date_obj,Pirate%20bandana%20(brown) price
2016-03-01,2663
2016-03-02,2534
2016-03-03,2534
2016-03-04,2534
2016-03-05,2534
2016-03-06,2534
2016-03-07,2534
2016-03-08,2534
2016-03-09,2534
2016-03-10,2534
2016-03-11,2534
2016-03-12,2534
2016-03-13,2534
2016-03-14,2534
2016-03-15,2412
2016-03-16,2412
2016-03-17,2412
2016-03-18,2412
2016-03-19,2412
2016-03-20,2412
2016-03-21,2412
2016-03-22,2412
2016-03-23,2412
2016-03-24,2412
2016-03-25,2412
2016-03-26,2412
2016-03-27,2412
2016-03-28,2412
2016-03-29,2412
2016-03-30,2412
2016-03-31,2395
2016-04-01,2395
2016-04-02,2395
2016-04-03,2395
2016-04-04,2395
2016-04-05,2395
2016-04-06,2395
2016-04-07,2395
2016-04-08,2395
2016-04-09,2395
2016-04-10,2395
2016-04-11,2395
2016-04-12,2395
2016-04-13,2395
2016-04-14,2395
2016-04-15,2395
2016-04-16,2313
2016-04-17,2313
2016-04-18,2313
2016-04-19,2313
2016-04-20,2313
2016-04-21,2313
2016-04-22,2313
2016-04-23,2313
2016-04-24,2313
2016-04-25,2313
2016-04-26,2313
2016-04-27,2313
2016-04-28,2313
2016-04-29,2313
2016-04-30,2313
2016-05-01,2313
2016-05-02,2313
2016-05-03,2211
2016-05-04,2211
2016-05-05,2211
2016-05-06,2211
2016-05-07,2211
2016-05-08,2211
2016-05-09,2211
2016-05-10,2211
2016-05-11,2211
2016-05-12,2211
2016-05-13,2211
2016-05-14,2211
2016-05-15,2103
2016-05-16,2103
2016-05-17,2103
2016-05-18,2103
2016-05-19,2103
2016-05-20,2103
2016-05-21,2103
2016-05-22,2103
2016-05-23,2103
2016-05-24,2103
2016-05-25,2103
2016-05-26,2103
2016-05-27,2103
2016-05-28,2000
2016-05-29,2000
2016-05-30,2000
2016-05-31,2000
2016-06-01,2000
2016-06-02,2000
2016-06-03,2000
2016-06-04,2000
2016-06-05,2000
2016-06-06,2000
2016-06-07,2000
2016-06-08,2000
2016-06-09,2000
2016-06-10,2000
2016-06-11,2000
2016-06-12,1936
2016-06-13,1936
2016-06-14,1936
2016-06-15,1936
2016-06-16,1936
2016-06-17,1936
2016-06-18,1936
2016-06-19,1936
2016-06-20,1936
2016-06-21,1936
2016-06-22,1936
2016-06-23,1936
2016-06-24,1936
2016-06-25,1936
2016-06-26,1936
2016-06-27,1936
2016-06-28,1840
2016-06-29,1840
2016-06-30,1840
2016-07-01,1840
2016-07-02,1840
2016-07-03,1840
2016-07-04,1840
2016-07-05,1840
2016-07-06,1840
2016-07-07,1840
2016-07-08,1840
2016-07-09,1840
2016-07-10,1840
2016-07-11,1749
2016-07-12,1749
2016-07-13,1749
2016-07-14,1749
2016-07-15,1749
2016-07-16,1749
2016-07-17,1749
2016-07-18,1749
2016-07-19,1749
2016-07-20,1749
2016-07-21,1749
2016-07-22,1749
2016-07-23,1749
2016-07-24,1749
2016-07-25,1749
2016-07-26,1749
2016-07-27,1749
2016-07-28,1749
2016-07-29,1749
2016-07-30,1662
2016-07-31,1662
2016-08-01,1662
2016-08-02,1662
2016-08-03,1662
2016-08-04,1662
2016-08-05,1662
2016-08-06,1662
2016-08-07,1662
2016-08-08,1662
2016-08-09,1662
2016-08-10,1662
2016-08-11,1662
2016-08-12,1662
2016-08-13,1662
2016-08-14,1662
2016-08-15,1662
2016-08-16,1662
2016-08-17,1662
2016-08-18,1582
2016-08-19,1582
2016-08-20,1582
2016-08-21,1582
2016-08-22,1582
2016-08-23,1582
2016-08-24,1582
2016-08-25,1582
2016-08-26,1582
2016-08-27,1582
2016-08-28,1582
2016-08-29,1582
2016-08-30,1582
2016-08-31,1582
2016-09-01,1582
2016-09-02,1582
2016-09-03,1503
2016-09-04,1503
2016-09-05,1503
2016-09-06,1503
2016-09-07,1503
2016-09-08,1503
2016-09-09,1503
2016-09-10,1503
2016-09-11,1503
2016-09-12,1503
2016-09-13,1503
2016-09-14,1503
2016-09-15,1503
2016-09-16,1503
2016-09-17,1503
2016-09-18,1503
2016-09-19,1503
2016-09-20,1503
2016-09-21,1503
2016-09-22,1503
2016-09-23,1503
2016-09-24,1503
2016-09-25,1503
2016-09-26,1503
2016-09-27,1428
2016-09-28,1428
2016-09-29,1428
2016-09-30,1428
2016-10-01,1428
2016-10-02,1428
2016-10-03,1428
2016-10-04,1428
2016-10-05,1428
2016-10-06,1428
2016-10-07,1428
2016-10-08,1428
2016-10-09,1428
2016-10-10,1428
2016-10-11,1428
2016-10-12,1428
2016-10-13,1428
2016-10-14,1428
2016-10-15,1428
2016-10-16,1428
2016-10-17,1370
2016-10-18,1370
2016-10-19,1370
2016-10-20,1370
2016-10-21,1370
2016-10-22,1370
2016-10-23,1370
2016-10-24,1370
2016-10-25,1370
2016-10-26,1370
2016-10-27,1370
2016-10-28,1370
2016-10-29,1370
2016-10-30,1370
2016-10-31,1370
2016-11-01,1370
2016-11-02,1370
2016-11-03,1318
2016-11-04,1318
2016-11-05,1318
2016-11-06,1318
2016-11-07,1337
2016-11-08,1337
2016-11-09,1337
2016-11-10,1337
2016-11-11,1337
2016-11-12,1337
2016-11-13,1334
2016-11-14,1334
2016-11-15,1334
2016-11-16,1334
2016-11-17,1334
2016-11-18,1338
2016-11-19,1338
2016-11-20,1338
2016-11-21,1338
2016-11-22,1338
2016-11-23,1386
2016-11-24,1386
2016-11-25,1386
2016-11-26,1386
2016-11-27,1386
2016-11-28,1386
2016-11-29,1435
2016-11-30,1435
2016-12-01,1435
2016-12-02,1435
2016-12-03,1435
2016-12-04,1466
2016-12-05,1466
2016-12-06,1466
2016-12-07,1466
2016-12-08,1402
2016-12-09,1402
2016-12-10,1402
2016-12-11,1402
2016-12-12,1402
2016-12-13,1338
2016-12-14,1338
2016-12-15,1338
2016-12-16,1338
2016-12-17,1271
2016-12-18,1271
2016-12-19,1271
2016-12-20,1271
2016-12-21,1208
2016-12-22,1208
2016-12-23,1208
2016-12-24,1208
2016-12-25,1208
2016-12-26,1147
2016-12-27,1147
2016-12-28,1147
2016-12-29,1147
2016-12-30,1147
2016-12-31,1089
2017-01-01,1089
2017-01-02,1089
2017-01-03,1089
2017-01-04,1034
2017-01-05,1034
2017-01-06,1034
2017-01-07,1034
2017-01-08,994
2017-01-09,994
2017-01-10,994
2017-01-11,994
2017-01-12,976
2017-01-13,976
2017-01-14,976
2017-01-15,976
2017-01-16,964
2017-01-17,964
2017-01-18,964
2017-01-19,964
2017-01-20,964
2017-01-21,954
2017-01-22,954
2017-01-23,954
2017-01-24,954
2017-01-25,937
2017-01-26,937
2017-01-27,937
2017-01-28,937
2017-01-29,956
2017-01-30,956
2017-01-31,956
2017-02-01,956
2017-02-02,956
2017-02-03,934
2017-02-04,934
2017-02-05,934
2017-02-06,934
2017-02-07,888
2017-02-08,888
2017-02-09,888
2017-02-10,888
2017-02-11,843
2017-02-12,843
2017-02-13,843
2017-02-14,843
2017-02-15,843
2017-02-16,800
2017-02-17,800
2017-02-18,800
2017-02-19,800
2017-02-20,800
2017-02-21,760
2017-02-22,760
2017-02-23,760
2017-02-24,760
2017-02-25,760
2017-02-26,723
2017-02-27,723
2017-02-28,723
2017-03-01,723
2017-03-02,686
2017-03-03,686
2017-03-04,686
2017-03-05,686
2017-03-06,686
2017-03-07,686
2017-03-08,686
2017-03-09,686
2017-03-10,686
2017-03-11,684
2017-03-12,684
2017-03-13,684
2017-03-14,684
2017-03-15,684
2017-03-16,692
2017-03-17,692
2017-03-18,692
2017-03-19,692
2017-03-20,685
2017-03-21,685
2017-03-22,685
2017-03-23,685
2017-03-24,685
2017-03-25,681
2017-03-26,681
2017-03-27,681
2017-03-28,681
2017-03-29,681
2017-03-30,705
2017-03-31,705
2017-04-01,705
2017-04-02,705
2017-04-03,724
2017-04-04,724
2017-04-05,724
2017-04-06,724
2017-04-07,724
2017-04-08,746
2017-04-09,746
2017-04-10,746
2017-04-11,746
2017-04-12,746
2017-04-13,757
2017-04-14,757
2017-04-15,757
2017-04-16,757
2017-04-17,757
2017-04-18,775
2017-04-19,775
2017-04-20,775
2017-04-21,775
2017-04-22,775
2017-04-23,764
2017-04-24,764
2017-04-25,764
2017-04-26,764
2017-04-27,729
2017-04-28,729
2017-04-29,729
2017-04-30,729
2017-05-01,692
2017-05-02,692
2017-05-03,692
2017-05-04,684
2017-05-05,684
2017-05-06,684
2017-05-07,684
2017-05-08,685
2017-05-09,685
2017-05-10,685
2017-05-11,685
2017-05-12,663
2017-05-13,663
2017-05-14,663
2017-05-15,663
2017-05-16,663
2017-05-17,669
2017-05-18,669
2017-05-19,669
2017-05-20,669
2017-05-21,669
2017-05-22,645
2017-05-23,645
2017-05-24,645
2017-05-25,645
2017-05-26,645
2017-05-27,631
2017-05-28,631
2017-05-29,631
2017-05-30,631
2017-05-31,631
2017-06-01,631
2017-06-02,647
2017-06-03,647
2017-06-04,647
2017-06-05,647
2017-06-06,647
2017-06-07,647
2017-06-08,670
2017-06-09,670
2017-06-10,670
2017-06-11,670
2017-06-12,670
2017-06-13,684
2017-06-14,684
2017-06-15,684
2017-06-16,684
2017-06-17,684
2017-06-18,704
2017-06-19,704
2017-06-20,704
2017-06-21,704
2017-06-22,704
2017-06-23,704
2017-06-24,713
2017-06-25,713
2017-06-26,713
2017-06-27,713
2017-06-28,713
2017-06-29,677
2017-06-30,677
2017-07-01,677
2017-07-02,677
2017-07-03,677
2017-07-04,650
2017-07-05,650
2017-07-06,650
2017-07-07,650
2017-07-08,650
2017-07-09,650
2017-07-10,634
2017-07-11,634
2017-07-12,634
2017-07-13,634
2017-07-14,647
2017-07-15,647
2017-07-16,647
2017-07-17,647
2017-07-18,647
2017-07-19,647
2017-07-20,631
2017-07-21,631
2017-07-22,631
2017-07-23,631
2017-07-24,631
2017-07-25,631
2017-07-26,631
2017-07-27,632
2017-07-28,632
2017-07-29,632
2017-07-30,632
2017-07-31,632
2017-08-01,632
2017-08-02,632
2017-08-03,632
2017-08-04,632
2017-08-05,632
2017-08-06,632
2017-08-07,608
2017-08-08,608
2017-08-09,608
2017-08-10,608
2017-08-11,608
2017-08-12,614
2017-08-13,614
2017-08-14,614
2017-08-15,614
2017-08-16,614
2017-08-17,614
2017-08-18,630
2017-08-19,630
2017-08-20,630
2017-08-21,630
2017-08-22,653
2017-08-23,653
2017-08-24,653
2017-08-25,653
2017-08-26,653
2017-08-27,653
2017-08-28,655
2017-08-29,655
2017-08-30,655
2017-08-31,655
2017-09-01,655
2017-09-02,655
2017-09-03,659
2017-09-04,659
2017-09-05,659
2017-09-06,659
2017-09-07,659
2017-09-08,659
2017-09-09,650
2017-09-10,650
2017-09-11,650
2017-09-12,650
2017-09-13,650
2017-09-14,662
2017-09-15,662
2017-09-16,662
2017-09-17,662
2017-09-18,662
2017-09-19,662
2017-09-20,662
2017-09-21,682
2017-09-22,682
2017-09-23,682
2017-09-24,682
2017-09-25,670
2017-09-26,670
2017-09-27,670
2017-09-28,670
2017-09-29,670
2017-09-30,670
2017-10-01,670
2017-10-02,670
2017-10-03,670
2017-10-04,670
2017-10-05,670
2017-10-06,670
2017-10-07,641
2017-10-08,641
2017-10-09,641
2017-10-10,641
2017-10-11,641
2017-10-12,641
2017-10-13,646
2017-10-14,646
2017-10-15,646
2017-10-16,646
2017-10-17,646
2017-10-18,646
2017-10-19,646
2017-10-20,675
2017-10-21,675
2017-10-22,675
2017-10-23,675
2017-10-24,675
2017-10-25,704
2017-10-26,704
2017-10-27,704
2017-10-28,704
2017-10-29,704
2017-10-30,704
2017-10-31,704
2017-11-01,717
2017-11-02,717
2017-11-03,717
2017-11-04,717
2017-11-05,717
2017-11-06,720
2017-11-07,720
2017-11-08,720
2017-11-09,720
2017-11-10,720
2017-11-11,720
2017-11-12,694
2017-11-13,694
2017-11-14,694
2017-11-15,694
2017-11-16,694
2017-11-17,694
2017-11-18,694
2017-11-19,711
2017-11-20,711
2017-11-21,711
2017-11-22,711
2017-11-23,711
2017-11-24,711
2017-11-25,707
2017-11-26,707
2017-11-27,707
2017-11-28,707
2017-11-29,707
2017-11-30,707
2017-12-01,725
2017-12-02,725
2017-12-03,725
2017-12-04,725
2017-12-05,725
2017-12-06,725
2017-12-07,698
2017-12-08,698
2017-12-09,698
2017-12-10,698
2017-12-11,698
2017-12-12,698
2017-12-13,687
2017-12-14,687
2017-12-15,687
2017-12-16,687
2017-12-17,687
2017-12-18,691
2017-12-19,691
2017-12-20,691
2017-12-21,691
2017-12-22,691
2017-12-23,691
2017-12-24,683
2017-12-25,683
2017-12-26,683
2017-12-27,683
2017-12-28,683
2017-12-29,683
2017-12-30,682
2017-12-31,682
2018-01-01,682
2018-01-02,682
2018-01-03,682
2018-01-04,682
2018-01-05,678
2018-01-06,678
2018-01-07,678
2018-01-08,678
2018-01-09,678
2018-01-10,693
2018-01-11,693
2018-01-12,693
2018-01-13,693
2018-01-14,693
2018-01-15,686
2018-01-16,686
2018-01-17,686
2018-01-18,686
2018-01-19,686
2018-01-20,691
2018-01-21,691
2018-01-22,691
2018-01-23,691
2018-01-24,703
2018-01-25,703
2018-01-26,703
2018-01-27,703
2018-01-28,730
2018-01-29,730
2018-01-31,725
2018-02-01,725
2018-02-02,725
2018-02-03,709
2018-02-04,709
2018-02-05,709
2018-02-06,745
2018-02-07,745
2018-02-08,745
2018-02-09,756
2018-02-10,756
2018-02-11,756
2018-02-12,745
2018-02-13,745
2018-02-14,745
2018-02-15,745
2018-02-16,745
2018-02-17,745
2018-02-18,783
2018-02-19,783
2018-02-20,783
2018-02-21,823
2018-02-22,823
2018-02-23,823
2018-02-24,823
2018-02-25,819
2018-02-26,819
2018-02-27,819
2018-03-01,786
2018-03-02,786
2018-03-03,763
2018-03-04,763
2018-03-05,763
2018-03-06,757
2018-03-07,757
2018-03-08,787
2018-03-09,787
2018-03-10,787
2018-03-11,821
2018-03-12,821
2018-03-13,821
2018-03-14,859
2018-03-15,859
2018-03-16,859
2018-03-17,818
2018-03-18,818
2018-03-19,818
2018-03-20,829
2018-03-21,829
2018-03-23,835
2018-03-24,835
2018-03-26,821
2018-03-27,821
2018-03-28,817
2018-03-29,817
2018-03-30,817
2018-03-31,798
2018-04-01,798
2018-04-02,798
2018-04-03,809
2018-04-04,809
2018-04-05,809
2018-04-06,804
2018-04-08,804
2018-04-09,802
2018-04-10,802
2018-04-11,802
2018-04-12,790
2018-04-13,790
2018-04-14,790
2018-04-15,754
2018-04-16,754
2018-04-17,754
2018-04-18,754
2018-04-19,730
2018-04-20,730
2018-04-21,730
2018-04-22,708
2018-04-23,708
2018-04-24,708
2018-04-25,715
2018-04-26,715
2018-04-27,715
2018-04-28,690
2018-04-29,690
2018-04-30,684
2018-05-01,684
2018-05-02,684
2018-05-03,684
2018-05-04,649
2018-05-05,649
2018-05-06,649
2018-05-07,616
2018-05-08,616
2018-05-09,616
2018-05-10,585
2018-05-11,585
2018-05-12,568
2018-05-13,568
2018-05-14,568
2018-05-15,540
2018-05-16,540
2018-05-17,540
2018-05-18,513
2018-05-19,513
2018-05-20,513
2018-05-21,495
2018-05-22,495
2018-05-23,495
2018-05-24,475
2018-05-25,475
2018-05-26,475
2018-05-27,497
2018-05-28,497
2018-05-29,497
2018-05-30,494
2018-05-31,494
2018-06-01,494
2018-06-02,482
2018-06-03,482
2018-06-04,482
2018-06-05,482
2018-06-06,457
2018-06-07,457
2018-06-08,457
2018-06-09,457
2018-06-10,443
2018-06-11,443
2018-06-12,443
2018-06-13,443
2018-06-14,439
2018-06-15,439
2018-06-16,439
2018-06-17,426
2018-06-18,426
2018-06-19,426
2018-06-20,426
2018-06-21,405
2018-06-22,405
2018-06-23,405
2018-06-24,384
2018-06-25,384
2018-06-26,384
2018-06-27,384
2018-06-28,365
2018-06-29,365
2018-06-30,365
2018-07-01,346
2018-07-02,346
2018-07-03,346
2018-07-04,346
2018-07-05,328
2018-07-06,328
2018-07-07,328
2018-07-08,328
2018-07-09,312
2018-07-10,312
2018-07-11,312
2018-07-12,312
2018-07-13,312
2018-07-14,299
2018-07-15,299
2018-07-16,299
2018-07-17,299
2018-07-18,284
2018-07-19,284
2018-07-20,284
2018-07-21,281
2018-07-22,281
2018-07-23,281
2018-07-24,279
2018-07-25,279
2018-07-26,279
2018-07-27,283
2018-07-28,283
2018-07-29,283
2018-07-30,283
2018-07-31,282
2018-08-01,282
2018-08-02,282
2018-08-03,278
2018-08-04,278
2018-08-05,267
2018-08-06,267
2018-08-07,267
2018-08-08,255
2018-08-09,255
2018-08-10,255
2018-08-11,255
2018-08-12,243
2018-08-14,243
2018-08-16,230
2018-08-17,230
2018-08-18,230
2018-08-19,218
2018-08-20,218
2018-08-21,218
2018-08-22,207
2018-08-23,207
2018-08-24,207
2018-08-25,199
2018-08-26,199
2018-08-27,199
2018-08-28,199
2018-08-29,197
2018-08-30,197
2018-08-31,197
2018-09-01,187
2018-09-02,187
2018-09-03,187
2018-09-04,186
2018-09-05,186
2018-09-06,186
2018-09-07,194
2018-09-08,194
2018-09-09,194
2018-09-10,195
2018-09-11,195
2018-09-12,195
2018-09-13,193
2018-09-14,193
2018-09-15,183
2018-09-16,183
2018-09-17,183
2018-09-18,191
2018-09-19,191
2018-09-20,191
2018-09-21,191
2018-09-22,200
2018-09-23,200
2018-09-24,200
2018-09-25,200
2018-09-26,208
2018-09-27,208
2018-09-28,208
2018-09-29,208
2018-09-30,214
2018-10-02,214
2018-10-03,209
2018-10-04,209
2018-10-05,209
2018-10-06,214
2018-10-07,214
2018-10-08,214
2018-10-09,214
2018-10-10,216
2018-10-11,216
2018-10-12,216
2018-10-13,216
2018-10-14,212
2018-10-15,212
2018-10-16,212
2018-10-17,208
2018-10-18,208
2018-10-19,208
2018-10-20,208
2018-10-21,210
2018-10-22,210
2018-10-23,210
2018-10-24,209
2018-10-25,209
2018-10-26,209
2018-10-27,209
2018-10-28,205
2018-10-29,205
2018-10-30,205
2018-10-31,205
2018-11-01,213
2018-11-03,213
2018-11-04,212
2018-11-05,212
2018-11-06,212
2018-11-07,213
2018-11-08,213
2018-11-09,213
2018-11-10,220
2018-11-11,220
2018-11-12,220
2018-11-13,218
2018-11-15,218
2018-11-16,216
2018-11-17,216
2018-11-18,216
2018-11-19,224
2018-11-20,224
2018-11-21,224
2018-11-22,220
2018-11-23,220
2018-11-24,220
2018-11-25,218
2018-11-26,218
2018-11-27,218
2018-11-28,219
2018-11-29,219
2018-12-01,218
2018-12-02,218
2018-12-03,218
2018-12-04,222
2018-12-05,222
2018-12-07,232
2018-12-09,221
2018-12-10,221
2018-12-11,221
2018-12-12,231
2018-12-13,231
2018-12-14,231
2018-12-15,231
2018-12-16,231
2018-12-17,231
2018-12-18,224
2018-12-19,224
2018-12-20,224
2018-12-21,236
2018-12-22,236
2018-12-23,246
2018-12-24,246
2018-12-25,246
2018-12-26,257
2018-12-27,257
2018-12-28,268
2018-12-29,268
2018-12-30,268
2018-12-31,268
2019-01-01,268
2019-01-02,271
2019-01-03,271
2019-01-04,271
2019-01-05,268
2019-01-06,268
2019-01-08,278
2019-01-10,282
2019-01-11,287
2019-01-12,287
2019-01-13,287
2019-01-14,287
2019-01-15,281
2019-01-16,281
2019-01-17,266
2019-01-18,266
2019-01-19,252
2019-01-20,252
2019-01-21,246
2019-01-22,246
2019-01-23,244
2019-01-24,244
2019-01-25,242
2019-01-26,242
2019-01-27,242
2019-01-29,234
2019-01-30,234
2019-01-31,234
2019-02-01,223
2019-02-02,223
2019-02-03,228
2019-02-04,228
2019-02-05,235
2019-02-06,235
2019-02-07,234
2019-02-08,234
2019-02-09,238
2019-02-10,238
2019-02-11,239
2019-02-12,239
2019-02-13,239
2019-02-14,237
2019-02-15,237
2019-02-16,243
2019-02-17,243
2019-02-18,243
2019-02-19,237
2019-02-20,237
2019-02-21,243
2019-02-22,243
2019-02-23,245
2019-02-24,245
2019-02-25,253
2019-02-26,253
2019-02-27,253
2019-02-28,253
2019-03-01,253
2019-03-02,252
2019-03-03,252
2019-03-04,260
2019-03-05,260
2019-03-06,261
2019-03-07,261
2019-03-08,261
2019-03-09,270
2019-03-10,270
2019-03-11,268
2019-03-12,268
2019-03-13,268
2019-03-14,274
2019-03-15,274
2019-03-16,274
2019-03-17,287
2019-03-18,287
2019-03-19,287
2019-03-20,302
2019-03-21,302
2019-03-22,302
2019-03-23,291
2019-03-24,291
2019-03-25,291
