date_obj,White%20med%20helm price
2016-07-07,19064
2016-07-08,19064
2016-07-09,19064
2016-07-10,19064
2016-07-11,19064
2016-07-12,19064
2016-07-13,19064
2016-07-14,19064
2016-07-15,19064
2016-07-16,19064
2016-07-17,19064
2016-07-18,19064
2016-07-24,19064
2016-07-25,19064
2016-07-26,19064
2016-07-27,19064
2016-07-28,19064
2016-07-29,19064
2016-07-30,19064
2016-07-31,19064
2016-08-01,19064
2016-08-02,19064
2016-08-03,19064
2016-08-04,19064
2016-08-05,19064
2016-08-06,19064
2016-08-07,19064
2016-08-08,19064
2016-08-09,19064
2016-08-10,19064
2016-08-11,19064
2016-08-12,19064
2016-08-13,19064
2016-08-14,19064
2016-08-15,19064
2016-08-16,19064
2016-08-17,19064
2016-08-18,19064
2016-08-19,19064
2016-08-20,19064
2016-08-21,19064
2016-08-22,19064
2016-08-23,19064
2016-08-24,19064
2016-08-25,19064
2016-08-26,19064
2016-08-28,19064
2016-08-31,18582
2016-09-01,18582
2016-09-02,18582
2016-09-03,18582
2016-09-04,18582
2016-09-05,18582
2016-09-06,18582
2016-09-07,18582
2016-09-08,18582
2016-09-09,18582
2016-09-10,18582
2016-09-11,18582
2016-09-12,18582
2016-09-13,18582
2016-09-14,18582
2016-09-15,18582
2016-09-16,18582
2016-09-17,18582
2016-09-18,18582
2016-09-19,18582
2016-09-20,18582
2016-09-21,18582
2016-09-22,18582
2016-09-23,18582
2016-09-24,18582
2016-09-25,18582
2016-09-26,18582
2016-09-27,18582
2016-09-28,18582
2016-09-29,18582
2016-09-30,18582
2016-10-01,18582
2016-10-02,18582
2016-10-03,18582
2016-10-04,18582
2016-10-05,18582
2016-10-06,18582
2016-10-07,18582
2016-10-08,18582
2016-10-09,18582
2016-10-10,18582
2016-10-11,18582
2016-10-12,18582
2016-10-13,18582
2016-10-14,18582
2016-10-15,18582
2016-10-16,18582
2016-10-17,18582
2016-10-18,18582
2016-10-19,18582
2016-10-20,18582
2016-10-21,18582
2016-10-22,18582
2016-10-23,18582
2016-10-24,18582
2016-10-25,18582
2016-10-26,18582
2016-10-27,18582
2016-10-28,18582
2016-10-29,18582
2016-10-30,18582
2016-10-31,18582
2016-11-01,18582
2016-11-02,18582
2016-11-03,18582
2016-11-04,18582
2016-11-05,18582
2016-11-06,18582
2016-11-07,18582
2016-11-08,18582
2016-11-09,18582
2016-11-10,18582
2016-11-11,18582
2016-11-12,18582
2016-11-13,18582
2016-11-14,18582
2016-12-08,18582
2016-12-09,18582
2016-12-10,18582
2016-12-11,18582
2016-12-12,18582
2016-12-13,18582
2016-12-14,18582
2016-12-15,18582
2016-12-16,18582
2016-12-17,18582
2016-12-18,18582
2016-12-19,18582
2016-12-20,18582
2016-12-21,18582
2016-12-22,18582
2016-12-23,18582
2016-12-24,18582
2016-12-25,18582
2016-12-26,18582
2016-12-27,18582
2016-12-28,18582
2016-12-29,18582
2016-12-30,18582
2016-12-31,18582
2017-01-01,18582
2017-01-02,18582
2017-01-03,18582
2017-01-04,18582
2017-01-05,18582
2017-01-06,18582
2017-01-07,18582
2017-01-08,18582
2017-01-09,18582
2017-01-10,18582
2017-01-11,18582
2017-01-12,18582
2017-01-13,18582
2017-01-14,18582
2017-01-15,18582
2017-01-16,18582
2017-01-17,18582
2017-01-18,18582
2017-01-19,18582
2017-01-20,18582
2017-01-21,18582
2017-01-22,18582
2017-01-27,18582
2017-01-28,18582
2017-01-29,18582
2017-01-30,17783
2017-01-31,17783
2017-02-01,17783
2017-02-02,17783
2017-02-03,17783
2017-02-04,17783
2017-02-05,17783
2017-02-06,17783
2017-02-07,17783
2017-02-08,17783
2017-02-09,17783
2017-02-10,17783
2017-02-11,17783
2017-02-12,17783
2017-02-13,17783
2017-02-14,17783
2017-02-15,17783
2017-02-16,17783
2017-02-18,17783
2017-02-19,17783
2017-02-20,17783
2017-02-21,17783
2017-02-22,17783
2017-02-23,17783
2017-02-24,17783
2017-02-25,17783
2017-02-26,17783
2017-02-27,17783
2017-02-28,17783
2017-03-01,17783
2017-03-02,17783
2017-03-03,17783
2017-03-04,17783
2017-03-05,17783
2017-03-06,17783
2017-03-07,17783
2017-03-08,17783
2017-03-09,17783
2017-03-10,17783
2017-03-11,17783
2017-03-12,17783
2017-03-13,17783
2017-03-14,17783
2017-03-15,17783
2017-03-16,17783
2017-03-17,17783
2017-03-18,17783
2017-03-19,17783
2017-03-20,17783
2017-03-21,17783
2017-03-22,17783
2017-03-23,17783
2017-03-24,17783
2017-03-25,17783
2017-03-26,17783
2017-03-27,17783
2017-03-28,17783
2017-03-29,17783
2017-03-30,17783
2017-03-31,17783
2017-04-01,17783
2017-04-02,17783
2017-04-03,17783
2017-04-04,17783
2017-04-12,17783
2017-04-13,17783
2017-04-14,17783
2017-04-15,17783
2017-04-16,17783
2017-04-17,17783
2017-04-18,17783
2017-04-19,17783
2017-04-20,17783
2017-04-21,17783
2017-04-22,17783
2017-04-23,17783
2017-04-24,17783
2017-04-25,17783
2017-04-26,17783
2017-04-27,17783
2017-04-28,17783
2017-04-29,17783
2017-04-30,17783
2017-05-01,17783
2017-05-02,17783
2017-05-03,17783
2017-05-04,17783
2017-05-05,17783
2017-05-06,17783
2017-05-07,17783
2017-05-08,17783
2017-05-09,17783
2017-05-10,17783
2017-05-11,17783
2017-05-12,17783
2017-05-13,17783
2017-05-14,17783
2017-05-15,17783
2017-05-16,17783
2017-05-17,17783
2017-05-18,17783
2017-05-19,17783
2017-05-20,17783
2017-05-21,17783
2017-05-22,17783
2017-05-23,17783
2017-05-24,17783
2017-05-25,17783
2017-05-26,17783
2017-05-27,17783
2017-05-28,17783
2017-05-29,17783
2017-05-30,17783
2017-05-31,17783
2017-06-01,17783
2017-06-02,17783
2017-06-03,17783
2017-06-06,17029
2017-06-07,17029
2017-06-08,17029
2017-06-09,17029
2017-06-10,17029
2017-06-11,17029
2017-06-12,17029
2017-06-13,17029
2017-06-14,17029
2017-06-15,17029
2017-06-16,17029
2017-06-17,17029
2017-06-18,17029
2017-06-19,17029
2017-06-20,17029
2017-06-21,17029
2017-06-22,17029
2017-06-23,17029
2017-06-24,17029
2017-06-25,17029
2017-06-26,17029
2017-06-27,17029
2017-06-28,17029
2017-06-29,17029
2017-06-30,17029
2017-07-01,17029
2017-07-02,17029
2017-07-03,17029
2017-07-04,17029
2017-07-05,17029
2017-07-06,17029
2017-07-07,17029
2017-07-08,17029
2017-07-13,17029
2017-07-14,17029
2017-07-15,17029
2017-07-16,17029
2017-07-17,17029
2017-07-18,17029
2017-07-19,17029
2017-07-20,17029
2017-07-21,17029
2017-07-22,17029
2017-07-23,17029
2017-07-24,17029
2017-07-25,17029
2017-07-26,17029
2017-07-27,17029
2017-07-28,17029
2017-07-29,17029
2017-07-30,17029
2017-07-31,17029
2017-08-01,17029
2017-08-02,17029
2017-08-03,17029
2017-08-04,17029
2017-08-05,17029
2017-08-06,17029
2017-08-09,17029
2017-08-10,17029
2017-08-11,17029
2017-08-12,17029
2017-08-13,17029
2017-08-14,17029
2017-08-15,17029
2017-08-16,17029
2017-08-17,17029
2017-08-18,17029
2017-08-19,17029
2017-08-20,17029
2017-08-21,17029
2017-08-22,17029
2017-08-23,17029
2017-08-24,17029
2017-08-25,17029
2017-08-26,17029
2017-08-27,17029
2017-08-28,17029
2017-08-29,17029
2017-08-30,17029
2017-08-31,16224
2017-09-01,16224
2017-09-02,16224
2017-09-03,16224
2017-09-04,16224
2017-09-05,16224
2017-09-06,16224
2017-09-07,16224
2017-09-08,16224
2017-09-09,16224
2017-09-10,16224
2017-09-11,16224
2017-09-12,16224
2017-09-13,16224
2017-09-14,16224
2017-09-15,16224
2017-09-16,16224
2017-09-17,16224
2017-09-18,16224
2017-09-19,16224
2017-09-20,16224
2017-09-21,16224
2017-09-22,16224
2017-09-23,16224
2017-09-24,16224
2017-09-25,16224
2017-09-26,16224
2017-09-27,16224
2017-09-28,16224
2017-09-29,16224
2017-09-30,16224
2017-10-01,16224
2017-10-02,16224
2017-10-03,16224
2017-10-04,16224
2017-10-05,16224
2017-10-06,16224
2017-10-07,16224
2017-10-08,16224
2017-10-09,16224
2017-10-10,16224
2017-10-11,16224
2017-10-12,16224
2017-10-13,16224
2017-10-14,16224
2017-10-15,16224
2017-10-16,16224
2017-10-17,16224
2017-10-18,16224
2017-10-19,16224
2017-10-20,16224
2017-10-21,16224
2017-10-22,16224
2017-10-23,16224
2017-10-24,16224
2017-10-25,16224
2017-10-26,16224
2017-10-27,16224
2017-10-28,16224
2017-10-29,16224
2017-10-30,16224
2017-10-31,16224
2017-11-01,16224
2017-11-02,16224
2017-11-03,16224
2017-11-04,16224
2017-11-05,16224
2017-11-06,16224
2017-11-07,16224
2017-11-08,16224
2017-11-09,16224
2017-11-10,16224
2017-11-11,16224
2017-11-12,16224
2017-11-13,16224
2017-11-14,16224
2017-11-15,16224
2017-11-16,16224
2017-11-17,16224
2017-11-18,16224
2017-11-19,16224
2017-11-20,16224
2017-11-21,16224
2017-11-22,16224
2017-11-23,16224
2017-11-24,16224
2017-11-25,16224
2017-11-26,16224
2017-11-27,16224
2017-11-28,16224
2017-11-29,16224
2017-11-30,16224
2017-12-01,16224
2017-12-02,16224
2017-12-03,16224
2017-12-04,16224
2017-12-05,16224
2017-12-06,16224
2017-12-07,16224
2017-12-08,16224
2017-12-09,16224
2017-12-10,16224
2017-12-11,16224
2017-12-12,16224
2017-12-13,16224
2017-12-14,16224
2017-12-15,16224
2017-12-16,16224
2017-12-17,16224
2017-12-18,16224
2017-12-19,16224
2017-12-20,16224
2017-12-21,16224
2017-12-22,16224
2017-12-23,16224
2017-12-24,16224
2017-12-25,16224
2017-12-26,15431
2017-12-27,15431
2017-12-28,15431
2017-12-29,15431
2017-12-30,15431
2017-12-31,15431
2018-01-01,15431
2018-01-02,15431
2018-01-03,15431
2018-01-04,15431
2018-01-05,15431
2018-01-06,15431
2018-01-07,15431
2018-01-08,15431
2018-01-09,15431
2018-01-10,15431
2018-01-11,15431
2018-01-12,15431
2018-01-13,15431
2018-01-14,15431
2018-01-15,15431
2018-01-16,15431
2018-01-17,15431
2018-01-18,15431
2018-01-19,15431
2018-01-20,15431
2018-01-21,15431
2018-01-22,15431
2018-01-23,15431
2018-01-24,15431
2018-01-25,15431
2018-01-26,15431
2018-01-27,15431
2018-01-28,15431
2018-01-29,15431
2018-01-30,15431
2018-02-01,15431
2018-02-02,15431
2018-02-03,15431
2018-02-04,15431
2018-02-05,15431
2018-02-06,15431
2018-02-07,14678
2018-02-08,14678
2018-02-09,14678
2018-02-10,14678
2018-02-11,14678
2018-02-12,14678
2018-02-13,14678
2018-02-14,14678
2018-02-15,14678
2018-02-16,14678
2018-02-17,14678
2018-02-18,14678
2018-02-19,14678
2018-02-20,14678
2018-02-21,14678
2018-02-22,14678
2018-02-23,14678
2018-02-24,14678
2018-02-25,14678
2018-02-26,14678
2018-02-27,14678
2018-02-28,14678
2018-03-01,14678
2018-03-02,14678
2018-03-03,14678
2018-03-04,14678
2018-03-05,14678
2018-03-06,14678
2018-03-07,14678
2018-03-08,14678
2018-03-09,14678
2018-03-10,14678
2018-03-11,14678
2018-03-12,14678
2018-03-13,14678
2018-03-14,14678
2018-03-15,13972
2018-03-16,13972
2018-03-17,13972
2018-03-18,13972
2018-03-19,13972
2018-03-20,13972
2018-03-21,13972
2018-03-23,13972
2018-03-24,13972
2018-03-26,13972
2018-03-27,13972
2018-03-28,13972
2018-03-29,13972
2018-03-30,13972
2018-03-31,13972
2018-04-01,13972
2018-04-02,13972
2018-04-03,13972
2018-04-04,13972
2018-04-05,13972
2018-04-06,13972
2018-04-08,13972
2018-04-09,13972
2018-04-10,13972
2018-04-11,13972
2018-04-12,13972
2018-04-13,13972
2018-04-14,13972
2018-04-16,13972
2018-04-17,13972
2018-04-18,13972
2018-04-19,13972
2018-04-20,13972
2018-04-21,13972
2018-04-22,13972
2018-04-23,13972
2018-04-24,13972
2018-04-25,13972
2018-04-26,13972
2018-04-27,13972
2018-04-28,13972
2018-04-29,13972
2018-04-30,13972
2018-05-02,13972
2018-05-03,13972
2018-05-04,13972
2018-05-05,13972
2018-05-06,13275
2018-05-08,13275
2018-05-09,13275
2018-05-10,13275
2018-05-11,13275
2018-05-12,13275
2018-05-13,13275
2018-05-14,13275
2018-05-15,13275
2018-05-16,13275
2018-05-17,13275
2018-05-18,13275
2018-05-19,13275
2018-05-20,13275
2018-05-21,13275
2018-05-22,13275
2018-05-23,13275
2018-05-24,13275
2018-05-25,13275
2018-05-26,13275
2018-05-27,13275
2018-05-28,13275
2018-05-29,13275
2018-05-30,13275
2018-05-31,13275
2018-06-01,13275
2018-06-02,13275
2018-06-03,13275
2018-06-04,13275
2018-06-05,13275
2018-06-06,13275
2018-06-07,13275
2018-06-08,13275
2018-06-09,13275
2018-06-10,13275
2018-06-11,13275
2018-06-12,13275
2018-06-13,13275
2018-06-14,13275
2018-06-15,13275
2018-06-16,13275
2018-06-17,13275
2018-06-18,13275
2018-06-19,13275
2018-06-20,13275
2018-06-21,13275
2018-06-22,13275
2018-06-23,13275
2018-06-24,13275
2018-06-25,13275
2018-06-26,13275
2018-06-27,13275
2018-06-28,12627
2018-06-29,12627
2018-06-30,12627
2018-07-01,12627
2018-07-02,12627
2018-07-03,12627
2018-07-04,12627
2018-07-05,12627
2018-07-06,12627
2018-07-07,12627
2018-07-08,12627
2018-07-09,12627
2018-07-10,12627
2018-07-11,12627
2018-07-12,12627
2018-07-13,12627
2018-07-14,12627
2018-07-15,12627
2018-07-16,12627
2018-07-17,12627
2018-07-18,12627
2018-07-19,12627
2018-07-20,12627
2018-07-21,12627
2018-07-22,12627
2018-07-23,12627
2018-07-24,12627
2018-07-25,12627
2018-07-26,12627
2018-07-27,12627
2018-07-28,12627
2018-07-29,12627
2018-07-30,12627
2018-07-31,12627
2018-08-01,12627
2018-08-02,12627
2018-08-03,12627
2018-08-04,12627
2018-08-05,12627
2018-08-06,12627
2018-08-07,12150
2018-08-08,12150
2018-08-09,12150
2018-08-10,12150
2018-08-11,12150
2018-08-12,12150
2018-08-14,12150
2018-08-16,12150
2018-08-17,12150
2018-08-18,12150
2018-08-19,12150
2018-08-20,12150
2018-08-21,12150
2018-08-22,12150
2018-08-23,12150
2018-08-24,12150
2018-08-25,12150
2018-08-26,12150
2018-08-27,12150
2018-08-28,11633
2018-08-29,11633
2018-08-30,11633
2018-08-31,11633
2018-09-01,11633
2018-09-02,11633
2018-09-03,11633
2018-09-04,11633
2018-09-05,11633
2018-09-06,11633
2018-09-07,11633
2018-09-08,11633
2018-09-09,11633
2018-09-10,11633
2018-09-11,11633
2018-09-12,11633
2018-09-13,11633
2018-09-14,11633
2018-09-15,11633
2018-09-16,11633
2018-09-17,11633
2018-09-18,11076
2018-09-19,11076
2018-09-20,11076
2018-09-21,11076
2018-09-22,11076
2018-09-23,11076
2018-09-24,11076
2018-09-25,11076
2018-09-26,11076
2018-09-27,11076
2018-09-28,11076
2018-09-29,11076
2018-09-30,11076
2018-10-02,11076
2018-10-03,11076
2018-10-04,11076
2018-10-05,11076
2018-10-06,11076
2018-10-07,11076
2018-10-08,11076
2018-10-09,11076
2018-10-10,11076
2018-10-11,11076
2018-10-12,11076
2018-10-13,11076
2018-10-14,11076
2018-10-15,11076
2018-10-16,10551
2018-10-17,10551
2018-10-18,10551
2018-10-19,10551
2018-10-20,10551
2018-10-21,10551
2018-10-22,10551
2018-10-23,10551
2018-10-24,10551
2018-10-25,10551
2018-10-26,10551
2018-10-27,10551
2018-10-28,10551
2018-10-29,10551
2018-10-30,10551
2018-10-31,10551
2018-11-01,10551
2018-11-03,10551
2018-11-04,10551
2018-11-05,10028
2018-11-06,10028
2018-11-07,10028
2018-11-08,10028
2018-11-09,10028
2018-11-10,10028
2018-11-11,10028
2018-11-12,10028
2018-11-13,10028
2018-11-14,10028
2018-11-15,10028
2018-11-16,9549
2018-11-17,9549
2018-11-18,9549
2018-11-19,9549
2018-11-20,9549
2018-11-21,9549
2018-11-22,9549
2018-11-23,9549
2018-11-24,9549
2018-11-25,9549
2018-11-26,9549
2018-11-27,9549
2018-11-28,9082
2018-11-29,9082
2018-12-01,9082
2018-12-02,9082
2018-12-03,9082
2018-12-04,9082
2018-12-05,9082
2018-12-07,9082
2018-12-09,8638
2018-12-10,8638
2018-12-11,8638
2018-12-12,8638
2018-12-13,8638
2018-12-14,8638
2018-12-15,8638
2018-12-16,8638
2018-12-17,8638
2018-12-18,8638
2018-12-19,8638
2018-12-20,8638
2018-12-21,8638
2018-12-22,8230
2018-12-23,8230
2018-12-24,8230
2018-12-25,8230
2018-12-26,8230
2018-12-27,8230
2018-12-28,8230
2018-12-29,8230
2018-12-30,8230
2018-12-31,8230
2019-01-01,8230
2019-01-02,8230
2019-01-03,8230
2019-01-04,8230
2019-01-05,7834
2019-01-06,7834
2019-01-08,7834
2019-01-10,7834
2019-01-11,7834
2019-01-12,7834
2019-01-13,7834
2019-01-14,7834
2019-01-15,7834
2019-01-16,7460
2019-01-17,7460
2019-01-18,7460
2019-01-19,7460
2019-01-20,7460
2019-01-21,7460
2019-01-22,7460
2019-01-23,7460
2019-01-24,7460
2019-01-25,7460
2019-01-26,7460
2019-01-27,7460
2019-01-28,7460
2019-01-29,7460
2019-01-30,7460
2019-01-31,7116
2019-02-01,7116
2019-02-02,7116
2019-02-03,7116
2019-02-04,7116
2019-02-05,7116
2019-02-06,7116
2019-02-07,7116
2019-02-08,7116
2019-02-09,7116
2019-02-10,7116
2019-02-11,7116
2019-02-12,7116
2019-02-13,7116
2019-02-14,7116
2019-02-15,7116
2019-02-16,7116
2019-02-17,6767
2019-02-18,6767
2019-02-19,6767
2019-02-20,6767
2019-02-21,6767
2019-02-22,6767
2019-02-23,6767
2019-02-24,6767
2019-02-25,6767
2019-02-26,6767
2019-02-27,6767
2019-02-28,6767
2019-03-01,6767
2019-03-02,6767
2019-03-03,6767
2019-03-04,6767
2019-03-05,6767
2019-03-06,6767
2019-03-07,6767
2019-03-08,6767
2019-03-09,6767
2019-03-10,6767
2019-03-11,6767
2019-03-12,6444
2019-03-13,6444
2019-03-14,6444
2019-03-15,6444
2019-03-16,6444
2019-03-17,6444
2019-03-18,6444
2019-03-19,6444
2019-03-20,6444
2019-03-21,6444
2019-03-22,6444
2019-03-23,6444
2019-03-24,6444
2019-03-25,6444
2019-03-26,6444
2019-03-27,6444
2019-03-28,6444
2019-03-29,6154
2019-03-30,6154
2019-03-31,6154
2019-04-01,6154
2019-04-02,6154
2019-04-03,6154
2019-04-04,6154
2019-04-05,6154
2019-04-06,6154
2019-04-07,6154
