date_obj,Polar%20kebbit%20fur price
2019-09-06,343
2019-09-07,343
2019-09-08,343
2019-09-09,343
2019-09-10,360
2019-09-11,360
2019-09-12,360
2019-09-13,360
2019-09-14,360
2019-09-15,360
2019-09-16,360
2019-09-17,360
2019-09-18,360
2019-09-19,360
2019-09-20,360
2019-09-21,360
2019-09-22,360
2019-09-23,360
2019-09-24,360
2019-09-25,360
2019-09-26,360
2019-09-27,360
2019-09-28,360
2019-09-29,360
2019-09-30,360
2019-10-01,378
2019-10-02,378
2019-10-03,378
2019-10-04,378
2019-10-05,378
2019-10-06,378
2019-10-07,378
2019-10-08,378
2019-10-09,378
2019-10-10,378
2019-10-11,378
2019-10-12,378
2019-10-13,378
2019-10-14,378
2019-10-15,378
2019-10-16,378
2019-10-17,378
2019-10-18,378
2019-10-19,378
2019-10-20,378
2019-10-21,378
2019-10-22,378
2019-10-23,397
2019-10-24,397
2019-10-25,397
2019-10-26,397
2019-10-27,397
2019-10-28,397
2019-10-29,397
2019-10-30,397
2019-10-31,397
2019-11-01,397
2019-11-02,397
2019-11-03,397
2019-11-04,397
2019-11-05,397
2019-11-06,397
2019-11-07,397
2019-11-08,397
2019-11-09,397
2019-11-10,397
2019-11-11,397
2019-11-12,397
2019-11-13,397
2019-11-14,397
2019-11-15,397
2019-11-16,415
2019-11-17,415
2019-11-18,415
2019-11-19,415
2019-11-20,415
2019-11-21,415
2019-11-22,415
2019-11-23,415
2019-11-24,415
2019-11-25,415
2019-11-26,415
2019-11-27,415
2019-11-28,415
2019-11-29,415
2019-11-30,415
2019-12-01,415
2019-12-02,415
2019-12-03,415
2019-12-04,415
2019-12-05,415
2019-12-06,415
2019-12-07,415
2019-12-08,415
2019-12-09,415
2019-12-10,434
2019-12-11,434
2019-12-12,434
2019-12-13,434
2019-12-14,434
2019-12-15,434
2019-12-16,434
2019-12-17,434
2019-12-18,434
2019-12-19,434
2019-12-20,434
2019-12-21,434
2019-12-22,434
2019-12-23,434
2019-12-24,434
2019-12-25,434
2019-12-26,434
2019-12-27,434
2019-12-28,434
2019-12-29,434
2019-12-30,434
2019-12-31,434
2020-01-01,434
2020-01-02,434
2020-01-03,434
2020-01-04,434
2020-01-05,434
2020-01-06,434
2020-01-07,455
2020-01-08,455
2020-01-09,455
2020-01-10,455
2020-01-11,455
2020-01-12,455
2020-01-13,455
2020-01-14,455
2020-01-15,455
2020-01-16,455
2020-01-17,455
2020-01-18,455
2020-01-19,455
2020-01-20,455
2020-01-21,455
2020-01-22,455
2020-01-23,455
2020-01-24,455
2020-01-25,455
2020-01-26,455
2020-01-27,455
2020-01-28,455
2020-01-29,455
2020-01-30,478
2020-01-31,478
2020-02-01,478
2020-02-02,478
2020-02-03,478
2020-02-04,478
2020-02-05,478
2020-02-06,478
2020-02-07,478
2020-02-08,478
2020-02-09,478
2020-02-10,478
2020-02-11,478
2020-02-12,478
2020-02-13,478
2020-02-14,478
2020-02-15,478
2020-02-16,478
2020-02-17,478
2020-02-18,478
2020-02-19,478
2020-02-20,501
2020-02-21,501
2020-02-22,501
2020-02-23,501
2020-02-24,501
2020-02-25,501
2020-02-26,501
2020-02-27,501
2020-02-28,501
2020-02-29,501
2020-03-01,501
2020-03-02,501
2020-03-03,501
2020-03-04,501
2020-03-05,501
2020-03-06,501
2020-03-07,501
2020-03-08,501
2020-03-09,501
2020-03-10,501
2020-03-11,501
2020-03-12,501
2020-03-13,501
2020-03-14,501
2020-03-15,527
2020-03-16,527
2020-03-17,527
2020-03-18,527
2020-03-19,527
2020-03-20,527
2020-03-21,527
2020-03-22,527
2020-03-23,527
2020-03-24,527
2020-03-25,527
2020-03-26,527
2020-03-27,527
2020-03-28,527
2020-03-29,527
2020-03-30,527
2020-03-31,537
2020-04-01,537
2020-04-02,537
2020-04-03,537
2020-04-04,537
2020-04-05,537
2020-04-06,537
2020-04-07,537
2020-04-08,537
2020-04-09,537
2020-04-10,537
2020-04-11,537
2020-04-12,537
2020-04-13,537
2020-04-14,537
2020-04-15,563
2020-04-16,563
2020-04-17,563
2020-04-18,563
2020-04-19,563
2020-04-20,563
2020-04-21,563
2020-04-22,563
2020-04-23,563
2020-04-24,563
2020-04-25,563
2020-04-26,563
2020-04-27,563
2020-04-28,563
2020-04-29,592
2020-04-30,592
2020-05-01,592
2020-05-02,592
2020-05-03,592
2020-05-04,592
2020-05-05,592
2020-05-06,592
2020-05-07,592
2020-05-08,592
2020-05-09,592
2020-05-10,592
2020-05-11,592
2020-05-12,592
2020-05-13,592
