date_obj,Woven%20top%20(blue) price
2015-09-26,2971
2015-09-27,2971
2015-09-28,2971
2015-09-29,2971
2015-09-30,2931
2015-10-01,2931
2015-10-02,2931
2015-10-03,2931
2015-10-04,2931
2015-10-05,2931
2015-10-06,2931
2015-10-07,2931
2015-10-08,2931
2015-10-09,2931
2015-10-10,2931
2015-10-11,2931
2015-10-12,2836
2015-10-13,2836
2015-10-14,2836
2015-10-15,2836
2015-10-16,2836
2015-10-17,2836
2015-10-18,2836
2015-10-19,2836
2015-10-20,2836
2015-10-21,2836
2015-10-22,2836
2015-10-23,2836
2015-10-24,2836
2015-10-25,2843
2015-10-26,2843
2015-10-27,2843
2015-10-28,2843
2015-10-29,2843
2015-10-30,2843
2015-10-31,2843
2015-11-01,2843
2015-11-02,2843
2015-11-03,2843
2015-11-04,2843
2015-11-05,2843
2015-11-06,2843
2015-11-07,2844
2015-11-08,2844
2015-11-09,2844
2015-11-10,2844
2015-11-11,2844
2015-11-12,2844
2015-11-13,2844
2015-11-14,2844
2015-11-15,2844
2015-11-16,2844
2015-11-17,2844
2015-11-18,2844
2015-11-19,2844
2015-11-20,2844
2015-11-21,2844
2015-11-22,2854
2015-11-23,2854
2015-11-24,2854
2015-11-25,2854
2015-11-26,2854
2015-11-27,2854
2015-11-28,2854
2015-11-29,2854
2015-11-30,2854
2015-12-01,2854
2015-12-02,2854
2015-12-03,2854
2015-12-04,2854
2015-12-05,2854
2015-12-06,2880
2015-12-07,2880
2015-12-08,2880
2015-12-09,2880
2015-12-10,2880
2015-12-11,2880
2015-12-12,2880
2015-12-13,2880
2015-12-14,2880
2015-12-15,2880
2015-12-16,2880
2015-12-17,2880
2015-12-18,2880
2015-12-19,2859
2015-12-20,2859
2015-12-21,2859
2015-12-22,2859
2015-12-23,2859
2015-12-24,2859
2015-12-25,2859
2015-12-26,2859
2015-12-27,2859
2015-12-28,2859
2015-12-29,2859
2015-12-30,2859
2015-12-31,2859
2016-01-01,2882
2016-01-02,2882
2016-01-03,2882
2016-01-04,2882
2016-01-05,2882
2016-01-06,2882
2016-01-07,2882
2016-01-08,2882
2016-01-09,2882
2016-01-10,2882
2016-01-11,2882
2016-01-12,2862
2016-01-13,2862
2016-01-14,2862
2016-01-15,2862
2016-01-16,2862
2016-01-17,2862
2016-01-18,2862
2016-01-19,2862
2016-01-20,2862
2016-01-21,2862
2016-01-22,2862
2016-01-23,2862
2016-01-24,2862
2016-01-25,2919
2016-01-26,2919
2016-01-27,2919
2016-01-28,2919
2016-01-29,2919
2016-01-30,2919
2016-01-31,2919
2016-02-01,2919
2016-02-02,2919
2016-02-03,2919
2016-02-04,2919
2016-02-05,2862
2016-02-06,2862
2016-02-07,2862
2016-02-08,2862
2016-02-09,2862
2016-02-10,2862
2016-02-11,2862
2016-02-12,2862
2016-02-13,2862
2016-02-14,2862
2016-02-15,2913
2016-02-16,2913
2016-02-17,2913
2016-02-18,2913
2016-02-19,2913
2016-02-20,2913
2016-02-21,2913
2016-02-22,2913
2016-02-23,2913
2016-02-24,2913
2016-02-25,2913
2016-02-26,2913
2016-02-27,2913
2016-02-28,2866
2016-02-29,2866
2016-03-01,2866
2016-03-02,2866
2016-03-03,2866
2016-03-04,2866
2016-03-05,2866
2016-03-06,2866
2016-03-07,2866
2016-03-08,2866
2016-03-09,2866
2016-03-10,2866
2016-03-11,2815
2016-03-12,2815
2016-03-13,2815
2016-03-14,2815
2016-03-15,2815
2016-03-16,2815
2016-03-17,2815
2016-03-18,2815
2016-03-19,2815
2016-03-20,2815
2016-03-21,2815
2016-03-22,2821
2016-03-23,2821
2016-03-24,2821
2016-03-25,2821
2016-03-26,2821
2016-03-27,2821
2016-03-28,2821
2016-03-29,2821
2016-03-30,2821
2016-03-31,2821
2016-04-01,2821
2016-04-02,2821
2016-04-03,2821
2016-04-04,2821
2016-04-05,2788
2016-04-06,2788
2016-04-07,2788
2016-04-08,2788
2016-04-09,2788
2016-04-10,2788
2016-04-11,2788
2016-04-12,2788
2016-04-13,2788
2016-04-14,2788
2016-04-15,2788
2016-04-16,2788
2016-04-17,2650
2016-04-18,2650
2016-04-19,2650
2016-04-20,2650
2016-04-21,2650
2016-04-22,2650
2016-04-23,2650
2016-04-24,2650
2016-04-25,2650
2016-04-26,2650
2016-04-27,2650
2016-04-28,2650
2016-04-29,2519
2016-04-30,2519
2016-05-01,2519
2016-05-02,2519
2016-05-03,2519
2016-05-04,2519
2016-05-05,2519
2016-05-06,2519
2016-05-07,2519
2016-05-08,2519
2016-05-09,2519
2016-05-10,2430
2016-05-11,2430
2016-05-12,2430
2016-05-13,2430
2016-05-14,2430
2016-05-15,2430
2016-05-16,2430
2016-05-17,2430
2016-05-18,2430
2016-05-19,2430
2016-05-20,2375
2016-05-21,2375
2016-05-22,2375
2016-05-23,2375
2016-05-24,2375
2016-05-25,2375
2016-05-26,2375
2016-05-27,2375
2016-05-28,2375
2016-05-29,2297
2016-05-30,2297
2016-05-31,2297
2016-06-01,2297
2016-06-02,2297
2016-06-03,2297
2016-06-04,2297
2016-06-05,2297
2016-06-06,2297
2016-06-07,2297
2016-06-08,2246
2016-06-09,2246
2016-06-10,2246
2016-06-11,2246
2016-06-12,2246
2016-06-13,2246
2016-06-14,2246
2016-06-15,2246
2016-06-16,2246
2016-06-17,2210
2016-06-18,2210
2016-06-19,2210
2016-06-20,2210
2016-06-21,2210
2016-06-22,2210
2016-06-23,2210
2016-06-24,2210
2016-06-25,2210
2016-06-26,2245
2016-06-27,2245
2016-06-28,2245
2016-06-29,2245
2016-06-30,2245
2016-07-01,2245
2016-07-02,2245
2016-07-03,2245
2016-07-04,2245
2016-07-05,2249
2016-07-06,2249
2016-07-07,2249
2016-07-08,2249
2016-07-09,2249
2016-07-10,2249
2016-07-11,2249
2016-07-12,2249
2016-07-13,2249
2016-07-14,2180
2016-07-15,2180
2016-07-16,2180
2016-07-17,2180
2016-07-18,2180
2016-07-19,2180
2016-07-20,2180
2016-07-21,2180
2016-07-22,2180
2016-07-23,2180
2016-07-24,2180
2016-07-25,2161
2016-07-26,2161
2016-07-27,2161
2016-07-28,2161
2016-07-29,2161
2016-07-30,2161
2016-07-31,2161
2016-08-01,2161
2016-08-02,2161
2016-08-03,2161
2016-08-04,2161
2016-08-05,2161
2016-08-06,2161
2016-08-07,2182
2016-08-08,2182
2016-08-09,2182
2016-08-10,2182
2016-08-11,2182
2016-08-12,2182
2016-08-13,2182
2016-08-14,2182
2016-08-15,2182
2016-08-16,2182
2016-08-17,2182
2016-08-18,2182
2016-08-19,2195
2016-08-20,2195
2016-08-21,2195
2016-08-22,2195
2016-08-23,2195
2016-08-24,2195
2016-08-25,2195
2016-08-26,2195
2016-08-27,2195
2016-08-28,2195
2016-08-29,2195
2016-08-30,2195
2016-08-31,2187
2016-09-01,2187
2016-09-02,2187
2016-09-03,2187
2016-09-04,2187
2016-09-05,2187
2016-09-06,2187
2016-09-07,2187
2016-09-08,2187
2016-09-09,2187
2016-09-10,2187
2016-09-11,2189
2016-09-12,2189
2016-09-13,2189
2016-09-14,2189
2016-09-15,2189
2016-09-16,2189
2016-09-17,2189
2016-09-18,2189
2016-09-19,2189
2016-09-20,2189
2016-09-21,2189
2016-09-22,2189
2016-09-23,2188
2016-09-24,2188
2016-09-25,2188
2016-09-26,2188
2016-09-27,2188
2016-09-28,2188
2016-09-29,2188
2016-09-30,2188
2016-10-01,2188
2016-10-02,2188
2016-10-03,2188
2016-10-04,2188
2016-10-05,2188
2016-10-06,2188
2016-10-07,2188
2016-10-08,2211
2016-10-09,2211
2016-10-10,2211
2016-10-11,2211
2016-10-12,2211
2016-10-13,2211
2016-10-14,2211
2016-10-15,2211
2016-10-16,2211
2016-10-17,2211
2016-10-18,2211
2016-10-19,2211
2016-10-20,2211
2016-10-21,2211
2016-10-22,2222
2016-10-23,2222
2016-10-24,2222
2016-10-25,2222
2016-10-26,2222
2016-10-27,2222
2016-10-28,2222
2016-10-29,2222
2016-10-30,2222
2016-10-31,2222
2016-11-01,2222
2016-11-02,2222
2016-11-03,2222
2016-11-04,2237
2016-11-05,2237
2016-11-06,2237
2016-11-07,2237
2016-11-08,2237
2016-11-09,2237
2016-11-10,2237
2016-11-11,2237
2016-11-12,2237
2016-11-13,2237
2016-11-14,2237
2016-11-15,2237
2016-11-16,2237
2016-11-17,2215
2016-11-18,2215
2016-11-19,2215
2016-11-20,2215
2016-11-21,2215
2016-11-22,2215
2016-11-23,2215
2016-11-24,2215
2016-11-25,2215
2016-11-26,2215
2016-11-27,2215
2016-11-28,2215
2016-11-29,2169
2016-11-30,2169
2016-12-01,2169
2016-12-02,2169
2016-12-03,2169
2016-12-04,2169
2016-12-05,2169
2016-12-06,2169
2016-12-07,2169
2016-12-08,2169
2016-12-09,2169
2016-12-10,2169
2016-12-11,2144
2016-12-12,2144
2016-12-13,2144
2016-12-14,2144
2016-12-15,2144
2016-12-16,2144
2016-12-17,2144
2016-12-18,2144
2016-12-19,2144
2016-12-20,2144
2016-12-21,2144
2016-12-22,2144
2016-12-23,2144
2016-12-24,2144
2016-12-25,2184
2016-12-26,2184
2016-12-27,2184
2016-12-28,2184
2016-12-29,2184
2016-12-30,2184
2016-12-31,2184
2017-01-01,2184
2017-01-02,2184
2017-01-03,2184
2017-01-04,2184
2017-01-05,2184
2017-01-06,2184
2017-01-07,2239
2017-01-08,2239
2017-01-09,2239
2017-01-10,2239
2017-01-11,2239
2017-01-12,2239
2017-01-13,2239
2017-01-14,2239
2017-01-15,2239
2017-01-16,2239
2017-01-17,2226
2017-01-18,2226
2017-01-19,2226
2017-01-20,2226
2017-01-21,2226
2017-01-22,2226
2017-01-23,2226
2017-01-24,2226
2017-01-25,2226
2017-01-26,2226
2017-01-27,2256
2017-01-28,2256
2017-01-29,2256
2017-01-30,2256
2017-01-31,2256
2017-02-01,2256
2017-02-02,2256
2017-02-03,2256
2017-02-04,2256
2017-02-05,2251
2017-02-06,2251
2017-02-07,2251
2017-02-08,2251
2017-02-09,2251
2017-02-10,2251
2017-02-11,2251
2017-02-12,2251
2017-02-13,2251
2017-02-14,2251
2017-02-15,2249
2017-02-16,2249
2017-02-17,2249
2017-02-18,2249
2017-02-19,2249
2017-02-20,2249
2017-02-21,2249
2017-02-22,2249
2017-02-23,2249
2017-02-24,2249
2017-02-25,2249
2017-02-26,2249
2017-02-27,2231
2017-02-28,2231
2017-03-01,2231
2017-03-02,2231
2017-03-03,2231
2017-03-04,2231
2017-03-05,2231
2017-03-06,2231
2017-03-07,2231
2017-03-08,2231
2017-03-09,2249
2017-03-10,2249
2017-03-11,2249
2017-03-12,2249
2017-03-13,2249
2017-03-14,2249
2017-03-15,2249
2017-03-16,2249
2017-03-17,2178
2017-03-18,2178
2017-03-19,2178
2017-03-20,2178
2017-03-21,2178
2017-03-22,2178
2017-03-23,2178
2017-03-24,2178
2017-03-25,2178
2017-03-26,2178
2017-03-27,2163
2017-03-28,2163
2017-03-29,2163
2017-03-30,2163
2017-03-31,2163
2017-04-01,2163
2017-04-02,2163
2017-04-03,2163
2017-04-04,2163
2017-04-05,2163
2017-04-06,2163
2017-04-07,2139
2017-04-08,2139
2017-04-09,2139
2017-04-10,2139
2017-04-11,2139
2017-04-12,2139
2017-04-13,2139
2017-04-14,2139
2017-04-15,2139
2017-04-16,2139
2017-04-17,2139
2017-04-18,2107
2017-04-19,2107
2017-04-20,2107
2017-04-21,2107
2017-04-22,2107
2017-04-23,2107
2017-04-24,2107
2017-04-25,2107
2017-04-26,2049
2017-04-27,2049
2017-04-28,2049
2017-04-29,2049
2017-04-30,2049
2017-05-01,2049
2017-05-02,2049
2017-05-03,2049
2017-05-04,2023
2017-05-05,2023
2017-05-06,2023
2017-05-07,2023
2017-05-08,2023
2017-05-09,2023
2017-05-10,2023
2017-05-11,2023
2017-05-12,2023
2017-05-13,2000
2017-05-14,2000
2017-05-15,2000
2017-05-16,2000
2017-05-17,2000
2017-05-18,2000
2017-05-19,2000
2017-05-20,2000
2017-05-21,2000
2017-05-22,2000
2017-05-23,2003
2017-05-24,2003
2017-05-25,2003
2017-05-26,2003
2017-05-27,2003
2017-05-28,2003
2017-05-29,2003
2017-05-30,2003
2017-05-31,2003
2017-06-01,2003
2017-06-02,2003
2017-06-03,1986
2017-06-04,1986
2017-06-05,1986
2017-06-06,1986
2017-06-07,1986
2017-06-08,1986
2017-06-09,1986
2017-06-10,1981
2017-06-11,1981
2017-06-12,1981
2017-06-13,1981
2017-06-14,1981
2017-06-15,1981
2017-06-16,1981
2017-06-17,1981
2017-06-18,1981
2017-06-19,1981
2017-06-20,2008
2017-06-21,2008
2017-06-22,2008
2017-06-23,2008
2017-06-24,2008
2017-06-25,2008
2017-06-26,2008
2017-06-27,2008
2017-06-28,2008
2017-06-29,1997
2017-06-30,1997
2017-07-01,1997
2017-07-02,1997
2017-07-03,1997
2017-07-04,1997
2017-07-05,1997
2017-07-06,1997
2017-07-07,1997
2017-07-08,1997
2017-07-09,1997
2017-07-10,1978
2017-07-11,1978
2017-07-12,1978
2017-07-13,1978
2017-07-14,1978
2017-07-15,1978
2017-07-16,1978
2017-07-17,1978
2017-07-18,1978
2017-07-19,1978
2017-07-20,1995
2017-07-21,1995
2017-07-22,1995
2017-07-23,1995
2017-07-24,1995
2017-07-25,1995
2017-07-26,1995
2017-07-27,1995
2017-07-28,1995
2017-07-29,1995
2017-07-30,1986
2017-07-31,1986
2017-08-01,1986
2017-08-02,1986
2017-08-03,1986
2017-08-04,1986
2017-08-05,1986
2017-08-06,1986
2017-08-07,1986
2017-08-08,1986
2017-08-09,1979
2017-08-10,1979
2017-08-11,1979
2017-08-12,1979
2017-08-13,1979
2017-08-14,1979
2017-08-15,1979
2017-08-16,1979
2017-08-17,1979
2017-08-18,1979
2017-08-19,1979
2017-08-20,1955
2017-08-21,1955
2017-08-22,1955
2017-08-23,1955
2017-08-24,1955
2017-08-25,1955
2017-08-26,1955
2017-08-27,1955
2017-08-28,1955
2017-08-29,1955
2017-08-30,1955
2017-08-31,1955
2017-09-01,1908
2017-09-02,1908
2017-09-03,1908
2017-09-04,1908
2017-09-05,1908
2017-09-06,1908
2017-09-07,1908
2017-09-08,1908
2017-09-09,1908
2017-09-10,1908
2017-09-11,1914
2017-09-12,1914
2017-09-13,1914
2017-09-14,1914
2017-09-15,1914
2017-09-16,1914
2017-09-17,1914
2017-09-18,1914
2017-09-19,1914
2017-09-20,1914
2017-09-21,1914
2017-09-22,1843
2017-09-23,1843
2017-09-24,1843
2017-09-25,1843
2017-09-26,1843
2017-09-27,1843
2017-09-28,1843
2017-09-29,1843
2017-09-30,1843
2017-10-01,1843
2017-10-02,1843
2017-10-03,1843
2017-10-04,1879
2017-10-05,1879
2017-10-06,1879
2017-10-07,1879
2017-10-08,1879
2017-10-09,1879
2017-10-10,1879
2017-10-11,1879
2017-10-12,1879
2017-10-13,1879
2017-10-14,1882
2017-10-15,1882
2017-10-16,1882
2017-10-17,1882
2017-10-18,1882
2017-10-19,1882
2017-10-20,1882
2017-10-21,1882
2017-10-22,1882
2017-10-23,1869
2017-10-24,1869
2017-10-25,1869
2017-10-26,1869
2017-10-27,1869
2017-10-28,1869
2017-10-29,1869
2017-10-30,1869
2017-10-31,1869
2017-11-01,1869
2017-11-02,1869
2017-11-03,1874
2017-11-04,1874
2017-11-05,1874
2017-11-06,1874
2017-11-07,1874
2017-11-08,1874
2017-11-09,1874
2017-11-10,1874
2017-11-11,1874
2017-11-12,1874
2017-11-13,1874
2017-11-14,1874
2017-11-15,1874
2017-11-16,1874
2017-11-17,1874
2017-11-18,1874
2017-11-19,1874
2017-11-20,1874
2017-11-21,1874
2017-11-22,1874
2017-11-23,1874
2017-11-24,1874
2017-11-25,1874
2017-11-26,1868
2017-11-27,1868
2017-11-28,1868
2017-11-29,1868
2017-11-30,1868
2017-12-01,1868
2017-12-02,1868
2017-12-03,1868
2017-12-04,1868
2017-12-05,1868
2017-12-06,1868
2017-12-07,1868
2017-12-08,1824
2017-12-09,1824
2017-12-10,1824
2017-12-11,1824
2017-12-12,1824
2017-12-13,1824
2017-12-14,1824
2017-12-15,1824
2017-12-16,1824
2017-12-17,1824
2017-12-18,1820
2017-12-19,1820
2017-12-20,1820
2017-12-21,1820
2017-12-22,1820
2017-12-23,1820
2017-12-24,1820
2017-12-25,1820
2017-12-26,1820
2017-12-27,1820
2017-12-28,1820
2017-12-29,1820
2017-12-30,1793
2017-12-31,1793
2018-01-01,1793
2018-01-02,1793
2018-01-03,1793
2018-01-04,1793
2018-01-05,1793
2018-01-06,1793
2018-01-07,1793
2018-01-08,1804
2018-01-09,1804
2018-01-10,1804
2018-01-11,1804
2018-01-12,1804
2018-01-13,1804
2018-01-14,1804
2018-01-15,1804
2018-01-16,1774
2018-01-17,1774
2018-01-18,1774
2018-01-19,1774
2018-01-20,1774
2018-01-21,1774
2018-01-22,1774
2018-01-23,1774
2018-01-24,1804
2018-01-25,1804
2018-01-26,1804
2018-01-27,1804
2018-01-28,1804
2018-01-29,1804
2018-01-30,1890
2018-02-01,1890
2018-02-02,1890
2018-02-03,1890
2018-02-04,1890
2018-02-05,1890
2018-02-06,1920
2018-02-07,1920
2018-02-08,1920
2018-02-09,1920
2018-02-10,1920
2018-02-11,1920
2018-02-12,1909
2018-02-13,1909
2018-02-14,1909
2018-02-15,1909
2018-02-16,1909
2018-02-17,1909
2018-02-18,1955
2018-02-19,1955
2018-02-20,1955
2018-02-21,1955
2018-02-22,1955
2018-02-23,1986
2018-02-24,1986
2018-02-25,1986
2018-02-26,1986
2018-02-27,1986
2018-02-28,1986
2018-03-01,1976
2018-03-02,1976
2018-03-03,1976
2018-03-04,1976
2018-03-05,1976
2018-03-06,1976
2018-03-07,1963
2018-03-08,1963
2018-03-09,1963
2018-03-10,1963
2018-03-11,1963
2018-03-12,1963
2018-03-13,1963
2018-03-14,1978
2018-03-15,1978
2018-03-16,1978
2018-03-17,1978
2018-03-18,1978
2018-03-20,1978
2018-03-21,1978
2018-03-23,1996
2018-03-24,1996
2018-03-26,1996
2018-03-27,1996
2018-03-28,2025
2018-03-29,2025
2018-03-30,2025
2018-03-31,2025
2018-04-01,2025
2018-04-02,2025
2018-04-03,2028
2018-04-04,2028
2018-04-05,2028
2018-04-06,2028
2018-04-08,2028
2018-04-09,2028
2018-04-10,2028
2018-04-11,2002
2018-04-12,2002
2018-04-13,2002
2018-04-14,2002
2018-04-16,2002
2018-04-17,2002
2018-04-18,1993
2018-04-19,1993
2018-04-20,1993
2018-04-21,1993
2018-04-22,1993
2018-04-23,1993
2018-04-24,1993
2018-04-25,1937
2018-04-26,1937
2018-04-27,1937
2018-04-28,1937
2018-04-29,1937
2018-04-30,1937
2018-05-02,1937
2018-05-03,1968
2018-05-04,1968
2018-05-05,1968
2018-05-06,1968
2018-05-07,1968
2018-05-08,1968
2018-05-09,1968
2018-05-10,2048
2018-05-11,2048
2018-05-12,2048
2018-05-13,2048
2018-05-14,2048
2018-05-15,2048
2018-05-16,2048
2018-05-17,2048
2018-05-18,1988
2018-05-19,1988
2018-05-20,1988
2018-05-21,1988
2018-05-22,1988
2018-05-23,1988
2018-05-24,1988
2018-05-25,1988
2018-05-26,1968
2018-05-27,1968
2018-05-28,1968
2018-05-29,1968
2018-05-30,1968
2018-05-31,1968
2018-06-01,1968
2018-06-02,1898
2018-06-03,1898
2018-06-04,1898
2018-06-05,1898
2018-06-06,1898
2018-06-07,1898
2018-06-08,1881
2018-06-09,1881
2018-06-10,1881
2018-06-11,1881
2018-06-12,1881
2018-06-13,1881
2018-06-14,1869
2018-06-15,1869
2018-06-16,1869
2018-06-17,1869
2018-06-18,1869
2018-06-19,1869
2018-06-20,1869
2018-06-21,1878
2018-06-22,1878
2018-06-23,1878
2018-06-24,1878
2018-06-25,1878
2018-06-26,1878
2018-06-27,1933
2018-06-28,1933
2018-06-29,1933
2018-06-30,1933
2018-07-01,1933
2018-07-02,1933
2018-07-03,1900
2018-07-04,1900
2018-07-05,1900
2018-07-06,1900
2018-07-07,1900
2018-07-08,1900
2018-07-09,1863
2018-07-10,1863
2018-07-11,1863
2018-07-12,1863
2018-07-13,1863
2018-07-14,1863
2018-07-15,1863
2018-07-16,1863
2018-07-17,1933
2018-07-18,1933
2018-07-19,1933
2018-07-20,1933
2018-07-21,1933
2018-07-22,1933
2018-07-23,2030
2018-07-24,2030
2018-07-25,2030
2018-07-26,2030
2018-07-27,2030
2018-07-28,2030
2018-07-29,2131
2018-07-30,2131
2018-07-31,2131
2018-08-01,2131
2018-08-02,2131
2018-08-03,2131
2018-08-04,2079
2018-08-05,2079
2018-08-06,2079
2018-08-07,2079
2018-08-08,2079
2018-08-09,2079
2018-08-10,1979
2018-08-11,1979
2018-08-12,1979
2018-08-14,1979
2018-08-16,1944
2018-08-17,1944
2018-08-18,1944
2018-08-19,1944
2018-08-20,1944
2018-08-21,1907
2018-08-22,1907
2018-08-23,1907
2018-08-24,1907
2018-08-25,1907
2018-08-26,1907
2018-08-27,1849
2018-08-28,1849
2018-08-29,1849
2018-08-30,1849
2018-08-31,1849
2018-09-01,1768
2018-09-02,1768
2018-09-03,1768
2018-09-04,1768
2018-09-05,1768
2018-09-06,1768
2018-09-07,1782
2018-09-08,1782
2018-09-09,1782
2018-09-10,1782
2018-09-11,1782
2018-09-12,1782
2018-09-13,1782
2018-09-14,1753
2018-09-15,1753
2018-09-16,1753
2018-09-17,1753
2018-09-18,1753
2018-09-20,1753
2018-09-21,1732
2018-09-22,1732
2018-09-23,1732
2018-09-24,1732
2018-09-25,1732
2018-09-26,1732
2018-09-27,1734
2018-09-28,1734
2018-09-29,1734
2018-09-30,1734
2018-10-02,1734
2018-10-03,1734
2018-10-04,1672
2018-10-05,1672
2018-10-06,1672
2018-10-07,1672
2018-10-08,1672
2018-10-09,1672
2018-10-10,1634
2018-10-11,1634
2018-10-12,1634
2018-10-13,1634
2018-10-14,1634
2018-10-15,1634
2018-10-16,1634
2018-10-17,1658
2018-10-18,1658
2018-10-19,1658
2018-10-20,1658
2018-10-21,1658
2018-10-22,1658
2018-10-23,1658
2018-10-24,1658
2018-10-25,1698
2018-10-26,1698
2018-10-27,1698
2018-10-28,1698
2018-10-29,1698
2018-10-30,1698
2018-10-31,1698
2018-11-01,1698
2018-11-03,1640
2018-11-04,1640
2018-11-05,1640
2018-11-06,1623
2018-11-07,1623
2018-11-08,1623
2018-11-09,1623
2018-11-10,1623
2018-11-11,1623
2018-11-12,1649
2018-11-13,1649
2018-11-14,1649
2018-11-15,1649
2018-11-16,1649
2018-11-17,1624
2018-11-18,1624
2018-11-19,1624
2018-11-20,1624
2018-11-21,1624
2018-11-22,1624
2018-11-23,1620
2018-11-24,1620
2018-11-25,1620
2018-11-26,1620
2018-11-27,1620
2018-11-28,1612
2018-11-29,1612
2018-12-01,1612
2018-12-02,1602
2018-12-03,1602
2018-12-04,1602
2018-12-05,1602
2018-12-07,1602
2018-12-09,1613
2018-12-10,1613
2018-12-11,1613
2018-12-13,1586
2018-12-14,1586
2018-12-15,1586
2018-12-16,1586
2018-12-17,1586
2018-12-18,1539
2018-12-19,1539
2018-12-20,1539
2018-12-21,1539
2018-12-22,1539
2018-12-23,1539
2018-12-24,1590
2018-12-25,1590
2018-12-26,1590
2018-12-27,1590
2018-12-28,1590
2018-12-29,1591
2018-12-30,1591
2018-12-31,1591
2019-01-01,1591
2019-01-02,1591
2019-01-03,1605
2019-01-04,1605
2019-01-05,1605
2019-01-06,1605
