date_obj,Eternal%20boots price
2015-12-15,7076780
2015-12-16,7042109
2015-12-17,7051681
2015-12-18,7099719
2015-12-19,7132085
2015-12-20,7110032
2015-12-21,7043222
2015-12-22,7062083
2015-12-23,7159282
2015-12-24,7140518
2015-12-25,7239828
2015-12-26,7191058
2015-12-27,7203645
2015-12-28,7235678
2015-12-29,7219224
2015-12-30,7442989
2015-12-31,7696032
2016-01-01,7730133
2016-01-02,7780833
2016-01-03,7677925
2016-01-04,7551164
2016-01-05,7357944
2016-01-06,7280923
2016-01-07,7132026
2016-01-08,6963457
2016-01-09,6877119
2016-01-10,6763896
2016-01-11,6601071
2016-01-12,6514167
2016-01-13,6460737
2016-01-14,6399252
2016-01-15,6564909
2016-01-16,6432366
2016-01-17,6334786
2016-01-18,6200974
2016-01-19,6250244
2016-01-20,6294343
2016-01-21,6095983
2016-01-22,5978979
2016-01-23,5998028
2016-01-24,5914476
2016-01-25,5809927
2016-01-26,5821533
2016-01-27,5883696
2016-01-28,5883696
2016-01-29,5945901
2016-01-30,6094239
2016-01-31,6193023
2016-02-01,6041149
2016-02-02,5985316
2016-02-03,5895046
2016-02-04,5813388
2016-02-05,5719151
2016-02-06,5786945
2016-02-07,5817781
2016-02-08,5798896
2016-02-09,5832015
2016-02-10,5769613
2016-02-11,5732965
2016-02-12,5752368
2016-02-13,5771782
2016-02-14,5762400
2016-02-15,5701368
2016-02-16,5629646
2016-02-17,5683880
2016-02-18,5747320
2016-02-19,5727216
2016-02-20,5690798
2016-02-21,5670080
2016-02-22,5670080
2016-02-23,5629518
2016-02-24,5530468
2016-02-25,5579118
2016-02-26,5626601
2016-02-27,5625597
2016-02-28,5563972
2016-02-29,5490513
2016-03-01,5450704
2016-03-02,5479439
2016-03-03,5476676
2016-03-04,5461055
2016-03-05,5446605
2016-03-06,5507841
2016-03-07,5521151
2016-03-08,5523623
2016-03-09,5547291
2016-03-10,5396280
2016-03-11,5322864
2016-03-12,5253104
2016-03-13,5308476
2016-03-14,5233986
2016-03-15,5195722
2016-03-16,5222895
2016-03-17,5328489
2016-03-18,5310055
2016-03-19,5250709
2016-03-20,5239411
2016-03-21,5223814
2016-03-22,5188835
2016-03-23,5213374
2016-03-24,5380933
2016-03-25,5642697
2016-03-26,5882200
2016-03-27,6005173
2016-03-28,5841133
2016-03-29,5635890
2016-03-30,5455702
2016-03-31,5256907
2016-04-01,5070413
2016-04-02,5008193
2016-04-03,5184573
2016-04-04,5374549
2016-04-05,5429257
2016-04-06,5403877
2016-04-07,5423875
2016-04-08,5420439
2016-04-09,5504505
2016-04-10,5457100
2016-04-11,5457100
2016-04-12,5547461
2016-04-13,5713034
2016-04-14,5633033
2016-04-15,5595254
2016-04-16,5592372
2016-04-17,5584236
2016-04-18,5501860
2016-04-19,5486377
2016-04-20,5478274
2016-04-21,5408054
2016-04-22,5253131
2016-04-23,5469822
2016-04-24,5430079
2016-04-25,5439634
2016-04-26,5486475
2016-04-27,5448160
2016-04-28,5429713
2016-04-29,5431074
2016-04-30,5652127
2016-05-01,5928059
2016-05-02,6070065
2016-05-03,6179218
2016-05-04,6111694
2016-05-05,5957237
2016-05-06,5975115
2016-05-07,5838561
2016-05-08,5818702
2016-05-09,5877678
2016-05-10,6100126
2016-05-11,6335163
2016-05-12,6286089
2016-05-13,6361857
2016-05-14,6341614
2016-05-15,6440438
2016-05-16,6558936
2016-05-17,6702067
2016-05-18,6959016
2016-05-19,6652233
2016-05-22,6667350
2016-05-23,6546695
2016-05-24,6533682
2016-05-25,6503626
2016-05-26,6445335
2016-05-27,6484586
2016-05-28,6552738
2016-05-29,6525251
2016-05-30,6520702
2016-05-31,6565584
2016-06-01,6622014
2016-06-02,6537735
2016-06-03,6368568
2016-06-04,6100690
2016-06-05,6007537
2016-06-06,5883162
2016-06-07,5834893
2016-06-08,5683392
2016-06-09,5715255
2016-06-10,5839530
2016-06-11,5875006
2016-06-12,5958452
2016-06-13,6163606
2016-06-14,6164027
2016-06-15,6134177
2016-06-16,6195978
2016-06-17,6209745
2016-06-18,6146579
2016-06-19,6086230
2016-06-20,6130786
2016-06-21,6168930
2016-06-22,6147725
2016-06-23,6053533
2016-06-24,5980668
2016-06-25,5973748
2016-06-26,5961600
2016-06-27,5900743
2016-06-28,5845459
2016-06-29,5877617
2016-06-30,5958644
2016-07-01,5967486
2016-07-02,6084267
2016-07-03,6285994
2016-07-04,6260592
2016-07-05,6333021
2016-07-06,6619139
2016-07-07,6695072
2016-07-08,6727682
2016-07-09,7033337
2016-07-10,6958116
2016-07-11,6971179
2016-07-12,7209340
2016-07-13,7208192
2016-07-14,7125201
2016-07-15,7135948
2016-07-16,7199348
2016-07-17,7336308
2016-07-18,7386926
2016-07-23,7414441
2016-07-24,7153118
2016-07-25,7148517
2016-07-26,7131252
2016-07-27,7285099
2016-07-28,7286802
2016-07-29,7271150
2016-07-30,7384379
2016-07-31,7595465
2016-08-01,7614250
2016-08-02,7675454
2016-08-03,7958955
2016-08-04,7757487
2016-08-05,7612856
2016-08-06,7560250
2016-08-07,7561293
2016-08-08,7422934
2016-08-09,7334352
2016-08-10,7244394
2016-08-11,7195420
2016-08-12,7175099
2016-08-13,7198463
2016-08-14,7157370
2016-08-15,6869456
2016-08-16,6679491
2016-08-17,6781003
2016-08-18,6709892
2016-08-19,6530606
2016-08-20,6460932
2016-08-21,6281762
2016-08-22,6154628
2016-08-23,5926039
2016-08-24,5814174
2016-08-25,5722831
2016-08-26,5679969
2016-08-28,6009872
2016-08-31,6134620
2016-09-01,6328865
2016-09-02,6295867
2016-09-03,6197376
2016-09-04,6047086
2016-09-05,5819033
2016-09-06,5700115
2016-09-07,5912843
2016-09-08,5884716
2016-09-09,5816775
2016-09-10,5685201
2016-09-11,5602885
2016-09-12,5328389
2016-09-13,5168769
2016-09-14,5296494
2016-09-15,5323360
2016-09-16,5301457
2016-09-17,5316118
2016-09-18,5327911
2016-09-19,5301643
2016-09-20,5371296
2016-09-21,5377553
2016-09-22,5445959
2016-09-23,5399836
2016-09-24,5386778
2016-09-25,5331459
2016-09-26,5278466
2016-09-27,5169652
2016-09-28,4994206
2016-09-29,4827195
2016-09-30,4845938
2016-10-01,4935584
2016-10-02,4964717
2016-10-03,4940298
2016-10-04,4898004
2016-10-05,4904796
2016-10-06,4923593
2016-10-07,4887086
2016-10-08,4905863
2016-10-09,4945209
2016-10-10,5114792
2016-10-11,5320406
2016-10-12,5280266
2016-10-13,5294888
2016-10-14,5459026
2016-10-15,5486106
2016-10-16,5575546
2016-10-17,5529140
2016-10-18,5647641
2016-10-19,5774308
2016-10-20,5817108
2016-10-21,5828809
2016-10-22,5880908
2016-10-23,5906578
2016-10-24,5915290
2016-10-25,6025431
2016-10-26,6118427
2016-10-27,5967111
2016-10-28,5931929
2016-10-29,5778429
2016-10-30,5737523
2016-10-31,5864820
2016-11-01,5898346
2016-11-02,5806685
2016-11-03,5743644
2016-11-04,5709441
2016-11-05,5713727
2016-11-06,5734115
2016-11-07,5919257
2016-11-08,5897421
2016-11-09,5916666
2016-11-10,5733426
2016-11-11,5755140
2016-11-12,5794982
2016-11-13,5768849
2016-11-14,5754886
2016-11-15,5745983
2016-12-07,6142613
2016-12-08,6072354
2016-12-09,6004478
2016-12-10,6007490
2016-12-11,6095419
2016-12-12,6071524
2016-12-13,5996301
2016-12-14,6043471
2016-12-15,5987990
2016-12-16,6033193
2016-12-17,6157944
2016-12-18,6167161
2016-12-19,6165977
2016-12-20,6213130
2016-12-21,6470037
2016-12-22,6659199
2016-12-23,6623362
2016-12-24,6716811
2016-12-25,6925330
2016-12-26,6911340
2016-12-27,6753582
2016-12-28,6499380
2016-12-29,6239081
2016-12-30,6147739
2016-12-31,6144150
2017-01-01,6061340
2017-01-02,6030560
2017-01-03,6080146
2017-01-04,5879055
2017-01-05,5585102
2017-01-06,5589895
2017-01-07,5855871
2017-01-08,6104063
2017-01-09,6401020
2017-01-10,6699892
2017-01-11,7013951
2017-01-12,7150313
2017-01-13,7230740
2017-01-14,7290727
2017-01-15,7575932
2017-01-16,7404023
2017-01-17,7130910
2017-01-18,7018323
2017-01-19,6980981
2017-01-20,6944313
2017-01-21,7024258
2017-01-22,7128495
2017-01-23,6856117
2017-01-27,7106175
2017-01-28,7097242
2017-01-29,7172376
2017-01-30,7132921
2017-01-31,7089746
2017-02-01,7093396
2017-02-02,7034162
2017-02-03,6977819
2017-02-04,6902271
2017-02-05,6968273
2017-02-06,7169072
2017-02-07,7123547
2017-02-08,7083597
2017-02-09,7095069
2017-02-10,7147418
2017-02-11,7450335
2017-02-12,7426990
2017-02-13,7637991
2017-02-14,7625707
2017-02-15,7805037
2017-02-16,7946556
2017-02-18,7909871
2017-02-19,7840509
2017-02-20,7763577
2017-02-21,7723931
2017-02-22,7784547
2017-02-23,7807604
2017-02-24,7634430
2017-02-25,7597800
2017-02-26,7641675
2017-02-27,7736921
2017-02-28,7714404
2017-03-01,7648872
2017-03-02,7743334
2017-03-03,7756045
2017-03-04,7764779
2017-03-05,7762299
2017-03-06,7798434
2017-03-07,7800485
2017-03-08,7761510
2017-03-09,7758327
2017-03-10,7854088
2017-03-11,7847572
2017-03-12,7770757
2017-03-13,7564972
2017-03-14,7485080
2017-03-15,7490877
2017-03-16,7402634
2017-03-17,7220893
2017-03-18,6867416
2017-03-19,6687980
2017-03-20,6487948
2017-03-21,6777896
2017-03-22,6974532
2017-03-23,7122648
2017-03-24,7084827
2017-03-25,7024320
2017-03-26,6976108
2017-03-27,7017616
2017-03-28,7003732
2017-03-29,6977568
2017-03-30,6973560
2017-03-31,7094736
2017-04-01,7112457
2017-04-02,7080376
2017-04-03,7043563
2017-04-04,7021413
2017-04-12,7103025
2017-04-13,7082457
2017-04-14,7030130
2017-04-15,7024939
2017-04-16,7017179
2017-04-17,6984761
2017-04-18,6965459
2017-04-19,6948622
2017-04-20,6932271
2017-04-21,6934526
2017-04-22,6918951
2017-04-23,6888885
2017-04-24,6914312
2017-04-25,6998889
2017-04-26,7044665
2017-04-27,7219103
2017-04-28,7265108
2017-04-29,7541811
2017-04-30,7559696
2017-05-01,7527286
2017-05-02,7504608
2017-05-03,7462197
2017-05-04,7271924
2017-05-05,7256215
2017-05-06,7325670
2017-05-07,7284233
2017-05-08,7296396
2017-05-09,7344930
2017-05-10,7334826
2017-05-11,7354700
2017-05-12,7349043
2017-05-13,7316847
2017-05-14,7276546
2017-05-16,7368212
2017-05-17,7302245
2017-05-18,7264011
2017-05-19,7345854
2017-05-20,7230679
2017-05-21,7181380
2017-05-22,7231087
2017-05-23,7194819
2017-05-24,7146250
2017-05-25,6788937
2017-05-26,6449490
2017-05-27,6127015
2017-05-28,5833937
2017-05-29,5636624
2017-05-30,5815517
2017-05-31,5840695
2017-06-01,5753101
2017-06-02,5465539
2017-06-03,5247743
2017-06-04,5212343
2017-06-05,5148282
2017-06-06,5083235
2017-06-07,5021797
2017-06-08,4869553
2017-06-09,4824169
2017-06-10,4680579
2017-06-11,4446550
2017-06-12,4224528
2017-06-13,4299491
2017-06-14,4513433
2017-06-15,4739046
2017-06-16,4729739
2017-06-17,4730534
2017-06-18,4765408
2017-06-19,4743462
2017-06-20,4706894
2017-06-21,4624663
2017-06-22,4568456
2017-06-23,4555926
2017-06-24,4494969
2017-06-25,4342294
2017-06-26,4139535
2017-06-27,4248870
2017-06-28,4183171
2017-06-29,4235671
2017-06-30,4191981
2017-07-01,4167503
2017-07-02,4120230
2017-07-03,4054825
2017-07-04,4059385
2017-07-05,4085486
2017-07-06,4123301
2017-07-07,4140940
2017-07-08,4218776
2017-07-13,4024213
2017-07-14,4106929
2017-07-15,4004378
2017-07-16,3989903
2017-07-17,4167120
2017-07-18,4240580
2017-07-19,4055177
2017-07-20,4081905
2017-07-21,4104348
2017-07-22,4117294
2017-07-23,4128446
2017-07-24,4204139
2017-07-25,4233308
2017-07-26,4282666
2017-07-27,4256796
2017-07-28,4285714
2017-07-29,4225296
2017-07-30,4212939
2017-07-31,4258547
2017-08-01,4289094
2017-08-02,4312452
2017-08-03,4425185
2017-08-04,4359101
2017-08-05,4362606
2017-08-06,4336779
2017-08-09,4296827
2017-08-10,4303797
2017-08-11,4384031
2017-08-12,4393013
2017-08-13,4364721
2017-08-14,4302876
2017-08-15,4268237
2017-08-16,4251420
2017-08-17,4223324
2017-08-18,4225839
2017-08-19,4194617
2017-08-20,4184476
2017-08-21,4147845
2017-08-22,4105057
2017-08-23,4055319
2017-08-24,3982280
2017-08-25,3942495
2017-08-26,4021397
2017-08-27,3998594
2017-08-28,3973155
2017-08-29,3992452
2017-08-30,4041361
2017-08-31,4122926
2017-09-01,4094234
2017-09-02,4092815
2017-09-03,4096592
2017-09-04,4046345
2017-09-05,4032240
2017-09-06,4015786
2017-09-07,4096400
2017-09-08,4102342
2017-09-09,4125339
2017-09-10,4100303
2017-09-11,4048847
2017-09-12,4045274
2017-09-13,4105754
2017-09-14,4071769
2017-09-15,4065213
2017-09-16,4038042
2017-09-17,4053764
2017-09-18,4128091
2017-09-19,4087573
2017-09-20,4070423
2017-09-21,4034058
2017-09-22,4021427
2017-09-23,3990606
2017-09-24,3991976
2017-09-25,4021374
2017-09-26,4009912
2017-09-27,4000656
2017-09-28,3989178
2017-09-29,3982618
2017-09-30,3946388
2017-10-01,3916984
2017-10-02,3879982
2017-10-03,3847368
2017-10-04,3849721
2017-10-05,3909370
2017-10-06,3973061
2017-10-07,4003130
2017-10-08,3982410
2017-10-09,3963305
2017-10-10,3949910
2017-10-11,3901812
2017-10-12,3928726
2017-10-13,3955230
2017-10-14,3940577
2017-10-15,3946145
2017-10-16,4012566
2017-10-17,4016360
2017-10-18,3992358
2017-10-19,3980401
2017-10-20,3988575
2017-10-21,4006111
2017-10-22,3986758
2017-10-23,4003233
2017-10-24,4005566
2017-10-25,4001852
2017-10-26,3971725
2017-10-27,3961343
2017-10-28,3946554
2017-10-29,3922889
2017-10-30,3891212
2017-10-31,3893434
2017-11-01,3881296
2017-11-02,3886757
2017-11-03,3886798
2017-11-04,3876884
2017-11-05,3835586
2017-11-06,3826302
2017-11-07,3864940
2017-11-08,3850727
2017-11-09,3838491
2017-11-10,3818818
2017-11-11,3814017
2017-11-12,3822733
2017-11-13,3798895
2017-11-14,3821369
2017-11-15,3839791
2017-11-16,3907559
2017-11-17,3914625
2017-11-18,3887573
2017-11-19,3868214
2017-11-20,3840171
2017-11-21,3821680
2017-11-22,3859189
2017-11-23,3864213
2017-11-24,3877616
2017-11-25,3895064
2017-11-26,3834377
2017-11-27,3857054
2017-11-28,3843998
2017-11-29,3858542
2017-11-30,3884962
2017-12-01,3866910
2017-12-02,3879595
2017-12-03,3893293
2017-12-04,3925498
2017-12-05,4055326
2017-12-06,4137437
2017-12-07,4221404
2017-12-08,4237500
2017-12-09,4273218
2017-12-10,4307785
2017-12-11,4207816
2017-12-12,4178212
2017-12-13,4131884
2017-12-14,4060665
2017-12-15,4049835
2017-12-16,4093664
2017-12-17,4125075
2017-12-18,4246257
2017-12-19,4303941
2017-12-20,4518048
2017-12-21,4612381
2017-12-22,4837752
2017-12-23,4880745
2017-12-24,4832459
2017-12-25,4776228
2017-12-26,4687405
2017-12-27,4702987
2017-12-28,4604013
2017-12-29,4602955
2017-12-30,4431472
2017-12-31,4479289
2018-01-01,4423006
2018-01-02,4443176
2018-01-03,4400671
2018-01-04,4180637
2018-01-05,3978337
2018-01-06,3926813
2018-01-07,3904799
2018-01-08,3840346
2018-01-09,3866117
2018-01-10,3900373
2018-01-11,3942927
2018-01-12,3976901
2018-01-13,3944361
2018-01-14,3895239
2018-01-15,3877560
2018-01-16,3876902
2018-01-17,3840242
2018-01-18,3881379
2018-01-19,3896706
2018-01-20,3920960
2018-01-21,3989926
2018-01-22,4007993
2018-01-23,3999756
2018-01-25,3892960
2018-01-26,3902180
2018-01-27,3992352
2018-01-28,3965333
2018-01-29,3980723
2018-01-30,3991670
2018-01-31,4040061
2018-02-01,4029204
2018-02-02,3991764
2018-02-03,4033903
2018-02-04,4068947
2018-02-05,4044587
2018-02-06,4030815
2018-02-07,4063267
2018-02-08,4257048
2018-02-09,4185771
2018-02-10,4105175
2018-02-11,3962309
2018-02-12,3856884
2018-02-13,3850194
2018-02-14,3935963
2018-02-15,3915865
2018-02-16,3940419
2018-02-17,3950481
2018-02-18,4000788
2018-02-19,4013680
2018-02-20,4004419
2018-02-21,4082817
2018-02-22,4132377
2018-02-23,4281156
2018-02-24,4300392
2018-02-25,4395842
2018-02-26,4467279
2018-02-27,4451891
2018-02-28,4544885
2018-03-01,4665994
2018-03-02,4705398
2018-03-03,4612522
2018-03-04,4601445
2018-03-05,4506341
2018-03-06,4495146
2018-03-07,4521062
2018-03-08,4518746
2018-03-09,4508389
2018-03-10,4512215
2018-03-11,4489680
2018-03-12,4635527
2018-03-13,4627849
2018-03-14,4644054
2018-03-15,4706401
2018-03-16,4700503
2018-03-17,4908961
2018-03-18,5011328
2018-03-20,5014553
2018-03-21,5098374
2018-03-23,5068049
2018-03-24,5041370
2018-03-25,5043762
2018-03-26,4963598
2018-03-27,4857635
2018-03-28,4823016
2018-03-29,4811376
2018-03-30,4933779
2018-03-31,5099444
2018-04-01,5098128
2018-04-02,5037001
2018-04-03,4972135
2018-04-04,4919258
2018-04-05,4895144
2018-04-06,4868667
2018-04-07,4857579
2018-04-08,4806304
2018-04-09,4763058
2018-04-10,4756629
2018-04-11,4734317
2018-04-12,4821360
2018-04-13,4880929
2018-04-14,4986745
2018-04-15,4944246
2018-04-16,4933939
2018-04-17,4992617
2018-04-18,4976799
2018-04-19,5020227
2018-04-20,5204822
2018-04-21,5411769
2018-04-22,5293420
2018-04-23,5174301
2018-04-24,5110393
2018-04-25,5076924
2018-04-26,5032948
2018-04-27,5014972
2018-04-28,5094513
2018-04-29,5150765
2018-04-30,5162628
2018-05-01,5164727
2018-05-03,5089328
2018-05-04,5034804
2018-05-05,4960828
2018-05-07,4920331
2018-05-08,4933295
2018-05-09,4851505
2018-05-10,4638530
2018-05-11,4455365
2018-05-12,4604208
2018-05-13,4693153
2018-05-14,4857114
2018-05-15,4978885
2018-05-16,5191335
2018-05-17,5130328
2018-05-18,5054259
2018-05-19,5026636
2018-05-20,4999269
2018-05-21,4946911
2018-05-22,4968151
2018-05-23,4941885
2018-05-24,4926275
2018-05-25,4906197
2018-05-26,4943694
2018-05-27,4936399
2018-05-28,4937073
2018-05-29,4928073
2018-05-30,4936175
2018-05-31,4958071
2018-06-01,4966986
2018-06-02,4923926
2018-06-03,4912776
2018-06-04,4957189
2018-06-05,5052700
2018-06-06,4965540
2018-06-07,4717263
2018-06-08,4485899
2018-06-09,4403029
2018-06-10,4341319
2018-06-11,4269547
2018-06-12,4183666
2018-06-13,4187291
2018-06-14,4244262
2018-06-15,4237718
2018-06-16,4389383
2018-06-17,4493423
2018-06-18,4562233
2018-06-19,4538278
2018-06-20,4539184
2018-06-21,4542016
2018-06-22,4456637
2018-06-23,4442206
2018-06-24,4429939
2018-06-25,4444672
2018-06-26,4529387
2018-06-27,4673404
2018-06-28,4627244
2018-06-29,4659622
2018-06-30,4774904
2018-07-01,4831503
2018-07-02,4863335
2018-07-03,4974592
2018-07-04,5072154
2018-07-05,5115070
2018-07-06,5279511
2018-07-07,5283242
2018-07-08,5289521
2018-07-09,5232075
2018-07-10,5220784
2018-07-11,5421870
2018-07-12,5413874
2018-07-13,5489407
2018-07-14,5553876
2018-07-15,5549027
2018-07-16,5761777
2018-07-17,5925766
2018-07-18,5911464
2018-07-19,6045782
2018-07-20,6019274
2018-07-21,6185743
2018-07-22,6452665
2018-07-23,6402366
2018-07-24,6351132
2018-07-25,6357849
2018-07-26,6221983
2018-07-27,5927741
2018-07-28,5631507
2018-07-29,5565238
2018-07-30,5477702
2018-07-31,5438010
2018-08-01,5337479
2018-08-02,5225132
2018-08-03,5101442
2018-08-04,5042586
2018-08-05,4976466
2018-08-06,4849514
2018-08-07,4719701
2018-08-08,4653013
2018-08-09,4633365
2018-08-10,4655839
2018-08-11,4685128
2018-08-12,4719578
2018-08-14,4790721
2018-08-16,4559974
2018-08-17,4576060
2018-08-18,4733373
2018-08-19,4736432
2018-08-20,4922415
2018-08-21,4995318
2018-08-22,5129874
2018-08-23,5345917
2018-08-24,5578022
2018-08-25,5732133
2018-08-26,5685865
2018-08-27,5653824
2018-08-28,5638894
2018-08-29,5628888
2018-08-30,5606659
2018-08-31,5561501
2018-09-01,5559687
2018-09-02,5515380
2018-09-03,5478523
2018-09-04,5425159
2018-09-05,5337941
2018-09-06,5310754
2018-09-07,5262938
2018-09-08,5181366
2018-09-09,5137399
2018-09-10,4962428
2018-09-11,4910022
2018-09-12,4810837
2018-09-13,4699869
2018-09-14,4815578
2018-09-15,4924312
2018-09-16,5144227
2018-09-17,5347097
2018-09-18,5280203
2018-09-19,5205438
2018-09-20,5158649
2018-09-21,5098259
2018-09-22,5052775
2018-09-23,5032060
2018-09-24,5101047
2018-09-25,5110932
2018-09-26,5169463
2018-09-27,5111933
2018-09-28,5107998
2018-09-29,5103684
2018-09-30,5126436
2018-10-01,5078372
2018-10-02,5037104
2018-10-03,5049177
2018-10-04,5033333
2018-10-05,5041564
2018-10-06,5025373
2018-10-07,5009939
2018-10-08,5000248
2018-10-09,4971346
2018-10-10,4955637
2018-10-11,4948054
2018-10-12,4952726
2018-10-13,5020314
2018-10-14,4989416
2018-10-15,4979225
2018-10-16,5019843
2018-10-17,4990777
2018-10-18,4942500
2018-10-19,4874324
2018-10-20,4871036
2018-10-21,4872665
2018-10-22,4870484
2018-10-23,4834839
2018-10-24,4855128
2018-10-25,4912797
2018-10-26,4951614
2018-10-27,5003062
2018-10-28,5009135
2018-10-29,5024870
2018-10-30,5030735
2018-10-31,4957739
2018-11-01,4950775
2018-11-03,4916982
2018-11-04,4889635
2018-11-05,4877990
2018-11-06,4871085
2018-11-07,4876189
2018-11-08,4863589
2018-11-09,4848056
2018-11-10,4840920
2018-11-11,4821800
2018-11-12,4817654
2018-11-13,4807244
2018-11-14,4771880
2018-11-15,4704102
2018-11-16,4591379
2018-11-17,4546841
