date_obj,Team-27%20cape price
2015-03-04,3344
2015-03-05,3344
2015-03-06,3344
2015-03-07,3177
2015-03-08,3177
2015-03-09,3177
2015-03-10,3177
2015-03-11,3177
2015-03-12,3020
2015-03-13,3020
2015-03-14,3020
2015-03-15,3020
2015-03-16,3020
2015-03-17,2870
2015-03-18,2870
2015-03-19,2870
2015-03-20,2870
2015-03-21,2870
2015-03-22,2870
2015-03-23,2735
2015-03-24,2735
2015-03-25,2735
2015-03-26,2735
2015-03-27,2735
2015-03-28,2735
2015-03-29,2600
2015-03-30,2600
2015-03-31,2600
2015-04-01,2600
2015-04-02,2600
2015-04-03,2475
2015-04-04,2475
2015-04-05,2475
2015-04-06,2475
2015-04-07,2475
2015-04-08,2358
2015-04-09,2358
2015-04-10,2358
2015-04-11,2358
2015-04-12,2358
2015-04-13,2285
2015-04-14,2285
2015-04-15,2285
2015-04-16,2285
2015-04-17,2285
2015-04-18,2174
2015-04-19,2174
2015-04-20,2174
2015-04-21,2174
2015-04-22,2174
2015-04-23,2174
2015-04-24,2112
2015-04-25,2112
2015-04-26,2112
2015-04-27,2112
2015-04-28,2112
2015-04-29,2084
2015-04-30,2084
2015-05-01,2084
2015-05-02,2084
2015-05-03,2084
2015-05-04,2015
2015-05-05,2015
2015-05-06,2015
2015-05-07,2015
2015-05-08,2015
2015-05-09,1927
2015-05-10,1927
2015-05-11,1927
2015-05-12,1927
2015-05-13,1927
2015-05-14,1927
2015-05-15,1833
2015-05-16,1833
2015-05-17,1833
2015-05-18,1833
2015-05-19,1833
2015-05-20,1833
2015-05-21,1743
2015-05-22,1743
2015-05-23,1743
2015-05-24,1743
2015-05-25,1743
2015-05-26,1680
2015-05-27,1680
2015-05-28,1680
2015-05-29,1680
2015-05-30,1596
2015-05-31,1596
2015-06-01,1596
2015-06-02,1596
2015-06-03,1596
2015-06-04,1517
2015-06-05,1517
2015-06-06,1517
2015-06-07,1517
2015-06-08,1443
2015-06-09,1443
2015-06-10,1443
2015-06-11,1443
2015-06-12,1427
2015-06-13,1427
2015-06-14,1427
2015-06-15,1427
2015-06-16,1435
2015-06-17,1435
2015-06-18,1435
2015-06-19,1435
2015-06-20,1366
2015-06-21,1366
2015-06-22,1366
2015-06-23,1366
2015-06-24,1298
2015-06-25,1298
2015-06-26,1298
2015-06-27,1298
2015-06-28,1233
2015-06-29,1233
2015-06-30,1233
2015-07-01,1233
2015-07-02,1187
2015-07-03,1187
2015-07-04,1187
2015-07-05,1143
2015-07-06,1143
2015-07-07,1143
2015-07-08,1093
2015-07-09,1093
2015-07-10,1093
2015-07-11,1093
2015-07-12,1038
2015-07-13,1038
2015-07-14,1038
2015-07-15,1018
2015-07-16,1018
2015-07-17,1018
2015-07-18,1018
2015-07-19,992
2015-07-20,992
2015-07-21,992
2015-07-22,992
2015-07-23,958
2015-07-24,958
2015-07-25,958
2015-07-26,958
2015-07-27,933
2015-07-28,933
2015-07-29,933
2015-07-30,933
2015-07-31,911
2015-08-01,911
2015-08-02,911
2015-08-03,911
2015-08-04,887
2015-08-05,887
2015-08-06,887
2015-08-07,887
2015-08-08,894
2015-08-09,894
2015-08-10,894
2015-08-11,894
2015-08-12,923
2015-08-13,923
2015-08-14,923
2015-08-15,923
2015-08-16,961
2015-08-17,961
2015-08-18,961
2015-08-19,961
2015-08-20,961
2015-08-21,949
2015-08-22,949
2015-08-23,949
2015-08-24,949
2015-08-25,954
2015-08-26,954
2015-08-27,954
2015-08-28,954
2015-08-29,960
2015-08-30,960
