date_obj,Rune%20mace price
2015-08-03,8933
2015-08-04,8933
2015-08-05,9006
2015-08-06,9006
2015-08-07,8971
2015-08-08,8971
2015-08-09,8852
2015-08-10,8852
2015-08-11,8940
2015-08-12,8940
2015-08-13,8661
2015-08-14,8540
2015-08-15,8540
2015-08-16,8497
2015-08-17,8497
2015-08-18,8497
2015-08-19,8497
2015-08-20,8385
2015-08-21,8547
2015-08-22,8547
2015-08-23,8328
2015-08-24,8328
2015-08-25,8580
2015-08-26,8580
2015-08-27,8636
2015-08-28,8636
2015-08-29,8661
2015-08-30,8661
2015-08-31,8684
2015-09-01,8684
2015-09-02,8792
2015-09-03,8792
2015-09-04,8711
2015-09-05,8711
2015-09-06,8630
2015-09-07,8630
2015-09-08,8601
2015-09-09,8601
2015-09-10,8463
2015-09-11,8434
2015-09-12,8368
2015-09-13,8401
2015-09-14,8438
2015-09-15,8443
2015-09-16,8443
2015-09-17,8371
2015-09-18,8371
2015-09-19,8398
2015-09-20,8421
2015-09-21,8414
2015-09-22,8412
2015-09-23,8410
2015-09-24,8410
2015-09-25,8414
2015-09-27,8450
2015-09-28,8497
2015-09-29,8502
2015-09-30,8512
2015-10-05,8407
2015-10-06,8476
2015-10-07,8502
2015-10-08,8531
2015-10-09,8585
2015-10-10,8585
2015-10-11,8561
2015-10-12,8479
2015-10-13,8479
2015-10-14,8421
2015-10-15,8410
2015-10-16,8416
2015-10-17,8416
2015-10-18,8428
2015-10-19,8535
2015-10-20,8585
2015-10-22,8579
2015-10-23,8677
2015-10-24,8655
2015-10-25,8614
2015-10-26,8704
2015-10-27,8704
2015-10-29,8511
2015-10-30,8511
2015-10-31,8571
2015-11-01,8571
2015-11-02,8599
2015-11-03,8599
2015-11-04,8597
2015-11-05,8687
2015-11-06,8687
2015-11-07,8448
2015-11-08,8448
2015-11-09,8485
2015-11-10,8485
2015-11-11,8522
2015-11-12,8522
2015-11-13,8520
2015-11-14,8561
2015-11-15,8565
2015-11-16,8565
2015-11-17,8492
2015-11-18,8492
2015-11-19,8505
2015-11-20,8670
2015-11-21,8670
2015-11-22,8806
2015-11-23,8806
2015-11-24,8503
2015-11-25,8473
2015-11-26,8473
2015-11-27,8480
2015-11-28,8493
2015-11-29,8421
2015-11-30,8445
2015-12-01,8445
2015-12-02,8469
2015-12-03,8592
2015-12-04,8592
2015-12-05,8469
2015-12-06,8437
2015-12-07,8502
2015-12-08,8447
2015-12-09,8443
2015-12-10,8550
2015-12-11,8462
2015-12-12,8483
2015-12-13,8453
2015-12-14,8453
2015-12-15,8527
2015-12-16,8570
2015-12-17,8570
2015-12-18,8561
2015-12-19,8522
2015-12-20,8525
2015-12-21,8551
2015-12-22,8560
2015-12-23,8561
2015-12-24,8599
2015-12-25,8573
2015-12-26,8537
2015-12-27,8552
2015-12-28,8497
2015-12-29,8437
2015-12-30,8467
2015-12-31,8517
2016-01-01,8392
2016-01-02,8414
2016-01-03,8426
2016-01-04,8458
2016-01-05,8449
2016-01-06,8463
2016-01-07,8451
2016-01-08,8471
2016-01-09,8494
2016-01-10,8416
2016-01-11,8494
2016-01-12,8485
2016-01-13,8413
2016-01-14,8418
2016-01-15,8432
2016-01-16,8467
2016-01-17,8472
2016-01-18,8457
2016-01-19,8454
2016-01-20,8477
2016-01-21,8460
2016-01-22,8469
2016-01-23,8514
2016-01-24,8454
2016-01-25,8474
2016-01-26,8502
2016-01-27,8471
2016-01-28,8471
2016-01-29,8472
2016-01-30,8472
2016-01-31,8494
2016-02-01,8566
2016-02-02,8602
2016-02-03,8632
2016-02-04,8497
2016-02-05,8467
2016-02-06,8449
2016-02-07,8482
2016-02-08,8556
2016-02-09,8685
2016-02-10,8663
2016-02-11,8587
2016-02-12,8780
2016-02-13,8719
2016-02-14,8697
2016-02-15,8686
2016-02-16,8721
2016-02-17,8620
2016-02-18,8457
2016-02-19,8461
2016-02-20,8628
2016-02-21,8653
2016-02-22,8653
2016-02-23,8592
2016-02-24,8454
2016-02-25,8438
2016-02-26,8438
2016-02-27,8506
2016-02-28,8639
2016-02-29,8657
2016-03-01,8683
2016-03-02,8676
2016-03-03,8644
2016-03-04,8598
2016-03-05,8481
2016-03-06,8506
2016-03-07,8622
2016-03-08,8673
2016-03-09,8609
2016-03-10,8661
2016-03-11,8676
2016-03-12,8651
2016-03-13,8614
2016-03-14,8668
2016-03-15,8588
2016-03-16,8594
2016-03-17,8596
2016-03-18,8576
2016-03-19,8573
2016-03-20,8582
2016-03-21,8615
2016-03-22,8671
2016-03-23,8616
2016-03-24,8598
2016-03-25,8625
2016-03-26,8566
2016-03-27,8589
2016-03-28,8568
2016-03-29,8710
2016-03-30,8710
2016-03-31,8435
2016-04-01,8401
2016-04-02,8409
2016-04-03,8424
2016-04-04,8430
2016-04-05,8462
2016-04-06,8489
2016-04-07,8496
2016-04-08,8547
2016-04-09,8581
2016-04-10,8405
2016-04-11,8405
2016-04-12,8524
2016-04-13,8546
2016-04-14,8596
2016-04-15,8645
2016-04-16,8642
2016-04-17,8646
2016-04-18,8658
2016-04-19,8820
2016-04-20,8713
2016-04-21,8552
2016-04-22,8552
2016-04-23,8502
2016-04-24,8402
2016-04-25,8455
2016-04-26,8458
2016-04-27,8518
2016-04-28,8519
2016-04-29,8503
2016-04-30,8489
2016-05-01,8434
2016-05-02,8497
2016-05-03,8511
2016-05-04,8452
2016-05-05,8442
2016-05-06,8442
2016-05-07,8473
2016-05-08,8515
2016-05-09,8475
2016-05-10,8441
2016-05-11,8414
2016-05-12,8448
2016-05-13,8497
2016-05-14,8595
2016-05-15,8669
2016-05-16,8584
2016-05-17,8615
2016-05-18,8622
2016-05-19,8559
2016-05-22,8396
2016-05-23,8393
2016-05-24,8446
2016-05-25,8446
2016-05-26,8505
2016-05-27,8494
2016-05-28,8494
2016-05-29,8519
2016-05-30,8519
2016-05-31,8626
2016-06-01,8709
2016-06-02,8717
2016-06-03,8688
2016-06-04,8525
2016-06-05,8621
2016-06-06,8541
2016-06-07,8541
2016-06-08,8509
2016-06-09,8575
2016-06-10,8499
2016-06-11,8530
2016-06-12,8510
2016-06-13,8510
2016-06-14,8637
2016-06-15,8652
2016-06-16,8587
2016-06-17,8610
2016-06-18,8543
2016-06-19,8461
2016-06-20,8386
2016-06-21,8435
2016-06-22,8444
2016-06-23,8512
2016-06-24,8516
2016-06-25,8445
2016-06-26,8458
2016-06-27,8455
2016-06-28,8475
2016-06-29,8413
2016-06-30,8377
2016-07-01,8433
2016-07-02,8477
2016-07-03,8443
2016-07-04,8461
2016-07-05,8442
2016-07-06,8431
2016-07-07,8453
2016-07-08,8562
2016-07-09,8508
2016-07-10,8459
2016-07-11,8547
2016-07-12,8565
2016-07-13,8577
2016-07-14,8704
2016-07-15,8666
2016-07-16,8658
2016-07-17,8606
2016-07-18,8717
2016-07-23,8645
2016-07-24,8679
2016-07-25,8654
2016-07-26,8654
2016-07-27,8604
2016-07-28,8612
2016-07-29,8542
2016-07-30,8592
2016-07-31,8592
2016-08-01,8601
2016-08-02,8714
2016-08-03,8732
2016-08-04,8705
2016-08-05,8705
2016-08-06,8672
2016-08-07,8682
2016-08-08,8682
2016-08-09,8665
2016-08-10,8683
2016-08-11,8683
2016-08-12,8673
2016-08-13,8562
2016-08-14,8651
2016-08-15,8713
2016-08-16,8677
2016-08-17,8621
2016-08-18,8619
2016-08-19,8609
2016-08-20,8563
2016-08-21,8410
2016-08-22,8495
2016-08-23,8618
2016-08-24,8519
2016-08-25,8551
2016-08-26,8551
2016-08-28,8667
2016-08-31,8758
2016-09-01,8657
2016-09-02,8657
2016-09-03,8640
2016-09-04,8690
2016-09-05,8784
2016-09-06,8735
2016-09-07,8744
2016-09-08,8744
2016-09-09,9045
2016-09-10,8934
2016-09-11,8934
2016-09-12,8904
2016-09-13,8948
2016-09-14,8948
2016-09-15,8914
2016-09-16,8914
2016-09-17,8797
2016-09-18,8935
2016-09-19,8736
2016-09-20,8736
2016-09-21,8546
2016-09-22,8616
2016-09-23,8594
2016-09-24,8594
2016-09-25,8634
2016-09-26,8634
2016-09-27,8621
2016-09-28,8630
2016-09-29,8689
2016-09-30,8720
2016-10-01,8590
2016-10-02,8704
2016-10-03,8747
2016-10-04,8786
2016-10-05,8653
2016-10-06,8662
2016-10-07,8662
2016-10-08,8744
2016-10-09,8744
2016-10-10,8722
2016-10-11,8758
2016-10-12,8677
2016-10-13,8500
2016-10-14,8540
2016-10-15,8475
2016-10-16,8581
2016-10-17,8552
2016-10-18,8524
2016-10-19,8535
2016-10-20,8493
2016-10-21,8585
2016-10-22,8585
2016-10-23,8652
2016-10-24,8602
2016-10-25,8602
2016-10-26,8553
2016-10-27,8556
2016-10-28,8578
2016-10-29,8659
2016-10-30,8680
2016-10-31,8649
2016-11-01,8649
2016-11-02,8515
2016-11-03,8515
2016-11-04,8596
2016-11-05,8596
2016-11-06,8711
2016-11-07,8682
2016-11-08,8822
2016-11-09,8818
2016-11-10,8524
2016-11-11,8592
2016-11-12,8511
2016-11-13,8478
2016-11-14,8516
2016-12-08,8661
2016-12-09,8714
2016-12-10,8714
2016-12-11,8707
2016-12-12,8835
2016-12-13,8559
2016-12-14,8682
2016-12-15,8682
2016-12-16,8746
2016-12-17,8694
2016-12-18,8603
2016-12-19,8694
2016-12-20,8721
2016-12-21,8709
2016-12-22,8687
2016-12-23,8574
2016-12-24,8522
2016-12-25,8649
2016-12-26,8654
2016-12-27,8694
2016-12-28,8629
2016-12-29,8599
2016-12-30,8571
2016-12-31,8646
2017-01-01,8525
2017-01-02,8532
2017-01-03,8477
2017-01-04,8427
2017-01-05,8519
2017-01-06,8507
2017-01-07,8439
2017-01-08,8462
2017-01-09,8496
2017-01-10,8496
2017-01-11,8454
2017-01-12,8519
2017-01-13,8540
2017-01-14,8519
2017-01-15,8664
2017-01-16,8485
2017-01-17,8585
2017-01-18,8607
2017-01-19,8642
2017-01-20,8654
2017-01-21,8702
2017-01-22,8650
2017-01-27,8485
2017-01-28,8539
2017-01-29,8600
2017-01-30,8596
2017-01-31,8574
2017-02-01,8570
2017-02-02,8631
2017-02-03,8637
2017-02-04,8565
2017-02-05,8579
2017-02-06,8598
2017-02-07,8612
2017-02-08,8490
2017-02-09,8490
2017-02-10,8600
2017-02-11,8605
2017-02-12,8512
2017-02-13,8564
2017-02-14,8484
2017-02-15,8571
2017-02-16,8529
2017-02-18,8562
2017-02-19,8452
2017-02-20,8413
2017-02-21,8477
2017-02-22,8453
2017-02-23,8424
2017-02-24,8447
2017-02-25,8503
2017-02-26,8509
2017-02-27,8551
2017-02-28,8567
2017-03-01,8558
2017-03-02,8557
2017-03-03,8533
2017-03-04,8464
2017-03-05,8444
2017-03-06,8522
2017-03-07,8601
2017-03-08,8577
2017-03-09,8740
2017-03-10,8912
2017-03-11,8557
2017-03-12,8520
2017-03-13,8592
2017-03-14,8747
2017-03-15,8777
2017-03-16,8751
2017-03-17,8655
2017-03-18,8475
2017-03-19,8637
2017-03-20,8687
2017-03-21,8768
2017-03-22,8857
2017-03-23,8804
2017-03-24,8821
2017-03-25,8780
2017-03-26,8656
2017-03-27,8561
2017-03-28,8692
2017-03-29,8829
2017-03-30,8840
2017-03-31,8926
2017-04-01,8892
2017-04-02,8843
2017-04-03,8843
2017-04-04,8748
2017-04-12,8806
2017-04-13,8860
2017-04-14,8899
2017-04-15,8821
2017-04-16,8846
2017-04-17,8841
2017-04-18,8803
2017-04-19,8759
2017-04-20,8739
2017-04-21,8780
2017-04-22,8819
2017-04-23,8795
2017-04-24,8700
2017-04-25,8486
2017-04-26,8355
2017-04-27,8408
2017-04-28,8418
2017-04-29,8426
2017-04-30,8451
2017-05-01,8474
2017-05-02,8499
2017-05-03,8515
2017-05-04,8502
2017-05-05,8544
2017-05-06,8431
2017-05-07,8442
2017-05-08,8423
2017-05-09,8448
2017-05-10,8434
2017-05-11,8402
2017-05-12,8431
2017-05-13,8442
2017-05-14,8384
2017-05-15,8396
2017-05-16,8437
2017-05-17,8445
2017-05-18,8537
2017-05-19,8537
2017-05-20,8460
2017-05-21,8460
2017-05-22,8440
2017-05-23,8465
2017-05-24,8481
2017-05-25,8322
2017-05-26,8163
2017-05-27,8352
2017-05-28,8386
2017-05-29,8417
2017-05-30,8416
2017-05-31,8425
2017-06-01,8416
2017-06-02,8335
2017-06-03,8394
2017-06-06,8435
2017-06-07,8423
2017-06-08,8423
2017-06-09,8430
2017-06-10,8397
2017-06-11,8360
2017-06-12,8360
2017-06-13,8370
2017-06-14,8389
2017-06-15,8396
2017-06-16,8400
2017-06-17,8391
2017-06-18,8364
2017-06-19,8364
2017-06-20,8394
2017-06-21,8428
2017-06-22,8428
2017-06-23,8367
2017-06-24,8400
2017-06-25,8351
2017-06-26,8411
2017-06-27,8421
2017-06-28,8372
2017-06-29,8403
2017-06-30,8368
2017-07-01,8368
2017-07-02,8402
2017-07-03,8368
2017-07-04,8408
2017-07-05,8408
2017-07-06,8401
2017-07-07,8401
2017-07-08,8383
2017-07-13,8383
2017-07-14,8392
2017-07-15,8392
2017-07-16,8391
2017-07-17,8370
2017-07-18,8360
2017-07-19,8391
2017-07-20,8344
2017-07-21,8392
2017-07-22,8376
2017-07-23,8336
2017-07-24,8384
2017-07-25,8407
2017-07-26,8421
2017-07-27,8444
2017-07-28,8378
2017-07-29,8378
2017-07-30,8381
2017-07-31,8381
2017-08-01,8432
2017-08-02,8420
2017-08-03,8420
2017-08-04,8411
2017-08-05,8377
2017-08-06,8377
2017-08-09,8396
2017-08-10,8395
2017-08-11,8407
2017-08-12,8444
2017-08-13,8376
2017-08-14,8389
2017-08-15,8365
2017-08-17,8391
2017-08-18,8391
2017-08-19,8425
2017-08-20,8383
2017-08-21,8380
2017-08-22,8372
2017-08-23,8403
2017-08-24,8403
2017-08-25,8389
2017-08-26,8382
2017-08-27,8360
2017-08-28,8291
2017-08-29,8291
2017-08-30,8308
2017-08-31,8349
2017-09-01,8349
2017-09-02,8414
2017-09-03,8414
2017-09-04,8388
2017-09-05,8291
2017-09-06,8471
2017-09-07,8387
2017-09-08,8387
2017-09-09,8416
2017-09-10,8352
2017-09-11,8319
2017-09-12,8319
2017-09-13,8391
2017-09-14,8416
2017-09-15,8416
2017-09-16,8338
2017-09-17,8339
2017-09-19,8365
2017-09-20,8400
2017-09-21,8435
2017-09-22,8401
2017-09-23,8401
2017-09-24,8374
2017-09-25,8423
2017-09-26,8437
2017-09-27,8437
2017-09-28,8390
2017-09-29,8411
2017-09-30,8390
2017-10-01,8376
2017-10-02,8475
2017-10-03,8475
2017-10-04,8429
2017-10-05,8413
2017-10-06,8399
2017-10-07,8382
2017-10-08,8350
2017-10-09,8346
2017-10-10,8389
2017-10-11,8389
2017-10-12,8400
2017-10-13,8434
2017-10-14,8374
2017-10-15,8374
2017-10-16,8448
2017-10-17,8448
2017-10-18,8420
2017-10-19,8428
2017-10-20,8428
2017-10-21,8432
2017-10-22,8400
2017-10-23,8384
2017-10-24,8384
2017-10-25,8419
2017-10-26,8361
2017-10-27,8372
2017-10-28,8372
2017-10-29,8351
2017-10-30,8398
2017-10-31,8456
2017-11-01,8456
2017-11-02,8415
2017-11-03,8453
2017-11-04,8399
2017-11-05,8413
2017-11-06,8480
2017-11-07,8480
2017-11-08,8403
2017-11-09,8445
2017-11-10,8445
2017-11-11,8405
2017-11-12,8425
2017-11-13,8414
2017-11-14,8414
2017-11-15,8417
2017-11-16,8386
2017-11-17,8396
2017-11-18,8396
2017-11-19,8436
2017-11-20,8450
2017-11-21,8390
2017-11-22,8390
2017-11-23,8390
2017-11-24,8390
2017-11-25,8426
2017-11-26,8425
2017-11-27,8425
2017-11-28,8436
2017-11-29,8415
2017-11-30,8415
2017-12-01,8417
2017-12-02,8417
2017-12-03,8417
2017-12-04,8417
2017-12-05,8440
2017-12-06,8385
2017-12-07,8414
2017-12-08,8414
2017-12-09,8410
2017-12-10,8445
2017-12-11,8427
2017-12-12,8357
2017-12-13,8357
2017-12-14,8229
2017-12-15,8379
2017-12-16,8379
2017-12-17,8405
2017-12-18,8435
2017-12-19,8435
2017-12-20,8405
2017-12-21,8375
2017-12-22,8419
2017-12-23,8471
2017-12-24,8533
2017-12-25,8533
2017-12-26,8415
2017-12-27,8370
2017-12-28,8370
2017-12-29,8407
2017-12-30,8401
2017-12-31,8401
2018-01-01,8371
2018-01-02,8399
2018-01-03,8405
2018-01-04,8224
2018-01-05,8249
2018-01-06,8279
2018-01-07,8265
2018-01-08,8272
2018-01-09,8287
2018-01-10,8358
2018-01-11,8313
2018-01-12,8350
2018-01-13,8350
2018-01-14,8297
2018-01-15,8296
2018-01-16,8323
2018-01-17,8341
2018-01-18,8325
2018-01-19,8354
2018-01-20,8274
2018-01-21,8289
2018-01-22,8324
2018-01-23,8320
2018-01-24,8344
2018-01-25,8344
2018-01-26,8330
2018-01-27,8362
2018-01-28,8328
2018-01-29,8362
2018-01-30,8378
2018-02-01,8369
2018-02-02,8319
2018-02-03,8306
2018-02-04,8342
2018-02-05,8369
2018-02-06,8366
2018-02-07,8361
2018-02-08,8354
2018-02-09,8267
2018-02-10,8309
2018-02-11,8300
2018-02-12,8277
2018-02-13,8285
2018-02-14,8354
2018-02-15,8385
2018-02-16,8360
2018-02-17,8418
2018-02-18,8323
2018-02-19,8375
2018-02-20,8366
2018-02-21,8324
2018-02-22,8368
2018-02-23,8367
2018-02-24,8396
2018-02-25,8346
2018-02-26,8441
2018-02-27,8295
2018-02-28,8369
2018-03-01,8341
2018-03-02,8390
2018-03-03,8406
2018-03-04,8404
2018-03-05,8350
2018-03-06,8351
2018-03-07,8397
2018-03-08,8303
2018-03-09,8385
2018-03-10,8361
2018-03-11,8365
2018-03-12,8377
2018-03-13,8387
2018-03-14,8346
2018-03-15,8299
2018-03-16,8357
2018-03-17,8381
2018-03-18,8396
2018-03-19,8404
2018-03-20,8414
2018-03-21,8429
2018-03-23,8350
2018-03-24,8302
2018-03-26,8330
2018-03-27,8324
2018-03-28,8345
2018-03-29,8287
2018-03-30,8323
2018-03-31,8345
2018-04-01,8363
2018-04-02,8353
2018-04-03,8329
2018-04-04,8383
2018-04-05,8420
2018-04-06,8412
2018-04-08,8404
2018-04-09,8410
2018-04-10,8326
2018-04-11,8351
2018-04-12,8414
2018-04-13,8367
2018-04-14,8338
2018-04-15,8338
2018-04-16,8372
2018-04-17,8305
2018-04-18,8300
2018-04-19,8374
2018-04-20,8303
2018-04-21,8339
2018-04-22,8432
2018-04-23,8425
2018-04-24,8374
2018-04-25,8343
2018-04-26,8343
2018-04-27,8276
2018-04-28,8298
2018-04-29,8306
2018-04-30,8276
2018-05-01,8328
2018-05-02,8322
2018-05-03,8348
2018-05-04,8357
2018-05-05,8334
2018-05-06,8350
2018-05-07,8346
2018-05-08,8329
2018-05-09,8323
2018-05-10,8309
2018-05-11,8285
2018-05-12,8310
2018-05-13,8326
2018-05-14,8322
2018-05-15,8353
2018-05-16,8384
2018-05-17,8375
2018-05-18,8339
2018-05-19,8336
2018-05-20,8353
2018-05-21,8378
2018-05-22,8341
2018-05-23,8325
2018-05-24,8329
2018-05-25,8358
2018-05-26,8361
2018-05-27,8406
2018-05-28,8353
2018-05-29,8281
2018-05-30,8330
2018-05-31,8371
2018-06-01,8364
2018-06-02,8377
2018-06-03,8359
2018-06-04,8376
2018-06-05,8335
2018-06-06,8333
2018-06-07,8336
2018-06-08,8346
2018-06-09,8344
2018-06-10,8323
2018-06-11,8400
2018-06-12,8373
2018-06-13,8328
2018-06-14,8351
2018-06-15,8386
2018-06-16,8407
2018-06-17,8322
2018-06-18,8371
2018-06-19,8336
2018-06-20,8336
2018-06-21,8319
2018-06-22,8336
2018-06-23,8295
2018-06-24,8373
2018-06-25,8389
2018-06-26,8421
2018-06-27,8400
2018-06-28,8415
2018-06-29,8322
2018-06-30,8405
2018-07-01,8368
2018-07-02,8415
2018-07-03,8418
2018-07-04,8422
2018-07-05,8383
2018-07-06,8287
2018-07-07,8345
2018-07-08,8366
2018-07-09,8370
2018-07-10,8386
2018-07-11,8303
2018-07-12,8305
2018-07-13,8294
2018-07-14,8320
2018-07-15,8316
2018-07-16,8358
2018-07-17,8361
2018-07-18,8300
2018-07-19,8221
2018-07-20,8284
2018-07-21,8322
2018-07-22,8353
2018-07-23,8335
2018-07-24,8357
2018-07-25,8365
2018-07-26,8331
2018-07-27,8318
2018-07-28,8386
2018-07-29,8354
2018-07-30,8307
2018-07-31,8275
2018-08-01,8374
2018-08-02,8299
2018-08-03,8208
2018-08-04,8228
2018-08-05,8255
2018-08-06,8268
2018-08-07,8299
2018-08-08,8240
2018-08-09,8305
2018-08-10,8262
2018-08-11,8220
2018-08-12,8202
2018-08-14,8271
2018-08-16,8304
2018-08-17,8264
2018-08-18,8336
2018-08-19,8311
2018-08-20,8306
2018-08-21,8349
2018-08-22,8388
2018-08-23,8254
2018-08-24,8209
2018-08-25,8232
2018-08-26,8319
2018-08-27,8346
2018-08-28,8305
2018-08-29,8353
2018-08-30,8346
2018-08-31,8287
2018-09-01,8255
2018-09-02,8339
2018-09-03,8334
2018-09-04,8343
2018-09-05,8221
2018-09-06,8250
2018-09-07,8196
2018-09-08,8279
2018-09-09,8337
2018-09-10,8340
2018-09-11,8371
2018-09-12,8372
2018-09-13,8339
2018-09-14,8383
2018-09-15,8380
2018-09-16,8422
2018-09-17,8367
2018-09-18,8352
2018-09-19,8389
2018-09-20,8346
2018-09-21,8337
2018-09-22,8326
2018-09-23,8305
2018-09-24,8333
2018-09-25,8368
2018-09-26,8343
2018-09-27,8376
2018-09-28,8233
2018-09-29,8265
2018-09-30,8234
2018-10-02,8294
2018-10-03,8353
2018-10-04,8352
2018-10-05,8326
2018-10-06,8284
2018-10-07,8349
2018-10-08,8328
2018-10-09,8308
2018-10-10,8320
2018-10-11,8305
2018-10-12,8322
2018-10-13,8274
2018-10-14,8323
2018-10-15,8309
2018-10-16,8315
2018-10-17,8366
2018-10-18,8352
2018-10-19,8331
2018-10-20,8340
2018-10-21,8287
2018-10-22,8281
2018-10-23,8325
2018-10-24,8342
2018-10-25,8359
2018-10-26,8278
2018-10-27,8357
2018-10-28,8283
2018-10-29,8370
2018-10-30,8372
2018-10-31,8280
2018-11-01,8307
2018-11-03,8338
2018-11-04,8346
2018-11-05,8355
2018-11-06,8354
2018-11-07,8373
2018-11-08,8383
2018-11-09,8366
2018-11-10,8324
2018-11-11,8291
2018-11-12,8333
2018-11-13,8343
2018-11-14,8331
2018-11-15,8324
2018-11-16,8256
2018-11-17,8302
2018-11-18,8299
2018-11-19,8331
2018-11-20,8347
2018-11-21,8354
2018-11-22,8304
2018-11-23,8290
2018-11-24,8314
2018-11-25,8328
2018-11-26,8381
2018-11-27,8319
2018-11-28,8337
2018-11-29,8279
2018-12-01,8348
2018-12-02,8362
2018-12-03,8355
2018-12-04,8357
2018-12-05,8369
2018-12-07,8290
2018-12-09,8373
2018-12-10,8326
2018-12-11,8375
2018-12-12,8365
2018-12-13,8329
2018-12-14,8371
2018-12-15,8359
2018-12-16,8297
2018-12-17,8344
2018-12-18,8373
2018-12-19,8367
2018-12-20,8322
2018-12-21,8287
2018-12-22,8350
2018-12-23,8370
2018-12-24,8346
2018-12-25,8364
2018-12-26,8300
2018-12-27,8267
2018-12-28,8300
2018-12-29,8319
2018-12-30,8360
2018-12-31,8295
2019-01-01,8331
2019-01-02,8292
2019-01-03,8316
2019-01-04,8226
2019-01-05,8302
2019-01-06,8312
2019-01-08,8298
2019-01-10,8254
2019-01-11,8277
2019-01-12,8296
2019-01-13,8316
2019-01-14,8320
2019-01-15,8314
2019-01-16,8304
2019-01-17,8304
2019-01-18,8264
2019-01-19,8300
2019-01-20,8313
2019-01-21,8314
2019-01-22,8319
2019-01-23,8304
2019-01-24,8298
2019-01-25,8285
2019-01-26,8322
2019-01-27,8301
2019-01-28,8331
2019-01-29,8338
2019-01-30,8352
2019-01-31,8344
2019-02-01,8313
2019-02-02,8322
2019-02-03,8325
2019-02-04,8305
2019-02-05,8332
2019-02-06,8344
2019-02-07,8300
2019-02-08,8316
2019-02-09,8326
2019-02-10,8331
2019-02-11,8333
2019-02-12,8284
2019-02-13,8309
2019-02-14,8346
2019-02-15,8331
2019-02-16,8340
2019-02-17,8334
2019-02-18,8352
2019-02-19,8344
2019-02-20,8342
2019-02-21,8324
2019-02-22,8321
2019-02-23,8349
2019-02-24,8304
2019-02-25,8320
2019-02-26,8313
2019-02-27,8322
2019-02-28,8316
2019-03-01,8337
2019-03-02,8353
2019-03-03,8321
2019-03-04,8314
2019-03-05,8344
2019-03-06,8375
2019-03-07,8330
2019-03-08,8368
2019-03-09,8329
2019-03-10,8273
2019-03-11,8334
2019-03-12,8317
2019-03-13,8289
2019-03-14,8302
2019-03-15,8327
2019-03-16,8313
2019-03-17,8260
2019-03-18,8308
2019-03-19,8294
2019-03-20,8288
2019-03-21,8275
2019-03-22,8327
2019-03-23,8251
2019-03-24,8243
2019-03-25,8308
2019-03-26,8262
2019-03-27,8269
2019-03-28,8263
2019-03-29,8252
2019-03-30,8350
2019-03-31,8263
2019-04-01,8272
2019-04-02,8288
2019-04-03,8283
2019-04-04,8254
