date_obj,Chinchompa price
2019-06-21,914
2019-06-22,914
2019-06-23,914
2019-06-24,914
2019-06-25,914
2019-06-26,914
2019-06-27,917
2019-06-28,917
2019-06-29,917
2019-06-30,936
2019-07-01,936
2019-07-02,936
2019-07-03,936
2019-07-04,934
2019-07-05,934
2019-07-06,934
2019-07-07,955
2019-07-08,955
2019-07-09,955
2019-07-10,935
2019-07-11,935
2019-07-12,935
2019-07-13,930
2019-07-14,930
2019-07-15,930
2019-07-16,924
2019-07-17,924
2019-07-18,924
2019-07-19,945
2019-07-20,945
2019-07-21,945
2019-07-22,945
2019-07-23,959
2019-07-24,959
2019-07-25,959
2019-07-26,959
2019-07-27,965
2019-07-28,965
2019-07-29,965
2019-07-30,940
2019-07-31,940
2019-08-01,940
2019-08-02,921
2019-08-03,921
2019-08-04,921
2019-08-05,900
2019-08-06,900
2019-08-07,900
2019-08-08,900
2019-08-09,884
2019-08-10,884
2019-08-11,884
2019-08-12,878
2019-08-13,878
2019-08-14,878
2019-08-15,878
2019-08-16,876
2019-08-17,876
2019-08-18,876
2019-08-19,876
2019-08-20,894
2019-08-21,894
2019-08-22,894
2019-08-23,894
2019-08-24,911
2019-08-24,911
2019-08-25,911
2019-08-25,911
2019-08-26,911
2019-08-27,911
2019-08-27,911
2019-08-28,921
2019-08-29,921
2019-08-30,921
2019-08-31,921
2019-09-01,901
2019-09-02,901
2019-09-03,901
2019-09-04,901
2019-09-05,872
2019-09-06,872
2019-09-07,872
2019-09-08,852
2019-09-09,852
2019-09-10,852
2019-09-11,852
2019-09-12,852
2019-09-13,861
2019-09-14,861
2019-09-15,861
2019-09-16,861
2019-09-17,868
2019-09-18,868
2019-09-19,868
2019-09-20,868
2019-09-21,884
2019-09-22,884
2019-09-23,884
2019-09-24,884
2019-09-25,913
2019-09-26,913
2019-09-27,913
2019-09-28,913
2019-09-29,905
2019-09-30,905
2019-10-01,905
2019-10-02,905
2019-10-03,916
2019-10-04,916
2019-10-05,916
2019-10-06,916
2019-10-07,953
2019-10-08,953
2019-10-09,953
2019-10-10,953
2019-10-11,953
2019-10-12,1001
2019-10-13,1001
2019-10-14,1001
2019-10-15,1001
2019-10-16,1052
2019-10-17,1052
2019-10-18,1052
2019-10-19,1052
2019-10-20,1062
2019-10-21,1062
2019-10-22,1062
2019-10-23,1062
2019-10-24,1033
2019-10-25,1033
2019-10-26,1033
2019-10-27,1033
2019-10-28,1044
2019-10-29,1044
2019-10-30,1044
2019-10-31,1044
2019-11-01,1044
2019-11-02,1070
2019-11-03,1070
2019-11-04,1070
2019-11-05,1070
2019-11-06,1070
2019-11-07,1072
2019-11-08,1072
2019-11-09,1072
2019-11-10,1083
2019-11-11,1083
2019-11-12,1083
2019-11-13,1083
2019-11-14,1083
2019-11-15,1131
2019-11-16,1131
2019-11-17,1131
2019-11-18,1131
2019-11-19,1131
2019-11-20,1116
2019-11-21,1116
2019-11-22,1116
2019-11-23,1116
2019-11-24,1116
2019-11-25,1142
2019-11-26,1142
2019-11-27,1142
2019-11-28,1142
2019-11-29,1170
2019-11-30,1170
2019-12-01,1170
2019-12-02,1170
2019-12-03,1199
2019-12-04,1199
2019-12-05,1199
2019-12-06,1199
2019-12-07,1227
2019-12-08,1227
2019-12-09,1227
2019-12-10,1227
2019-12-11,1282
2019-12-12,1282
2019-12-13,1282
2019-12-14,1282
2019-12-15,1343
2019-12-16,1343
2019-12-17,1343
2019-12-18,1343
2019-12-19,1407
2019-12-20,1407
2019-12-21,1407
2019-12-22,1471
2019-12-23,1471
2019-12-24,1471
2019-12-25,1471
2019-12-26,1542
2019-12-27,1542
2019-12-28,1542
2019-12-29,1554
2019-12-30,1554
2019-12-31,1554
2020-01-01,1554
2020-01-02,1488
2020-01-03,1488
2020-01-04,1488
2020-01-05,1416
2020-01-06,1416
2020-01-07,1416
2020-01-08,1354
2020-01-09,1354
2020-01-10,1354
2020-01-11,1334
2020-01-12,1334
2020-01-13,1334
2020-01-14,1334
2020-01-15,1380
2020-01-16,1380
2020-01-17,1380
2020-01-18,1440
2020-01-19,1440
2020-01-20,1440
2020-01-21,1508
2020-01-22,1508
2020-01-23,1508
2020-01-24,1577
2020-01-25,1577
2020-01-26,1577
2020-01-27,1574
2020-01-28,1574
2020-01-29,1574
2020-01-30,1524
2020-01-31,1524
2020-02-01,1524
2020-02-02,1447
2020-02-03,1447
2020-02-04,1447
2020-02-05,1444
2020-02-06,1444
2020-02-07,1487
2020-02-08,1487
2020-02-09,1487
2020-02-10,1530
2020-02-11,1530
2020-02-12,1530
2020-02-13,1585
2020-02-14,1585
2020-02-15,1585
2020-02-16,1580
2020-02-17,1580
2020-02-18,1580
2020-02-19,1515
2020-02-20,1515
2020-02-21,1515
2020-02-22,1442
2020-02-23,1442
2020-02-24,1442
2020-02-25,1408
2020-02-26,1408
2020-02-27,1408
2020-02-28,1409
2020-02-29,1409
2020-03-01,1409
2020-03-02,1456
2020-03-03,1456
2020-03-04,1456
2020-03-05,1488
2020-03-06,1488
2020-03-07,1488
2020-03-08,1434
2020-03-09,1434
2020-03-10,1434
2020-03-11,1396
2020-03-12,1396
2020-03-13,1396
2020-03-14,1343
2020-03-15,1343
2020-03-16,1343
2020-03-17,1282
2020-03-18,1282
2020-03-19,1282
2020-03-20,1259
2020-03-21,1259
2020-03-22,1267
2020-03-23,1267
2020-03-24,1286
2020-03-25,1286
2020-03-26,1317
2020-03-27,1317
2020-03-28,1339
2020-03-29,1339
2020-03-30,1396
2020-03-31,1396
2020-04-01,1458
2020-04-02,1458
2020-04-03,1458
2020-04-04,1452
2020-04-05,1452
2020-04-06,1422
2020-04-07,1422
2020-04-08,1359
2020-04-09,1359
2020-04-10,1332
2020-04-11,1309
2020-04-12,1309
2020-04-13,1337
2020-04-14,1337
2020-04-15,1318
2020-04-16,1318
2020-04-17,1270
2020-04-18,1270
2020-04-19,1222
2020-04-20,1222
2020-04-21,1202
2020-04-22,1184
2020-04-23,1184
2020-04-24,1192
2020-04-25,1192
2020-04-26,1157
2020-04-27,1157
2020-04-28,1145
2020-04-29,1145
2020-04-30,1104
2020-05-01,1104
2020-05-02,1051
2020-05-03,1010
2020-05-04,1010
2020-05-05,1028
2020-05-06,997
2020-05-07,997
2020-05-08,1009
2020-05-09,1036
2020-05-10,1036
2020-05-11,1071
2020-05-12,1071
2020-05-13,1085
