date_obj,White%20mace price
2019-09-05,622
2019-09-06,622
2019-09-07,622
2019-09-08,622
2019-09-09,622
2019-09-10,622
2019-09-11,622
2019-09-12,622
2019-09-13,622
2019-09-14,622
2019-09-15,622
2019-09-16,622
2019-09-17,622
2019-09-18,622
2019-09-19,622
2019-09-20,622
2019-09-21,622
2019-09-22,622
2019-09-23,622
2019-09-24,622
2019-09-25,622
2019-09-26,622
2019-09-27,622
2019-09-28,622
2019-09-29,622
2019-09-30,622
2019-10-01,622
2019-10-02,622
2019-10-03,622
2019-10-04,622
2019-10-05,622
2019-10-06,622
2019-10-07,622
2019-10-08,622
2019-10-09,622
2019-10-10,622
2019-10-11,622
2019-10-12,622
2019-10-13,622
2019-10-14,622
2019-10-15,622
2019-10-16,631
2019-10-17,631
2019-10-18,631
2019-10-19,631
2019-10-20,631
2019-10-21,631
2019-10-22,631
2019-10-23,631
2019-10-24,631
2019-10-25,631
2019-10-26,631
2019-10-27,631
2019-10-28,631
2019-10-29,631
2019-10-30,631
2019-10-31,631
2019-11-01,631
2019-11-02,631
2019-11-03,631
2019-11-04,631
2019-11-05,631
2019-11-06,631
2019-11-07,631
2019-11-08,631
2019-11-09,631
2019-11-10,631
2019-11-11,631
2019-11-12,631
2019-11-13,631
2019-11-14,631
2019-11-15,631
2019-11-16,631
2019-11-17,631
2019-11-18,631
2019-11-19,631
2019-11-20,631
2019-11-21,631
2019-11-22,631
2019-11-23,631
2019-11-24,631
2019-11-25,631
2019-11-26,631
2019-11-27,631
2019-11-28,631
2019-11-29,631
2019-11-30,631
2019-12-01,631
2019-12-02,631
2019-12-03,631
2019-12-04,631
2019-12-05,631
2019-12-06,631
2019-12-07,631
2019-12-08,631
2019-12-09,631
2019-12-10,631
2019-12-11,631
2019-12-12,631
2019-12-13,631
2019-12-14,631
2019-12-15,631
2019-12-16,631
2019-12-17,631
2019-12-18,631
2019-12-19,631
2019-12-20,631
2019-12-21,631
2019-12-22,631
2019-12-23,631
2019-12-24,631
2019-12-25,631
2019-12-26,631
2019-12-27,631
2019-12-28,631
2019-12-29,631
2019-12-30,631
2019-12-31,631
2020-01-01,631
2020-01-02,631
2020-01-03,631
2020-01-04,631
2020-01-05,631
2020-01-06,631
2020-01-07,631
2020-01-08,631
2020-01-09,631
2020-01-10,631
2020-01-11,631
2020-01-12,631
2020-01-13,631
2020-01-14,631
2020-01-15,631
2020-01-16,631
2020-01-17,631
2020-01-18,631
2020-01-19,631
2020-01-20,631
2020-01-21,631
2020-01-22,631
2020-01-23,631
2020-01-24,631
2020-01-25,631
2020-01-26,631
2020-01-27,631
2020-01-28,631
2020-01-29,631
2020-01-30,631
2020-01-31,631
2020-02-01,631
2020-02-02,631
2020-02-03,631
2020-02-04,631
2020-02-05,631
2020-02-06,631
2020-02-07,631
2020-02-08,631
2020-02-09,631
2020-02-10,631
2020-02-11,631
2020-02-12,631
2020-02-13,631
2020-02-14,631
2020-02-15,631
2020-02-16,631
2020-02-17,631
2020-02-18,631
2020-02-19,631
2020-02-20,631
2020-02-21,631
2020-02-22,631
2020-02-23,631
2020-02-24,631
2020-02-25,631
2020-02-26,631
2020-02-27,631
2020-02-28,631
2020-02-29,631
2020-03-01,631
2020-03-02,631
2020-03-03,631
2020-03-04,631
2020-03-05,631
2020-03-06,631
2020-03-07,631
2020-03-08,631
2020-03-09,631
2020-03-10,631
2020-03-11,631
2020-03-12,631
2020-03-13,631
2020-03-14,631
2020-03-15,631
2020-03-16,631
2020-03-17,631
2020-03-18,631
2020-03-19,631
2020-03-20,631
2020-03-21,631
2020-03-22,631
2020-03-23,631
2020-03-24,631
2020-03-25,631
2020-03-26,631
2020-03-27,631
2020-03-28,631
2020-03-29,631
2020-03-30,631
2020-03-31,631
2020-04-01,631
2020-04-02,631
2020-04-03,631
2020-04-04,631
2020-04-05,631
2020-04-06,631
2020-04-07,631
2020-04-08,631
2020-04-09,631
2020-04-10,631
2020-04-11,631
2020-04-12,631
2020-04-13,631
2020-04-14,631
2020-04-15,631
2020-04-16,631
2020-04-17,631
2020-04-18,631
2020-04-19,631
2020-04-20,631
2020-04-21,631
2020-04-22,631
2020-04-23,631
2020-04-24,631
2020-04-25,631
2020-04-26,631
2020-04-27,631
2020-04-28,631
2020-04-29,631
2020-04-30,631
2020-05-01,631
2020-05-02,631
2020-05-03,631
2020-05-04,631
2020-05-05,631
2020-05-06,631
2020-05-07,631
2020-05-08,631
2020-05-09,631
2020-05-10,631
2020-05-11,631
2020-05-12,631
2020-05-13,631
