date_obj,Raw%20slimy%20eel price
2015-12-21,891
2015-12-22,876
2015-12-23,876
2015-12-24,876
2015-12-25,876
2015-12-26,876
2015-12-27,876
2015-12-28,876
2015-12-29,876
2015-12-30,876
2015-12-31,876
2016-01-01,876
2016-01-02,876
2016-01-03,876
2016-01-04,892
2016-01-05,892
2016-01-06,892
2016-01-07,892
2016-01-08,892
2016-01-09,892
2016-01-10,892
2016-01-11,892
2016-01-12,892
2016-01-13,892
2016-01-14,892
2016-01-15,892
2016-01-16,892
2016-01-17,892
2016-01-18,907
2016-01-19,907
2016-01-20,907
2016-01-21,907
2016-01-22,907
2016-01-23,907
2016-01-24,907
2016-01-25,907
2016-01-26,907
2016-01-27,907
2016-01-28,907
2016-01-29,907
2016-01-30,907
2016-01-31,907
2016-02-01,912
2016-02-02,912
2016-02-03,912
2016-02-04,912
2016-02-05,912
2016-02-06,912
2016-02-07,912
2016-02-08,912
2016-02-09,912
2016-02-10,912
2016-02-11,912
2016-02-12,912
2016-02-13,912
2016-02-14,912
2016-02-15,905
2016-02-16,905
2016-02-17,905
2016-02-18,905
2016-02-19,905
2016-02-20,905
2016-02-21,905
2016-02-22,905
2016-02-23,905
2016-02-24,905
2016-02-25,905
2016-02-26,905
2016-02-27,899
2016-02-28,899
2016-02-29,899
2016-03-01,899
2016-03-03,899
2016-03-04,899
2016-03-05,899
2016-03-06,899
2016-03-07,899
2016-03-08,899
2016-03-09,899
2016-03-10,899
2016-03-11,901
2016-03-12,901
2016-03-13,901
2016-03-14,901
2016-03-15,901
2016-03-16,901
2016-03-17,901
2016-03-18,901
2016-03-19,901
2016-03-20,901
2016-03-21,901
2016-03-22,901
2016-03-23,916
2016-03-24,916
2016-03-25,916
2016-03-26,916
2016-03-27,916
2016-03-28,916
2016-03-29,916
2016-03-30,916
2016-03-31,916
2016-04-01,916
2016-04-02,916
2016-04-03,916
2016-04-04,908
2016-04-05,908
2016-04-06,908
2016-04-07,908
2016-04-08,908
2016-04-09,908
2016-04-10,908
2016-04-11,908
2016-04-12,908
2016-04-13,908
2016-04-14,908
2016-04-15,908
2016-04-16,908
2016-04-17,911
2016-04-18,911
2016-04-19,911
2016-04-20,911
2016-04-21,911
2016-04-22,911
2016-04-23,911
2016-04-24,911
2016-04-25,911
2016-04-26,911
2016-04-27,911
2016-04-28,911
2016-04-29,911
2016-04-30,915
2016-05-01,915
2016-05-02,915
2016-05-03,915
2016-05-04,915
2016-05-05,915
2016-05-06,915
2016-05-07,915
2016-05-08,915
2016-05-09,915
2016-05-10,915
2016-05-11,894
2016-05-12,894
2016-05-13,894
2016-05-14,894
2016-05-15,894
2016-05-16,894
2016-05-17,894
2016-05-18,894
2016-05-19,894
2016-05-22,858
2016-05-23,858
2016-05-24,858
2016-05-25,858
2016-05-26,858
2016-05-27,858
2016-05-28,858
2016-05-29,858
2016-05-30,858
2016-05-31,858
2016-06-01,839
2016-06-02,839
2016-06-03,839
2016-06-04,839
2016-06-05,839
2016-06-06,839
2016-06-07,839
2016-06-08,839
2016-06-09,839
2016-06-10,864
2016-06-11,864
2016-06-12,864
2016-06-13,864
2016-06-14,864
2016-06-15,864
2016-06-16,864
2016-06-17,864
2016-06-18,864
2016-06-19,864
2016-06-20,860
2016-06-21,860
2016-06-22,860
2016-06-23,860
2016-06-24,860
2016-06-25,860
2016-06-26,860
2016-06-27,860
2016-06-28,860
2016-06-29,873
2016-06-30,873
2016-07-01,873
2016-07-02,873
2016-07-03,873
2016-07-04,873
2016-07-05,873
2016-07-06,873
2016-07-07,873
2016-07-08,882
2016-07-09,882
2016-07-10,882
2016-07-11,882
2016-07-12,882
2016-07-13,882
2016-07-14,882
2016-07-15,886
2016-07-16,886
2016-07-17,886
2016-07-18,886
2016-07-23,886
2016-07-24,886
2016-07-25,902
2016-07-26,902
2016-07-27,902
2016-07-28,902
2016-07-29,902
2016-07-30,902
2016-07-31,902
2016-08-01,902
2016-08-02,902
2016-08-03,902
2016-08-04,902
2016-08-05,878
2016-08-06,878
2016-08-07,878
2016-08-08,878
2016-08-09,878
2016-08-10,878
2016-08-11,878
2016-08-12,878
2016-08-13,878
2016-08-14,878
2016-08-15,878
2016-08-16,855
2016-08-17,855
2016-08-18,855
2016-08-19,855
2016-08-20,855
2016-08-21,855
2016-08-22,855
2016-08-23,855
2016-08-24,855
2016-08-25,855
2016-08-26,855
2016-08-28,855
2016-08-31,812
2016-09-01,812
2016-09-02,812
2016-09-03,812
2016-09-04,812
2016-09-05,812
2016-09-06,812
2016-09-07,812
2016-09-08,812
2016-09-09,812
2016-09-10,812
2016-09-11,812
2016-09-12,779
2016-09-13,779
2016-09-14,779
2016-09-15,779
2016-09-16,779
2016-09-17,779
2016-09-18,779
2016-09-19,779
2016-09-20,779
2016-09-21,779
2016-09-22,779
2016-09-23,779
2016-09-24,779
2016-09-25,778
2016-09-26,778
2016-09-27,778
2016-09-28,778
2016-09-29,778
2016-09-30,778
2016-10-01,778
2016-10-02,778
2016-10-03,778
2016-10-04,778
2016-10-05,778
2016-10-06,778
2016-10-07,778
2016-10-08,778
2016-10-09,778
2016-10-10,742
2016-10-11,742
2016-10-12,742
2016-10-13,742
2016-10-14,742
2016-10-15,742
2016-10-16,742
2016-10-17,742
2016-10-18,742
2016-10-19,742
2016-10-20,742
2016-10-21,730
2016-10-22,730
2016-10-23,730
2016-10-24,730
2016-10-25,730
2016-10-26,730
2016-10-27,730
2016-10-28,730
2016-10-29,730
2016-10-30,730
2016-10-31,730
2016-11-01,730
2016-11-02,746
2016-11-03,746
2016-11-04,746
2016-11-05,746
2016-11-06,746
2016-11-07,746
2016-11-08,746
2016-11-09,746
2016-11-10,746
2016-11-11,746
2016-11-12,746
2016-11-13,742
2016-11-14,742
2016-12-08,741
2016-12-09,741
2016-12-10,757
2016-12-11,757
2016-12-12,757
2016-12-13,757
2016-12-14,757
2016-12-15,757
2016-12-16,757
2016-12-17,757
2016-12-18,757
2016-12-19,724
2016-12-20,724
2016-12-21,724
2016-12-22,724
2016-12-23,724
2016-12-24,724
2016-12-25,724
2016-12-26,724
2016-12-27,724
2016-12-28,706
2016-12-29,706
2016-12-30,706
2016-12-31,706
2017-01-01,706
2017-01-02,706
2017-01-03,706
2017-01-04,706
2017-01-05,706
2017-01-06,690
2017-01-07,690
2017-01-08,690
2017-01-09,690
2017-01-10,690
2017-01-11,690
2017-01-12,690
2017-01-13,690
2017-01-14,693
2017-01-15,693
2017-01-16,693
2017-01-17,693
2017-01-18,693
2017-01-19,693
2017-01-20,693
2017-01-21,693
2017-01-22,670
2017-01-27,670
2017-01-28,670
2017-01-29,670
2017-01-30,657
2017-01-31,657
2017-02-01,657
2017-02-02,657
2017-02-03,657
2017-02-04,657
2017-02-05,657
2017-02-06,657
2017-02-07,663
2017-02-08,663
2017-02-09,663
2017-02-10,663
2017-02-11,663
2017-02-12,663
2017-02-13,663
2017-02-14,655
2017-02-15,655
2017-02-16,655
2017-02-18,655
2017-02-19,655
2017-02-20,655
2017-02-21,655
2017-02-22,655
2017-02-23,655
2017-02-24,655
2017-02-25,655
2017-02-26,655
2017-02-27,655
2017-02-28,655
2017-03-01,655
2017-03-02,655
2017-03-03,655
2017-03-04,671
2017-03-05,671
2017-03-06,671
2017-03-07,671
2017-03-08,671
2017-03-09,671
2017-03-10,671
2017-03-11,671
2017-03-12,660
2017-03-13,660
2017-03-14,660
2017-03-15,660
2017-03-16,660
2017-03-17,660
2017-03-18,660
2017-03-19,652
2017-03-20,652
2017-03-21,652
2017-03-22,652
2017-03-23,652
2017-03-24,652
2017-03-25,652
2017-03-26,652
2017-03-27,667
2017-03-28,667
2017-03-29,667
2017-03-30,667
2017-03-31,667
2017-04-01,667
2017-04-02,667
2017-04-03,685
2017-04-04,685
2017-04-12,697
2017-04-13,697
2017-04-14,697
2017-04-15,697
2017-04-16,697
2017-04-17,697
2017-04-18,697
2017-04-19,713
2017-04-20,713
2017-04-21,713
2017-04-22,713
2017-04-23,713
2017-04-24,713
2017-04-25,713
2017-04-26,713
2017-04-27,713
2017-04-28,732
2017-04-29,732
2017-04-30,732
2017-05-01,732
2017-05-02,732
2017-05-03,732
2017-05-04,732
2017-05-05,716
2017-05-06,716
2017-05-07,716
2017-05-08,716
2017-05-09,716
2017-05-10,716
2017-05-11,716
2017-05-12,716
2017-05-13,708
2017-05-14,708
2017-05-15,708
2017-05-16,708
2017-05-17,708
2017-05-18,708
2017-05-19,708
2017-05-20,708
2017-05-21,708
2017-05-22,690
2017-05-23,690
2017-05-24,690
2017-05-25,690
2017-05-26,690
2017-05-27,690
2017-05-28,690
2017-05-29,690
2017-05-30,690
2017-05-31,663
2017-06-01,663
2017-06-02,663
2017-06-03,663
2017-06-06,663
2017-06-07,663
2017-06-08,663
2017-06-09,649
2017-06-10,649
2017-06-11,649
2017-06-12,649
2017-06-13,649
2017-06-14,649
2017-06-15,649
2017-06-16,649
2017-06-17,646
2017-06-18,646
2017-06-19,646
2017-06-20,646
2017-06-21,646
2017-06-22,646
2017-06-23,646
2017-06-24,646
2017-06-25,646
2017-06-26,633
2017-06-27,633
2017-06-28,633
2017-06-29,633
2017-06-30,633
2017-07-01,633
2017-07-02,633
2017-07-03,633
2017-07-04,633
2017-07-05,614
2017-07-06,614
2017-07-07,614
2017-07-08,614
2017-07-13,614
2017-07-14,597
2017-07-15,597
2017-07-16,597
2017-07-17,597
2017-07-18,597
2017-07-19,597
2017-07-20,597
2017-07-21,597
2017-07-22,603
2017-07-23,603
2017-07-24,603
2017-07-25,603
2017-07-26,603
2017-07-27,603
2017-07-28,603
2017-07-29,603
2017-07-30,581
2017-07-31,581
2017-08-01,581
2017-08-02,581
2017-08-03,581
2017-08-04,581
2017-08-05,581
2017-08-06,581
2017-08-09,583
2017-08-10,583
2017-08-11,583
2017-08-12,583
2017-08-13,583
2017-08-14,583
2017-08-15,577
2017-08-16,577
2017-08-17,577
2017-08-18,577
2017-08-19,577
2017-08-20,577
2017-08-22,577
2017-08-23,562
2017-08-24,562
2017-08-25,562
2017-08-26,562
2017-08-27,562
2017-08-28,562
2017-08-29,562
2017-08-30,562
2017-08-31,562
2017-09-01,539
2017-09-02,539
2017-09-03,539
2017-09-04,539
2017-09-05,539
2017-09-06,539
2017-09-07,539
2017-09-08,539
2017-09-09,512
2017-09-10,512
2017-09-11,512
2017-09-12,512
2017-09-13,512
2017-09-14,512
2017-09-15,512
2017-09-16,512
2017-09-17,512
2017-09-19,518
2017-09-20,518
2017-09-21,518
2017-09-22,518
2017-09-23,518
2017-09-24,518
2017-09-25,518
2017-09-26,518
2017-09-27,515
2017-09-28,515
2017-09-29,515
2017-09-30,515
2017-10-01,515
2017-10-02,515
2017-10-03,515
2017-10-04,515
2017-10-05,521
2017-10-06,521
2017-10-07,521
2017-10-08,521
2017-10-09,521
2017-10-10,521
2017-10-11,521
2017-10-12,521
2017-10-13,521
2017-10-14,524
2017-10-15,524
2017-10-16,524
2017-10-17,524
2017-10-18,524
2017-10-19,524
2017-10-20,524
2017-10-21,524
2017-10-22,524
2017-10-23,549
2017-10-24,549
2017-10-25,549
2017-10-26,549
2017-10-27,549
2017-10-28,549
2017-10-29,549
2017-10-30,549
2017-10-31,549
2017-11-01,576
2017-11-02,576
2017-11-03,576
2017-11-04,576
2017-11-05,576
2017-11-06,576
2017-11-07,576
2017-11-08,576
2017-11-09,594
2017-11-10,594
2017-11-11,594
2017-11-12,594
2017-11-13,594
2017-11-14,594
2017-11-15,594
2017-11-16,594
2017-11-17,594
2017-11-18,594
2017-11-19,593
2017-11-20,593
2017-11-21,593
2017-11-22,593
2017-11-23,593
2017-11-24,593
2017-11-25,593
2017-11-26,593
2017-11-27,593
2017-11-28,593
2017-11-29,593
2017-11-30,593
2017-12-01,593
2017-12-02,593
2017-12-03,593
2017-12-04,593
2017-12-05,593
2017-12-06,597
2017-12-07,597
2017-12-08,597
2017-12-09,597
2017-12-10,597
2017-12-11,597
2017-12-12,597
2017-12-14,597
2017-12-15,609
2017-12-16,609
2017-12-17,609
2017-12-18,609
2017-12-19,609
2017-12-20,609
2017-12-21,609
2017-12-22,609
2017-12-23,634
2017-12-24,634
2017-12-25,634
2017-12-26,634
2017-12-27,634
2017-12-28,634
2017-12-29,634
2017-12-30,634
2017-12-31,634
2018-01-01,634
2018-01-02,634
2018-01-03,634
2018-01-04,634
2018-01-05,634
2018-01-06,635
2018-01-07,635
2018-01-08,635
2018-01-09,635
2018-01-10,635
2018-01-11,635
2018-01-12,635
2018-01-13,609
2018-01-14,609
2018-01-15,609
2018-01-16,609
2018-01-17,609
2018-01-18,609
2018-01-19,609
2018-01-20,635
2018-01-21,635
2018-01-22,635
2018-01-23,635
2018-01-24,662
2018-01-25,662
2018-01-26,662
2018-01-27,662
2018-01-28,687
2018-01-29,687
2018-01-31,687
2018-02-01,687
2018-02-02,721
2018-02-03,721
2018-02-04,721
2018-02-05,721
2018-02-06,750
2018-02-07,750
2018-02-08,750
2018-02-09,750
2018-02-10,750
2018-02-11,712
2018-02-12,712
2018-02-13,712
2018-02-14,712
2018-02-15,704
2018-02-16,704
2018-02-17,704
2018-02-18,704
2018-02-19,670
2018-02-20,670
2018-02-21,670
2018-02-22,670
2018-02-23,642
2018-02-24,642
2018-02-25,642
2018-02-26,642
2018-02-27,609
2018-02-28,609
2018-03-01,609
2018-03-02,609
2018-03-03,581
2018-03-04,581
2018-03-05,581
2018-03-06,581
2018-03-07,581
2018-03-08,554
2018-03-09,554
2018-03-10,554
2018-03-11,554
2018-03-12,554
2018-03-13,537
2018-03-14,537
2018-03-15,537
2018-03-16,537
2018-03-17,537
2018-03-18,510
2018-03-19,510
2018-03-20,510
2018-03-21,510
2018-03-23,484
2018-03-24,484
2018-03-26,484
2018-03-27,465
2018-03-28,465
2018-03-29,465
2018-03-30,465
2018-03-31,465
2018-04-01,465
2018-04-02,460
2018-04-03,460
2018-04-04,460
2018-04-05,460
2018-04-06,460
2018-04-08,448
2018-04-09,448
2018-04-10,448
2018-04-11,448
2018-04-12,447
2018-04-13,447
2018-04-14,447
2018-04-15,447
2018-04-16,447
2018-04-17,451
2018-04-18,451
2018-04-19,451
2018-04-20,451
2018-04-21,451
2018-04-22,451
2018-04-23,443
2018-04-24,443
2018-04-25,443
2018-04-26,443
2018-04-27,443
2018-04-28,443
2018-04-29,445
2018-04-30,445
2018-05-01,445
2018-05-02,445
2018-05-03,445
2018-05-04,445
2018-05-05,454
2018-05-06,454
2018-05-07,454
2018-05-08,454
2018-05-09,454
2018-05-10,454
2018-05-11,477
2018-05-12,477
2018-05-13,477
2018-05-14,477
2018-05-15,477
2018-05-16,477
2018-05-17,488
2018-05-18,488
2018-05-19,488
2018-05-20,488
2018-05-21,465
2018-05-22,465
2018-05-23,465
2018-05-24,465
2018-05-25,465
2018-05-26,444
2018-05-27,444
2018-05-28,444
2018-05-29,444
2018-05-30,444
2018-05-31,435
2018-06-01,435
2018-06-02,435
2018-06-03,435
2018-06-04,435
2018-06-05,424
2018-06-06,424
2018-06-07,424
2018-06-08,424
2018-06-09,424
2018-06-10,417
2018-06-11,417
2018-06-12,417
2018-06-13,417
2018-06-14,407
2018-06-15,407
2018-06-16,407
2018-06-17,407
2018-06-18,407
2018-06-19,387
2018-06-20,387
2018-06-21,387
2018-06-22,387
2018-06-23,387
2018-06-24,387
2018-06-25,397
2018-06-26,397
2018-06-27,397
2018-06-28,397
2018-06-29,397
2018-06-30,380
2018-07-01,380
2018-07-02,380
2018-07-03,380
2018-07-04,380
2018-07-05,380
2018-07-06,379
2018-07-07,379
2018-07-08,379
2018-07-09,379
2018-07-10,379
2018-07-11,383
2018-07-12,383
2018-07-13,383
2018-07-14,383
2018-07-15,383
2018-07-16,393
2018-07-17,393
2018-07-18,393
2018-07-19,393
2018-07-20,393
2018-07-21,402
2018-07-22,402
2018-07-23,402
2018-07-24,402
2018-07-25,417
2018-07-26,417
2018-07-27,417
2018-07-28,417
2018-07-29,399
2018-07-30,399
2018-07-31,399
2018-08-01,399
2018-08-02,382
2018-08-03,382
2018-08-04,382
2018-08-05,382
2018-08-06,387
2018-08-07,387
2018-08-08,387
2018-08-09,387
2018-08-10,384
2018-08-11,384
2018-08-12,384
2018-08-14,379
2018-08-16,379
2018-08-17,379
2018-08-18,375
2018-08-19,375
2018-08-20,375
2018-08-21,375
2018-08-22,359
2018-08-23,359
2018-08-24,359
2018-08-25,352
2018-08-26,352
2018-08-27,352
2018-08-28,352
2018-08-29,364
2018-08-30,364
2018-08-31,364
2018-09-01,364
2018-09-02,363
2018-09-03,363
2018-09-04,363
2018-09-05,363
2018-09-06,360
2018-09-07,360
2018-09-08,360
2018-09-09,360
2018-09-10,366
2018-09-11,366
2018-09-12,366
2018-09-13,366
2018-09-14,366
2018-09-15,362
2018-09-16,362
2018-09-17,362
2018-09-18,362
2018-09-19,362
2018-09-20,350
2018-09-21,350
2018-09-22,350
2018-09-23,350
2018-09-24,348
2018-09-25,348
2018-09-26,348
2018-09-27,348
2018-09-28,348
2018-09-29,345
2018-09-30,345
2018-10-02,345
2018-10-03,342
2018-10-04,342
2018-10-05,342
2018-10-06,342
2018-10-07,329
2018-10-08,329
2018-10-09,329
2018-10-10,329
2018-10-11,325
2018-10-12,325
2018-10-13,325
2018-10-14,325
2018-10-15,320
2018-10-16,320
2018-10-17,320
2018-10-18,320
2018-10-19,332
2018-10-20,332
2018-10-21,332
2018-10-22,332
2018-10-23,332
2018-10-24,333
2018-10-25,333
2018-10-26,333
2018-10-27,333
2018-10-28,328
2018-10-29,328
2018-10-30,328
2018-10-31,328
2018-11-01,328
2018-11-03,315
2018-11-04,315
2018-11-05,313
2018-11-06,313
2018-11-07,313
2018-11-08,307
2018-11-09,307
2018-11-10,307
2018-11-11,300
2018-11-12,300
2018-11-13,292
2018-11-14,292
2018-11-15,292
2018-11-16,286
2018-11-17,286
2018-11-18,286
2018-11-19,285
2018-11-20,285
2018-11-21,289
2018-11-22,289
2018-11-23,287
2018-11-24,287
2018-11-25,284
2018-11-26,284
2018-11-27,284
2018-11-28,285
2018-11-29,285
2018-12-01,276
2018-12-02,276
2018-12-03,276
2018-12-04,276
2018-12-05,282
2018-12-07,282
2018-12-09,295
2018-12-10,295
2018-12-11,297
2018-12-12,297
2018-12-13,285
2018-12-14,285
2018-12-15,285
2018-12-16,290
2018-12-17,290
2018-12-18,301
2018-12-19,301
2018-12-20,314
2018-12-21,314
2018-12-22,314
2018-12-23,305
2018-12-24,305
2018-12-25,305
2018-12-26,300
2018-12-27,300
2018-12-28,292
2018-12-29,292
2018-12-30,277
2018-12-31,277
2019-01-01,273
2019-01-02,273
2019-01-03,261
2019-01-04,261
2019-01-05,262
2019-01-06,262
2019-01-08,266
2019-01-10,277
2019-01-11,277
2019-01-12,274
2019-01-13,274
2019-01-14,276
2019-01-15,276
2019-01-16,289
2019-01-17,289
2019-01-18,303
2019-01-19,303
2019-01-20,306
2019-01-21,306
2019-01-22,318
2019-01-23,318
2019-01-24,318
2019-01-25,334
2019-01-26,334
2019-01-27,338
2019-01-28,338
2019-01-29,342
2019-01-30,342
2019-01-31,342
2019-02-01,346
2019-02-02,346
2019-02-03,346
2019-02-04,346
2019-02-05,346
2019-02-06,346
2019-02-07,346
2019-02-08,359
2019-02-09,359
2019-02-10,346
2019-02-11,346
2019-02-12,346
2019-02-13,350
2019-02-14,350
2019-02-15,350
2019-02-16,349
2019-02-17,349
2019-02-18,349
2019-02-19,340
2019-02-20,340
2019-02-21,340
2019-02-22,353
2019-02-23,353
2019-02-24,356
2019-02-25,356
2019-02-26,356
2019-02-27,338
2019-02-28,338
2019-03-01,338
2019-03-02,343
2019-03-03,343
2019-03-04,349
2019-03-05,349
2019-03-06,349
2019-03-07,331
2019-03-08,331
2019-03-09,331
2019-03-10,322
2019-03-11,322
2019-03-12,333
2019-03-13,333
2019-03-14,333
2019-03-15,333
2019-03-16,330
2019-03-17,330
2019-03-18,330
2019-03-19,326
2019-03-20,326
2019-03-21,326
2019-03-22,326
2019-03-23,312
2019-03-24,312
2019-03-25,312
2019-03-26,312
2019-03-27,311
2019-03-28,311
2019-03-29,311
2019-03-30,311
2019-03-31,311
2019-04-01,311
2019-04-02,311
2019-04-03,301
2019-04-04,301
2019-04-05,301
2019-04-06,301
2019-04-07,315
2019-04-08,315
2019-04-09,315
2019-04-10,315
2019-04-11,328
2019-04-12,328
2019-04-13,328
2019-04-14,321
2019-04-15,321
2019-04-16,321
2019-04-17,321
2019-04-18,310
2019-04-19,310
2019-04-20,310
2019-04-21,310
2019-04-22,295
2019-04-23,295
2019-04-24,295
2019-04-25,297
2019-04-26,297
2019-04-27,297
2019-04-28,310
2019-04-29,310
2019-04-30,310
2019-05-01,310
2019-05-02,326
2019-05-03,326
2019-05-04,326
2019-05-05,324
2019-05-06,324
2019-05-07,324
2019-05-08,324
2019-05-09,326
2019-05-10,326
2019-05-11,326
2019-05-12,331
2019-05-13,331
2019-05-14,331
2019-05-15,331
2019-05-16,324
2019-05-17,324
2019-05-18,324
2019-05-19,324
2019-05-20,309
2019-05-21,309
2019-05-22,309
2019-05-23,309
2019-05-24,306
2019-05-25,306
2019-05-26,306
2019-05-27,308
2019-05-28,308
2019-05-29,308
2019-05-30,308
2019-05-31,293
2019-06-01,293
2019-06-02,293
2019-06-03,293
2019-06-04,280
2019-06-05,280
2019-06-06,280
2019-06-07,280
2019-06-08,271
2019-06-09,271
2019-06-10,271
2019-06-11,271
2019-06-12,269
2019-06-13,269
2019-06-14,269
2019-06-15,269
2019-06-16,269
2019-06-17,266
2019-06-18,266
2019-06-19,266
2019-06-20,266
2019-06-21,266
2019-06-22,258
2019-06-23,258
2019-06-24,258
2019-06-25,258
2019-06-26,249
2019-06-27,249
2019-06-28,249
2019-06-29,249
2019-06-30,257
2019-07-01,257
2019-07-02,257
2019-07-03,257
2019-07-04,257
2019-07-05,260
2019-07-06,260
2019-07-07,260
2019-07-08,260
2019-07-09,260
2019-07-10,266
2019-07-11,266
2019-07-12,266
2019-07-13,266
2019-07-14,280
2019-07-15,280
2019-07-16,280
2019-07-17,280
2019-07-18,280
2019-07-19,294
2019-07-20,294
2019-07-21,294
2019-07-22,294
2019-07-23,294
2019-07-24,305
2019-07-25,305
2019-07-26,305
2019-07-27,305
2019-07-28,305
2019-07-29,320
2019-07-30,320
2019-07-31,320
2019-08-01,320
2019-08-02,326
2019-08-03,326
2019-08-04,326
2019-08-05,326
2019-08-06,326
2019-08-07,324
2019-08-08,324
2019-08-09,324
2019-08-10,324
2019-08-11,324
2019-08-12,324
2019-08-13,324
2019-08-14,324
2019-08-15,324
2019-08-16,325
2019-08-17,325
2019-08-18,325
2019-08-19,325
2019-08-20,325
2019-08-21,319
2019-08-22,319
2019-08-23,319
2019-08-24,319
