date_obj,Shorts%20(yellow) price
2016-11-01,1857
2016-11-02,1857
2016-11-03,1857
2016-11-04,1827
2016-11-05,1827
2016-11-06,1827
2016-11-07,1827
2016-11-08,1827
2016-11-09,1827
2016-11-10,1827
2016-11-11,1827
2016-11-12,1827
2016-11-13,1827
2016-11-14,1827
2016-11-15,1827
2016-11-16,1827
2016-11-17,1788
2016-11-18,1788
2016-11-19,1788
2016-11-20,1788
2016-11-21,1788
2016-11-22,1788
2016-11-23,1788
2016-11-24,1788
2016-11-25,1788
2016-11-26,1788
2016-11-27,1788
2016-11-28,1788
2016-11-29,1788
2016-11-30,1788
2016-12-01,1782
2016-12-02,1782
2016-12-03,1782
2016-12-04,1782
2016-12-05,1782
2016-12-06,1782
2016-12-07,1782
2016-12-08,1782
2016-12-09,1782
2016-12-10,1782
2016-12-11,1782
2016-12-12,1782
2016-12-13,1782
2016-12-14,1833
2016-12-15,1833
2016-12-16,1833
2016-12-17,1833
2016-12-18,1833
2016-12-19,1833
2016-12-20,1833
2016-12-21,1833
2016-12-22,1833
2016-12-23,1838
2016-12-24,1838
2016-12-25,1838
2016-12-26,1838
2016-12-27,1838
2016-12-28,1838
2016-12-29,1838
2016-12-30,1838
2016-12-31,1838
2017-01-01,1838
2017-01-02,1872
2017-01-03,1872
2017-01-04,1872
2017-01-05,1872
2017-01-06,1872
2017-01-07,1872
2017-01-08,1872
2017-01-09,1872
2017-01-10,1872
2017-01-11,1872
2017-01-12,1872
2017-01-13,1870
2017-01-14,1870
2017-01-15,1870
2017-01-16,1870
2017-01-17,1870
2017-01-18,1870
2017-01-19,1870
2017-01-20,1870
2017-01-21,1870
2017-01-22,1870
2017-01-23,1827
2017-01-24,1827
2017-01-25,1827
2017-01-26,1827
2017-01-27,1827
2017-01-28,1827
2017-01-29,1827
2017-01-30,1827
2017-01-31,1827
2017-02-01,1827
2017-02-02,1775
2017-02-03,1775
2017-02-04,1775
2017-02-05,1775
2017-02-06,1775
2017-02-07,1775
2017-02-08,1775
2017-02-09,1775
2017-02-10,1775
2017-02-11,1799
2017-02-12,1799
2017-02-13,1799
2017-02-14,1799
2017-02-15,1799
2017-02-16,1799
2017-02-17,1799
2017-02-18,1799
2017-02-19,1799
2017-02-20,1799
2017-02-21,1747
2017-02-22,1747
2017-02-23,1747
2017-02-24,1747
2017-02-25,1747
2017-02-26,1747
2017-02-27,1747
2017-02-28,1705
2017-03-01,1705
2017-03-02,1705
2017-03-03,1705
2017-03-04,1705
2017-03-05,1705
2017-03-06,1705
2017-03-07,1705
2017-03-08,1705
2017-03-09,1705
2017-03-10,1670
2017-03-11,1670
2017-03-12,1670
2017-03-13,1670
2017-03-14,1670
2017-03-15,1670
2017-03-16,1670
2017-03-17,1670
2017-03-18,1632
2017-03-19,1632
2017-03-20,1632
2017-03-21,1632
2017-03-22,1632
2017-03-23,1632
2017-03-24,1632
2017-03-25,1632
2017-03-26,1632
2017-03-27,1611
2017-03-28,1611
2017-03-29,1611
2017-03-30,1611
2017-03-31,1611
2017-04-01,1611
2017-04-02,1611
2017-04-03,1611
2017-04-04,1611
2017-04-05,1645
2017-04-06,1645
2017-04-07,1645
2017-04-08,1645
2017-04-09,1645
2017-04-10,1645
2017-04-11,1645
2017-04-12,1586
2017-04-13,1586
2017-04-14,1586
2017-04-15,1586
2017-04-16,1586
2017-04-17,1586
2017-04-18,1586
2017-04-19,1586
2017-04-20,1586
2017-04-21,1571
2017-04-22,1571
2017-04-23,1571
2017-04-24,1571
2017-04-25,1571
2017-04-26,1571
2017-04-27,1571
2017-04-28,1571
2017-04-29,1586
2017-04-30,1586
2017-05-01,1586
2017-05-02,1586
2017-05-03,1586
2017-05-04,1586
2017-05-05,1586
2017-05-06,1586
2017-05-07,1586
2017-05-08,1583
2017-05-09,1583
2017-05-10,1583
2017-05-11,1583
2017-05-12,1583
2017-05-13,1583
2017-05-14,1583
2017-05-15,1583
2017-05-16,1551
2017-05-17,1551
2017-05-18,1551
2017-05-19,1551
2017-05-20,1551
2017-05-21,1551
2017-05-22,1551
2017-05-23,1551
2017-05-24,1551
2017-05-25,1578
2017-05-26,1578
2017-05-27,1578
2017-05-28,1578
2017-05-29,1578
2017-05-30,1578
2017-05-31,1578
2017-06-01,1578
2017-06-02,1641
2017-06-03,1641
2017-06-04,1641
2017-06-05,1641
2017-06-06,1641
2017-06-07,1641
2017-06-08,1642
2017-06-09,1642
2017-06-10,1642
2017-06-11,1642
2017-06-12,1642
2017-06-13,1642
2017-06-14,1642
2017-06-15,1595
2017-06-16,1595
2017-06-17,1595
2017-06-18,1595
2017-06-19,1595
2017-06-20,1595
2017-06-21,1595
2017-06-22,1595
2017-06-23,1579
2017-06-24,1579
2017-06-25,1579
2017-06-26,1579
2017-06-27,1579
2017-06-28,1579
2017-06-29,1579
2017-06-30,1579
2017-07-01,1579
2017-07-02,1579
2017-07-03,1559
2017-07-04,1559
2017-07-05,1559
2017-07-06,1559
2017-07-07,1559
2017-07-08,1559
2017-07-09,1559
2017-07-10,1559
2017-07-11,1559
2017-07-12,1559
2017-07-13,1582
2017-07-14,1582
2017-07-15,1582
2017-07-16,1582
2017-07-17,1582
2017-07-18,1582
2017-07-19,1582
2017-07-20,1582
2017-07-21,1625
2017-07-22,1625
2017-07-23,1625
2017-07-24,1625
2017-07-25,1625
2017-07-26,1625
2017-07-27,1625
2017-07-28,1625
2017-07-29,1625
2017-07-30,1611
2017-07-31,1611
2017-08-01,1611
2017-08-02,1611
2017-08-03,1611
2017-08-04,1611
2017-08-05,1611
2017-08-06,1611
2017-08-07,1611
2017-08-08,1611
2017-08-09,1580
2017-08-10,1580
2017-08-11,1580
2017-08-12,1580
2017-08-13,1580
2017-08-14,1580
2017-08-15,1580
2017-08-16,1580
2017-08-17,1580
2017-08-18,1580
2017-08-19,1545
2017-08-20,1545
2017-08-21,1545
2017-08-22,1545
2017-08-23,1545
2017-08-24,1545
2017-08-25,1545
2017-08-26,1545
2017-08-27,1545
2017-08-28,1545
2017-08-29,1559
2017-08-30,1559
2017-08-31,1559
2017-09-01,1559
2017-09-02,1559
2017-09-03,1559
2017-09-04,1559
2017-09-05,1559
2017-09-06,1559
2017-09-07,1538
2017-09-08,1538
2017-09-09,1538
2017-09-10,1538
2017-09-11,1538
2017-09-12,1538
2017-09-13,1538
2017-09-14,1538
2017-09-15,1538
2017-09-16,1538
2017-09-17,1538
2017-09-18,1564
2017-09-19,1564
2017-09-20,1564
2017-09-21,1564
2017-09-22,1564
2017-09-23,1564
2017-09-24,1564
2017-09-25,1564
2017-09-26,1564
2017-09-27,1564
2017-09-28,1569
2017-09-29,1569
2017-09-30,1569
2017-10-01,1569
2017-10-02,1569
2017-10-03,1569
2017-10-04,1569
2017-10-05,1569
2017-10-06,1569
2017-10-07,1569
2017-10-08,1569
2017-10-09,1492
2017-10-10,1492
2017-10-11,1492
2017-10-12,1492
2017-10-13,1492
2017-10-14,1492
2017-10-15,1492
2017-10-16,1492
2017-10-17,1492
2017-10-18,1492
2017-10-19,1500
2017-10-20,1500
2017-10-21,1500
2017-10-22,1500
2017-10-23,1500
2017-10-24,1500
2017-10-25,1500
2017-10-26,1500
2017-10-27,1531
2017-10-28,1531
2017-10-29,1531
2017-10-30,1531
2017-10-31,1531
2017-11-01,1531
2017-11-02,1531
2017-11-03,1531
2017-11-04,1531
2017-11-05,1531
2017-11-06,1547
2017-11-07,1547
2017-11-08,1547
2017-11-09,1547
2017-11-10,1547
2017-11-11,1547
2017-11-12,1547
2017-11-13,1547
2017-11-14,1547
2017-11-15,1547
2017-11-16,1540
2017-11-17,1540
2017-11-18,1540
2017-11-19,1540
2017-11-20,1540
2017-11-21,1540
2017-11-22,1540
2017-11-23,1540
2017-11-24,1540
2017-11-25,1540
2017-11-26,1540
2017-11-27,1540
2017-11-28,1563
2017-11-29,1563
2017-11-30,1563
2017-12-01,1563
2017-12-02,1563
2017-12-03,1563
2017-12-04,1563
2017-12-05,1563
2017-12-06,1563
2017-12-07,1563
2017-12-08,1563
2017-12-09,1589
2017-12-10,1589
2017-12-11,1589
2017-12-12,1589
2017-12-13,1589
2017-12-14,1589
2017-12-15,1589
2017-12-16,1589
2017-12-17,1589
2017-12-18,1609
2017-12-19,1609
2017-12-20,1609
2017-12-21,1609
2017-12-22,1609
2017-12-23,1609
2017-12-24,1609
2017-12-25,1609
2017-12-26,1609
2017-12-27,1609
2017-12-28,1573
2017-12-29,1573
2017-12-30,1573
2017-12-31,1573
2018-01-01,1573
2018-01-02,1573
2018-01-03,1573
2018-01-04,1573
2018-01-05,1573
2018-01-06,1575
2018-01-07,1575
2018-01-08,1575
2018-01-09,1575
2018-01-10,1575
2018-01-11,1575
2018-01-12,1575
2018-01-13,1575
2018-01-14,1579
2018-01-15,1579
2018-01-16,1579
2018-01-17,1579
2018-01-18,1579
2018-01-19,1579
2018-01-20,1579
2018-01-21,1579
2018-01-22,1579
2018-01-23,1589
2018-01-24,1589
2018-01-25,1589
2018-01-26,1589
2018-01-27,1589
2018-01-28,1589
2018-01-29,1636
2018-01-30,1636
2018-01-31,1636
2018-02-01,1636
2018-02-02,1636
2018-02-03,1658
2018-02-04,1658
2018-02-05,1658
2018-02-06,1658
2018-02-07,1658
2018-02-08,1658
2018-02-09,1682
2018-02-10,1682
2018-02-11,1682
2018-02-12,1682
2018-02-13,1682
2018-02-14,1616
2018-02-15,1616
2018-02-16,1616
2018-02-17,1616
2018-02-18,1616
2018-02-19,1626
2018-02-20,1626
2018-02-21,1626
2018-02-22,1626
2018-02-23,1626
2018-02-24,1626
2018-02-25,1627
2018-02-26,1627
2018-02-27,1627
2018-02-28,1627
2018-03-01,1627
2018-03-02,1651
2018-03-03,1651
2018-03-04,1651
2018-03-05,1651
2018-03-06,1651
2018-03-07,1676
2018-03-08,1676
2018-03-09,1676
2018-03-10,1676
2018-03-11,1676
2018-03-12,1676
2018-03-13,1667
2018-03-14,1667
2018-03-15,1667
2018-03-16,1667
2018-03-17,1667
2018-03-18,1667
2018-03-19,1667
2018-03-20,1658
2018-03-21,1658
2018-03-23,1658
2018-03-24,1658
2018-03-26,1633
2018-03-27,1633
2018-03-28,1633
2018-03-29,1633
2018-03-30,1633
2018-03-31,1657
2018-04-01,1657
2018-04-02,1657
2018-04-03,1657
2018-04-04,1657
2018-04-05,1657
2018-04-06,1658
2018-04-08,1658
2018-04-09,1658
2018-04-10,1658
2018-04-11,1658
2018-04-12,1672
2018-04-13,1672
2018-04-14,1672
2018-04-16,1672
2018-04-17,1672
2018-04-18,1672
2018-04-19,1672
2018-04-20,1601
2018-04-21,1601
2018-04-22,1601
2018-04-23,1601
2018-04-24,1601
2018-04-25,1601
2018-04-26,1601
2018-04-27,1581
2018-04-28,1581
2018-04-29,1581
2018-04-30,1581
2018-05-01,1581
2018-05-02,1581
2018-05-03,1581
2018-05-04,1581
2018-05-05,1594
2018-05-06,1594
2018-05-07,1594
2018-05-08,1594
2018-05-09,1594
2018-05-10,1594
2018-05-11,1594
2018-05-12,1607
2018-05-13,1607
2018-05-14,1607
2018-05-15,1607
2018-05-16,1607
2018-05-17,1607
2018-05-18,1607
2018-05-19,1632
2018-05-20,1632
2018-05-21,1632
2018-05-22,1632
2018-05-23,1632
2018-05-24,1632
2018-05-25,1632
2018-05-26,1640
2018-05-27,1640
2018-05-28,1640
2018-05-29,1640
2018-05-30,1640
2018-05-31,1640
2018-06-01,1629
2018-06-02,1629
2018-06-03,1629
2018-06-04,1629
2018-06-05,1629
2018-06-06,1644
2018-06-07,1644
2018-06-08,1644
2018-06-09,1644
2018-06-10,1644
2018-06-11,1644
2018-06-12,1613
2018-06-13,1613
2018-06-14,1613
2018-06-15,1613
2018-06-16,1613
2018-06-17,1598
2018-06-18,1598
2018-06-19,1598
2018-06-20,1598
2018-06-21,1598
2018-06-22,1553
2018-06-23,1553
2018-06-24,1553
2018-06-25,1553
2018-06-26,1553
2018-06-27,1553
2018-06-28,1553
2018-06-29,1629
2018-06-30,1629
2018-07-01,1629
2018-07-02,1629
2018-07-03,1629
2018-07-04,1629
2018-07-05,1706
2018-07-06,1706
2018-07-07,1706
2018-07-08,1706
2018-07-09,1706
2018-07-10,1717
2018-07-11,1717
2018-07-12,1717
2018-07-13,1717
2018-07-14,1717
2018-07-15,1717
2018-07-16,1768
2018-07-17,1768
2018-07-18,1768
2018-07-19,1768
2018-07-20,1768
2018-07-21,1825
2018-07-22,1825
2018-07-23,1825
2018-07-24,1825
2018-07-25,1803
2018-07-26,1803
2018-07-27,1803
2018-07-28,1803
2018-07-29,1803
2018-07-30,1816
2018-07-31,1816
2018-08-01,1816
2018-08-02,1816
2018-08-03,1808
2018-08-04,1808
2018-08-05,1808
2018-08-06,1808
2018-08-07,1808
2018-08-08,1752
2018-08-09,1752
2018-08-10,1752
2018-08-11,1752
2018-08-12,1752
2018-08-14,1734
2018-08-16,1734
2018-08-17,1734
2018-08-18,1734
2018-08-19,1744
2018-08-20,1744
2018-08-21,1744
2018-08-22,1744
2018-08-23,1744
2018-08-24,1738
2018-08-25,1738
2018-08-26,1738
2018-08-27,1738
2018-08-28,1752
2018-08-29,1752
2018-08-30,1752
2018-08-31,1752
2018-09-01,1721
2018-09-02,1721
2018-09-03,1721
2018-09-04,1721
2018-09-05,1694
2018-09-06,1694
2018-09-07,1694
2018-09-08,1694
2018-09-09,1694
2018-09-10,1643
2018-09-11,1643
2018-09-12,1643
2018-09-13,1643
2018-09-14,1643
2018-09-15,1582
2018-09-16,1582
2018-09-17,1582
2018-09-18,1582
2018-09-19,1582
2018-09-20,1582
2018-09-21,1590
2018-09-22,1590
2018-09-23,1590
2018-09-24,1590
2018-09-25,1590
2018-09-26,1561
2018-09-27,1561
2018-09-28,1561
2018-09-29,1561
2018-09-30,1561
2018-10-02,1531
2018-10-03,1531
2018-10-04,1531
2018-10-05,1531
2018-10-06,1531
2018-10-07,1504
2018-10-08,1504
2018-10-09,1504
2018-10-10,1504
2018-10-11,1504
2018-10-12,1504
2018-10-13,1532
2018-10-14,1532
2018-10-15,1532
2018-10-16,1532
2018-10-17,1532
2018-10-18,1532
2018-10-19,1551
2018-10-20,1551
2018-10-21,1551
2018-10-22,1551
2018-10-23,1551
2018-10-24,1551
2018-10-25,1542
2018-10-26,1542
2018-10-27,1542
2018-10-28,1542
2018-10-29,1542
2018-10-30,1542
2018-10-31,1508
2018-11-01,1508
2018-11-03,1508
2018-11-04,1506
2018-11-05,1506
2018-11-06,1506
2018-11-07,1506
2018-11-08,1473
2018-11-09,1473
2018-11-10,1473
2018-11-11,1473
2018-11-12,1476
2018-11-13,1476
2018-11-14,1476
2018-11-15,1476
2018-11-16,1485
2018-11-17,1485
2018-11-18,1485
2018-11-19,1485
2018-11-20,1494
2018-11-21,1494
2018-11-22,1494
2018-11-23,1494
2018-11-24,1466
2018-11-25,1466
2018-11-26,1466
2018-11-27,1466
2018-11-28,1406
2018-11-29,1406
2018-12-01,1364
2018-12-02,1364
2018-12-03,1364
2018-12-04,1369
2018-12-05,1369
2018-12-07,1369
2018-12-09,1328
2018-12-10,1328
2018-12-11,1328
2018-12-12,1273
2018-12-13,1273
2018-12-14,1273
2018-12-15,1304
2018-12-16,1304
2018-12-17,1304
2018-12-18,1309
2018-12-19,1309
2018-12-20,1309
2018-12-21,1277
2018-12-22,1277
2018-12-23,1277
2018-12-24,1291
2018-12-25,1291
2018-12-26,1291
2018-12-27,1291
2018-12-28,1337
2018-12-29,1337
2018-12-30,1337
2018-12-31,1295
2019-01-01,1295
2019-01-02,1295
