date_obj,Villager%20robe%20(blue) price
2015-07-12,23800
2015-07-13,23800
2015-07-14,23298
2015-07-15,23298
2015-07-16,23298
2015-07-17,23298
2015-07-18,23298
2015-07-19,23298
2015-07-20,23298
2015-07-21,23298
2015-07-22,23298
2015-07-23,23298
2015-07-24,23298
2015-07-25,23298
2015-07-26,23298
2015-07-27,23298
2015-07-28,23298
2015-07-29,23298
2015-07-30,23298
2015-07-31,23298
2015-08-01,23298
2015-08-02,23298
2015-08-03,23298
2015-08-04,23298
2015-08-05,23298
2015-08-06,23298
2015-08-07,23298
2015-08-08,23298
2015-08-09,23298
2015-08-10,23298
2015-08-11,23298
2015-08-12,23298
2015-08-13,23298
2015-08-14,23298
2015-08-15,23298
2015-08-16,23298
2015-08-17,23298
2015-08-18,23298
2015-08-19,23298
2015-08-20,22391
2015-08-21,22391
2015-08-22,22391
2015-08-23,22391
2015-08-24,22391
2015-08-25,22391
2015-08-26,22391
2015-08-27,22391
2015-08-28,22391
2015-08-29,22391
2015-08-30,22391
2015-08-31,22391
2015-09-01,22391
2015-09-02,22391
2015-09-03,22391
2015-09-04,22391
2015-09-05,22391
2015-09-06,22391
2015-09-07,22391
2015-09-08,22391
2015-09-09,22391
2015-09-10,22391
2015-09-11,22391
2015-09-12,22391
2015-09-13,22391
2015-09-14,22391
2015-09-15,22391
2015-09-16,22391
2015-09-17,22391
2015-09-18,22391
2015-09-19,22391
2015-09-20,22391
2015-09-21,22391
2015-09-22,22391
2015-09-23,22391
2015-09-24,22391
2015-09-25,22391
2015-09-26,21387
2015-09-27,21387
2015-09-28,21387
2015-09-29,21387
2015-09-30,21387
2015-10-01,21387
2015-10-02,21387
2015-10-03,21387
2015-10-04,21387
2015-10-05,21387
2015-10-06,21387
2015-10-07,21387
2015-10-08,21387
2015-10-09,21387
2015-10-10,21387
2015-10-11,21387
2015-10-12,21387
2015-10-13,21387
2015-10-14,21387
2015-10-15,21387
2015-10-16,21387
2015-10-17,21387
2015-10-18,21387
2015-10-19,21387
2015-10-20,21387
2015-10-21,21387
2015-10-22,21387
2015-10-23,21387
2015-10-24,21387
2015-10-25,21387
2015-10-26,21387
2015-10-27,21387
2015-10-28,21387
2015-10-29,21387
2015-10-30,21387
2015-10-31,21387
2015-11-01,21387
2015-11-02,21387
2015-11-03,21387
2015-11-04,21387
2015-11-05,20999
2015-11-06,20999
2015-11-07,20999
2015-11-08,20999
2015-11-09,20999
2015-11-10,20999
2015-11-11,20999
2015-11-12,20999
2015-11-13,20999
2015-11-14,20999
2015-11-15,20999
2015-11-16,20999
2015-11-17,20999
2015-11-18,20999
2015-11-19,20999
2015-11-20,20999
2015-11-21,20999
2015-11-22,20999
2015-11-23,20999
2015-11-24,20999
2015-11-25,20999
2015-11-26,20999
2015-11-27,20999
2015-11-28,20999
2015-11-29,20999
2015-11-30,20999
2015-12-01,20999
2015-12-02,20999
2015-12-03,20999
2015-12-04,20999
2015-12-05,20999
2015-12-06,20999
2015-12-07,20999
2015-12-08,20999
2015-12-09,20999
2015-12-10,20999
2015-12-11,20999
2015-12-12,20999
2015-12-13,20999
2015-12-14,20999
2015-12-15,20999
2015-12-16,20999
2015-12-17,20999
2015-12-18,20999
2015-12-19,20999
2015-12-20,20999
2015-12-21,20862
2015-12-22,20862
2015-12-23,20862
2015-12-24,20862
2015-12-25,20862
2015-12-26,20862
2015-12-27,20862
2015-12-28,20862
2015-12-29,20862
2015-12-30,20862
2015-12-31,20862
2016-01-01,20862
2016-01-02,20862
2016-01-03,20862
2016-01-04,20862
2016-01-05,20862
2016-01-06,20862
2016-01-07,20862
2016-01-08,20862
2016-01-09,20862
2016-01-10,20862
2016-01-11,20862
2016-01-12,20862
2016-01-13,20862
2016-01-14,20862
2016-01-15,20862
2016-01-16,20862
2016-01-17,20862
2016-01-18,20862
2016-01-19,20862
2016-01-20,20862
2016-01-21,20862
2016-01-22,20862
2016-01-23,20862
2016-01-24,20862
2016-01-25,20862
2016-01-26,20862
2016-01-27,20862
2016-01-28,20862
2016-01-29,20862
2016-01-30,20862
2016-01-31,20075
2016-02-01,20075
2016-02-02,20075
2016-02-03,20075
2016-02-04,20075
2016-02-05,20075
2016-02-06,20075
2016-02-07,20075
2016-02-08,20075
2016-02-09,20075
2016-02-10,20075
2016-02-11,20075
2016-02-12,20075
2016-02-13,20075
2016-02-14,20075
2016-02-15,20075
2016-02-16,20075
2016-02-17,20075
2016-02-18,20075
2016-02-19,20075
2016-02-20,20075
2016-02-21,20075
2016-02-22,20075
2016-02-23,20075
2016-02-24,20075
2016-02-25,20075
2016-02-26,20075
2016-02-27,20075
2016-02-28,20075
2016-02-29,20075
2016-03-01,20075
2016-03-02,20075
2016-03-03,20075
2016-03-04,20075
2016-03-05,20075
2016-03-06,20075
2016-03-07,20075
2016-03-08,20075
2016-03-09,20075
2016-03-10,20075
2016-03-11,20075
2016-03-12,20075
2016-03-13,20075
2016-03-14,20075
2016-03-15,20075
2016-03-16,20075
2016-03-17,19394
2016-03-18,19394
2016-03-19,19394
2016-03-20,19394
2016-03-21,19394
2016-03-22,19394
2016-03-23,19394
2016-03-24,19394
2016-03-25,19394
2016-03-26,19394
2016-03-27,19394
2016-03-28,19394
2016-03-29,19394
2016-03-30,19394
2016-03-31,19394
2016-04-01,19394
2016-04-02,19394
2016-04-03,19394
2016-04-04,19394
2016-04-05,19394
2016-04-06,19394
2016-04-07,19394
2016-04-08,19394
2016-04-09,19394
2016-04-10,19394
2016-04-11,19394
2016-04-12,19394
2016-04-13,19394
2016-04-14,19394
2016-04-15,19394
2016-04-16,19394
2016-04-17,19394
2016-04-18,19394
2016-04-19,19394
2016-04-20,19394
2016-04-21,19394
2016-04-22,19394
2016-04-23,19394
2016-04-24,19394
2016-04-25,19394
2016-04-26,19394
2016-04-27,19394
2016-04-28,19394
2016-04-29,19394
2016-04-30,19394
2016-05-01,19394
2016-05-02,19394
2016-05-03,19311
2016-05-04,19311
2016-05-05,19311
2016-05-06,19311
2016-05-07,19311
2016-05-08,19311
2016-05-09,19311
2016-05-10,19311
2016-05-11,19311
2016-05-12,19311
2016-05-13,19311
2016-05-14,19311
2016-05-15,19311
2016-05-16,19311
2016-05-17,19311
2016-05-18,19311
2016-05-19,19311
2016-05-20,19311
2016-05-21,19311
2016-05-22,19311
2016-05-23,19311
2016-05-24,19311
2016-05-25,19311
2016-05-26,19311
2016-05-27,19311
2016-05-28,19311
2016-05-29,19311
2016-05-30,19311
2016-05-31,19311
2016-06-01,19311
2016-06-02,19311
2016-06-03,19311
2016-06-04,19311
2016-06-05,19311
2016-06-06,19311
2016-06-07,19311
2016-06-08,19311
2016-06-09,19311
2016-06-10,18514
2016-06-11,18514
2016-06-12,18514
2016-06-13,18514
2016-06-14,18514
2016-06-15,18514
2016-06-16,18514
2016-06-17,18514
2016-06-18,18514
2016-06-19,18514
2016-06-20,18514
2016-06-21,18514
2016-06-22,18514
2016-06-23,18514
2016-06-24,18514
2016-06-25,18514
2016-06-26,18514
2016-06-27,18514
2016-06-28,18514
2016-06-29,18514
2016-06-30,18514
2016-07-01,18514
2016-07-02,18514
2016-07-03,18514
2016-07-04,18514
2016-07-05,18514
2016-07-06,18514
2016-07-07,18514
2016-07-08,18514
2016-07-09,18514
2016-07-10,18514
2016-07-11,18514
2016-07-12,18514
2016-07-13,18514
2016-07-14,18514
2016-07-15,18514
2016-07-16,18514
2016-07-17,17602
2016-07-18,17602
2016-07-19,17602
2016-07-20,17602
2016-07-21,17602
2016-07-22,17602
2016-07-23,17602
2016-07-24,17602
2016-07-25,17602
2016-07-26,17602
2016-07-27,17602
2016-07-28,17602
2016-07-29,17602
2016-07-30,17602
2016-07-31,17602
2016-08-01,17602
2016-08-02,17602
2016-08-03,17602
2016-08-04,17602
2016-08-05,17602
2016-08-06,17602
2016-08-07,17602
2016-08-08,17602
2016-08-09,17602
2016-08-10,17602
2016-08-11,17602
2016-08-12,17602
2016-08-13,17602
2016-08-14,17602
2016-08-15,17602
2016-08-16,17602
2016-08-17,17602
2016-08-18,17602
2016-08-19,17602
2016-08-20,17602
2016-08-21,17602
2016-08-22,17602
2016-08-23,17602
2016-08-24,17602
2016-08-25,17602
2016-08-26,17602
2016-08-27,17602
2016-08-28,17602
2016-08-29,16783
2016-08-30,16783
2016-08-31,16783
2016-09-01,16783
2016-09-02,16783
2016-09-03,16783
2016-09-04,16783
2016-09-05,16783
2016-09-06,16783
2016-09-07,16783
2016-09-08,16783
2016-09-09,16783
2016-09-10,16783
2016-09-11,16783
2016-09-12,16783
2016-09-13,16783
2016-09-14,16783
2016-09-15,16783
2016-09-16,16783
2016-09-17,16783
2016-09-18,16783
2016-09-19,16783
2016-09-20,16783
2016-09-21,16783
2016-09-22,16783
2016-09-23,16783
2016-09-24,16783
2016-09-25,16783
2016-09-26,16783
2016-09-27,16783
2016-09-28,16783
2016-09-29,16783
2016-09-30,16783
2016-10-01,16783
2016-10-02,16783
2016-10-03,16783
2016-10-04,16783
2016-10-05,16783
2016-10-06,16783
2016-10-07,16783
2016-10-08,16783
2016-10-09,16783
2016-10-10,16783
2016-10-11,16783
2016-10-12,16783
2016-10-13,16783
2016-10-14,16783
2016-10-15,16783
2016-10-16,16783
2016-10-17,16783
2016-10-18,16783
2016-10-19,16783
2016-10-20,16783
2016-10-21,16783
2016-10-22,16783
2016-10-23,16839
2016-10-24,16839
2016-10-25,16839
2016-10-26,16839
2016-10-27,16839
2016-10-28,16839
2016-10-29,16839
2016-10-30,16839
2016-10-31,16839
2016-11-01,16839
2016-11-02,16839
2016-11-03,16839
2016-11-04,16839
2016-11-05,16839
2016-11-06,16839
2016-11-07,16839
2016-11-08,16839
2016-11-09,16839
2016-11-10,16839
2016-11-11,16839
2016-11-12,16839
2016-11-13,16839
2016-11-14,16839
2016-11-15,16839
2016-11-16,16839
2016-11-17,16839
2016-11-18,16839
2016-11-19,16839
2016-11-20,16839
2016-11-21,16839
2016-11-22,16839
2016-11-23,16839
2016-11-24,16839
2016-11-25,16839
2016-11-26,16839
2016-11-27,16839
2016-11-28,16839
2016-11-29,16839
2016-11-30,16839
2016-12-01,16839
2016-12-02,16839
2016-12-03,16839
2016-12-04,16839
2016-12-05,16839
2016-12-06,16839
2016-12-07,16839
2016-12-08,16839
2016-12-09,16839
2016-12-10,16839
2016-12-11,16839
2016-12-12,16839
2016-12-13,16199
2016-12-14,16199
2016-12-15,16199
2016-12-16,16199
2016-12-17,16199
2016-12-18,16199
2016-12-19,16199
2016-12-20,16199
2016-12-21,16199
2016-12-22,16199
2016-12-23,16199
2016-12-24,16199
2016-12-25,16199
2016-12-26,16199
2016-12-27,16199
2016-12-28,16199
2016-12-29,16199
2016-12-30,16199
2016-12-31,16199
2017-01-01,16199
2017-01-02,16199
2017-01-03,16199
2017-01-04,16199
2017-01-05,16199
2017-01-06,16199
2017-01-07,16199
2017-01-08,16199
2017-01-09,16199
2017-01-10,16199
2017-01-11,16199
2017-01-12,16199
2017-01-13,16199
2017-01-14,16199
2017-01-15,16199
2017-01-16,16199
2017-01-17,16199
2017-01-18,16199
2017-01-19,16199
2017-01-20,16199
2017-01-21,16199
2017-01-22,16199
2017-01-23,16199
2017-01-24,16199
2017-01-25,16199
2017-01-26,16199
2017-01-27,16199
2017-01-28,16199
2017-01-29,15391
2017-01-30,15391
2017-01-31,15391
2017-02-01,15391
2017-02-02,15391
2017-02-03,15391
2017-02-04,15391
2017-02-05,15391
2017-02-06,15391
2017-02-07,15391
2017-02-08,15391
2017-02-09,15391
2017-02-10,15391
2017-02-11,15391
2017-02-12,15391
2017-02-13,15391
2017-02-14,15391
2017-02-15,15391
2017-02-16,15391
2017-02-17,15391
2017-02-18,15391
2017-02-19,15391
2017-02-20,15391
2017-02-21,15391
2017-02-22,15391
2017-02-23,15391
2017-02-24,15391
2017-02-25,15391
2017-02-26,15391
2017-02-27,15391
2017-02-28,15391
2017-03-01,15391
2017-03-02,15391
2017-03-03,15391
2017-03-04,15391
2017-03-05,15391
2017-03-06,15391
2017-03-07,15391
2017-03-08,15391
2017-03-09,15391
2017-03-10,15391
2017-03-11,15391
2017-03-12,14628
2017-03-13,14628
2017-03-14,14628
2017-03-15,14628
2017-03-16,14628
2017-03-17,14628
2017-03-18,14628
2017-03-19,14628
2017-03-20,14628
2017-03-21,14628
2017-03-22,14628
2017-03-23,14628
2017-03-24,14628
2017-03-25,14628
2017-03-26,14628
2017-03-27,14628
2017-03-28,14628
2017-03-29,14628
2017-03-30,14628
2017-03-31,14628
2017-04-01,14628
2017-04-02,14628
2017-04-03,14628
2017-04-04,14628
2017-04-05,14628
2017-04-06,14628
2017-04-07,14628
2017-04-08,14628
2017-04-09,14628
2017-04-10,14628
2017-04-11,14628
2017-04-12,14628
2017-04-13,14628
2017-04-14,14628
2017-04-15,14110
2017-04-16,14110
2017-04-17,14110
2017-04-18,14110
2017-04-19,14110
2017-04-20,14110
2017-04-21,14110
2017-04-22,14110
2017-04-23,14110
2017-04-24,14110
2017-04-25,14110
2017-04-26,14110
2017-04-27,14110
2017-04-28,14110
2017-04-29,14110
2017-04-30,14110
2017-05-01,14110
2017-05-02,14110
2017-05-03,14110
2017-05-04,14110
2017-05-05,14110
2017-05-06,14110
2017-05-07,14110
2017-05-08,14110
2017-05-09,14110
2017-05-10,14110
2017-05-11,14110
2017-05-12,14110
2017-05-13,14110
2017-05-14,14110
2017-05-15,14110
2017-05-16,14110
2017-05-17,14110
2017-05-18,14110
2017-05-19,14110
2017-05-20,14110
2017-05-21,14110
2017-05-22,14110
2017-05-23,14110
2017-05-24,14110
2017-05-25,14110
2017-05-26,13921
2017-05-27,13921
2017-05-28,13921
2017-05-29,13921
2017-05-30,13921
2017-05-31,13921
2017-06-01,13921
2017-06-02,13921
2017-06-03,13921
2017-06-04,13921
2017-06-05,13921
2017-06-06,13921
2017-06-07,13921
2017-06-08,13921
2017-06-09,13921
2017-06-10,13921
2017-06-11,13921
2017-06-12,13921
2017-06-13,13921
2017-06-14,13921
2017-06-15,13921
2017-06-16,13921
2017-06-17,13921
2017-06-18,13921
2017-06-19,13921
2017-06-20,13921
2017-06-21,13921
2017-06-22,13921
2017-06-23,13921
2017-06-24,13921
2017-06-25,13921
2017-06-26,13921
2017-06-27,13921
2017-06-28,13921
2017-06-29,13921
2017-06-30,13239
2017-07-01,13239
2017-07-02,13239
2017-07-03,13239
2017-07-04,13239
2017-07-05,13239
2017-07-06,13239
2017-07-07,13239
2017-07-08,13239
2017-07-09,13239
2017-07-10,13239
2017-07-11,13239
2017-07-12,13239
2017-07-13,13239
2017-07-14,13239
2017-07-15,13239
2017-07-16,13239
2017-07-17,13239
2017-07-18,13239
2017-07-19,13239
2017-07-20,13239
2017-07-21,13239
2017-07-22,13239
2017-07-23,13239
2017-07-24,13239
2017-07-25,13239
2017-07-26,13239
2017-07-27,13239
2017-07-28,13239
2017-07-29,13239
2017-07-30,13239
2017-07-31,13239
2017-08-01,13239
2017-08-02,13239
2017-08-03,13239
2017-08-04,13239
2017-08-05,13239
2017-08-06,13239
2017-08-07,12632
2017-08-08,12632
2017-08-09,12632
2017-08-10,12632
2017-08-11,12632
2017-08-12,12632
2017-08-13,12632
2017-08-14,12632
2017-08-15,12632
2017-08-16,12632
2017-08-17,12632
2017-08-18,12632
2017-08-19,12632
2017-08-20,12632
2017-08-21,12632
2017-08-22,12632
2017-08-23,12632
2017-08-24,12632
2017-08-25,12632
2017-08-26,12632
2017-08-27,12632
2017-08-28,12632
2017-08-29,12632
2017-08-30,12632
2017-08-31,12632
2017-09-01,12632
2017-09-02,12632
2017-09-03,12632
2017-09-04,12632
2017-09-05,12632
2017-09-06,12632
2017-09-07,12632
2017-09-08,12632
2017-09-09,12048
2017-09-10,12048
2017-09-11,12048
2017-09-12,12048
2017-09-13,12048
2017-09-14,12048
2017-09-15,12048
2017-09-16,12048
2017-09-17,12048
2017-09-18,12048
2017-09-19,12048
2017-09-20,12048
2017-09-21,12048
2017-09-22,12048
2017-09-23,12048
2017-09-24,12048
2017-09-25,12048
2017-09-26,12048
2017-09-27,12048
2017-09-28,12048
2017-09-29,12048
2017-09-30,12048
2017-10-01,12048
2017-10-02,12048
2017-10-03,12048
2017-10-04,12048
2017-10-05,12048
2017-10-06,12048
2017-10-07,12048
2017-10-08,12048
2017-10-09,12048
2017-10-10,12048
2017-10-11,12048
2017-10-12,12048
2017-10-13,12048
2017-10-14,12048
2017-10-15,12048
2017-10-16,12048
2017-10-17,12048
2017-10-18,12048
2017-10-19,12048
2017-10-20,12048
2017-10-21,12048
2017-10-22,12048
2017-10-23,11818
2017-10-24,11818
2017-10-25,11818
2017-10-26,11818
2017-10-27,11818
2017-10-28,11818
2017-10-29,11818
2017-10-30,11818
2017-10-31,11818
2017-11-01,11818
2017-11-02,11818
2017-11-03,11818
2017-11-04,11818
2017-11-05,11818
2017-11-06,11818
2017-11-07,11818
2017-11-08,11818
2017-11-09,11818
2017-11-10,11818
2017-11-11,11818
2017-11-12,11818
2017-11-13,11818
2017-11-14,11818
2017-11-15,11818
2017-11-16,11818
2017-11-17,11818
2017-11-18,11818
2017-11-19,11818
2017-11-20,11818
2017-11-21,11818
2017-11-22,11818
2017-11-23,11818
2017-11-24,11818
2017-11-25,11818
2017-11-26,11818
2017-11-27,11818
2017-11-28,11818
2017-11-29,11818
2017-11-30,11818
2017-12-01,11818
2017-12-02,11592
2017-12-03,11592
2017-12-04,11592
2017-12-05,11592
2017-12-06,11592
2017-12-07,11592
2017-12-08,11592
2017-12-09,11592
2017-12-10,11592
2017-12-11,11592
2017-12-12,11592
2017-12-13,11592
2017-12-14,11592
2017-12-15,11592
2017-12-16,11592
2017-12-17,11592
2017-12-18,11592
2017-12-19,11592
2017-12-20,11592
2017-12-21,11592
2017-12-22,11592
2017-12-23,11592
2017-12-24,11592
2017-12-25,11592
2017-12-26,11592
2017-12-27,11592
2017-12-28,11592
2017-12-29,11592
2017-12-30,11592
2017-12-31,11592
2018-01-01,11592
2018-01-02,11592
2018-01-03,11592
2018-01-04,11592
2018-01-05,11592
2018-01-06,11592
2018-01-07,11592
2018-01-08,11592
2018-01-09,11592
2018-01-10,11592
2018-01-11,11592
2018-01-12,11592
2018-01-13,11592
2018-01-14,11592
2018-01-15,11682
2018-01-16,11682
2018-01-17,11682
2018-01-18,11682
2018-01-19,11682
2018-01-20,11682
2018-01-21,11682
2018-01-22,11682
2018-01-23,11682
2018-01-24,11682
2018-01-25,11682
2018-01-26,11682
2018-01-27,11682
2018-01-28,11682
2018-01-29,11682
2018-01-30,11682
2018-02-01,11682
2018-02-02,11682
2018-02-03,11682
2018-02-04,11183
2018-02-05,11183
2018-02-06,11183
2018-02-07,11183
2018-02-08,11183
2018-02-09,11183
2018-02-10,11183
2018-02-11,11183
2018-02-12,11183
2018-02-13,11183
2018-02-14,11183
2018-02-15,11183
2018-02-16,11183
2018-02-17,11183
2018-02-18,11183
2018-02-19,11183
2018-02-20,11183
2018-02-21,11183
2018-02-22,11183
2018-02-23,11183
2018-02-24,11183
2018-02-25,10631
2018-02-26,10631
2018-02-27,10631
2018-02-28,10631
2018-03-01,10631
2018-03-02,10631
2018-03-03,10631
2018-03-04,10631
2018-03-05,10631
2018-03-06,10631
2018-03-07,10631
2018-03-08,10631
2018-03-09,10631
2018-03-10,10631
2018-03-11,10631
2018-03-12,10631
2018-03-13,10631
2018-03-14,10631
2018-03-15,10631
2018-03-16,10631
2018-03-17,10099
2018-03-18,10099
2018-03-19,10099
2018-03-20,10099
2018-03-21,10099
2018-03-23,10099
2018-03-24,10099
2018-03-26,10099
2018-03-27,10099
2018-03-28,10099
2018-03-29,10099
2018-03-30,10099
2018-03-31,10099
2018-04-01,10099
2018-04-02,10099
2018-04-03,10099
2018-04-04,10099
2018-04-05,10099
2018-04-06,9611
2018-04-08,9611
2018-04-09,9611
2018-04-10,9611
2018-04-11,9611
2018-04-12,9611
2018-04-13,9611
2018-04-14,9611
2018-04-16,9611
2018-04-17,9611
2018-04-18,9611
2018-04-19,9611
2018-04-20,9611
2018-04-21,9611
2018-04-22,9611
2018-04-23,9611
2018-04-24,9611
2018-04-25,9448
2018-04-26,9448
2018-04-27,9448
2018-04-28,9448
2018-04-29,9448
2018-04-30,9448
2018-05-02,9448
2018-05-03,9448
2018-05-04,9448
2018-05-05,9448
2018-05-06,9448
2018-05-07,9448
2018-05-08,9448
2018-05-09,9448
2018-05-10,9448
2018-05-11,9448
2018-05-12,9448
2018-05-13,9448
2018-05-14,9448
2018-05-15,9448
2018-05-16,9448
2018-05-17,9448
2018-05-18,9448
2018-05-19,9402
2018-05-20,9402
2018-05-21,9402
2018-05-22,9402
2018-05-23,9402
2018-05-24,9402
2018-05-25,9402
2018-05-26,9402
2018-05-27,9402
2018-05-28,9402
2018-05-29,9402
2018-05-30,9402
2018-05-31,9402
2018-06-01,9402
2018-06-02,9402
2018-06-03,9402
2018-06-04,9402
2018-06-05,9402
2018-06-06,9402
2018-06-07,9402
2018-06-08,9109
2018-06-09,9109
2018-06-10,9109
2018-06-11,9109
2018-06-12,9109
2018-06-13,9109
2018-06-14,9109
2018-06-15,9109
2018-06-16,9109
2018-06-17,9109
2018-06-18,9109
2018-06-19,9109
2018-06-20,9109
2018-06-21,9109
2018-06-22,9109
2018-06-23,9109
2018-06-24,9109
2018-06-25,8660
2018-06-26,8660
2018-06-27,8660
2018-06-28,8660
2018-06-29,8660
2018-06-30,8660
2018-07-01,8660
2018-07-02,8660
2018-07-03,8660
2018-07-04,8660
2018-07-05,8660
2018-07-06,8660
2018-07-07,8660
2018-07-08,8660
2018-07-09,8660
2018-07-10,8660
2018-07-11,8660
2018-07-12,8660
2018-07-13,8660
2018-07-14,8660
2018-07-15,8660
2018-07-16,8660
2018-07-17,8660
2018-07-18,8660
2018-07-19,8660
2018-07-20,8660
2018-07-21,8660
2018-07-22,8660
2018-07-23,8660
2018-07-24,8660
2018-07-25,8660
2018-07-26,8660
2018-07-27,8590
2018-07-28,8590
2018-07-29,8590
2018-07-30,8590
2018-07-31,8590
2018-08-01,8590
2018-08-02,8590
2018-08-03,8590
2018-08-04,8590
2018-08-05,8590
2018-08-06,8590
2018-08-07,8590
2018-08-08,8590
2018-08-09,8590
2018-08-10,8590
2018-08-11,8590
2018-08-12,8611
2018-08-14,8611
2018-08-16,8611
2018-08-17,8611
2018-08-18,8611
2018-08-19,8611
2018-08-20,8611
2018-08-21,8611
2018-08-22,8611
2018-08-23,8611
2018-08-24,8611
2018-08-25,8611
2018-08-26,8611
2018-08-27,8611
2018-08-28,8534
2018-08-29,8534
2018-08-30,8534
2018-08-31,8534
2018-09-01,8534
2018-09-02,8534
2018-09-03,8534
2018-09-04,8534
2018-09-05,8534
2018-09-06,8534
2018-09-07,8534
2018-09-08,8534
2018-09-09,8534
2018-09-10,8534
2018-09-11,8534
2018-09-12,8534
2018-09-13,8534
2018-09-14,8447
2018-09-15,8447
2018-09-16,8447
2018-09-17,8447
2018-09-18,8447
2018-09-19,8447
2018-09-20,8447
2018-09-21,8447
2018-09-22,8447
2018-09-23,8447
2018-09-24,8447
2018-09-25,8447
2018-09-26,8447
2018-09-27,8447
2018-09-28,8447
2018-09-29,8447
2018-09-30,8447
2018-10-02,8333
2018-10-03,8333
2018-10-04,8333
2018-10-05,8333
2018-10-06,8333
2018-10-07,8333
2018-10-08,8333
2018-10-09,8333
2018-10-10,8333
2018-10-11,8333
2018-10-12,8333
2018-10-13,8333
2018-10-14,8333
2018-10-15,8333
2018-10-16,8333
2018-10-17,8333
2018-10-18,8333
2018-10-19,8333
2018-10-20,8333
2018-10-21,8333
2018-10-22,8333
2018-10-23,8144
2018-10-24,8144
2018-10-25,8144
2018-10-26,8144
2018-10-27,8144
2018-10-28,8144
2018-10-29,8144
2018-10-30,8144
2018-10-31,8144
2018-11-01,8144
2018-11-03,8144
2018-11-04,8144
2018-11-05,8144
2018-11-06,7767
2018-11-07,7767
2018-11-08,7767
2018-11-09,7767
2018-11-10,7767
2018-11-11,7767
2018-11-12,7767
2018-11-13,7767
2018-11-14,7767
2018-11-15,7767
2018-11-16,7767
2018-11-17,7546
2018-11-18,7546
2018-11-19,7546
2018-11-20,7546
2018-11-21,7546
2018-11-22,7546
2018-11-23,7546
2018-11-24,7546
2018-11-25,7546
2018-11-26,7546
2018-11-27,7329
2018-11-28,7329
2018-11-29,7329
2018-12-01,7329
2018-12-02,7329
2018-12-03,7329
2018-12-07,7329
2018-12-09,6962
2018-12-10,6962
2018-12-11,6962
2018-12-12,6962
2018-12-13,6962
2018-12-14,6962
2018-12-15,6962
2018-12-16,6962
2018-12-17,6962
2018-12-18,6962
2018-12-19,6718
2018-12-20,6718
2018-12-21,6718
2018-12-22,6718
2018-12-23,6718
2018-12-24,6718
2018-12-25,6718
2018-12-26,6718
2018-12-27,6718
2018-12-28,6718
2018-12-29,6718
2018-12-30,6718
2018-12-31,6718
2019-01-01,6718
2019-01-02,6718
2019-01-03,6718
2019-01-04,6785
2019-01-05,6785
