date_obj,Emerald%20amulet%20(u) price
2016-02-16,1980
2016-02-17,1980
2016-02-18,1980
2016-02-19,1980
2016-02-20,1980
2016-02-21,1980
2016-02-22,1980
2016-02-23,1980
2016-02-24,1980
2016-02-25,1980
2016-02-26,1980
2016-02-27,1980
2016-02-28,1980
2016-02-29,1980
2016-03-01,1980
2016-03-02,1980
2016-03-03,1980
2016-03-04,1980
2016-03-05,1980
2016-03-06,1980
2016-03-07,1980
2016-03-08,1980
2016-03-09,1980
2016-03-10,1898
2016-03-11,1898
2016-03-12,1898
2016-03-13,1898
2016-03-14,1898
2016-03-15,1898
2016-03-16,1898
2016-03-17,1898
2016-03-18,1898
2016-03-19,1898
2016-03-20,1898
2016-03-21,1898
2016-03-22,1898
2016-03-23,1898
2016-03-24,1898
2016-03-25,1898
2016-03-26,1898
2016-03-27,1898
2016-03-28,1898
2016-03-29,1898
2016-03-30,1898
2016-03-31,1898
2016-04-01,1898
2016-04-02,1898
2016-04-03,1898
2016-04-04,1898
2016-04-05,1898
2016-04-06,1898
2016-04-07,1809
2016-04-08,1809
2016-04-09,1809
2016-04-10,1809
2016-04-11,1809
2016-04-12,1809
2016-04-13,1809
2016-04-14,1809
2016-04-15,1809
2016-04-16,1809
2016-04-17,1809
2016-04-18,1809
2016-04-19,1809
2016-04-20,1809
2016-04-21,1809
2016-04-22,1809
2016-04-23,1809
2016-04-24,1809
2016-04-25,1732
2016-04-26,1732
2016-04-27,1732
2016-04-28,1732
2016-04-29,1732
2016-04-30,1732
2016-05-01,1732
2016-05-02,1732
2016-05-03,1732
2016-05-04,1732
2016-05-05,1732
2016-05-06,1732
2016-05-07,1732
2016-05-08,1732
2016-05-09,1732
2016-05-10,1732
2016-05-11,1732
2016-05-12,1732
2016-05-13,1648
2016-05-14,1648
2016-05-15,1648
2016-05-16,1648
2016-05-17,1648
2016-05-18,1648
2016-05-19,1648
2016-05-22,1648
2016-05-23,1648
2016-05-24,1648
2016-05-25,1648
2016-05-26,1648
2016-05-27,1648
2016-05-28,1648
2016-05-29,1648
2016-05-30,1648
2016-05-31,1568
2016-06-01,1568
2016-06-02,1568
2016-06-03,1568
2016-06-04,1568
2016-06-05,1568
2016-06-06,1568
2016-06-07,1568
2016-06-08,1568
2016-06-09,1568
2016-06-10,1568
2016-06-11,1568
2016-06-12,1568
2016-06-13,1568
2016-06-14,1568
2016-06-15,1568
2016-06-16,1568
2016-06-17,1541
2016-06-18,1541
2016-06-19,1541
2016-06-20,1541
2016-06-21,1541
2016-06-22,1541
2016-06-23,1541
2016-06-24,1541
2016-06-25,1541
2016-06-26,1541
2016-06-27,1541
2016-06-28,1541
2016-06-29,1541
2016-06-30,1541
2016-07-01,1541
2016-07-02,1541
2016-07-03,1541
2016-07-04,1541
2016-07-05,1541
2016-07-06,1541
2016-07-07,1536
2016-07-08,1536
2016-07-09,1536
2016-07-10,1536
2016-07-11,1536
2016-07-12,1536
2016-07-13,1536
2016-07-14,1536
2016-07-15,1536
2016-07-16,1536
2016-07-17,1536
2016-07-18,1536
2016-07-23,1536
2016-07-24,1536
2016-07-25,1536
2016-07-26,1536
2016-07-27,1536
2016-07-28,1536
2016-07-29,1476
2016-07-30,1476
2016-07-31,1476
2016-08-01,1476
2016-08-02,1476
2016-08-03,1476
2016-08-04,1476
2016-08-05,1476
2016-08-06,1476
2016-08-07,1476
2016-08-08,1476
2016-08-09,1476
2016-08-10,1476
2016-08-11,1476
2016-08-12,1476
2016-08-13,1476
2016-08-14,1476
2016-08-15,1476
2016-08-16,1476
2016-08-17,1476
2016-08-18,1476
2016-08-19,1476
2016-08-20,1476
2016-08-21,1476
2016-08-22,1476
2016-08-23,1476
2016-08-24,1423
2016-08-25,1423
2016-08-26,1423
2016-08-28,1423
2016-08-31,1423
2016-09-01,1423
2016-09-02,1423
2016-09-03,1423
2016-09-04,1423
2016-09-05,1423
2016-09-06,1423
2016-09-07,1423
2016-09-08,1423
2016-09-09,1423
2016-09-10,1423
2016-09-11,1423
2016-09-12,1423
2016-09-13,1423
2016-09-14,1423
2016-09-15,1423
2016-09-16,1423
2016-09-17,1423
2016-09-18,1423
2016-09-19,1423
2016-09-20,1423
2016-09-21,1423
2016-09-22,1423
2016-09-23,1370
2016-09-24,1370
2016-09-25,1370
2016-09-26,1370
2016-09-27,1370
2016-09-28,1370
2016-09-29,1370
2016-09-30,1370
2016-10-01,1370
2016-10-02,1370
2016-10-03,1370
2016-10-04,1370
2016-10-05,1370
2016-10-06,1370
2016-10-07,1370
2016-10-08,1370
2016-10-09,1370
2016-10-10,1370
2016-10-11,1370
2016-10-12,1370
2016-10-13,1370
2016-10-14,1370
2016-10-15,1370
2016-10-16,1370
2016-10-17,1370
2016-10-18,1370
2016-10-19,1370
2016-10-20,1370
2016-10-21,1370
2016-10-22,1302
2016-10-23,1302
2016-10-24,1302
2016-10-25,1302
2016-10-26,1302
2016-10-27,1302
2016-10-28,1302
2016-10-29,1302
2016-10-30,1302
2016-10-31,1302
2016-11-01,1302
2016-11-02,1302
2016-11-03,1302
2016-11-04,1302
2016-11-05,1302
2016-11-06,1302
2016-11-07,1302
2016-11-08,1302
2016-11-09,1302
2016-11-10,1302
2016-11-11,1302
2016-11-12,1302
2016-11-13,1302
2016-11-14,1253
2016-11-15,1253
2016-12-07,1193
2016-12-08,1193
2016-12-09,1193
2016-12-10,1193
2016-12-11,1193
2016-12-12,1193
2016-12-13,1193
2016-12-14,1193
2016-12-15,1193
2016-12-16,1193
2016-12-17,1193
2016-12-18,1193
2016-12-19,1193
2016-12-20,1193
2016-12-21,1193
2016-12-22,1193
2016-12-23,1134
2016-12-24,1134
2016-12-25,1134
2016-12-26,1134
2016-12-27,1134
2016-12-28,1134
2016-12-29,1134
2016-12-30,1134
2016-12-31,1134
2017-01-01,1134
2017-01-02,1134
2017-01-03,1134
2017-01-04,1134
2017-01-05,1134
2017-01-06,1134
2017-01-07,1134
2017-01-08,1134
2017-01-09,1077
2017-01-10,1077
2017-01-11,1077
2017-01-12,1077
2017-01-13,1077
2017-01-14,1077
2017-01-15,1077
2017-01-16,1077
2017-01-17,1077
2017-01-18,1077
2017-01-19,1077
2017-01-20,1077
2017-01-21,1077
2017-01-22,1077
2017-01-23,1077
2017-01-27,1038
2017-01-28,1038
2017-01-29,1038
2017-01-30,1038
2017-01-31,1038
2017-02-01,1038
2017-02-02,1038
2017-02-03,1038
2017-02-04,1038
2017-02-05,1038
2017-02-06,1038
2017-02-07,986
2017-02-08,986
2017-02-09,986
2017-02-10,986
2017-02-11,986
2017-02-12,986
2017-02-13,986
2017-02-14,986
2017-02-15,986
2017-02-16,986
2017-02-18,986
2017-02-19,986
2017-02-20,986
2017-02-21,938
2017-02-22,938
2017-02-23,938
2017-02-24,938
2017-02-25,938
2017-02-26,938
2017-02-27,938
2017-02-28,938
2017-03-01,938
2017-03-02,938
2017-03-03,938
2017-03-04,938
2017-03-05,938
2017-03-06,938
2017-03-07,938
2017-03-08,938
2017-03-09,938
2017-03-10,892
2017-03-11,892
2017-03-12,892
2017-03-13,892
2017-03-14,892
2017-03-15,892
2017-03-16,892
2017-03-17,892
2017-03-18,892
2017-03-19,892
2017-03-20,892
2017-03-21,892
2017-03-22,892
2017-03-23,852
2017-03-24,852
2017-03-25,852
2017-03-26,852
2017-03-27,852
2017-03-28,852
2017-03-29,852
2017-03-30,852
2017-03-31,852
2017-04-01,852
2017-04-02,852
2017-04-03,852
2017-04-04,852
2017-04-12,812
2017-04-13,812
2017-04-14,812
2017-04-15,812
2017-04-16,812
2017-04-17,812
2017-04-18,812
2017-04-19,812
2017-04-20,812
2017-04-21,782
2017-04-22,782
2017-04-23,782
2017-04-24,782
2017-04-25,782
2017-04-26,782
2017-04-27,782
2017-04-28,782
2017-04-29,782
2017-04-30,782
2017-05-01,782
2017-05-02,782
2017-05-03,782
2017-05-04,782
2017-05-05,751
2017-05-06,751
2017-05-07,751
2017-05-08,751
2017-05-09,751
2017-05-10,751
2017-05-11,751
2017-05-12,751
2017-05-13,751
2017-05-14,751
2017-05-15,751
2017-05-16,751
2017-05-17,751
2017-05-18,751
2017-05-19,751
2017-05-20,725
2017-05-21,725
2017-05-22,725
2017-05-23,725
2017-05-24,725
2017-05-25,725
2017-05-26,725
2017-05-27,725
2017-05-28,725
2017-05-29,725
2017-05-30,725
2017-05-31,725
2017-06-01,725
2017-06-02,725
2017-06-03,692
2017-06-04,692
2017-06-05,692
2017-06-06,692
2017-06-07,692
2017-06-08,692
2017-06-09,692
2017-06-10,692
2017-06-11,692
2017-06-12,692
2017-06-13,692
2017-06-14,692
2017-06-15,692
2017-06-16,692
2017-06-17,672
2017-06-18,672
2017-06-19,672
2017-06-20,672
2017-06-21,672
2017-06-22,672
2017-06-23,672
2017-06-24,672
2017-06-25,672
2017-06-26,672
2017-06-27,672
2017-06-28,672
2017-06-29,672
2017-06-30,672
2017-07-01,672
2017-07-02,680
2017-07-03,680
2017-07-04,680
2017-07-05,680
2017-07-06,680
2017-07-07,680
2017-07-08,680
2017-07-13,680
2017-07-14,680
2017-07-15,686
2017-07-16,686
2017-07-17,686
2017-07-18,686
2017-07-19,686
2017-07-20,686
2017-07-21,686
2017-07-22,686
2017-07-23,686
2017-07-24,686
2017-07-25,686
2017-07-26,686
2017-07-27,686
2017-07-28,686
2017-07-29,690
2017-07-30,690
2017-07-31,690
2017-08-01,690
2017-08-02,690
2017-08-03,690
2017-08-04,690
2017-08-05,690
2017-08-06,690
2017-08-09,690
2017-08-10,690
2017-08-11,692
2017-08-12,692
2017-08-13,692
2017-08-14,692
2017-08-15,692
2017-08-16,692
2017-08-17,692
2017-08-18,692
2017-08-19,692
2017-08-20,692
2017-08-21,692
2017-08-22,692
2017-08-23,692
2017-08-24,692
2017-08-25,692
2017-08-26,692
2017-08-27,688
2017-08-28,688
2017-08-29,688
2017-08-30,688
2017-08-31,688
2017-09-01,688
2017-09-03,688
2017-09-04,688
2017-09-05,688
2017-09-06,688
2017-09-07,688
2017-09-08,688
2017-09-09,688
2017-09-10,696
2017-09-11,696
2017-09-12,696
2017-09-13,696
2017-09-14,696
2017-09-15,696
2017-09-16,696
2017-09-17,696
2017-09-18,696
2017-09-19,696
2017-09-20,696
2017-09-21,696
2017-09-22,696
2017-09-23,713
2017-09-24,713
2017-09-25,713
2017-09-26,713
2017-09-27,713
2017-09-28,713
2017-09-29,713
2017-09-30,713
2017-10-01,713
2017-10-02,713
2017-10-03,713
2017-10-04,713
2017-10-05,713
2017-10-06,713
2017-10-07,725
2017-10-08,725
2017-10-09,725
2017-10-10,725
2017-10-11,725
2017-10-12,725
2017-10-13,725
2017-10-14,725
2017-10-15,725
2017-10-16,725
2017-10-17,725
2017-10-18,725
2017-10-19,725
2017-10-20,725
2017-10-21,719
2017-10-22,719
2017-10-23,719
2017-10-24,719
2017-10-25,719
2017-10-26,719
2017-10-27,719
2017-10-28,719
2017-10-29,719
2017-10-30,719
2017-10-31,719
2017-11-01,719
2017-11-02,719
2017-11-03,719
2017-11-04,694
2017-11-05,694
2017-11-06,694
2017-11-07,694
2017-11-08,694
2017-11-09,694
2017-11-10,694
2017-11-11,694
2017-11-12,694
2017-11-13,694
2017-11-14,694
2017-11-15,694
2017-11-16,694
2017-11-17,694
2017-11-18,694
2017-11-19,697
2017-11-20,697
2017-11-21,697
2017-11-22,697
2017-11-23,697
2017-11-24,697
2017-11-25,697
2017-11-26,697
2017-11-27,697
2017-11-28,697
2017-11-29,697
2017-11-30,697
2017-12-01,697
2017-12-02,697
2017-12-03,690
2017-12-04,690
2017-12-05,690
2017-12-06,690
2017-12-07,690
2017-12-08,690
2017-12-09,690
2017-12-10,690
2017-12-11,690
2017-12-12,690
2017-12-13,690
2017-12-14,690
2017-12-15,690
2017-12-16,690
2017-12-17,690
2017-12-18,680
2017-12-19,680
2017-12-20,680
2017-12-21,680
2017-12-22,680
2017-12-23,680
2017-12-24,680
2017-12-25,680
2017-12-26,680
2017-12-27,680
2017-12-28,680
2017-12-29,680
2017-12-30,680
2017-12-31,684
2018-01-01,684
2018-01-02,684
2018-01-03,684
2018-01-04,684
2018-01-05,684
2018-01-06,684
2018-01-07,684
2018-01-08,684
2018-01-09,684
2018-01-10,684
2018-01-11,684
2018-01-12,684
2018-01-13,676
2018-01-14,676
2018-01-15,676
2018-01-16,676
2018-01-17,676
2018-01-18,676
2018-01-19,676
2018-01-20,676
2018-01-21,676
2018-01-22,676
2018-01-23,690
2018-01-25,690
2018-01-26,690
2018-01-27,690
2018-01-28,690
2018-01-29,690
2018-01-30,690
2018-01-31,690
2018-02-01,690
2018-02-02,689
2018-02-03,689
2018-02-04,689
2018-02-05,689
2018-02-06,689
2018-02-07,689
2018-02-08,689
2018-02-09,689
2018-02-10,689
2018-02-11,685
2018-02-12,685
2018-02-13,685
2018-02-14,685
2018-02-15,685
2018-02-16,685
2018-02-17,685
2018-02-18,685
2018-02-19,685
2018-02-20,685
2018-02-21,676
2018-02-22,676
2018-02-23,676
2018-02-24,676
2018-02-25,676
2018-02-26,676
2018-02-27,676
2018-02-28,676
2018-03-01,676
2018-03-02,676
2018-03-03,683
2018-03-04,683
2018-03-05,683
2018-03-06,683
2018-03-07,683
2018-03-09,683
2018-03-10,683
2018-03-11,683
2018-03-12,683
2018-03-13,676
2018-03-14,676
2018-03-15,676
2018-03-16,676
2018-03-17,676
2018-03-18,676
2018-03-20,676
2018-03-21,676
2018-03-23,676
2018-03-24,681
2018-03-25,681
2018-03-26,681
2018-03-27,681
2018-03-28,681
2018-03-29,681
2018-03-30,681
2018-03-31,681
2018-04-01,681
2018-04-02,681
2018-04-03,693
2018-04-04,693
2018-04-05,693
2018-04-06,693
2018-04-07,693
2018-04-08,693
2018-04-09,693
2018-04-10,693
2018-04-11,693
2018-04-12,693
2018-04-13,704
2018-04-14,704
2018-04-15,704
2018-04-16,704
2018-04-17,704
2018-04-18,704
2018-04-19,704
2018-04-20,704
2018-04-21,704
2018-04-22,704
2018-04-23,694
2018-04-24,694
2018-04-25,694
2018-04-26,694
2018-04-27,694
2018-04-28,694
2018-04-29,694
2018-04-30,694
2018-05-01,694
2018-05-03,694
2018-05-04,691
2018-05-05,691
2018-05-07,691
2018-05-08,691
2018-05-09,691
2018-05-10,691
2018-05-11,691
2018-05-12,691
2018-05-13,691
2018-05-14,678
2018-05-15,678
2018-05-16,678
2018-05-17,678
2018-05-18,678
2018-05-19,678
2018-05-20,678
2018-05-21,678
2018-05-22,678
2018-05-23,684
2018-05-24,684
2018-05-25,684
2018-05-26,684
2018-05-27,684
2018-05-28,684
2018-05-29,684
2018-05-30,684
2018-05-31,684
2018-06-01,684
2018-06-02,684
2018-06-03,684
2018-06-04,684
2018-06-05,684
2018-06-06,684
2018-06-07,684
2018-06-08,684
2018-06-09,684
2018-06-10,684
2018-06-11,693
2018-06-12,693
2018-06-13,693
2018-06-14,693
2018-06-15,693
2018-06-16,693
2018-06-17,693
2018-06-18,693
2018-06-19,685
2018-06-20,685
2018-06-22,685
2018-06-23,685
2018-06-24,685
2018-06-25,685
2018-06-26,685
2018-06-27,685
2018-06-28,685
2018-06-29,678
2018-06-30,678
2018-07-01,678
2018-07-02,678
2018-07-03,678
2018-07-04,678
2018-07-05,678
2018-07-06,678
2018-07-07,678
2018-07-08,678
2018-07-09,672
2018-07-10,672
2018-07-11,672
2018-07-12,672
2018-07-13,672
2018-07-14,672
2018-07-15,672
2018-07-16,672
2018-07-17,672
2018-07-18,672
2018-07-19,672
2018-07-20,684
2018-07-21,684
2018-07-22,684
2018-07-23,684
2018-07-24,684
2018-07-25,684
2018-07-26,684
2018-07-27,684
2018-07-28,684
2018-07-29,682
2018-07-30,682
2018-07-31,682
2018-08-01,682
2018-08-02,682
2018-08-03,682
2018-08-04,682
2018-08-05,682
2018-08-06,682
2018-08-07,697
2018-08-08,697
2018-08-09,697
2018-08-10,697
2018-08-11,697
2018-08-12,697
2018-08-14,697
2018-08-16,682
2018-08-17,682
2018-08-18,682
2018-08-19,682
2018-08-20,682
2018-08-21,682
2018-08-22,682
2018-08-23,682
2018-08-24,682
2018-08-25,678
2018-08-26,678
2018-08-27,678
2018-08-28,678
2018-08-29,678
2018-08-30,678
2018-08-31,678
2018-09-01,678
2018-09-02,678
2018-09-03,683
2018-09-04,683
2018-09-05,683
2018-09-06,683
2018-09-07,683
2018-09-08,683
2018-09-09,683
2018-09-10,683
2018-09-11,683
2018-09-12,690
2018-09-13,690
2018-09-14,690
2018-09-15,690
2018-09-16,690
2018-09-17,690
2018-09-18,690
2018-09-19,690
2018-09-20,690
2018-09-21,688
2018-09-22,688
2018-09-23,688
2018-09-24,688
2018-09-25,688
2018-09-26,688
2018-09-27,688
2018-09-28,688
2018-09-29,688
2018-09-30,685
2018-10-01,685
2018-10-02,685
2018-10-03,685
2018-10-04,685
2018-10-05,685
2018-10-06,685
2018-10-07,685
2018-10-08,692
2018-10-09,692
2018-10-10,692
2018-10-11,692
2018-10-12,692
2018-10-13,692
2018-10-14,692
2018-10-15,692
2018-10-16,692
2018-10-17,691
2018-10-18,691
2018-10-19,691
2018-10-20,691
2018-10-21,691
2018-10-22,691
2018-10-23,691
2018-10-24,691
2018-10-25,691
2018-10-26,702
2018-10-27,702
2018-10-28,702
2018-10-29,702
2018-10-30,702
2018-10-31,702
2018-11-01,702
2018-11-03,722
2018-11-04,722
2018-11-05,722
2018-11-06,722
2018-11-07,722
2018-11-08,699
2018-11-09,699
2018-11-10,699
2018-11-11,699
2018-11-12,679
2018-11-13,679
2018-11-14,679
2018-11-15,679
2018-11-16,647
2018-11-17,647
2018-11-18,647
2018-11-19,647
2018-11-20,640
2018-11-21,640
2018-11-22,640
2018-11-23,640
2018-11-24,640
2018-11-25,628
2018-11-26,628
2018-11-27,628
2018-11-28,628
2018-11-29,636
2018-12-01,636
2018-12-02,636
2018-12-03,636
2018-12-04,644
2018-12-05,644
2018-12-07,644
2018-12-09,652
2018-12-10,652
2018-12-11,652
2018-12-12,652
2018-12-13,673
2018-12-14,673
2018-12-15,673
2018-12-16,673
2018-12-17,673
2018-12-18,676
2018-12-19,676
2018-12-20,676
2018-12-21,676
2018-12-22,676
2018-12-23,679
2018-12-24,679
2018-12-25,679
2018-12-26,679
2018-12-27,659
2018-12-28,659
2018-12-29,659
2018-12-30,659
2018-12-31,659
2019-01-01,639
2019-01-02,639
2019-01-03,639
2019-01-04,639
2019-01-05,639
2019-01-06,657
2019-01-08,657
2019-01-10,657
2019-01-11,657
2019-01-12,671
2019-01-13,671
2019-01-14,671
2019-01-15,671
2019-01-16,682
2019-01-17,682
2019-01-18,682
2019-01-19,682
2019-01-20,671
2019-01-21,671
2019-01-22,671
2019-01-23,671
2019-01-24,671
2019-01-25,645
2019-01-26,645
2019-01-27,645
2019-01-28,645
2019-01-29,638
2019-01-30,638
2019-01-31,638
2019-02-01,638
2019-02-02,638
2019-02-03,651
2019-02-04,651
2019-02-05,651
2019-02-06,651
2019-02-07,651
2019-02-08,663
2019-02-09,663
2019-02-10,663
2019-02-11,663
2019-02-12,663
2019-02-13,669
2019-02-14,669
2019-02-15,669
2019-02-16,669
2019-02-17,669
2019-02-18,686
2019-02-19,686
2019-02-20,686
2019-02-21,686
2019-02-22,686
2019-02-23,685
2019-02-24,685
2019-02-25,685
2019-02-26,685
2019-02-27,685
2019-02-28,685
2019-03-01,685
2019-03-02,685
2019-03-03,685
2019-03-04,693
2019-03-05,693
2019-03-06,693
2019-03-07,693
2019-03-08,693
2019-03-09,693
2019-03-10,697
2019-03-11,697
2019-03-12,697
2019-03-13,697
2019-03-14,697
2019-03-15,695
2019-03-16,695
2019-03-17,695
2019-03-18,695
2019-03-19,695
2019-03-20,679
2019-03-21,679
2019-03-22,679
2019-03-23,679
2019-03-24,679
2019-03-25,692
2019-03-26,692
2019-03-27,692
2019-03-28,692
2019-03-29,692
2019-03-30,692
2019-03-31,679
2019-04-01,679
2019-04-02,679
2019-04-03,679
2019-04-04,679
2019-04-05,679
2019-04-06,677
2019-04-07,677
2019-04-08,677
2019-04-09,677
2019-04-10,677
2019-04-11,677
2019-04-12,677
2019-04-13,677
2019-04-14,677
2019-04-15,677
2019-04-16,677
2019-04-17,666
2019-04-18,666
2019-04-19,666
2019-04-20,666
2019-04-21,666
2019-04-22,666
2019-04-23,646
2019-04-24,646
2019-04-25,646
2019-04-26,646
2019-04-27,646
2019-04-28,646
2019-04-29,651
2019-04-30,651
2019-05-01,651
2019-05-02,651
2019-05-03,651
2019-05-04,651
2019-05-05,661
2019-05-06,661
2019-05-07,661
2019-05-08,661
2019-05-09,661
2019-05-10,661
2019-05-11,661
2019-05-12,691
2019-05-13,691
2019-05-14,691
2019-05-15,691
2019-05-16,691
2019-05-17,691
2019-05-18,708
2019-05-19,708
2019-05-20,708
2019-05-21,708
2019-05-22,708
2019-05-23,708
2019-05-24,708
2019-05-25,711
2019-05-26,711
2019-05-27,711
2019-05-28,711
2019-05-29,711
2019-05-30,711
2019-05-31,688
2019-06-01,688
2019-06-02,688
2019-06-03,688
2019-06-04,688
2019-06-05,688
2019-06-06,688
2019-06-07,701
2019-06-08,701
2019-06-09,701
2019-06-10,701
2019-06-11,701
2019-06-12,701
2019-06-13,701
2019-06-14,704
2019-06-15,704
2019-06-16,704
2019-06-17,704
2019-06-18,704
2019-06-19,704
2019-06-20,711
2019-06-21,711
