date_obj,Pharaoh's%20sceptre price
2016-05-19,3124415
2016-05-22,3108545
2016-05-23,3108545
2016-05-24,3096105
2016-05-25,3096105
2016-05-26,3068809
2016-05-27,3068809
2016-05-28,3046188
2016-05-29,3046188
2016-05-30,3026251
2016-05-31,3026251
2016-06-01,3006432
2016-06-02,3006432
2016-06-03,3006432
2016-06-04,3025484
2016-06-05,3025484
2016-06-06,3045429
2016-06-07,3045429
2016-06-08,3045429
2016-06-09,3064237
2016-06-10,3064237
2016-06-11,2977769
2016-06-12,2977769
2016-06-13,3005618
2016-06-14,3005618
2016-06-15,3017707
2016-06-16,3017707
2016-06-17,3045454
2016-06-18,3045454
2016-06-19,3094605
2016-06-20,3094605
2016-06-21,3188108
2016-06-22,3188108
2016-06-23,3340781
2016-06-24,3340781
2016-06-25,3340781
2016-06-26,3507733
2016-06-27,3507733
2016-06-28,3673037
2016-06-29,3673037
2016-06-30,3819513
2016-07-01,3819513
2016-07-02,3656240
2016-07-03,3656240
2016-07-04,3539589
2016-07-05,3539589
2016-07-06,3660265
2016-07-07,3660265
2016-07-08,3781425
2016-07-09,3781425
2016-07-10,3717146
2016-07-11,3717146
2016-07-12,3655190
2016-07-13,3655190
2016-07-14,3745639
2016-07-15,3745639
2016-07-16,3767129
2016-07-17,3767129
2016-07-18,3754610
2016-07-23,4033893
2016-07-24,4033893
2016-07-25,4235327
2016-07-26,4235327
2016-07-27,4235327
2016-07-28,4414292
2016-07-29,4414292
2016-07-30,4435288
2016-07-31,4435288
2016-08-01,4435288
2016-08-02,4334790
2016-08-03,4334790
2016-08-04,4334790
2016-08-05,4230444
2016-08-06,4230444
2016-08-07,4428843
2016-08-08,4428843
2016-08-09,4428843
2016-08-10,4290752
2016-08-11,4290752
2016-08-12,4290752
2016-08-13,4427220
2016-08-14,4427220
2016-08-15,4387576
2016-08-16,4387576
2016-08-17,4387576
2016-08-18,4382182
2016-08-19,4382182
2016-08-20,4416780
2016-08-21,4416780
2016-08-22,4503631
2016-08-23,4503631
2016-08-24,4659354
2016-08-25,4744919
2016-08-26,4744919
2016-08-28,4809237
2016-08-31,4855396
2016-09-01,5023111
2016-09-02,5023111
2016-09-03,5023111
2016-09-04,5274267
2016-09-05,5274267
2016-09-06,5475867
2016-09-07,5475867
2016-09-08,5475867
2016-09-09,5258418
2016-09-10,5258418
2016-09-11,5258418
2016-09-12,5078389
2016-09-13,5078389
2016-09-14,5078389
2016-09-15,5311076
2016-09-16,5311076
2016-09-17,5311076
2016-09-18,5569435
2016-09-19,5569435
2016-09-20,5569435
2016-09-21,5843756
2016-09-22,5843756
2016-09-23,5843756
2016-09-24,6117174
2016-09-25,6117174
2016-09-26,6117174
2016-09-27,6413710
2016-09-28,6413710
2016-09-29,6413710
2016-09-30,6731191
2016-10-01,6731191
2016-10-02,6731191
2016-10-03,6731191
2016-10-04,7041485
2016-10-05,7041485
2016-10-06,7041485
2016-10-07,7041485
2016-10-08,7245769
2016-10-09,7245769
2016-10-10,7245769
2016-10-11,7245769
2016-10-12,7260584
2016-10-13,7260584
2016-10-14,7260584
2016-10-15,7032465
2016-10-16,7032465
2016-10-17,7032465
2016-10-18,6786804
2016-10-19,6786804
2016-10-20,6786804
2016-10-21,6450850
2016-10-22,6450850
2016-10-23,6450850
2016-10-24,6348631
2016-10-25,6348631
2016-10-26,6348631
2016-10-27,6588021
2016-10-28,6588021
2016-10-29,6588021
2016-10-30,6869660
2016-10-31,6869660
2016-11-01,6869660
2016-11-02,7167853
2016-11-03,7167853
2016-11-04,7167853
2016-11-05,7517569
2016-11-06,7517569
2016-11-07,7517569
2016-11-08,7577217
2016-11-09,7577217
2016-11-10,7577217
2016-11-11,7232188
2016-11-12,7232188
2016-11-13,7232188
2016-11-14,6879939
2016-12-07,7515245
2016-12-08,7656176
2016-12-09,7656176
2016-12-10,7656176
2016-12-11,7719764
2016-12-12,7719764
2016-12-13,7719764
2016-12-14,7904738
2016-12-15,7904738
2016-12-16,7904738
2016-12-17,7901269
2016-12-18,7901269
2016-12-19,7901269
2016-12-20,7797070
2016-12-21,7797070
2016-12-22,7797070
2016-12-23,7815601
2016-12-24,7815601
2016-12-25,7815601
2016-12-26,8082292
2016-12-27,8082292
2016-12-28,8082292
2016-12-29,8243205
2016-12-30,8243205
2016-12-31,8243205
2017-01-01,8439616
2017-01-02,8439616
2017-01-03,8624657
2017-01-04,8624657
2017-01-05,8510259
2017-01-06,8510259
2017-01-07,8092488
2017-01-08,8092488
2017-01-09,8092488
2017-01-10,7687863
2017-01-11,7687863
2017-01-12,7309623
2017-01-13,7309623
2017-01-14,7309623
2017-01-15,6944141
2017-01-16,6944141
2017-01-17,6597619
2017-01-18,6597619
2017-01-19,6597619
2017-01-20,6269059
2017-01-21,6269059
2017-01-22,6269059
2017-01-27,5992138
2017-01-28,5992138
2017-01-29,6081782
2017-01-30,6081782
2017-01-31,6081782
2017-02-01,6331348
2017-02-02,6331348
2017-02-03,6331348
2017-02-04,6647916
2017-02-05,6647916
2017-02-06,6647916
2017-02-07,6800160
2017-02-08,6800160
2017-02-09,6800160
2017-02-10,6768782
2017-02-11,6768782
2017-02-12,6768782
2017-02-13,6526416
2017-02-14,6526416
2017-02-15,6386509
2017-02-16,6386509
2017-02-18,6463847
2017-02-19,6463847
2017-02-20,6546112
2017-02-21,6546112
2017-02-22,6546112
2017-02-23,6674457
2017-02-24,6674457
2017-02-25,6674457
2017-02-26,6947330
2017-02-27,6947330
2017-02-28,7220893
2017-03-01,7220893
2017-03-02,7220893
2017-03-03,7575156
2017-03-04,7575156
2017-03-05,7934219
2017-03-06,7934219
2017-03-07,7760226
2017-03-08,7760226
2017-03-09,7760226
2017-03-10,7673378
2017-03-11,7673378
2017-03-12,7673378
2017-03-13,7603185
2017-03-14,7603185
2017-03-15,7743593
2017-03-16,7743593
2017-03-17,7743593
2017-03-18,7945941
2017-03-19,7945941
2017-03-20,7676550
2017-03-21,7676550
2017-03-22,7676550
2017-03-23,7328202
2017-03-24,7328202
2017-03-25,7328202
2017-03-26,7037037
2017-03-27,7037037
2017-03-28,7037037
2017-03-29,7101001
2017-03-30,7101001
2017-03-31,7290865
2017-04-01,7290865
2017-04-02,7290865
2017-04-03,7577301
2017-04-04,7577301
2017-04-12,7484893
2017-04-13,7409807
2017-04-14,7409807
2017-04-15,7409807
2017-04-16,7277124
2017-04-17,7277124
2017-04-18,7277124
2017-04-19,7119021
2017-04-20,7119021
2017-04-21,7119021
2017-04-22,7066938
2017-04-23,7066938
2017-04-24,6934029
2017-04-25,6934029
2017-04-26,6826578
2017-04-27,6826578
2017-04-28,6826578
2017-04-29,6874501
2017-04-30,6874501
2017-05-01,6874501
2017-05-02,6966633
2017-05-03,6966633
2017-05-04,6954051
2017-05-05,6954051
2017-05-06,6954051
2017-05-07,6941944
2017-05-08,6941944
2017-05-09,6899036
2017-05-10,6899036
2017-05-11,6899036
2017-05-12,6837287
2017-05-13,6837287
2017-05-14,6754774
2017-05-15,6754774
2017-05-16,6862393
2017-05-17,6862393
2017-05-18,6862393
2017-05-19,7015818
2017-05-20,7015818
2017-05-21,6970171
2017-05-22,6970171
2017-05-23,6956555
2017-05-24,6956555
2017-05-25,6956555
2017-05-26,6882334
2017-05-27,6882334
2017-05-28,6882334
2017-05-29,6661857
2017-05-30,6661857
2017-05-31,6688384
2017-06-01,6688384
2017-06-02,6515978
2017-06-03,6515978
2017-06-06,6195922
2017-06-07,6195922
2017-06-08,6195922
2017-06-09,6178203
2017-06-10,6178203
2017-06-11,6156432
2017-06-12,6156432
2017-06-13,6129459
2017-06-14,6129459
2017-06-15,6129459
2017-06-16,6193809
2017-06-17,6193809
2017-06-18,6286904
2017-06-19,6286904
2017-06-20,6286904
2017-06-21,6317435
2017-06-22,6317435
2017-06-23,6317435
2017-06-24,6295086
2017-06-25,6295086
2017-06-26,6295086
2017-06-27,6174629
2017-06-28,6174629
2017-06-29,6174629
2017-06-30,5979029
2017-07-01,5979029
2017-07-02,5979029
2017-07-03,5886585
2017-07-04,5886585
2017-07-05,5886585
2017-07-06,5761132
2017-07-07,5761132
2017-07-08,5761132
2017-07-13,5405659
2017-07-14,5405659
2017-07-15,5283207
2017-07-16,5283207
2017-07-17,5200254
2017-07-18,5200254
2017-07-19,5200254
2017-07-20,5200756
2017-07-21,5200756
2017-07-22,5200756
2017-07-23,5178443
2017-07-24,5178443
2017-07-25,5178443
2017-07-26,5170493
2017-07-27,5170493
2017-07-28,5170493
2017-07-29,5294915
2017-07-30,5294915
2017-07-31,5294915
2017-08-01,5322878
2017-08-02,5322878
2017-08-03,5322878
2017-08-04,5223962
2017-08-05,5223962
2017-08-06,5096812
2017-08-09,4947297
2017-08-10,4947297
2017-08-11,4947297
2017-08-12,4870307
2017-08-13,4870307
2017-08-14,4870307
2017-08-15,4971480
2017-08-17,5010071
2017-08-18,5010071
2017-08-19,5010071
2017-08-20,5094404
2017-08-22,5149553
2017-08-23,5149553
2017-08-24,5149553
2017-08-25,5379893
2017-08-26,5379893
2017-08-27,5631418
2017-08-28,5631418
2017-08-29,5631418
2017-08-30,5782111
2017-08-31,5782111
2017-09-01,5782111
2017-09-02,5518438
2017-09-03,5518438
2017-09-04,5518438
2017-09-05,5461093
2017-09-06,5461093
2017-09-07,5461093
2017-09-08,5463121
2017-09-09,5463121
2017-09-10,5412471
2017-09-11,5412471
2017-09-12,5412471
2017-09-13,5378870
2017-09-14,5378870
2017-09-15,5378870
2017-09-16,5339330
2017-09-17,5339330
2017-09-19,5233760
2017-09-20,5233760
2017-09-21,5172070
2017-09-22,5172070
2017-09-23,5172070
2017-09-24,5164478
2017-09-25,5164478
2017-09-26,5164478
2017-09-27,5155832
2017-09-28,5155832
2017-09-29,5247494
2017-09-30,5247494
2017-10-01,5247494
2017-10-02,5406629
2017-10-03,5406629
2017-10-04,5406629
2017-10-05,5468129
2017-10-06,5468129
2017-10-07,5704020
2017-10-08,5704020
2017-10-09,5704020
2017-10-10,5661455
2017-10-11,5661455
2017-10-12,5661455
2017-10-13,5711929
2017-10-14,5711929
2017-10-15,5711929
2017-10-16,5950085
2017-10-17,5950085
2017-10-18,5950085
2017-10-19,5973237
2017-10-20,5973237
2017-10-21,5973237
2017-10-22,6103508
2017-10-23,6103508
2017-10-24,6103508
2017-10-25,6219844
2017-10-26,6219844
2017-10-27,6219844
2017-10-28,6219844
2017-10-29,6234429
2017-10-30,6234429
2017-10-31,6344277
2017-11-01,6344277
2017-11-02,6344277
2017-11-03,6432436
2017-11-04,6432436
2017-11-05,6470565
2017-11-06,6470565
2017-11-07,6470565
2017-11-08,6360923
2017-11-09,6360923
2017-11-10,6360923
2017-11-11,6257708
2017-11-12,6257708
2017-11-13,6257708
2017-11-14,6181877
2017-11-15,6181877
2017-11-16,6181877
2017-11-17,6064498
2017-11-18,6064498
2017-11-19,6064498
2017-11-20,5829935
2017-11-21,5829935
2017-11-22,5829935
2017-11-23,5538744
2017-11-24,5538744
2017-11-25,5266838
2017-11-26,5266838
2017-11-27,5266838
2017-11-28,5421753
2017-11-29,5421753
2017-11-30,5421753
2017-12-01,5468699
2017-12-02,5468699
2017-12-03,5468699
2017-12-04,5282964
2017-12-05,5282964
2017-12-06,5323060
2017-12-07,5323060
2017-12-08,5323060
2017-12-09,5213321
2017-12-10,5213321
2017-12-11,5212073
2017-12-12,5212073
2017-12-14,5175649
2017-12-15,5175649
2017-12-16,5065956
2017-12-17,5065956
2017-12-18,5003348
2017-12-19,5003348
2017-12-20,5003348
2017-12-21,4863749
2017-12-22,4863749
2017-12-23,4757484
2017-12-24,4757484
2017-12-25,4757484
2017-12-26,4648833
2017-12-27,4648833
2017-12-28,4648833
2017-12-29,4689479
2017-12-30,4689479
2017-12-31,4736900
2018-01-01,4736900
2018-01-02,4784634
2018-01-03,4784634
2018-01-04,4854370
2018-01-05,4820441
2018-01-06,4820441
2018-01-07,4925678
2018-01-08,4925678
2018-01-09,5061796
2018-01-10,5061796
2018-01-11,5017754
2018-01-12,5017754
2018-01-13,4953688
2018-01-14,4953688
2018-01-15,4937634
2018-01-16,4937634
2018-01-17,4895820
2018-01-18,4895820
2018-01-19,4895820
2018-01-20,4866682
2018-01-21,4866682
2018-01-22,4838315
2018-01-23,4838315
2018-01-24,4778880
2018-01-25,4778880
2018-01-26,4694882
2018-01-27,4694882
2018-01-28,4618509
2018-01-29,4495427
2018-01-31,4340643
2018-02-01,4154384
2018-02-02,4154384
2018-02-03,4178461
2018-02-04,4178461
2018-02-05,4201219
2018-02-06,4089534
2018-02-07,4089824
2018-02-08,4089824
2018-02-09,4033976
2018-02-10,4033976
2018-02-11,4024140
2018-02-12,3986009
2018-02-13,3986009
2018-02-14,3992025
2018-02-15,4013668
2018-02-16,4013668
2018-02-17,4089012
2018-02-18,3991822
2018-02-19,3987517
2018-02-20,3987517
2018-02-21,4052578
2018-02-22,4137085
2018-02-23,4249906
2018-02-24,4249906
2018-02-25,4448400
2018-02-26,4601043
2018-02-27,4783619
2018-03-01,4783921
2018-03-02,4602411
2018-03-03,4652446
2018-03-04,4652446
2018-03-05,4666804
2018-03-06,4666804
2018-03-07,4636579
2018-03-08,4636579
2018-03-09,4531940
2018-03-10,4531940
2018-03-11,4696474
2018-03-12,4815305
2018-03-13,4815305
2018-03-14,4883225
2018-03-15,4883225
2018-03-16,4882891
2018-03-17,4886124
2018-03-18,4886124
2018-03-19,4917198
2018-03-20,4942864
2018-03-21,4942864
2018-03-23,5030931
2018-03-24,4996622
2018-03-26,5184868
2018-03-27,5373824
2018-03-28,5373824
2018-03-29,5641365
2018-03-30,5641365
2018-03-31,5909877
2018-04-01,5909877
2018-04-02,6104286
2018-04-03,5935522
2018-04-04,5935522
2018-04-05,5881576
2018-04-06,5812000
2018-04-08,5748263
2018-04-09,5748263
2018-04-10,5772638
2018-04-11,5772638
2018-04-12,5839102
2018-04-13,5839102
2018-04-14,5774762
2018-04-15,5777842
2018-04-16,5777842
2018-04-17,5840835
2018-04-18,5840835
2018-04-19,5899934
2018-04-20,5899934
2018-04-21,5730688
2018-04-22,5730688
2018-04-23,5742136
2018-04-24,5742136
2018-04-25,5791913
2018-04-26,5791913
2018-04-27,5802761
2018-04-28,5802761
2018-04-29,5862659
2018-04-30,5862659
2018-05-01,5813352
2018-05-02,5813352
2018-05-03,5859047
2018-05-04,5859047
2018-05-05,5864908
2018-05-06,5864908
2018-05-07,6030061
2018-05-08,6030061
2018-05-09,6118436
2018-05-10,6118436
2018-05-11,6158498
2018-05-12,6205802
2018-05-13,6205802
2018-05-14,6347835
2018-05-15,6347835
2018-05-16,6343977
2018-05-17,6343977
2018-05-18,6207204
2018-05-19,6266385
2018-05-20,6266385
2018-05-21,6511381
2018-05-22,6511381
2018-05-23,6590835
2018-05-24,6590835
2018-05-25,6576545
2018-05-26,6569119
2018-05-27,6569119
2018-05-28,6638673
2018-05-29,6638673
2018-05-30,6609886
2018-05-31,6609886
2018-06-01,6510355
2018-06-02,6659415
2018-06-03,6659415
2018-06-04,6979826
2018-06-05,7138748
2018-06-06,7138748
2018-06-07,7170742
2018-06-08,7170742
2018-06-09,7012169
2018-06-10,7012169
2018-06-11,7021152
2018-06-12,7021152
2018-06-13,6994205
2018-06-14,6994205
2018-06-15,6842489
2018-06-16,6842489
2018-06-17,6741693
2018-06-18,6741693
2018-06-19,6647810
2018-06-20,6647810
2018-06-21,6505677
2018-06-22,6505677
2018-06-23,6231725
2018-06-24,5973446
2018-06-25,5973446
2018-06-26,5822965
2018-06-27,5822965
2018-06-28,5693536
2018-06-29,5676720
2018-06-30,5676720
2018-07-01,5745898
2018-07-02,5745898
2018-07-03,5781246
2018-07-04,5781246
2018-07-05,5941894
2018-07-06,6049346
2018-07-07,6049346
2018-07-08,5947216
2018-07-09,5975643
2018-07-10,5975643
2018-07-11,6061825
2018-07-12,6061825
2018-07-13,5929503
2018-07-14,5828921
2018-07-15,5828921
2018-07-16,5779862
2018-07-17,5687316
2018-07-18,5687316
2018-07-19,5658888
2018-07-20,5658888
2018-07-21,5627367
2018-07-22,5681746
2018-07-23,5730287
2018-07-24,5730287
2018-07-25,5773873
2018-07-26,5773873
2018-07-27,5626070
2018-07-28,5626070
2018-07-29,5493880
2018-07-30,5493880
2018-07-31,5664375
2018-08-01,5664375
2018-08-02,5773660
2018-08-03,5773660
2018-08-04,5879260
2018-08-05,6080352
2018-08-06,6080352
2018-08-07,6338966
2018-08-08,6338406
2018-08-09,6338406
2018-08-10,6097545
2018-08-11,5858929
2018-08-12,5872795
2018-08-14,5905751
2018-08-16,5871345
2018-08-17,5776598
2018-08-18,5776598
2018-08-19,5815886
2018-08-20,5883731
2018-08-21,5883731
2018-08-22,5901813
2018-08-23,5901813
2018-08-24,5865632
2018-08-25,5887920
2018-08-26,5887920
2018-08-27,6024064
2018-08-28,6105848
2018-08-29,6105848
2018-08-30,6194165
2018-08-31,6438813
2018-09-01,6727304
2018-09-02,6727304
2018-09-03,6823205
2018-09-04,6838107
2018-09-05,6838107
2018-09-06,6784907
2018-09-07,6802987
2018-09-08,6725438
2018-09-09,6725438
2018-09-10,6680615
2018-09-11,6680615
2018-09-12,6553590
2018-09-13,6553590
2018-09-14,6558643
2018-09-15,6634677
2018-09-16,6634677
2018-09-17,6693949
2018-09-18,6767082
2018-09-19,6767082
2018-09-20,6730262
2018-09-21,6730262
2018-09-22,6776768
2018-09-23,6776768
2018-09-24,6781226
2018-09-25,6781226
2018-09-26,6785956
2018-09-27,6785956
2018-09-28,6722634
2018-09-29,6722634
2018-09-30,6742186
2018-10-02,6848353
2018-10-03,6868947
2018-10-04,6868947
2018-10-05,6797479
2018-10-06,6746058
2018-10-07,6746058
2018-10-08,6778282
2018-10-09,6778282
2018-10-10,6778291
2018-10-11,6778291
2018-10-12,6704815
2018-10-13,6727646
2018-10-14,6727646
2018-10-15,6646550
2018-10-16,6646550
2018-10-17,6670352
2018-10-18,6670352
2018-10-19,6597326
2018-10-20,6597326
2018-10-21,6619332
2018-10-22,6588439
2018-10-23,6588439
2018-10-24,6565273
2018-10-25,6565273
2018-10-26,6601500
2018-10-27,6570670
2018-10-28,6595560
2018-10-29,6595560
2018-10-30,6562548
2018-10-31,6562548
2018-11-01,6461458
2018-11-03,6391391
2018-11-04,6391391
2018-11-05,6272965
2018-11-06,6274184
2018-11-07,6274184
2018-11-08,6223831
2018-11-09,6223831
2018-11-10,6220324
2018-11-11,6220324
2018-11-12,6257963
2018-11-13,6309194
2018-11-15,6305728
2018-11-16,6244918
2018-11-17,6244918
2018-11-18,6197976
2018-11-19,6197976
2018-11-20,6110239
2018-11-21,6110239
2018-11-22,5856604
2018-11-23,5856604
2018-11-24,5781167
2018-11-25,5712009
2018-11-26,5712009
