date_obj,Red%20dragon%20leather price
2016-02-25,3534
2016-02-26,3534
2016-02-27,3534
2016-02-28,3534
2016-02-29,3534
2016-03-01,3534
2016-03-03,3534
2016-03-04,3534
2016-03-05,3534
2016-03-06,3469
2016-03-07,3469
2016-03-08,3469
2016-03-09,3469
2016-03-10,3469
2016-03-11,3469
2016-03-12,3469
2016-03-13,3469
2016-03-14,3469
2016-03-15,3469
2016-03-16,3469
2016-03-17,3469
2016-03-18,3559
2016-03-19,3559
2016-03-20,3559
2016-03-21,3559
2016-03-22,3559
2016-03-23,3559
2016-03-24,3559
2016-03-25,3559
2016-03-26,3559
2016-03-27,3559
2016-03-28,3559
2016-03-29,3559
2016-03-30,3559
2016-03-31,3652
2016-04-01,3652
2016-04-02,3652
2016-04-03,3652
2016-04-04,3652
2016-04-05,3652
2016-04-06,3652
2016-04-07,3652
2016-04-08,3652
2016-04-09,3652
2016-04-10,3652
2016-04-11,3652
2016-04-12,3675
2016-04-13,3675
2016-04-14,3675
2016-04-15,3675
2016-04-16,3675
2016-04-17,3675
2016-04-18,3675
2016-04-19,3675
2016-04-20,3675
2016-04-21,3675
2016-04-22,3675
2016-04-23,3671
2016-04-24,3671
2016-04-25,3671
2016-04-26,3671
2016-04-27,3671
2016-04-28,3671
2016-04-29,3671
2016-04-30,3671
2016-05-01,3509
2016-05-02,3509
2016-05-03,3509
2016-05-04,3509
2016-05-05,3509
2016-05-06,3509
2016-05-07,3509
2016-05-08,3509
2016-05-09,3509
2016-05-10,3509
2016-05-11,3450
2016-05-12,3450
2016-05-13,3450
2016-05-14,3450
2016-05-15,3450
2016-05-16,3450
2016-05-17,3450
2016-05-18,3450
2016-05-19,3319
2016-05-22,3319
2016-05-23,3319
2016-05-24,3319
2016-05-25,3319
2016-05-26,3319
2016-05-27,3311
2016-05-28,3311
2016-05-29,3311
2016-05-30,3311
2016-05-31,3311
2016-06-01,3311
2016-06-02,3311
2016-06-03,3311
2016-06-04,3311
2016-06-05,3311
2016-06-06,3324
2016-06-07,3324
2016-06-08,3324
2016-06-09,3324
2016-06-10,3324
2016-06-11,3324
2016-06-12,3324
2016-06-13,3324
2016-06-14,3419
2016-06-15,3419
2016-06-16,3419
2016-06-17,3419
2016-06-18,3419
2016-06-19,3419
2016-06-20,3419
2016-06-21,3419
2016-06-22,3352
2016-06-23,3352
2016-06-24,3352
2016-06-25,3352
2016-06-26,3352
2016-06-27,3352
2016-06-28,3352
2016-06-29,3352
2016-06-30,3352
2016-07-01,3310
2016-07-02,3310
2016-07-03,3310
2016-07-04,3310
2016-07-05,3310
2016-07-06,3310
2016-07-07,3310
2016-07-08,3310
2016-07-09,3310
2016-07-10,3423
2016-07-11,3423
2016-07-12,3423
2016-07-13,3423
2016-07-14,3423
2016-07-15,3423
2016-07-16,3423
2016-07-17,3423
2016-07-18,3423
2016-07-23,3534
2016-07-24,3534
2016-07-25,3534
2016-07-26,3534
2016-07-27,3534
2016-07-28,3534
2016-07-29,3534
2016-07-30,3534
2016-07-31,3534
2016-08-01,3534
2016-08-02,3534
2016-08-03,3585
2016-08-04,3585
2016-08-05,3585
2016-08-06,3585
2016-08-07,3585
2016-08-08,3585
2016-08-09,3585
2016-08-10,3585
2016-08-11,3585
2016-08-12,3585
2016-08-13,3585
2016-08-14,3585
2016-08-15,3585
2016-08-16,3548
2016-08-17,3548
2016-08-18,3548
2016-08-19,3548
2016-08-20,3548
2016-08-21,3548
2016-08-22,3548
2016-08-23,3548
2016-08-24,3548
2016-08-25,3548
2016-08-26,3548
2016-08-28,3470
2016-08-31,3470
2016-09-01,3470
2016-09-02,3470
2016-09-03,3470
2016-09-04,3470
2016-09-05,3328
2016-09-06,3328
2016-09-07,3328
2016-09-08,3328
2016-09-09,3328
2016-09-10,3328
2016-09-11,3328
2016-09-12,3328
2016-09-13,3328
2016-09-14,3328
2016-09-15,3328
2016-09-16,3328
2016-09-17,3294
2016-09-18,3294
2016-09-19,3294
2016-09-20,3294
2016-09-21,3294
2016-09-22,3294
2016-09-23,3294
2016-09-24,3294
2016-09-25,3294
2016-09-26,3294
2016-09-27,3294
2016-09-28,3294
2016-09-29,3294
2016-09-30,3334
2016-10-01,3334
2016-10-02,3334
2016-10-03,3334
2016-10-04,3334
2016-10-05,3334
2016-10-06,3334
2016-10-07,3334
2016-10-08,3334
2016-10-09,3334
2016-10-10,3334
2016-10-11,3334
2016-10-12,3334
2016-10-13,3334
2016-10-14,3334
2016-10-15,3422
2016-10-16,3422
2016-10-17,3422
2016-10-18,3422
2016-10-19,3422
2016-10-20,3422
2016-10-21,3422
2016-10-22,3422
2016-10-23,3422
2016-10-24,3422
2016-10-25,3422
2016-10-26,3422
2016-10-27,3422
2016-10-28,3462
2016-10-29,3462
2016-10-30,3462
2016-10-31,3462
2016-11-01,3462
2016-11-02,3462
2016-11-03,3462
2016-11-04,3462
2016-11-05,3462
2016-11-06,3462
2016-11-07,3462
2016-11-08,3462
2016-11-09,3462
2016-11-10,3506
2016-11-11,3506
2016-11-12,3506
2016-11-13,3506
2016-11-14,3506
2016-12-08,3527
2016-12-09,3527
2016-12-10,3527
2016-12-11,3527
2016-12-12,3527
2016-12-13,3595
2016-12-14,3595
2016-12-15,3595
2016-12-16,3595
2016-12-17,3595
2016-12-18,3595
2016-12-19,3595
2016-12-20,3464
2016-12-21,3464
2016-12-22,3464
2016-12-23,3464
2016-12-24,3464
2016-12-25,3464
2016-12-26,3464
2016-12-27,3400
2016-12-28,3400
2016-12-29,3400
2016-12-30,3400
2016-12-31,3400
2017-01-01,3400
2017-01-02,3248
2017-01-03,3248
2017-01-04,3248
2017-01-05,3248
2017-01-06,3113
2017-01-07,3113
2017-01-08,3113
2017-01-09,3113
2017-01-10,3018
2017-01-11,3018
2017-01-12,3018
2017-01-13,3018
2017-01-14,3018
2017-01-15,3090
2017-01-16,3090
2017-01-17,3090
2017-01-18,3090
2017-01-19,3090
2017-01-20,3090
2017-01-21,3160
2017-01-22,3160
2017-01-27,3160
2017-01-28,3288
2017-01-29,3288
2017-01-30,3288
2017-01-31,3288
2017-02-01,3288
2017-02-02,3288
2017-02-03,3288
2017-02-04,3288
2017-02-05,3306
2017-02-06,3306
2017-02-07,3306
2017-02-08,3306
2017-02-09,3306
2017-02-10,3296
2017-02-11,3296
2017-02-12,3296
2017-02-13,3296
2017-02-14,3296
2017-02-15,3296
2017-02-16,3296
2017-02-18,3258
2017-02-19,3258
2017-02-20,3258
2017-02-21,3258
2017-02-22,3258
2017-02-23,3258
2017-02-24,3258
2017-02-25,3258
2017-02-26,3365
2017-02-27,3365
2017-02-28,3365
2017-03-01,3365
2017-03-02,3365
2017-03-03,3365
2017-03-04,3356
2017-03-05,3356
2017-03-06,3356
2017-03-07,3356
2017-03-08,3356
2017-03-09,3356
2017-03-10,3356
2017-03-11,3356
2017-03-12,3356
2017-03-13,3359
2017-03-14,3359
2017-03-15,3359
2017-03-16,3359
2017-03-17,3359
2017-03-18,3359
2017-03-19,3359
2017-03-20,3361
2017-03-21,3361
2017-03-22,3361
2017-03-23,3361
2017-03-24,3361
2017-03-25,3361
2017-03-26,3361
2017-03-27,3361
2017-03-28,3315
2017-03-29,3315
2017-03-30,3315
2017-03-31,3315
2017-04-01,3315
2017-04-02,3315
2017-04-03,3315
2017-04-04,3315
2017-04-12,3380
2017-04-13,3339
2017-04-14,3339
2017-04-15,3339
2017-04-16,3339
2017-04-17,3339
2017-04-18,3339
2017-04-19,3339
2017-04-20,3339
2017-04-21,3273
2017-04-22,3273
2017-04-23,3273
2017-04-24,3273
2017-04-25,3273
2017-04-26,3273
2017-04-27,3181
2017-04-28,3181
2017-04-29,3181
2017-04-30,3181
2017-05-01,3181
2017-05-02,3181
2017-05-03,3181
2017-05-04,3219
2017-05-05,3219
2017-05-06,3219
2017-05-07,3219
2017-05-08,3219
2017-05-09,3219
2017-05-10,3128
2017-05-11,3128
2017-05-12,3128
2017-05-13,3128
2017-05-14,3128
2017-05-15,3128
2017-05-16,3128
2017-05-17,3128
2017-05-18,3128
2017-05-19,3128
2017-05-20,3128
2017-05-21,3128
2017-05-22,3128
2017-05-23,3128
2017-05-24,3128
2017-05-25,3128
2017-05-26,3128
2017-05-27,3217
2017-05-28,3217
2017-05-29,3217
2017-05-30,3217
2017-05-31,3217
2017-06-01,3217
2017-06-02,3217
2017-06-03,3217
2017-06-06,3264
2017-06-07,3264
2017-06-08,3264
2017-06-09,3264
2017-06-10,3264
2017-06-11,3279
2017-06-12,3279
2017-06-13,3279
2017-06-14,3279
2017-06-15,3279
2017-06-16,3279
2017-06-17,3279
2017-06-18,3279
2017-06-19,3242
2017-06-20,3242
2017-06-21,3242
2017-06-22,3242
2017-06-23,3242
2017-06-24,3242
2017-06-25,3216
2017-06-26,3216
2017-06-27,3216
2017-06-28,3216
2017-06-29,3216
2017-06-30,3216
2017-07-01,3127
2017-07-02,3127
2017-07-03,3127
2017-07-04,3127
2017-07-05,3127
2017-07-06,3127
2017-07-07,3127
2017-07-08,3139
2017-07-13,3139
2017-07-14,3042
2017-07-15,3042
2017-07-16,3042
2017-07-17,3042
2017-07-18,2905
2017-07-19,2905
2017-07-20,2905
2017-07-21,2905
2017-07-22,2905
2017-07-23,2787
2017-07-24,2787
2017-07-25,2787
2017-07-26,2787
2017-07-27,2787
2017-07-28,2773
2017-07-29,2773
2017-07-30,2773
2017-07-31,2773
2017-08-01,2773
2017-08-02,2773
2017-08-03,2767
2017-08-04,2767
2017-08-05,2767
2017-08-06,2767
2017-08-09,2786
2017-08-10,2786
2017-08-11,2786
2017-08-12,2786
2017-08-13,2786
2017-08-14,2793
2017-08-15,2793
2017-08-16,2793
2017-08-17,2793
2017-08-18,2793
2017-08-19,2793
2017-08-20,2793
2017-08-22,2818
2017-08-23,2818
2017-08-24,2818
2017-08-25,2818
2017-08-26,2818
2017-08-27,2784
2017-08-28,2784
2017-08-29,2784
2017-08-30,2784
2017-08-31,2784
2017-09-01,2784
2017-09-02,2766
2017-09-03,2766
2017-09-04,2766
2017-09-05,2766
2017-09-06,2766
2017-09-07,2678
2017-09-08,2678
2017-09-09,2678
2017-09-10,2678
2017-09-11,2678
2017-09-12,2678
2017-09-13,2626
2017-09-14,2626
2017-09-15,2626
2017-09-16,2626
2017-09-17,2626
2017-09-19,2626
2017-09-20,2698
2017-09-21,2698
2017-09-22,2698
2017-09-23,2698
2017-09-24,2698
2017-09-25,2698
2017-09-26,2698
2017-09-27,2752
2017-09-28,2752
2017-09-29,2752
2017-09-30,2752
2017-10-01,2752
2017-10-02,2752
2017-10-03,2752
2017-10-04,2752
2017-10-05,2806
2017-10-06,2806
2017-10-07,2806
2017-10-08,2806
2017-10-09,2806
2017-10-10,2806
2017-10-11,2806
2017-10-12,2774
2017-10-13,2774
2017-10-14,2774
2017-10-15,2774
2017-10-16,2774
2017-10-17,2774
2017-10-18,2664
2017-10-19,2664
2017-10-20,2664
2017-10-21,2664
2017-10-22,2664
2017-10-23,2664
2017-10-24,2703
2017-10-25,2703
2017-10-26,2703
2017-10-27,2703
2017-10-28,2703
2017-10-29,2703
2017-10-30,2703
2017-10-31,2704
2017-11-01,2704
2017-11-02,2704
2017-11-03,2704
2017-11-04,2704
2017-11-05,2704
2017-11-06,2704
2017-11-07,2766
2017-11-08,2766
2017-11-09,2766
2017-11-10,2766
2017-11-11,2766
2017-11-12,2766
2017-11-13,2766
2017-11-14,2766
2017-11-15,2766
2017-11-16,2839
2017-11-17,2839
2017-11-18,2839
2017-11-19,2839
2017-11-20,2839
2017-11-21,2839
2017-11-22,2839
2017-11-23,2870
2017-11-24,2870
2017-11-25,2870
2017-11-26,2870
2017-11-27,2870
2017-11-28,2870
2017-11-29,2870
2017-11-30,2870
2017-12-01,2966
2017-12-02,2966
2017-12-03,2966
2017-12-04,2966
2017-12-05,2966
2017-12-06,2966
2017-12-07,2966
2017-12-08,2966
2017-12-09,2996
2017-12-10,2996
2017-12-11,2996
2017-12-12,2996
2017-12-14,2996
2017-12-15,2949
2017-12-16,2949
2017-12-17,2949
2017-12-18,2949
2017-12-19,2949
2017-12-20,2949
2017-12-21,2880
2017-12-22,2880
2017-12-23,2880
2017-12-24,2880
2017-12-25,2880
2017-12-26,2880
2017-12-27,2783
2017-12-28,2783
2017-12-29,2783
2017-12-30,2783
2017-12-31,2650
2018-01-01,2650
2018-01-02,2650
2018-01-03,2620
2018-01-04,2620
2018-01-05,2620
2018-01-06,2620
2018-01-07,2620
2018-01-08,2628
2018-01-09,2628
2018-01-10,2628
2018-01-11,2524
2018-01-12,2524
2018-01-13,2524
2018-01-14,2506
2018-01-15,2506
2018-01-16,2506
2018-01-17,2551
2018-01-18,2551
2018-01-19,2551
2018-01-20,2517
2018-01-21,2517
2018-01-22,2517
2018-01-23,2582
2018-01-24,2582
2018-01-25,2591
2018-01-26,2591
2018-01-27,2581
2018-01-28,2581
2018-01-29,2608
2018-01-31,2585
2018-02-01,2585
2018-02-02,2578
2018-02-03,2635
2018-02-04,2635
2018-02-05,2661
2018-02-06,2661
2018-02-07,2610
2018-02-08,2610
2018-02-09,2587
2018-02-10,2587
2018-02-11,2587
2018-02-12,2547
2018-02-13,2547
2018-02-14,2499
2018-02-15,2499
2018-02-16,2474
2018-02-17,2474
2018-02-18,2523
2018-02-19,2551
2018-02-20,2551
2018-02-21,2522
2018-02-22,2522
2018-02-23,2573
2018-02-24,2573
2018-02-25,2602
2018-02-26,2602
2018-02-27,2609
2018-02-28,2609
2018-03-01,2609
2018-03-02,2532
2018-03-03,2532
2018-03-04,2471
2018-03-05,2471
2018-03-06,2486
2018-03-07,2486
2018-03-08,2514
2018-03-09,2514
2018-03-10,2531
2018-03-11,2531
2018-03-12,2521
2018-03-13,2521
2018-03-14,2557
2018-03-15,2557
2018-03-16,2538
2018-03-17,2538
2018-03-18,2570
2018-03-19,2570
2018-03-20,2584
2018-03-21,2584
2018-03-23,2514
2018-03-24,2514
2018-03-26,2529
2018-03-27,2531
2018-03-28,2531
2018-03-29,2531
2018-03-30,2578
2018-03-31,2578
2018-04-01,2578
2018-04-02,2572
2018-04-03,2572
2018-04-04,2660
2018-04-05,2660
2018-04-06,2660
2018-04-08,2602
2018-04-09,2536
2018-04-10,2536
2018-04-11,2536
2018-04-12,2540
2018-04-13,2540
2018-04-14,2540
2018-04-15,2528
2018-04-16,2528
2018-04-17,2528
2018-04-18,2540
2018-04-19,2540
2018-04-20,2517
2018-04-21,2517
2018-04-22,2517
2018-04-23,2511
2018-04-24,2511
2018-04-25,2511
2018-04-26,2570
2018-04-27,2570
2018-04-28,2594
2018-04-29,2594
2018-04-30,2591
2018-05-01,2591
2018-05-02,2591
2018-05-03,2597
2018-05-04,2597
2018-05-05,2597
2018-05-06,2624
2018-05-07,2624
2018-05-08,2624
2018-05-09,2654
2018-05-10,2654
2018-05-11,2646
2018-05-12,2646
2018-05-13,2646
2018-05-14,2636
2018-05-15,2636
2018-05-16,2600
2018-05-17,2600
2018-05-18,2632
2018-05-19,2632
2018-05-20,2616
2018-05-21,2616
2018-05-22,2656
2018-05-23,2656
2018-05-24,2672
2018-05-25,2672
2018-05-26,2662
2018-05-27,2662
2018-05-28,2707
2018-05-29,2707
2018-05-30,2695
2018-05-31,2695
2018-06-01,2682
2018-06-02,2682
2018-06-03,2683
2018-06-04,2683
2018-06-05,2642
2018-06-06,2642
2018-06-07,2642
2018-06-08,2553
2018-06-09,2553
2018-06-10,2538
2018-06-11,2538
2018-06-12,2539
2018-06-13,2539
2018-06-14,2515
2018-06-15,2515
2018-06-16,2515
2018-06-17,2527
2018-06-18,2527
2018-06-19,2558
2018-06-20,2558
2018-06-21,2558
2018-06-22,2559
2018-06-23,2559
2018-06-24,2559
2018-06-25,2549
2018-06-26,2549
2018-06-27,2549
2018-06-28,2557
2018-06-29,2557
2018-06-30,2565
2018-07-01,2565
2018-07-02,2565
2018-07-03,2524
2018-07-04,2524
2018-07-05,2524
2018-07-06,2518
2018-07-07,2518
2018-07-08,2518
2018-07-09,2540
2018-07-10,2540
2018-07-11,2624
2018-07-12,2624
2018-07-13,2578
2018-07-14,2578
2018-07-15,2613
2018-07-16,2613
2018-07-17,2696
2018-07-18,2696
2018-07-19,2696
2018-07-20,2686
2018-07-21,2686
2018-07-22,2729
2018-07-23,2729
2018-07-24,2693
2018-07-25,2693
2018-07-26,2705
2018-07-27,2705
2018-07-28,2691
2018-07-29,2691
2018-07-30,2674
2018-07-31,2674
2018-08-01,2702
2018-08-02,2702
2018-08-03,2683
2018-08-04,2683
2018-08-05,2663
2018-08-06,2663
2018-08-07,2652
2018-08-08,2665
2018-08-09,2665
2018-08-10,2681
2018-08-11,2681
2018-08-12,2704
2018-08-14,2673
2018-08-16,2701
2018-08-17,2647
2018-08-18,2647
2018-08-19,2637
2018-08-20,2640
2018-08-21,2640
2018-08-22,2659
2018-08-23,2659
2018-08-24,2709
2018-08-25,2725
2018-08-26,2725
2018-08-27,2684
2018-08-28,2684
2018-08-29,2651
2018-08-30,2651
2018-08-31,2645
2018-09-01,2645
2018-09-02,2672
2018-09-03,2672
2018-09-04,2704
2018-09-05,2704
2018-09-06,2711
2018-09-07,2711
2018-09-08,2672
2018-09-09,2672
2018-09-10,2682
2018-09-11,2682
2018-09-12,2682
2018-09-13,2651
2018-09-14,2651
2018-09-15,2663
2018-09-16,2663
2018-09-17,2663
2018-09-18,2674
2018-09-19,2674
2018-09-20,2664
2018-09-21,2664
2018-09-22,2666
2018-09-23,2666
2018-09-24,2664
2018-09-25,2664
2018-09-26,2657
2018-09-27,2657
2018-09-28,2657
2018-09-29,2696
2018-09-30,2696
2018-10-02,2723
2018-10-03,2766
2018-10-04,2766
2018-10-05,2766
2018-10-06,2720
2018-10-07,2720
2018-10-08,2741
2018-10-09,2741
2018-10-10,2745
2018-10-11,2745
2018-10-12,2745
2018-10-13,2723
2018-10-14,2723
2018-10-15,2699
2018-10-16,2699
2018-10-17,2686
2018-10-18,2686
2018-10-19,2620
2018-10-20,2620
2018-10-21,2620
2018-10-22,2621
2018-10-23,2621
2018-10-24,2610
2018-10-25,2610
2018-10-26,2623
2018-10-27,2623
2018-10-28,2652
2018-10-29,2652
2018-10-30,2652
2018-10-31,2650
2018-11-01,2650
2018-11-03,2673
2018-11-04,2703
2018-11-05,2704
2018-11-06,2704
2018-11-07,2669
2018-11-08,2669
2018-11-09,2629
2018-11-10,2605
2018-11-11,2605
2018-11-12,2626
2018-11-13,2626
2018-11-14,2643
2018-11-15,2637
2018-11-16,2638
2018-11-17,2638
2018-11-18,2638
2018-11-19,2638
2018-11-20,2605
2018-11-21,2605
2018-11-22,2606
2018-11-23,2606
2018-11-24,2653
2018-11-25,2649
2018-11-26,2649
2018-11-27,2608
2018-11-28,2566
2018-11-29,2540
2018-12-01,2570
2018-12-02,2604
2018-12-03,2604
2018-12-04,2613
2018-12-05,2620
2018-12-07,2598
2018-12-09,2571
2018-12-10,2559
2018-12-11,2559
2018-12-12,2554
2018-12-13,2554
2018-12-14,2572
2018-12-15,2536
2018-12-16,2518
2018-12-17,2518
2018-12-18,2548
2018-12-19,2548
2018-12-20,2563
2018-12-21,2563
2018-12-22,2582
2018-12-23,2610
2018-12-24,2606
2018-12-25,2606
2018-12-26,2600
2018-12-27,2599
2018-12-28,2599
2018-12-29,2592
2018-12-30,2592
2018-12-31,2636
2019-01-01,2636
2019-01-02,2673
2019-01-03,2630
2019-01-04,2630
2019-01-05,2581
2019-01-06,2560
2019-01-08,2559
2019-01-10,2512
2019-01-11,2512
2019-01-12,2479
2019-01-13,2533
2019-01-14,2606
2019-01-15,2656
2019-01-16,2757
2019-01-17,2740
2019-01-18,2711
2019-01-19,2709
2019-01-20,2663
2019-01-21,2663
2019-01-22,2644
2019-01-23,2635
2019-01-24,2635
2019-01-25,2714
2019-01-26,2768
2019-01-27,2817
2019-01-28,2889
2019-01-29,2844
2019-01-30,2741
2019-01-31,2741
2019-02-01,2687
2019-02-02,2687
2019-02-03,2718
2019-02-04,2718
2019-02-05,2776
2019-02-06,2776
2019-02-07,2730
2019-02-08,2705
2019-02-09,2720
2019-02-10,2767
2019-02-11,2726
2019-02-12,2726
2019-02-13,2661
2019-02-14,2661
2019-02-15,2657
2019-02-16,2657
2019-02-17,2621
2019-02-18,2620
2019-02-19,2620
2019-02-20,2633
2019-02-21,2676
2019-02-22,2676
2019-02-23,2737
2019-02-24,2715
2019-02-25,2706
2019-02-26,2706
2019-02-27,2761
2019-02-28,2761
2019-03-01,2723
2019-03-02,2659
2019-03-03,2659
2019-03-04,2638
2019-03-05,2638
2019-03-06,2668
2019-03-07,2668
2019-03-08,2718
2019-03-09,2718
2019-03-10,2719
2019-03-11,2719
2019-03-12,2773
2019-03-13,2773
2019-03-14,2814
2019-03-15,2814
2019-03-16,2718
2019-03-17,2683
2019-03-18,2683
2019-03-19,2622
2019-03-20,2625
2019-03-21,2625
2019-03-22,2665
2019-03-23,2652
2019-03-24,2655
2019-03-25,2655
2019-03-26,2662
2019-03-27,2662
2019-03-28,2647
2019-03-29,2612
2019-03-30,2612
2019-03-31,2539
2019-04-01,2561
2019-04-02,2561
2019-04-03,2635
2019-04-04,2635
2019-04-05,2642
