date_obj,Teak%20clock%20(flatpack) price
2016-04-24,836
2016-04-25,836
2016-04-26,836
2016-04-27,836
2016-04-28,836
2016-04-29,836
2016-04-30,836
2016-05-01,836
2016-05-02,836
2016-05-03,836
2016-05-04,836
2016-05-05,836
2016-05-06,836
2016-05-07,836
2016-05-08,836
2016-05-09,836
2016-05-10,836
2016-05-11,836
2016-05-12,836
2016-05-13,836
2016-05-14,836
2016-05-15,836
2016-05-16,836
2016-05-17,836
2016-05-18,836
2016-05-19,836
2016-05-22,836
2016-05-23,836
2016-05-24,836
2016-05-25,836
2016-05-26,836
2016-05-27,836
2016-05-28,836
2016-05-29,836
2016-05-30,836
2016-05-31,836
2016-06-01,836
2016-06-02,836
2016-06-03,836
2016-06-04,836
2016-06-05,836
2016-06-06,836
2016-06-07,836
2016-06-08,836
2016-06-09,836
2016-06-10,836
2016-06-11,836
2016-06-12,836
2016-06-13,836
2016-06-14,836
2016-06-15,836
2016-06-16,836
2016-06-17,836
2016-06-18,836
2016-06-19,836
2016-06-20,836
2016-06-21,836
2016-06-22,836
2016-06-23,836
2016-06-24,836
2016-06-25,836
2016-06-26,836
2016-06-27,836
2016-06-28,836
2016-06-29,836
2016-06-30,836
2016-07-01,836
2016-07-02,836
2016-07-03,836
2016-07-04,836
2016-07-05,836
2016-07-06,836
2016-07-07,836
2016-07-08,836
2016-07-09,836
2016-07-10,836
2016-07-11,836
2016-07-12,836
2016-07-13,836
2016-07-14,836
2016-07-15,836
2016-07-16,836
2016-07-17,836
2016-07-18,836
2016-07-24,836
2016-07-25,836
2016-07-26,836
2016-07-27,836
2016-07-28,836
2016-07-29,836
2016-07-30,836
2016-07-31,836
2016-08-01,836
2016-08-02,836
2016-08-03,836
2016-08-04,836
2016-08-05,836
2016-08-06,836
2016-08-07,836
2016-08-08,836
2016-08-09,836
2016-08-10,836
2016-08-11,836
2016-08-12,836
2016-08-13,836
2016-08-14,836
2016-08-15,836
2016-08-16,836
2016-08-17,836
2016-08-18,836
2016-08-19,836
2016-08-20,836
2016-08-21,836
2016-08-22,836
2016-08-23,836
2016-08-24,836
2016-08-25,836
2016-08-26,836
2016-08-28,836
2016-08-31,876
2016-09-01,876
2016-09-02,876
2016-09-03,876
2016-09-04,876
2016-09-05,876
2016-09-06,876
2016-09-07,876
2016-09-08,876
2016-09-09,876
2016-09-10,876
2016-09-11,876
2016-09-12,876
2016-09-13,876
2016-09-14,876
2016-09-15,876
2016-09-16,876
2016-09-17,876
2016-09-18,876
2016-09-19,876
2016-09-20,876
2016-09-21,876
2016-09-22,876
2016-09-23,876
2016-09-24,876
2016-09-25,876
2016-09-26,876
2016-09-27,876
2016-09-28,876
2016-09-29,876
2016-09-30,876
2016-10-01,876
2016-10-02,876
2016-10-03,876
2016-10-04,876
2016-10-05,876
2016-10-06,876
2016-10-07,876
2016-10-08,876
2016-10-09,876
2016-10-10,876
2016-10-11,876
2016-10-12,876
2016-10-13,876
2016-10-14,876
2016-10-15,876
2016-10-16,876
2016-10-17,876
2016-10-18,876
2016-10-19,876
2016-10-20,876
2016-10-21,876
2016-10-22,876
2016-10-23,876
2016-10-24,876
2016-10-25,876
2016-10-26,876
2016-10-27,876
2016-10-28,876
2016-10-29,876
2016-10-30,876
2016-10-31,876
2016-11-01,876
2016-11-02,876
2016-11-03,876
2016-11-04,876
2016-11-05,876
2016-11-06,876
2016-11-07,876
2016-11-08,876
2016-11-09,876
2016-11-10,876
2016-11-11,876
2016-11-12,876
2016-11-13,876
2016-11-14,876
2016-12-08,876
2016-12-09,876
2016-12-10,876
2016-12-11,876
2016-12-12,876
2016-12-13,876
2016-12-14,876
2016-12-15,876
2016-12-16,876
2016-12-17,876
2016-12-18,876
2016-12-19,876
2016-12-20,876
2016-12-21,876
2016-12-22,876
2016-12-23,876
2016-12-24,876
2016-12-25,876
2016-12-26,876
2016-12-27,876
2016-12-28,876
2016-12-29,876
2016-12-30,876
2016-12-31,876
2017-01-01,876
2017-01-02,876
2017-01-03,876
2017-01-04,876
2017-01-05,876
2017-01-06,876
2017-01-07,876
2017-01-08,876
2017-01-09,876
2017-01-10,876
2017-01-11,876
2017-01-12,876
2017-01-13,876
2017-01-14,876
2017-01-15,876
2017-01-16,876
2017-01-17,876
2017-01-18,876
2017-01-19,876
2017-01-20,876
2017-01-21,876
2017-01-22,876
2017-01-27,876
2017-01-28,876
2017-01-29,876
2017-01-30,876
2017-01-31,876
2017-02-01,876
2017-02-02,876
2017-02-03,876
2017-02-04,876
2017-02-05,876
2017-02-06,876
2017-02-07,876
2017-02-08,876
2017-02-09,876
2017-02-10,876
2017-02-11,876
2017-02-12,876
2017-02-13,876
2017-02-14,876
2017-02-15,876
2017-02-16,876
2017-02-18,876
2017-02-19,876
2017-02-20,876
2017-02-21,876
2017-02-22,876
2017-02-23,876
2017-02-24,876
2017-02-25,876
2017-02-26,876
2017-02-27,876
2017-02-28,876
2017-03-01,876
2017-03-02,876
2017-03-03,876
2017-03-04,876
2017-03-05,876
2017-03-06,876
2017-03-07,876
2017-03-08,876
2017-03-09,876
2017-03-10,876
2017-03-11,876
2017-03-12,876
2017-03-13,876
2017-03-14,876
2017-03-15,876
2017-03-16,876
2017-03-17,876
2017-03-18,876
2017-03-19,876
2017-03-20,876
2017-03-21,876
2017-03-22,876
2017-03-23,876
2017-03-24,876
2017-03-25,876
2017-03-26,876
2017-03-27,876
2017-03-28,876
2017-03-29,876
2017-03-30,876
2017-03-31,876
2017-04-01,876
2017-04-02,876
2017-04-03,876
2017-04-04,876
2017-04-12,876
2017-04-13,876
2017-04-14,876
2017-04-15,876
2017-04-16,876
2017-04-17,876
2017-04-18,876
2017-04-19,876
2017-04-20,876
2017-04-21,918
2017-04-22,918
2017-04-23,918
2017-04-24,918
2017-04-25,918
2017-04-26,918
2017-04-27,918
2017-04-28,918
2017-04-29,918
2017-04-30,918
2017-05-01,918
2017-05-02,918
2017-05-03,918
2017-05-04,918
2017-05-05,918
2017-05-06,918
2017-05-07,918
2017-05-08,918
2017-05-09,918
2017-05-10,918
2017-05-11,918
2017-05-12,918
2017-05-13,918
2017-05-14,918
2017-05-15,918
2017-05-16,918
2017-05-17,918
2017-05-18,918
2017-05-19,918
2017-05-20,918
2017-05-21,918
2017-05-22,918
2017-05-23,918
2017-05-24,918
2017-05-25,918
2017-05-26,918
2017-05-27,918
2017-05-28,918
2017-05-29,918
2017-05-30,918
2017-05-31,918
2017-06-01,918
2017-06-02,918
2017-06-03,918
2017-06-06,918
2017-06-07,918
2017-06-08,918
2017-06-09,918
2017-06-10,918
2017-06-11,918
2017-06-12,918
2017-06-13,918
2017-06-14,918
2017-06-15,918
2017-06-16,918
2017-06-17,918
2017-06-18,918
2017-06-19,918
2017-06-20,918
2017-06-21,918
2017-06-22,918
2017-06-23,918
2017-06-24,918
2017-06-25,918
2017-06-26,918
2017-06-27,918
2017-06-28,918
2017-06-29,918
2017-06-30,918
2017-07-01,918
2017-07-02,918
2017-07-03,918
2017-07-04,918
2017-07-05,918
2017-07-06,918
2017-07-07,918
2017-07-08,918
2017-07-13,918
2017-07-14,918
2017-07-15,918
2017-07-16,918
2017-07-17,918
2017-07-18,918
2017-07-19,918
2017-07-20,918
2017-07-21,918
2017-07-22,918
2017-07-23,918
2017-07-24,918
2017-07-25,918
2017-07-26,918
2017-07-27,918
2017-07-28,918
2017-07-29,918
2017-07-30,918
2017-07-31,918
2017-08-01,918
2017-08-02,918
2017-08-03,918
2017-08-04,918
2017-08-05,918
2017-08-06,918
2017-08-09,918
2017-08-10,918
2017-08-11,918
2017-08-12,918
2017-08-13,918
2017-08-14,918
2017-08-15,918
2017-08-16,918
2017-08-17,918
2017-08-18,918
2017-08-19,918
2017-08-20,918
2017-08-21,918
2017-08-22,918
2017-08-23,918
2017-08-24,918
2017-08-25,918
2017-08-26,918
2017-08-27,918
2017-08-28,918
2017-08-29,918
2017-08-30,918
2017-08-31,918
2017-09-01,918
2017-09-02,918
2017-09-03,918
2017-09-04,918
2017-09-05,918
2017-09-06,918
2017-09-07,918
2017-09-08,918
2017-09-09,918
2017-09-10,918
2017-09-11,918
2017-09-12,918
2017-09-13,918
2017-09-14,918
2017-09-15,918
2017-09-16,918
2017-09-17,918
2017-09-19,918
2017-09-20,918
2017-09-21,918
2017-09-22,918
2017-09-23,918
2017-09-24,918
2017-09-25,918
2017-09-26,918
2017-09-27,918
2017-09-28,918
2017-09-29,918
2017-09-30,918
2017-10-01,918
2017-10-02,918
2017-10-03,918
2017-10-04,918
2017-10-05,918
2017-10-06,918
2017-10-07,918
2017-10-08,918
2017-10-09,918
2017-10-10,918
2017-10-11,918
2017-10-12,918
2017-10-13,918
2017-10-14,918
2017-10-15,918
2017-10-16,918
2017-10-17,918
2017-10-18,918
2017-10-19,918
2017-10-20,918
2017-10-21,918
2017-10-22,918
2017-10-23,918
2017-10-24,918
2017-10-25,918
2017-10-26,918
2017-10-27,918
2017-10-28,918
2017-10-29,918
2017-10-30,918
2017-10-31,918
2017-11-01,918
2017-11-02,918
2017-11-03,918
2017-11-04,918
2017-11-05,918
2017-11-06,918
2017-11-07,918
2017-11-08,918
2017-11-09,918
2017-11-10,918
2017-11-11,918
2017-11-12,918
2017-11-13,918
2017-11-14,918
2017-11-15,918
2017-11-16,918
2017-11-17,918
2017-11-18,918
2017-11-19,918
2017-11-20,918
2017-11-21,918
2017-11-22,918
2017-11-23,918
2017-11-24,918
2017-11-25,918
2017-11-26,918
2017-11-27,918
2017-11-28,918
2017-11-29,918
2017-11-30,918
2017-12-01,918
2017-12-02,918
2017-12-03,918
2017-12-04,918
2017-12-05,918
2017-12-06,918
2017-12-07,918
2017-12-08,918
2017-12-09,941
2017-12-10,941
2017-12-11,941
2017-12-12,941
2017-12-13,941
2017-12-14,941
2017-12-15,941
2017-12-16,941
2017-12-17,941
2017-12-18,941
2017-12-19,941
2017-12-20,941
2017-12-21,941
2017-12-22,941
2017-12-23,941
2017-12-24,941
2017-12-25,941
2017-12-26,941
2017-12-27,941
2017-12-28,941
2017-12-29,941
2017-12-30,941
2017-12-31,941
2018-01-01,941
2018-01-02,941
2018-01-03,941
2018-01-04,941
2018-01-05,941
2018-01-06,941
2018-01-07,941
2018-01-08,941
2018-01-09,941
2018-01-10,941
2018-01-11,941
2018-01-12,941
2018-01-13,941
2018-01-14,941
2018-01-15,941
2018-01-16,941
2018-01-17,941
2018-01-18,941
2018-01-19,941
2018-01-20,941
2018-01-21,941
2018-01-22,941
2018-01-23,941
2018-01-24,941
2018-01-25,941
2018-01-26,941
2018-01-27,941
2018-01-28,941
2018-01-29,941
2018-01-30,941
2018-02-01,941
2018-02-02,941
2018-02-03,941
2018-02-04,941
2018-02-05,941
2018-02-06,941
2018-02-07,941
2018-02-08,941
2018-02-09,941
2018-02-10,941
2018-02-11,941
2018-02-12,941
2018-02-13,941
2018-02-14,941
2018-02-15,941
2018-02-16,941
2018-02-17,941
2018-02-18,941
2018-02-19,941
2018-02-20,941
2018-02-21,941
2018-02-22,941
2018-02-23,941
2018-02-24,941
2018-02-25,941
2018-02-26,941
2018-02-27,941
2018-02-28,941
2018-03-01,941
2018-03-02,941
2018-03-03,941
2018-03-04,941
2018-03-05,941
2018-03-06,941
2018-03-07,941
2018-03-08,941
2018-03-09,941
2018-03-10,941
2018-03-11,941
2018-03-12,941
2018-03-13,941
2018-03-14,941
2018-03-15,941
2018-03-16,941
2018-03-17,941
2018-03-18,941
2018-03-19,941
2018-03-20,941
2018-03-21,941
2018-03-23,941
2018-03-24,941
2018-03-26,941
2018-03-27,941
2018-03-28,941
2018-03-29,941
2018-03-30,941
2018-03-31,941
2018-04-01,941
2018-04-02,941
2018-04-03,941
2018-04-04,941
2018-04-05,941
2018-04-06,941
2018-04-08,988
2018-04-09,988
2018-04-10,988
2018-04-11,988
2018-04-12,988
2018-04-13,988
2018-04-14,988
2018-04-16,988
2018-04-17,988
2018-04-18,988
2018-04-19,988
2018-04-20,988
2018-04-21,988
2018-04-22,988
2018-04-23,988
2018-04-24,988
2018-04-25,988
2018-04-26,988
2018-04-27,988
2018-04-28,988
2018-04-29,988
2018-04-30,988
2018-05-02,988
2018-05-03,988
2018-05-04,988
2018-05-05,988
2018-05-06,988
2018-05-07,988
2018-05-08,988
2018-05-09,988
2018-05-10,988
2018-05-11,988
2018-05-12,988
2018-05-13,988
2018-05-14,988
2018-05-15,988
2018-05-16,988
2018-05-17,988
2018-05-18,988
2018-05-19,988
2018-05-20,988
2018-05-21,988
2018-05-22,988
2018-05-23,988
2018-05-24,988
2018-05-25,988
2018-05-26,988
2018-05-27,988
2018-05-28,988
2018-05-29,988
2018-05-30,988
2018-05-31,988
2018-06-01,988
2018-06-02,988
2018-06-03,988
2018-06-04,988
2018-06-05,988
2018-06-06,988
2018-06-07,988
2018-06-08,988
2018-06-09,988
2018-06-10,988
2018-06-11,988
2018-06-12,988
2018-06-13,988
2018-06-14,988
2018-06-15,988
2018-06-16,988
2018-06-17,988
2018-06-18,988
2018-06-19,988
2018-06-20,988
2018-06-21,988
2018-06-22,988
2018-06-23,988
2018-06-24,988
2018-06-25,988
2018-06-26,988
2018-06-27,988
2018-06-28,988
2018-06-29,988
2018-06-30,988
2018-07-01,988
2018-07-02,988
2018-07-03,988
2018-07-04,988
2018-07-05,988
2018-07-06,988
2018-07-07,988
2018-07-08,988
2018-07-09,988
2018-07-10,988
2018-07-11,988
2018-07-12,988
2018-07-13,988
2018-07-14,988
2018-07-15,988
2018-07-16,988
2018-07-17,988
2018-07-18,988
2018-07-19,988
2018-07-20,988
2018-07-21,988
2018-07-22,988
2018-07-23,988
2018-07-24,988
2018-07-25,988
2018-07-26,988
2018-07-27,988
2018-07-28,988
2018-07-29,988
2018-07-30,988
2018-07-31,988
2018-08-01,988
2018-08-02,988
2018-08-03,988
2018-08-04,988
2018-08-05,988
2018-08-06,988
2018-08-07,988
2018-08-08,988
2018-08-09,988
2018-08-10,988
2018-08-11,988
2018-08-12,988
2018-08-14,988
2018-08-16,988
2018-08-17,988
2018-08-18,988
2018-08-19,988
2018-08-20,988
2018-08-21,988
2018-08-22,988
2018-08-23,988
2018-08-24,988
2018-08-25,988
2018-08-26,988
2018-08-27,988
2018-08-28,988
2018-08-29,988
2018-08-30,988
2018-08-31,988
2018-09-01,988
2018-09-02,988
2018-09-03,988
2018-09-04,988
2018-09-05,988
2018-09-06,988
2018-09-07,988
2018-09-08,988
2018-09-09,988
2018-09-10,988
2018-09-11,988
2018-09-12,988
2018-09-13,988
2018-09-14,988
2018-09-15,988
2018-09-16,988
2018-09-17,988
2018-09-18,988
2018-09-19,988
2018-09-20,988
2018-09-21,988
2018-09-22,988
2018-09-23,988
2018-09-24,988
2018-09-25,988
2018-09-26,988
2018-09-27,988
2018-09-28,988
2018-09-29,988
2018-09-30,1035
2018-10-02,1035
2018-10-03,1035
2018-10-04,1035
2018-10-05,1035
2018-10-06,1035
2018-10-07,1035
2018-10-08,1035
2018-10-09,1035
2018-10-10,1035
2018-10-11,1035
2018-10-12,1035
2018-10-13,1035
2018-10-14,1035
2018-10-15,1035
2018-10-16,1035
2018-10-17,1035
2018-10-18,1035
2018-10-19,1035
2018-10-20,1035
2018-10-21,1035
2018-10-22,1035
2018-10-23,1035
2018-10-24,1035
2018-10-25,1035
2018-10-26,1035
2018-10-27,1035
2018-10-28,1035
2018-10-29,1035
2018-10-30,1035
2018-10-31,1035
2018-11-01,1035
2018-11-03,1035
2018-11-04,1035
2018-11-05,1035
2018-11-06,1035
2018-11-07,1035
2018-11-08,1035
2018-11-09,1035
2018-11-10,1035
2018-11-11,1035
2018-11-12,1035
2018-11-13,1035
2018-11-14,1035
2018-11-15,1035
2018-11-16,1035
2018-11-17,1035
2018-11-18,1035
2018-11-19,1035
2018-11-20,1035
2018-11-21,1035
2018-11-22,1035
2018-11-23,1035
2018-11-24,1035
2018-11-25,1035
2018-11-26,1035
2018-11-27,1035
2018-11-28,1035
2018-11-29,1035
2018-12-01,1035
2018-12-02,1035
2018-12-03,1035
2018-12-04,1035
2018-12-05,1035
2018-12-07,1035
2018-12-09,1086
2018-12-10,1086
2018-12-11,1086
2018-12-12,1086
2018-12-13,1086
2018-12-14,1086
2018-12-15,1086
2018-12-16,1086
2018-12-17,1086
2018-12-18,1086
2018-12-19,1086
2018-12-20,1086
2018-12-21,1086
2018-12-22,1086
2018-12-23,1086
2018-12-24,1086
2018-12-25,1086
2018-12-26,1086
2018-12-27,1086
2018-12-28,1086
2018-12-29,1086
2018-12-30,1086
2018-12-31,1086
2019-01-01,1086
2019-01-02,1086
2019-01-03,1086
2019-01-04,1086
2019-01-05,1086
2019-01-06,1086
2019-01-08,1086
2019-01-10,1086
2019-01-11,1086
2019-01-12,1086
2019-01-13,1086
2019-01-14,1086
2019-01-15,1086
2019-01-16,1086
2019-01-17,1086
2019-01-18,1086
2019-01-19,1086
2019-01-20,1086
2019-01-21,1086
2019-01-22,1086
2019-01-23,1086
2019-01-24,1086
2019-01-25,1086
2019-01-26,1086
2019-01-27,1086
2019-01-28,1086
2019-01-29,1086
2019-01-30,1113
2019-01-31,1113
2019-02-01,1113
2019-02-02,1113
2019-02-03,1113
2019-02-04,1113
2019-02-05,1113
2019-02-06,1113
2019-02-07,1113
2019-02-08,1113
2019-02-09,1113
2019-02-10,1113
2019-02-11,1113
2019-02-12,1113
2019-02-13,1113
2019-02-14,1113
2019-02-15,1113
2019-02-16,1113
2019-02-17,1113
2019-02-18,1113
2019-02-19,1113
2019-02-20,1113
2019-02-21,1113
2019-02-22,1113
2019-02-23,1113
2019-02-24,1113
2019-02-25,1113
2019-02-26,1113
2019-02-27,1113
2019-02-28,1113
2019-03-01,1113
2019-03-02,1113
2019-03-03,1113
2019-03-04,1113
2019-03-05,1113
2019-03-06,1113
2019-03-07,1113
2019-03-08,1113
2019-03-09,1113
2019-03-10,1113
2019-03-11,1113
2019-03-12,1113
2019-03-13,1113
2019-03-14,1113
2019-03-15,1113
2019-03-16,1113
2019-03-17,1113
2019-03-18,1113
2019-03-19,1113
2019-03-20,1113
2019-03-21,1113
2019-03-22,1113
2019-03-23,1113
2019-03-24,1113
2019-03-25,1113
2019-03-26,1113
2019-03-27,1113
2019-03-28,1113
2019-03-29,1113
2019-03-30,1113
2019-03-31,1113
2019-04-01,1113
2019-04-02,1113
2019-04-03,1113
2019-04-04,1113
2019-04-05,1113
2019-04-06,1113
2019-04-07,1113
2019-04-08,1113
2019-04-09,1113
2019-04-10,1113
2019-04-11,1113
2019-04-12,1113
2019-04-13,1113
2019-04-14,1113
2019-04-15,1113
2019-04-16,1113
2019-04-17,1113
2019-04-18,1113
2019-04-19,1113
2019-04-20,1113
2019-04-21,1113
2019-04-22,1113
2019-04-23,1113
2019-04-24,1113
2019-04-25,1113
2019-04-26,1113
2019-04-27,1113
2019-04-28,1113
2019-04-29,1113
2019-04-30,1113
2019-05-01,1113
2019-05-02,1113
2019-05-03,1113
2019-05-04,1113
2019-05-05,1113
2019-05-06,1113
2019-05-07,1166
2019-05-08,1166
2019-05-09,1166
2019-05-10,1166
2019-05-11,1166
2019-05-12,1166
2019-05-13,1166
2019-05-14,1166
2019-05-15,1166
2019-05-16,1166
2019-05-17,1166
2019-05-18,1166
2019-05-19,1166
2019-05-20,1166
2019-05-21,1166
2019-05-22,1166
2019-05-23,1166
2019-05-24,1166
2019-05-25,1166
2019-05-26,1166
2019-05-27,1166
2019-05-28,1166
2019-05-29,1166
2019-05-30,1166
2019-05-31,1166
2019-06-01,1166
2019-06-02,1166
2019-06-03,1166
2019-06-04,1166
2019-06-05,1166
2019-06-06,1166
2019-06-07,1166
2019-06-08,1166
2019-06-09,1166
2019-06-10,1166
2019-06-11,1166
2019-06-12,1166
2019-06-13,1166
2019-06-14,1166
2019-06-15,1166
2019-06-16,1166
2019-06-17,1166
2019-06-18,1166
2019-06-19,1166
2019-06-20,1166
2019-06-21,1166
2019-06-22,1166
2019-06-23,1166
2019-06-24,1166
2019-06-25,1166
2019-06-26,1166
2019-06-27,1166
2019-06-28,1166
2019-06-29,1166
2019-06-30,1166
2019-07-01,1166
2019-07-02,1166
2019-07-03,1166
2019-07-04,1166
2019-07-05,1166
2019-07-06,1166
2019-07-07,1166
2019-07-08,1166
2019-07-09,1166
2019-07-10,1166
2019-07-11,1166
2019-07-12,1166
2019-07-13,1166
2019-07-14,1166
2019-07-15,1166
2019-07-16,1166
2019-07-17,1166
2019-07-18,1166
2019-07-19,1166
2019-07-20,1166
2019-07-21,1166
2019-07-22,1224
2019-07-23,1224
2019-07-24,1224
2019-07-25,1224
2019-07-26,1224
2019-07-27,1224
2019-07-28,1224
2019-07-29,1224
2019-07-30,1224
2019-07-31,1224
