date_obj,Mystic%20steam%20staff price
2015-11-19,339939
2015-11-20,339939
2015-11-21,339939
2015-11-22,355218
2015-11-23,355218
2015-11-24,355218
2015-11-25,355218
2015-11-26,355218
2015-11-27,372144
2015-11-28,372144
2015-11-29,372144
2015-11-30,372144
2015-12-01,388114
2015-12-02,388114
2015-12-03,388114
2015-12-04,388114
2015-12-05,388114
2015-12-06,405905
2015-12-07,405905
2015-12-08,405905
2015-12-09,405905
2015-12-10,405905
2015-12-11,424659
2015-12-12,424659
2015-12-13,424659
2015-12-14,424659
2015-12-15,424659
2015-12-16,441768
2015-12-17,441768
2015-12-18,441768
2015-12-19,441768
2015-12-20,441768
2015-12-21,441768
2015-12-22,441768
2015-12-23,441768
2015-12-24,441768
2015-12-25,449416
2015-12-26,449416
2015-12-27,449416
2015-12-28,449416
2015-12-29,449416
2015-12-30,456569
2015-12-31,456569
2016-01-01,456569
2016-01-02,456569
2016-01-03,456569
2016-01-04,472282
2016-01-05,472282
2016-01-06,472282
2016-01-07,472282
2016-01-08,472282
2016-01-09,491563
2016-01-10,491563
2016-01-11,491563
2016-01-12,491563
2016-01-13,512150
2016-01-14,512150
2016-01-15,512150
2016-01-16,512150
2016-01-17,512150
2016-01-18,512150
2016-01-19,512150
2016-01-20,497354
2016-01-21,497354
2016-01-22,497354
2016-01-23,497354
2016-01-24,497354
2016-01-25,497354
2016-01-26,497354
2016-01-27,476106
2016-01-28,476106
2016-01-29,476106
2016-01-30,476106
2016-01-31,476106
2016-02-01,476106
2016-02-02,476106
2016-02-03,476106
2016-02-04,453681
2016-02-05,453681
2016-02-06,453681
2016-02-07,453681
2016-02-08,453681
2016-02-09,453681
2016-02-10,453681
2016-02-11,453681
2016-02-12,431342
2016-02-13,431342
2016-02-14,431342
2016-02-15,431342
2016-02-16,431342
2016-02-17,431342
2016-02-18,431342
2016-02-19,410555
2016-02-20,410555
2016-02-21,410555
2016-02-22,410555
2016-02-23,410555
2016-02-24,410555
2016-02-25,410555
2016-02-26,390375
2016-02-27,390375
2016-02-28,390375
2016-02-29,390375
2016-03-01,390375
2016-03-02,390375
2016-03-03,371125
2016-03-04,371125
2016-03-05,371125
2016-03-06,371125
2016-03-07,371125
2016-03-08,371125
2016-03-09,352790
2016-03-10,352790
2016-03-11,352790
2016-03-12,352790
2016-03-13,352790
2016-03-14,352790
2016-03-15,352790
2016-03-16,335465
2016-03-17,335465
2016-03-18,335465
2016-03-19,335465
2016-03-20,335465
2016-03-21,335465
2016-03-22,335465
2016-03-23,318691
2016-03-24,318691
2016-03-25,318691
2016-03-26,318691
2016-03-27,318691
2016-03-28,318691
2016-03-29,303476
2016-03-30,303476
2016-03-31,303476
2016-04-01,303476
2016-04-02,303476
2016-04-03,303476
2016-04-04,288467
2016-04-05,288467
2016-04-06,288467
2016-04-07,288467
2016-04-08,282855
2016-04-09,282855
2016-04-10,282855
2016-04-11,282855
2016-04-12,294825
2016-04-13,294825
2016-04-14,294825
2016-04-15,294825
2016-04-16,294825
2016-04-17,287692
2016-04-18,287692
2016-04-19,287692
2016-04-20,287692
2016-04-21,287692
2016-04-22,287692
2016-04-23,287692
2016-04-24,275768
2016-04-25,275768
2016-04-26,275768
2016-04-27,275768
2016-04-28,275768
2016-04-29,265921
2016-04-30,265921
2016-05-01,265921
2016-05-02,265921
2016-05-03,265921
2016-05-04,252624
2016-05-05,252624
2016-05-06,252624
2016-05-07,252624
2016-05-08,252624
2016-05-09,248370
2016-05-10,248370
2016-05-11,248370
2016-05-12,248370
2016-05-13,246724
2016-05-14,246724
2016-05-15,246724
2016-05-16,255870
2016-05-17,255870
2016-05-18,255870
2016-05-19,266110
2016-05-22,278452
2016-05-23,278452
2016-05-24,290999
2016-05-25,290999
2016-05-26,290999
2016-05-27,304487
2016-05-28,304487
2016-05-29,304487
2016-05-30,304487
2016-05-31,318733
2016-06-01,318733
2016-06-02,318733
2016-06-03,333346
2016-06-04,333346
2016-06-05,333346
2016-06-06,348958
2016-06-07,348958
2016-06-08,348958
2016-06-09,364361
2016-06-10,364361
2016-06-11,364361
2016-06-12,380968
2016-06-13,380968
2016-06-14,380968
2016-06-15,380968
2016-06-16,380968
2016-06-17,396669
2016-06-18,396669
2016-06-19,396669
2016-06-20,396669
2016-06-21,396669
2016-06-22,396669
2016-06-23,380879
2016-06-24,380879
2016-06-25,380879
2016-06-26,380879
2016-06-27,380879
2016-06-28,368267
2016-06-29,368267
2016-06-30,368267
2016-07-01,382405
2016-07-02,382405
2016-07-03,382405
2016-07-04,390129
2016-07-05,390129
2016-07-06,390129
2016-07-07,390129
2016-07-08,400927
2016-07-09,400927
2016-07-10,400927
2016-07-11,400927
2016-07-12,415953
2016-07-13,415953
2016-07-14,415953
2016-07-15,415953
2016-07-16,431072
2016-07-17,431072
2016-07-18,431072
2016-07-23,447493
2016-07-24,447493
2016-07-25,465262
2016-07-26,465262
2016-07-27,465262
2016-07-28,465262
2016-07-29,465262
2016-07-30,466160
2016-07-31,466160
2016-08-01,466160
2016-08-02,466160
2016-08-03,466160
2016-08-04,472266
2016-08-05,472266
2016-08-06,472266
2016-08-07,472266
2016-08-08,472266
2016-08-09,475842
2016-08-10,475842
2016-08-11,475842
2016-08-12,475842
2016-08-13,475842
2016-08-14,475842
2016-08-15,487059
2016-08-16,487059
2016-08-17,487059
2016-08-18,487059
2016-08-19,487059
2016-08-20,487059
2016-08-21,487059
2016-08-22,474813
2016-08-23,474813
2016-08-24,474813
2016-08-25,474813
2016-08-26,474813
2016-08-28,474813
2016-08-31,452689
2016-09-01,452689
2016-09-02,452689
2016-09-03,452689
2016-09-04,452689
2016-09-05,430054
2016-09-06,430054
2016-09-07,430054
2016-09-08,430054
2016-09-09,430054
2016-09-10,430054
2016-09-11,430054
2016-09-12,408579
2016-09-13,408579
2016-09-14,408579
2016-09-15,408579
2016-09-16,408579
2016-09-17,408579
2016-09-18,408579
2016-09-19,388150
2016-09-20,388150
2016-09-21,388150
2016-09-22,388150
2016-09-23,388150
2016-09-24,388150
2016-09-25,388150
2016-09-26,388150
2016-09-27,388150
2016-09-28,368742
2016-09-29,368742
2016-09-30,368742
2016-10-01,368742
2016-10-02,368742
2016-10-03,368742
2016-10-04,368742
2016-10-05,352868
2016-10-06,352868
2016-10-07,352868
2016-10-08,352868
2016-10-09,352868
2016-10-10,352868
2016-10-11,339376
2016-10-12,339376
2016-10-13,339376
2016-10-14,339376
2016-10-15,339376
2016-10-16,339376
2016-10-17,330162
2016-10-18,330162
2016-10-19,330162
2016-10-20,330162
2016-10-21,330162
2016-10-22,330162
2016-10-23,330162
2016-10-24,322912
2016-10-25,322912
2016-10-26,322912
2016-10-27,322912
2016-10-28,322912
2016-10-29,322912
2016-10-30,322912
2016-10-31,322912
2016-11-01,316489
2016-11-02,316489
2016-11-03,316489
2016-11-04,316489
2016-11-05,316489
2016-11-06,316489
2016-11-07,316489
2016-11-08,300885
2016-11-09,300885
2016-11-10,300885
2016-11-11,300885
2016-11-12,300885
2016-11-13,300885
2016-11-14,286126
2016-12-07,255588
2016-12-08,255588
2016-12-09,255588
2016-12-10,258802
2016-12-11,258802
2016-12-12,258802
2016-12-13,258802
2016-12-14,267429
2016-12-15,267429
2016-12-16,267429
2016-12-17,267429
2016-12-18,267429
2016-12-19,275430
2016-12-20,275430
2016-12-21,275430
2016-12-22,275430
2016-12-23,275430
2016-12-24,275430
2016-12-25,279785
2016-12-26,279785
2016-12-27,279785
2016-12-28,279785
2016-12-29,279785
2016-12-30,282951
2016-12-31,282951
2017-01-01,282951
2017-01-02,282951
2017-01-03,290635
2017-01-04,290635
2017-01-05,290635
2017-01-06,290635
2017-01-07,290635
2017-01-08,280131
2017-01-09,280131
2017-01-10,280131
2017-01-11,280131
2017-01-12,269077
2017-01-13,269077
2017-01-14,269077
2017-01-15,269077
2017-01-16,261735
2017-01-17,261735
2017-01-18,270091
2017-01-19,270091
2017-01-20,270091
2017-01-21,281916
2017-01-22,281916
2017-01-27,289400
2017-01-28,289400
2017-01-29,296642
2017-01-30,296642
2017-01-31,296642
2017-02-01,296642
2017-02-02,304937
2017-02-03,304937
2017-02-04,304937
2017-02-05,304937
2017-02-06,304937
2017-02-07,299418
2017-02-08,299418
2017-02-09,299418
2017-02-10,299418
2017-02-11,303316
2017-02-12,303316
2017-02-13,303316
2017-02-14,303316
2017-02-15,303316
2017-02-16,310524
2017-02-18,310524
2017-02-19,310524
2017-02-20,310524
2017-02-21,301877
2017-02-22,301877
2017-02-23,301877
2017-02-24,301877
2017-02-25,301877
2017-02-26,308349
2017-02-27,308349
2017-02-28,308349
2017-03-01,315118
2017-03-02,315118
2017-03-03,315118
2017-03-04,327097
2017-03-05,327097
2017-03-06,327097
2017-03-07,327097
2017-03-08,342003
2017-03-09,342003
2017-03-10,342003
2017-03-11,355730
2017-03-12,355730
2017-03-13,355730
2017-03-14,370459
2017-03-15,370459
2017-03-16,370459
2017-03-17,388063
2017-03-18,388063
2017-03-19,388063
2017-03-20,405071
2017-03-21,405071
2017-03-22,405071
2017-03-23,420782
2017-03-24,420782
2017-03-25,420782
2017-03-26,420782
2017-03-27,437368
2017-03-28,437368
2017-03-29,437368
2017-03-30,437368
2017-03-31,452857
2017-04-01,452857
2017-04-02,452857
2017-04-03,452857
2017-04-04,463864
2017-04-12,468433
2017-04-13,468433
2017-04-14,468433
2017-04-15,462058
2017-04-16,462058
2017-04-17,462058
2017-04-18,462375
2017-04-19,462375
2017-04-20,462375
2017-04-21,462375
2017-04-22,462375
2017-04-23,474313
2017-04-24,474313
2017-04-25,474313
2017-04-26,474313
2017-04-27,474313
2017-04-28,492814
2017-04-29,492814
2017-04-30,492814
2017-05-01,492814
2017-05-02,493066
2017-05-03,493066
2017-05-04,493066
2017-05-05,493066
2017-05-06,493066
2017-05-07,483594
2017-05-08,483594
2017-05-09,483594
2017-05-10,483594
2017-05-11,483594
2017-05-12,460713
2017-05-13,460713
2017-05-14,460713
2017-05-15,460713
2017-05-16,439708
2017-05-17,439708
2017-05-18,439708
2017-05-19,439708
2017-05-20,450564
2017-05-21,450564
2017-05-22,450564
2017-05-23,450564
2017-05-24,467625
2017-05-25,467625
2017-05-26,467625
2017-05-27,467625
2017-05-28,467625
2017-05-29,470858
2017-05-30,470858
2017-05-31,470858
2017-06-01,470858
2017-06-02,470858
2017-06-03,470858
2017-06-06,460161
2017-06-07,460161
2017-06-08,460161
2017-06-09,437558
2017-06-10,437558
2017-06-11,437558
2017-06-12,437558
2017-06-13,423851
2017-06-14,423851
2017-06-15,423851
2017-06-16,423851
2017-06-17,423851
2017-06-18,403609
2017-06-19,403609
2017-06-20,403609
2017-06-21,403609
2017-06-22,403609
2017-06-23,402666
2017-06-24,402666
2017-06-25,402666
2017-06-26,413581
2017-06-27,413581
2017-06-28,413581
2017-06-29,413581
2017-06-30,417929
2017-07-01,417929
2017-07-02,417929
2017-07-03,417929
2017-07-04,433032
2017-07-05,433032
2017-07-06,433032
2017-07-07,433032
2017-07-08,453798
2017-07-13,474202
2017-07-14,474202
2017-07-15,489775
2017-07-16,489775
2017-07-17,489775
2017-07-18,489775
2017-07-19,489775
2017-07-20,497836
2017-07-21,497836
2017-07-22,497836
2017-07-23,497836
2017-07-24,497836
2017-07-25,482737
2017-07-26,482737
2017-07-27,482737
2017-07-28,482737
2017-07-29,482737
2017-07-30,474476
2017-07-31,474476
2017-08-01,474476
2017-08-02,474476
2017-08-03,474476
2017-08-04,458621
2017-08-05,458621
2017-08-06,458621
2017-08-09,436506
2017-08-10,436506
2017-08-11,436506
2017-08-12,443054
2017-08-13,443054
2017-08-14,443054
2017-08-15,443054
2017-08-16,459944
2017-08-17,459944
2017-08-18,459944
2017-08-19,459944
2017-08-20,462000
2017-08-22,462000
2017-08-23,462000
2017-08-24,440236
2017-08-25,440236
2017-08-26,440236
2017-08-27,440236
2017-08-28,419426
2017-08-29,419426
2017-08-30,419426
2017-08-31,419426
2017-09-01,419426
2017-09-02,398454
2017-09-03,398454
2017-09-04,398454
2017-09-05,398454
2017-09-06,384129
2017-09-07,384129
2017-09-08,384129
2017-09-09,384129
2017-09-10,380364
2017-09-11,380364
2017-09-12,380364
2017-09-13,380364
2017-09-14,378216
2017-09-15,378216
2017-09-16,378216
2017-09-17,378216
2017-09-19,390790
2017-09-20,390790
2017-09-21,405447
2017-09-22,405447
2017-09-23,405447
2017-09-24,405447
2017-09-25,410201
2017-09-26,410201
2017-09-27,410201
2017-09-28,410201
2017-09-29,410201
2017-09-30,408747
2017-10-01,408747
2017-10-02,408747
2017-10-03,408747
2017-10-04,408747
2017-10-05,398525
2017-10-06,398525
2017-10-07,398525
2017-10-08,398525
2017-10-09,395370
2017-10-10,395370
2017-10-11,395370
2017-10-12,395370
2017-10-13,395370
2017-10-14,401495
2017-10-15,401495
2017-10-16,401495
2017-10-17,401495
2017-10-18,401495
2017-10-19,391307
2017-10-20,391307
2017-10-21,391307
2017-10-22,391307
2017-10-23,376343
2017-10-24,376343
2017-10-25,376343
2017-10-26,376343
2017-10-27,365132
2017-10-28,365132
2017-10-29,365132
2017-10-30,370605
2017-10-31,370605
2017-11-01,370605
2017-11-02,370605
2017-11-03,370605
2017-11-04,378593
2017-11-05,378593
2017-11-06,378593
2017-11-07,378593
2017-11-08,378593
2017-11-09,379844
2017-11-10,379844
2017-11-11,379844
2017-11-12,379844
2017-11-13,379844
2017-11-14,379978
2017-11-15,379978
2017-11-16,379978
2017-11-17,379978
2017-11-18,379978
2017-11-19,364861
2017-11-20,364861
2017-11-21,364861
2017-11-22,364861
2017-11-23,350684
2017-11-24,350684
2017-11-25,350684
2017-11-26,350684
2017-11-27,350684
2017-11-28,339026
2017-11-29,339026
2017-11-30,339026
2017-12-01,339026
2017-12-02,339026
2017-12-03,329738
2017-12-04,329738
2017-12-05,329738
2017-12-06,329738
2017-12-07,316105
2017-12-08,316105
2017-12-09,316105
2017-12-10,316105
2017-12-11,316105
2017-12-12,303069
2017-12-14,303069
2017-12-15,306160
2017-12-17,306160
2017-12-18,319490
2017-12-19,319490
2017-12-20,319490
2017-12-21,334053
2017-12-22,334053
2017-12-23,334053
2017-12-24,349654
2017-12-25,349654
2017-12-26,349654
2017-12-27,361198
2017-12-28,361198
2017-12-29,361198
2017-12-30,362857
2017-12-31,362857
2018-01-01,362857
2018-01-02,362857
2018-01-03,360742
2018-01-04,360742
2018-01-05,360742
2018-01-06,349702
2018-01-07,349702
2018-01-08,349702
2018-01-09,349702
2018-01-10,361107
2018-01-11,361107
2018-01-12,361107
2018-01-13,373999
2018-01-14,373999
2018-01-15,373999
2018-01-16,367764
2018-01-17,367764
2018-01-18,367764
2018-01-19,367764
2018-01-20,374765
2018-01-21,374765
2018-01-22,374765
2018-01-23,380190
2018-01-25,390812
2018-01-26,390812
2018-01-27,395592
2018-01-28,395592
2018-01-29,397867
2018-01-31,410887
2018-02-01,410887
2018-02-02,410887
2018-02-03,411245
2018-02-04,411245
2018-02-05,411245
2018-02-06,390682
2018-02-07,390682
2018-02-08,391055
2018-02-09,391055
2018-02-10,391055
2018-02-11,387509
2018-02-12,387509
2018-02-13,387509
2018-02-14,400684
2018-02-15,400684
2018-02-16,400684
2018-02-17,393480
2018-02-18,393480
2018-02-19,376199
2018-02-20,376199
2018-02-21,376199
2018-02-22,373894
2018-02-23,373894
2018-02-24,381052
2018-02-25,381052
2018-02-26,369129
2018-02-27,369129
2018-03-01,354722
2018-03-02,343502
2018-03-03,343502
2018-03-04,348408
2018-03-05,348408
2018-03-06,360200
2018-03-07,360200
2018-03-08,369553
2018-03-09,369553
2018-03-10,372911
2018-03-11,372911
2018-03-12,381552
2018-03-13,381552
2018-03-14,383188
2018-03-15,383188
2018-03-16,393499
2018-03-17,393499
2018-03-18,401769
2018-03-19,401769
2018-03-20,412111
2018-03-21,412111
2018-03-23,426365
2018-03-24,445782
2018-03-26,441897
2018-03-27,441897
2018-03-28,446253
2018-03-29,446253
2018-03-30,433471
2018-03-31,433471
2018-04-01,427282
2018-04-02,427282
2018-04-03,428548
2018-04-04,428548
2018-04-05,428548
2018-04-06,437851
2018-04-07,437851
2018-04-08,456980
2018-04-09,456980
2018-04-10,478627
2018-04-11,478627
2018-04-12,497157
2018-04-13,497157
2018-04-14,497157
2018-04-15,498607
2018-04-16,498607
2018-04-17,507240
2018-04-18,507240
2018-04-19,507240
2018-04-20,517036
2018-04-21,517036
2018-04-22,517036
2018-04-23,506431
2018-04-24,506431
2018-04-25,506431
2018-04-26,488898
2018-04-27,488898
2018-04-28,480089
2018-04-29,480089
2018-04-30,468453
2018-05-01,468453
2018-05-04,446162
2018-05-05,435347
2018-05-06,435347
2018-05-07,435347
2018-05-08,430533
2018-05-09,430533
2018-05-10,439135
2018-05-11,439135
2018-05-12,456426
2018-05-13,456426
2018-05-14,464334
2018-05-15,464334
2018-05-16,473586
2018-05-17,473586
2018-05-18,476715
2018-05-19,476715
2018-05-20,487114
2018-05-21,500805
2018-05-22,500805
2018-05-23,503042
2018-05-24,503042
2018-05-25,520546
2018-05-26,537194
2018-05-27,537194
2018-05-28,561147
2018-05-29,561147
2018-05-30,581592
2018-05-31,581592
2018-06-01,604566
2018-06-02,604566
2018-06-03,619002
2018-06-04,619002
2018-06-05,625660
2018-06-06,625660
2018-06-07,625660
2018-06-08,608809
2018-06-09,608809
2018-06-10,579534
2018-06-11,579534
2018-06-12,579534
2018-06-13,551897
2018-06-14,551897
2018-06-15,551897
2018-06-16,524302
2018-06-17,524302
2018-06-18,498086
2018-06-19,498086
2018-06-20,473181
2018-06-21,473181
2018-06-22,455986
2018-06-23,455986
2018-06-24,460880
2018-06-25,460880
2018-06-26,473240
2018-06-27,473240
2018-06-28,473240
2018-06-29,487530
2018-06-30,487530
2018-07-01,497624
2018-07-02,497624
2018-07-03,502191
2018-07-04,502191
2018-07-05,502191
2018-07-06,512520
2018-07-07,512520
2018-07-08,512520
2018-07-09,515215
2018-07-10,515215
2018-07-11,518198
2018-07-12,518198
2018-07-13,511686
2018-07-14,528493
2018-07-15,528493
2018-07-16,544125
2018-07-17,544125
2018-07-18,562149
2018-07-19,562149
2018-07-20,562149
2018-07-21,566465
2018-07-22,566465
2018-07-23,558474
2018-07-24,558474
2018-07-25,548602
2018-07-26,548602
2018-07-27,540359
2018-07-28,540359
2018-07-29,531374
2018-07-30,531374
2018-07-31,542711
2018-08-01,542711
2018-08-02,530611
2018-08-03,530611
2018-08-04,515810
2018-08-05,515810
2018-08-06,510898
2018-08-07,510898
2018-08-08,499206
2018-08-09,499206
2018-08-10,499206
2018-08-11,498890
2018-08-12,498890
2018-08-14,496199
2018-08-16,486788
2018-08-17,484404
2018-08-18,484404
2018-08-19,489941
2018-08-20,501329
2018-08-21,501329
2018-08-22,509478
2018-08-23,509478
2018-08-24,519608
2018-08-25,524887
2018-08-26,524887
2018-08-27,527961
2018-08-28,532554
2018-08-29,532554
2018-08-30,540223
2018-08-31,540223
2018-09-01,547917
2018-09-02,547917
2018-09-03,549335
2018-09-04,549335
2018-09-05,557253
2018-09-06,557253
2018-09-07,574411
2018-09-08,567894
2018-09-09,567894
2018-09-10,572516
2018-09-11,572516
2018-09-12,588454
2018-09-13,588454
2018-09-14,597226
2018-09-15,610553
2018-09-16,610553
2018-09-17,610553
2018-09-18,610357
2018-09-19,610357
2018-09-20,611454
2018-09-21,611454
2018-09-22,616466
2018-09-23,616466
2018-09-24,632894
2018-09-25,632894
2018-09-26,655535
2018-09-27,655535
2018-09-28,666903
2018-09-29,666903
2018-09-30,686652
2018-10-02,689740
2018-10-03,706394
2018-10-04,706394
2018-10-05,726613
2018-10-06,738015
2018-10-07,738015
2018-10-08,738015
2018-10-09,744780
2018-10-10,744780
2018-10-11,723967
2018-10-12,723967
2018-10-13,708678
2018-10-14,708678
2018-10-15,697164
2018-10-16,697164
2018-10-17,693646
2018-10-18,693646
2018-10-19,683140
2018-10-20,683140
2018-10-21,681268
2018-10-22,683909
2018-10-23,683909
2018-10-24,695964
2018-10-25,695964
2018-10-26,680922
2018-10-27,670899
2018-10-28,671385
2018-10-29,671385
2018-10-30,680512
2018-10-31,685086
2018-11-01,685086
2018-11-03,677772
2018-11-04,685603
2018-11-05,691877
2018-11-06,691877
2018-11-07,687245
2018-11-08,687245
2018-11-09,687967
2018-11-10,698969
2018-11-11,698969
2018-11-12,725746
2018-11-13,725746
2018-11-15,740892
2018-11-16,753200
2018-11-17,753200
2018-11-18,758755
2018-11-19,758755
2018-11-20,765223
2018-11-21,765223
2018-11-22,796151
2018-11-23,811753
2018-11-24,812368
2018-11-25,799189
2018-11-26,799189
2018-11-27,782668
2018-11-28,782668
2018-11-29,789876
2018-12-01,781192
2018-12-02,765741
2018-12-03,765741
2018-12-04,764126
2018-12-05,755831
2018-12-07,735730
2018-12-09,715868
2018-12-10,701164
2018-12-11,701164
2018-12-12,670530
2018-12-13,670530
2018-12-14,637003
2018-12-15,607841
2018-12-16,577448
2018-12-17,577448
2018-12-18,548575
2018-12-19,548575
2018-12-20,521146
2018-12-21,496002
2018-12-22,473547
2018-12-23,449869
2018-12-24,427375
2018-12-25,427375
2018-12-26,406006
2018-12-27,385841
2018-12-28,369335
2018-12-29,351393
2018-12-30,345676
2018-12-31,345491
2019-01-01,343162
2019-01-02,356769
2019-01-03,366305
2019-01-04,376443
2019-01-05,393429
2019-01-06,410583
2019-01-08,426496
2019-01-10,428095
2019-01-11,428095
2019-01-12,428403
2019-01-13,435561
2019-01-14,445668
2019-01-15,454571
2019-01-16,474409
2019-01-17,493746
2019-01-18,503812
2019-01-19,509874
2019-01-20,507945
2019-01-21,507945
2019-01-22,504990
2019-01-23,522127
2019-01-24,522127
2019-01-25,524937
2019-01-26,520618
2019-01-27,532957
2019-01-28,542906
2019-01-29,557952
2019-01-30,539341
2019-01-31,539341
2019-02-01,515011
2019-02-02,515011
2019-02-03,501722
2019-02-04,501722
2019-02-05,490581
2019-02-06,490581
2019-02-07,491929
2019-02-08,502596
2019-02-09,520847
2019-02-10,531485
2019-02-11,543195
2019-02-12,554298
2019-02-13,566087
2019-02-14,566087
2019-02-15,557960
2019-02-16,552221
2019-02-17,552221
2019-02-18,543393
2019-02-19,543393
2019-02-20,541157
2019-02-21,547473
2019-02-22,547473
2019-02-23,548752
2019-02-24,540220
2019-02-25,530232
2019-02-26,530232
2019-02-27,516461
2019-02-28,516461
2019-03-01,505956
2019-03-02,505956
2019-03-03,512696
2019-03-04,511556
2019-03-05,515912
2019-03-06,527415
2019-03-07,536853
2019-03-08,536853
2019-03-09,553985
2019-03-10,566895
2019-03-11,566895
2019-03-12,581550
2019-03-13,581550
2019-03-14,582173
2019-03-15,582173
2019-03-16,573955
2019-03-17,570765
2019-03-18,570765
2019-03-19,560675
2019-03-20,539622
2019-03-21,539622
2019-03-22,515308
2019-03-23,496972
2019-03-24,496972
2019-03-25,485177
2019-03-26,485177
2019-03-27,482306
2019-03-28,482306
2019-03-29,467861
2019-03-30,467861
2019-03-31,445828
2019-04-01,445828
2019-04-02,434169
2019-04-03,434169
2019-04-04,425493
2019-04-05,425493
2019-04-06,413899
2019-04-07,410494
2019-04-08,422267
