date_obj,Tarromin%20potion%20(unf) price
2015-10-16,105
2015-10-17,105
2015-10-18,105
2015-10-19,109
2015-10-20,109
2015-10-22,109
2015-10-23,108
2015-10-24,108
2015-10-25,108
2015-10-26,108
2015-10-27,111
2015-10-29,111
2015-10-30,111
2015-10-31,110
2015-11-01,110
2015-11-02,110
2015-11-03,110
2015-11-04,110
2015-11-05,111
2015-11-06,111
2015-11-07,111
2015-11-08,111
2015-11-09,109
2015-11-10,109
2015-11-11,109
2015-11-12,109
2015-11-13,107
2015-11-14,107
2015-11-15,107
2015-11-16,107
2015-11-17,108
2015-11-18,108
2015-11-19,108
2015-11-20,108
2015-11-21,113
2015-11-22,113
2015-11-23,113
2015-11-24,113
2015-11-25,119
2015-11-26,119
2015-11-27,119
2015-11-28,119
2015-11-29,125
2015-11-30,125
2015-12-01,125
2015-12-02,125
2015-12-03,128
2015-12-04,128
2015-12-05,128
2015-12-06,128
2015-12-07,132
2015-12-08,132
2015-12-09,132
2015-12-10,136
2015-12-11,136
2015-12-13,142
2015-12-14,142
2015-12-15,142
2015-12-16,139
2015-12-17,139
2015-12-18,139
2015-12-19,141
2015-12-20,141
2015-12-21,141
2015-12-22,148
2015-12-23,148
2015-12-24,148
2015-12-25,148
2015-12-26,154
2015-12-27,154
2015-12-28,154
2015-12-29,152
2015-12-30,152
2015-12-31,152
2016-01-01,154
2016-01-02,154
2016-01-03,154
2016-01-04,152
2016-01-05,152
2016-01-06,152
2016-01-07,154
2016-01-08,154
2016-01-09,154
2016-01-10,160
2016-01-11,160
2016-01-12,160
2016-01-13,160
2016-01-14,160
2016-01-15,158
2016-01-16,158
2016-01-17,158
2016-01-18,157
2016-01-19,157
2016-01-20,157
2016-01-21,156
2016-01-22,156
2016-01-23,156
2016-01-24,154
2016-01-25,154
2016-01-26,154
2016-01-27,160
2016-01-28,160
2016-01-29,160
2016-01-30,160
2016-01-31,165
2016-02-01,165
2016-02-02,165
2016-02-03,160
2016-02-04,160
2016-02-05,160
2016-02-06,153
2016-02-07,153
2016-02-08,153
2016-02-09,145
2016-02-10,145
2016-02-11,145
2016-02-12,137
2016-02-13,137
2016-02-14,134
2016-02-15,134
2016-02-16,134
2016-02-17,138
2016-02-18,138
2016-02-19,138
2016-02-20,142
2016-02-21,142
2016-02-22,142
2016-02-23,149
2016-02-24,149
2016-02-25,149
2016-02-26,156
2016-02-27,156
2016-02-28,156
2016-02-29,161
2016-03-01,161
2016-03-02,161
2016-03-03,164
2016-03-04,164
2016-03-05,164
2016-03-06,166
2016-03-07,166
2016-03-08,166
2016-03-09,167
2016-03-10,167
2016-03-11,167
2016-03-12,165
2016-03-13,165
2016-03-14,165
2016-03-15,162
2016-03-16,162
2016-03-17,162
2016-03-18,160
2016-03-19,160
2016-03-20,160
2016-03-21,162
2016-03-22,162
2016-03-23,162
2016-03-24,163
2016-03-25,163
2016-03-26,166
2016-03-27,166
2016-03-28,162
2016-03-29,162
2016-03-30,162
2016-03-31,162
2016-04-01,158
2016-04-02,158
2016-04-03,158
2016-04-04,150
2016-04-05,150
2016-04-06,150
2016-04-07,144
2016-04-08,144
2016-04-09,140
2016-04-10,140
2016-04-11,140
2016-04-12,146
2016-04-13,146
2016-04-14,146
2016-04-15,149
2016-04-16,149
2016-04-17,149
2016-04-18,145
2016-04-19,145
2016-04-20,145
2016-04-21,147
2016-04-22,147
2016-04-23,147
2016-04-24,155
2016-04-25,155
2016-04-26,161
2016-04-27,161
2016-04-28,161
2016-04-29,161
2016-04-30,161
2016-05-01,161
2016-05-02,159
2016-05-03,159
2016-05-04,159
2016-05-05,158
2016-05-06,158
2016-05-07,158
2016-05-08,158
2016-05-09,158
2016-05-10,157
2016-05-11,157
2016-05-12,157
2016-05-13,153
2016-05-14,153
2016-05-15,151
2016-05-16,151
2016-05-17,151
2016-05-18,143
2016-05-19,143
2016-05-22,146
2016-05-23,151
2016-05-24,151
2016-05-25,151
2016-05-26,150
2016-05-27,150
2016-05-28,145
2016-05-29,145
2016-05-30,150
2016-05-31,150
2016-06-01,153
2016-06-02,153
2016-06-03,153
2016-06-04,154
2016-06-05,154
2016-06-06,148
2016-06-07,148
2016-06-08,148
2016-06-09,152
2016-06-10,152
2016-06-11,154
2016-06-12,154
2016-06-13,154
2016-06-14,157
2016-06-15,157
2016-06-16,157
2016-06-17,155
2016-06-18,155
2016-06-19,153
2016-06-20,153
2016-06-21,149
2016-06-22,149
2016-06-23,156
2016-06-24,156
2016-06-25,157
2016-06-26,157
2016-06-27,157
2016-06-28,157
2016-06-29,157
2016-06-30,151
2016-07-01,151
2016-07-02,146
2016-07-03,146
2016-07-04,146
2016-07-05,146
2016-07-06,151
2016-07-07,151
2016-07-08,154
2016-07-09,154
2016-07-10,153
2016-07-11,153
2016-07-12,157
2016-07-13,157
2016-07-14,165
2016-07-15,165
2016-07-16,167
2016-07-17,167
2016-07-18,159
2016-07-24,168
2016-07-25,174
2016-07-26,174
2016-07-27,174
2016-07-28,172
2016-07-29,172
2016-07-30,167
2016-07-31,167
2016-08-01,167
2016-08-02,160
2016-08-03,160
2016-08-04,162
2016-08-05,162
2016-08-06,162
2016-08-07,163
2016-08-08,163
2016-08-09,163
2016-08-10,166
2016-08-11,166
2016-08-12,166
2016-08-13,166
2016-08-14,166
2016-08-15,166
2016-08-16,173
2016-08-17,173
2016-08-18,173
2016-08-19,170
2016-08-20,170
2016-08-21,170
2016-08-22,166
2016-08-23,166
2016-08-24,166
2016-08-25,160
2016-08-26,160
2016-08-28,158
2016-08-31,156
2016-09-01,156
2016-09-02,156
2016-09-03,155
2016-09-04,155
2016-09-05,155
2016-09-06,162
2016-09-07,162
2016-09-08,162
2016-09-09,162
2016-09-10,161
2016-09-11,161
2016-09-12,161
2016-09-13,153
2016-09-14,153
2016-09-15,153
2016-09-16,145
2016-09-17,145
2016-09-18,145
2016-09-19,141
2016-09-20,141
2016-09-21,141
2016-09-22,136
2016-09-23,136
2016-09-24,136
2016-09-25,132
2016-09-26,132
2016-09-27,132
2016-09-28,135
2016-09-29,135
2016-09-30,135
2016-10-01,133
2016-10-02,133
2016-10-03,133
2016-10-04,136
2016-10-05,136
2016-10-06,136
2016-10-07,140
2016-10-08,140
2016-10-09,145
2016-10-10,145
2016-10-11,145
2016-10-12,151
2016-10-13,151
2016-10-14,155
2016-10-15,155
2016-10-16,155
2016-10-17,153
2016-10-18,153
2016-10-19,153
2016-10-20,145
2016-10-21,145
2016-10-22,145
2016-10-23,137
2016-10-24,137
2016-10-25,137
2016-10-26,141
2016-10-27,141
2016-10-28,141
2016-10-29,140
2016-10-30,140
2016-10-31,136
2016-11-01,136
2016-11-02,134
2016-11-03,134
2016-11-04,136
2016-11-05,136
2016-11-06,136
2016-11-07,138
2016-11-08,138
2016-11-09,140
2016-11-10,140
2016-11-11,147
2016-11-12,147
2016-11-13,150
2016-11-14,150
2016-12-08,188
2016-12-09,194
2016-12-10,194
2016-12-11,197
2016-12-12,197
2016-12-13,204
2016-12-14,204
2016-12-15,203
2016-12-16,203
2016-12-17,202
2016-12-18,202
2016-12-19,209
2016-12-20,209
2016-12-21,218
2016-12-22,218
2016-12-23,218
2016-12-24,218
2016-12-25,225
2016-12-26,225
2016-12-27,229
2016-12-28,229
2016-12-29,220
2016-12-30,220
2016-12-31,214
2017-01-01,214
2017-01-02,212
2017-01-03,212
2017-01-04,223
2017-01-05,223
2017-01-06,233
2017-01-07,245
2017-01-08,245
2017-01-09,258
2017-01-10,258
2017-01-11,271
2017-01-12,285
2017-01-13,285
2017-01-14,293
2017-01-15,290
2017-01-16,290
2017-01-17,282
2017-01-18,282
2017-01-19,267
2017-01-20,267
2017-01-21,258
2017-01-22,258
2017-01-27,237
2017-01-28,228
2017-01-29,228
2017-01-30,225
2017-01-31,225
2017-02-01,221
2017-02-02,221
2017-02-03,217
2017-02-04,211
2017-02-05,211
2017-02-06,204
2017-02-07,204
2017-02-08,203
2017-02-09,203
2017-02-10,201
2017-02-11,205
2017-02-12,205
2017-02-13,213
2017-02-14,221
2017-02-15,221
2017-02-16,227
2017-02-18,230
2017-02-19,234
2017-02-20,234
2017-02-21,237
2017-02-22,237
2017-02-23,229
2017-02-24,229
2017-02-25,222
2017-02-26,222
2017-02-27,225
2017-02-28,225
2017-03-01,225
2017-03-02,217
2017-03-03,217
2017-03-04,228
2017-03-05,228
2017-03-06,231
2017-03-07,231
2017-03-08,235
2017-03-09,235
2017-03-10,224
2017-03-11,220
2017-03-12,220
2017-03-13,215
2017-03-14,218
2017-03-15,228
2017-03-16,228
2017-03-17,236
2017-03-18,236
2017-03-19,224
2017-03-20,221
2017-03-21,219
2017-03-22,219
2017-03-23,220
2017-03-24,224
2017-03-25,224
2017-03-26,218
2017-03-27,213
2017-03-28,213
2017-03-29,216
2017-03-30,216
2017-03-31,224
2017-04-01,224
2017-04-02,235
2017-04-03,236
2017-04-04,236
2017-04-12,224
2017-04-13,216
2017-04-14,216
2017-04-15,212
2017-04-16,201
2017-04-17,204
2017-04-18,204
2017-04-19,209
2017-04-20,209
2017-04-21,218
2017-04-22,218
2017-04-23,229
2017-04-24,229
2017-04-25,237
2017-04-26,237
2017-04-27,248
2017-04-28,248
2017-04-29,254
2017-04-30,254
2017-05-01,261
2017-05-02,271
2017-05-03,271
2017-05-04,272
2017-05-05,272
2017-05-06,272
2017-05-07,272
2017-05-08,272
2017-05-09,261
2017-05-10,261
2017-05-11,262
2017-05-12,249
2017-05-13,248
2017-05-14,248
2017-05-15,242
2017-05-16,248
2017-05-17,248
2017-05-18,238
2017-05-19,238
2017-05-20,226
2017-05-21,226
2017-05-22,225
2017-05-23,225
2017-05-24,234
2017-05-25,234
2017-05-26,243
2017-05-27,254
2017-05-28,254
2017-05-29,257
2017-05-30,257
2017-05-31,255
2017-06-01,242
2017-06-02,249
2017-06-03,249
2017-06-06,254
2017-06-07,249
2017-06-08,249
2017-06-09,255
2017-06-10,252
2017-06-11,242
2017-06-12,242
2017-06-13,237
2017-06-14,240
2017-06-15,240
2017-06-16,237
2017-06-17,237
2017-06-18,236
2017-06-19,236
2017-06-20,228
2017-06-21,228
2017-06-22,228
2017-06-23,233
2017-06-24,245
2017-06-25,245
2017-06-26,247
2017-06-27,239
2017-06-28,239
2017-06-29,241
2017-06-30,241
2017-07-01,240
2017-07-02,240
2017-07-03,229
2017-07-04,221
2017-07-05,221
2017-07-06,212
2017-07-07,212
2017-07-08,207
2017-07-13,201
2017-07-14,202
2017-07-15,202
2017-07-16,193
2017-07-17,196
2017-07-18,196
2017-07-19,198
2017-07-20,205
2017-07-21,204
2017-07-22,206
2017-07-23,210
2017-07-24,210
2017-07-25,206
2017-07-26,204
2017-07-27,206
2017-07-28,215
2017-07-29,215
2017-07-30,216
2017-07-31,216
2017-08-01,223
2017-08-02,218
2017-08-03,218
2017-08-04,228
2017-08-05,234
2017-08-06,234
2017-08-09,217
2017-08-10,225
2017-08-11,225
2017-08-12,231
2017-08-13,231
2017-08-14,232
2017-08-15,228
2017-08-16,220
2017-08-17,214
2017-08-18,214
2017-08-19,214
2017-08-20,216
2017-08-21,211
2017-08-22,213
2017-08-23,213
2017-08-24,215
2017-08-25,215
2017-08-26,221
2017-08-27,230
2017-08-28,230
2017-08-29,234
2017-08-30,223
2017-08-31,223
2017-09-01,224
2017-09-02,213
2017-09-03,213
2017-09-04,207
2017-09-05,202
2017-09-06,204
2017-09-07,202
2017-09-08,202
2017-09-09,201
2017-09-10,201
2017-09-11,201
2017-09-12,202
2017-09-13,201
2017-09-14,194
2017-09-15,194
2017-09-16,184
2017-09-17,176
2017-09-19,172
2017-09-20,175
2017-09-21,175
2017-09-22,174
2017-09-23,174
2017-09-24,177
2017-09-25,185
2017-09-26,195
2017-09-27,195
2017-09-28,202
2017-09-29,209
2017-09-30,209
2017-10-01,207
2017-10-02,206
2017-10-03,206
2017-10-04,205
2017-10-05,204
2017-10-06,201
2017-10-07,196
2017-10-08,196
2017-10-09,198
2017-10-10,198
2017-10-11,198
2017-10-12,205
2017-10-13,199
2017-10-14,198
2017-10-15,198
2017-10-16,201
2017-10-17,201
2017-10-18,191
2017-10-19,191
2017-10-20,189
2017-10-21,189
2017-10-22,185
2017-10-23,185
2017-10-24,189
2017-10-25,195
2017-10-26,195
2017-10-27,196
2017-10-28,196
2017-10-29,199
2017-10-30,204
2017-10-31,206
2017-11-01,206
2017-11-02,205
2017-11-03,205
2017-11-04,205
2017-11-05,205
2017-11-06,197
2017-11-07,197
2017-11-08,189
2017-11-09,185
2017-11-10,185
2017-11-11,177
2017-11-12,180
2017-11-13,180
2017-11-14,177
2017-11-15,177
2017-11-16,184
2017-11-17,184
2017-11-18,191
2017-11-19,191
2017-11-20,191
2017-11-21,195
2017-11-22,195
2017-11-23,200
2017-11-24,200
2017-11-25,197
2017-11-26,189
2017-11-27,189
2017-11-28,180
2017-11-29,180
2017-11-30,173
2017-12-01,176
2017-12-02,176
2017-12-03,184
2017-12-04,184
2017-12-05,190
2017-12-06,182
2017-12-07,175
2017-12-08,175
2017-12-09,181
2017-12-10,190
2017-12-11,191
2017-12-12,191
2017-12-13,187
2017-12-14,187
2017-12-15,186
2017-12-16,186
2017-12-17,188
2017-12-18,187
2017-12-19,187
2017-12-20,181
2017-12-21,185
2017-12-22,185
2017-12-23,191
2017-12-24,191
2017-12-25,190
2017-12-26,199
2017-12-27,207
2017-12-28,207
2017-12-29,214
2017-12-30,223
2017-12-31,223
2018-01-01,215
2018-01-02,215
2018-01-03,211
2018-01-04,211
2018-01-05,205
2018-01-06,194
2018-01-07,184
2018-01-08,176
2018-01-09,174
2018-01-10,174
2018-01-11,176
2018-01-12,175
2018-01-13,175
2018-01-14,179
2018-01-15,185
2018-01-16,187
2018-01-17,186
2018-01-18,178
2018-01-19,178
2018-01-20,174
2018-01-21,172
2018-01-22,168
2018-01-23,164
2018-01-24,159
2018-01-25,158
2018-01-26,165
2018-01-27,171
2018-01-28,177
2018-01-29,168
2018-01-30,168
2018-02-01,170
2018-02-02,169
2018-02-03,172
2018-02-04,174
2018-02-05,178
2018-02-06,180
2018-02-07,187
2018-02-08,187
2018-02-09,188
2018-02-10,188
2018-02-11,181
2018-02-12,177
2018-02-13,178
2018-02-14,171
2018-02-15,169
2018-02-16,167
2018-02-17,164
2018-02-18,166
2018-02-19,164
2018-02-20,163
2018-02-21,162
2018-02-22,160
2018-02-23,160
2018-02-24,158
2018-02-25,163
2018-02-26,168
2018-02-27,173
2018-02-28,170
2018-03-01,173
2018-03-02,180
2018-03-03,186
2018-03-04,186
2018-03-05,183
2018-03-06,182
2018-03-07,181
2018-03-08,182
2018-03-09,185
2018-03-10,186
2018-03-11,194
2018-03-12,203
2018-03-13,206
2018-03-14,206
2018-03-15,196
2018-03-16,191
2018-03-17,195
2018-03-18,196
2018-03-19,195
2018-03-20,193
2018-03-21,187
2018-03-23,188
2018-03-24,190
2018-03-26,190
2018-03-27,197
2018-03-28,205
2018-03-29,216
2018-03-30,227
2018-03-31,239
2018-04-01,251
2018-04-02,264
2018-04-03,275
2018-04-04,270
2018-04-05,261
2018-04-06,258
2018-04-08,257
2018-04-09,255
2018-04-10,245
2018-04-11,234
2018-04-12,223
2018-04-13,215
2018-04-14,222
2018-04-16,217
2018-04-17,208
2018-04-18,201
2018-04-19,201
2018-04-20,210
2018-04-21,212
2018-04-22,217
2018-04-23,209
2018-04-24,208
2018-04-25,217
2018-04-26,217
2018-04-27,209
2018-04-28,209
2018-04-29,204
2018-04-30,205
2018-05-02,215
2018-05-03,217
2018-05-04,221
2018-05-05,228
2018-05-06,228
2018-05-07,234
2018-05-08,234
2018-05-09,227
2018-05-10,219
2018-05-11,213
2018-05-12,212
2018-05-13,212
2018-05-14,218
2018-05-15,225
2018-05-16,222
2018-05-17,220
2018-05-18,222
2018-05-19,229
2018-05-20,241
2018-05-21,242
2018-05-22,251
2018-05-23,255
2018-05-24,253
2018-05-25,247
2018-05-26,241
2018-05-27,234
2018-05-28,232
2018-05-29,236
2018-05-30,242
2018-05-31,242
2018-06-01,242
2018-06-02,248
2018-06-03,247
2018-06-04,241
2018-06-05,238
2018-06-06,230
2018-06-07,230
2018-06-08,235
2018-06-09,238
2018-06-10,237
2018-06-11,238
2018-06-12,239
2018-06-13,237
2018-06-14,249
2018-06-15,262
2018-06-16,274
2018-06-17,280
2018-06-18,279
2018-06-19,281
2018-06-20,281
2018-06-21,268
2018-06-22,257
2018-06-23,247
2018-06-24,252
2018-06-25,249
2018-06-26,254
2018-06-27,257
2018-06-28,259
2018-06-29,272
2018-06-30,277
2018-07-01,276
2018-07-02,263
2018-07-03,254
2018-07-04,248
2018-07-05,236
2018-07-06,233
2018-07-07,237
2018-07-08,236
2018-07-09,228
2018-07-10,217
2018-07-11,206
2018-07-12,199
2018-07-13,196
2018-07-14,195
2018-07-15,191
2018-07-16,188
2018-07-17,197
2018-07-18,203
2018-07-19,210
2018-07-20,217
2018-07-21,227
2018-07-22,238
2018-07-23,249
2018-07-24,258
2018-07-25,257
2018-07-26,247
2018-07-27,235
2018-07-28,227
2018-07-29,228
2018-07-30,225
2018-07-31,226
2018-08-01,222
2018-08-02,222
2018-08-03,221
2018-08-04,217
2018-08-05,221
2018-08-06,220
2018-08-07,231
2018-08-08,233
2018-08-09,239
2018-08-10,236
2018-08-11,230
2018-08-12,224
2018-08-14,227
2018-08-16,226
2018-08-17,226
2018-08-18,231
2018-08-19,232
2018-08-20,238
2018-08-21,241
2018-08-22,247
2018-08-23,256
2018-08-24,263
2018-08-25,259
2018-08-26,251
2018-08-27,248
2018-08-28,244
2018-08-29,247
2018-08-30,247
2018-08-31,254
2018-09-01,245
2018-09-02,244
2018-09-03,240
2018-09-04,228
2018-09-05,233
2018-09-06,233
2018-09-07,229
2018-09-08,228
2018-09-09,238
2018-09-10,238
2018-09-11,241
2018-09-12,234
2018-09-13,226
2018-09-14,224
2018-09-15,230
2018-09-16,233
2018-09-17,234
2018-09-18,233
2018-09-19,234
2018-09-20,240
2018-09-21,240
2018-09-22,240
2018-09-23,244
2018-09-24,241
2018-09-25,234
2018-09-26,226
2018-09-27,214
2018-09-28,206
2018-09-29,211
2018-09-30,209
2018-10-02,215
2018-10-03,216
2018-10-04,216
2018-10-05,220
2018-10-06,221
2018-10-07,218
2018-10-08,208
2018-10-09,209
2018-10-10,218
2018-10-11,227
2018-10-12,229
2018-10-13,238
2018-10-14,245
2018-10-15,244
2018-10-16,244
2018-10-17,240
2018-10-18,240
2018-10-19,238
2018-10-20,238
2018-10-21,235
2018-10-22,240
2018-10-23,243
2018-10-24,247
2018-10-25,247
2018-10-26,250
2018-10-27,255
2018-10-28,254
2018-10-29,263
2018-10-30,275
2018-10-31,274
2018-11-01,271
2018-11-03,257
2018-11-04,258
2018-11-05,253
2018-11-06,255
2018-11-07,249
2018-11-08,236
2018-11-09,231
2018-11-10,234
2018-11-11,229
2018-11-12,230
2018-11-13,236
2018-11-14,228
2018-11-15,222
2018-11-16,215
2018-11-17,208
2018-11-18,210
2018-11-19,214
2018-11-20,220
2018-11-21,224
2018-11-22,220
2018-11-23,223
2018-11-24,222
2018-11-25,224
2018-11-26,231
2018-11-27,233
2018-11-28,241
2018-11-29,252
2018-12-01,267
2018-12-02,260
2018-12-03,257
2018-12-04,269
2018-12-05,280
2018-12-07,281
2018-12-09,269
2018-12-10,264
2018-12-11,258
2018-12-13,244
2018-12-14,243
2018-12-15,240
2018-12-16,249
2018-12-17,246
2018-12-18,238
2018-12-19,238
2018-12-20,249
2018-12-21,260
2018-12-22,260
2018-12-23,248
2018-12-24,237
2018-12-25,238
2018-12-26,239
2018-12-27,240
2018-12-28,245
2018-12-29,248
2018-12-30,242
2018-12-31,241
2019-01-01,235
2019-01-02,234
2019-01-03,233
2019-01-04,237
2019-01-05,241
2019-01-06,239
2019-01-08,249
2019-01-10,274
2019-01-11,270
2019-01-12,262
2019-01-13,249
2019-01-14,237
2019-01-15,225
2019-01-16,214
2019-01-17,203
2019-01-18,192
2019-01-19,184
2019-01-20,191
2019-01-21,201
2019-01-22,209
2019-01-23,210
2019-01-24,207
2019-01-25,215
2019-01-26,224
2019-01-27,226
2019-01-28,218
2019-01-29,208
2019-01-30,213
2019-01-31,221
2019-02-01,230
2019-02-02,233
2019-02-03,232
2019-02-04,222
2019-02-05,216
2019-02-06,217
2019-02-07,226
2019-02-08,234
2019-02-09,245
2019-02-10,243
2019-02-11,251
2019-02-12,249
2019-02-13,241
2019-02-14,228
2019-02-15,231
2019-02-16,242
2019-02-17,239
2019-02-18,237
2019-02-19,233
2019-02-20,228
2019-02-21,237
2019-02-22,248
2019-02-23,249
2019-02-24,244
2019-02-25,243
2019-02-26,242
2019-02-27,247
2019-02-28,257
2019-03-01,264
2019-03-02,263
2019-03-03,251
2019-03-04,247
2019-03-05,248
2019-03-06,258
2019-03-07,258
2019-03-08,250
2019-03-09,259
2019-03-10,269
2019-03-11,264
2019-03-12,252
2019-03-13,247
2019-03-14,243
2019-03-15,231
2019-03-16,224
2019-03-17,218
2019-03-18,216
2019-03-19,225
2019-03-20,233
2019-03-21,231
2019-03-22,238
2019-03-23,245
2019-03-24,248
2019-03-25,239
2019-03-26,240
2019-03-27,237
2019-03-28,239
2019-03-29,234
2019-03-30,236
2019-03-31,234
2019-04-01,236
2019-04-02,246
2019-04-03,247
2019-04-04,237
2019-04-05,228
2019-04-06,227
2019-04-07,222
2019-04-08,230
2019-04-09,233
2019-04-10,236
2019-04-11,236
2019-04-12,228
2019-04-13,227
2019-04-14,216
2019-04-15,206
2019-04-16,202
2019-04-17,194
2019-04-18,188
2019-04-19,193
2019-04-20,189
2019-04-21,188
2019-04-22,194
2019-04-23,192
2019-04-24,185
2019-04-25,191
2019-04-26,198
2019-04-27,198
2019-04-28,204
2019-04-29,211
2019-04-30,217
2019-05-01,222
2019-05-02,228
2019-05-03,227
2019-05-04,218
2019-05-05,218
2019-05-06,212
2019-05-07,210
2019-05-08,206
2019-05-09,211
2019-05-10,212
2019-05-11,219
2019-05-12,215
2019-05-13,212
2019-05-14,210
2019-05-15,215
2019-05-16,210
2019-05-17,205
2019-05-18,208
2019-05-19,207
2019-05-20,209
2019-05-21,209
2019-05-22,206
2019-05-23,211
2019-05-24,205
2019-05-25,205
2019-05-26,204
2019-05-27,201
2019-05-28,196
2019-05-29,203
2019-05-30,207
2019-05-31,208
2019-06-01,203
2019-06-02,200
2019-06-03,203
2019-06-04,196
2019-06-05,189
2019-06-06,190
2019-06-07,197
2019-06-08,198
2019-06-09,197
2019-06-10,198
2019-06-11,196
2019-06-12,193
2019-06-13,189
2019-06-14,189
2019-06-15,190
2019-06-16,195
2019-06-17,190
2019-06-18,184
2019-06-19,189
2019-06-20,185
2019-06-21,185
2019-06-22,178
2019-06-23,181
2019-06-24,178
2019-06-25,173
2019-06-26,174
2019-06-27,175
2019-06-28,179
2019-06-29,179
2019-06-30,183
2019-07-01,190
2019-07-02,199
2019-07-03,207
2019-07-04,208
2019-07-05,213
2019-07-06,223
2019-07-07,224
2019-07-08,221
2019-07-09,232
2019-07-10,229
2019-07-11,223
2019-07-12,212
2019-07-13,209
2019-07-14,205
2019-07-15,213
2019-07-16,224
2019-07-17,234
2019-07-18,246
2019-07-19,254
2019-07-20,241
2019-07-21,233
2019-07-22,234
2019-07-23,228
2019-07-24,238
2019-07-25,247
2019-07-26,260
2019-07-27,269
2019-07-28,271
2019-07-29,285
2019-07-30,289
2019-07-31,298
2019-08-01,293
2019-08-02,291
2019-08-03,303
2019-08-04,304
2019-08-05,310
2019-08-06,303
2019-08-07,293
2019-08-08,280
2019-08-09,274
2019-08-10,285
2019-08-11,300
2019-08-12,294
2019-08-13,296
2019-08-14,288
2019-08-15,299
2019-08-16,312
2019-08-17,306
2019-08-18,300
2019-08-19,285
2019-08-20,270
2019-08-21,257
2019-08-22,250
2019-08-23,259
2019-08-24,269
2019-08-24,269
2019-08-25,271
2019-08-25,271
2019-08-26,272
2019-08-26,272
2019-08-27,282
2019-08-27,282
2019-08-28,287
2019-08-29,293
2019-08-30,283
2019-08-31,275
2019-09-01,261
2019-09-02,253
2019-09-03,250
2019-09-04,258
