date_obj,Fremennik%20blue%20shirt price
2016-04-26,1831
2016-04-27,1831
2016-04-28,1788
2016-04-29,1788
2016-04-30,1788
2016-05-01,1788
2016-05-02,1788
2016-05-03,1788
2016-05-04,1788
2016-05-05,1788
2016-05-06,1788
2016-05-07,1788
2016-05-08,1788
2016-05-09,1788
2016-05-10,1699
2016-05-11,1699
2016-05-12,1699
2016-05-13,1699
2016-05-14,1699
2016-05-15,1699
2016-05-16,1699
2016-05-17,1699
2016-05-18,1699
2016-05-19,1699
2016-05-22,1707
2016-05-23,1707
2016-05-24,1707
2016-05-25,1707
2016-05-26,1707
2016-05-27,1707
2016-05-28,1707
2016-05-29,1707
2016-05-30,1707
2016-05-31,1707
2016-06-01,1671
2016-06-02,1671
2016-06-03,1671
2016-06-04,1671
2016-06-05,1671
2016-06-06,1671
2016-06-07,1671
2016-06-08,1671
2016-06-09,1671
2016-06-10,1671
2016-06-11,1671
2016-06-12,1670
2016-06-13,1670
2016-06-14,1670
2016-06-15,1670
2016-06-16,1670
2016-06-17,1670
2016-06-18,1670
2016-06-19,1670
2016-06-20,1670
2016-06-21,1670
2016-06-22,1614
2016-06-23,1614
2016-06-24,1614
2016-06-25,1614
2016-06-26,1614
2016-06-27,1614
2016-06-28,1614
2016-06-29,1614
2016-06-30,1614
2016-07-01,1614
2016-07-02,1614
2016-07-03,1614
2016-07-04,1584
2016-07-05,1584
2016-07-06,1584
2016-07-07,1584
2016-07-08,1584
2016-07-09,1584
2016-07-10,1584
2016-07-11,1584
2016-07-12,1584
2016-07-13,1584
2016-07-14,1584
2016-07-15,1584
2016-07-16,1560
2016-07-17,1560
2016-07-18,1560
2016-07-23,1560
2016-07-24,1560
2016-07-25,1560
2016-07-26,1560
2016-07-27,1560
2016-07-28,1560
2016-07-29,1560
2016-07-30,1522
2016-07-31,1522
2016-08-01,1522
2016-08-02,1522
2016-08-03,1522
2016-08-04,1522
2016-08-05,1522
2016-08-06,1522
2016-08-07,1522
2016-08-08,1522
2016-08-09,1522
2016-08-10,1522
2016-08-11,1522
2016-08-12,1522
2016-08-13,1522
2016-08-14,1522
2016-08-15,1448
2016-08-16,1448
2016-08-17,1448
2016-08-18,1448
2016-08-19,1448
2016-08-20,1448
2016-08-21,1448
2016-08-22,1448
2016-08-23,1448
2016-08-24,1448
2016-08-25,1448
2016-08-26,1448
2016-08-28,1448
2016-08-31,1404
2016-09-01,1404
2016-09-02,1404
2016-09-03,1404
2016-09-04,1404
2016-09-05,1404
2016-09-06,1404
2016-09-07,1404
2016-09-08,1404
2016-09-09,1404
2016-09-10,1404
2016-09-11,1404
2016-09-12,1404
2016-09-13,1404
2016-09-14,1404
2016-09-15,1404
2016-09-16,1405
2016-09-17,1405
2016-09-18,1405
2016-09-19,1405
2016-09-20,1405
2016-09-21,1405
2016-09-22,1405
2016-09-23,1405
2016-09-24,1405
2016-09-25,1405
2016-09-26,1405
2016-09-27,1405
2016-09-28,1405
2016-09-29,1405
2016-09-30,1405
2016-10-01,1447
2016-10-02,1447
2016-10-03,1447
2016-10-04,1447
2016-10-05,1447
2016-10-06,1447
2016-10-07,1447
2016-10-08,1447
2016-10-09,1447
2016-10-10,1447
2016-10-11,1447
2016-10-12,1447
2016-10-13,1447
2016-10-14,1447
2016-10-15,1447
2016-10-16,1440
2016-10-17,1440
2016-10-18,1440
2016-10-19,1440
2016-10-20,1440
2016-10-21,1440
2016-10-22,1440
2016-10-23,1440
2016-10-24,1440
2016-10-25,1440
2016-10-26,1440
2016-10-27,1440
2016-10-28,1440
2016-10-29,1440
2016-10-30,1440
2016-10-31,1451
2016-11-01,1451
2016-11-02,1451
2016-11-03,1451
2016-11-04,1451
2016-11-05,1451
2016-11-06,1451
2016-11-07,1451
2016-11-08,1451
2016-11-09,1451
2016-11-10,1451
2016-11-11,1451
2016-11-12,1451
2016-11-13,1451
2016-11-14,1451
2016-11-15,1451
2016-12-07,1377
2016-12-08,1377
2016-12-09,1377
2016-12-10,1377
2016-12-11,1377
2016-12-12,1377
2016-12-13,1377
2016-12-14,1377
2016-12-15,1377
2016-12-16,1377
2016-12-17,1332
2016-12-18,1332
2016-12-19,1332
2016-12-20,1332
2016-12-21,1332
2016-12-22,1332
2016-12-23,1332
2016-12-24,1332
2016-12-25,1332
2016-12-26,1332
2016-12-27,1332
2016-12-28,1332
2016-12-29,1332
2016-12-30,1332
2016-12-31,1332
2017-01-01,1332
2017-01-02,1313
2017-01-03,1313
2017-01-04,1313
2017-01-05,1313
2017-01-06,1313
2017-01-07,1313
2017-01-08,1313
2017-01-09,1313
2017-01-10,1313
2017-01-11,1313
2017-01-12,1313
2017-01-13,1313
2017-01-14,1313
2017-01-15,1333
2017-01-16,1333
2017-01-17,1333
2017-01-18,1333
2017-01-19,1333
2017-01-20,1333
2017-01-21,1333
2017-01-22,1333
2017-01-23,1333
2017-01-27,1339
2017-01-28,1339
2017-01-29,1339
2017-01-30,1339
2017-01-31,1339
2017-02-01,1339
2017-02-02,1339
2017-02-03,1339
2017-02-04,1339
2017-02-05,1339
2017-02-06,1339
2017-02-07,1339
2017-02-08,1327
2017-02-09,1327
2017-02-10,1327
2017-02-11,1327
2017-02-12,1327
2017-02-13,1327
2017-02-14,1327
2017-02-15,1327
2017-02-16,1327
2017-02-18,1327
2017-02-19,1334
2017-02-20,1334
2017-02-21,1334
2017-02-22,1334
2017-02-23,1334
2017-02-24,1334
2017-02-25,1334
2017-02-26,1334
2017-02-27,1334
2017-02-28,1334
2017-03-01,1334
2017-03-02,1334
2017-03-03,1334
2017-03-04,1334
2017-03-05,1284
2017-03-06,1284
2017-03-07,1284
2017-03-08,1284
2017-03-09,1284
2017-03-10,1284
2017-03-11,1284
2017-03-12,1284
2017-03-13,1284
2017-03-14,1284
2017-03-15,1287
2017-03-16,1287
2017-03-17,1287
2017-03-18,1287
2017-03-19,1287
2017-03-20,1287
2017-03-21,1287
2017-03-22,1287
2017-03-23,1287
2017-03-24,1294
2017-03-25,1294
2017-03-26,1294
2017-03-27,1294
2017-03-28,1294
2017-03-29,1294
2017-03-30,1294
2017-03-31,1294
2017-04-01,1294
2017-04-02,1294
2017-04-03,1294
2017-04-04,1293
2017-04-12,1293
2017-04-13,1293
2017-04-14,1293
2017-04-15,1279
2017-04-16,1279
2017-04-17,1279
2017-04-18,1279
2017-04-19,1279
2017-04-20,1279
2017-04-21,1279
2017-04-22,1279
2017-04-23,1279
2017-04-24,1220
2017-04-25,1220
2017-04-26,1220
2017-04-27,1220
2017-04-28,1220
2017-04-29,1220
2017-04-30,1220
2017-05-01,1220
2017-05-02,1220
2017-05-03,1185
2017-05-04,1185
2017-05-05,1185
2017-05-06,1185
2017-05-07,1185
2017-05-08,1185
2017-05-09,1185
2017-05-10,1185
2017-05-11,1185
2017-05-12,1187
2017-05-13,1187
2017-05-14,1187
2017-05-15,1187
2017-05-16,1187
2017-05-17,1187
2017-05-18,1187
2017-05-19,1187
2017-05-20,1187
2017-05-21,1187
2017-05-22,1187
2017-05-23,1193
2017-05-24,1193
2017-05-25,1193
2017-05-26,1193
2017-05-27,1193
2017-05-28,1193
2017-05-29,1193
2017-05-30,1193
2017-05-31,1193
2017-06-01,1193
2017-06-02,1193
2017-06-03,1193
2017-06-04,1157
2017-06-05,1157
2017-06-06,1157
2017-06-07,1157
2017-06-08,1157
2017-06-09,1157
2017-06-10,1157
2017-06-11,1157
2017-06-12,1157
2017-06-13,1157
2017-06-14,1157
2017-06-15,1144
2017-06-16,1144
2017-06-17,1144
2017-06-18,1144
2017-06-19,1144
2017-06-20,1144
2017-06-21,1144
2017-06-22,1144
2017-06-23,1144
2017-06-24,1144
2017-06-25,1144
2017-06-26,1116
2017-06-27,1116
2017-06-28,1116
2017-06-29,1116
2017-06-30,1116
2017-07-01,1116
2017-07-02,1116
2017-07-03,1116
2017-07-04,1116
2017-07-05,1116
2017-07-06,1116
2017-07-07,1116
2017-07-08,1116
2017-07-13,1108
2017-07-14,1108
2017-07-15,1108
2017-07-16,1108
2017-07-17,1108
2017-07-18,1108
2017-07-19,1108
2017-07-20,1108
2017-07-21,1108
2017-07-22,1108
2017-07-23,1108
2017-07-24,1108
2017-07-25,1108
2017-07-26,1119
2017-07-27,1119
2017-07-28,1119
2017-07-29,1119
2017-07-30,1119
2017-07-31,1119
2017-08-01,1119
2017-08-02,1119
2017-08-03,1119
2017-08-04,1119
2017-08-05,1119
2017-08-06,1119
2017-08-09,1072
2017-08-10,1072
2017-08-11,1072
2017-08-12,1072
2017-08-13,1072
2017-08-14,1072
2017-08-15,1072
2017-08-16,1072
2017-08-17,1072
2017-08-18,1072
2017-08-19,1072
2017-08-20,1045
2017-08-21,1045
2017-08-22,1045
2017-08-23,1045
2017-08-24,1045
2017-08-25,1045
2017-08-26,1045
2017-08-27,1045
2017-08-28,1045
2017-08-29,1045
2017-08-30,1060
2017-08-31,1060
2017-09-01,1060
2017-09-02,1060
2017-09-03,1060
2017-09-04,1060
2017-09-05,1060
2017-09-06,1060
2017-09-07,1060
2017-09-08,1060
2017-09-09,1033
2017-09-10,1033
2017-09-11,1033
2017-09-12,1033
2017-09-13,1033
2017-09-14,1033
2017-09-15,1033
2017-09-16,1033
2017-09-17,1033
2017-09-18,1033
2017-09-19,1033
2017-09-20,1033
2017-09-21,1071
2017-09-22,1071
2017-09-23,1071
2017-09-24,1071
2017-09-25,1071
2017-09-26,1071
2017-09-27,1071
2017-09-28,1071
2017-09-29,1071
2017-09-30,1071
2017-10-01,1071
2017-10-02,1071
2017-10-03,1087
2017-10-04,1087
2017-10-05,1087
2017-10-06,1087
2017-10-07,1087
2017-10-08,1087
2017-10-09,1087
2017-10-10,1087
2017-10-11,1087
2017-10-12,1087
2017-10-13,1087
2017-10-14,1087
2017-10-15,1043
2017-10-16,1043
2017-10-17,1043
2017-10-18,1043
2017-10-19,1043
2017-10-20,1043
2017-10-21,1043
2017-10-22,1043
2017-10-23,1043
2017-10-24,1049
2017-10-25,1049
2017-10-26,1049
2017-10-27,1049
2017-10-28,1049
2017-10-29,1049
2017-10-30,1049
2017-10-31,1049
2017-11-01,1049
2017-11-02,1049
2017-11-03,1049
2017-11-04,1029
2017-11-05,1029
2017-11-06,1029
2017-11-07,1029
2017-11-08,1029
2017-11-09,1029
2017-11-10,1029
2017-11-11,1029
2017-11-12,1029
2017-11-13,1029
2017-11-14,1029
2017-11-15,1029
2017-11-16,1029
2017-11-17,1009
2017-11-18,1009
2017-11-19,1009
2017-11-20,1009
2017-11-21,1009
2017-11-22,1009
2017-11-23,1009
2017-11-24,1009
2017-11-25,1009
2017-11-26,1009
2017-11-27,1009
2017-11-28,1009
2017-11-29,1009
2017-11-30,1009
2017-12-01,997
2017-12-02,997
2017-12-03,997
2017-12-04,997
2017-12-05,997
2017-12-06,997
2017-12-07,997
2017-12-08,997
2017-12-09,997
2017-12-10,997
2017-12-11,997
2017-12-12,997
2017-12-13,997
2017-12-14,997
2017-12-15,995
2017-12-16,995
2017-12-17,995
2017-12-18,995
2017-12-19,995
2017-12-20,995
2017-12-21,995
2017-12-22,995
2017-12-23,995
2017-12-24,995
2017-12-25,995
2017-12-26,995
2017-12-27,1003
2017-12-28,1003
2017-12-29,1003
2017-12-30,1003
2017-12-31,1003
2018-01-01,1003
2018-01-02,1003
2018-01-03,1003
2018-01-04,1003
2018-01-05,1003
2018-01-06,1003
2018-01-07,973
2018-01-08,973
2018-01-09,973
2018-01-10,973
2018-01-11,973
2018-01-12,973
2018-01-13,973
2018-01-14,973
2018-01-15,973
2018-01-16,973
2018-01-17,973
2018-01-18,973
2018-01-19,973
2018-01-20,957
2018-01-21,957
2018-01-22,957
2018-01-23,957
2018-01-24,957
2018-01-25,957
2018-01-26,988
2018-01-27,988
2018-01-28,988
2018-01-29,988
2018-01-30,988
2018-01-31,979
2018-02-01,979
2018-02-02,979
2018-02-03,979
2018-02-04,979
2018-02-05,979
2018-02-06,979
2018-02-07,983
2018-02-08,983
2018-02-09,983
2018-02-10,983
2018-02-11,983
2018-02-12,983
2018-02-13,983
2018-02-14,987
2018-02-15,987
2018-02-16,987
2018-02-17,987
2018-02-18,987
2018-02-19,968
2018-02-20,968
2018-02-21,968
2018-02-22,968
2018-02-23,968
2018-02-24,992
2018-02-25,992
2018-02-26,992
2018-02-27,992
2018-02-28,1004
2018-03-01,1004
2018-03-02,1004
2018-03-03,1004
2018-03-04,1004
2018-03-05,966
2018-03-06,966
2018-03-07,966
2018-03-08,966
2018-03-09,966
2018-03-10,966
2018-03-11,959
2018-03-12,959
2018-03-13,959
2018-03-14,959
2018-03-15,959
2018-03-16,959
2018-03-17,959
2018-03-18,929
2018-03-20,929
2018-03-21,929
2018-03-23,929
2018-03-24,929
2018-03-25,929
2018-03-26,895
2018-03-27,895
2018-03-28,895
2018-03-29,895
2018-03-30,895
2018-03-31,895
2018-04-01,882
2018-04-02,882
2018-04-03,882
2018-04-04,882
2018-04-05,882
2018-04-06,882
2018-04-07,882
2018-04-08,882
2018-04-09,884
2018-04-10,884
2018-04-11,884
2018-04-12,884
2018-04-13,884
2018-04-14,884
2018-04-15,884
2018-04-16,884
2018-04-17,916
2018-04-18,916
2018-04-19,916
2018-04-20,916
2018-04-21,916
2018-04-22,916
2018-04-23,916
2018-04-24,900
2018-04-25,900
2018-04-26,900
2018-04-27,900
2018-04-28,900
2018-04-29,900
2018-04-30,900
2018-05-01,900
2018-05-02,900
2018-05-03,900
2018-05-04,900
2018-05-05,904
2018-05-06,904
2018-05-07,904
2018-05-08,904
2018-05-09,904
2018-05-10,904
2018-05-11,904
2018-05-12,940
2018-05-13,940
2018-05-14,940
2018-05-15,940
2018-05-16,940
2018-05-17,940
2018-05-18,940
2018-05-19,940
2018-05-20,940
2018-05-21,965
2018-05-22,965
2018-05-23,965
2018-05-24,965
2018-05-25,965
2018-05-26,965
2018-05-27,965
2018-05-28,935
2018-05-29,935
2018-05-30,935
2018-05-31,935
2018-06-01,935
2018-06-02,935
2018-06-03,935
2018-06-04,935
2018-06-05,942
2018-06-06,942
2018-06-07,942
2018-06-08,942
2018-06-09,942
2018-06-10,942
2018-06-11,963
2018-06-12,963
2018-06-13,963
2018-06-14,963
2018-06-15,963
2018-06-16,963
2018-06-17,963
2018-06-18,959
2018-06-19,959
2018-06-20,959
2018-06-21,959
2018-06-22,959
2018-06-23,959
2018-06-24,959
2018-06-25,946
2018-06-26,946
2018-06-27,946
2018-06-28,946
2018-06-29,946
2018-06-30,946
2018-07-01,946
2018-07-02,946
2018-07-03,957
2018-07-04,957
2018-07-05,957
2018-07-06,957
2018-07-07,957
2018-07-08,957
2018-07-09,957
2018-07-10,957
2018-07-11,957
2018-07-12,957
2018-07-13,957
2018-07-14,957
2018-07-15,957
2018-07-16,957
2018-07-17,957
2018-07-18,957
2018-07-19,966
2018-07-20,966
2018-07-21,966
2018-07-22,966
2018-07-23,966
2018-07-24,966
2018-07-25,966
2018-07-26,944
2018-07-27,944
2018-07-28,944
2018-07-29,944
2018-07-30,944
2018-07-31,944
2018-08-01,958
2018-08-02,958
2018-08-03,958
2018-08-04,958
2018-08-05,958
2018-08-06,958
2018-08-07,958
2018-08-08,975
2018-08-09,975
2018-08-10,975
2018-08-11,975
2018-08-12,975
2018-08-14,975
2018-08-16,999
2018-08-17,999
2018-08-18,999
2018-08-19,999
2018-08-20,999
2018-08-21,1041
2018-08-22,1041
2018-08-23,1041
2018-08-24,1041
2018-08-25,1041
2018-08-26,1041
2018-08-27,1041
2018-08-28,1041
2018-08-29,1041
2018-08-30,1041
2018-08-31,1041
2018-09-01,1041
2018-09-02,1041
2018-09-03,1041
2018-09-04,1029
2018-09-05,1029
2018-09-06,1029
2018-09-07,1029
2018-09-08,1029
2018-09-09,1029
2018-09-10,1035
2018-09-11,1035
2018-09-12,1035
2018-09-13,1035
2018-09-14,1035
2018-09-15,1035
2018-09-16,1035
2018-09-17,995
2018-09-18,995
2018-09-19,995
2018-09-20,995
2018-09-21,995
2018-09-22,995
2018-09-23,999
2018-09-24,999
2018-09-25,999
2018-09-26,999
2018-09-27,999
2018-09-28,999
2018-09-29,999
2018-09-30,1004
2018-10-01,1004
2018-10-02,1004
2018-10-03,1004
2018-10-04,1004
2018-10-05,1004
2018-10-06,972
2018-10-07,972
2018-10-08,972
2018-10-09,972
2018-10-10,972
2018-10-11,972
2018-10-12,972
2018-10-13,978
2018-10-14,978
2018-10-15,978
2018-10-16,978
2018-10-17,978
2018-10-18,978
2018-10-19,978
2018-10-20,978
2018-10-21,986
2018-10-22,986
2018-10-23,986
2018-10-24,986
2018-10-25,986
2018-10-26,986
2018-10-27,986
2018-10-28,1009
2018-10-29,1009
2018-10-30,1009
2018-10-31,1009
2018-11-01,1009
2018-11-03,1000
2018-11-04,1000
2018-11-05,1000
2018-11-06,1000
2018-11-07,982
2018-11-08,982
2018-11-09,982
2018-11-10,982
2018-11-11,982
2018-11-12,988
2018-11-13,988
2018-11-14,988
2018-11-15,988
2018-11-16,988
2018-11-17,969
2018-11-18,969
2018-11-19,969
2018-11-20,969
2018-11-21,969
2018-11-22,959
2018-11-23,959
2018-11-24,959
2018-11-25,959
2018-11-26,934
2018-11-27,934
2018-11-28,934
2018-11-29,934
2018-12-01,962
2018-12-02,962
2018-12-03,962
2018-12-04,962
2018-12-05,946
2018-12-07,946
2018-12-09,946
2018-12-10,905
2018-12-11,905
2018-12-12,905
2018-12-13,905
2018-12-14,884
2018-12-15,884
2018-12-16,884
2018-12-17,884
2018-12-18,884
2018-12-19,884
2018-12-20,869
2018-12-21,869
2018-12-22,869
2018-12-23,869
2018-12-24,869
2018-12-25,900
2018-12-26,900
2018-12-27,900
2018-12-28,900
2018-12-29,900
2018-12-30,918
2018-12-31,918
2019-01-01,918
2019-01-02,918
2019-01-03,918
2019-01-04,941
2019-01-05,941
2019-01-06,941
2019-01-08,941
2019-01-10,946
2019-01-11,946
2019-01-12,946
2019-01-13,946
2019-01-14,905
2019-01-15,905
2019-01-16,905
2019-01-17,905
2019-01-18,905
2019-01-19,902
2019-01-20,902
2019-01-21,902
2019-01-22,902
2019-01-23,858
2019-01-24,858
2019-01-25,858
2019-01-26,858
2019-01-27,858
2019-01-28,858
2019-01-29,819
2019-01-30,819
2019-01-31,819
2019-02-01,819
2019-02-02,819
2019-02-03,780
2019-02-04,780
2019-02-05,780
2019-02-06,780
2019-02-07,780
2019-02-08,743
2019-02-09,743
2019-02-10,743
2019-02-11,743
2019-02-12,743
2019-02-13,711
2019-02-14,711
2019-02-15,711
2019-02-16,711
2019-02-17,711
2019-02-18,713
2019-02-19,713
2019-02-20,713
2019-02-21,713
2019-02-22,713
2019-02-23,713
2019-02-24,703
2019-02-25,703
2019-02-26,703
2019-02-27,703
2019-02-28,703
2019-03-01,703
2019-03-02,703
2019-03-03,703
2019-03-04,704
2019-03-05,704
2019-03-06,704
2019-03-07,704
2019-03-08,704
2019-03-09,704
2019-03-10,693
2019-03-11,693
2019-03-12,693
2019-03-13,693
2019-03-14,693
2019-03-15,693
2019-03-16,689
2019-03-17,689
2019-03-18,689
2019-03-19,689
2019-03-20,689
2019-03-21,689
2019-03-22,691
2019-03-23,691
2019-03-24,691
2019-03-25,691
2019-03-26,691
2019-03-27,691
2019-03-28,691
2019-03-29,704
2019-03-30,704
2019-03-31,704
2019-04-01,704
2019-04-02,704
2019-04-03,704
2019-04-04,703
2019-04-05,703
2019-04-06,703
2019-04-07,703
2019-04-08,703
2019-04-09,703
2019-04-10,703
2019-04-11,703
2019-04-12,683
2019-04-13,683
2019-04-14,683
2019-04-15,683
2019-04-16,683
2019-04-17,683
2019-04-18,683
2019-04-19,701
2019-04-20,701
2019-04-21,701
2019-04-22,701
2019-04-23,701
2019-04-24,701
2019-04-25,701
2019-04-26,698
2019-04-27,698
2019-04-28,698
2019-04-29,698
2019-04-30,698
