date_obj,Steel%20brutal price
2016-03-04,201
2016-03-05,201
2016-03-06,192
2016-03-07,192
2016-03-08,192
2016-03-09,192
2016-03-10,192
2016-03-11,192
2016-03-12,192
2016-03-13,192
2016-03-14,192
2016-03-15,187
2016-03-16,187
2016-03-17,187
2016-03-18,187
2016-03-19,187
2016-03-20,187
2016-03-21,187
2016-03-22,187
2016-03-23,189
2016-03-24,189
2016-03-25,189
2016-03-26,189
2016-03-27,189
2016-03-28,189
2016-03-29,189
2016-03-30,189
2016-03-31,192
2016-04-01,192
2016-04-02,192
2016-04-03,192
2016-04-04,192
2016-04-05,192
2016-04-06,192
2016-04-07,192
2016-04-08,192
2016-04-09,197
2016-04-10,197
2016-04-11,197
2016-04-12,197
2016-04-13,197
2016-04-14,197
2016-04-15,197
2016-04-16,197
2016-04-17,197
2016-04-18,198
2016-04-19,198
2016-04-20,198
2016-04-21,198
2016-04-22,198
2016-04-23,198
2016-04-24,198
2016-04-25,198
2016-04-26,197
2016-04-27,197
2016-04-28,197
2016-04-29,197
2016-04-30,197
2016-05-01,197
2016-05-02,197
2016-05-03,197
2016-05-04,200
2016-05-05,200
2016-05-06,200
2016-05-07,200
2016-05-08,200
2016-05-09,200
2016-05-10,200
2016-05-11,200
2016-05-12,199
2016-05-13,199
2016-05-14,199
2016-05-15,199
2016-05-16,199
2016-05-17,199
2016-05-18,202
2016-05-19,202
2016-05-22,202
2016-05-23,202
2016-05-24,202
2016-05-25,205
2016-05-26,205
2016-05-27,205
2016-05-28,205
2016-05-29,205
2016-05-30,205
2016-05-31,205
2016-06-01,208
2016-06-02,208
2016-06-03,208
2016-06-04,208
2016-06-05,208
2016-06-06,208
2016-06-07,208
2016-06-08,208
2016-06-09,210
2016-06-10,210
2016-06-11,210
2016-06-12,210
2016-06-13,210
2016-06-14,210
2016-06-15,210
2016-06-16,213
2016-06-17,213
2016-06-18,213
2016-06-19,213
2016-06-20,213
2016-06-21,213
2016-06-22,213
2016-06-23,213
2016-06-24,213
2016-06-25,213
2016-06-26,213
2016-06-27,213
2016-06-28,213
2016-06-29,213
2016-06-30,208
2016-07-01,208
2016-07-02,208
2016-07-03,208
2016-07-04,208
2016-07-05,208
2016-07-06,204
2016-07-07,204
2016-07-08,204
2016-07-09,204
2016-07-10,204
2016-07-11,204
2016-07-12,202
2016-07-13,202
2016-07-14,202
2016-07-15,202
2016-07-16,202
2016-07-17,202
2016-07-18,202
2016-07-24,202
2016-07-25,202
2016-07-26,202
2016-07-27,202
2016-07-28,196
2016-07-29,196
2016-07-30,196
2016-07-31,196
2016-08-01,196
2016-08-02,196
2016-08-03,196
2016-08-04,196
2016-08-05,196
2016-08-06,196
2016-08-07,196
2016-08-08,196
2016-08-09,196
2016-08-10,196
2016-08-11,194
2016-08-12,194
2016-08-13,194
2016-08-14,194
2016-08-15,194
2016-08-16,194
2016-08-17,194
2016-08-18,194
2016-08-19,195
2016-08-20,195
2016-08-21,195
2016-08-22,195
2016-08-23,195
2016-08-24,195
2016-08-25,195
2016-08-26,195
2016-08-28,193
2016-08-31,193
2016-09-01,193
2016-09-02,193
2016-09-03,193
2016-09-04,193
2016-09-05,192
2016-09-06,192
2016-09-07,192
2016-09-08,192
2016-09-09,192
2016-09-10,192
2016-09-11,192
2016-09-12,192
2016-09-13,192
2016-09-14,192
2016-09-15,188
2016-09-16,188
2016-09-17,188
2016-09-18,188
2016-09-19,188
2016-09-20,188
2016-09-21,188
2016-09-22,188
2016-09-23,188
2016-09-24,188
2016-09-25,186
2016-09-26,186
2016-09-27,186
2016-09-28,186
2016-09-29,186
2016-09-30,186
2016-10-01,186
2016-10-02,186
2016-10-03,186
2016-10-04,186
2016-10-05,186
2016-10-06,185
2016-10-07,185
2016-10-08,185
2016-10-09,185
2016-10-10,185
2016-10-11,185
2016-10-12,185
2016-10-13,185
2016-10-14,185
2016-10-15,185
2016-10-16,181
2016-10-17,181
2016-10-18,181
2016-10-19,181
2016-10-20,181
2016-10-21,181
2016-10-22,181
2016-10-23,181
2016-10-24,171
2016-10-25,171
2016-10-26,171
2016-10-27,171
2016-10-28,171
2016-10-29,171
2016-10-30,171
2016-10-31,171
2016-11-01,171
2016-11-02,170
2016-11-03,170
2016-11-04,170
2016-11-05,170
2016-11-06,170
2016-11-07,170
2016-11-08,170
2016-11-09,170
2016-11-10,169
2016-11-11,169
2016-11-12,169
2016-11-13,169
2016-11-14,169
2016-12-08,167
2016-12-09,167
2016-12-10,169
2016-12-11,169
2016-12-12,169
2016-12-13,169
2016-12-14,169
2016-12-15,169
2016-12-16,169
2016-12-17,166
2016-12-18,166
2016-12-19,166
2016-12-20,166
2016-12-21,166
2016-12-22,166
2016-12-23,166
2016-12-24,166
2016-12-25,163
2016-12-26,163
2016-12-27,163
2016-12-28,163
2016-12-29,163
2016-12-30,163
2016-12-31,162
2017-01-01,162
2017-01-02,162
2017-01-03,162
2017-01-04,162
2017-01-05,160
2017-01-06,160
2017-01-07,160
2017-01-08,160
2017-01-09,160
2017-01-10,159
2017-01-11,159
2017-01-12,159
2017-01-13,159
2017-01-14,159
2017-01-15,157
2017-01-16,157
2017-01-17,157
2017-01-18,157
2017-01-19,157
2017-01-20,157
2017-01-21,157
2017-01-22,157
2017-01-27,157
2017-01-28,153
2017-01-29,153
2017-01-30,153
2017-01-31,153
2017-02-01,153
2017-02-02,151
2017-02-03,151
2017-02-04,151
2017-02-05,151
2017-02-06,151
2017-02-07,152
2017-02-08,152
2017-02-09,152
2017-02-10,152
2017-02-11,151
2017-02-12,151
2017-02-13,151
2017-02-14,151
2017-02-15,151
2017-02-16,151
2017-02-18,148
2017-02-19,148
2017-02-20,148
2017-02-21,148
2017-02-22,147
2017-02-23,147
2017-02-24,147
2017-02-25,147
2017-02-26,147
2017-02-27,144
2017-02-28,144
2017-03-01,144
2017-03-02,144
2017-03-03,144
2017-03-04,140
2017-03-05,140
2017-03-06,140
2017-03-07,140
2017-03-08,140
2017-03-09,140
2017-03-10,139
2017-03-11,139
2017-03-12,139
2017-03-13,139
2017-03-14,139
2017-03-15,139
2017-03-16,139
2017-03-17,139
2017-03-18,139
2017-03-19,138
2017-03-20,138
2017-03-21,138
2017-03-22,138
2017-03-23,140
2017-03-24,140
2017-03-25,140
2017-03-26,140
2017-03-27,140
2017-03-28,141
2017-03-29,141
2017-03-30,141
2017-03-31,141
2017-04-01,143
2017-04-02,143
2017-04-03,143
2017-04-04,143
2017-04-12,145
2017-04-13,145
2017-04-14,145
2017-04-15,146
2017-04-16,146
2017-04-17,146
2017-04-18,146
2017-04-19,143
2017-04-20,143
2017-04-21,143
2017-04-22,143
2017-04-23,143
2017-04-24,142
2017-04-25,142
2017-04-26,142
2017-04-27,142
2017-04-28,142
2017-04-29,137
2017-04-30,137
2017-05-01,137
2017-05-02,137
2017-05-03,137
2017-05-04,139
2017-05-05,139
2017-05-06,139
2017-05-07,139
2017-05-08,139
2017-05-09,137
2017-05-10,137
2017-05-11,137
2017-05-12,137
2017-05-13,137
2017-05-14,137
2017-05-15,137
2017-05-16,137
2017-05-17,137
2017-05-18,141
2017-05-19,141
2017-05-20,141
2017-05-21,141
2017-05-22,141
2017-05-23,141
2017-05-24,141
2017-05-25,141
2017-05-26,141
2017-05-27,143
2017-05-28,143
2017-05-29,143
2017-05-30,143
2017-05-31,143
2017-06-01,144
2017-06-02,144
2017-06-03,144
2017-06-06,140
2017-06-07,140
2017-06-08,140
2017-06-09,141
2017-06-10,141
2017-06-11,141
2017-06-12,141
2017-06-13,141
2017-06-14,141
2017-06-15,141
2017-06-16,141
2017-06-17,141
2017-06-18,142
2017-06-19,142
2017-06-20,142
2017-06-21,142
2017-06-22,142
2017-06-23,142
2017-06-24,139
2017-06-25,139
2017-06-26,139
2017-06-27,139
2017-06-28,139
2017-06-29,136
2017-06-30,136
2017-07-01,136
2017-07-02,136
2017-07-03,136
2017-07-04,133
2017-07-05,133
2017-07-06,133
2017-07-07,133
2017-07-08,133
2017-07-13,134
2017-07-14,134
2017-07-15,134
2017-07-16,134
2017-07-17,135
2017-07-18,135
2017-07-19,135
2017-07-20,135
2017-07-21,135
2017-07-22,135
2017-07-23,135
2017-07-24,135
2017-07-25,135
2017-07-26,137
2017-07-27,137
2017-07-28,137
2017-07-29,137
2017-07-30,140
2017-07-31,140
2017-08-01,140
2017-08-02,140
2017-08-03,141
2017-08-04,141
2017-08-05,141
2017-08-06,141
2017-08-09,139
2017-08-10,139
2017-08-11,139
2017-08-12,139
2017-08-13,135
2017-08-14,135
2017-08-15,135
2017-08-17,130
2017-08-18,130
2017-08-19,130
2017-08-20,130
2017-08-21,130
2017-08-22,127
2017-08-23,127
2017-08-24,127
2017-08-25,127
2017-08-26,127
2017-08-27,127
2017-08-28,127
2017-08-29,127
2017-08-30,128
2017-08-31,128
2017-09-01,128
2017-09-02,128
2017-09-03,128
2017-09-04,127
2017-09-05,127
2017-09-06,127
2017-09-07,127
2017-09-08,129
2017-09-09,129
2017-09-10,129
2017-09-11,129
2017-09-12,129
2017-09-13,129
2017-09-14,129
2017-09-15,129
2017-09-16,129
2017-09-17,128
2017-09-19,128
2017-09-20,128
2017-09-21,129
2017-09-22,129
2017-09-23,129
2017-09-24,129
2017-09-25,129
2017-09-26,133
2017-09-27,133
2017-09-28,133
2017-09-29,133
2017-09-30,133
2017-10-01,132
2017-10-02,132
2017-10-03,132
2017-10-04,132
2017-10-05,132
2017-10-06,133
2017-10-07,133
2017-10-08,133
2017-10-09,133
2017-10-10,135
2017-10-11,135
2017-10-12,135
2017-10-13,135
2017-10-14,135
2017-10-15,135
2017-10-16,135
2017-10-17,135
2017-10-18,135
2017-10-19,137
2017-10-20,137
2017-10-21,137
2017-10-22,137
2017-10-23,138
2017-10-24,138
2017-10-25,138
2017-10-26,138
2017-10-27,138
2017-10-28,138
2017-10-29,138
2017-10-30,138
2017-10-31,137
2017-11-01,137
2017-11-02,137
2017-11-03,137
2017-11-04,137
2017-11-05,139
2017-11-06,139
2017-11-07,139
2017-11-08,139
2017-11-09,139
2017-11-10,137
2017-11-11,137
2017-11-12,137
2017-11-13,137
2017-11-14,137
2017-11-15,138
2017-11-16,138
2017-11-17,138
2017-11-18,138
2017-11-19,136
2017-11-20,136
2017-11-21,136
2017-11-22,136
2017-11-23,136
2017-11-24,136
2017-11-25,136
2017-11-26,136
2017-11-27,136
2017-11-28,136
2017-11-29,133
2017-11-30,133
2017-12-01,133
2017-12-02,133
2017-12-03,133
2017-12-04,130
2017-12-05,130
2017-12-06,130
2017-12-07,130
2017-12-08,130
2017-12-09,127
2017-12-10,127
2017-12-11,127
2017-12-12,127
2017-12-13,127
2017-12-14,124
2017-12-15,124
2017-12-16,124
2017-12-17,124
2017-12-18,124
2017-12-19,124
2017-12-20,124
2017-12-21,124
2017-12-22,122
2017-12-23,122
2017-12-24,122
2017-12-25,122
2017-12-26,122
2017-12-27,122
2017-12-28,122
2017-12-29,124
2017-12-30,124
2017-12-31,124
2018-01-01,124
2018-01-02,124
2018-01-03,124
2018-01-04,124
2018-01-05,122
2018-01-06,122
2018-01-07,122
2018-01-08,122
2018-01-09,120
2018-01-10,120
2018-01-11,120
2018-01-12,120
2018-01-13,119
2018-01-14,119
2018-01-15,119
2018-01-16,117
2018-01-17,117
2018-01-18,117
2018-01-19,117
2018-01-20,118
2018-01-21,118
2018-01-22,118
2018-01-23,116
2018-01-24,116
2018-01-25,113
2018-01-26,113
2018-01-27,110
2018-01-28,110
2018-01-29,108
2018-01-30,108
2018-02-01,108
2018-02-02,108
2018-02-04,107
2018-02-05,108
2018-02-06,108
2018-02-07,108
2018-02-08,108
2018-02-09,109
2018-02-10,109
2018-02-11,112
2018-02-12,112
2018-02-13,114
2018-02-14,114
2018-02-15,117
2018-02-16,117
2018-02-17,112
2018-02-18,112
2018-02-19,110
2018-02-20,110
2018-02-21,108
2018-02-22,108
2018-02-23,105
2018-02-24,105
2018-02-25,106
2018-02-26,106
2018-02-27,106
2018-02-28,106
2018-03-01,104
2018-03-02,104
2018-03-03,103
2018-03-04,103
2018-03-05,102
2018-03-06,102
2018-03-07,100
2018-03-08,100
2018-03-09,99
2018-03-10,99
2018-03-11,100
2018-03-12,100
2018-03-13,100
2018-03-14,100
2018-03-15,100
2018-03-16,100
2018-03-17,102
2018-03-18,102
2018-03-19,103
2018-03-20,103
2018-03-21,102
2018-03-23,102
2018-03-24,103
2018-03-26,106
2018-03-27,106
2018-03-28,106
2018-03-29,106
2018-03-30,105
2018-03-31,105
2018-04-01,107
2018-04-02,107
2018-04-03,107
2018-04-04,107
2018-04-05,107
2018-04-06,108
2018-04-08,108
2018-04-09,108
2018-04-10,106
2018-04-11,106
2018-04-12,107
2018-04-13,107
2018-04-14,107
2018-04-16,108
2018-04-17,106
2018-04-18,106
2018-04-19,106
2018-04-20,103
2018-04-21,103
2018-04-22,104
2018-04-23,104
2018-04-24,101
2018-04-25,101
2018-04-26,101
2018-04-27,101
2018-04-28,101
2018-04-29,102
2018-04-30,102
2018-05-01,104
2018-05-02,104
2018-05-03,104
2018-05-04,104
2018-05-05,104
2018-05-06,104
2018-05-07,105
2018-05-08,105
2018-05-09,102
2018-05-10,102
2018-05-11,104
2018-05-12,104
2018-05-13,102
2018-05-14,102
2018-05-15,98
2018-05-16,98
2018-05-17,96
2018-05-18,96
2018-05-19,94
2018-05-20,94
2018-05-21,95
2018-05-22,95
2018-05-23,94
2018-05-24,94
2018-05-25,95
2018-05-26,93
2018-05-27,93
2018-05-28,91
2018-05-29,91
2018-05-30,91
2018-05-31,90
2018-06-01,90
2018-06-02,89
2018-06-03,89
2018-06-04,89
2018-06-05,88
2018-06-06,88
2018-06-07,90
2018-06-08,90
2018-06-09,91
2018-06-10,94
2018-06-11,94
2018-06-12,98
2018-06-13,102
2018-06-14,105
2018-06-15,105
2018-06-16,108
2018-06-17,113
2018-06-18,113
2018-06-19,112
2018-06-20,112
2018-06-21,116
2018-06-22,116
2018-06-23,120
2018-06-24,120
2018-06-25,121
2018-06-26,121
2018-06-27,121
2018-06-28,127
2018-06-29,127
2018-06-30,130
2018-07-01,130
2018-07-02,133
2018-07-03,133
2018-07-04,130
2018-07-05,130
2018-07-06,131
2018-07-07,131
2018-07-08,131
2018-07-09,131
2018-07-10,129
2018-07-11,129
2018-07-12,129
2018-07-13,128
2018-07-14,127
2018-07-15,127
2018-07-16,125
2018-07-17,124
2018-07-18,124
2018-07-19,127
2018-07-20,127
2018-07-21,128
2018-07-22,128
2018-07-23,127
2018-07-24,127
2018-07-25,129
2018-07-26,129
2018-07-27,128
2018-07-28,128
2018-07-29,128
2018-07-30,128
2018-07-31,128
2018-08-01,128
2018-08-02,128
2018-08-03,128
2018-08-04,125
2018-08-05,125
2018-08-06,125
2018-08-07,125
2018-08-08,124
2018-08-09,124
2018-08-10,123
2018-08-11,123
2018-08-12,124
2018-08-14,124
2018-08-16,124
2018-08-17,123
2018-08-18,123
2018-08-19,123
2018-08-20,120
2018-08-21,120
2018-08-22,119
2018-08-23,119
2018-08-24,120
2018-08-25,123
2018-08-26,123
2018-08-27,118
2018-08-28,118
2018-08-29,117
2018-08-30,117
2018-08-31,116
2018-09-01,116
2018-09-02,116
2018-09-03,115
2018-09-04,116
2018-09-05,116
2018-09-06,116
2018-09-07,113
2018-09-08,113
2018-09-09,112
2018-09-10,112
2018-09-11,110
2018-09-12,110
2018-09-13,108
2018-09-14,108
2018-09-15,105
2018-09-16,105
2018-09-17,103
2018-09-18,102
2018-09-19,102
2018-09-20,104
2018-09-21,104
2018-09-22,103
2018-09-23,103
2018-09-24,102
2018-09-25,102
2018-09-26,104
2018-09-27,104
2018-09-28,102
2018-09-29,102
2018-09-30,103
2018-10-02,102
2018-10-03,102
2018-10-04,102
2018-10-05,102
2018-10-06,101
2018-10-07,101
2018-10-08,105
2018-10-09,105
2018-10-10,106
2018-10-11,106
2018-10-12,108
2018-10-13,106
2018-10-14,106
2018-10-15,107
2018-10-16,107
2018-10-17,107
2018-10-18,107
2018-10-19,109
2018-10-20,109
2018-10-21,113
2018-10-22,115
2018-10-23,115
2018-10-24,119
2018-10-25,119
2018-10-26,120
2018-10-27,120
2018-10-28,121
2018-10-29,121
2018-10-30,119
2018-10-31,120
2018-11-01,123
2018-11-03,124
2018-11-04,124
2018-11-05,124
2018-11-06,126
2018-11-07,126
2018-11-08,127
2018-11-09,127
2018-11-10,126
2018-11-11,129
2018-11-12,132
2018-11-13,132
2018-11-14,132
2018-11-15,132
2018-11-16,131
2018-11-17,131
2018-11-18,131
2018-11-19,131
2018-11-20,128
2018-11-21,128
2018-11-22,128
2018-11-23,128
2018-11-24,127
2018-11-25,129
2018-11-26,129
2018-11-27,128
2018-11-28,126
2018-11-29,123
2018-12-01,125
2018-12-02,123
2018-12-03,123
2018-12-04,123
2018-12-05,120
2018-12-07,117
2018-12-09,115
2018-12-10,114
2018-12-11,114
2018-12-12,112
2018-12-13,110
2018-12-14,109
2018-12-15,113
2018-12-16,112
2018-12-17,112
2018-12-18,114
2018-12-19,112
2018-12-20,112
2018-12-21,113
2018-12-22,115
2018-12-23,115
2018-12-24,117
2018-12-25,117
2018-12-26,116
2018-12-27,119
2018-12-28,119
2018-12-29,122
2018-12-30,127
2018-12-31,126
2019-01-01,119
2019-01-02,119
2019-01-03,117
2019-01-04,114
2019-01-05,113
2019-01-06,109
2019-01-08,104
2019-01-10,101
2019-01-11,99
2019-01-12,99
2019-01-13,98
2019-01-14,100
2019-01-15,99
2019-01-16,100
2019-01-17,100
2019-01-18,100
2019-01-19,102
2019-01-20,101
2019-01-21,98
2019-01-22,98
2019-01-23,101
2019-01-24,102
2019-01-25,102
2019-01-26,104
2019-01-27,104
2019-01-28,104
2019-01-29,104
2019-01-30,106
2019-01-31,106
2019-02-01,103
2019-02-02,104
2019-02-03,104
2019-02-04,104
2019-02-05,103
2019-02-06,103
2019-02-07,101
2019-02-08,98
2019-02-09,97
2019-02-10,98
2019-02-11,100
2019-02-12,102
2019-02-13,101
2019-02-14,101
2019-02-15,99
2019-02-16,98
2019-02-17,96
2019-02-18,95
2019-02-19,95
2019-02-20,97
2019-02-21,98
2019-02-22,93
2019-02-23,94
2019-02-24,92
2019-02-25,91
2019-02-26,95
2019-02-27,95
2019-02-28,95
2019-03-01,100
2019-03-02,104
2019-03-03,108
2019-03-04,113
2019-03-05,112
2019-03-06,112
2019-03-07,110
2019-03-08,110
2019-03-09,112
2019-03-10,108
2019-03-11,113
2019-03-12,112
2019-03-13,112
2019-03-14,109
2019-03-15,109
2019-03-16,110
2019-03-17,110
2019-03-18,110
2019-03-19,106
2019-03-20,106
2019-03-21,105
2019-03-22,105
2019-03-23,104
2019-03-24,106
2019-03-25,106
2019-03-26,111
2019-03-27,111
2019-03-28,109
2019-03-29,110
2019-03-30,110
2019-03-31,110
2019-04-01,108
2019-04-02,113
2019-04-03,116
2019-04-04,116
2019-04-05,120
2019-04-06,120
2019-04-07,123
2019-04-08,126
2019-04-09,132
2019-04-10,132
2019-04-11,135
2019-04-12,133
2019-04-13,132
2019-04-14,131
2019-04-15,131
2019-04-16,129
2019-04-17,123
2019-04-18,121
2019-04-19,119
2019-04-20,115
2019-04-21,115
2019-04-22,112
2019-04-23,111
2019-04-24,109
2019-04-25,106
2019-04-26,103
2019-04-27,103
2019-04-28,102
2019-04-29,98
2019-04-30,99
2019-05-01,99
2019-05-02,99
2019-05-03,99
2019-05-04,99
2019-05-05,100
2019-05-06,100
2019-05-07,100
2019-05-08,100
2019-05-09,100
2019-05-10,100
2019-05-11,97
2019-05-12,99
2019-05-13,98
2019-05-14,95
2019-05-15,95
2019-05-16,94
2019-05-17,94
2019-05-18,95
2019-05-19,96
2019-05-20,96
2019-05-21,96
2019-05-22,96
2019-05-23,94
2019-05-24,94
2019-05-25,94
2019-05-26,97
2019-05-27,97
2019-05-28,99
2019-05-29,101
2019-05-30,104
2019-05-31,104
2019-06-01,105
2019-06-02,103
2019-06-03,102
2019-06-04,98
2019-06-05,96
2019-06-06,96
2019-06-07,95
2019-06-08,95
2019-06-09,94
2019-06-10,94
2019-06-11,96
2019-06-12,96
2019-06-13,96
2019-06-14,97
2019-06-15,97
2019-06-16,96
2019-06-17,96
2019-06-18,97
2019-06-19,100
2019-06-20,101
2019-06-21,101
2019-06-22,101
2019-06-23,101
2019-06-24,101
2019-06-25,102
2019-06-26,100
2019-06-27,98
2019-06-28,98
2019-06-29,99
2019-06-30,101
2019-07-01,101
2019-07-02,102
2019-07-03,101
2019-07-04,101
2019-07-05,103
2019-07-06,103
2019-07-07,106
2019-07-08,106
2019-07-09,105
2019-07-10,105
2019-07-11,104
2019-07-12,102
2019-07-13,102
2019-07-14,99
2019-07-15,99
2019-07-16,98
2019-07-17,99
2019-07-18,99
2019-07-19,98
2019-07-20,98
2019-07-21,98
2019-07-22,99
2019-07-23,99
2019-07-24,99
2019-07-25,99
2019-07-26,99
2019-07-27,103
2019-07-28,105
2019-07-29,106
2019-07-30,108
2019-07-31,109
2019-08-01,109
2019-08-02,107
2019-08-03,105
2019-08-04,105
2019-08-05,103
2019-08-06,103
2019-08-07,106
2019-08-08,106
2019-08-09,108
2019-08-10,110
2019-08-11,110
2019-08-12,110
2019-08-13,110
2019-08-14,109
2019-08-15,110
2019-08-16,112
2019-08-17,112
2019-08-18,118
2019-08-19,122
2019-08-20,122
2019-08-21,123
2019-08-22,125
2019-08-23,125
2019-08-24,121
2019-08-24,121
2019-08-25,121
2019-08-25,121
2019-08-26,120
2019-08-26,120
2019-08-27,120
2019-08-27,120
2019-08-28,119
2019-08-29,119
2019-08-30,122
2019-08-31,122
2019-09-01,122
2019-09-02,122
2019-09-03,117
2019-09-04,117
2019-09-05,116
