date_obj,Black%20kiteshield price
2015-08-05,1996
2015-08-06,2052
2015-08-07,2052
2015-08-08,2097
2015-08-09,2040
2015-08-10,1960
2015-08-11,1874
2015-08-12,1874
2015-08-13,1883
2015-08-14,1898
2015-08-15,1898
2015-08-16,1828
2015-08-17,1810
2015-08-18,1749
2015-08-19,1685
2015-08-20,1685
2015-08-21,1658
2015-08-22,1724
2015-08-23,1724
2015-08-24,1724
2015-08-25,1724
2015-08-26,1796
2015-08-27,1866
2015-08-28,1866
2015-08-29,1953
2015-08-30,1953
2015-08-31,2036
2015-09-01,2075
2015-09-02,2075
2015-09-03,2040
2015-09-04,2033
2015-09-05,2033
2015-09-06,1953
2015-09-07,1888
2015-09-08,1813
2015-09-09,1813
2015-09-10,1737
2015-09-11,1712
2015-09-12,1712
2015-09-13,1742
2015-09-14,1742
2015-09-15,1735
2015-09-16,1735
2015-09-17,1758
2015-09-18,1758
2015-09-19,1714
2015-09-20,1714
2015-09-21,1717
2015-09-22,1717
2015-09-23,1706
2015-09-24,1706
2015-09-25,1622
2015-09-27,1571
2015-09-28,1508
2015-09-29,1508
2015-09-30,1532
2015-10-05,1545
2015-10-06,1543
2015-10-07,1543
2015-10-08,1536
2015-10-09,1576
2015-10-10,1576
2015-10-11,1592
2015-10-12,1614
2015-10-13,1614
2015-10-14,1650
2015-10-15,1691
2015-10-16,1691
2015-10-17,1683
2015-10-18,1643
2015-10-19,1682
2015-10-20,1682
2015-10-22,1674
2015-10-23,1675
2015-10-24,1675
2015-10-25,1681
2015-10-26,1677
2015-10-27,1677
2015-10-29,1696
2015-10-30,1720
2015-10-31,1760
2015-11-01,1760
2015-11-02,1760
2015-11-03,1760
2015-11-04,1788
2015-11-05,1805
2015-11-06,1805
2015-11-07,1811
2015-11-08,1811
2015-11-09,1762
2015-11-10,1762
2015-11-11,1759
2015-11-12,1759
2015-11-13,1783
2015-11-14,1783
2015-11-15,1836
2015-11-16,1836
2015-11-17,1831
2015-11-18,1831
2015-11-19,1862
2015-11-20,1834
2015-11-21,1834
2015-11-22,1867
2015-11-23,1867
2015-11-24,1824
2015-11-25,1794
2015-11-26,1794
2015-11-27,1783
2015-11-28,1722
2015-11-29,1645
2015-11-30,1598
2015-12-01,1598
2015-12-02,1593
2015-12-03,1584
2015-12-04,1584
2015-12-05,1560
2015-12-06,1535
2015-12-07,1535
2015-12-08,1536
2015-12-09,1559
2015-12-10,1559
2015-12-11,1563
2015-12-12,1563
2015-12-13,1577
2015-12-14,1577
2015-12-15,1582
2015-12-16,1587
2015-12-17,1587
2015-12-18,1568
2015-12-19,1568
2015-12-20,1602
2015-12-21,1602
2015-12-22,1553
2015-12-23,1530
2015-12-24,1530
2015-12-25,1540
2015-12-26,1540
2015-12-27,1546
2015-12-28,1546
2015-12-29,1527
2015-12-30,1457
2015-12-31,1457
2016-01-01,1408
2016-01-02,1408
2016-01-03,1433
2016-01-04,1497
2016-01-05,1533
2016-01-06,1503
2016-01-07,1466
2016-01-08,1520
2016-01-09,1520
2016-01-10,1594
2016-01-11,1594
2016-01-12,1674
2016-01-13,1674
2016-01-14,1732
2016-01-15,1764
2016-01-16,1764
2016-01-17,1794
2016-01-18,1809
2016-01-19,1809
2016-01-20,1740
2016-01-21,1740
2016-01-22,1702
2016-01-23,1702
2016-01-24,1684
2016-01-25,1611
2016-01-26,1611
2016-01-27,1551
2016-01-28,1551
2016-01-29,1515
2016-01-30,1515
2016-01-31,1504
2016-02-01,1480
2016-02-02,1480
2016-02-03,1442
2016-02-04,1442
2016-02-05,1450
2016-02-06,1456
2016-02-07,1456
2016-02-08,1494
2016-02-09,1494
2016-02-10,1554
2016-02-11,1554
2016-02-12,1632
2016-02-13,1699
2016-02-14,1699
2016-02-15,1762
2016-02-16,1762
2016-02-17,1851
2016-02-18,1851
2016-02-19,1933
2016-02-20,1937
2016-02-21,1987
2016-02-22,1987
2016-02-23,2054
2016-02-24,2097
2016-02-25,2056
2016-02-26,2056
2016-02-27,1983
2016-02-28,1983
2016-02-29,2062
2016-03-01,2154
2016-03-02,2154
2016-03-03,2257
2016-03-04,2359
2016-03-05,2470
2016-03-06,2520
2016-03-07,2520
2016-03-08,2543
2016-03-09,2420
2016-03-10,2300
2016-03-11,2300
2016-03-12,2195
2016-03-13,2195
2016-03-14,2238
2016-03-15,2208
2016-03-16,2319
2016-03-17,2319
2016-03-18,2435
2016-03-19,2552
2016-03-20,2568
2016-03-21,2568
2016-03-22,2635
2016-03-23,2747
2016-03-24,2747
2016-03-25,2643
2016-03-26,2560
2016-03-27,2560
2016-03-28,2563
2016-03-29,2551
2016-03-30,2551
2016-03-31,2449
2016-04-01,2337
2016-04-02,2229
2016-04-03,2117
2016-04-04,2019
2016-04-05,1978
2016-04-06,1900
2016-04-07,1900
2016-04-08,1857
2016-04-09,1768
2016-04-10,1711
2016-04-11,1711
2016-04-12,1662
2016-04-13,1586
2016-04-14,1614
2016-04-15,1545
2016-04-16,1509
2016-04-17,1460
2016-04-18,1497
2016-04-19,1497
2016-04-20,1472
2016-04-21,1472
2016-04-22,1408
2016-04-23,1396
2016-04-24,1386
2016-04-25,1418
2016-04-26,1401
2016-04-27,1378
2016-04-28,1359
2016-04-29,1359
2016-04-30,1352
2016-05-01,1291
2016-05-02,1266
2016-05-03,1248
2016-05-04,1248
2016-05-05,1239
2016-05-06,1239
2016-05-07,1212
2016-05-08,1212
2016-05-09,1269
2016-05-10,1283
2016-05-11,1283
2016-05-12,1285
2016-05-13,1261
2016-05-14,1241
2016-05-15,1207
2016-05-16,1207
2016-05-17,1237
2016-05-18,1299
2016-05-19,1299
2016-05-22,1424
2016-05-23,1422
2016-05-24,1469
2016-05-25,1469
2016-05-26,1494
2016-05-27,1497
2016-05-28,1497
2016-05-29,1515
2016-05-30,1515
2016-05-31,1491
2016-06-01,1439
2016-06-02,1370
2016-06-03,1370
2016-06-04,1370
2016-06-05,1434
2016-06-06,1382
2016-06-07,1382
2016-06-08,1398
2016-06-09,1430
2016-06-10,1416
2016-06-11,1416
2016-06-12,1472
2016-06-13,1472
2016-06-14,1546
2016-06-15,1546
2016-06-16,1624
2016-06-17,1656
2016-06-18,1656
2016-06-19,1714
2016-06-20,1796
2016-06-21,1774
2016-06-22,1704
2016-06-23,1639
2016-06-24,1603
2016-06-25,1639
2016-06-26,1639
2016-06-27,1597
2016-06-28,1533
2016-06-29,1479
2016-06-30,1405
2016-07-01,1334
2016-07-02,1271
2016-07-03,1243
2016-07-04,1301
2016-07-05,1364
2016-07-06,1432
2016-07-07,1472
2016-07-08,1512
2016-07-09,1534
2016-07-10,1606
2016-07-11,1684
2016-07-12,1728
2016-07-13,1673
2016-07-14,1610
2016-07-15,1610
2016-07-16,1533
2016-07-17,1533
2016-07-18,1458
2016-07-23,1346
2016-07-24,1365
2016-07-25,1355
2016-07-26,1355
2016-07-27,1330
2016-07-28,1330
2016-07-29,1308
2016-07-30,1256
2016-07-31,1256
2016-08-01,1211
2016-08-02,1174
2016-08-03,1216
2016-08-04,1216
2016-08-05,1229
2016-08-06,1276
2016-08-07,1264
2016-08-08,1264
2016-08-09,1316
2016-08-10,1316
2016-08-11,1382
2016-08-12,1382
2016-08-13,1383
2016-08-14,1383
2016-08-15,1376
2016-08-16,1376
2016-08-17,1421
2016-08-18,1421
2016-08-19,1375
2016-08-20,1313
2016-08-21,1313
2016-08-22,1270
2016-08-23,1229
2016-08-24,1229
2016-08-25,1191
2016-08-26,1191
2016-08-28,1140
2016-08-31,1156
2016-09-01,1121
2016-09-02,1121
2016-09-03,1121
2016-09-04,1143
2016-09-05,1143
2016-09-06,1124
2016-09-07,1124
2016-09-08,1081
2016-09-09,1081
2016-09-10,1039
2016-09-11,1039
2016-09-12,1008
2016-09-13,983
2016-09-14,983
2016-09-15,1020
2016-09-16,1020
2016-09-17,1070
2016-09-18,1070
2016-09-19,1078
2016-09-20,1078
2016-09-21,1074
2016-09-22,1050
2016-09-23,1050
2016-09-24,1054
2016-09-25,1074
2016-09-26,1074
2016-09-27,1060
2016-09-28,1060
2016-09-29,1042
2016-09-30,1031
2016-10-01,1030
2016-10-02,1030
2016-10-03,1033
2016-10-04,1061
2016-10-05,1061
2016-10-06,1037
2016-10-07,1037
2016-10-08,1072
2016-10-09,1072
2016-10-10,1081
2016-10-11,1081
2016-10-12,1115
2016-10-13,1149
2016-10-14,1165
2016-10-15,1135
2016-10-16,1135
2016-10-17,1188
2016-10-18,1188
2016-10-19,1222
2016-10-20,1222
2016-10-21,1191
2016-10-22,1191
2016-10-23,1161
2016-10-24,1110
2016-10-25,1110
2016-10-26,1099
2016-10-27,1099
2016-10-28,1079
2016-10-29,1058
2016-10-30,1058
2016-10-31,1061
2016-11-01,1061
2016-11-02,1058
2016-11-03,1058
2016-11-04,1080
2016-11-05,1080
2016-11-06,1101
2016-11-07,1101
2016-11-08,1086
2016-11-09,1071
2016-11-10,1053
2016-11-11,1053
2016-11-12,1044
2016-11-13,1044
2016-11-14,1053
2016-11-15,1053
2016-12-07,968
2016-12-08,949
2016-12-09,925
2016-12-10,925
2016-12-11,921
2016-12-12,921
2016-12-13,933
2016-12-14,922
2016-12-15,922
2016-12-16,906
2016-12-17,884
2016-12-18,884
2016-12-19,878
2016-12-20,881
2016-12-21,882
2016-12-22,882
2016-12-23,900
2016-12-24,900
2016-12-25,910
2016-12-26,910
2016-12-27,917
2016-12-28,932
2016-12-29,942
2016-12-30,974
2016-12-31,1023
2017-01-01,1050
2017-01-02,1086
2017-01-03,1086
2017-01-04,1035
2017-01-05,1035
2017-01-06,1008
2017-01-07,981
2017-01-08,966
2017-01-09,937
2017-01-10,937
2017-01-11,904
2017-01-12,876
2017-01-13,876
2017-01-14,856
2017-01-15,851
2017-01-16,882
2017-01-17,915
2017-01-18,931
2017-01-19,931
2017-01-20,967
2017-01-21,1009
2017-01-22,1051
2017-01-23,1099
2017-01-27,1179
2017-01-28,1155
2017-01-29,1172
2017-01-30,1172
2017-01-31,1152
2017-02-01,1196
2017-02-02,1196
2017-02-03,1193
2017-02-04,1173
2017-02-05,1178
2017-02-06,1211
2017-02-07,1175
2017-02-08,1124
2017-02-09,1124
2017-02-10,1076
2017-02-11,1026
2017-02-12,1026
2017-02-13,977
2017-02-14,949
2017-02-15,949
2017-02-16,930
2017-02-18,932
2017-02-19,923
2017-02-20,897
2017-02-21,914
2017-02-22,914
2017-02-23,957
2017-02-24,957
2017-02-25,989
2017-02-26,989
2017-02-27,972
2017-02-28,984
2017-03-01,1029
2017-03-02,1081
2017-03-03,1081
2017-03-04,1119
2017-03-05,1119
2017-03-06,1133
2017-03-07,1184
2017-03-08,1184
2017-03-09,1140
2017-03-10,1089
2017-03-11,1039
2017-03-12,1004
2017-03-13,975
2017-03-14,932
2017-03-15,895
2017-03-16,897
2017-03-17,872
2017-03-18,851
2017-03-19,850
2017-03-20,831
2017-03-21,836
2017-03-22,836
2017-03-23,875
2017-03-24,892
2017-03-25,892
2017-03-26,919
2017-03-27,923
2017-03-28,891
2017-03-29,885
2017-03-30,855
2017-03-31,832
2017-04-01,832
2017-04-02,828
2017-04-03,828
2017-04-04,820
2017-04-12,1027
2017-04-13,1046
2017-04-14,1061
2017-04-15,1066
2017-04-16,1111
2017-04-17,1167
2017-04-18,1212
2017-04-19,1251
2017-04-20,1298
2017-04-21,1311
2017-04-22,1361
2017-04-23,1370
2017-04-24,1305
2017-04-25,1255
2017-04-26,1255
2017-04-27,1237
2017-04-28,1224
2017-04-29,1170
2017-04-30,1125
2017-05-01,1125
2017-05-02,1070
2017-05-03,1019
2017-05-04,968
2017-05-05,943
2017-05-06,943
2017-05-07,929
2017-05-08,934
2017-05-09,918
2017-05-10,927
2017-05-11,933
2017-05-12,930
2017-05-13,911
2017-05-14,911
2017-05-15,886
2017-05-16,871
2017-05-17,871
2017-05-18,837
2017-05-19,837
2017-05-20,864
2017-05-21,864
2017-05-22,870
2017-05-23,906
2017-05-24,952
2017-05-25,952
2017-05-26,1000
2017-05-27,1050
2017-05-28,1074
2017-05-29,1035
2017-05-30,1075
2017-05-31,1098
2017-06-01,1106
2017-06-02,1060
2017-06-03,1060
2017-06-04,1062
2017-06-05,1081
2017-06-06,1114
2017-06-07,1114
2017-06-08,1114
2017-06-09,1170
2017-06-10,1229
2017-06-11,1291
2017-06-12,1291
2017-06-13,1356
2017-06-14,1412
2017-06-15,1412
2017-06-16,1449
2017-06-17,1462
2017-06-18,1457
2017-06-19,1457
2017-06-20,1401
2017-06-21,1336
2017-06-22,1336
2017-06-23,1277
2017-06-24,1254
2017-06-25,1254
2017-06-26,1258
2017-06-27,1236
2017-06-28,1202
2017-06-29,1167
2017-06-30,1111
2017-07-01,1111
2017-07-02,1111
2017-07-03,1097
2017-07-04,1064
2017-07-05,1064
2017-07-06,1050
2017-07-07,1050
2017-07-08,1023
2017-07-13,1001
2017-07-14,971
2017-07-15,971
2017-07-16,929
2017-07-17,944
2017-07-18,992
2017-07-19,1031
2017-07-20,1081
2017-07-21,1121
2017-07-22,1149
2017-07-23,1117
2017-07-24,1144
2017-07-25,1183
2017-07-26,1192
2017-07-27,1191
2017-07-28,1165
2017-07-29,1165
2017-07-30,1133
2017-07-31,1133
2017-08-01,1085
2017-08-02,1064
2017-08-03,1107
2017-08-04,1107
2017-08-05,1109
2017-08-06,1103
2017-08-07,1062
2017-08-08,1030
2017-08-09,1000
2017-08-10,986
2017-08-11,967
2017-08-12,977
2017-08-13,991
2017-08-14,999
2017-08-15,965
2017-08-16,944
2017-08-17,924
2017-08-18,924
2017-08-19,903
2017-08-20,924
2017-08-21,944
2017-08-22,936
2017-08-23,964
2017-08-24,964
2017-08-25,999
2017-08-26,1048
2017-08-27,1072
2017-08-28,1050
2017-08-29,1050
2017-08-30,1078
2017-08-31,1078
2017-09-01,1080
2017-09-02,1069
2017-09-03,1069
2017-09-04,1093
2017-09-05,1090
2017-09-06,1058
2017-09-07,1034
2017-09-08,1034
2017-09-09,982
2017-09-10,959
2017-09-11,933
2017-09-12,933
2017-09-13,936
2017-09-14,932
2017-09-15,932
2017-09-16,935
2017-09-17,907
2017-09-18,886
2017-09-19,888
2017-09-20,893
2017-09-22,850
2017-09-23,850
2017-09-24,816
2017-09-25,787
2017-09-26,771
2017-09-27,771
2017-09-28,775
2017-09-29,783
2017-09-30,782
2017-10-01,792
2017-10-02,822
2017-10-03,822
2017-10-04,864
2017-10-05,904
2017-10-06,948
2017-10-07,994
2017-10-08,1029
2017-10-09,993
2017-10-10,964
2017-10-11,964
2017-10-12,982
2017-10-13,983
2017-10-14,988
2017-10-15,988
2017-10-16,970
2017-10-17,970
2017-10-18,958
2017-10-19,939
2017-10-20,939
2017-10-21,920
2017-10-22,904
2017-10-23,911
2017-10-24,911
2017-10-25,876
2017-10-26,855
2017-10-27,852
2017-10-28,852
2017-10-29,844
2017-10-30,876
2017-10-31,915
2017-11-01,915
2017-11-02,901
2017-11-03,901
2017-11-04,916
2017-11-05,916
2017-11-06,951
2017-11-07,951
2017-11-08,959
2017-11-09,911
2017-11-10,911
2017-11-11,892
2017-11-12,871
2017-11-13,881
2017-11-14,881
2017-11-15,919
2017-11-16,950
2017-11-17,964
2017-11-18,964
2017-11-19,927
2017-11-20,909
2017-11-21,926
2017-11-22,926
2017-11-23,897
2017-11-24,897
2017-11-25,863
2017-11-26,828
2017-11-27,828
2017-11-28,812
2017-11-29,808
2017-11-30,808
2017-12-01,817
2017-12-02,817
2017-12-03,812
2017-12-04,812
2017-12-05,827
2017-12-06,837
2017-12-07,850
2017-12-08,850
2017-12-09,860
2017-12-10,891
2017-12-11,925
2017-12-12,929
2017-12-13,929
2017-12-14,919
2017-12-15,897
2017-12-16,882
2017-12-17,901
2017-12-18,947
2017-12-19,947
2017-12-20,994
2017-12-21,1017
2017-12-22,1055
2017-12-23,1106
2017-12-24,1106
2017-12-25,1135
2017-12-26,1190
2017-12-27,1170
2017-12-28,1170
2017-12-29,1158
2017-12-30,1188
2017-12-31,1188
2018-01-01,1156
2018-01-02,1115
2018-01-03,1076
2018-01-04,1044
2018-01-05,1010
2018-01-06,985
2018-01-07,967
2018-01-08,956
2018-01-09,918
2018-01-10,918
2018-01-11,904
2018-01-12,915
2018-01-13,958
2018-01-14,997
2018-01-15,1026
2018-01-16,1068
2018-01-17,1044
2018-01-18,1008
2018-01-19,1008
2018-01-20,996
2018-01-21,987
2018-01-22,979
2018-01-23,938
2018-01-24,952
2018-01-25,943
2018-01-26,910
2018-01-27,877
2018-01-28,852
2018-01-29,878
2018-01-30,887
2018-01-31,902
2018-02-01,906
2018-02-02,929
2018-02-03,911
2018-02-04,912
2018-02-05,932
2018-02-06,939
2018-02-07,938
2018-02-08,896
2018-02-09,879
2018-02-10,893
2018-02-11,928
2018-02-12,947
2018-02-13,947
2018-02-14,921
2018-02-15,965
2018-02-16,969
2018-02-17,986
2018-02-18,997
2018-02-19,988
2018-02-20,966
2018-02-21,955
2018-02-22,977
2018-02-23,1012
2018-02-24,1031
2018-02-25,1045
2018-02-26,1036
2018-02-27,990
2018-02-28,961
2018-03-01,960
2018-03-02,978
2018-03-03,997
2018-03-04,997
2018-03-05,967
2018-03-06,968
2018-03-07,978
2018-03-08,982
2018-03-09,971
2018-03-10,940
2018-03-11,915
2018-03-12,945
2018-03-13,985
2018-03-14,969
2018-03-15,986
2018-03-16,989
2018-03-17,1015
2018-03-18,1023
2018-03-20,1028
2018-03-21,994
2018-03-22,953
2018-03-23,925
2018-03-24,922
2018-03-25,966
2018-03-26,968
2018-03-27,1008
2018-03-28,1048
2018-03-29,1076
2018-03-30,1074
2018-03-31,1060
2018-04-01,1040
2018-04-02,1085
2018-04-03,1093
2018-04-04,1119
2018-04-05,1138
2018-04-06,1139
2018-04-07,1162
2018-04-08,1180
2018-04-09,1164
2018-04-10,1163
2018-04-11,1172
2018-04-12,1175
2018-04-13,1191
2018-04-14,1197
2018-04-15,1213
2018-04-16,1234
2018-04-17,1228
2018-04-18,1265
2018-04-19,1296
2018-04-20,1247
2018-04-21,1194
2018-04-22,1134
2018-04-23,1080
2018-04-24,1054
2018-04-25,1033
2018-04-26,1009
2018-04-27,979
2018-04-28,958
2018-04-29,922
2018-04-30,930
2018-05-01,950
2018-05-02,961
2018-05-03,972
2018-05-04,946
2018-05-05,961
2018-05-06,961
2018-05-07,952
2018-05-08,956
2018-05-09,967
2018-05-10,947
2018-05-11,960
2018-05-12,964
2018-05-13,1006
2018-05-14,994
2018-05-15,961
2018-05-16,975
2018-05-17,978
2018-05-18,938
2018-05-19,926
2018-05-20,922
2018-05-21,932
2018-05-22,929
2018-05-23,905
2018-05-24,915
2018-05-25,918
2018-05-26,956
2018-05-27,963
2018-05-28,963
2018-05-29,946
2018-05-30,966
2018-05-31,936
2018-06-01,934
2018-06-02,937
2018-06-03,928
2018-06-04,910
2018-06-05,908
2018-06-06,912
2018-06-07,953
2018-06-08,978
2018-06-09,1012
2018-06-10,1028
2018-06-11,1028
2018-06-12,1013
2018-06-13,1020
2018-06-14,1026
2018-06-15,1047
2018-06-16,1046
2018-06-17,1029
2018-06-18,1065
2018-06-19,1111
2018-06-20,1111
2018-06-21,1106
2018-06-22,1079
2018-06-23,1080
2018-06-24,1094
2018-06-25,1104
2018-06-26,1122
2018-06-27,1169
2018-06-28,1127
2018-06-29,1127
2018-06-30,1152
2018-07-01,1158
2018-07-02,1178
2018-07-03,1195
2018-07-04,1197
2018-07-05,1184
2018-07-06,1173
2018-07-07,1135
2018-07-08,1130
2018-07-09,1133
2018-07-10,1101
2018-07-11,1093
2018-07-12,1101
2018-07-13,1074
2018-07-14,1027
2018-07-15,981
2018-07-16,935
2018-07-17,904
2018-07-18,878
2018-07-19,845
2018-07-20,828
2018-07-21,830
2018-07-22,847
2018-07-23,876
2018-07-24,886
2018-07-25,908
2018-07-26,954
2018-07-27,1000
2018-07-28,1005
2018-07-29,1012
2018-07-30,1001
2018-07-31,1026
2018-08-01,1055
2018-08-02,1090
2018-08-03,1143
2018-08-04,1201
2018-08-05,1220
2018-08-06,1269
2018-08-07,1311
2018-08-08,1350
2018-08-09,1376
2018-08-10,1323
2018-08-11,1260
2018-08-12,1199
2018-08-14,1114
2018-08-16,1166
2018-08-17,1195
2018-08-18,1200
2018-08-19,1185
2018-08-20,1133
2018-08-21,1095
2018-08-22,1094
2018-08-23,1047
2018-08-24,1020
2018-08-25,1007
2018-08-26,1020
2018-08-27,1026
2018-08-28,984
2018-08-29,951
2018-08-30,938
2018-08-31,935
2018-09-01,918
2018-09-02,917
2018-09-03,884
2018-09-04,884
2018-09-05,887
2018-09-06,883
2018-09-07,901
2018-09-08,916
2018-09-09,921
2018-09-10,926
2018-09-11,894
2018-09-12,899
2018-09-13,918
2018-09-14,938
2018-09-15,941
2018-09-16,950
2018-09-17,957
2018-09-18,946
2018-09-19,928
2018-09-20,928
2018-09-21,941
2018-09-22,970
2018-09-23,996
2018-09-24,1037
2018-09-25,1088
2018-09-26,1131
2018-09-27,1122
2018-09-28,1087
2018-09-29,1058
2018-09-30,1043
2018-10-01,1055
2018-10-02,1029
2018-10-03,1006
2018-10-04,999
2018-10-05,991
2018-10-06,981
2018-10-07,1023
2018-10-08,1058
2018-10-09,1111
2018-10-10,1167
2018-10-11,1226
2018-10-12,1288
2018-10-13,1353
2018-10-14,1421
2018-10-15,1457
2018-10-16,1457
2018-10-17,1484
2018-10-18,1443
2018-10-19,1434
2018-10-20,1439
2018-10-21,1470
2018-10-22,1481
2018-10-23,1490
2018-10-24,1493
2018-10-25,1494
2018-10-26,1450
2018-10-27,1426
2018-10-28,1428
2018-10-29,1451
2018-10-30,1486
2018-10-31,1559
2018-11-01,1637
2018-11-03,1778
2018-11-04,1867
2018-11-05,1961
2018-11-06,2060
2018-11-07,2163
2018-11-08,2272
2018-11-09,2355
2018-11-10,2456
2018-11-11,2577
2018-11-12,2706
2018-11-13,2842
2018-11-15,3134
2018-11-16,3290
2018-11-17,3440
2018-11-18,3346
2018-11-19,3190
2018-11-20,3060
2018-11-21,2923
2018-11-22,2781
2018-11-23,2642
2018-11-24,2520
2018-11-25,2398
2018-11-26,2291
2018-11-27,2181
2018-11-28,2077
2018-11-29,1977
2018-12-01,1789
2018-12-02,1705
2018-12-03,1627
2018-12-04,1549
2018-12-05,1471
2018-12-07,1341
2018-12-09,1225
2018-12-10,1174
2018-12-11,1118
2018-12-12,1070
2018-12-13,1023
2018-12-14,987
2018-12-15,948
2018-12-16,931
2018-12-17,911
2018-12-18,902
2018-12-19,898
2018-12-20,919
2018-12-21,927
2018-12-22,923
2018-12-23,926
2018-12-24,934
2018-12-25,929
2018-12-26,924
2018-12-27,917
2018-12-28,903
2018-12-29,901
2018-12-30,910
2018-12-31,898
2019-01-01,888
2019-01-02,908
2019-01-03,925
2019-01-04,907
2019-01-05,917
2019-01-06,916
2019-01-08,868
2019-01-10,860
2019-01-11,851
2019-01-12,843
2019-01-13,857
2019-01-14,844
2019-01-15,856
2019-01-16,853
2019-01-17,834
2019-01-18,821
2019-01-19,820
2019-01-20,816
2019-01-21,833
2019-01-22,844
2019-01-23,845
2019-01-24,853
2019-01-25,829
2019-01-26,833
2019-01-27,830
2019-01-28,844
2019-01-29,842
2019-01-30,858
2019-01-31,858
2019-02-01,847
2019-02-02,830
2019-02-03,845
2019-02-04,833
2019-02-05,813
2019-02-06,816
2019-02-07,806
2019-02-08,814
2019-02-09,827
2019-02-10,834
2019-02-11,826
2019-02-12,821
2019-02-13,799
2019-02-14,773
2019-02-15,786
2019-02-16,802
2019-02-17,807
2019-02-18,805
2019-02-19,819
2019-02-20,831
2019-02-21,827
2019-02-22,829
2019-02-23,817
2019-02-24,826
2019-02-25,840
2019-02-26,853
2019-02-27,859
2019-02-28,869
2019-03-01,874
2019-03-02,863
2019-03-03,861
2019-03-04,853
2019-03-05,869
2019-03-06,843
2019-03-07,835
2019-03-08,815
2019-03-09,823
2019-03-10,836
2019-03-11,849
2019-03-12,867
2019-03-13,895
2019-03-14,900
2019-03-15,903
2019-03-16,884
2019-03-17,896
2019-03-18,888
2019-03-19,867
2019-03-20,846
2019-03-21,830
2019-03-22,836
2019-03-23,832
2019-03-24,844
2019-03-25,871
2019-03-26,892
2019-03-27,902
2019-03-28,901
2019-03-29,898
2019-03-30,919
2019-03-31,912
2019-04-01,926
2019-04-02,931
2019-04-03,903
2019-04-04,897
2019-04-05,900
2019-04-06,913
2019-04-07,927
2019-04-08,943
2019-04-09,929
2019-04-10,918
2019-04-11,921
2019-04-12,934
2019-04-13,924
2019-04-14,921
2019-04-15,922
2019-04-16,928
2019-04-17,913
2019-04-18,923
2019-04-19,953
2019-04-20,959
2019-04-21,953
2019-04-22,969
2019-04-23,973
2019-04-24,983
2019-04-25,1023
2019-04-26,1073
2019-04-27,1104
2019-04-28,1090
2019-04-29,1068
2019-04-30,1058
2019-05-01,1031
2019-05-02,1034
2019-05-03,1064
2019-05-04,1023
2019-05-05,1012
2019-05-06,998
2019-05-07,962
2019-05-08,969
2019-05-09,972
2019-05-10,983
2019-05-11,994
2019-05-12,992
2019-05-13,1005
