date_obj,Royal%20gown%20top price
2018-01-04,59522
2018-01-05,59525
2018-01-06,59525
2018-01-07,57702
2018-01-08,57702
2018-01-09,55802
2018-01-10,55802
2018-01-11,54010
2018-01-12,54010
2018-01-13,51768
2018-01-14,51768
2018-01-15,49191
2018-01-16,49191
2018-01-17,49124
2018-01-18,49124
2018-01-19,49159
2018-01-20,49159
2018-01-21,48947
2018-01-22,48947
2018-01-23,48535
2018-01-24,48535
2018-01-25,47368
2018-01-26,47368
2018-01-27,46514
2018-01-28,45211
2018-01-29,45211
2018-01-31,45378
2018-02-01,45378
2018-02-02,45818
2018-02-03,45818
2018-02-04,45612
2018-02-05,45612
2018-02-06,45817
2018-02-07,47829
2018-02-08,47829
2018-02-09,49075
2018-02-10,49075
2018-02-11,49867
2018-02-12,49867
2018-02-13,51362
2018-02-14,52866
2018-02-15,52866
2018-02-16,54349
2018-02-17,54349
2018-02-18,55528
2018-02-19,57288
2018-02-20,57288
2018-02-21,57626
2018-02-22,57626
2018-02-23,58042
2018-02-24,58042
2018-02-25,60727
2018-02-26,60727
2018-02-27,60184
2018-02-28,60184
2018-03-01,60882
2018-03-02,60726
2018-03-03,60726
2018-03-04,60726
2018-03-05,60374
2018-03-06,60374
2018-03-07,57783
2018-03-08,57783
2018-03-09,56114
2018-03-10,56114
2018-03-11,55988
2018-03-12,55988
2018-03-13,56021
2018-03-14,56021
2018-03-15,56021
2018-03-16,54917
2018-03-17,54917
2018-03-18,54208
2018-03-19,54208
2018-03-20,53871
2018-03-21,53871
2018-03-23,54276
2018-03-24,54144
2018-03-26,53585
2018-03-27,52655
2018-03-29,53013
2018-03-30,53013
2018-03-31,53690
2018-04-01,53690
2018-04-02,52844
2018-04-03,52844
2018-04-04,53621
2018-04-05,53621
2018-04-06,53853
2018-04-08,53155
2018-04-09,53155
2018-04-10,53381
2018-04-11,53381
2018-04-12,53696
2018-04-13,53696
2018-04-14,53696
2018-04-15,53439
2018-04-16,53439
2018-04-17,53734
2018-04-18,53734
2018-04-19,53734
2018-04-20,53303
2018-04-21,53303
2018-04-22,53823
2018-04-23,53823
2018-04-24,54117
2018-04-25,54117
2018-04-26,54117
2018-04-27,53983
2018-04-28,53983
2018-04-29,54105
2018-04-30,54105
2018-05-01,54386
2018-05-02,54386
2018-05-03,54386
2018-05-04,54002
2018-05-05,54288
2018-05-06,54288
2018-05-07,54288
2018-05-08,53739
2018-05-09,53739
2018-05-10,53528
2018-05-11,53528
2018-05-12,53478
2018-05-13,53478
2018-05-14,53741
2018-05-15,53741
2018-05-16,54021
2018-05-17,54021
2018-05-18,56192
2018-05-19,56192
2018-05-20,58890
2018-05-21,58890
2018-05-22,58890
2018-05-23,61799
2018-05-24,61799
2018-05-25,62583
2018-05-26,62583
2018-05-27,61603
2018-05-28,61603
2018-05-29,60949
2018-05-30,60949
2018-05-31,60721
2018-06-01,60721
2018-06-02,59304
2018-06-03,59304
2018-06-04,59304
2018-06-05,59041
2018-06-06,59041
2018-06-07,58674
2018-06-08,58674
2018-06-09,57787
2018-06-10,57787
2018-06-11,57328
2018-06-12,57328
2018-06-13,58588
2018-06-14,58588
2018-06-15,60679
2018-06-16,60679
2018-06-17,61705
2018-06-18,61705
2018-06-19,63354
2018-06-20,63354
2018-06-21,65006
2018-06-22,65006
2018-06-23,66790
2018-06-24,66790
2018-06-25,68987
2018-06-26,68987
2018-06-27,70198
2018-06-28,70198
2018-06-29,71187
2018-06-30,71187
2018-07-01,70944
2018-07-02,70944
2018-07-03,70944
2018-07-04,70109
2018-07-05,70109
2018-07-06,72578
2018-07-07,72578
2018-07-08,74373
2018-07-09,74373
2018-07-10,75622
2018-07-11,75622
2018-07-12,75622
2018-07-13,73527
2018-07-14,73527
2018-07-15,71986
2018-07-16,71986
2018-07-17,72118
2018-07-18,72118
2018-07-19,72118
2018-07-20,75005
2018-07-21,75005
2018-07-22,75747
2018-07-23,77392
2018-07-24,77392
2018-07-25,77392
2018-07-26,79800
2018-07-27,81134
2018-07-28,81134
2018-07-29,79536
2018-07-30,79536
2018-07-31,79617
2018-08-01,79617
2018-08-02,79167
2018-08-03,79167
2018-08-04,79981
2018-08-05,79981
2018-08-06,81700
2018-08-07,81700
2018-08-08,82331
2018-08-09,82331
2018-08-10,82331
2018-08-11,81958
2018-08-12,81798
2018-08-14,80208
2018-08-16,78315
2018-08-17,78315
2018-08-18,76002
2018-08-19,76002
2018-08-20,75370
2018-08-21,75370
2018-08-22,73974
2018-08-23,73974
2018-08-24,73561
2018-08-25,72322
2018-08-26,72322
2018-08-27,71082
2018-08-28,71082
2018-08-29,71149
2018-08-30,71149
2018-08-31,70731
2018-09-01,70287
2018-09-02,70287
2018-09-03,71364
2018-09-04,71364
2018-09-05,72423
2018-09-06,72423
2018-09-07,73194
2018-09-08,73194
2018-09-09,71787
2018-09-10,70999
2018-09-11,70999
2018-09-12,71109
2018-09-13,71109
2018-09-14,68693
2018-09-15,68693
2018-09-16,66221
2018-09-17,66221
2018-09-18,64765
2018-09-19,64765
2018-09-20,62423
2018-09-21,62423
2018-09-22,59684
2018-09-23,59684
2018-09-24,58517
2018-09-25,58517
2018-09-26,56266
2018-09-27,56266
2018-09-28,54650
2018-09-29,54650
2018-09-30,54204
2018-10-02,53417
2018-10-03,53417
2018-10-04,52613
2018-10-05,52613
2018-10-06,51133
2018-10-07,51133
2018-10-08,51241
2018-10-09,51241
2018-10-10,52338
2018-10-11,52338
2018-10-12,54575
2018-10-13,56128
2018-10-14,56128
2018-10-15,58006
2018-10-16,58006
2018-10-17,60074
2018-10-18,60074
2018-10-19,62506
2018-10-20,62506
2018-10-21,64016
2018-10-22,64876
2018-10-23,64876
2018-10-24,65193
2018-10-25,65193
2018-10-26,65653
2018-10-27,65653
2018-10-28,66230
2018-10-29,66230
2018-10-30,67157
2018-10-31,65796
2018-11-01,65796
2018-11-03,68250
2018-11-04,67474
2018-11-05,67399
2018-11-06,67100
2018-11-07,67100
2018-11-08,67796
2018-11-09,67796
2018-11-10,68624
2018-11-11,68773
2018-11-12,67584
2018-11-13,67801
2018-11-14,67801
2018-11-15,70886
2018-11-16,72567
2018-11-17,74817
2018-11-18,77963
2018-11-19,80687
2018-11-20,84562
2018-11-21,84562
2018-11-22,88752
2018-11-23,91078
2018-11-24,93048
2018-11-25,94183
2018-11-26,94183
2018-11-27,98172
2018-11-28,100889
2018-11-29,105806
2018-12-01,110966
2018-12-02,116446
2018-12-03,116446
2018-12-04,122226
2018-12-05,127588
2018-12-09,138199
2018-12-10,141482
2018-12-11,145248
2018-12-12,149697
2018-12-13,150896
2018-12-14,150896
2018-12-15,153134
2018-12-16,159228
2018-12-17,159228
2018-12-18,162725
2018-12-19,162725
2018-12-20,163890
2018-12-21,159342
2018-12-22,159342
2018-12-23,153036
2018-12-24,148652
2018-12-25,148652
2018-12-26,145171
2018-12-27,141261
2018-12-28,141261
2018-12-29,135515
2018-12-30,135515
2018-12-31,131212
2019-01-01,131212
2019-01-02,126942
2019-01-03,121550
2019-01-04,116899
2019-01-05,114821
2019-01-06,111912
2019-01-08,106373
2019-01-10,96900
2019-01-11,92754
2019-01-12,88218
2019-01-13,83945
2019-01-14,79822
2019-01-15,76316
2019-01-16,73066
2019-01-17,70341
2019-01-18,70341
2019-01-19,67396
2019-01-20,65161
2019-01-21,65161
2019-01-22,62800
2019-01-23,61219
2019-01-25,59089
2019-01-26,57320
2019-01-27,55962
2019-01-28,54209
2019-01-29,52944
2019-01-30,52138
2019-01-31,52138
2019-02-01,51101
2019-02-02,51101
2019-02-03,53083
2019-02-04,53083
2019-02-05,55184
2019-02-06,55184
2019-02-07,57918
2019-02-08,60534
2019-02-09,63561
2019-02-10,66327
2019-02-11,69310
2019-02-12,72451
2019-02-13,75843
2019-02-14,75843
2019-02-15,78844
2019-02-16,82630
2019-02-17,86641
2019-02-18,90837
2019-02-19,94976
2019-02-20,98053
2019-02-21,100817
2019-02-22,100817
2019-02-23,104672
2019-02-24,109279
2019-02-25,114469
2019-02-26,118236
2019-02-27,118236
2019-02-28,118236
2019-03-01,120643
2019-03-02,120643
2019-03-03,123183
2019-03-04,126290
2019-03-05,132180
2019-03-06,135898
2019-03-07,132475
2019-03-08,132475
2019-03-09,125851
2019-03-10,119558
2019-03-11,114883
2019-03-12,114616
2019-03-13,114616
2019-03-14,116462
2019-03-15,116462
2019-03-16,115037
2019-03-17,111261
2019-03-18,111261
2019-03-19,108892
2019-03-20,104120
2019-03-21,100860
2019-03-22,100860
2019-03-23,97609
2019-03-24,93436
2019-03-25,93436
2019-03-26,89681
2019-03-27,89681
2019-03-28,85944
2019-03-29,82742
2019-03-30,82742
2019-03-31,80390
2019-04-01,76404
2019-04-02,72924
2019-04-03,70425
2019-04-04,69531
2019-04-05,67777
2019-04-06,67777
2019-04-07,65055
