date_obj,Adamant%20platebody%20(h1) price
2020-01-16,9652
2020-01-17,9637
2020-01-18,9637
2020-01-19,9436
2020-01-20,9436
2020-01-21,9436
2020-01-22,9466
2020-01-23,9466
2020-01-24,9470
2020-01-25,9470
2020-01-26,9450
2020-01-27,9450
2020-01-28,9450
2020-01-29,9420
2020-01-30,9420
2020-01-31,9420
2020-02-01,9261
2020-02-02,9109
2020-02-03,9109
2020-02-04,9286
2020-02-05,9286
2020-02-06,9363
2020-02-07,9363
2020-02-08,9454
2020-02-09,9454
2020-02-10,9441
2020-02-11,9441
2020-02-12,9525
2020-02-13,9525
2020-02-14,9593
2020-02-15,9593
2020-02-16,9593
2020-02-17,9362
2020-02-18,9362
2020-02-19,9356
2020-02-20,9356
2020-02-21,9306
2020-02-22,9310
2020-02-23,9310
2020-02-24,9389
2020-02-25,9389
2020-02-26,9522
2020-02-27,9522
2020-02-28,9598
2020-02-29,9598
2020-03-01,9502
2020-03-02,9502
2020-03-03,9459
2020-03-04,9459
2020-03-05,9459
2020-03-06,9322
2020-03-07,9322
2020-03-08,9357
2020-03-09,9357
2020-03-10,9404
2020-03-11,9404
2020-03-12,9528
2020-03-13,9528
2020-03-14,9512
2020-03-15,9512
2020-03-16,9299
2020-03-17,9299
2020-03-18,9418
2020-03-19,9418
2020-03-20,9309
2020-03-21,9309
2020-03-22,9497
2020-03-23,9497
2020-03-24,9610
2020-03-25,9610
2020-03-26,9366
2020-03-27,9366
2020-03-28,9353
2020-03-29,9167
2020-03-30,9291
2020-03-31,9291
2020-04-01,9259
2020-04-02,9415
2020-04-03,9415
2020-04-04,9318
2020-04-05,9318
2020-04-06,9374
2020-04-07,9374
2020-04-08,9306
2020-04-09,9306
2020-04-10,9210
2020-04-11,9259
2020-04-12,9369
2020-04-13,9369
2020-04-14,9267
2020-04-15,9323
2020-04-16,9323
2020-04-17,9146
2020-04-18,9258
2020-04-19,9369
2020-04-20,9369
2020-04-21,9451
2020-04-22,9533
2020-04-23,9533
2020-04-24,9405
2020-04-25,9405
2020-04-26,9346
2020-04-27,9282
2020-04-28,9414
2020-04-29,9414
2020-04-30,9266
2020-05-01,9266
2020-05-02,9107
2020-05-03,9227
2020-05-04,9227
2020-05-05,9289
2020-05-06,9346
2020-05-07,9346
2020-05-08,9400
2020-05-09,9379
2020-05-10,9379
2020-05-11,9393
2020-05-12,9393
2020-05-13,9431
