date_obj,Meat%20pizza price
2015-10-08,592
2015-10-09,592
2015-10-10,592
2015-10-11,589
2015-10-12,589
2015-10-13,589
2015-10-14,589
2015-10-15,577
2015-10-16,577
2015-10-17,577
2015-10-18,577
2015-10-19,578
2015-10-20,578
2015-10-22,578
2015-10-23,591
2015-10-24,591
2015-10-25,591
2015-10-26,599
2015-10-27,599
2015-10-29,599
2015-10-30,599
2015-10-31,599
2015-11-01,599
2015-11-02,599
2015-11-03,605
2015-11-04,605
2015-11-05,605
2015-11-06,605
2015-11-07,595
2015-11-08,595
2015-11-09,595
2015-11-10,595
2015-11-11,607
2015-11-12,607
2015-11-13,607
2015-11-14,607
2015-11-15,611
2015-11-16,611
2015-11-17,611
2015-11-18,611
2015-11-19,635
2015-11-20,635
2015-11-21,635
2015-11-22,630
2015-11-23,630
2015-11-24,630
2015-11-25,643
2015-11-26,643
2015-11-27,643
2015-11-28,643
2015-11-29,627
2015-11-30,627
2015-12-01,627
2015-12-02,627
2015-12-03,633
2015-12-04,633
2015-12-05,633
2015-12-06,656
2015-12-07,656
2015-12-08,656
2015-12-09,675
2015-12-10,675
2015-12-11,675
2015-12-12,675
2015-12-13,674
2015-12-14,674
2015-12-15,674
2015-12-16,695
2015-12-17,695
2015-12-18,695
2015-12-19,713
2015-12-20,713
2015-12-21,713
2015-12-22,717
2015-12-23,717
2015-12-24,717
2015-12-25,701
2015-12-26,701
2015-12-27,701
2015-12-28,705
2015-12-29,705
2015-12-30,713
2015-12-31,713
2016-01-01,713
2016-01-02,708
2016-01-03,708
2016-01-04,673
2016-01-05,673
2016-01-06,673
2016-01-07,653
2016-01-08,653
2016-01-09,653
2016-01-10,653
2016-01-11,653
2016-01-12,653
2016-01-13,652
2016-01-14,652
2016-01-15,652
2016-01-16,659
2016-01-17,659
2016-01-18,659
2016-01-19,685
2016-01-20,685
2016-01-21,685
2016-01-22,693
2016-01-23,693
2016-01-24,693
2016-01-25,675
2016-01-26,675
2016-01-27,675
2016-01-28,703
2016-01-29,703
2016-01-30,703
2016-01-31,689
2016-02-01,689
2016-02-02,689
2016-02-03,673
2016-02-04,673
2016-02-05,673
2016-02-06,673
2016-02-07,673
2016-02-08,673
2016-02-09,684
2016-02-10,684
2016-02-11,684
2016-02-12,714
2016-02-13,714
2016-02-14,714
2016-02-15,707
2016-02-16,707
2016-02-17,707
2016-02-18,721
2016-02-19,721
2016-02-20,721
2016-02-21,730
2016-02-22,730
2016-02-23,730
2016-02-24,730
2016-02-25,733
2016-02-26,733
2016-02-27,733
2016-02-28,730
2016-02-29,730
2016-03-01,730
2016-03-02,729
2016-03-03,729
2016-03-04,737
2016-03-05,737
2016-03-06,755
2016-03-07,755
2016-03-08,755
2016-03-09,768
2016-03-10,768
2016-03-11,768
2016-03-12,772
2016-03-13,772
2016-03-14,772
2016-03-15,786
2016-03-16,786
2016-03-17,786
2016-03-18,782
2016-03-19,782
2016-03-20,801
2016-03-21,801
2016-03-22,801
2016-03-23,803
2016-03-24,803
2016-03-25,802
2016-03-26,802
2016-03-27,778
2016-03-28,778
2016-03-29,766
2016-03-30,766
2016-03-31,766
2016-04-01,766
2016-04-02,765
2016-04-03,765
2016-04-04,776
2016-04-05,776
2016-04-06,776
2016-04-07,753
2016-04-08,753
2016-04-09,760
2016-04-10,760
2016-04-11,760
2016-04-12,756
2016-04-13,756
2016-04-14,737
2016-04-15,737
2016-04-16,731
2016-04-17,731
2016-04-18,741
2016-04-19,741
2016-04-20,741
2016-04-21,726
2016-04-22,726
2016-04-23,726
2016-04-24,718
2016-04-25,718
2016-04-26,713
2016-04-27,713
2016-04-28,707
2016-04-29,707
2016-04-30,690
2016-05-01,690
2016-05-02,664
2016-05-03,664
2016-05-04,635
2016-05-05,635
2016-05-06,641
2016-05-07,641
2016-05-08,651
2016-05-09,651
2016-05-10,650
2016-05-11,650
2016-05-12,650
2016-05-13,646
2016-05-14,646
2016-05-15,657
2016-05-16,657
2016-05-17,664
2016-05-18,664
2016-05-19,668
2016-05-22,663
2016-05-23,652
2016-05-24,652
2016-05-25,652
2016-05-26,652
2016-05-27,661
2016-05-28,661
2016-05-29,664
2016-05-30,664
2016-05-31,682
2016-06-01,682
2016-06-02,665
2016-06-03,665
2016-06-04,649
2016-06-05,649
2016-06-06,635
2016-06-07,635
2016-06-08,635
2016-06-09,614
2016-06-10,614
2016-06-11,601
2016-06-12,601
2016-06-13,621
2016-06-14,621
2016-06-15,603
2016-06-16,603
2016-06-17,613
2016-06-18,613
2016-06-19,629
2016-06-20,629
2016-06-21,616
2016-06-22,616
2016-06-23,647
2016-06-24,647
2016-06-25,654
2016-06-26,654
2016-06-27,667
2016-06-28,667
2016-06-29,689
2016-06-30,689
2016-07-01,706
2016-07-02,706
2016-07-03,706
2016-07-04,694
2016-07-05,694
2016-07-06,696
2016-07-07,696
2016-07-08,708
2016-07-09,708
2016-07-10,726
2016-07-11,726
2016-07-12,754
2016-07-13,754
2016-07-14,779
2016-07-15,779
2016-07-16,764
2016-07-17,764
2016-07-18,784
2016-07-23,729
2016-07-24,729
2016-07-25,710
2016-07-26,710
2016-07-27,713
2016-07-28,713
2016-07-29,704
2016-07-30,704
2016-07-31,704
2016-08-01,675
2016-08-02,675
2016-08-03,663
2016-08-04,663
2016-08-05,663
2016-08-06,652
2016-08-07,652
2016-08-08,652
2016-08-09,633
2016-08-10,633
2016-08-11,633
2016-08-12,644
2016-08-13,644
2016-08-14,668
2016-08-15,668
2016-08-16,684
2016-08-17,684
2016-08-18,684
2016-08-19,692
2016-08-20,692
2016-08-21,674
2016-08-22,674
2016-08-23,665
2016-08-24,665
2016-08-25,676
2016-08-26,676
2016-08-28,686
2016-08-31,699
2016-09-01,705
2016-09-02,705
2016-09-03,705
2016-09-04,716
2016-09-05,716
2016-09-06,708
2016-09-07,708
2016-09-08,708
2016-09-09,701
2016-09-10,701
2016-09-11,718
2016-09-12,718
2016-09-13,710
2016-09-14,710
2016-09-15,710
2016-09-16,712
2016-09-17,712
2016-09-18,729
2016-09-19,729
2016-09-20,729
2016-09-21,735
2016-09-22,735
2016-09-23,740
2016-09-24,740
2016-09-25,740
2016-09-26,741
2016-09-27,741
2016-09-28,741
2016-09-29,734
2016-09-30,734
2016-10-01,760
2016-10-02,760
2016-10-03,760
2016-10-04,746
2016-10-05,746
2016-10-06,762
2016-10-07,762
2016-10-08,745
2016-10-09,745
2016-10-10,745
2016-10-11,743
2016-10-12,743
2016-10-13,743
2016-10-14,763
2016-10-15,763
2016-10-16,756
2016-10-17,756
2016-10-18,730
2016-10-19,730
2016-10-20,720
2016-10-21,720
2016-10-22,745
2016-10-23,745
2016-10-24,735
2016-10-25,735
2016-10-26,742
2016-10-27,742
2016-10-28,742
2016-10-29,751
2016-10-30,751
2016-10-31,741
2016-11-01,741
2016-11-02,724
2016-11-03,724
2016-11-04,715
2016-11-05,715
2016-11-06,742
2016-11-07,742
2016-11-08,761
2016-11-09,761
2016-11-10,783
2016-11-11,783
2016-11-12,777
2016-11-13,777
2016-11-14,777
2016-12-07,778
2016-12-08,778
2016-12-09,749
2016-12-10,749
2016-12-11,721
2016-12-12,721
2016-12-13,701
2016-12-14,701
2016-12-15,690
2016-12-16,690
2016-12-17,690
2016-12-18,690
2016-12-19,665
2016-12-20,665
2016-12-21,653
2016-12-22,653
2016-12-23,639
2016-12-24,639
2016-12-25,635
2016-12-26,635
2016-12-27,640
2016-12-28,640
2016-12-29,643
2016-12-30,643
2016-12-31,632
2017-01-01,632
2017-01-02,614
2017-01-03,614
2017-01-04,607
2017-01-05,607
2017-01-06,607
2017-01-07,603
2017-01-08,603
2017-01-09,612
2017-01-10,612
2017-01-11,619
2017-01-12,619
2017-01-13,629
2017-01-14,629
2017-01-15,636
2017-01-16,636
2017-01-17,640
2017-01-18,640
2017-01-19,663
2017-01-20,663
2017-01-21,651
2017-01-22,651
2017-01-27,647
2017-01-28,647
2017-01-29,630
2017-01-30,630
2017-01-31,640
2017-02-01,641
2017-02-02,641
2017-02-03,657
2017-02-04,652
2017-02-05,652
2017-02-06,656
2017-02-07,656
2017-02-08,641
2017-02-09,641
2017-02-10,651
2017-02-11,651
2017-02-12,647
2017-02-13,647
2017-02-14,677
2017-02-15,677
2017-02-16,686
2017-02-18,696
2017-02-19,726
2017-02-20,726
2017-02-21,718
2017-02-22,718
2017-02-23,704
2017-02-24,704
2017-02-25,679
2017-02-26,679
2017-02-27,682
2017-02-28,689
2017-03-01,689
2017-03-02,698
2017-03-03,698
2017-03-04,723
2017-03-05,723
2017-03-06,737
2017-03-07,737
2017-03-08,774
2017-03-09,774
2017-03-10,780
2017-03-11,780
2017-03-12,787
2017-03-13,787
2017-03-14,781
2017-03-15,781
2017-03-16,761
2017-03-17,761
2017-03-18,749
2017-03-19,733
2017-03-20,733
2017-03-21,714
2017-03-22,714
2017-03-23,700
2017-03-24,700
2017-03-25,700
2017-03-26,700
2017-03-27,684
2017-03-28,684
2017-03-29,680
2017-03-30,680
2017-03-31,696
2017-04-01,696
2017-04-02,685
2017-04-03,665
2017-04-04,665
2017-04-12,642
2017-04-13,633
2017-04-14,633
2017-04-15,653
2017-04-16,656
2017-04-17,656
2017-04-18,648
2017-04-19,648
2017-04-20,637
2017-04-21,637
2017-04-22,655
2017-04-23,655
2017-04-24,682
2017-04-25,705
2017-04-26,705
2017-04-27,705
2017-04-28,705
2017-04-29,709
2017-04-30,709
2017-05-01,694
2017-05-02,694
2017-05-03,683
2017-05-04,683
2017-05-05,684
2017-05-06,684
2017-05-07,662
2017-05-08,662
2017-05-09,673
2017-05-10,673
2017-05-11,688
2017-05-12,688
2017-05-13,675
2017-05-14,675
2017-05-15,692
2017-05-16,692
2017-05-17,688
2017-05-18,688
2017-05-19,683
2017-05-20,671
2017-05-21,671
2017-05-22,674
2017-05-23,674
2017-05-24,691
2017-05-25,691
2017-05-26,711
2017-05-27,711
2017-05-28,734
2017-05-29,734
2017-05-30,715
2017-05-31,715
2017-06-01,692
2017-06-02,692
2017-06-03,696
2017-06-06,715
2017-06-07,715
2017-06-08,697
2017-06-09,697
2017-06-10,690
2017-06-11,690
2017-06-12,698
2017-06-13,698
2017-06-14,685
2017-06-15,685
2017-06-16,692
2017-06-17,692
2017-06-18,707
2017-06-19,707
2017-06-20,724
2017-06-21,724
2017-06-22,712
2017-06-23,712
2017-06-24,717
2017-06-25,717
2017-06-26,702
2017-06-27,702
2017-06-28,689
2017-06-29,689
2017-07-01,676
2017-07-02,676
2017-07-03,650
2017-07-04,650
2017-07-05,673
2017-07-06,673
2017-07-07,694
2017-07-08,694
2017-07-13,679
2017-07-14,677
2017-07-15,677
2017-07-16,677
2017-07-17,668
2017-07-18,668
2017-07-19,681
2017-07-20,681
2017-07-21,688
2017-07-22,688
2017-07-23,673
2017-07-24,673
2017-07-25,660
2017-07-26,660
2017-07-27,659
2017-07-28,659
2017-07-29,663
2017-07-30,657
2017-07-31,657
2017-08-01,640
2017-08-02,635
2017-08-03,635
2017-08-04,646
2017-08-05,643
2017-08-06,643
2017-08-09,636
2017-08-10,636
2017-08-11,622
2017-08-12,622
2017-08-13,629
2017-08-14,629
2017-08-15,622
2017-08-16,622
2017-08-17,617
2017-08-18,617
2017-08-19,634
2017-08-20,634
2017-08-21,619
2017-08-22,619
2017-08-23,613
2017-08-24,613
2017-08-25,601
2017-08-26,587
2017-08-27,587
2017-08-28,604
2017-08-29,604
2017-08-30,597
2017-08-31,597
2017-09-01,597
2017-09-02,583
2017-09-03,583
2017-09-04,570
2017-09-05,570
2017-09-06,558
2017-09-07,558
2017-09-08,551
2017-09-09,553
2017-09-10,553
2017-09-11,549
2017-09-12,549
2017-09-13,534
2017-09-14,543
2017-09-15,543
2017-09-16,531
2017-09-17,531
2017-09-19,534
2017-09-20,524
2017-09-21,524
2017-09-22,521
2017-09-23,521
2017-09-24,517
2017-09-25,517
2017-09-26,508
2017-09-27,508
2017-09-28,513
2017-09-29,513
2017-09-30,524
2017-10-01,524
2017-10-02,528
2017-10-03,528
2017-10-04,528
2017-10-05,517
2017-10-06,517
2017-10-07,513
2017-10-08,513
2017-10-09,533
2017-10-10,533
2017-10-11,517
2017-10-12,517
2017-10-13,494
2017-10-14,494
2017-10-15,473
2017-10-16,473
2017-10-17,471
2017-10-18,471
2017-10-19,468
2017-10-20,468
2017-10-21,460
2017-10-22,460
2017-10-23,457
2017-10-24,457
2017-10-25,447
2017-10-26,447
2017-10-27,431
2017-10-28,431
2017-10-29,450
2017-10-30,450
2017-10-31,457
2017-11-02,457
2017-11-03,453
2017-11-04,453
2017-11-05,448
2017-11-06,448
2017-11-07,441
2017-11-08,441
2017-11-09,422
2017-11-10,422
2017-11-11,406
2017-11-12,406
2017-11-13,409
2017-11-14,409
2017-11-15,403
2017-11-16,403
2017-11-17,423
2017-11-18,423
2017-11-19,445
2017-11-20,445
2017-11-21,459
2017-11-22,459
2017-11-23,455
2017-11-24,455
2017-11-25,478
2017-11-26,478
2017-11-27,486
2017-11-28,486
2017-11-29,494
2017-11-30,494
2017-12-01,501
2017-12-02,501
2017-12-03,505
2017-12-04,505
2017-12-05,507
2017-12-06,507
2017-12-07,503
2017-12-08,503
2017-12-09,506
2017-12-10,506
2017-12-11,488
2017-12-12,488
2017-12-14,470
2017-12-15,462
2017-12-17,462
2017-12-18,468
2017-12-19,468
2017-12-20,461
2017-12-21,461
2017-12-22,447
2017-12-23,447
2017-12-24,437
2017-12-25,437
2017-12-26,432
2017-12-27,432
2017-12-28,442
2017-12-29,442
2017-12-30,437
2017-12-31,437
2018-01-01,431
2018-01-02,431
2018-01-03,421
2018-01-04,421
2018-01-05,412
2018-01-06,407
2018-01-07,407
2018-01-08,399
2018-01-09,401
2018-01-10,401
2018-01-11,400
2018-01-12,400
2018-01-13,396
2018-01-14,396
2018-01-15,396
2018-01-16,403
2018-01-17,398
2018-01-18,398
2018-01-19,400
2018-01-20,398
2018-01-21,398
2018-01-22,399
2018-01-23,410
2018-01-25,436
2018-01-26,434
2018-01-27,434
2018-01-28,430
2018-01-29,419
2018-01-31,442
2018-02-01,447
2018-02-02,468
2018-02-03,470
2018-02-04,467
2018-02-05,483
2018-02-06,474
2018-02-07,462
2018-02-08,462
2018-02-09,466
2018-02-10,466
2018-02-11,469
2018-02-12,480
2018-02-13,503
2018-02-14,508
2018-02-15,501
2018-02-16,490
2018-02-17,481
2018-02-18,477
2018-02-19,473
2018-02-20,483
2018-02-21,494
2018-02-22,470
2018-02-23,469
2018-02-24,469
2018-02-25,455
2018-02-26,461
2018-02-27,453
2018-03-01,422
2018-03-02,427
2018-03-03,437
2018-03-04,437
2018-03-05,446
2018-03-06,452
2018-03-07,457
2018-03-08,463
2018-03-09,454
2018-03-10,465
2018-03-11,466
2018-03-12,460
2018-03-13,471
2018-03-14,474
2018-03-15,469
2018-03-16,472
2018-03-17,478
2018-03-18,486
2018-03-19,486
2018-03-20,479
2018-03-21,491
2018-03-23,520
2018-03-24,514
2018-03-26,512
2018-03-27,510
2018-03-28,510
2018-03-29,510
2018-03-30,513
2018-03-31,534
2018-04-01,550
2018-04-02,528
2018-04-03,530
2018-04-04,518
2018-04-05,518
2018-04-06,528
2018-04-07,548
2018-04-08,546
2018-04-09,539
2018-04-10,532
2018-04-11,545
2018-04-12,532
2018-04-13,530
2018-04-14,526
2018-04-15,524
2018-04-16,524
2018-04-17,523
2018-04-18,523
2018-04-19,522
2018-04-20,515
2018-04-21,512
2018-04-22,509
2018-04-23,500
2018-04-24,482
2018-04-25,489
2018-04-26,489
2018-04-27,498
2018-04-28,501
2018-04-29,505
2018-04-30,501
2018-05-01,525
2018-05-04,512
2018-05-05,499
2018-05-06,499
2018-05-07,510
2018-05-08,508
2018-05-09,506
2018-05-10,490
2018-05-11,494
2018-05-12,504
2018-05-13,504
2018-05-14,513
2018-05-15,504
2018-05-16,516
2018-05-17,513
2018-05-18,508
2018-05-19,503
2018-05-20,494
2018-05-21,486
2018-05-22,486
2018-05-23,500
2018-05-24,523
2018-05-25,512
2018-05-26,494
2018-05-27,494
2018-05-28,481
2018-05-29,480
2018-05-30,473
2018-05-31,463
2018-06-01,450
2018-06-02,439
2018-06-03,434
2018-06-04,414
2018-06-05,417
2018-06-06,429
2018-06-07,429
2018-06-08,424
2018-06-09,443
2018-06-10,442
2018-06-11,462
2018-06-12,467
2018-06-13,458
2018-06-14,465
2018-06-15,475
2018-06-16,470
2018-06-17,455
2018-06-18,456
2018-06-19,441
2018-06-20,441
2018-06-21,428
2018-06-22,421
2018-06-23,425
2018-06-24,420
2018-06-25,429
2018-06-26,434
2018-06-27,435
2018-06-28,437
2018-06-29,441
2018-06-30,451
2018-07-01,442
2018-07-02,442
2018-07-03,442
2018-07-04,462
2018-07-05,454
2018-07-06,445
2018-07-07,463
2018-07-08,487
2018-07-09,506
2018-07-10,501
2018-07-11,500
2018-07-12,520
2018-07-13,520
2018-07-14,511
2018-07-15,497
2018-07-16,491
2018-07-17,501
2018-07-18,515
2018-07-19,501
2018-07-20,490
2018-07-21,490
2018-07-22,499
2018-07-23,511
2018-07-24,516
2018-07-25,498
2018-07-26,507
2018-07-27,504
2018-07-28,507
2018-07-29,518
2018-07-30,523
2018-07-31,530
2018-08-01,530
2018-08-02,528
2018-08-03,518
2018-08-04,521
2018-08-05,534
2018-08-06,517
2018-08-07,504
2018-08-08,510
2018-08-09,519
2018-08-10,525
2018-08-11,513
2018-08-12,502
2018-08-14,510
2018-08-16,511
2018-08-17,531
2018-08-18,532
2018-08-19,511
2018-08-20,512
2018-08-21,502
2018-08-22,493
2018-08-23,487
2018-08-24,486
2018-08-25,490
2018-08-26,489
2018-08-27,500
2018-08-28,505
2018-08-29,512
2018-08-30,507
2018-08-31,506
2018-09-01,532
2018-09-02,539
2018-09-03,543
2018-09-04,540
2018-09-05,549
2018-09-06,549
2018-09-07,552
2018-09-08,551
2018-09-09,563
2018-09-10,577
2018-09-11,580
2018-09-12,565
2018-09-13,555
2018-09-14,564
2018-09-15,569
2018-09-16,582
2018-09-17,580
2018-09-18,584
2018-09-19,573
2018-09-20,567
2018-09-21,557
2018-09-22,551
2018-09-23,562
2018-09-24,557
2018-09-25,558
2018-09-26,547
2018-09-27,532
2018-09-28,530
2018-09-29,517
2018-09-30,522
2018-10-02,496
2018-10-03,503
2018-10-04,499
2018-10-05,486
2018-10-06,486
2018-10-07,502
2018-10-08,526
2018-10-09,503
2018-10-10,502
2018-10-11,509
2018-10-12,513
2018-10-13,521
2018-10-14,541
2018-10-15,551
2018-10-16,572
2018-10-17,553
2018-10-18,538
2018-10-19,535
2018-10-20,535
2018-10-21,534
2018-10-22,546
2018-10-23,559
2018-10-24,546
2018-10-25,548
2018-10-26,554
2018-10-27,548
2018-10-28,530
2018-10-29,528
2018-10-30,541
2018-10-31,534
2018-11-01,535
2018-11-03,517
2018-11-04,523
2018-11-05,544
2018-11-06,556
2018-11-07,584
2018-11-08,605
2018-11-09,620
2018-11-10,610
2018-11-11,610
2018-11-12,613
2018-11-13,603
2018-11-14,594
2018-11-15,584
2018-11-16,572
2018-11-17,589
2018-11-18,583
2018-11-19,574
2018-11-20,585
2018-11-21,585
2018-11-22,583
2018-11-23,569
2018-11-24,556
2018-11-25,543
2018-11-26,540
2018-11-27,536
2018-11-28,547
2018-11-29,560
2018-12-01,562
2018-12-02,555
2018-12-03,552
2018-12-04,546
2018-12-05,544
2018-12-07,553
2018-12-09,598
2018-12-10,602
2018-12-11,605
2018-12-12,593
2018-12-13,587
2018-12-14,608
2018-12-15,628
2018-12-16,623
2018-12-17,621
2018-12-18,632
2018-12-19,639
2018-12-20,633
2018-12-21,630
2018-12-22,622
2018-12-23,623
2018-12-24,617
2018-12-25,604
2018-12-26,590
2018-12-27,575
2018-12-28,575
2018-12-29,580
2018-12-30,574
2018-12-31,570
2019-01-01,561
2019-01-02,567
2019-01-03,565
2019-01-04,575
2019-01-05,588
2019-01-06,601
2019-01-08,602
2019-01-10,591
2019-01-11,597
2019-01-12,587
2019-01-13,585
2019-01-14,584
2019-01-15,577
2019-01-16,569
2019-01-17,578
2019-01-18,568
2019-01-19,560
2019-01-20,537
2019-01-21,555
2019-01-22,561
2019-01-23,558
2019-01-24,576
2019-01-25,586
2019-01-26,594
2019-01-27,594
2019-01-28,595
2019-01-29,606
2019-01-30,596
2019-01-31,604
2019-02-01,600
2019-02-02,590
2019-02-03,581
2019-02-04,581
2019-02-05,580
2019-02-06,609
2019-02-07,621
2019-02-08,607
2019-02-09,591
2019-02-10,598
2019-02-11,593
2019-02-12,585
2019-02-13,575
2019-02-14,567
2019-02-15,568
2019-02-16,581
2019-02-17,590
2019-02-18,582
2019-02-19,579
2019-02-20,563
2019-02-21,546
2019-02-22,544
2019-02-23,536
2019-02-24,529
2019-02-25,523
2019-02-26,528
2019-02-27,536
2019-02-28,533
2019-03-01,545
2019-03-02,551
2019-03-03,553
2019-03-04,563
2019-03-05,553
2019-03-06,545
2019-03-07,541
2019-03-08,526
2019-03-09,514
2019-03-10,506
2019-03-11,518
2019-03-12,523
2019-03-13,526
2019-03-14,525
2019-03-15,518
2019-03-16,515
2019-03-17,519
2019-03-18,509
2019-03-19,495
2019-03-20,479
2019-03-21,472
2019-03-22,468
2019-03-23,480
2019-03-24,502
2019-03-25,509
2019-03-26,513
2019-03-27,511
2019-03-28,517
2019-03-29,510
2019-03-30,504
2019-03-31,503
2019-04-01,512
2019-04-02,502
2019-04-03,510
2019-04-04,512
2019-04-05,503
2019-04-06,494
2019-04-07,490
2019-04-08,490
2019-04-09,498
2019-04-10,503
2019-04-11,504
2019-04-12,488
2019-04-13,486
2019-04-14,474
2019-04-15,456
2019-04-16,445
2019-04-17,442
2019-04-18,442
2019-04-19,427
2019-04-20,428
2019-04-21,410
2019-04-22,429
2019-04-23,410
2019-04-24,389
2019-04-25,386
2019-04-26,386
2019-04-27,401
2019-04-28,409
2019-04-29,412
2019-04-30,403
2019-05-01,402
2019-05-02,390
2019-05-03,391
2019-05-04,400
2019-05-05,409
2019-05-06,408
2019-05-07,387
2019-05-08,383
2019-05-09,382
2019-05-10,399
2019-05-11,404
2019-05-12,401
2019-05-13,412
2019-05-14,423
2019-05-15,440
2019-05-16,442
2019-05-17,447
2019-05-18,454
2019-05-19,471
2019-05-20,455
2019-05-21,445
2019-05-22,438
2019-05-23,429
2019-05-24,418
2019-05-25,408
2019-05-26,399
2019-05-27,410
2019-05-28,409
2019-05-29,398
2019-05-30,399
2019-05-31,413
2019-06-01,415
2019-06-02,414
2019-06-03,422
2019-06-04,420
2019-06-05,418
2019-06-06,417
2019-06-07,413
2019-06-08,421
2019-06-09,431
2019-06-10,446
2019-06-11,459
2019-06-12,461
2019-06-13,464
2019-06-14,465
2019-06-15,459
2019-06-16,450
2019-06-17,466
2019-06-18,474
2019-06-19,467
2019-06-20,466
2019-06-21,469
2019-06-22,468
2019-06-23,464
2019-06-24,459
2019-06-25,462
2019-06-26,454
2019-06-27,440
2019-06-28,429
2019-06-29,421
2019-06-30,427
2019-07-01,441
2019-07-02,445
2019-07-03,441
2019-07-04,459
2019-07-05,448
2019-07-06,450
2019-07-07,451
2019-07-08,467
2019-07-09,466
2019-07-10,471
2019-07-11,469
2019-07-12,469
2019-07-13,469
2019-07-14,462
2019-07-15,458
2019-07-16,452
2019-07-17,441
2019-07-18,432
2019-07-19,431
2019-07-20,436
2019-07-21,432
2019-07-22,435
2019-07-23,454
2019-07-24,455
2019-07-25,434
2019-07-26,427
2019-07-27,432
2019-07-28,452
2019-07-29,475
2019-07-30,494
2019-07-31,516
2019-08-01,521
2019-08-02,508
2019-08-03,512
2019-08-04,495
2019-08-05,470
2019-08-06,458
2019-08-07,461
2019-08-08,477
2019-08-09,477
2019-08-10,480
2019-08-11,479
2019-08-12,482
2019-08-13,489
2019-08-14,496
2019-08-15,493
2019-08-16,486
2019-08-17,501
2019-08-18,508
2019-08-19,515
2019-08-20,525
2019-08-21,521
2019-08-22,512
2019-08-23,515
2019-08-24,519
2019-08-24,519
2019-08-25,544
2019-08-25,544
2019-08-26,544
2019-08-26,544
2019-08-27,543
