date_obj,Sweetcorn%20(bowl) price
2015-09-23,232
2015-09-24,232
2015-09-25,232
2015-09-26,232
2015-09-27,232
2015-09-28,232
2015-09-29,232
2015-09-30,232
2015-10-01,232
2015-10-02,232
2015-10-03,232
2015-10-04,232
2015-10-05,232
2015-10-06,232
2015-10-07,232
2015-10-08,232
2015-10-09,232
2015-10-10,232
2015-10-11,232
2015-10-12,232
2015-10-13,232
2015-10-14,232
2015-10-15,232
2015-10-16,232
2015-10-17,232
2015-10-18,232
2015-10-19,232
2015-10-20,232
2015-10-21,232
2015-10-22,232
2015-10-23,232
2015-10-24,232
2015-10-25,232
2015-10-26,232
2015-10-27,232
2015-10-28,232
2015-10-29,232
2015-10-30,232
2015-10-31,232
2015-11-01,232
2015-11-02,232
2015-11-03,232
2015-11-04,232
2015-11-05,241
2015-11-06,241
2015-11-07,241
2015-11-08,241
2015-11-09,241
2015-11-10,241
2015-11-11,241
2015-11-12,241
2015-11-13,241
2015-11-14,241
2015-11-15,241
2015-11-16,241
2015-11-17,241
2015-11-18,241
2015-11-19,241
2015-11-20,241
2015-11-21,241
2015-11-22,241
2015-11-23,241
2015-11-24,241
2015-11-25,241
2015-11-26,241
2015-11-27,241
2015-11-28,241
2015-11-29,241
2015-11-30,241
2015-12-01,241
2015-12-02,241
2015-12-03,241
2015-12-04,241
2015-12-05,241
2015-12-06,241
2015-12-07,241
2015-12-08,241
2015-12-09,241
2015-12-10,241
2015-12-11,241
2015-12-12,241
2015-12-13,241
2015-12-14,241
2015-12-15,241
2015-12-16,241
2015-12-17,241
2015-12-18,241
2015-12-19,241
2015-12-20,241
2015-12-21,241
2015-12-22,241
2015-12-23,241
2015-12-24,241
2015-12-25,241
2015-12-26,241
2015-12-27,241
2015-12-28,241
2015-12-29,241
2015-12-30,241
2015-12-31,241
2016-01-01,241
2016-01-02,241
2016-01-03,241
2016-01-04,250
2016-01-05,250
2016-01-06,250
2016-01-07,250
2016-01-08,250
2016-01-09,250
2016-01-10,250
2016-01-11,250
2016-01-12,250
2016-01-13,250
2016-01-14,250
2016-01-15,250
2016-01-16,250
2016-01-17,250
2016-01-18,250
2016-01-19,250
2016-01-20,250
2016-01-21,250
2016-01-22,250
2016-01-23,250
2016-01-24,250
2016-01-25,250
2016-01-26,250
2016-01-27,250
2016-01-28,250
2016-01-29,250
2016-01-30,250
2016-01-31,250
2016-02-01,250
2016-02-02,250
2016-02-03,250
2016-02-04,250
2016-02-05,250
2016-02-06,250
2016-02-07,250
2016-02-08,250
2016-02-09,250
2016-02-10,250
2016-02-11,250
2016-02-12,250
2016-02-13,250
2016-02-14,250
2016-02-15,250
2016-02-16,250
2016-02-17,250
2016-02-18,250
2016-02-19,250
2016-02-20,250
2016-02-21,250
2016-02-22,250
2016-02-23,250
2016-02-24,250
2016-02-25,250
2016-02-26,250
2016-02-27,250
2016-02-28,250
2016-02-29,250
2016-03-01,250
2016-03-02,250
2016-03-03,260
2016-03-04,260
2016-03-05,260
2016-03-06,260
2016-03-07,260
2016-03-08,260
2016-03-09,260
2016-03-10,260
2016-03-11,260
2016-03-12,260
2016-03-13,260
2016-03-14,260
2016-03-15,260
2016-03-16,260
2016-03-17,260
2016-03-18,260
2016-03-19,260
2016-03-20,260
2016-03-21,260
2016-03-22,260
2016-03-23,260
2016-03-24,260
2016-03-25,260
2016-03-26,260
2016-03-27,260
2016-03-28,260
2016-03-29,260
2016-03-30,260
2016-03-31,260
2016-04-01,260
2016-04-02,260
2016-04-03,260
2016-04-04,260
2016-04-05,260
2016-04-06,260
2016-04-07,260
2016-04-08,260
2016-04-09,260
2016-04-10,260
2016-04-11,260
2016-04-12,260
2016-04-13,260
2016-04-14,260
2016-04-15,260
2016-04-16,260
2016-04-17,260
2016-04-18,260
2016-04-19,260
2016-04-20,260
2016-04-21,260
2016-04-22,260
2016-04-23,260
2016-04-24,267
2016-04-25,267
2016-04-26,267
2016-04-27,267
2016-04-28,267
2016-04-29,267
2016-04-30,267
2016-05-01,267
2016-05-02,267
2016-05-03,267
2016-05-04,267
2016-05-05,267
2016-05-06,267
2016-05-07,267
2016-05-08,267
2016-05-09,267
2016-05-10,267
2016-05-11,267
2016-05-12,267
2016-05-13,267
2016-05-14,267
2016-05-15,267
2016-05-16,267
2016-05-17,267
2016-05-18,267
2016-05-19,267
2016-05-20,267
2016-05-21,267
2016-05-22,267
2016-05-23,267
2016-05-24,267
2016-05-25,279
2016-05-26,279
2016-05-27,279
2016-05-28,279
2016-05-29,279
2016-05-30,279
2016-05-31,279
2016-06-01,279
2016-06-02,279
2016-06-03,279
2016-06-04,279
2016-06-05,279
2016-06-06,279
2016-06-07,279
2016-06-08,279
2016-06-09,279
2016-06-10,279
2016-06-11,279
2016-06-12,279
2016-06-13,279
2016-06-14,279
2016-06-15,279
2016-06-16,279
2016-06-17,279
2016-06-18,279
2016-06-19,279
2016-06-20,279
2016-06-21,279
2016-06-22,279
2016-06-23,279
2016-06-24,279
2016-06-25,279
2016-06-26,279
2016-06-27,279
2016-06-28,279
2016-06-29,279
2016-06-30,279
2016-07-01,279
2016-07-02,279
2016-07-03,279
2016-07-04,279
2016-07-05,291
2016-07-06,291
2016-07-07,291
2016-07-08,291
2016-07-09,291
2016-07-10,291
2016-07-11,291
2016-07-12,291
2016-07-13,291
2016-07-14,291
2016-07-15,291
2016-07-16,291
2016-07-17,291
2016-07-18,291
2016-07-19,291
2016-07-20,291
2016-07-21,291
2016-07-22,291
2016-07-23,291
2016-07-24,291
2016-07-25,291
2016-07-26,291
2016-07-27,291
2016-07-28,291
2016-07-29,291
2016-07-30,291
2016-07-31,291
2016-08-01,291
2016-08-02,291
2016-08-03,291
2016-08-04,291
2016-08-05,291
2016-08-06,291
2016-08-07,291
2016-08-08,291
2016-08-09,291
2016-08-10,291
2016-08-11,291
2016-08-12,291
2016-08-13,291
2016-08-14,291
2016-08-15,291
2016-08-16,291
2016-08-17,302
2016-08-18,302
2016-08-19,302
2016-08-20,302
2016-08-21,302
2016-08-22,302
2016-08-23,302
2016-08-24,302
2016-08-25,302
2016-08-26,302
2016-08-27,302
2016-08-28,302
2016-08-29,302
2016-08-30,302
2016-08-31,302
2016-09-01,302
2016-09-02,302
2016-09-03,302
2016-09-04,302
2016-09-05,302
2016-09-06,302
2016-09-07,302
2016-09-08,302
2016-09-09,302
2016-09-10,302
2016-09-11,302
2016-09-12,302
2016-09-13,302
2016-09-14,302
2016-09-15,302
2016-09-16,302
2016-09-17,302
2016-09-18,302
2016-09-19,302
2016-09-20,302
2016-09-21,302
2016-09-22,302
2016-09-23,302
2016-09-24,302
2016-09-25,302
2016-09-26,302
2016-09-27,302
2016-09-28,302
2016-09-29,302
2016-09-30,302
2016-10-01,302
2016-10-02,302
2016-10-03,302
2016-10-04,302
2016-10-05,302
2016-10-06,302
2016-10-07,302
2016-10-08,302
2016-10-09,302
2016-10-10,302
2016-10-11,302
2016-10-12,302
2016-10-13,302
2016-10-14,302
2016-10-15,302
2016-10-16,302
2016-10-17,302
2016-10-18,302
2016-10-19,302
2016-10-20,302
2016-10-21,313
2016-10-22,313
2016-10-23,313
2016-10-24,313
2016-10-25,313
2016-10-26,313
2016-10-27,313
2016-10-28,313
2016-10-29,313
2016-10-30,313
2016-10-31,313
2016-11-01,313
2016-11-02,313
2016-11-03,313
2016-11-04,313
2016-11-05,313
2016-11-06,313
2016-11-07,313
2016-11-08,313
2016-11-09,313
2016-11-10,313
2016-11-11,313
2016-11-12,313
2016-11-13,313
2016-11-14,313
2016-11-15,313
2016-11-16,313
2016-11-17,313
2016-11-18,313
2016-11-19,313
2016-11-20,313
2016-11-21,313
2016-11-22,313
2016-11-23,313
2016-11-24,313
2016-11-25,313
2016-11-26,313
2016-11-27,313
2016-11-28,313
2016-11-29,313
2016-11-30,313
2016-12-01,313
2016-12-02,313
2016-12-03,313
2016-12-04,313
2016-12-05,313
2016-12-06,313
2016-12-07,313
2016-12-08,313
2016-12-09,313
2016-12-10,313
2016-12-11,313
2016-12-12,325
2016-12-13,325
2016-12-14,325
2016-12-15,325
2016-12-16,325
2016-12-17,325
2016-12-18,325
2016-12-19,325
2016-12-20,325
2016-12-21,325
2016-12-22,325
2016-12-23,325
2016-12-24,325
2016-12-25,325
2016-12-26,325
2016-12-27,325
2016-12-28,325
2016-12-29,325
2016-12-30,325
2016-12-31,325
2017-01-01,325
2017-01-02,325
2017-01-03,325
2017-01-04,325
2017-01-05,325
2017-01-06,325
2017-01-07,325
2017-01-08,325
2017-01-09,325
2017-01-10,325
2017-01-11,325
2017-01-12,325
2017-01-13,325
2017-01-14,325
2017-01-15,325
2017-01-16,325
2017-01-17,325
2017-01-18,325
2017-01-19,325
2017-01-20,325
2017-01-21,325
2017-01-22,325
2017-01-23,325
2017-01-24,325
2017-01-25,325
2017-01-26,325
2017-01-27,325
2017-01-28,325
2017-01-29,325
2017-01-30,325
2017-01-31,325
2017-02-01,325
2017-02-02,331
2017-02-03,331
2017-02-04,331
2017-02-05,331
2017-02-06,331
2017-02-07,331
2017-02-08,331
2017-02-09,331
2017-02-10,331
2017-02-11,331
2017-02-12,331
2017-02-13,331
2017-02-14,331
2017-02-15,331
2017-02-16,331
2017-02-17,331
2017-02-18,331
2017-02-19,331
2017-02-20,331
2017-02-21,331
2017-02-22,331
2017-02-23,331
2017-02-24,331
2017-02-25,331
2017-02-26,331
2017-02-27,331
2017-02-28,331
2017-03-01,331
2017-03-02,331
2017-03-03,331
2017-03-04,331
2017-03-05,331
2017-03-06,331
2017-03-07,331
2017-03-08,331
2017-03-09,331
2017-03-10,331
2017-03-11,331
2017-03-12,331
2017-03-13,331
2017-03-14,331
2017-03-15,331
2017-03-16,331
2017-03-17,331
2017-03-18,331
2017-03-19,331
2017-03-20,331
2017-03-21,331
2017-03-22,331
2017-03-23,331
2017-03-24,331
2017-03-25,331
2017-03-26,331
2017-03-27,331
2017-03-28,331
2017-03-29,331
2017-03-30,331
2017-03-31,338
2017-04-01,338
2017-04-02,338
2017-04-03,338
2017-04-04,338
2017-04-05,338
2017-04-06,338
2017-04-07,338
2017-04-08,338
2017-04-09,338
2017-04-10,338
2017-04-11,338
2017-04-12,338
2017-04-13,338
2017-04-14,338
2017-04-15,338
2017-04-16,338
2017-04-17,338
2017-04-18,338
2017-04-19,338
2017-04-20,338
2017-04-21,338
2017-04-22,338
2017-04-23,338
2017-04-24,338
2017-04-25,338
2017-04-26,338
2017-04-27,338
2017-04-28,338
2017-04-29,338
2017-04-30,338
2017-05-01,338
2017-05-02,338
2017-05-03,338
2017-05-04,338
2017-05-05,338
2017-05-06,338
2017-05-07,338
2017-05-08,338
2017-05-09,338
2017-05-10,338
2017-05-11,338
2017-05-12,338
2017-05-13,338
2017-05-14,338
2017-05-15,338
2017-05-16,338
2017-05-17,338
2017-05-18,338
2017-05-19,338
2017-05-20,349
2017-05-21,349
2017-05-22,349
2017-05-23,349
2017-05-24,349
2017-05-25,349
2017-05-26,349
2017-05-27,349
2017-05-28,349
2017-05-29,349
2017-05-30,349
2017-05-31,349
2017-06-01,349
2017-06-02,349
2017-06-03,349
2017-06-04,349
2017-06-05,349
2017-06-06,349
2017-06-07,349
2017-06-08,349
2017-06-09,349
2017-06-10,349
2017-06-11,349
2017-06-12,349
2017-06-13,349
2017-06-14,349
2017-06-15,349
2017-06-16,349
2017-06-17,349
2017-06-18,349
2017-06-19,349
2017-06-20,349
2017-06-21,349
2017-06-22,349
2017-06-23,349
2017-06-24,349
2017-06-25,349
2017-06-26,349
2017-06-27,349
2017-06-28,349
2017-06-29,349
2017-06-30,349
2017-07-01,349
2017-07-02,349
2017-07-03,349
2017-07-04,349
2017-07-05,349
2017-07-06,349
2017-07-07,349
2017-07-08,349
2017-07-09,349
2017-07-10,349
2017-07-11,349
2017-07-12,349
2017-07-13,349
2017-07-14,349
2017-07-15,349
2017-07-16,349
2017-07-17,349
2017-07-18,349
2017-07-19,349
2017-07-20,349
2017-07-21,349
2017-07-22,349
2017-07-23,349
2017-07-24,349
2017-07-25,349
2017-07-26,349
2017-07-27,349
2017-07-28,349
2017-07-29,349
2017-07-30,355
2017-07-31,355
2017-08-01,355
2017-08-02,355
2017-08-03,355
2017-08-04,355
2017-08-05,355
2017-08-06,355
2017-08-07,355
2017-08-08,355
2017-08-09,355
2017-08-10,355
2017-08-11,355
2017-08-12,355
2017-08-13,355
2017-08-14,355
2017-08-15,355
2017-08-16,355
2017-08-17,355
2017-08-18,355
2017-08-19,355
2017-08-20,355
2017-08-21,355
2017-08-22,355
2017-08-23,355
2017-08-24,355
2017-08-25,355
2017-08-26,355
2017-08-27,355
2017-08-28,355
2017-08-29,355
2017-08-30,355
2017-08-31,355
2017-09-01,355
2017-09-02,355
2017-09-03,355
2017-09-04,355
2017-09-05,355
2017-09-06,355
2017-09-07,355
2017-09-08,355
2017-09-09,355
2017-09-10,355
2017-09-11,355
2017-09-12,355
2017-09-13,355
2017-09-14,355
2017-09-15,355
2017-09-16,355
2017-09-17,355
2017-09-18,355
2017-09-19,355
2017-09-20,355
2017-09-21,355
2017-09-22,355
2017-09-23,355
2017-09-24,355
2017-09-25,355
2017-09-26,355
2017-09-27,355
2017-09-28,355
2017-09-29,355
2017-09-30,355
2017-10-01,355
2017-10-02,355
2017-10-03,355
2017-10-04,355
2017-10-05,355
2017-10-06,355
2017-10-07,355
2017-10-08,355
2017-10-09,355
2017-10-10,355
2017-10-11,355
2017-10-12,355
2017-10-13,355
2017-10-14,355
2017-10-15,355
2017-10-16,355
2017-10-17,355
2017-10-18,355
2017-10-19,355
2017-10-20,355
2017-10-21,355
2017-10-22,360
2017-10-23,360
2017-10-24,360
2017-10-25,360
2017-10-26,360
2017-10-27,360
2017-10-28,360
2017-10-29,360
2017-10-30,360
2017-10-31,360
2017-11-01,360
2017-11-02,360
2017-11-03,360
2017-11-04,360
2017-11-05,360
2017-11-06,360
2017-11-07,360
2017-11-08,360
2017-11-09,360
2017-11-10,360
2017-11-11,360
2017-11-12,360
2017-11-13,360
2017-11-14,360
2017-11-15,360
2017-11-16,360
2017-11-17,360
2017-11-18,360
2017-11-19,360
2017-11-20,360
2017-11-21,360
2017-11-22,360
2017-11-23,360
2017-11-24,360
2017-11-25,360
2017-11-26,360
2017-11-27,360
2017-11-28,360
2017-11-29,360
2017-11-30,360
2017-12-01,360
2017-12-02,360
2017-12-03,360
2017-12-04,360
2017-12-05,360
2017-12-06,360
2017-12-07,360
2017-12-08,360
2017-12-09,360
2017-12-10,360
2017-12-11,360
2017-12-12,360
2017-12-13,360
2017-12-14,360
2017-12-15,360
2017-12-16,360
2017-12-17,360
2017-12-18,360
2017-12-19,360
2017-12-20,360
2017-12-21,360
2017-12-22,360
2017-12-23,360
2017-12-24,360
2017-12-25,360
2017-12-26,360
2017-12-27,360
2017-12-28,360
2017-12-29,360
2017-12-30,360
2017-12-31,360
2018-01-01,360
2018-01-02,360
2018-01-03,360
2018-01-04,360
2018-01-05,360
2018-01-06,360
2018-01-07,360
2018-01-08,363
2018-01-09,363
2018-01-10,363
2018-01-11,363
2018-01-12,363
2018-01-13,363
2018-01-14,363
2018-01-15,363
2018-01-16,363
2018-01-17,363
2018-01-18,363
2018-01-19,363
2018-01-20,363
2018-01-21,363
2018-01-22,363
2018-01-23,363
2018-01-24,363
2018-01-25,363
2018-01-26,363
2018-01-27,363
2018-01-28,363
2018-01-29,363
2018-01-30,363
2018-01-31,363
2018-02-01,363
2018-02-02,363
2018-02-03,363
2018-02-04,363
2018-02-05,363
2018-02-06,363
2018-02-07,363
2018-02-08,363
2018-02-09,363
2018-02-10,363
2018-02-11,363
2018-02-12,363
2018-02-13,363
2018-02-14,363
2018-02-15,363
2018-02-16,363
2018-02-17,363
2018-02-18,362
2018-02-19,362
2018-02-20,362
2018-02-21,362
2018-02-22,362
2018-02-23,362
2018-02-24,362
2018-02-25,362
2018-02-26,362
2018-02-27,362
2018-02-28,362
2018-03-01,362
2018-03-02,362
2018-03-03,362
2018-03-04,362
2018-03-05,362
2018-03-06,362
2018-03-07,362
2018-03-08,362
2018-03-09,362
2018-03-10,362
2018-03-11,362
2018-03-12,362
2018-03-13,362
2018-03-14,362
2018-03-15,362
2018-03-16,362
2018-03-17,362
2018-03-18,362
2018-03-19,362
2018-03-20,362
2018-03-21,362
2018-03-23,362
2018-03-24,362
2018-03-26,362
2018-03-27,362
2018-03-28,362
2018-03-29,362
2018-03-30,344
2018-03-31,344
2018-04-01,344
2018-04-02,344
2018-04-03,344
2018-04-04,344
2018-04-05,344
2018-04-06,344
2018-04-08,344
2018-04-09,344
2018-04-10,344
2018-04-11,344
2018-04-12,344
2018-04-13,344
2018-04-14,344
2018-04-16,344
2018-04-17,344
2018-04-18,344
2018-04-19,344
2018-04-20,344
2018-04-21,344
2018-04-22,344
2018-04-23,344
2018-04-24,344
2018-04-25,344
2018-04-26,344
2018-04-27,344
2018-04-28,344
2018-04-29,344
2018-04-30,344
2018-05-02,344
2018-05-03,344
2018-05-04,344
2018-05-05,344
2018-05-06,344
2018-05-08,344
2018-05-09,344
2018-05-10,344
2018-05-11,344
2018-05-12,344
2018-05-13,344
2018-05-14,344
2018-05-15,344
2018-05-16,344
2018-05-17,344
2018-05-18,344
2018-05-19,344
2018-05-20,344
2018-05-21,344
2018-05-22,344
2018-05-23,344
2018-05-24,344
2018-05-25,344
2018-05-26,344
2018-05-27,344
2018-05-28,344
2018-05-29,344
2018-05-30,344
2018-05-31,344
2018-06-01,344
2018-06-02,344
2018-06-03,344
2018-06-04,344
2018-06-05,344
2018-06-06,344
2018-06-07,344
2018-06-08,344
2018-06-09,344
2018-06-10,344
2018-06-11,344
2018-06-12,344
2018-06-13,344
2018-06-14,344
2018-06-15,344
2018-06-16,344
2018-06-17,344
2018-06-18,344
2018-06-19,344
2018-06-20,344
2018-06-21,344
2018-06-22,344
2018-06-23,344
2018-06-24,344
2018-06-25,344
2018-06-26,344
2018-06-27,344
2018-06-28,344
2018-06-29,344
2018-06-30,344
2018-07-01,343
2018-07-02,343
2018-07-03,343
2018-07-04,343
2018-07-05,343
2018-07-06,343
2018-07-07,343
2018-07-08,343
2018-07-09,343
2018-07-10,343
2018-07-11,343
2018-07-12,343
2018-07-13,343
2018-07-14,343
2018-07-15,343
2018-07-16,343
2018-07-17,343
2018-07-18,343
2018-07-19,343
2018-07-20,343
2018-07-21,343
2018-07-22,343
2018-07-23,343
2018-07-24,343
2018-07-25,343
2018-07-26,356
2018-07-27,356
2018-07-28,356
2018-07-29,356
2018-07-30,356
2018-07-31,356
2018-08-01,356
2018-08-02,356
2018-08-03,356
2018-08-04,356
2018-08-05,356
2018-08-06,356
2018-08-07,356
2018-08-08,356
2018-08-09,356
2018-08-10,356
2018-08-11,356
2018-08-12,356
2018-08-14,356
2018-08-16,368
2018-08-17,368
2018-08-18,368
2018-08-19,368
2018-08-20,368
2018-08-21,368
2018-08-22,368
2018-08-23,368
2018-08-24,368
2018-08-25,368
2018-08-26,368
2018-08-27,368
2018-08-28,368
2018-08-29,368
2018-08-30,368
2018-08-31,368
2018-09-01,368
2018-09-02,368
2018-09-03,368
2018-09-04,368
2018-09-05,368
2018-09-06,368
2018-09-07,368
2018-09-08,368
2018-09-09,368
2018-09-10,368
2018-09-11,368
2018-09-12,368
2018-09-13,368
2018-09-14,374
2018-09-15,374
2018-09-16,374
2018-09-17,374
2018-09-18,374
2018-09-19,374
2018-09-20,374
2018-09-21,374
2018-09-22,374
2018-09-23,374
2018-09-24,374
2018-09-25,374
2018-09-26,374
2018-09-27,374
2018-09-28,374
2018-09-29,374
2018-09-30,374
2018-10-02,374
2018-10-03,374
2018-10-04,374
2018-10-05,374
2018-10-06,374
2018-10-07,374
2018-10-08,374
2018-10-09,374
2018-10-10,374
2018-10-11,374
2018-10-12,374
2018-10-13,380
2018-10-14,380
2018-10-15,380
2018-10-16,380
2018-10-17,380
2018-10-18,380
2018-10-19,380
2018-10-20,380
2018-10-21,380
2018-10-22,380
2018-10-23,380
2018-10-24,380
2018-10-25,380
2018-10-26,380
2018-10-27,380
2018-10-28,380
2018-10-29,380
2018-10-30,380
2018-10-31,380
2018-11-01,380
2018-11-03,380
2018-11-04,380
2018-11-05,380
2018-11-06,380
2018-11-07,380
2018-11-08,380
2018-11-09,380
2018-11-10,374
2018-11-11,374
2018-11-12,374
2018-11-13,374
2018-11-14,374
2018-11-15,374
2018-11-16,374
2018-11-17,374
2018-11-18,374
2018-11-19,374
2018-11-20,374
2018-11-21,374
2018-11-22,374
2018-11-23,374
2018-11-24,374
2018-11-25,374
2018-11-26,374
2018-11-27,374
2018-11-28,365
2018-11-29,365
2018-12-01,365
2018-12-02,365
2018-12-03,365
2018-12-04,365
2018-12-05,365
2018-12-09,365
2018-12-10,365
2018-12-11,365
2018-12-12,365
2018-12-13,365
2018-12-14,365
2018-12-15,376
2018-12-16,376
2018-12-17,376
2018-12-18,376
2018-12-19,376
2018-12-20,376
2018-12-21,376
2018-12-22,376
2018-12-23,376
2018-12-24,376
2018-12-25,376
2018-12-26,376
2018-12-27,376
2018-12-28,376
2018-12-29,376
2018-12-30,376
2018-12-31,376
2019-01-01,376
2019-01-02,376
2019-01-03,376
2019-01-04,376
2019-01-05,376
2019-01-06,376
2019-01-08,376
2019-01-10,376
2019-01-11,376
2019-01-12,376
2019-01-13,376
2019-01-14,383
2019-01-15,383
2019-01-16,383
2019-01-17,383
2019-01-18,383
2019-01-19,383
2019-01-20,383
2019-01-21,383
2019-01-22,383
2019-01-23,383
2019-01-24,383
2019-01-25,383
2019-01-26,390
2019-01-27,390
2019-01-28,390
2019-01-29,390
2019-01-30,390
2019-01-31,390
2019-02-01,390
2019-02-02,390
2019-02-03,390
2019-02-04,390
2019-02-05,390
2019-02-06,390
2019-02-07,390
2019-02-08,399
2019-02-09,399
2019-02-10,399
2019-02-11,399
2019-02-12,399
2019-02-13,399
2019-02-14,399
2019-02-15,399
2019-02-16,399
2019-02-17,399
2019-02-18,399
2019-02-19,399
2019-02-20,399
2019-02-21,399
2019-02-22,399
2019-02-23,384
2019-02-24,384
2019-02-25,384
2019-02-26,384
2019-02-27,384
2019-02-28,384
2019-03-01,384
2019-03-02,384
2019-03-03,384
2019-03-04,384
2019-03-05,384
2019-03-06,384
2019-03-07,384
2019-03-08,384
2019-03-09,384
2019-03-10,384
2019-03-11,384
2019-03-12,384
2019-03-13,384
2019-03-14,384
2019-03-15,384
2019-03-16,384
2019-03-17,382
2019-03-18,382
2019-03-19,382
2019-03-20,382
2019-03-21,382
2019-03-22,382
2019-03-23,382
2019-03-24,382
2019-03-25,382
2019-03-26,382
2019-03-27,382
2019-03-28,382
2019-03-29,382
2019-03-30,382
2019-03-31,382
2019-04-01,382
2019-04-02,382
2019-04-03,382
2019-04-04,382
2019-04-05,382
2019-04-06,382
2019-04-07,382
2019-04-08,382
2019-04-09,382
2019-04-10,382
2019-04-11,382
2019-04-12,382
2019-04-13,382
2019-04-14,382
2019-04-15,382
2019-04-16,382
2019-04-17,382
2019-04-18,382
2019-04-19,382
2019-04-20,382
2019-04-21,382
2019-04-22,382
2019-04-23,387
2019-04-24,387
2019-04-25,387
2019-04-26,387
2019-04-27,387
2019-04-28,387
2019-04-29,387
2019-04-30,387
2019-05-01,387
2019-05-02,387
2019-05-03,387
2019-05-04,387
2019-05-05,387
2019-05-06,387
2019-05-07,387
2019-05-08,387
2019-05-09,387
2019-05-10,387
2019-05-11,387
2019-05-12,387
2019-05-13,387
2019-05-14,387
2019-05-15,387
2019-05-16,390
2019-05-17,390
2019-05-18,390
2019-05-19,390
2019-05-20,390
2019-05-21,390
2019-05-22,390
2019-05-23,390
2019-05-24,390
2019-05-25,390
2019-05-26,390
2019-05-27,390
2019-05-28,390
2019-05-29,390
2019-05-30,390
2019-05-31,390
2019-06-01,390
2019-06-02,390
2019-06-03,390
2019-06-04,390
2019-06-05,396
2019-06-06,396
2019-06-07,396
2019-06-08,396
2019-06-09,396
