date_obj,Mud%20pie price
2016-01-07,1008
2016-01-08,1008
2016-01-09,1008
2016-01-10,1008
2016-01-11,1008
2016-01-12,1008
2016-01-13,1008
2016-01-14,1056
2016-01-15,1056
2016-01-16,1056
2016-01-17,1056
2016-01-18,1056
2016-01-19,1056
2016-01-20,1109
2016-01-21,1109
2016-01-22,1109
2016-01-23,1109
2016-01-24,1109
2016-01-25,1109
2016-01-26,1109
2016-01-27,1109
2016-01-28,1109
2016-01-29,1137
2016-01-30,1137
2016-01-31,1137
2016-02-01,1137
2016-02-02,1137
2016-02-03,1137
2016-02-04,1137
2016-02-05,1137
2016-02-06,1137
2016-02-07,1137
2016-02-08,1137
2016-02-09,1137
2016-02-10,1167
2016-02-11,1167
2016-02-12,1167
2016-02-13,1167
2016-02-14,1167
2016-02-15,1167
2016-02-16,1167
2016-02-17,1167
2016-02-18,1167
2016-02-19,1167
2016-02-20,1222
2016-02-21,1222
2016-02-22,1222
2016-02-23,1222
2016-02-24,1222
2016-02-25,1282
2016-02-26,1282
2016-02-27,1282
2016-02-28,1282
2016-02-29,1282
2016-03-01,1282
2016-03-02,1282
2016-03-03,1282
2016-03-04,1282
2016-03-05,1282
2016-03-06,1282
2016-03-07,1282
2016-03-08,1317
2016-03-09,1317
2016-03-10,1317
2016-03-11,1317
2016-03-12,1317
2016-03-13,1317
2016-03-14,1317
2016-03-15,1317
2016-03-16,1317
2016-03-17,1317
2016-03-18,1317
2016-03-19,1317
2016-03-20,1309
2016-03-21,1309
2016-03-22,1309
2016-03-23,1309
2016-03-24,1309
2016-03-25,1309
2016-03-26,1309
2016-03-27,1309
2016-03-28,1309
2016-03-29,1309
2016-03-30,1309
2016-03-31,1309
2016-04-01,1309
2016-04-02,1309
2016-04-03,1309
2016-04-04,1309
2016-04-05,1309
2016-04-06,1256
2016-04-07,1256
2016-04-08,1256
2016-04-09,1256
2016-04-10,1256
2016-04-11,1256
2016-04-12,1256
2016-04-13,1256
2016-04-14,1256
2016-04-15,1256
2016-04-16,1256
2016-04-17,1256
2016-04-18,1256
2016-04-19,1256
2016-04-20,1256
2016-04-21,1250
2016-04-22,1250
2016-04-23,1250
2016-04-24,1250
2016-04-25,1250
2016-04-26,1250
2016-04-27,1250
2016-04-28,1250
2016-04-29,1250
2016-04-30,1250
2016-05-01,1269
2016-05-02,1269
2016-05-03,1269
2016-05-04,1269
2016-05-05,1269
2016-05-06,1269
2016-05-07,1269
2016-05-08,1269
2016-05-09,1318
2016-05-10,1318
2016-05-11,1318
2016-05-12,1318
2016-05-13,1318
2016-05-14,1318
2016-05-15,1318
2016-05-16,1318
2016-05-17,1330
2016-05-18,1330
2016-05-19,1330
2016-05-22,1330
2016-05-23,1330
2016-05-24,1330
2016-05-25,1330
2016-05-26,1307
2016-05-27,1307
2016-05-28,1307
2016-05-29,1307
2016-05-30,1307
2016-05-31,1307
2016-06-01,1307
2016-06-02,1307
2016-06-03,1360
2016-06-04,1360
2016-06-05,1360
2016-06-06,1360
2016-06-07,1360
2016-06-08,1360
2016-06-09,1360
2016-06-10,1360
2016-06-11,1402
2016-06-12,1402
2016-06-13,1402
2016-06-14,1402
2016-06-15,1402
2016-06-16,1402
2016-06-17,1402
2016-06-18,1402
2016-06-19,1402
2016-06-20,1449
2016-06-21,1449
2016-06-22,1449
2016-06-23,1449
2016-06-24,1449
2016-06-25,1449
2016-06-26,1449
2016-06-27,1449
2016-06-28,1449
2016-06-29,1450
2016-06-30,1450
2016-07-01,1450
2016-07-02,1450
2016-07-03,1450
2016-07-04,1450
2016-07-05,1450
2016-07-06,1450
2016-07-07,1394
2016-07-08,1394
2016-07-09,1394
2016-07-10,1394
2016-07-11,1394
2016-07-12,1394
2016-07-13,1364
2016-07-14,1364
2016-07-15,1364
2016-07-16,1364
2016-07-17,1364
2016-07-18,1364
2016-07-23,1312
2016-07-24,1312
2016-07-25,1312
2016-07-26,1312
2016-07-27,1312
2016-07-28,1248
2016-07-29,1248
2016-07-30,1248
2016-07-31,1248
2016-08-01,1248
2016-08-02,1248
2016-08-03,1248
2016-08-04,1248
2016-08-05,1248
2016-08-06,1216
2016-08-07,1216
2016-08-08,1216
2016-08-09,1216
2016-08-10,1216
2016-08-11,1216
2016-08-12,1216
2016-08-13,1216
2016-08-14,1216
2016-08-15,1216
2016-08-16,1216
2016-08-17,1172
2016-08-18,1172
2016-08-19,1172
2016-08-20,1172
2016-08-21,1172
2016-08-22,1172
2016-08-23,1172
2016-08-24,1172
2016-08-25,1172
2016-08-26,1172
2016-08-28,1172
2016-08-31,1150
2016-09-01,1150
2016-09-02,1150
2016-09-03,1150
2016-09-04,1150
2016-09-05,1150
2016-09-06,1150
2016-09-07,1150
2016-09-08,1150
2016-09-09,1150
2016-09-10,1150
2016-09-11,1150
2016-09-12,1150
2016-09-13,1150
2016-09-14,1150
2016-09-15,1123
2016-09-16,1123
2016-09-17,1123
2016-09-18,1123
2016-09-19,1123
2016-09-20,1123
2016-09-21,1123
2016-09-22,1123
2016-09-23,1123
2016-09-24,1123
2016-09-25,1123
2016-09-26,1123
2016-09-27,1123
2016-09-28,1123
2016-09-29,1123
2016-09-30,1070
2016-10-01,1070
2016-10-02,1070
2016-10-03,1070
2016-10-04,1070
2016-10-05,1070
2016-10-06,1070
2016-10-07,1070
2016-10-08,1070
2016-10-09,1070
2016-10-10,1070
2016-10-11,1075
2016-10-12,1075
2016-10-13,1075
2016-10-14,1075
2016-10-15,1075
2016-10-16,1075
2016-10-17,1075
2016-10-18,1075
2016-10-19,1075
2016-10-20,1075
2016-10-21,1072
2016-10-22,1072
2016-10-23,1072
2016-10-24,1072
2016-10-25,1072
2016-10-26,1072
2016-10-27,1072
2016-10-28,1072
2016-10-29,1072
2016-10-30,1072
2016-10-31,1072
2016-11-01,1072
2016-11-02,1072
2016-11-03,1082
2016-11-04,1082
2016-11-05,1082
2016-11-06,1082
2016-11-07,1082
2016-11-08,1082
2016-11-09,1082
2016-11-10,1082
2016-11-11,1082
2016-11-12,1082
2016-11-13,1082
2016-11-14,1082
2016-12-07,1147
2016-12-08,1147
2016-12-09,1147
2016-12-10,1147
2016-12-11,1147
2016-12-12,1147
2016-12-13,1147
2016-12-14,1147
2016-12-15,1147
2016-12-16,1147
2016-12-17,1147
2016-12-18,1147
2016-12-19,1147
2016-12-20,1191
2016-12-21,1191
2016-12-22,1191
2016-12-23,1191
2016-12-24,1191
2016-12-25,1191
2016-12-26,1191
2016-12-27,1191
2016-12-28,1191
2016-12-29,1191
2016-12-30,1191
2016-12-31,1191
2017-01-01,1232
2017-01-02,1232
2017-01-03,1232
2017-01-04,1232
2017-01-05,1232
2017-01-06,1232
2017-01-07,1232
2017-01-08,1232
2017-01-09,1232
2017-01-10,1286
2017-01-11,1286
2017-01-12,1286
2017-01-13,1286
2017-01-14,1286
2017-01-15,1286
2017-01-16,1286
2017-01-17,1286
2017-01-18,1286
2017-01-19,1308
2017-01-20,1308
2017-01-21,1308
2017-01-22,1308
2017-01-27,1308
2017-01-28,1348
2017-01-29,1348
2017-01-30,1348
2017-01-31,1348
2017-02-01,1348
2017-02-02,1348
2017-02-03,1348
2017-02-04,1348
2017-02-05,1348
2017-02-06,1348
2017-02-07,1280
2017-02-08,1280
2017-02-09,1280
2017-02-10,1280
2017-02-11,1280
2017-02-12,1280
2017-02-13,1280
2017-02-14,1216
2017-02-15,1216
2017-02-16,1216
2017-02-18,1216
2017-02-19,1216
2017-02-20,1216
2017-02-21,1216
2017-02-22,1216
2017-02-23,1216
2017-02-24,1216
2017-02-25,1156
2017-02-26,1156
2017-02-27,1156
2017-02-28,1156
2017-03-01,1156
2017-03-02,1156
2017-03-03,1156
2017-03-04,1156
2017-03-05,1156
2017-03-06,1099
2017-03-07,1099
2017-03-08,1099
2017-03-09,1099
2017-03-10,1099
2017-03-11,1099
2017-03-12,1099
2017-03-13,1099
2017-03-14,1099
2017-03-15,1059
2017-03-16,1059
2017-03-17,1059
2017-03-18,1059
2017-03-19,1059
2017-03-20,1059
2017-03-21,1059
2017-03-22,1059
2017-03-23,1059
2017-03-24,1045
2017-03-25,1045
2017-03-26,1045
2017-03-27,1045
2017-03-28,1045
2017-03-29,1045
2017-03-30,1045
2017-03-31,1045
2017-04-01,1045
2017-04-02,1003
2017-04-03,1003
2017-04-04,1003
2017-04-12,971
2017-04-13,971
2017-04-14,971
2017-04-15,971
2017-04-16,971
2017-04-17,985
2017-04-18,985
2017-04-19,985
2017-04-20,985
2017-04-21,985
2017-04-22,985
2017-04-23,985
2017-04-24,985
2017-04-25,959
2017-04-26,959
2017-04-27,959
2017-04-28,959
2017-04-29,959
2017-04-30,959
2017-05-01,959
2017-05-02,959
2017-05-03,959
2017-05-04,922
2017-05-05,922
2017-05-06,922
2017-05-07,922
2017-05-08,922
2017-05-09,922
2017-05-10,922
2017-05-11,922
2017-05-12,875
2017-05-13,875
2017-05-14,875
2017-05-15,875
2017-05-16,875
2017-05-17,875
2017-05-18,875
2017-05-19,875
2017-05-20,875
2017-05-21,875
2017-05-22,831
2017-05-23,831
2017-05-24,831
2017-05-25,831
2017-05-26,831
2017-05-27,831
2017-05-28,831
2017-05-29,831
2017-05-30,831
2017-05-31,831
2017-06-01,796
2017-06-02,796
2017-06-03,796
2017-06-06,796
2017-06-07,796
2017-06-08,796
2017-06-09,796
2017-06-10,770
2017-06-11,770
2017-06-12,770
2017-06-13,770
2017-06-14,770
2017-06-15,770
2017-06-16,770
2017-06-17,770
2017-06-18,770
2017-06-19,770
2017-06-20,752
2017-06-21,752
2017-06-22,752
2017-06-23,752
2017-06-24,752
2017-06-25,752
2017-06-26,752
2017-06-27,752
2017-06-28,752
2017-06-29,752
2017-06-30,752
2017-07-01,727
2017-07-02,727
2017-07-03,727
2017-07-04,727
2017-07-05,727
2017-07-06,727
2017-07-07,727
2017-07-08,727
2017-07-13,704
2017-07-14,704
2017-07-15,704
2017-07-16,704
2017-07-17,704
2017-07-18,704
2017-07-19,704
2017-07-20,704
2017-07-21,704
2017-07-22,704
2017-07-23,704
2017-07-24,673
2017-07-25,673
2017-07-26,673
2017-07-27,673
2017-07-28,673
2017-07-29,673
2017-07-30,673
2017-07-31,673
2017-08-01,673
2017-08-02,673
2017-08-03,673
2017-08-04,673
2017-08-05,652
2017-08-06,652
2017-08-09,652
2017-08-10,652
2017-08-11,652
2017-08-12,652
2017-08-13,652
2017-08-14,652
2017-08-15,652
2017-08-16,652
2017-08-17,671
2017-08-18,671
2017-08-19,671
2017-08-20,671
2017-08-22,671
2017-08-23,671
2017-08-24,671
2017-08-25,671
2017-08-26,671
2017-08-27,671
2017-08-28,671
2017-08-29,671
2017-08-30,667
2017-08-31,667
2017-09-01,667
2017-09-02,667
2017-09-03,667
2017-09-04,667
2017-09-05,667
2017-09-06,667
2017-09-07,667
2017-09-08,667
2017-09-09,667
2017-09-10,667
2017-09-11,648
2017-09-12,648
2017-09-13,648
2017-09-14,648
2017-09-15,648
2017-09-16,648
2017-09-17,648
2017-09-19,648
2017-09-20,648
2017-09-21,648
2017-09-22,648
2017-09-23,648
2017-09-24,648
2017-09-25,659
2017-09-26,659
2017-09-27,659
2017-09-28,659
2017-09-29,659
2017-09-30,659
2017-10-01,659
2017-10-02,659
2017-10-03,659
2017-10-04,659
2017-10-05,659
2017-10-06,659
2017-10-07,659
2017-10-08,659
2017-10-09,659
2017-10-10,639
2017-10-11,639
2017-10-12,639
2017-10-13,639
2017-10-14,639
2017-10-15,639
2017-10-16,639
2017-10-17,639
2017-10-18,639
2017-10-19,639
2017-10-20,639
2017-10-21,639
2017-10-22,639
2017-10-23,642
2017-10-24,642
2017-10-25,642
2017-10-26,642
2017-10-27,642
2017-10-28,642
2017-10-29,642
2017-10-30,642
2017-10-31,642
2017-11-01,642
2017-11-02,642
2017-11-03,642
2017-11-04,642
2017-11-05,642
2017-11-06,642
2017-11-07,642
2017-11-08,642
2017-11-09,642
2017-11-10,642
2017-11-11,642
2017-11-12,642
2017-11-13,642
2017-11-14,642
2017-11-15,642
2017-11-16,642
2017-11-17,642
2017-11-18,642
2017-11-19,617
2017-11-20,617
2017-11-21,617
2017-11-22,617
2017-11-23,617
2017-11-24,617
2017-11-25,617
2017-11-26,617
2017-11-27,617
2017-11-28,617
2017-11-29,617
2017-11-30,609
2017-12-01,609
2017-12-02,609
2017-12-03,609
2017-12-04,609
2017-12-05,609
2017-12-06,609
2017-12-07,609
2017-12-08,609
2017-12-09,609
2017-12-10,609
2017-12-11,609
2017-12-12,598
2017-12-14,598
2017-12-15,598
2017-12-17,598
2017-12-18,598
2017-12-19,598
2017-12-20,598
2017-12-21,598
2017-12-22,598
2017-12-23,598
2017-12-24,604
2017-12-25,604
2017-12-26,604
2017-12-27,604
2017-12-28,604
2017-12-29,604
2017-12-30,604
2017-12-31,604
2018-01-01,604
2018-01-02,604
2018-01-03,604
2018-01-04,604
2018-01-05,604
2018-01-06,604
2018-01-07,604
2018-01-08,604
2018-01-09,604
2018-01-10,604
2018-01-11,580
2018-01-12,580
2018-01-13,580
2018-01-14,580
2018-01-15,580
2018-01-16,580
2018-01-17,580
2018-01-18,580
2018-01-19,580
2018-01-20,593
2018-01-21,593
2018-01-22,593
2018-01-23,593
2018-01-25,599
2018-01-26,599
2018-01-27,599
2018-01-28,599
2018-01-29,570
2018-01-31,570
2018-02-01,570
2018-02-02,570
2018-02-03,542
2018-02-04,542
2018-02-05,542
2018-02-06,542
2018-02-07,514
2018-02-08,514
2018-02-09,514
2018-02-10,514
2018-02-11,489
2018-02-12,489
2018-02-13,489
2018-02-14,464
2018-02-15,464
2018-02-16,464
2018-02-17,448
2018-02-18,448
2018-02-19,448
2018-02-20,448
2018-02-21,440
2018-02-22,440
2018-02-23,440
2018-02-24,440
2018-02-25,428
2018-02-26,428
2018-02-27,428
2018-03-01,406
2018-03-02,406
2018-03-03,406
2018-03-04,406
2018-03-05,385
2018-03-06,385
2018-03-07,385
2018-03-08,365
2018-03-09,365
2018-03-10,365
2018-03-11,365
2018-03-12,365
2018-03-13,348
2018-03-14,348
2018-03-15,348
2018-03-16,348
2018-03-17,348
2018-03-18,334
2018-03-19,334
2018-03-20,334
2018-03-21,334
2018-03-23,334
2018-03-24,334
2018-03-26,322
2018-03-27,322
2018-03-28,322
2018-03-29,322
2018-03-30,319
2018-03-31,319
2018-04-01,319
2018-04-02,319
2018-04-03,319
2018-04-04,327
2018-04-05,327
2018-04-06,327
2018-04-07,327
2018-04-08,327
2018-04-09,327
2018-04-10,313
2018-04-11,313
2018-04-12,313
2018-04-13,313
2018-04-14,313
2018-04-15,313
2018-04-16,313
2018-04-17,312
2018-04-18,312
2018-04-19,312
2018-04-20,312
2018-04-21,312
2018-04-22,312
2018-04-23,312
2018-04-24,308
2018-04-25,308
2018-04-26,308
2018-04-27,308
2018-04-28,308
2018-04-29,308
2018-04-30,316
2018-05-01,316
2018-05-04,316
2018-05-05,316
2018-05-06,316
2018-05-07,303
2018-05-08,303
2018-05-09,303
2018-05-10,303
2018-05-11,303
2018-05-12,290
2018-05-13,290
2018-05-14,290
2018-05-15,290
2018-05-16,290
2018-05-17,290
2018-05-18,290
2018-05-19,305
2018-05-20,305
2018-05-21,305
2018-05-22,305
2018-05-23,308
2018-05-24,308
2018-05-25,308
2018-05-26,308
2018-05-27,308
2018-05-28,308
2018-05-29,324
2018-05-30,324
2018-05-31,324
2018-06-01,324
2018-06-02,324
2018-06-03,324
2018-06-04,334
2018-06-05,334
2018-06-06,334
2018-06-07,334
2018-06-08,350
2018-06-09,350
2018-06-10,350
2018-06-11,350
2018-06-12,350
2018-06-13,350
2018-06-14,341
2018-06-15,341
2018-06-16,341
2018-06-17,341
2018-06-18,341
2018-06-19,341
2018-06-20,341
2018-06-21,333
2018-06-22,333
2018-06-23,333
2018-06-24,333
2018-06-25,333
2018-06-26,326
2018-06-27,326
2018-06-28,326
2018-06-29,326
2018-06-30,326
2018-07-01,321
2018-07-02,321
2018-07-03,321
2018-07-04,321
2018-07-05,321
2018-07-06,321
2018-07-07,321
2018-07-08,316
2018-07-09,316
2018-07-10,316
2018-07-11,316
2018-07-12,316
2018-07-13,316
2018-07-14,316
2018-07-15,316
2018-07-16,316
2018-07-17,311
2018-07-18,311
2018-07-19,311
2018-07-20,311
2018-07-21,311
2018-07-22,309
2018-07-23,309
2018-07-24,309
2018-07-25,309
2018-07-26,309
2018-07-27,293
2018-07-28,293
2018-07-29,293
2018-07-30,293
2018-07-31,293
2018-08-01,293
2018-08-02,288
2018-08-03,288
2018-08-04,288
2018-08-05,288
2018-08-06,288
2018-08-07,288
2018-08-08,297
2018-08-09,297
2018-08-10,297
2018-08-11,297
2018-08-12,297
2018-08-14,299
2018-08-16,299
2018-08-17,299
2018-08-18,299
2018-08-19,311
2018-08-20,311
2018-08-21,311
2018-08-22,311
2018-08-23,311
2018-08-24,327
2018-08-25,327
2018-08-26,327
2018-08-27,327
2018-08-28,327
2018-08-29,335
2018-08-30,335
2018-08-31,335
2018-09-01,335
2018-09-02,335
2018-09-03,335
2018-09-04,341
2018-09-05,341
2018-09-06,341
2018-09-07,341
2018-09-08,341
2018-09-09,341
2018-09-10,350
2018-09-11,350
2018-09-12,350
2018-09-13,350
2018-09-14,350
2018-09-15,350
2018-09-16,366
2018-09-17,366
2018-09-18,366
2018-09-19,366
2018-09-20,366
2018-09-21,366
2018-09-22,382
2018-09-23,382
2018-09-24,382
2018-09-25,382
2018-09-26,382
2018-09-27,382
2018-09-28,382
2018-09-29,402
2018-09-30,402
2018-10-02,402
2018-10-03,402
2018-10-04,402
2018-10-05,422
2018-10-06,422
2018-10-07,422
2018-10-08,422
2018-10-09,422
2018-10-10,422
2018-10-11,424
2018-10-12,424
2018-10-13,424
2018-10-14,424
2018-10-15,424
2018-10-16,424
2018-10-17,402
2018-10-18,402
2018-10-19,402
2018-10-20,402
2018-10-21,402
2018-10-22,388
2018-10-23,388
2018-10-24,388
2018-10-25,388
2018-10-26,388
2018-10-27,388
2018-10-28,375
2018-10-29,375
2018-10-30,375
2018-10-31,375
2018-11-01,375
2018-11-03,390
2018-11-04,390
2018-11-05,390
2018-11-06,390
2018-11-07,396
2018-11-08,396
2018-11-09,396
2018-11-10,396
2018-11-11,396
2018-11-12,396
2018-11-13,396
2018-11-15,396
2018-11-16,405
2018-11-17,405
2018-11-18,405
2018-11-19,405
2018-11-20,405
2018-11-21,410
2018-11-22,410
2018-11-23,410
2018-11-24,410
2018-11-25,419
2018-11-26,419
2018-11-27,419
2018-11-28,419
2018-11-29,433
2018-12-01,433
2018-12-02,433
2018-12-03,455
2018-12-04,455
2018-12-05,455
2018-12-07,455
2018-12-09,477
2018-12-10,477
2018-12-11,477
2018-12-13,499
2018-12-14,499
2018-12-15,499
2018-12-16,524
2018-12-17,524
2018-12-18,524
2018-12-19,524
2018-12-20,506
2018-12-21,506
2018-12-22,506
2018-12-23,481
2018-12-24,481
2018-12-25,481
2018-12-26,481
2018-12-27,456
2018-12-28,456
2018-12-29,437
2018-12-30,437
2018-12-31,437
2019-01-01,437
2019-01-02,437
2019-01-03,435
2019-01-04,435
2019-01-05,435
2019-01-06,435
2019-01-08,456
2019-01-10,456
2019-01-11,469
2019-01-12,469
2019-01-13,469
2019-01-14,469
2019-01-15,466
2019-01-16,466
2019-01-17,466
2019-01-18,466
2019-01-19,479
2019-01-20,479
2019-01-21,479
2019-01-22,479
2019-01-23,483
2019-01-24,483
2019-01-25,483
2019-01-26,483
2019-01-27,495
2019-01-28,495
2019-01-29,495
2019-01-30,495
2019-01-31,485
2019-02-01,485
2019-02-02,485
2019-02-03,496
2019-02-04,496
2019-02-05,496
2019-02-06,496
2019-02-07,512
2019-02-08,512
2019-02-09,512
2019-02-10,512
2019-02-11,512
2019-02-12,494
2019-02-13,494
2019-02-14,494
2019-02-15,494
2019-02-16,490
2019-02-17,490
2019-02-18,490
2019-02-19,490
2019-02-20,490
2019-02-21,508
2019-02-22,508
2019-02-23,508
2019-02-24,508
2019-02-25,522
2019-02-26,522
2019-02-27,522
2019-02-28,522
2019-03-01,522
2019-03-02,522
2019-03-03,525
2019-03-04,525
2019-03-05,525
2019-03-06,502
2019-03-07,502
2019-03-08,502
2019-03-09,502
2019-03-10,502
2019-03-11,502
2019-03-12,509
2019-03-13,509
2019-03-14,509
2019-03-15,509
2019-03-16,516
2019-03-17,516
2019-03-18,516
2019-03-19,516
2019-03-20,520
2019-03-21,520
2019-03-22,520
2019-03-23,526
2019-03-24,526
2019-03-25,526
2019-03-26,526
2019-03-27,526
2019-03-28,517
2019-03-29,517
2019-03-30,517
2019-03-31,517
2019-04-01,517
2019-04-02,525
2019-04-03,525
2019-04-04,525
2019-04-05,525
2019-04-06,525
2019-04-07,525
2019-04-08,525
2019-04-09,525
2019-04-10,552
2019-04-11,552
2019-04-12,564
2019-04-13,564
2019-04-14,570
2019-04-15,570
2019-04-16,590
2019-04-17,590
2019-04-18,606
2019-04-19,606
2019-04-20,606
2019-04-21,636
2019-04-22,636
2019-04-23,634
2019-04-24,634
2019-04-25,634
2019-04-26,605
2019-04-27,605
2019-04-28,605
2019-04-29,605
2019-04-30,625
2019-05-01,625
2019-05-02,625
2019-05-03,625
2019-05-04,623
2019-05-05,623
2019-05-06,623
2019-05-07,623
2019-05-08,646
2019-05-09,646
2019-05-10,646
2019-05-11,646
2019-05-12,632
2019-05-13,632
2019-05-14,632
2019-05-15,610
2019-05-16,610
2019-05-17,610
2019-05-18,590
2019-05-19,590
2019-05-20,590
2019-05-21,590
2019-05-22,576
2019-05-23,576
2019-05-24,576
2019-05-25,576
2019-05-26,587
2019-05-27,587
2019-05-28,587
2019-05-29,597
2019-05-30,597
2019-05-31,597
2019-06-01,607
2019-06-02,607
2019-06-03,607
2019-06-04,607
2019-06-05,597
2019-06-06,597
2019-06-07,597
2019-06-08,599
2019-06-09,599
2019-06-10,599
2019-06-11,615
2019-06-12,615
2019-06-13,615
2019-06-14,615
2019-06-15,637
2019-06-16,637
2019-06-17,637
2019-06-18,665
2019-06-19,665
2019-06-20,665
2019-06-21,691
2019-06-22,691
2019-06-23,691
2019-06-24,691
2019-06-25,713
2019-06-26,713
2019-06-27,713
2019-06-28,713
2019-06-29,699
2019-06-30,699
2019-07-01,699
2019-07-02,699
2019-07-03,686
2019-07-04,686
2019-07-05,686
2019-07-06,686
2019-07-07,690
2019-07-08,690
2019-07-09,690
2019-07-10,721
2019-07-11,721
2019-07-12,721
2019-07-13,721
2019-07-14,750
2019-07-15,750
2019-07-16,750
2019-07-17,750
2019-07-18,750
2019-07-19,713
2019-07-20,713
2019-07-21,713
2019-07-22,692
2019-07-23,692
2019-07-24,692
2019-07-25,692
2019-07-26,692
