date_obj,Dragon%20kiteshield price
2018-12-27,28699487
2018-12-28,28699487
2018-12-29,28699487
2018-12-30,29821148
2018-12-31,29821148
2019-01-01,29821148
2019-01-02,29821148
2019-01-03,29821148
2019-01-04,29821148
2019-01-05,29821148
2019-01-06,29821148
2019-01-08,31008728
2019-01-10,31008728
2019-01-11,31008728
2019-01-12,31008728
2019-01-13,31008728
2019-01-14,31008728
2019-01-15,31008728
2019-01-16,31008728
2019-01-17,32326934
2019-01-18,32326934
2019-01-19,32326934
2019-01-20,32326934
2019-01-21,32326934
2019-01-22,32326934
2019-01-23,32326934
2019-01-24,32326934
2019-01-25,32326934
2019-01-26,33720394
2019-01-27,33720394
2019-01-28,33720394
2019-01-29,33720394
2019-01-30,33720394
2019-01-31,33720394
2019-02-01,33720394
2019-02-02,33720394
2019-02-03,33720394
2019-02-04,33720394
2019-02-05,33720394
2019-02-06,35184362
2019-02-07,35184362
2019-02-08,35184362
2019-02-09,35184362
2019-02-10,35184362
2019-02-11,35184362
2019-02-12,35184362
2019-02-13,35184362
2019-02-14,35184362
2019-02-15,35184362
2019-02-16,35184362
2019-02-17,35184362
2019-02-18,36705324
2019-02-19,36705324
2019-02-20,36705324
2019-02-21,36705324
2019-02-22,36705324
2019-02-23,36705324
2019-02-24,36705324
2019-02-25,36705324
2019-02-26,36705324
2019-02-27,36705324
2019-02-28,36705324
2019-03-01,36705324
2019-03-02,36705324
2019-03-03,36705324
2019-03-04,36705324
2019-03-05,36705324
2019-03-06,36705324
2019-03-07,36705324
2019-03-08,36705324
2019-03-09,36705324
2019-03-10,36705324
2019-03-11,36705324
2019-03-12,38251286
2019-03-13,38251286
2019-03-14,38251286
2019-03-15,38251286
2019-03-16,38251286
2019-03-17,38251286
2019-03-18,38251286
2019-03-19,38251286
2019-03-20,38251286
2019-03-21,38251286
2019-03-22,38251286
2019-03-23,38251286
2019-03-24,38251286
2019-03-25,39915380
2019-03-26,39915380
2019-03-27,39915380
2019-03-28,39915380
2019-03-29,39915380
2019-03-30,39915380
2019-03-31,39915380
2019-04-01,39915380
2019-04-02,39915380
2019-04-03,39915380
2019-04-04,39915380
2019-04-05,39915380
2019-04-06,39915380
2019-04-07,39915380
2019-04-08,39915380
2019-04-09,40649681
2019-04-10,40649681
2019-04-11,40649681
2019-04-12,40649681
2019-04-13,40649681
2019-04-14,40649681
2019-04-15,40649681
2019-04-16,40649681
2019-04-17,40649681
2019-04-18,40649681
2019-04-19,40649681
2019-04-20,40649681
2019-04-21,40649681
2019-04-22,40649681
2019-04-23,40649681
2019-04-24,42187101
2019-04-25,42187101
2019-04-26,42187101
2019-04-27,42187101
2019-04-28,42187101
2019-04-29,42187101
2019-04-30,42187101
2019-05-01,42187101
2019-05-02,42187101
2019-05-03,42187101
2019-05-04,42187101
2019-05-05,42187101
2019-05-06,42187101
2019-05-07,42187101
2019-05-08,42187101
2019-05-09,43347312
2019-05-10,43347312
2019-05-11,43347312
2019-05-12,43347312
2019-05-13,43347312
2019-05-14,43347312
2019-05-15,43347312
2019-05-16,43347312
2019-05-17,43347312
2019-05-18,43347312
2019-05-19,43347312
2019-05-20,43347312
2019-05-21,43347312
2019-05-22,43347312
2019-05-23,43347312
2019-05-24,43347312
2019-05-25,43351202
2019-05-26,43351202
2019-05-27,43351202
2019-05-28,43351202
2019-05-29,43351202
2019-05-30,43351202
2019-05-31,43351202
2019-06-01,43351202
2019-06-02,43351202
2019-06-03,43351202
2019-06-04,43351202
2019-06-05,43351202
2019-06-06,43351202
2019-06-07,43351202
2019-06-08,43351202
2019-06-09,43351202
2019-06-10,43351202
2019-06-11,43423928
2019-06-12,43423928
2019-06-13,43423928
2019-06-14,43423928
2019-06-15,43423928
2019-06-16,43423928
2019-06-17,43423928
2019-06-18,43423928
2019-06-19,43423928
2019-06-20,43423928
2019-06-21,43423928
2019-06-22,43423928
2019-06-23,43423928
2019-06-24,43423928
2019-06-25,43423928
2019-06-26,43423928
2019-06-27,43423928
2019-06-28,43423928
2019-06-29,44237074
2019-06-30,44237074
2019-07-01,44237074
2019-07-02,44237074
2019-07-03,44237074
2019-07-04,44237074
2019-07-05,44237074
2019-07-06,44237074
2019-07-07,44237074
2019-07-08,44237074
2019-07-09,44237074
2019-07-10,44237074
2019-07-11,44237074
2019-07-12,44237074
2019-07-13,44237074
2019-07-14,44237074
2019-07-15,44237074
2019-07-16,45987830
2019-07-17,45987830
2019-07-18,45987830
2019-07-19,45987830
2019-07-20,45987830
2019-07-21,45987830
2019-07-22,45987830
2019-07-23,45987830
2019-07-24,45987830
2019-07-25,45987830
2019-07-26,45987830
2019-07-27,45987830
2019-07-28,45987830
2019-07-29,45987830
2019-07-30,45987830
2019-07-31,45987830
2019-08-01,47664201
2019-08-02,47664201
2019-08-03,47664201
2019-08-04,47664201
2019-08-05,47664201
2019-08-06,47664201
2019-08-07,47664201
2019-08-08,47664201
2019-08-09,47664201
2019-08-10,47664201
2019-08-11,47664201
2019-08-12,47664201
2019-08-13,47664201
2019-08-14,47664201
2019-08-15,47664201
2019-08-16,47664201
2019-08-17,47664201
2019-08-18,49555385
2019-08-19,49555385
2019-08-20,49555385
2019-08-21,49555385
2019-08-22,49555385
2019-08-23,49555385
2019-08-24,49555385
2019-08-24,49555385
2019-08-25,49555385
2019-08-25,49555385
2019-08-26,49555385
2019-08-27,49555385
2019-08-27,49555385
2019-08-28,49555385
2019-08-29,49555385
2019-08-30,49555385
2019-08-31,49555385
2019-09-01,49555385
2019-09-02,51512904
2019-09-03,51512904
2019-09-04,51512904
2019-09-05,51512904
2019-09-06,51512904
2019-09-07,51512904
2019-09-08,51512904
2019-09-09,51512904
2019-09-10,51512904
2019-09-11,51512904
2019-09-12,51512904
2019-09-13,51512904
2019-09-14,51512904
2019-09-15,51512904
2019-09-16,51512904
2019-09-17,51512904
2019-09-18,51512904
2019-09-19,51512904
2019-09-20,51512904
2019-09-21,53631200
2019-09-22,53631200
2019-09-23,53631200
2019-09-24,53631200
2019-09-25,53631200
2019-09-26,53631200
2019-09-27,53631200
2019-09-28,53631200
2019-09-29,53631200
2019-09-30,53631200
2019-10-01,53631200
2019-10-02,53631200
2019-10-03,53631200
2019-10-04,53631200
2019-10-05,53631200
2019-10-06,53631200
2019-10-07,53631200
2019-10-08,53631200
2019-10-09,53631200
2019-10-10,53631200
2019-10-11,53631200
2019-10-12,53631200
2019-10-13,55651366
2019-10-14,55651366
2019-10-15,55651366
2019-10-16,55651366
2019-10-17,55651366
2019-10-18,55651366
2019-10-19,55651366
2019-10-20,55651366
2019-10-21,55651366
2019-10-22,55651366
2019-10-23,55651366
2019-10-24,55651366
2019-10-25,55651366
2019-10-26,55651366
2019-10-27,55651366
2019-10-28,55651366
2019-10-29,55651366
2019-10-30,55651366
2019-10-31,55651366
2019-11-01,55651366
2019-11-02,55651366
2019-11-03,57852976
2019-11-04,57852976
2019-11-05,57852976
2019-11-06,57852976
2019-11-07,57852976
2019-11-08,57852976
2019-11-09,57852976
2019-11-10,57852976
2019-11-11,57852976
2019-11-12,57852976
2019-11-13,57852976
2019-11-14,57852976
2019-11-15,57852976
2019-11-16,57852976
2019-11-17,57852976
2019-11-18,57852976
2019-11-19,57852976
2019-11-20,57852976
2019-11-21,57852976
2019-11-22,57852976
2019-11-23,58034219
2019-11-24,58034219
2019-11-25,58034219
2019-11-26,58034219
2019-11-27,58034219
2019-11-28,58034219
2019-11-29,58034219
2019-11-30,58034219
2019-12-01,58034219
2019-12-02,58034219
2019-12-03,58034219
2019-12-04,58034219
2019-12-05,58034219
2019-12-06,58034219
2019-12-07,58034219
2019-12-08,58034219
2019-12-09,58034219
2019-12-10,58034219
2019-12-11,58034219
2019-12-12,58034219
2019-12-13,58034219
2019-12-14,60046867
2019-12-15,60046867
2019-12-16,60046867
2019-12-17,60046867
2019-12-18,60046867
2019-12-19,60046867
2019-12-20,60046867
2019-12-21,60046867
2019-12-22,60046867
2019-12-23,60046867
2019-12-24,60046867
2019-12-25,60046867
2019-12-26,60046867
2019-12-27,60046867
2019-12-28,60046867
2019-12-29,60046867
2019-12-30,60046867
2019-12-31,60046867
2020-01-01,61217127
2020-01-02,61217127
2020-01-03,61217127
2020-01-04,61217127
2020-01-05,61217127
2020-01-06,61217127
2020-01-07,61217127
2020-01-08,61217127
2020-01-09,61217127
2020-01-10,61217127
2020-01-11,61217127
2020-01-12,61217127
2020-01-13,61217127
2020-01-14,61217127
2020-01-15,61217127
2020-01-16,61217127
2020-01-17,61217127
2020-01-18,61217127
2020-01-19,61217127
2020-01-20,58847885
2020-01-21,58847885
2020-01-22,58847885
2020-01-23,58847885
2020-01-24,58847885
2020-01-25,58847885
2020-01-26,58847885
2020-01-27,58847885
2020-01-28,58847885
2020-01-29,58847885
2020-01-30,58847885
2020-01-31,58847885
2020-02-01,58847885
2020-02-02,58847885
2020-02-03,58847885
2020-02-04,58847885
2020-02-05,58847885
2020-02-06,58847885
2020-02-07,58847885
2020-02-08,58847885
2020-02-09,58847885
2020-02-10,57067207
2020-02-11,57067207
2020-02-12,57067207
2020-02-13,57067207
2020-02-14,57067207
2020-02-15,57067207
2020-02-16,57067207
2020-02-17,57067207
2020-02-18,57067207
2020-02-19,57067207
2020-02-20,57067207
2020-02-21,57067207
2020-02-22,57067207
2020-02-23,57067207
2020-02-24,57067207
2020-02-25,54995677
2020-02-26,54995677
2020-02-27,54995677
2020-02-28,54995677
2020-02-29,54995677
2020-03-01,54995677
2020-03-02,54995677
2020-03-03,54995677
2020-03-04,54995677
2020-03-05,54995677
2020-03-06,54995677
2020-03-07,54995677
2020-03-08,54995677
2020-03-09,54995677
2020-03-10,54995677
2020-03-11,54995677
2020-03-12,54995677
2020-03-13,57143795
2020-03-14,57143795
2020-03-15,57143795
2020-03-16,57143795
2020-03-17,57143795
2020-03-18,57143795
2020-03-19,57143795
2020-03-20,57143795
2020-03-21,57143795
2020-03-22,57143795
2020-03-23,57143795
2020-03-24,57143795
2020-03-25,57143795
2020-03-26,57143795
2020-03-27,57143795
2020-03-28,57143795
2020-03-29,57143795
2020-03-30,56505612
2020-03-31,56505612
2020-04-01,56505612
2020-04-02,56505612
2020-04-03,56505612
2020-04-04,56505612
2020-04-05,56505612
2020-04-06,56505612
2020-04-07,56505612
2020-04-08,56505612
2020-04-09,56505612
2020-04-10,56505612
2020-04-11,56505612
2020-04-12,54623731
2020-04-13,54623731
2020-04-14,54623731
2020-04-15,54623731
2020-04-16,54623731
2020-04-17,54623731
2020-04-18,54623731
2020-04-19,54623731
2020-04-20,54623731
2020-04-21,54623731
2020-04-22,54623731
2020-04-23,51930398
2020-04-24,51930398
2020-04-25,51930398
2020-04-26,51930398
2020-04-27,51930398
2020-04-28,51930398
2020-04-29,51930398
2020-04-30,51930398
2020-05-01,51930398
2020-05-02,51930398
2020-05-03,51930398
2020-05-04,51930398
2020-05-05,49547308
2020-05-06,49547308
2020-05-07,49547308
2020-05-08,49547308
2020-05-09,49547308
2020-05-10,49547308
2020-05-11,49547308
2020-05-12,49547308
2020-05-13,49547308
