date_obj,Barley%20seed price
2019-08-19,3
2019-08-20,2
2019-08-21,2
2019-08-22,3
2019-08-23,4
2019-08-24,5
2019-08-24,5
2019-08-25,5
2019-08-25,5
2019-08-26,4
2019-08-27,4
2019-08-27,4
2019-08-28,5
2019-08-29,6
2019-08-30,7
2019-08-31,6
2019-09-01,5
2019-09-02,4
2019-09-03,3
2019-09-04,3
2019-09-05,4
2019-09-06,4
2019-09-07,4
2019-09-08,4
2019-09-09,5
2019-09-10,4
2019-09-11,3
2019-09-12,4
2019-09-13,4
2019-09-14,4
2019-09-15,4
2019-09-16,4
2019-09-17,4
2019-09-18,3
2019-09-19,4
2019-09-20,5
2019-09-21,4
2019-09-22,4
2019-09-23,4
2019-09-24,4
2019-09-25,4
2019-09-26,4
2019-09-27,4
2019-09-28,3
2019-09-29,3
2019-09-30,3
2019-10-01,3
2019-10-02,3
2019-10-03,3
2019-10-04,3
2019-10-05,4
2019-10-06,5
2019-10-07,5
2019-10-08,4
2019-10-09,4
2019-10-10,4
2019-10-11,4
2019-10-12,4
2019-10-13,4
2019-10-14,3
2019-10-15,3
2019-10-16,3
2019-10-17,3
2019-10-18,3
2019-10-19,3
2019-10-20,3
2019-10-21,2
2019-10-22,3
2019-10-23,3
2019-10-24,3
2019-10-25,3
2019-10-26,3
2019-10-27,3
2019-10-28,2
2019-10-29,2
2019-10-30,1
2019-10-31,1
2019-11-01,1
2019-11-02,1
2019-11-03,1
2019-11-04,1
2019-11-05,1
2019-11-06,1
2019-11-07,1
2019-11-08,1
2019-11-09,2
2019-11-10,2
2019-11-11,2
2019-11-12,1
2019-11-13,1
2019-11-14,1
2019-11-15,1
2019-11-16,2
2019-11-17,3
2019-11-18,3
2019-11-19,3
2019-11-20,2
2019-11-21,2
2019-11-22,2
2019-11-23,2
2019-11-24,1
2019-11-25,1
2019-11-26,2
2019-11-27,1
2019-11-28,1
2019-11-29,1
2019-11-30,1
2019-12-01,1
2019-12-02,1
2019-12-03,1
2019-12-04,2
2019-12-05,3
2019-12-06,2
2019-12-07,1
2019-12-08,2
2019-12-09,2
2019-12-10,2
2019-12-11,2
2019-12-12,2
2019-12-13,2
2019-12-14,2
2019-12-15,2
2019-12-16,2
2019-12-17,2
2019-12-18,1
2019-12-19,1
2019-12-20,1
2019-12-21,2
2019-12-22,2
2019-12-23,2
2019-12-24,2
2019-12-25,2
2019-12-26,2
2019-12-27,2
2019-12-28,2
2019-12-29,3
2019-12-30,2
2019-12-31,2
2020-01-01,2
2020-01-02,1
2020-01-03,1
2020-01-04,2
2020-01-05,2
2020-01-06,2
2020-01-07,2
2020-01-08,2
2020-01-09,1
2020-01-10,1
2020-01-11,1
2020-01-12,1
2020-01-13,1
2020-01-14,1
2020-01-15,1
2020-01-16,2
2020-01-17,3
2020-01-18,3
2020-01-19,3
2020-01-20,3
2020-01-21,3
2020-01-22,3
2020-01-23,3
2020-01-24,3
2020-01-25,3
2020-01-26,4
2020-01-27,5
2020-01-28,6
2020-01-29,6
2020-01-30,6
2020-01-31,6
2020-02-01,6
2020-02-02,6
2020-02-03,6
2020-02-04,6
2020-02-05,6
2020-02-06,7
2020-02-07,7
2020-02-08,7
2020-02-09,7
2020-02-10,7
2020-02-11,7
2020-02-12,8
2020-02-13,8
2020-02-14,8
2020-02-15,9
2020-02-16,9
2020-02-17,9
2020-02-18,9
2020-02-19,10
2020-02-20,10
2020-02-21,11
2020-02-22,11
2020-02-23,10
2020-02-24,10
2020-02-25,10
2020-02-26,9
2020-02-27,9
2020-02-28,9
2020-02-29,9
2020-03-01,9
2020-03-02,9
2020-03-03,9
2020-03-04,9
2020-03-05,9
2020-03-06,9
2020-03-07,9
2020-03-08,9
2020-03-09,9
2020-03-10,9
2020-03-11,9
2020-03-12,9
2020-03-13,9
2020-03-14,9
2020-03-15,9
2020-03-16,9
2020-03-17,8
2020-03-18,8
2020-03-19,7
2020-03-20,6
2020-03-21,5
2020-03-22,4
2020-03-23,3
2020-03-24,2
2020-03-25,1
2020-03-26,1
2020-03-27,1
2020-03-28,1
2020-03-29,1
2020-03-30,1
2020-03-31,1
2020-04-01,1
2020-04-02,1
2020-04-03,1
2020-04-04,1
2020-04-05,1
2020-04-06,1
2020-04-07,1
2020-04-08,1
2020-04-09,1
2020-04-10,1
2020-04-11,1
2020-04-12,1
2020-04-13,1
2020-04-14,1
2020-04-15,1
2020-04-16,1
2020-04-17,2
2020-04-18,3
2020-04-19,3
2020-04-20,3
2020-04-21,3
2020-04-22,4
2020-04-23,4
2020-04-24,4
2020-04-25,4
2020-04-26,4
2020-04-27,4
2020-04-28,3
2020-04-29,3
2020-04-30,3
2020-05-01,3
2020-05-02,3
2020-05-03,3
2020-05-04,3
2020-05-05,3
2020-05-06,3
2020-05-07,3
2020-05-08,3
2020-05-09,3
2020-05-10,2
2020-05-11,2
2020-05-12,2
2020-05-13,2
