date_obj,White%20berries price
2019-06-29,316
2019-06-30,320
2019-07-01,313
2019-07-02,320
2019-07-03,320
2019-07-04,318
2019-07-05,318
2019-07-06,319
2019-07-07,315
2019-07-08,313
2019-07-09,312
2019-07-10,311
2019-07-11,312
2019-07-12,314
2019-07-13,313
2019-07-14,317
2019-07-15,322
2019-07-16,325
2019-07-17,332
2019-07-18,340
2019-07-19,336
2019-07-20,343
2019-07-21,341
2019-07-22,349
2019-07-23,350
2019-07-24,356
2019-07-25,363
2019-07-26,365
2019-07-27,358
2019-07-28,352
2019-07-29,343
2019-07-30,340
2019-07-31,336
2019-08-01,334
2019-08-02,332
2019-08-03,332
2019-08-04,327
2019-08-05,325
2019-08-06,327
2019-08-07,330
2019-08-08,335
2019-08-09,334
2019-08-10,332
2019-08-11,330
2019-08-12,334
2019-08-13,336
2019-08-14,338
2019-08-15,343
2019-08-16,355
2019-08-17,345
2019-08-18,339
2019-08-19,338
2019-08-20,340
2019-08-21,331
2019-08-22,328
2019-08-23,326
2019-08-24,330
2019-08-24,330
2019-08-25,337
2019-08-25,337
2019-08-26,338
2019-08-26,338
2019-08-27,335
2019-08-27,335
2019-08-28,333
2019-08-29,331
2019-08-30,329
2019-08-31,318
2019-09-01,313
2019-09-02,310
2019-09-03,309
2019-09-04,304
2019-09-05,301
2019-09-06,303
2019-09-07,309
2019-09-08,309
2019-09-09,313
2019-09-10,310
2019-09-11,309
2019-09-12,310
2019-09-13,309
2019-09-14,311
2019-09-15,313
2019-09-16,321
2019-09-17,312
2019-09-18,314
2019-09-19,308
2019-09-20,308
2019-09-21,309
2019-09-22,306
2019-09-23,307
2019-09-24,308
2019-09-25,311
2019-09-26,309
2019-09-27,306
2019-09-28,301
2019-09-29,301
2019-09-30,303
2019-10-01,307
2019-10-02,309
2019-10-03,310
2019-10-04,312
2019-10-05,316
2019-10-06,316
2019-10-07,313
2019-10-08,310
2019-10-09,311
2019-10-10,318
2019-10-11,304
2019-10-12,292
2019-10-13,303
2019-10-14,308
2019-10-15,310
2019-10-16,310
2019-10-17,307
2019-10-18,305
2019-10-19,302
2019-10-20,304
2019-10-21,307
2019-10-22,312
2019-10-23,314
2019-10-24,316
2019-10-25,310
2019-10-26,315
2019-10-27,311
2019-10-28,318
2019-10-29,314
2019-10-30,308
2019-10-31,310
2019-11-01,311
2019-11-02,314
2019-11-03,320
2019-11-04,321
2019-11-05,326
2019-11-06,322
2019-11-07,324
2019-11-08,335
2019-11-09,327
2019-11-10,321
2019-11-11,327
2019-11-12,322
2019-11-13,314
2019-11-14,316
2019-11-15,321
2019-11-16,319
2019-11-17,314
2019-11-18,320
2019-11-19,319
2019-11-20,324
2019-11-21,329
2019-11-22,329
2019-11-23,315
2019-11-24,312
2019-11-25,319
2019-11-26,318
2019-11-27,315
2019-11-28,313
2019-11-29,316
2019-11-30,314
2019-12-01,313
2019-12-02,311
2019-12-03,309
2019-12-04,308
2019-12-05,307
2019-12-06,304
2019-12-07,301
2019-12-08,308
2019-12-09,307
2019-12-10,310
2019-12-11,304
2019-12-12,301
2019-12-13,298
2019-12-14,293
2019-12-15,294
2019-12-16,297
2019-12-17,296
2019-12-18,297
2019-12-19,299
2019-12-20,297
2019-12-21,300
2019-12-22,301
2019-12-23,301
2019-12-24,302
2019-12-25,307
2019-12-26,320
2019-12-27,324
2019-12-28,316
2019-12-29,310
2019-12-30,306
2019-12-31,306
2020-01-01,307
2020-01-02,311
2020-01-03,318
2020-01-04,312
2020-01-05,310
2020-01-06,305
2020-01-07,303
2020-01-08,301
2020-01-09,301
2020-01-10,305
2020-01-11,306
2020-01-12,307
2020-01-13,308
2020-01-14,314
2020-01-15,317
2020-01-16,313
2020-01-17,311
2020-01-18,309
2020-01-19,306
2020-01-20,302
2020-01-21,303
2020-01-22,310
2020-01-23,314
2020-01-24,314
2020-01-25,312
2020-01-26,309
2020-01-27,306
2020-01-28,306
2020-01-29,306
2020-01-30,306
2020-01-31,305
2020-02-01,310
2020-02-02,313
2020-02-03,314
2020-02-04,311
2020-02-05,308
2020-02-06,305
2020-02-07,303
2020-02-08,301
2020-02-09,298
2020-02-10,291
2020-02-11,294
2020-02-12,296
2020-02-13,292
2020-02-14,295
2020-02-15,302
2020-02-16,298
2020-02-17,296
2020-02-18,292
2020-02-19,297
2020-02-20,295
2020-02-21,293
2020-02-22,293
2020-02-23,297
2020-02-24,302
2020-02-25,297
2020-02-26,295
2020-02-27,299
2020-02-28,297
2020-02-29,297
2020-03-01,305
2020-03-02,302
2020-03-03,306
2020-03-04,317
2020-03-05,313
2020-03-06,311
2020-03-07,309
2020-03-08,307
2020-03-09,302
2020-03-10,308
2020-03-11,304
2020-03-12,302
2020-03-13,304
2020-03-14,302
2020-03-15,302
2020-03-16,298
2020-03-17,296
2020-03-18,295
2020-03-19,303
2020-03-20,309
2020-03-21,311
2020-03-22,313
2020-03-23,311
2020-03-24,308
2020-03-25,310
2020-03-26,313
2020-03-27,322
2020-03-28,320
2020-03-29,317
2020-03-30,313
2020-03-31,310
2020-04-01,306
2020-04-02,305
2020-04-03,305
2020-04-04,310
2020-04-05,319
2020-04-06,322
2020-04-07,318
2020-04-08,317
2020-04-09,310
2020-04-10,301
2020-04-11,294
2020-04-12,290
2020-04-13,292
2020-04-14,294
2020-04-15,301
2020-04-16,308
2020-04-17,308
2020-04-18,302
2020-04-19,297
2020-04-20,296
2020-04-21,294
2020-04-22,293
2020-04-23,290
2020-04-24,289
2020-04-25,293
2020-04-26,297
2020-04-27,294
2020-04-28,292
2020-04-29,289
2020-04-30,293
2020-05-01,294
2020-05-02,297
2020-05-03,304
2020-05-04,307
2020-05-05,306
2020-05-06,305
2020-05-07,302
2020-05-08,307
2020-05-09,309
2020-05-10,306
2020-05-11,313
2020-05-12,326
2020-05-13,335
