date_obj,Young%20impling%20jar price
2015-08-08,7395
2015-08-09,7395
2015-08-10,7395
2015-08-11,7395
2015-08-12,7395
2015-08-13,7395
2015-08-14,7395
2015-08-15,7395
2015-08-16,7395
2015-08-17,7395
2015-08-18,7395
2015-08-19,7395
2015-08-20,7395
2015-08-21,7395
2015-08-22,7395
2015-08-23,7395
2015-08-24,7395
2015-08-25,7395
2015-08-26,7395
2015-08-27,7395
2015-08-28,7395
2015-08-29,7395
2015-08-30,7395
2015-08-31,7395
2015-09-01,7395
2015-09-02,7395
2015-09-03,7395
2015-09-04,7395
2015-09-05,7395
2015-09-06,7395
2015-09-07,7036
2015-09-08,7036
2015-09-09,7036
2015-09-10,7036
2015-09-11,7036
2015-09-12,7036
2015-09-13,7036
2015-09-14,7036
2015-09-15,7036
2015-09-16,7036
2015-09-17,7036
2015-09-18,7036
2015-09-19,7036
2015-09-20,7036
2015-09-21,7036
2015-09-22,7036
2015-09-23,7036
2015-09-24,7036
2015-09-25,7036
2015-09-27,7036
2015-09-28,7036
2015-09-29,7036
2015-09-30,7036
2015-10-05,7036
2015-10-06,7036
2015-10-07,7036
2015-10-08,7036
2015-10-09,7036
2015-10-10,7036
2015-10-11,7036
2015-10-12,7036
2015-10-13,7036
2015-10-14,7036
2015-10-15,7036
2015-10-16,7036
2015-10-17,7036
2015-10-18,7036
2015-10-19,7036
2015-10-20,7036
2015-10-22,7036
2015-10-23,7036
2015-10-24,7036
2015-10-25,7036
2015-10-26,7036
2015-10-27,7036
2015-10-29,7036
2015-10-30,6700
2015-10-31,6700
2015-11-01,6700
2015-11-02,6700
2015-11-03,6700
2015-11-05,6700
2015-11-06,6700
2015-11-07,6700
2015-11-08,6700
2015-11-09,6700
2015-11-10,6700
2015-11-11,6700
2015-11-12,6700
2015-11-13,6700
2015-11-14,6700
2015-11-15,6700
2015-11-16,6700
2015-11-17,6700
2015-11-18,6700
2015-11-19,6700
2015-11-20,6700
2015-11-21,6700
2015-11-22,6700
2015-11-23,6700
2015-11-24,6700
2015-11-25,6700
2015-11-26,6700
2015-11-27,6700
2015-11-28,6700
2015-11-29,6700
2015-11-30,6700
2015-12-01,6700
2015-12-02,6700
2015-12-03,6700
2015-12-04,6700
2015-12-05,6700
2015-12-06,6700
2015-12-07,6700
2015-12-08,6700
2015-12-09,6700
2015-12-10,6700
2015-12-11,6700
2015-12-13,6700
2015-12-14,6700
2015-12-15,6700
2015-12-16,6700
2015-12-17,6700
2015-12-18,6700
2015-12-19,6700
2015-12-20,6382
2015-12-21,6382
2015-12-22,6382
2015-12-23,6382
2015-12-24,6382
2015-12-25,6382
2015-12-26,6382
2015-12-27,6382
2015-12-28,6382
2015-12-29,6382
2015-12-30,6382
2015-12-31,6382
2016-01-01,6382
2016-01-02,6382
2016-01-03,6382
2016-01-04,6382
2016-01-05,6382
2016-01-06,6382
2016-01-07,6382
2016-01-08,6382
2016-01-09,6382
2016-01-10,6382
2016-01-11,6382
2016-01-12,6382
2016-01-13,6382
2016-01-14,6382
2016-01-15,6382
2016-01-16,6382
2016-01-17,6382
2016-01-18,6382
2016-01-19,6382
2016-01-20,6382
2016-01-21,6382
2016-01-22,6382
2016-01-23,6382
2016-01-24,6382
2016-01-25,6382
2016-01-26,6382
2016-01-27,6382
2016-01-28,6382
2016-01-29,6382
2016-01-30,6382
2016-01-31,6082
2016-02-01,6082
2016-02-02,6082
2016-02-03,6082
2016-02-04,6082
2016-02-05,6082
2016-02-06,6082
2016-02-07,6082
2016-02-08,6082
2016-02-09,6082
2016-02-10,6082
2016-02-11,6082
2016-02-12,6082
2016-02-13,6082
2016-02-14,6082
2016-02-15,6082
2016-02-16,6082
2016-02-17,6082
2016-02-18,6082
2016-02-19,6082
2016-02-20,6082
2016-02-21,6082
2016-02-22,6082
2016-02-23,6082
2016-02-24,6082
2016-02-25,6082
2016-02-26,6082
2016-02-27,6082
2016-02-28,6082
2016-02-29,6082
2016-03-01,6082
2016-03-02,6082
2016-03-03,6082
2016-03-04,6082
2016-03-05,6082
2016-03-06,5785
2016-03-07,5785
2016-03-08,5785
2016-03-09,5785
2016-03-10,5785
2016-03-11,5785
2016-03-12,5785
2016-03-13,5785
2016-03-14,5785
2016-03-15,5785
2016-03-16,5785
2016-03-17,5785
2016-03-18,5785
2016-03-19,5785
2016-03-20,5785
2016-03-21,5785
2016-03-22,5785
2016-03-23,5785
2016-03-24,5785
2016-03-25,5785
2016-03-26,5785
2016-03-27,5785
2016-03-28,5785
2016-03-29,5785
2016-03-30,5785
2016-03-31,5785
2016-04-01,5785
2016-04-02,5785
2016-04-03,5785
2016-04-04,5785
2016-04-05,5785
2016-04-06,5785
2016-04-07,5785
2016-04-08,5501
2016-04-09,5501
2016-04-10,5501
2016-04-11,5501
2016-04-12,5501
2016-04-13,5501
2016-04-14,5501
2016-04-15,5501
2016-04-16,5501
2016-04-17,5501
2016-04-18,5501
2016-04-19,5501
2016-04-20,5501
2016-04-21,5394
2016-04-22,5394
2016-04-23,5312
2016-04-24,5312
2016-04-25,5046
2016-04-26,5046
2016-04-27,5046
2016-04-28,4815
2016-04-29,4815
2016-04-30,4815
2016-05-01,4815
2016-05-02,4815
2016-05-03,4577
2016-05-04,4577
2016-05-05,4577
2016-05-06,4577
2016-05-07,4577
2016-05-08,4577
2016-05-09,4577
2016-05-10,4355
2016-05-11,4355
2016-05-12,4355
2016-05-13,4355
2016-05-14,4355
2016-05-15,4355
2016-05-16,4355
2016-05-17,4355
2016-05-18,4164
2016-05-19,4164
2016-05-22,4164
2016-05-23,4164
2016-05-24,4164
2016-05-25,4164
2016-05-26,4164
2016-05-27,4077
2016-05-28,4077
2016-05-29,4077
2016-05-30,4077
2016-05-31,4077
2016-06-01,4077
2016-06-02,4077
2016-06-03,4077
2016-06-04,4077
2016-06-05,4077
2016-06-06,4077
2016-06-07,3881
2016-06-08,3881
2016-06-09,3881
2016-06-10,3881
2016-06-11,3881
2016-06-12,3881
2016-06-13,3881
2016-06-14,3881
2016-06-15,3747
2016-06-16,3747
2016-06-17,3687
2016-06-18,3687
2016-06-19,3687
2016-06-20,3582
2016-06-21,3582
2016-06-22,3582
2016-06-23,3582
2016-06-24,3419
2016-06-25,3419
2016-06-26,3419
2016-06-27,3419
2016-06-28,3419
2016-06-29,3419
2016-06-30,3254
2016-07-01,3254
2016-07-02,3254
2016-07-03,3254
2016-07-04,3254
2016-07-05,3212
2016-07-06,3349
2016-07-07,3349
2016-07-08,3459
2016-07-09,3459
2016-07-10,3568
2016-07-11,3562
2016-07-12,3475
2016-07-13,3424
2016-07-14,3283
2016-07-15,3283
2016-07-16,3213
2016-07-17,3213
2016-07-18,3100
2016-07-24,2867
2016-07-25,2867
2016-07-26,2867
2016-07-27,2769
2016-07-28,2769
2016-07-29,2762
2016-07-30,2762
2016-07-31,2762
2016-08-01,2686
2016-08-02,2686
2016-08-03,2686
2016-08-04,2580
2016-08-05,2580
2016-08-06,2580
2016-08-07,2478
2016-08-08,2478
2016-08-09,2478
2016-08-10,2478
2016-08-11,2406
2016-08-12,2406
2016-08-13,2406
2016-08-14,2406
2016-08-15,2406
2016-08-16,2312
2016-08-17,2312
2016-08-18,2312
2016-08-19,2312
2016-08-20,2312
2016-08-21,2312
2016-08-22,2223
2016-08-23,2223
2016-08-24,2223
2016-08-25,2223
2016-08-26,2223
2016-08-28,2223
2016-08-31,2185
2016-09-01,2185
2016-09-02,2185
2016-09-03,2185
2016-09-04,2185
2016-09-05,2185
2016-09-06,2185
2016-09-07,2185
2016-09-08,2185
2016-09-09,2185
2016-09-10,2185
2016-09-11,2185
2016-09-12,2185
2016-09-13,2185
2016-09-14,2160
2016-09-15,2160
2016-09-16,2160
2016-09-17,2160
2016-09-18,2160
2016-09-19,2160
2016-09-20,2160
2016-09-21,2160
2016-09-22,2160
2016-09-23,2160
2016-09-24,2160
2016-09-25,2112
2016-09-26,2112
2016-09-27,2112
2016-09-28,2112
2016-09-29,2112
2016-09-30,2112
2016-10-01,2112
2016-10-02,2112
2016-10-03,2112
2016-10-04,2112
2016-10-05,2112
2016-10-06,2112
2016-10-07,2112
2016-10-08,2048
2016-10-09,2048
2016-10-10,2048
2016-10-11,2048
2016-10-12,2048
2016-10-13,2048
2016-10-14,2048
2016-10-15,2048
2016-10-16,2048
2016-10-17,2048
2016-10-18,2048
2016-10-19,2048
2016-10-20,2048
2016-10-21,2013
2016-10-22,2013
2016-10-23,2013
2016-10-24,2013
2016-10-25,2013
2016-10-26,2013
2016-10-27,2013
2016-10-28,2013
2016-10-29,2013
2016-10-30,2013
2016-10-31,1939
2016-11-01,1939
2016-11-02,1939
2016-11-03,1939
2016-11-04,1939
2016-11-05,1939
2016-11-06,1939
2016-11-07,1939
2016-11-08,1939
2016-11-09,1939
2016-11-10,1944
2016-11-11,1944
2016-11-12,1944
2016-11-13,1944
2016-11-14,1944
2016-12-08,1944
2016-12-09,1944
2016-12-10,1944
2016-12-11,1944
2016-12-12,1896
2016-12-13,1896
2016-12-14,1896
2016-12-15,1896
2016-12-16,1896
2016-12-17,1896
2016-12-18,1865
2016-12-19,1865
2016-12-20,1865
2016-12-21,1865
2016-12-22,1865
2016-12-23,1865
2016-12-24,1865
2016-12-25,1825
2016-12-26,1825
2016-12-27,1825
2016-12-28,1825
2016-12-29,1825
2016-12-30,1825
2016-12-31,1825
2017-01-01,1825
2017-01-02,1801
2017-01-03,1801
2017-01-04,1801
2017-01-05,1801
2017-01-06,1801
2017-01-07,1801
2017-01-08,1801
2017-01-09,1801
2017-01-10,1718
2017-01-11,1718
2017-01-12,1718
2017-01-13,1718
2017-01-14,1718
2017-01-15,1718
2017-01-16,1718
2017-01-17,1718
2017-01-18,1649
2017-01-19,1649
2017-01-20,1649
2017-01-21,1649
2017-01-22,1649
2017-01-27,1603
2017-01-28,1603
2017-01-29,1603
2017-01-30,1603
2017-01-31,1603
2017-02-01,1589
2017-02-02,1589
2017-02-03,1589
2017-02-04,1589
2017-02-05,1589
2017-02-06,1589
2017-02-07,1589
2017-02-08,1589
2017-02-09,1579
2017-02-10,1579
2017-02-11,1579
2017-02-12,1579
2017-02-13,1579
2017-02-14,1580
2017-02-15,1580
2017-02-16,1580
2017-02-18,1580
2017-02-19,1580
2017-02-20,1600
2017-02-21,1600
2017-02-22,1600
2017-02-23,1600
2017-02-24,1600
2017-02-25,1600
2017-02-26,1619
2017-02-27,1619
2017-02-28,1619
2017-03-01,1619
2017-03-02,1619
2017-03-03,1688
2017-03-04,1688
2017-03-05,1688
2017-03-06,1688
2017-03-07,1688
2017-03-08,1732
2017-03-09,1732
2017-03-10,1732
2017-03-11,1732
2017-03-12,1732
2017-03-13,1759
2017-03-14,1759
2017-03-15,1759
2017-03-16,1759
2017-03-17,1759
2017-03-18,1802
2017-03-19,1802
2017-03-20,1802
2017-03-21,1802
2017-03-22,1802
2017-03-23,1815
2017-03-24,1815
2017-03-25,1815
2017-03-26,1815
2017-03-27,1815
2017-03-28,1815
2017-03-29,1833
2017-03-30,1833
2017-03-31,1833
2017-04-01,1833
2017-04-02,1833
2017-04-03,1837
2017-04-04,1837
2017-04-12,1848
2017-04-13,1840
2017-04-14,1840
2017-04-15,1840
2017-04-16,1840
2017-04-17,1840
2017-04-18,1842
2017-04-19,1842
2017-04-20,1842
2017-04-21,1842
2017-04-22,1842
2017-04-23,1826
2017-04-24,1826
2017-04-25,1826
2017-04-26,1826
2017-04-27,1826
2017-04-28,1770
2017-04-29,1770
2017-04-30,1770
2017-05-01,1770
2017-05-02,1770
2017-05-03,1722
2017-05-04,1722
2017-05-05,1722
2017-05-06,1722
2017-05-07,1722
2017-05-08,1667
2017-05-09,1667
2017-05-10,1667
2017-05-11,1667
2017-05-12,1667
2017-05-13,1597
2017-05-14,1597
2017-05-15,1597
2017-05-16,1597
2017-05-17,1597
2017-05-18,1578
2017-05-19,1578
2017-05-20,1578
2017-05-21,1578
2017-05-22,1578
2017-05-23,1555
2017-05-24,1555
2017-05-25,1555
2017-05-26,1555
2017-05-27,1555
2017-05-28,1516
2017-05-29,1516
2017-05-30,1516
2017-05-31,1516
2017-06-01,1516
2017-06-02,1507
2017-06-03,1507
2017-06-06,1507
2017-06-07,1481
2017-06-08,1481
2017-06-09,1481
2017-06-10,1481
2017-06-11,1481
2017-06-12,1474
2017-06-13,1474
2017-06-14,1474
2017-06-15,1474
2017-06-16,1474
2017-06-17,1474
2017-06-18,1469
2017-06-19,1469
2017-06-20,1469
2017-06-21,1469
2017-06-22,1469
2017-06-23,1469
2017-06-24,1469
2017-06-25,1469
2017-06-26,1429
2017-06-27,1429
2017-06-28,1429
2017-06-29,1429
2017-06-30,1429
2017-07-01,1429
2017-07-02,1429
2017-07-03,1429
2017-07-04,1445
2017-07-05,1445
2017-07-06,1445
2017-07-07,1445
2017-07-08,1445
2017-07-13,1458
2017-07-14,1458
2017-07-15,1458
2017-07-16,1458
2017-07-17,1458
2017-07-18,1446
2017-07-19,1446
2017-07-20,1446
2017-07-21,1446
2017-07-22,1446
2017-07-23,1446
2017-07-24,1446
2017-07-25,1446
2017-07-26,1446
2017-07-27,1421
2017-07-28,1421
2017-07-29,1421
2017-07-30,1421
2017-07-31,1421
2017-08-01,1421
2017-08-02,1421
2017-08-03,1421
2017-08-04,1421
2017-08-05,1377
2017-08-06,1377
2017-08-09,1377
2017-08-10,1377
2017-08-11,1377
2017-08-12,1353
2017-08-13,1353
2017-08-14,1353
2017-08-15,1353
2017-08-16,1353
2017-08-17,1353
2017-08-18,1353
2017-08-19,1317
2017-08-20,1317
2017-08-21,1317
2017-08-22,1317
2017-08-23,1317
2017-08-24,1296
2017-08-25,1296
2017-08-26,1296
2017-08-27,1296
2017-08-28,1296
2017-08-29,1296
2017-08-30,1307
2017-08-31,1307
2017-09-01,1307
2017-09-02,1307
2017-09-03,1307
2017-09-04,1348
2017-09-05,1348
2017-09-06,1348
2017-09-07,1348
2017-09-08,1396
2017-09-09,1396
2017-09-10,1396
2017-09-11,1396
2017-09-12,1396
2017-09-13,1466
2017-09-14,1466
2017-09-15,1466
2017-09-16,1466
2017-09-17,1466
2017-09-18,1523
2017-09-19,1523
2017-09-20,1523
2017-09-21,1523
2017-09-22,1548
2017-09-23,1548
2017-09-24,1548
2017-09-25,1548
2017-09-26,1548
2017-09-27,1548
2017-09-28,1603
2017-09-29,1603
2017-09-30,1603
2017-10-01,1603
2017-10-02,1643
2017-10-03,1643
2017-10-04,1643
2017-10-05,1643
2017-10-06,1643
2017-10-07,1639
2017-10-08,1639
2017-10-09,1639
2017-10-10,1639
2017-10-11,1639
2017-10-12,1606
2017-10-13,1606
2017-10-14,1606
2017-10-15,1606
2017-10-16,1606
2017-10-17,1577
2017-10-18,1577
2017-10-19,1577
2017-10-20,1577
2017-10-21,1577
2017-10-22,1565
2017-10-23,1565
2017-10-24,1565
2017-10-25,1565
2017-10-26,1534
2017-10-27,1534
2017-10-28,1534
2017-10-29,1534
2017-10-30,1525
2017-10-31,1525
2017-11-01,1525
2017-11-02,1525
2017-11-03,1525
2017-11-04,1528
2017-11-05,1528
2017-11-06,1528
2017-11-07,1528
2017-11-08,1528
2017-11-09,1528
2017-11-10,1471
2017-11-11,1471
2017-11-12,1471
2017-11-13,1471
2017-11-14,1471
2017-11-15,1471
2017-11-16,1400
2017-11-17,1400
2017-11-18,1400
2017-11-19,1400
2017-11-20,1400
2017-11-21,1346
2017-11-22,1346
2017-11-23,1346
2017-11-24,1346
2017-11-25,1346
2017-11-26,1391
2017-11-27,1391
2017-11-28,1391
2017-11-29,1391
2017-11-30,1391
2017-12-01,1428
2017-12-02,1428
2017-12-03,1428
2017-12-04,1428
2017-12-05,1453
2017-12-06,1453
2017-12-07,1453
2017-12-08,1453
2017-12-09,1453
2017-12-10,1490
2017-12-11,1490
2017-12-12,1490
2017-12-13,1490
2017-12-14,1490
2017-12-15,1545
2017-12-16,1545
2017-12-17,1545
2017-12-18,1545
2017-12-19,1493
2017-12-20,1493
2017-12-21,1493
2017-12-22,1493
2017-12-23,1493
2017-12-24,1456
2017-12-25,1456
2017-12-26,1456
2017-12-27,1456
2017-12-28,1456
2017-12-29,1456
2017-12-30,1414
2017-12-31,1414
2018-01-01,1414
2018-01-02,1414
2018-01-03,1414
2018-01-04,1414
2018-01-05,1364
2018-01-06,1364
2018-01-07,1364
2018-01-08,1364
2018-01-09,1337
2018-01-10,1337
2018-01-11,1337
2018-01-12,1337
2018-01-13,1337
2018-01-14,1318
2018-01-15,1318
2018-01-16,1318
2018-01-17,1329
2018-01-18,1329
2018-01-19,1329
2018-01-20,1329
2018-01-21,1329
2018-01-22,1335
2018-01-23,1335
2018-01-24,1362
2018-01-25,1362
2018-01-26,1359
2018-01-27,1359
2018-01-28,1358
2018-01-29,1368
2018-01-30,1372
2018-02-01,1387
2018-02-02,1387
2018-02-03,1370
2018-02-04,1370
2018-02-05,1352
2018-02-06,1355
2018-02-07,1362
2018-02-08,1362
2018-02-09,1338
2018-02-10,1338
2018-02-11,1305
2018-02-12,1286
2018-02-13,1286
2018-02-14,1286
2018-02-15,1286
2018-02-16,1319
2018-02-17,1319
2018-02-18,1314
2018-02-19,1369
2018-02-20,1369
2018-02-21,1410
2018-02-22,1410
2018-02-23,1397
2018-02-24,1397
2018-02-25,1371
2018-02-26,1371
2018-02-27,1334
2018-02-28,1334
2018-03-01,1349
2018-03-02,1345
2018-03-03,1345
2018-03-04,1289
2018-03-05,1294
2018-03-06,1294
2018-03-07,1299
2018-03-08,1299
2018-03-09,1301
2018-03-10,1301
2018-03-11,1287
2018-03-12,1287
2018-03-13,1295
2018-03-14,1295
2018-03-15,1325
2018-03-16,1325
2018-03-17,1339
2018-03-18,1339
2018-03-20,1266
2018-03-21,1229
2018-03-23,1263
2018-03-24,1263
2018-03-26,1251
2018-03-27,1251
2018-03-28,1251
2018-03-29,1264
2018-03-30,1264
2018-03-31,1252
2018-04-01,1252
2018-04-02,1294
2018-04-03,1311
2018-04-04,1311
2018-04-05,1349
2018-04-06,1339
2018-04-08,1336
2018-04-09,1336
2018-04-10,1321
2018-04-11,1321
2018-04-12,1321
2018-04-13,1321
2018-04-14,1345
2018-04-16,1291
2018-04-17,1308
2018-04-18,1308
2018-04-19,1341
2018-04-20,1351
2018-04-21,1327
2018-04-22,1327
2018-04-23,1331
2018-04-24,1331
2018-04-25,1366
2018-04-26,1366
2018-04-27,1407
2018-04-28,1410
2018-04-29,1409
2018-04-30,1424
2018-05-02,1384
2018-05-03,1384
2018-05-04,1407
2018-05-05,1364
2018-05-06,1364
2018-05-07,1308
2018-05-08,1308
2018-05-09,1311
2018-05-10,1311
2018-05-11,1342
2018-05-12,1342
2018-05-13,1329
2018-05-14,1329
2018-05-15,1292
2018-05-16,1292
2018-05-17,1293
2018-05-18,1293
2018-05-19,1297
2018-05-20,1297
2018-05-21,1326
2018-05-22,1326
2018-05-23,1345
2018-05-24,1345
2018-05-25,1342
2018-05-26,1342
2018-05-27,1304
2018-05-28,1304
2018-05-29,1344
2018-05-30,1344
2018-05-31,1396
2018-06-01,1426
2018-06-02,1456
2018-06-03,1456
2018-06-04,1446
2018-06-05,1487
2018-06-06,1539
2018-06-07,1539
2018-06-08,1608
2018-06-09,1608
2018-06-10,1655
2018-06-11,1655
2018-06-12,1591
2018-06-13,1656
2018-06-14,1656
2018-06-15,1604
2018-06-16,1604
2018-06-17,1551
2018-06-18,1551
2018-06-19,1529
2018-06-20,1529
2018-06-21,1555
2018-06-22,1594
2018-06-23,1594
2018-06-24,1603
2018-06-25,1639
2018-06-26,1639
2018-06-27,1688
2018-06-28,1723
2018-06-29,1707
2018-06-30,1707
2018-07-01,1662
2018-07-02,1662
2018-07-03,1655
2018-07-04,1655
2018-07-05,1608
2018-07-06,1617
2018-07-07,1617
2018-07-08,1605
2018-07-09,1605
2018-07-10,1588
2018-07-11,1588
2018-07-12,1588
2018-07-13,1566
2018-07-14,1566
2018-07-15,1517
2018-07-16,1517
2018-07-17,1536
2018-07-18,1536
2018-07-19,1489
2018-07-20,1489
2018-07-21,1495
2018-07-22,1495
2018-07-23,1492
2018-07-24,1492
2018-07-25,1456
2018-07-26,1456
2018-07-27,1426
2018-07-28,1426
2018-07-29,1374
2018-07-30,1344
2018-07-31,1303
2018-08-01,1303
2018-08-02,1277
2018-08-03,1277
2018-08-04,1323
2018-08-05,1318
2018-08-06,1314
2018-08-07,1316
2018-08-08,1312
2018-08-09,1312
2018-08-10,1355
2018-08-11,1359
2018-08-12,1335
2018-08-14,1382
2018-08-16,1385
2018-08-17,1401
2018-08-18,1401
2018-08-19,1429
2018-08-20,1495
2018-08-21,1495
2018-08-22,1561
2018-08-23,1636
2018-08-24,1711
2018-08-25,1701
2018-08-26,1701
2018-08-27,1759
2018-08-28,1745
2018-08-29,1745
2018-08-30,1745
2018-08-31,1771
2018-09-01,1828
2018-09-02,1828
2018-09-03,1828
2018-09-04,1785
2018-09-05,1771
2018-09-06,1771
2018-09-07,1760
2018-09-08,1718
2018-09-09,1718
2018-09-10,1689
2018-09-11,1689
2018-09-12,1697
2018-09-13,1697
2018-09-14,1739
2018-09-15,1807
2018-09-16,1807
2018-09-17,1878
2018-09-18,1919
2018-09-19,1894
2018-09-20,1899
2018-09-21,1899
2018-09-22,1988
2018-09-23,1958
2018-09-24,1985
2018-09-25,1985
2018-09-26,1971
2018-09-27,1971
2018-09-28,1933
2018-09-29,1933
2018-09-30,1874
2018-10-02,1829
2018-10-03,1814
2018-10-04,1814
2018-10-05,1814
2018-10-06,1787
2018-10-07,1787
2018-10-08,1809
2018-10-09,1802
2018-10-10,1829
2018-10-11,1790
2018-10-12,1790
2018-10-13,1772
2018-10-14,1772
2018-10-15,1784
2018-10-16,1784
2018-10-17,1820
2018-10-18,1848
2018-10-19,1820
2018-10-20,1820
2018-10-21,1796
2018-10-22,1813
2018-10-23,1813
2018-10-24,1818
2018-10-25,1802
2018-10-26,1802
2018-10-27,1789
2018-10-28,1776
2018-10-29,1776
2018-10-30,1782
2018-10-31,1787
2018-11-01,1755
2018-11-03,1694
2018-11-04,1694
2018-11-05,1708
2018-11-06,1738
2018-11-07,1738
2018-11-08,1698
2018-11-09,1670
2018-11-10,1635
2018-11-11,1635
2018-11-12,1654
2018-11-13,1665
2018-11-14,1665
2018-11-15,1698
2018-11-16,1735
2018-11-17,1735
2018-11-18,1757
2018-11-19,1770
2018-11-20,1801
2018-11-21,1853
2018-11-22,1848
2018-11-23,1836
2018-11-24,1806
2018-11-25,1860
2018-11-26,1860
2018-11-27,1908
2018-11-28,1908
2018-11-29,1923
2018-12-01,1895
2018-12-02,1862
2018-12-03,1862
2018-12-04,1824
2018-12-05,1820
2018-12-07,1823
2018-12-09,1791
2018-12-10,1753
2018-12-11,1755
2018-12-12,1814
2018-12-13,1860
2018-12-14,1837
2018-12-15,1858
2018-12-16,1882
2018-12-17,1934
2018-12-18,1879
2018-12-19,1893
2018-12-20,1893
2018-12-21,1900
2018-12-22,1900
2018-12-23,1913
2018-12-24,1929
2018-12-25,1929
2018-12-26,1853
2018-12-27,1812
2018-12-28,1739
2018-12-29,1656
2018-12-30,1608
2018-12-31,1554
2019-01-01,1554
2019-01-02,1513
2019-01-03,1519
2019-01-04,1518
2019-01-05,1502
2019-01-06,1491
2019-01-08,1527
2019-01-10,1515
2019-01-11,1462
2019-01-12,1465
2019-01-13,1477
2019-01-14,1446
2019-01-15,1475
2019-01-16,1496
2019-01-17,1521
2019-01-18,1538
2019-01-19,1612
2019-01-20,1619
2019-01-22,1679
2019-01-23,1711
2019-01-24,1701
2019-01-25,1770
2019-01-26,1842
2019-01-27,1812
2019-01-28,1841
2019-01-29,1802
2019-01-30,1803
2019-01-31,1869
2019-02-01,1940
2019-02-02,1949
2019-02-03,2013
2019-02-04,2013
2019-02-05,1980
2019-02-06,1970
2019-02-07,1920
2019-02-08,1910
2019-02-09,1973
2019-02-10,2058
2019-02-11,2093
2019-02-12,2125
2019-02-13,2085
2019-02-14,2023
2019-02-15,1974
2019-02-16,1930
2019-02-17,1882
2019-02-18,1861
2019-02-19,1837
2019-02-20,1817
2019-02-21,1805
2019-02-22,1814
2019-02-23,1733
2019-02-24,1694
2019-02-25,1650
2019-02-26,1615
2019-02-27,1559
2019-02-28,1575
2019-03-01,1608
2019-03-02,1589
2019-03-03,1549
2019-03-04,1530
2019-03-05,1565
2019-03-06,1641
2019-03-07,1641
2019-03-08,1641
2019-03-09,1698
2019-03-10,1698
2019-03-11,1724
2019-03-12,1732
2019-03-13,1724
2019-03-14,1721
2019-03-15,1692
2019-03-16,1645
2019-03-17,1640
2019-03-18,1644
2019-03-19,1634
2019-03-20,1662
2019-03-21,1656
2019-03-22,1612
2019-03-23,1623
2019-03-24,1665
2019-03-25,1665
2019-03-26,1663
2019-03-27,1663
2019-03-28,1667
2019-03-29,1667
2019-03-30,1667
2019-03-31,1641
2019-04-01,1638
2019-04-02,1638
2019-04-03,1717
2019-04-04,1803
2019-04-05,1894
2019-04-06,1989
2019-04-07,2089
2019-04-08,2073
