date_obj,Shield%20right%20half price
2016-04-30,776609
2016-05-01,768693
2016-05-02,768693
2016-05-03,768693
2016-05-04,768693
2016-05-05,768693
2016-05-06,768693
2016-05-07,768693
2016-05-08,768693
2016-05-09,768693
2016-05-10,768693
2016-05-11,768693
2016-05-12,768693
2016-05-13,766141
2016-05-14,766141
2016-05-15,766141
2016-05-16,766141
2016-05-17,766141
2016-05-18,766141
2016-05-19,766141
2016-05-22,766141
2016-05-23,772395
2016-05-24,772395
2016-05-25,772395
2016-05-26,772395
2016-05-27,772395
2016-05-28,772395
2016-05-29,772395
2016-05-30,772395
2016-05-31,772395
2016-06-01,770233
2016-06-02,770233
2016-06-03,770233
2016-06-04,770233
2016-06-05,770233
2016-06-06,770233
2016-06-07,770233
2016-06-08,770233
2016-06-09,770233
2016-06-10,783194
2016-06-11,783194
2016-06-12,783194
2016-06-13,783194
2016-06-14,783194
2016-06-15,783194
2016-06-16,783194
2016-06-17,783194
2016-06-18,783194
2016-06-19,778121
2016-06-20,778121
2016-06-21,778121
2016-06-22,778121
2016-06-23,778121
2016-06-24,778121
2016-06-25,778121
2016-06-26,778121
2016-06-27,778121
2016-06-28,769904
2016-06-29,769904
2016-06-30,769904
2016-07-01,769904
2016-07-02,769904
2016-07-03,769904
2016-07-04,769904
2016-07-05,769904
2016-07-06,769904
2016-07-07,763375
2016-07-08,763375
2016-07-09,763375
2016-07-10,763375
2016-07-11,763375
2016-07-12,763375
2016-07-13,763375
2016-07-14,763375
2016-07-15,763375
2016-07-16,757679
2016-07-17,757679
2016-07-18,757679
2016-07-24,765819
2016-07-25,765819
2016-07-26,765819
2016-07-27,765819
2016-07-28,765819
2016-07-29,765819
2016-07-30,765819
2016-07-31,765819
2016-08-01,765819
2016-08-02,771855
2016-08-03,771855
2016-08-04,771855
2016-08-05,771855
2016-08-06,771855
2016-08-07,771855
2016-08-08,771855
2016-08-09,771855
2016-08-10,764458
2016-08-11,764458
2016-08-12,764458
2016-08-13,764458
2016-08-14,764458
2016-08-15,764458
2016-08-16,764458
2016-08-17,764458
2016-08-18,764458
2016-08-19,764458
2016-08-20,781249
2016-08-21,781249
2016-08-22,781249
2016-08-23,781249
2016-08-24,781249
2016-08-25,781249
2016-08-26,781249
2016-08-28,781249
2016-08-31,779034
2016-09-01,779034
2016-09-02,779034
2016-09-03,779034
2016-09-04,779034
2016-09-05,779034
2016-09-06,779034
2016-09-07,779034
2016-09-08,779034
2016-09-09,775274
2016-09-10,775274
2016-09-11,775274
2016-09-12,775274
2016-09-13,775274
2016-09-14,775274
2016-09-15,775274
2016-09-16,775274
2016-09-17,775274
2016-09-18,775274
2016-09-19,775274
2016-09-20,775274
2016-09-21,775274
2016-09-22,769558
2016-09-23,769558
2016-09-24,769558
2016-09-25,769558
2016-09-26,769558
2016-09-27,769558
2016-09-28,769558
2016-09-29,769558
2016-09-30,769558
2016-10-01,769558
2016-10-02,769558
2016-10-03,769558
2016-10-04,773829
2016-10-05,773829
2016-10-06,773829
2016-10-07,773829
2016-10-08,773829
2016-10-09,773829
2016-10-11,773829
2016-10-12,773829
2016-10-13,773829
2016-10-14,773795
2016-10-15,773795
2016-10-16,773795
2016-10-17,773795
2016-10-18,773795
2016-10-19,773795
2016-10-20,773795
2016-10-21,773795
2016-10-22,773795
2016-10-23,780001
2016-10-24,780001
2016-10-25,780001
2016-10-26,780001
2016-10-27,780001
2016-10-28,780001
2016-10-29,780001
2016-10-30,780001
2016-10-31,780001
2016-11-01,780001
2016-11-02,768368
2016-11-03,768368
2016-11-04,768368
2016-11-05,768368
2016-11-06,768368
2016-11-07,768368
2016-11-08,768368
2016-11-09,768368
2016-11-10,768368
2016-11-11,768368
2016-11-12,770937
2016-11-13,770937
2016-11-14,770937
2016-12-08,768692
2016-12-09,768692
2016-12-10,768692
2016-12-11,768692
2016-12-12,768692
2016-12-13,768692
2016-12-14,782903
2016-12-15,782903
2016-12-16,782903
2016-12-17,782903
2016-12-18,782903
2016-12-19,782903
2016-12-20,782903
2016-12-21,782903
2016-12-22,782903
2016-12-23,768088
2016-12-24,768088
2016-12-25,768088
2016-12-26,768088
2016-12-27,768088
2016-12-28,768088
2016-12-29,768088
2016-12-30,768088
2016-12-31,768088
2017-01-01,778274
2017-01-02,778274
2017-01-03,778274
2017-01-04,778274
2017-01-05,778274
2017-01-06,778274
2017-01-07,778274
2017-01-08,778274
2017-01-09,780684
2017-01-10,780684
2017-01-11,780684
2017-01-12,780684
2017-01-13,780684
2017-01-14,780684
2017-01-15,780684
2017-01-16,780684
2017-01-17,777082
2017-01-18,777082
2017-01-19,777082
2017-01-20,777082
2017-01-21,777082
2017-01-22,777082
2017-01-27,778567
2017-01-28,778567
2017-01-29,778567
2017-01-30,778567
2017-01-31,778567
2017-02-01,766595
2017-02-02,766595
2017-02-03,766595
2017-02-04,766595
2017-02-05,766595
2017-02-06,766595
2017-02-07,766595
2017-02-08,766595
2017-02-09,766595
2017-02-10,776395
2017-02-11,776395
2017-02-12,776395
2017-02-13,776395
2017-02-14,776395
2017-02-15,776395
2017-02-16,776395
2017-02-18,768087
2017-02-19,768087
2017-02-20,768087
2017-02-21,768087
2017-02-22,768087
2017-02-23,768087
2017-02-24,768087
2017-02-25,774538
2017-02-26,774538
2017-02-27,774538
2017-02-28,774538
2017-03-01,774538
2017-03-02,774538
2017-03-03,774538
2017-03-04,780956
2017-03-05,780956
2017-03-06,780956
2017-03-07,780956
2017-03-08,780956
2017-03-09,780956
2017-03-10,780956
2017-03-11,789549
2017-03-12,789549
2017-03-13,789549
2017-03-14,789549
2017-03-15,789549
2017-03-16,789549
2017-03-17,789549
2017-03-18,775817
2017-03-19,775817
2017-03-20,775817
2017-03-21,775817
2017-03-22,775817
2017-03-23,775817
2017-03-24,775817
2017-03-25,780655
2017-03-26,780655
2017-03-27,780655
2017-03-28,780655
2017-03-29,780655
2017-03-30,780655
2017-03-31,780655
2017-04-01,774365
2017-04-02,774365
2017-04-03,774365
2017-04-04,774365
2017-04-12,770106
2017-04-13,770106
2017-04-14,770106
2017-04-15,770106
2017-04-16,770106
2017-04-17,767221
2017-04-18,767221
2017-04-19,767221
2017-04-20,767221
2017-04-21,767221
2017-04-22,767221
2017-04-23,767221
2017-04-24,765164
2017-04-25,765164
2017-04-26,765164
2017-04-27,765164
2017-04-28,765164
2017-04-29,765164
2017-04-30,765164
2017-05-01,777365
2017-05-02,777365
2017-05-03,777365
2017-05-04,777365
2017-05-05,777365
2017-05-06,777365
2017-05-07,777365
2017-05-08,777365
2017-05-09,769575
2017-05-10,769575
2017-05-11,769575
2017-05-12,769575
2017-05-13,769575
2017-05-14,769575
2017-05-15,769575
2017-05-16,774553
2017-05-17,774553
2017-05-18,774553
2017-05-19,774553
2017-05-20,774553
2017-05-21,774553
2017-05-22,774553
2017-05-23,770582
2017-05-24,770582
2017-05-25,770582
2017-05-26,770582
2017-05-27,770582
2017-05-28,770582
2017-05-29,770582
2017-05-30,777791
2017-05-31,777791
2017-06-01,777791
2017-06-02,777791
2017-06-03,777791
2017-06-06,769675
2017-06-07,769675
2017-06-08,769675
2017-06-09,769675
2017-06-10,769675
2017-06-11,769675
2017-06-12,769675
2017-06-13,770818
2017-06-14,770818
2017-06-15,770818
2017-06-16,770818
2017-06-17,770818
2017-06-18,770818
2017-06-19,770818
2017-06-20,770169
2017-06-21,770169
2017-06-22,770169
2017-06-23,770169
2017-06-24,770169
2017-06-25,770169
2017-06-26,770169
2017-06-27,768343
2017-06-28,768343
2017-06-29,768343
2017-06-30,768343
2017-07-01,768343
2017-07-02,768343
2017-07-03,781120
2017-07-04,781120
2017-07-05,781120
2017-07-06,781120
2017-07-07,781120
2017-07-08,781120
2017-07-13,767368
2017-07-14,767368
2017-07-15,767368
2017-07-16,765519
2017-07-17,765519
2017-07-18,765519
2017-07-19,765519
2017-07-20,765519
2017-07-21,765519
2017-07-22,765759
2017-07-23,765759
2017-07-24,765759
2017-07-25,765759
2017-07-26,765759
2017-07-27,765759
2017-07-28,773778
2017-07-29,773778
2017-07-30,773778
2017-07-31,773778
2017-08-01,773778
2017-08-02,773778
2017-08-03,764750
2017-08-04,764750
2017-08-05,764750
2017-08-06,764750
2017-08-09,764750
2017-08-10,760549
2017-08-11,760549
2017-08-12,760549
2017-08-13,760549
2017-08-14,760549
2017-08-15,760549
2017-08-17,755949
2017-08-18,755949
2017-08-19,755949
2017-08-20,755949
2017-08-21,755949
2017-08-22,755949
2017-08-23,774957
2017-08-24,774957
2017-08-25,774957
2017-08-26,774957
2017-08-27,774957
2017-08-28,774957
2017-08-29,774957
2017-08-30,780084
2017-08-31,780084
2017-09-01,780084
2017-09-02,780084
2017-09-03,780084
2017-09-04,780084
2017-09-05,769429
2017-09-06,769429
2017-09-07,769429
2017-09-08,769429
2017-09-09,769429
2017-09-10,769429
2017-09-11,769429
2017-09-12,786697
2017-09-13,786697
2017-09-14,786697
2017-09-15,786697
2017-09-16,786697
2017-09-17,786697
2017-09-19,764583
2017-09-20,764583
2017-09-21,764583
2017-09-22,764583
2017-09-23,764583
2017-09-24,764583
2017-09-25,759783
2017-09-26,759783
2017-09-27,759783
2017-09-28,759783
2017-09-29,759783
2017-09-30,759783
2017-10-01,766443
2017-10-02,766443
2017-10-03,766443
2017-10-04,766443
2017-10-05,766443
2017-10-06,766443
2017-10-07,766443
2017-10-08,757132
2017-10-09,757132
2017-10-10,757132
2017-10-11,757132
2017-10-12,757132
2017-10-13,757132
2017-10-14,763334
2017-10-15,763334
2017-10-16,763334
2017-10-17,763334
2017-10-18,763334
2017-10-19,763334
2017-10-20,763334
2017-10-21,760171
2017-10-22,760171
2017-10-23,760171
2017-10-24,760171
2017-10-25,760171
2017-10-26,760171
2017-10-27,768750
2017-10-28,768750
2017-10-29,768750
2017-10-30,768750
2017-10-31,768750
2017-11-01,768750
2017-11-02,768750
2017-11-03,778342
2017-11-04,778342
2017-11-05,778342
2017-11-06,778342
2017-11-07,778342
2017-11-08,778342
2017-11-09,774452
2017-11-10,774452
2017-11-11,774452
2017-11-12,774452
2017-11-13,774452
2017-11-14,774452
2017-11-15,774452
2017-11-16,758901
2017-11-17,758901
2017-11-18,758901
2017-11-19,758901
2017-11-20,758901
2017-11-21,758901
2017-11-22,758901
2017-11-23,770739
2017-11-24,770739
2017-11-25,770739
2017-11-26,770739
2017-11-27,770739
2017-11-28,770739
2017-11-29,770739
2017-11-30,767409
2017-12-01,767409
2017-12-02,767409
2017-12-03,767409
2017-12-04,767409
2017-12-05,767434
2017-12-06,767434
2017-12-07,767434
2017-12-08,767434
2017-12-09,767434
2017-12-10,767434
2017-12-11,759685
2017-12-12,759685
2017-12-13,759685
2017-12-14,759685
2017-12-15,759685
2017-12-16,759685
2017-12-17,773824
2017-12-18,773824
2017-12-19,773824
2017-12-20,773824
2017-12-21,773824
2017-12-22,773824
2017-12-23,763787
2017-12-24,763787
2017-12-25,763787
2017-12-26,763787
2017-12-27,763787
2017-12-28,763787
2017-12-29,770632
2017-12-30,770632
2017-12-31,770632
2018-01-01,770632
2018-01-02,770632
2018-01-03,767928
2018-01-04,767928
2018-01-05,767928
2018-01-06,767928
2018-01-07,767928
2018-01-08,756672
2018-01-09,756672
2018-01-10,756672
2018-01-11,756672
2018-01-12,756672
2018-01-13,767082
2018-01-14,767082
2018-01-15,767082
2018-01-16,767082
2018-01-17,760351
2018-01-18,760351
2018-01-19,760351
2018-01-20,760351
2018-01-21,760351
2018-01-22,770935
2018-01-23,770935
2018-01-24,765669
2018-01-25,765669
2018-01-26,765669
2018-01-27,770852
2018-01-28,770852
2018-01-29,768590
2018-01-30,768590
2018-02-01,760243
2018-02-02,760243
2018-02-03,760243
2018-02-04,758467
2018-02-05,758467
2018-02-06,758467
2018-02-07,756659
2018-02-08,756659
2018-02-09,756659
2018-02-10,760640
2018-02-11,760640
2018-02-12,760640
2018-02-13,758404
2018-02-14,758404
2018-02-15,758404
2018-02-16,756927
2018-02-17,756927
2018-02-18,756927
2018-02-19,757922
2018-02-20,757922
2018-02-21,757922
2018-02-22,757922
2018-02-23,758451
2018-02-24,758451
2018-02-25,758451
2018-02-26,757888
2018-02-27,757888
2018-02-28,757888
2018-03-01,776796
2018-03-02,776796
2018-03-03,762153
2018-03-04,762153
2018-03-05,762153
2018-03-06,769626
2018-03-07,769626
2018-03-08,769626
2018-03-09,768055
2018-03-10,768055
2018-03-11,768055
2018-03-12,765536
2018-03-13,765536
2018-03-14,765536
2018-03-15,764462
2018-03-16,764462
2018-03-17,766747
2018-03-18,766747
2018-03-19,766747
2018-03-20,762224
2018-03-21,762224
2018-03-23,765033
2018-03-24,765033
2018-03-26,761997
2018-03-27,761997
2018-03-28,759172
2018-03-29,759172
2018-03-30,759172
2018-03-31,762150
2018-04-01,762150
2018-04-02,762150
2018-04-03,760943
2018-04-04,760943
2018-04-05,760943
2018-04-06,758292
2018-04-08,758292
2018-04-09,763563
2018-04-10,763563
2018-04-11,763563
2018-04-12,763971
2018-04-13,763971
2018-04-14,763971
2018-04-16,758049
2018-04-17,758049
2018-04-18,758049
2018-04-19,765468
2018-04-20,765468
2018-04-21,765468
2018-04-22,766291
2018-04-23,766291
2018-04-24,766291
2018-04-25,761599
2018-04-26,761599
2018-04-27,761599
2018-04-28,761599
2018-04-29,759728
2018-04-30,759728
2018-05-01,759728
2018-05-02,765256
2018-05-03,765256
2018-05-04,765256
2018-05-05,766764
2018-05-06,766764
2018-05-07,766764
2018-05-08,766764
2018-05-09,767418
2018-05-10,767418
2018-05-11,767418
2018-05-12,765345
2018-05-13,765345
2018-05-14,765345
2018-05-15,765345
2018-05-16,763249
2018-05-17,763249
2018-05-18,763249
2018-05-19,765067
2018-05-20,765067
2018-05-21,765067
2018-05-22,761983
2018-05-23,761983
2018-05-24,761983
2018-05-25,765688
2018-05-26,765688
2018-05-27,765688
2018-05-28,764185
2018-05-29,764185
2018-05-30,764185
2018-05-31,761527
2018-06-01,761527
2018-06-02,759245
2018-06-03,759245
2018-06-04,759245
2018-06-05,765774
2018-06-06,765774
2018-06-07,765774
2018-06-08,762396
2018-06-09,762396
2018-06-10,762396
2018-06-11,761210
2018-06-12,761210
2018-06-13,765543
2018-06-14,765543
2018-06-15,765543
2018-06-16,767470
2018-06-17,767470
2018-06-18,767026
2018-06-19,767026
2018-06-20,767026
2018-06-21,764750
2018-06-22,764750
2018-06-23,764750
2018-06-24,766982
2018-06-25,766982
2018-06-26,766982
2018-06-27,762642
2018-06-28,762642
2018-06-29,762642
2018-06-30,761191
2018-07-01,761191
2018-07-02,761191
2018-07-03,757825
2018-07-04,757825
2018-07-05,757825
2018-07-06,763667
2018-07-07,763667
2018-07-08,763667
2018-07-09,762968
2018-07-10,762968
2018-07-11,762968
2018-07-12,762968
2018-07-13,762968
2018-07-14,767048
2018-07-15,767048
2018-07-16,767048
2018-07-17,765245
2018-07-18,765245
2018-07-19,765245
2018-07-20,765245
2018-07-21,769366
2018-07-22,769366
2018-07-23,767917
2018-07-24,767917
2018-07-25,767917
2018-07-26,765831
2018-07-27,765831
2018-07-28,765831
2018-07-29,766881
2018-07-30,766881
2018-07-31,781669
2018-08-01,781669
2018-08-02,781669
2018-08-03,786249
2018-08-04,786249
2018-08-05,778410
2018-08-06,778410
2018-08-07,778410
2018-08-08,772770
2018-08-09,772770
2018-08-10,772770
2018-08-11,768800
2018-08-12,768800
2018-08-14,768486
2018-08-16,765690
2018-08-17,765690
2018-08-18,765690
2018-08-19,764276
2018-08-20,764276
2018-08-21,764276
2018-08-22,775227
2018-08-23,775227
2018-08-24,775227
2018-08-25,768449
2018-08-26,768449
2018-08-27,768449
2018-08-28,762236
2018-08-29,762236
2018-08-30,762236
2018-08-31,765655
2018-09-01,765655
2018-09-02,766290
2018-09-03,766290
2018-09-04,762527
2018-09-05,762527
2018-09-06,762527
2018-09-07,761247
2018-09-08,761247
2018-09-09,761247
2018-09-10,761555
2018-09-11,761555
2018-09-12,761555
2018-09-13,760619
2018-09-14,760619
2018-09-15,759074
2018-09-16,759074
2018-09-17,759074
2018-09-18,759179
2018-09-19,759179
2018-09-20,759179
2018-09-21,761477
2018-09-22,761477
2018-09-23,758507
2018-09-24,758507
2018-09-25,758507
2018-09-26,760727
2018-09-27,760727
2018-09-28,760727
2018-09-29,758120
2018-09-30,758120
2018-10-02,758511
2018-10-03,758511
2018-10-04,758511
2018-10-05,765595
2018-10-06,765595
2018-10-07,769206
2018-10-08,769206
2018-10-09,760369
2018-10-10,760369
2018-10-11,761548
2018-10-12,761548
2018-10-13,761548
2018-10-14,761915
2018-10-15,761915
2018-10-16,761915
2018-10-17,760835
2018-10-18,760835
2018-10-19,759502
2018-10-20,759502
2018-10-21,759502
2018-10-22,766446
2018-10-23,766446
2018-10-24,766446
2018-10-25,760071
2018-10-26,760071
2018-10-27,760071
2018-10-28,764231
2018-10-29,764231
2018-10-30,764231
2018-10-31,770087
2018-11-01,770087
2018-11-03,768326
2018-11-04,768326
2018-11-05,765940
2018-11-06,765940
2018-11-07,765940
2018-11-08,770813
2018-11-09,770813
2018-11-10,770060
2018-11-11,770060
2018-11-12,761584
2018-11-13,761584
2018-11-14,761584
2018-11-15,760611
2018-11-16,760611
2018-11-17,758705
2018-11-18,758705
2018-11-19,770469
2018-11-20,770469
2018-11-21,774133
2018-11-22,774133
2018-11-23,769144
2018-11-24,769144
2018-11-25,765557
2018-11-26,765557
2018-11-27,765557
2018-11-28,763334
2018-11-29,763334
2018-12-01,756008
2018-12-02,764817
2018-12-03,764817
2018-12-04,764817
2018-12-05,763052
2018-12-07,763052
2018-12-09,761407
2018-12-10,765591
2018-12-11,765591
2018-12-12,765591
2018-12-13,763021
2018-12-14,763021
2018-12-15,761591
2018-12-16,761591
2018-12-17,758624
2018-12-18,758624
2018-12-19,765751
2018-12-20,765751
2018-12-21,767391
2018-12-22,767391
2018-12-23,774261
2018-12-24,774261
2018-12-25,774261
2018-12-26,778592
2018-12-27,778592
2018-12-28,774570
2018-12-29,766195
2018-12-30,766195
2018-12-31,768130
2019-01-01,768130
2019-01-02,768818
2019-01-03,768818
2019-01-04,773130
2019-01-05,773130
2019-01-06,775510
2019-01-08,775510
2019-01-10,768048
2019-01-11,769846
2019-01-12,769846
2019-01-13,769259
2019-01-14,769259
2019-01-15,765958
2019-01-16,765958
2019-01-17,776803
2019-01-18,776803
2019-01-19,780075
2019-01-20,780075
2019-01-21,767728
2019-01-22,767728
2019-01-23,763310
2019-01-24,763310
2019-01-25,761547
2019-01-26,761547
2019-01-27,757329
2019-01-28,757329
2019-01-29,759038
2019-01-30,759038
2019-01-31,760167
2019-02-01,757745
2019-02-02,757745
2019-02-03,762307
2019-02-04,762307
2019-02-05,765215
2019-02-06,765215
2019-02-07,763271
2019-02-08,763271
2019-02-09,759914
2019-02-10,759914
2019-02-11,759564
2019-02-12,759564
2019-02-13,770878
2019-02-14,770878
2019-02-15,764781
2019-02-16,764781
2019-02-17,753330
2019-02-18,753330
2019-02-19,755534
2019-02-20,755534
2019-02-21,771876
2019-02-22,771876
2019-02-23,755967
2019-02-24,755967
2019-02-25,763796
2019-02-26,763796
2019-02-27,767343
2019-02-28,767343
2019-03-01,766578
2019-03-02,766578
2019-03-03,760663
2019-03-04,760663
2019-03-05,759066
2019-03-06,759066
2019-03-07,767174
2019-03-08,767174
2019-03-09,767174
2019-03-10,766316
2019-03-11,766316
2019-03-12,762641
2019-03-13,762641
2019-03-14,757490
2019-03-15,757490
2019-03-16,758179
2019-03-17,754813
2019-03-18,754813
2019-03-19,754813
2019-03-20,766856
2019-03-21,766856
2019-03-22,766856
2019-03-23,766121
2019-03-24,766121
2019-03-25,760125
2019-03-26,760125
2019-03-27,759592
2019-03-28,759592
2019-03-29,776212
2019-03-30,776212
2019-03-31,776212
2019-04-01,770262
2019-04-02,770262
2019-04-03,768213
2019-04-04,768213
2019-04-05,760663
2019-04-06,760663
