date_obj,Fake%20beard price
2016-03-20,328
2016-03-21,328
2016-03-22,336
2016-03-23,336
2016-03-24,336
2016-03-25,343
2016-03-26,343
2016-03-27,343
2016-03-28,344
2016-03-29,344
2016-03-30,344
2016-03-31,344
2016-04-01,344
2016-04-02,354
2016-04-03,354
2016-04-04,354
2016-04-05,352
2016-04-06,352
2016-04-07,352
2016-04-08,352
2016-04-09,345
2016-04-10,345
2016-04-11,345
2016-04-12,345
2016-04-13,354
2016-04-14,354
2016-04-15,354
2016-04-16,357
2016-04-17,357
2016-04-18,357
2016-04-19,357
2016-04-20,357
2016-04-21,357
2016-04-22,357
2016-04-23,362
2016-04-24,362
2016-04-25,362
2016-04-26,362
2016-04-27,361
2016-04-28,361
2016-04-29,361
2016-04-30,361
2016-05-01,370
2016-05-02,370
2016-05-03,370
2016-05-04,374
2016-05-05,374
2016-05-06,374
2016-05-07,374
2016-05-08,374
2016-05-09,374
2016-05-10,385
2016-05-11,385
2016-05-12,385
2016-05-13,394
2016-05-14,394
2016-05-15,394
2016-05-16,394
2016-05-17,409
2016-05-18,409
2016-05-19,409
2016-05-22,404
2016-05-23,404
2016-05-24,394
2016-05-25,394
2016-05-26,394
2016-05-27,390
2016-05-28,390
2016-05-29,390
2016-05-30,387
2016-05-31,387
2016-06-01,387
2016-06-02,374
2016-06-03,374
2016-06-04,374
2016-06-05,386
2016-06-06,386
2016-06-07,386
2016-06-08,376
2016-06-09,376
2016-06-10,365
2016-06-11,365
2016-06-12,365
2016-06-13,375
2016-06-14,375
2016-06-15,375
2016-06-16,380
2016-06-17,380
2016-06-18,380
2016-06-19,375
2016-06-20,375
2016-06-21,375
2016-06-22,374
2016-06-23,374
2016-06-24,374
2016-06-25,371
2016-06-26,371
2016-06-27,371
2016-06-28,382
2016-06-29,382
2016-06-30,382
2016-07-01,391
2016-07-02,391
2016-07-03,391
2016-07-04,390
2016-07-05,390
2016-07-06,390
2016-07-07,387
2016-07-08,387
2016-07-09,394
2016-07-10,394
2016-07-11,394
2016-07-12,391
2016-07-13,391
2016-07-14,391
2016-07-15,383
2016-07-16,383
2016-07-17,383
2016-07-18,372
2016-07-23,382
2016-07-24,382
2016-07-25,387
2016-07-26,387
2016-07-27,387
2016-07-28,387
2016-07-29,399
2016-07-30,399
2016-07-31,399
2016-08-01,399
2016-08-02,396
2016-08-03,396
2016-08-04,396
2016-08-05,396
2016-08-06,402
2016-08-07,402
2016-08-08,402
2016-08-09,406
2016-08-10,406
2016-08-11,406
2016-08-12,406
2016-08-13,406
2016-08-14,414
2016-08-15,414
2016-08-16,414
2016-08-17,414
2016-08-18,420
2016-08-19,420
2016-08-20,420
2016-08-21,420
2016-08-22,424
2016-08-23,424
2016-08-24,424
2016-08-25,424
2016-08-26,424
2016-08-28,422
2016-08-31,422
2016-09-01,419
2016-09-02,419
2016-09-03,419
2016-09-04,419
2016-09-05,409
2016-09-06,409
2016-09-07,409
2016-09-08,409
2016-09-09,409
2016-09-10,409
2016-09-11,409
2016-09-12,409
2016-09-13,409
2016-09-14,409
2016-09-15,424
2016-09-16,424
2016-09-17,424
2016-09-18,424
2016-09-19,424
2016-09-20,440
2016-09-21,440
2016-09-22,440
2016-09-23,440
2016-09-24,440
2016-09-25,454
2016-09-26,454
2016-09-27,454
2016-09-28,454
2016-09-29,454
2016-09-30,451
2016-10-01,451
2016-10-02,451
2016-10-03,451
2016-10-04,451
2016-10-05,453
2016-10-06,453
2016-10-07,453
2016-10-08,453
2016-10-09,453
2016-10-10,448
2016-10-11,448
2016-10-12,448
2016-10-13,448
2016-10-14,454
2016-10-15,454
2016-10-16,454
2016-10-17,454
2016-10-18,453
2016-10-19,453
2016-10-20,453
2016-10-21,453
2016-10-22,436
2016-10-23,436
2016-10-24,436
2016-10-25,436
2016-10-26,430
2016-10-27,430
2016-10-28,430
2016-10-29,430
2016-10-30,430
2016-10-31,408
2016-11-01,408
2016-11-02,408
2016-11-03,408
2016-11-04,388
2016-11-05,388
2016-11-06,388
2016-11-07,388
2016-11-08,388
2016-11-09,380
2016-11-10,380
2016-11-11,380
2016-11-12,380
2016-11-13,380
2016-11-14,380
2016-11-15,380
2016-12-07,415
2016-12-08,415
2016-12-09,415
2016-12-10,424
2016-12-11,424
2016-12-12,424
2016-12-13,424
2016-12-14,421
2016-12-15,421
2016-12-16,421
2016-12-17,421
2016-12-18,400
2016-12-19,400
2016-12-20,400
2016-12-21,395
2016-12-22,395
2016-12-23,395
2016-12-24,395
2016-12-25,399
2016-12-26,399
2016-12-27,399
2016-12-28,400
2016-12-29,400
2016-12-30,400
2016-12-31,400
2017-01-01,396
2017-01-02,396
2017-01-03,396
2017-01-04,382
2017-01-05,382
2017-01-06,382
2017-01-07,369
2017-01-08,369
2017-01-09,369
2017-01-10,371
2017-01-11,371
2017-01-12,371
2017-01-13,365
2017-01-14,365
2017-01-15,365
2017-01-16,360
2017-01-17,360
2017-01-18,360
2017-01-19,365
2017-01-20,365
2017-01-21,365
2017-01-22,379
2017-01-23,379
2017-01-27,367
2017-01-28,371
2017-01-29,371
2017-01-30,371
2017-01-31,377
2017-02-01,377
2017-02-02,385
2017-02-03,385
2017-02-04,385
2017-02-05,385
2017-02-06,385
2017-02-07,385
2017-02-08,377
2017-02-09,377
2017-02-10,377
2017-02-11,385
2017-02-12,385
2017-02-13,385
2017-02-14,393
2017-02-15,393
2017-02-16,393
2017-02-18,388
2017-02-19,388
2017-02-20,388
2017-02-21,391
2017-02-22,391
2017-02-23,391
2017-02-24,391
2017-02-25,390
2017-02-26,390
2017-02-27,390
2017-02-28,402
2017-03-01,402
2017-03-02,402
2017-03-03,402
2017-03-04,404
2017-03-05,404
2017-03-06,404
2017-03-07,417
2017-03-08,417
2017-03-09,417
2017-03-10,417
2017-03-11,404
2017-03-12,404
2017-03-13,404
2017-03-14,397
2017-03-15,397
2017-03-16,397
2017-03-17,377
2017-03-18,377
2017-03-19,377
2017-03-20,358
2017-03-21,358
2017-03-22,358
2017-03-23,358
2017-03-24,359
2017-03-25,359
2017-03-26,359
2017-03-27,359
2017-03-28,365
2017-03-29,365
2017-03-30,365
2017-03-31,365
2017-04-01,365
2017-04-02,365
2017-04-03,374
2017-04-04,374
2017-04-12,383
2017-04-13,383
2017-04-14,375
2017-04-15,375
2017-04-16,375
2017-04-17,379
2017-04-18,379
2017-04-19,379
2017-04-20,370
2017-04-21,370
2017-04-22,370
2017-04-23,353
2017-04-24,353
2017-04-25,353
2017-04-26,354
2017-04-27,354
2017-04-28,354
2017-04-29,363
2017-04-30,363
2017-05-01,363
2017-05-02,348
2017-05-03,348
2017-05-04,348
2017-05-05,356
2017-05-06,356
2017-05-07,356
2017-05-08,356
2017-05-09,360
2017-05-10,360
2017-05-11,360
2017-05-12,360
2017-05-13,367
2017-05-14,367
2017-05-15,367
2017-05-16,367
2017-05-17,375
2017-05-18,375
2017-05-19,375
2017-05-20,383
2017-05-21,383
2017-05-22,383
2017-05-23,383
2017-05-24,397
2017-05-25,397
2017-05-26,397
2017-05-27,397
2017-05-28,392
2017-05-29,392
2017-05-30,392
2017-05-31,390
2017-06-01,390
2017-06-02,390
2017-06-03,390
2017-06-04,381
2017-06-05,381
2017-06-06,381
2017-06-07,391
2017-06-08,391
2017-06-09,391
2017-06-10,396
2017-06-11,396
2017-06-12,396
2017-06-13,401
2017-06-14,401
2017-06-15,401
2017-06-16,391
2017-06-17,391
2017-06-18,391
2017-06-19,391
2017-06-20,371
2017-06-21,371
2017-06-22,371
2017-06-23,371
2017-06-24,352
2017-06-25,352
2017-06-26,352
2017-06-27,334
2017-06-28,334
2017-06-29,334
2017-06-30,328
2017-07-01,328
2017-07-02,328
2017-07-03,328
2017-07-04,339
2017-07-05,339
2017-07-06,339
2017-07-07,339
2017-07-08,350
2017-07-13,360
2017-07-14,360
2017-07-15,360
2017-07-16,367
2017-07-17,367
2017-07-18,367
2017-07-19,367
2017-07-20,362
2017-07-21,362
2017-07-22,362
2017-07-23,347
2017-07-24,347
2017-07-25,347
2017-07-26,347
2017-07-27,342
2017-07-28,342
2017-07-29,342
2017-07-30,342
2017-07-31,338
2017-08-01,338
2017-08-02,338
2017-08-03,338
2017-08-04,342
2017-08-05,342
2017-08-06,342
2017-08-09,352
2017-08-10,358
2017-08-11,358
2017-08-12,358
2017-08-13,358
2017-08-14,361
2017-08-15,361
2017-08-16,361
2017-08-17,360
2017-08-18,360
2017-08-19,360
2017-08-20,360
2017-08-21,360
2017-08-22,360
2017-08-23,360
2017-08-24,360
2017-08-25,356
2017-08-26,356
2017-08-27,356
2017-08-28,346
2017-08-29,346
2017-08-30,346
2017-08-31,346
2017-09-01,346
2017-09-02,336
2017-09-03,336
2017-09-04,336
2017-09-05,336
2017-09-06,344
2017-09-07,344
2017-09-08,344
2017-09-09,344
2017-09-10,340
2017-09-11,340
2017-09-12,340
2017-09-13,340
2017-09-14,323
2017-09-15,323
2017-09-16,323
2017-09-17,323
2017-09-18,321
2017-09-19,321
2017-09-20,321
2017-09-21,321
2017-09-22,320
2017-09-23,320
2017-09-24,320
2017-09-25,320
2017-09-26,324
2017-09-27,324
2017-09-28,324
2017-09-29,324
2017-09-30,324
2017-10-01,328
2017-10-02,328
2017-10-03,328
2017-10-04,328
2017-10-05,328
2017-10-06,339
2017-10-07,339
2017-10-08,339
2017-10-09,339
2017-10-10,329
2017-10-11,329
2017-10-12,329
2017-10-13,329
2017-10-14,312
2017-10-15,312
2017-10-16,312
2017-10-17,312
2017-10-18,312
2017-10-19,296
2017-10-20,296
2017-10-21,296
2017-10-22,296
2017-10-23,285
2017-10-24,285
2017-10-25,285
2017-10-26,285
2017-10-27,286
2017-10-28,286
2017-10-29,286
2017-10-30,286
2017-10-31,293
2017-11-01,293
2017-11-02,293
2017-11-03,293
2017-11-04,283
2017-11-05,283
2017-11-06,283
2017-11-07,283
2017-11-08,283
2017-11-09,287
2017-11-10,287
2017-11-11,287
2017-11-12,287
2017-11-13,291
2017-11-14,291
2017-11-15,291
2017-11-16,291
2017-11-17,291
2017-11-18,299
2017-11-19,299
2017-11-20,299
2017-11-21,301
2017-11-22,301
2017-11-23,301
2017-11-24,301
2017-11-25,301
2017-11-26,306
2017-11-27,306
2017-11-28,306
2017-11-29,306
2017-11-30,306
2017-12-01,312
2017-12-02,312
2017-12-03,312
2017-12-04,312
2017-12-05,302
2017-12-06,302
2017-12-07,302
2017-12-08,302
2017-12-09,298
2017-12-10,298
2017-12-12,298
2017-12-13,299
2017-12-14,299
2017-12-15,299
2017-12-16,299
2017-12-17,299
2017-12-18,294
2017-12-19,294
2017-12-20,294
2017-12-21,294
2017-12-22,300
2017-12-23,300
2017-12-24,300
2017-12-25,300
2017-12-26,297
2017-12-27,297
2017-12-28,297
2017-12-29,301
2017-12-30,301
2017-12-31,301
2018-01-01,301
2018-01-02,308
2018-01-03,308
2018-01-04,308
2018-01-05,308
2018-01-06,308
2018-01-07,308
2018-01-08,300
2018-01-09,300
2018-01-10,300
2018-01-11,300
2018-01-12,304
2018-01-13,304
2018-01-14,304
2018-01-15,309
2018-01-16,309
2018-01-17,309
2018-01-18,311
2018-01-19,311
2018-01-20,311
2018-01-21,311
2018-01-22,314
2018-01-23,314
2018-01-25,315
2018-01-26,315
2018-01-27,308
2018-01-28,308
2018-01-29,310
2018-01-30,310
2018-01-31,318
2018-02-01,318
2018-02-02,329
2018-02-03,334
2018-02-04,334
2018-02-05,343
2018-02-06,343
2018-02-07,349
2018-02-08,349
2018-02-09,354
2018-02-10,354
2018-02-11,359
2018-02-12,359
2018-02-13,363
2018-02-14,363
2018-02-15,364
2018-02-16,364
2018-02-17,362
2018-02-18,362
2018-02-19,363
2018-02-20,363
2018-02-21,356
2018-02-22,356
2018-02-23,367
2018-02-24,367
2018-02-25,355
2018-02-26,355
2018-02-27,362
2018-02-28,362
2018-03-01,362
2018-03-02,374
2018-03-03,374
2018-03-04,374
2018-03-05,356
2018-03-06,356
2018-03-07,338
2018-03-08,338
2018-03-09,321
2018-03-10,321
2018-03-11,321
2018-03-12,321
2018-03-13,332
2018-03-14,332
2018-03-15,327
2018-03-16,327
2018-03-17,310
2018-03-18,310
2018-03-20,312
2018-03-21,312
2018-03-23,319
2018-03-24,318
2018-03-25,318
2018-03-26,317
2018-03-27,317
2018-03-28,322
2018-03-29,322
2018-03-30,330
2018-03-31,330
2018-04-01,334
2018-04-02,334
2018-04-03,337
2018-04-04,337
2018-04-05,337
2018-04-06,329
2018-04-07,329
2018-04-08,329
2018-04-09,319
2018-04-10,319
2018-04-11,319
2018-04-12,315
2018-04-13,315
2018-04-14,315
2018-04-15,317
2018-04-16,317
2018-04-17,322
2018-04-18,322
2018-04-19,322
2018-04-20,325
2018-04-21,325
2018-04-22,325
2018-04-23,313
2018-04-24,313
2018-04-25,318
2018-04-26,318
2018-04-27,318
2018-04-28,320
2018-04-29,320
2018-04-30,316
2018-05-01,316
2018-05-03,325
2018-05-04,325
2018-05-05,318
2018-05-06,318
2018-05-07,318
2018-05-08,313
2018-05-09,313
2018-05-10,298
2018-05-11,298
2018-05-12,290
2018-05-13,290
2018-05-14,293
2018-05-15,293
2018-05-16,297
2018-05-17,297
2018-05-18,300
2018-05-19,300
2018-05-20,309
2018-05-21,309
2018-05-22,312
2018-05-23,312
2018-05-24,306
2018-05-25,306
2018-05-26,311
2018-05-27,311
2018-05-28,312
2018-05-29,312
2018-05-30,321
2018-05-31,321
2018-06-01,321
2018-06-02,321
2018-06-03,324
2018-06-04,324
2018-06-05,329
2018-06-06,329
2018-06-07,320
2018-06-08,320
2018-06-09,322
2018-06-10,322
2018-06-11,328
2018-06-12,328
2018-06-13,330
2018-06-14,330
2018-06-15,336
2018-06-16,336
2018-06-17,322
2018-06-18,322
2018-06-19,305
2018-06-20,305
2018-06-21,289
2018-06-22,289
2018-06-23,289
2018-06-24,278
2018-06-25,278
2018-06-26,289
2018-06-27,289
2018-06-28,298
2018-06-29,298
2018-06-30,304
2018-07-01,304
2018-07-02,316
2018-07-03,316
2018-07-04,316
2018-07-05,317
2018-07-06,305
2018-07-07,305
2018-07-08,305
2018-07-09,289
2018-07-10,289
2018-07-11,275
2018-07-12,275
2018-07-13,277
2018-07-14,277
2018-07-15,279
2018-07-16,279
2018-07-17,287
2018-07-18,287
2018-07-19,287
2018-07-20,295
2018-07-21,295
2018-07-22,301
2018-07-23,301
2018-07-24,292
2018-07-25,292
2018-07-26,302
2018-07-27,302
2018-07-28,311
2018-07-29,311
2018-07-30,319
2018-07-31,315
2018-08-01,315
2018-08-02,320
2018-08-03,320
2018-08-04,308
2018-08-05,308
2018-08-06,318
2018-08-07,318
2018-08-08,325
2018-08-09,325
2018-08-10,333
2018-08-11,333
2018-08-12,346
2018-08-14,345
2018-08-16,330
2018-08-17,330
2018-08-18,340
2018-08-19,340
2018-08-20,342
2018-08-21,342
2018-08-22,324
2018-08-23,324
2018-08-24,321
2018-08-25,324
2018-08-26,324
2018-08-27,312
2018-08-28,297
2018-08-29,297
2018-08-30,302
2018-08-31,302
2018-09-01,287
2018-09-02,287
2018-09-03,280
2018-09-04,280
2018-09-05,276
2018-09-06,276
2018-09-07,285
2018-09-08,285
2018-09-09,285
2018-09-10,280
2018-09-11,280
2018-09-12,288
2018-09-13,288
2018-09-14,291
2018-09-15,277
2018-09-16,277
2018-09-17,263
2018-09-18,263
2018-09-19,249
2018-09-20,249
2018-09-21,246
2018-09-22,233
2018-09-23,233
2018-09-24,221
2018-09-25,221
2018-09-26,210
2018-09-27,210
2018-09-28,206
2018-09-29,206
2018-09-30,209
2018-10-01,209
2018-10-02,210
2018-10-03,210
2018-10-04,212
2018-10-05,212
2018-10-06,221
2018-10-07,221
2018-10-08,221
2018-10-09,221
2018-10-10,210
2018-10-11,210
2018-10-12,213
2018-10-13,220
2018-10-14,220
2018-10-15,224
2018-10-16,224
2018-10-17,227
2018-10-18,227
2018-10-19,230
2018-10-20,230
2018-10-21,218
2018-10-22,213
2018-10-23,213
2018-10-24,217
2018-10-25,217
2018-10-26,225
2018-10-27,225
2018-10-28,233
2018-10-29,233
2018-10-30,233
2018-10-31,240
2018-11-01,240
2018-11-03,246
2018-11-04,250
2018-11-05,256
2018-11-06,257
2018-11-07,257
2018-11-08,252
2018-11-09,252
2018-11-10,250
2018-11-11,250
2018-11-12,254
2018-11-13,264
2018-11-14,264
2018-11-15,267
2018-11-16,268
2018-11-17,268
2018-11-18,260
2018-11-19,260
2018-11-20,256
2018-11-21,256
2018-11-22,257
2018-11-23,265
2018-11-24,265
2018-11-25,271
2018-11-26,271
2018-11-27,261
2018-11-28,247
2018-11-29,234
2018-12-01,222
2018-12-02,211
2018-12-03,211
2018-12-05,211
2018-12-07,200
2018-12-09,201
2018-12-10,208
2018-12-11,208
2018-12-12,219
2018-12-13,221
2018-12-14,217
2018-12-15,207
2018-12-16,196
2018-12-17,196
2018-12-18,188
2018-12-19,190
2018-12-20,180
2018-12-21,171
2018-12-22,167
2018-12-23,160
2018-12-24,158
2018-12-25,158
2018-12-26,158
2018-12-27,161
2018-12-28,161
2018-12-29,169
2018-12-30,174
2018-12-31,178
2019-01-01,178
2019-01-02,179
2019-01-03,175
2019-01-04,175
2019-01-05,179
2019-01-06,179
2019-01-08,170
2019-01-10,161
2019-01-11,167
2019-01-12,173
2019-01-13,178
2019-01-14,181
2019-01-15,186
2019-01-16,192
2019-01-17,195
2019-01-18,196
2019-01-19,201
2019-01-20,210
2019-01-21,210
2019-01-22,219
2019-01-23,220
2019-01-24,220
2019-01-25,216
2019-01-26,215
2019-01-27,214
2019-01-28,218
2019-01-29,220
2019-01-30,216
2019-01-31,216
2019-02-01,222
2019-02-02,222
2019-02-03,222
2019-02-04,222
2019-02-05,224
2019-02-06,224
2019-02-07,230
2019-02-08,234
2019-02-09,234
2019-02-10,239
2019-02-11,242
2019-02-12,242
2019-02-13,244
2019-02-14,244
2019-02-15,248
2019-02-16,241
2019-02-17,241
2019-02-18,250
2019-02-19,255
2019-02-20,255
2019-02-21,253
2019-02-22,253
2019-02-23,249
2019-02-24,256
2019-02-25,259
2019-02-26,259
2019-02-27,260
2019-02-28,260
2019-03-01,258
2019-03-02,258
2019-03-03,251
2019-03-04,238
2019-03-05,242
2019-03-06,255
2019-03-07,265
2019-03-08,265
2019-03-09,276
2019-03-10,276
2019-03-11,286
2019-03-12,291
2019-03-13,291
2019-03-14,285
2019-03-15,285
2019-03-16,289
2019-03-17,295
2019-03-18,295
2019-03-19,286
2019-03-20,292
2019-03-21,292
2019-03-22,294
2019-03-23,296
2019-03-24,300
2019-03-25,300
2019-03-26,301
2019-03-27,301
2019-03-28,312
2019-03-29,319
2019-03-30,319
2019-03-31,313
2019-04-01,313
2019-04-02,309
2019-04-03,312
2019-04-04,312
2019-04-05,316
2019-04-06,316
2019-04-07,328
2019-04-08,338
2019-04-09,338
2019-04-10,338
2019-04-11,350
2019-04-12,348
2019-04-13,337
2019-04-14,338
2019-04-15,338
2019-04-16,336
2019-04-17,336
2019-04-18,339
2019-04-19,339
2019-04-20,342
2019-04-21,342
2019-04-22,346
2019-04-23,330
2019-04-24,330
2019-04-25,313
2019-04-26,313
2019-04-27,309
2019-04-28,309
2019-04-29,324
2019-04-30,316
2019-05-01,316
2019-05-02,310
2019-05-03,313
2019-05-04,308
2019-05-05,308
2019-05-06,306
2019-05-07,306
2019-05-08,300
2019-05-09,300
2019-05-10,293
2019-05-11,293
2019-05-12,298
2019-05-13,297
2019-05-14,297
2019-05-15,306
2019-05-16,306
2019-05-17,295
2019-05-18,296
2019-05-19,296
2019-05-20,302
2019-05-21,302
2019-05-22,309
2019-05-23,309
2019-05-24,320
2019-05-25,320
2019-05-26,320
2019-05-27,325
2019-05-28,325
2019-05-29,330
2019-05-30,330
2019-05-31,337
2019-06-01,337
2019-06-02,348
2019-06-03,348
2019-06-04,348
2019-06-05,348
2019-06-06,345
2019-06-07,345
2019-06-08,343
2019-06-09,335
2019-06-10,335
2019-06-11,340
2019-06-12,340
2019-06-13,345
2019-06-14,345
2019-06-15,349
2019-06-16,357
2019-06-17,357
2019-06-18,359
2019-06-19,359
2019-06-20,349
2019-06-21,349
2019-06-22,331
2019-06-23,331
2019-06-24,318
2019-06-25,318
2019-06-26,313
2019-06-27,308
2019-06-28,308
2019-06-29,294
2019-06-30,297
2019-07-01,297
2019-07-02,297
2019-07-03,297
2019-07-04,294
2019-07-05,294
2019-07-06,299
2019-07-07,299
2019-07-08,297
2019-07-09,297
2019-07-10,299
2019-07-11,299
2019-07-12,290
2019-07-13,290
2019-07-14,293
2019-07-15,293
2019-07-16,293
2019-07-17,293
2019-07-18,296
2019-07-19,296
2019-07-20,299
2019-07-21,299
2019-07-22,311
2019-07-23,311
2019-07-24,318
2019-07-25,318
2019-07-26,318
2019-07-27,318
2019-07-28,318
2019-07-29,323
2019-07-30,323
2019-07-31,327
2019-08-01,327
2019-08-02,331
2019-08-03,337
2019-08-04,337
2019-08-05,345
2019-08-06,345
2019-08-07,360
2019-08-08,360
2019-08-09,358
2019-08-10,356
2019-08-11,356
2019-08-12,359
2019-08-13,359
2019-08-14,371
2019-08-15,371
2019-08-16,383
2019-08-17,383
2019-08-18,387
2019-08-19,387
2019-08-20,367
2019-08-21,367
2019-08-22,348
2019-08-23,348
2019-08-24,330
2019-08-24,330
2019-08-25,330
2019-08-25,330
2019-08-26,313
2019-08-26,313
2019-08-27,313
2019-08-27,313
