date_obj,Smouldering%20stone price
2019-01-21,1459098
2019-01-22,1532053
2019-01-23,1608236
2019-01-24,1688648
2019-01-25,1771269
2019-01-26,1837852
2019-01-27,1840339
2019-01-28,1816994
2019-01-29,1816704
2019-01-30,1790774
2019-01-31,1792364
2019-02-01,1759155
2019-02-02,1732400
2019-02-03,1754569
2019-02-04,1747524
2019-02-05,1748934
2019-02-06,1683892
2019-02-07,1606658
2019-02-08,1574286
2019-02-09,1639226
2019-02-10,1713243
2019-02-11,1768164
2019-02-12,1790286
2019-02-13,1782698
2019-02-14,1754425
2019-02-15,1711159
2019-02-16,1660574
2019-02-17,1660300
2019-02-18,1660258
2019-02-19,1702095
2019-02-20,1741293
2019-02-21,1766635
2019-02-22,1770806
2019-02-23,1761280
2019-02-24,1765939
2019-02-25,1791843
2019-02-26,1879893
2019-02-27,1937564
2019-02-28,1928018
2019-03-01,1912515
2019-03-02,1907952
2019-03-03,1886809
2019-03-04,1874199
2019-03-05,1842093
2019-03-06,1807554
2019-03-07,1805606
2019-03-08,1805606
2019-03-09,1829344
2019-03-10,1876219
2019-03-11,1914173
2019-03-12,1915264
2019-03-13,1897694
2019-03-14,1894918
2019-03-15,1911524
2019-03-16,1874426
2019-03-17,1883713
2019-03-18,1883713
2019-03-19,1873644
2019-03-20,1902403
2019-03-21,1994372
2019-03-22,2074005
2019-03-23,2109399
2019-03-24,2034101
2019-03-25,1986590
2019-03-26,1970846
2019-03-27,1956026
2019-03-28,1940251
2019-03-29,1927494
2019-03-30,1927494
2019-03-31,1974366
2019-04-01,1943405
2019-04-02,1953695
2019-04-03,1939235
2019-04-04,1892740
2019-04-05,1893459
2019-04-06,1834397
2019-04-07,1763416
2019-04-08,1721050
2019-04-09,1705587
2019-04-10,1720617
2019-04-11,1777535
2019-04-12,1866412
2019-04-13,1959733
2019-04-14,2057720
2019-04-15,2159074
2019-04-16,2253810
2019-04-17,2366501
2019-04-18,2484827
2019-04-19,2592279
2019-04-20,2695313
2019-04-21,2781215
2019-04-22,2744655
2019-04-23,2687921
2019-04-24,2658199
2019-04-25,2695401
2019-04-26,2603410
2019-04-27,2624508
2019-04-28,2583828
2019-04-29,2499658
2019-04-30,2439310
2019-05-01,2373829
2019-05-02,2371082
2019-05-03,2293407
2019-05-04,2264453
2019-05-05,2305630
2019-05-06,2271502
2019-05-07,2375117
2019-05-08,2492234
2019-05-09,2552655
2019-05-10,2547115
2019-05-11,2547915
2019-05-12,2595906
2019-05-13,2574526
2019-05-14,2524510
2019-05-15,2519389
2019-05-16,2493848
2019-05-17,2517521
2019-05-18,2482765
2019-05-19,2432132
2019-05-20,2430396
2019-05-21,2416429
2019-05-22,2427191
2019-05-23,2479294
2019-05-24,2583008
2019-05-25,2570217
2019-05-26,2540544
2019-05-27,2525246
2019-05-28,2502099
2019-05-29,2491163
2019-05-30,2478146
2019-05-31,2422705
2019-06-01,2439623
2019-06-02,2435022
2019-06-03,2393538
2019-06-04,2395802
2019-06-05,2429379
2019-06-06,2465868
2019-06-07,2542781
2019-06-08,2562822
2019-06-09,2583025
2019-06-10,2583025
2019-06-11,2644359
2019-06-12,2640465
2019-06-13,2624861
2019-06-14,2623782
2019-06-15,2630951
2019-06-16,2614882
2019-06-17,2658432
2019-06-18,2630718
2019-06-19,2565658
2019-06-20,2437375
2019-06-21,2316054
2019-06-22,2247880
2019-06-23,2180722
2019-06-24,2161932
2019-06-25,2134139
2019-06-26,2097789
2019-06-27,2039691
2019-06-28,2039691
2019-06-29,1979193
2019-06-30,1933890
2019-07-01,1896759
2019-07-02,1884887
2019-07-03,1940970
2019-07-04,1995594
2019-07-05,2021519
2019-07-06,2058380
2019-07-07,2153926
2019-07-08,2259379
2019-07-09,2285152
2019-07-10,2213619
2019-07-11,2184935
2019-07-12,2151150
2019-07-13,2117763
2019-07-14,2086181
2019-07-15,2059402
2019-07-16,2048414
2019-07-17,2031866
2019-07-18,2058000
2019-07-19,2120137
2019-07-20,2118985
2019-07-21,2157884
2019-07-22,2159545
2019-07-23,2130650
2019-07-24,2121982
2019-07-25,2110046
2019-07-26,2143625
2019-07-27,2195778
2019-07-28,2111217
2019-07-29,2148017
2019-07-30,2184594
2019-07-31,2180013
2019-08-01,2178703
2019-08-02,2237752
2019-08-03,2339855
2019-08-04,2433129
2019-08-05,2443487
2019-08-06,2428414
2019-08-07,2445725
2019-08-08,2436652
2019-08-09,2420029
2019-08-10,2394693
2019-08-11,2397160
2019-08-12,2405230
2019-08-13,2421496
2019-08-14,2395355
2019-08-15,2368303
2019-08-16,2311274
2019-08-17,2311274
2019-08-18,2242095
2019-08-19,2172182
2019-08-20,2160702
2019-08-21,2155476
2019-08-22,2183987
2019-08-23,2170678
2019-08-24,2229780
2019-08-24,2229780
2019-08-25,2292120
2019-08-25,2292120
2019-08-26,2402986
2019-08-26,2402986
2019-08-27,2523136
2019-08-27,2523136
2019-08-28,2505534
2019-08-29,2597623
2019-08-30,2611458
2019-08-31,2568008
2019-09-01,2533720
2019-09-02,2533720
2019-09-03,2446072
2019-09-04,2352246
2019-09-05,2323304
2019-09-06,2275666
2019-09-07,2234146
2019-09-08,2178621
2019-09-09,2156974
2019-09-10,2150644
2019-09-11,2124754
2019-09-12,2099436
2019-09-13,2140084
2019-09-14,2219446
2019-09-15,2237311
2019-09-16,2222309
2019-09-17,2218640
2019-09-18,2296996
2019-09-19,2302189
2019-09-20,2325980
2019-09-21,2316143
2019-09-22,2325652
2019-09-23,2322421
2019-09-24,2322421
2019-09-25,2278998
2019-09-26,2231859
2019-09-27,2231040
2019-09-28,2240733
2019-09-29,2240733
2019-09-30,2246445
2019-10-01,2290342
2019-10-02,2290342
2019-10-03,2257734
2019-10-04,2244590
2019-10-05,2214392
2019-10-06,2242382
2019-10-07,2250757
2019-10-08,2245146
2019-10-09,2245146
2019-10-10,2249675
2019-10-11,2214469
2019-10-12,2220975
2019-10-13,2220143
2019-10-14,2267166
2019-10-15,2262690
2019-10-16,2260678
2019-10-17,2274222
2019-10-18,2269089
2019-10-19,2232875
2019-10-20,2237353
2019-10-21,2264839
2019-10-22,2263231
2019-10-23,2292126
2019-10-24,2341097
2019-10-25,2392076
2019-10-26,2374828
2019-10-27,2395491
2019-10-28,2381407
2019-10-29,2381407
2019-10-30,2410499
2019-10-31,2401593
2019-11-01,2382674
2019-11-02,2354532
2019-11-03,2321535
2019-11-04,2304253
2019-11-05,2316820
2019-11-06,2353462
2019-11-07,2360953
2019-11-08,2364097
2019-11-09,2342130
2019-11-10,2366544
2019-11-11,2394028
2019-11-12,2402873
2019-11-13,2392791
2019-11-14,2408238
2019-11-15,2444081
2019-11-16,2458050
2019-11-17,2458050
2019-11-18,2446693
2019-11-19,2446693
2019-11-20,2469992
2019-11-21,2469992
2019-11-22,2564184
2019-11-23,2609589
2019-11-24,2592326
2019-11-25,2577425
2019-11-26,2552614
2019-11-27,2552614
2019-11-28,2509438
2019-11-29,2519461
2019-11-30,2516254
2019-12-01,2489527
2019-12-02,2499473
2019-12-03,2503643
2019-12-04,2512420
2019-12-05,2512420
2019-12-06,2484635
2019-12-07,2444642
2019-12-08,2458539
2019-12-09,2488574
2019-12-10,2594941
2019-12-11,2618095
2019-12-12,2618095
2019-12-13,2585455
2019-12-14,2540373
2019-12-15,2609261
2019-12-16,2683811
2019-12-17,2739917
2019-12-18,2808842
2019-12-19,2863548
2019-12-20,2994584
2019-12-21,2909195
2019-12-22,2769066
2019-12-23,2737520
2019-12-24,2770679
2019-12-25,2829984
2019-12-26,2885949
2019-12-27,2823473
2019-12-28,2743872
2019-12-29,2667482
2019-12-30,2608499
2019-12-31,2625437
2020-01-01,2610592
2020-01-02,2615725
2020-01-03,2670521
2020-01-04,2730172
2020-01-05,2809307
2020-01-06,2802245
2020-01-07,2745522
2020-01-08,2745522
2020-01-09,2751336
2020-01-10,2769661
2020-01-11,2750002
2020-01-12,2735713
2020-01-13,2699275
2020-01-14,2686535
2020-01-15,2704864
2020-01-16,2691266
2020-01-17,2658226
2020-01-18,2624314
2020-01-19,2593236
2020-01-20,2572447
2020-01-21,2595907
2020-01-22,2657484
2020-01-23,2660679
2020-01-24,2647166
2020-01-25,2650661
2020-01-26,2626937
2020-01-27,2581999
2020-01-28,2541591
2020-01-29,2460534
2020-01-30,2356365
2020-01-31,2244798
2020-02-01,2132558
2020-02-02,2057772
2020-02-03,2152081
2020-02-04,2253336
2020-02-05,2241978
2020-02-06,2200306
2020-02-07,2174111
2020-02-08,2125747
2020-02-09,2036249
2020-02-10,1938381
2020-02-11,1919017
2020-02-12,1874871
2020-02-13,1838256
2020-02-14,1806827
2020-02-15,1764878
2020-02-16,1766702
2020-02-17,1788124
2020-02-18,1782830
2020-02-19,1801025
2020-02-20,1766151
2020-02-21,1766151
2020-02-22,1746835
2020-02-23,1759327
2020-02-24,1782747
2020-02-25,1761621
2020-02-26,1750250
2020-02-27,1733668
2020-02-28,1722721
2020-02-29,1717944
2020-03-01,1732792
2020-03-02,1744072
2020-03-03,1749155
2020-03-04,1778289
2020-03-05,1760703
2020-03-06,1785170
2020-03-07,1776308
2020-03-08,1765602
2020-03-09,1736056
2020-03-10,1777002
2020-03-11,1767090
2020-03-12,1777949
2020-03-13,1820752
2020-03-14,1835438
2020-03-15,1825792
2020-03-16,1825949
2020-03-17,1805358
2020-03-18,1748098
2020-03-19,1675563
2020-03-20,1628136
2020-03-21,1617967
2020-03-22,1636733
2020-03-23,1634644
2020-03-24,1654396
2020-03-25,1689837
2020-03-26,1678694
2020-03-27,1700416
2020-03-28,1746098
2020-03-29,1798440
2020-03-30,1825289
2020-03-31,1811767
2020-04-01,1823261
2020-04-02,1816300
2020-04-03,1808778
2020-04-04,1862079
2020-04-05,1915838
2020-04-06,1960715
2020-04-07,1953834
2020-04-08,1932373
2020-04-09,1919247
2020-04-10,1879749
2020-04-11,1857749
2020-04-12,1808757
2020-04-13,1784603
2020-04-14,1761205
2020-04-15,1722592
2020-04-16,1712208
2020-04-17,1712680
2020-04-18,1772671
2020-04-19,1784791
2020-04-20,1788565
2020-04-21,1756351
2020-04-22,1773322
2020-04-23,1810001
2020-04-24,1837054
2020-04-25,1854315
2020-04-26,1811102
2020-04-27,1779449
2020-04-28,1765751
2020-04-29,1732165
2020-04-30,1683642
2020-05-01,1665871
2020-05-02,1660881
2020-05-03,1706811
2020-05-04,1747502
2020-05-05,1780190
2020-05-06,1779081
2020-05-07,1829046
2020-05-08,1844192
2020-05-09,1786415
2020-05-10,1753070
2020-05-11,1735177
2020-05-12,1738859
2020-05-13,1706224
