date_obj,Black%20shield%20(h4) price
2015-03-26,5929
2015-03-27,5929
2015-03-28,5655
2015-03-29,5655
2015-03-30,5386
2015-03-31,5386
2015-04-01,5386
2015-04-02,5134
2015-04-03,5134
2015-04-04,5134
2015-04-05,4936
2015-04-06,4936
2015-04-07,4936
2015-04-08,4936
2015-04-09,4722
2015-04-10,4722
2015-04-11,4722
2015-04-12,4511
2015-04-13,4511
2015-04-14,4511
2015-04-15,4511
2015-04-16,4305
2015-04-17,4305
2015-04-18,4305
2015-04-19,4305
2015-04-20,4115
2015-04-21,4115
2015-04-22,4115
2015-04-23,4115
2015-04-24,3929
2015-04-25,3929
2015-04-26,3929
2015-04-27,3929
2015-04-28,3762
2015-04-29,3762
2015-04-30,3762
2015-05-01,3589
2015-05-02,3589
2015-05-03,3589
2015-05-04,3470
2015-05-05,3470
2015-05-06,3470
2015-05-07,3313
2015-05-08,3313
2015-05-09,3313
2015-05-10,3156
2015-05-11,3156
2015-05-12,3156
2015-05-13,3046
2015-05-14,3046
2015-05-15,3046
2015-05-16,2919
2015-05-17,2919
2015-05-18,2919
2015-05-19,2791
2015-05-20,2791
2015-05-21,2791
2015-05-22,2791
2015-05-23,2685
2015-05-24,2685
2015-05-25,2685
2015-05-26,2563
2015-05-27,2563
2015-05-28,2563
2015-05-29,2563
2015-05-30,2488
2015-05-31,2488
2015-06-01,2488
2015-06-02,2488
2015-06-03,2397
2015-06-04,2397
2015-06-05,2397
2015-06-06,2397
2015-06-07,2299
2015-06-08,2299
2015-06-09,2299
2015-06-10,2299
2015-06-11,2240
2015-06-12,2240
2015-06-13,2240
2015-06-14,2240
2015-06-15,2240
2015-06-16,2141
2015-06-17,2141
2015-06-18,2141
2015-06-19,2141
2015-06-20,2049
2015-06-21,2049
2015-06-22,2049
2015-06-23,2049
2015-06-24,1982
2015-06-25,1982
2015-06-26,1982
2015-06-27,1982
2015-06-28,1907
2015-06-29,1907
2015-06-30,1907
2015-07-01,1907
2015-07-02,1907
2015-07-03,1923
2015-07-04,1923
2015-07-05,1923
2015-07-06,1923
2015-07-07,1923
2015-07-08,1854
2015-07-09,1854
2015-07-10,1854
2015-07-11,1854
2015-07-12,1854
2015-07-13,1772
2015-07-14,1772
2015-07-15,1772
2015-07-16,1772
2015-07-17,1772
2015-07-18,1695
2015-07-19,1695
2015-07-20,1695
2015-07-21,1623
2015-07-22,1623
2015-07-23,1623
2015-07-24,1585
2015-07-25,1585
2015-07-26,1585
2015-07-27,1585
2015-07-28,1585
2015-07-29,1516
2015-07-30,1516
2015-07-31,1516
2015-08-01,1516
2015-08-02,1516
2015-08-03,1516
2015-08-04,1463
2015-08-05,1463
2015-08-06,1463
2015-08-07,1463
2015-08-08,1401
2015-08-09,1401
2015-08-10,1401
2015-08-11,1401
2015-08-12,1401
2015-08-13,1381
2015-08-14,1381
2015-08-15,1381
2015-08-16,1381
2015-08-17,1381
2015-08-18,1317
2015-08-19,1317
2015-08-20,1317
2015-08-21,1317
2015-08-22,1317
2015-08-23,1317
2015-08-24,1262
2015-08-25,1262
2015-08-26,1262
2015-08-27,1262
2015-08-28,1262
2015-08-29,1211
2015-08-30,1211
2015-08-31,1211
2015-09-01,1211
2015-09-02,1211
2015-09-03,1211
2015-09-04,1195
2015-09-05,1195
2015-09-06,1195
2015-09-07,1195
2015-09-08,1195
2015-09-09,1195
2015-09-10,1161
2015-09-11,1161
2015-09-12,1161
2015-09-13,1161
2015-09-14,1161
2015-09-15,1161
2015-09-16,1110
2015-09-17,1110
2015-09-18,1110
2015-09-19,1110
2015-09-20,1110
2015-09-21,1064
2015-09-22,1064
2015-09-23,1064
2015-09-24,1064
2015-09-25,1064
2015-09-27,1047
2015-09-28,1047
2015-09-29,1047
2015-09-30,1047
2015-10-05,1015
2015-10-06,1015
2015-10-07,1015
2015-10-08,993
2015-10-09,993
2015-10-10,993
2015-10-11,993
2015-10-12,993
2015-10-13,988
2015-10-14,988
2015-10-15,988
2015-10-16,988
2015-10-17,988
2015-10-18,983
2015-10-19,983
2015-10-20,983
2015-10-22,983
2015-10-23,1008
2015-10-24,1008
2015-10-25,1008
2015-10-26,1008
2015-10-27,1008
2015-10-29,1044
2015-10-30,1044
2015-10-31,1044
2015-11-01,1044
2015-11-02,1044
2015-11-03,1044
2015-11-04,1044
2015-11-05,1044
2015-11-06,1044
2015-11-07,1044
2015-11-08,1044
2015-11-09,1044
2015-11-10,1044
2015-11-11,1044
2015-11-12,1044
2015-11-13,1075
2015-11-14,1075
2015-11-15,1075
2015-11-16,1075
2015-11-17,1075
2015-11-18,1075
2015-11-19,1043
2015-11-20,1043
2015-11-21,1043
2015-11-22,1043
2015-11-23,1043
2015-11-24,1043
2015-11-25,1014
2015-11-26,1014
2015-11-27,1014
2015-11-28,1014
2015-11-29,1014
2015-11-30,989
2015-12-01,989
2015-12-02,989
2015-12-03,989
2015-12-04,989
2015-12-05,989
2015-12-06,975
2015-12-07,975
2015-12-08,975
2015-12-09,975
2015-12-10,975
2015-12-11,975
2015-12-12,962
2015-12-13,962
2015-12-14,962
2015-12-15,962
2015-12-16,962
2015-12-17,962
2015-12-18,931
2015-12-19,931
2015-12-20,931
2015-12-21,931
2015-12-22,931
2015-12-23,931
2015-12-24,909
2015-12-25,909
2015-12-26,909
2015-12-27,909
2015-12-28,909
2015-12-29,909
2015-12-30,914
2015-12-31,914
2016-01-01,914
2016-01-02,914
2016-01-03,914
2016-01-04,914
2016-01-05,955
2016-01-06,955
2016-01-07,955
2016-01-08,955
2016-01-09,955
2016-01-10,971
2016-01-11,971
2016-01-12,971
2016-01-13,971
2016-01-14,971
2016-01-15,942
2016-01-16,942
2016-01-17,942
2016-01-18,942
2016-01-19,942
2016-01-20,915
2016-01-21,915
2016-01-22,915
2016-01-23,915
2016-01-24,915
2016-01-25,888
2016-01-26,888
2016-01-27,888
2016-01-28,888
2016-01-29,876
2016-01-30,876
2016-01-31,876
2016-02-01,876
2016-02-02,876
2016-02-03,846
2016-02-04,846
2016-02-05,846
2016-02-06,846
2016-02-07,846
2016-02-08,846
2016-02-09,828
2016-02-10,828
2016-02-11,828
2016-02-12,828
2016-02-13,828
2016-02-14,828
2016-02-15,800
2016-02-16,800
2016-02-17,800
2016-02-18,800
2016-02-19,800
2016-02-20,776
2016-02-21,776
2016-02-22,776
2016-02-23,776
2016-02-24,776
2016-02-25,766
2016-02-26,766
2016-02-27,766
2016-02-28,766
2016-02-29,766
2016-03-01,753
2016-03-02,753
2016-03-03,753
2016-03-04,753
2016-03-05,753
2016-03-06,753
2016-03-07,747
2016-03-08,747
2016-03-09,747
2016-03-10,747
2016-03-11,747
2016-03-12,731
2016-03-13,731
2016-03-14,731
2016-03-15,731
2016-03-16,731
2016-03-17,704
2016-03-18,704
2016-03-19,704
2016-03-20,704
2016-03-21,693
2016-03-22,693
2016-03-23,693
2016-03-24,693
2016-03-25,693
2016-03-26,698
2016-03-27,698
2016-03-28,698
2016-03-29,698
2016-03-30,698
2016-03-31,698
2016-04-01,671
2016-04-02,671
2016-04-03,671
2016-04-04,671
2016-04-05,671
2016-04-06,662
2016-04-07,662
2016-04-08,662
2016-04-09,662
2016-04-10,676
2016-04-11,676
2016-04-12,676
2016-04-13,676
2016-04-14,676
2016-04-15,663
2016-04-16,663
2016-04-17,663
2016-04-18,663
2016-04-19,663
2016-04-20,669
2016-04-21,669
2016-04-22,669
2016-04-23,669
2016-04-24,669
2016-04-25,677
2016-04-26,677
2016-04-27,677
2016-04-28,677
2016-04-29,677
2016-04-30,698
2016-05-01,698
2016-05-02,698
2016-05-03,698
2016-05-04,698
2016-05-05,698
2016-05-06,698
2016-05-07,698
2016-05-08,698
2016-05-09,698
2016-05-10,698
2016-05-11,698
2016-05-12,703
2016-05-13,703
2016-05-14,703
2016-05-15,703
2016-05-16,703
2016-05-17,725
2016-05-18,725
2016-05-19,725
2016-05-22,761
2016-05-23,761
2016-05-24,761
2016-05-25,761
2016-05-26,761
2016-05-27,761
2016-05-28,761
2016-05-29,761
2016-05-30,761
2016-05-31,761
2016-06-01,763
2016-06-02,763
2016-06-03,763
2016-06-04,763
2016-06-05,763
2016-06-06,753
2016-06-07,753
2016-06-08,753
2016-06-09,753
2016-06-10,753
2016-06-11,753
2016-06-12,753
2016-06-13,753
2016-06-14,753
2016-06-15,753
2016-06-16,753
2016-06-17,753
2016-06-18,753
2016-06-19,753
2016-06-20,753
2016-06-21,753
2016-06-22,775
2016-06-23,775
2016-06-24,775
2016-06-25,775
2016-06-26,775
2016-06-27,775
2016-06-28,795
2016-06-29,795
2016-06-30,795
2016-07-01,795
2016-07-02,795
2016-07-03,818
2016-07-04,818
2016-07-05,818
2016-07-06,843
2016-07-07,843
2016-07-08,843
2016-07-09,886
2016-07-10,886
2016-07-11,886
2016-07-12,881
2016-07-13,881
2016-07-14,881
2016-07-15,881
2016-07-16,867
2016-07-17,867
2016-07-18,867
2016-07-23,863
2016-07-24,826
2016-07-25,826
2016-07-26,826
2016-07-27,826
2016-07-28,826
2016-07-29,794
2016-07-30,794
2016-07-31,794
2016-08-01,794
2016-08-02,777
2016-08-03,777
2016-08-04,777
2016-08-05,777
2016-08-06,777
2016-08-07,744
2016-08-08,744
2016-08-09,744
2016-08-10,744
2016-08-11,744
2016-08-12,744
2016-08-13,727
2016-08-14,727
2016-08-15,727
2016-08-16,727
2016-08-17,727
2016-08-18,727
2016-08-19,709
2016-08-20,709
2016-08-21,709
2016-08-22,709
2016-08-23,709
2016-08-24,709
2016-08-25,689
2016-08-26,689
2016-08-28,689
2016-08-31,703
2016-09-01,703
2016-09-02,703
2016-09-03,703
2016-09-04,703
2016-09-05,703
2016-09-06,725
2016-09-07,725
2016-09-08,725
2016-09-09,725
2016-09-10,725
2016-09-11,725
2016-09-12,725
2016-09-13,728
2016-09-14,728
2016-09-15,728
2016-09-16,728
2016-09-17,728
2016-09-18,728
2016-09-19,744
2016-09-20,744
2016-09-21,744
2016-09-22,744
2016-09-23,744
2016-09-24,744
2016-09-25,744
2016-09-26,744
2016-09-27,766
2016-09-28,766
2016-09-29,766
2016-09-30,766
2016-10-01,766
2016-10-02,766
2016-10-03,766
2016-10-04,760
2016-10-05,760
2016-10-06,760
2016-10-07,760
2016-10-08,760
2016-10-09,760
2016-10-10,760
2016-10-11,748
2016-10-12,748
2016-10-13,748
2016-10-14,748
2016-10-15,748
2016-10-16,748
2016-10-17,754
2016-10-18,754
2016-10-19,754
2016-10-20,754
2016-10-21,754
2016-10-22,754
2016-10-23,772
2016-10-24,772
2016-10-25,772
2016-10-26,772
2016-10-27,772
2016-10-28,772
2016-10-29,807
2016-10-30,807
2016-10-31,807
2016-11-01,807
2016-11-02,807
2016-11-03,807
2016-11-04,844
2016-11-05,844
2016-11-06,844
2016-11-07,844
2016-11-08,844
2016-11-09,844
2016-11-10,844
2016-11-11,844
2016-11-12,881
2016-11-13,881
2016-11-14,881
2016-11-15,881
2016-12-07,1018
2016-12-08,1018
2016-12-09,1022
2016-12-10,1022
2016-12-11,1022
2016-12-12,1022
2016-12-13,1022
2016-12-14,1022
2016-12-15,1022
2016-12-16,1024
2016-12-17,1024
2016-12-18,1024
2016-12-19,1024
2016-12-20,1024
2016-12-21,1024
2016-12-22,1024
2016-12-23,1005
2016-12-24,1005
2016-12-25,1005
2016-12-26,1005
2016-12-27,1005
2016-12-28,1005
2016-12-29,967
2016-12-30,967
2016-12-31,967
2017-01-01,967
2017-01-02,967
2017-01-03,934
2017-01-04,934
2017-01-05,934
2017-01-06,934
2017-01-07,934
2017-01-08,939
2017-01-09,939
2017-01-10,939
2017-01-11,939
2017-01-12,939
2017-01-13,981
2017-01-14,981
2017-01-15,981
2017-01-16,981
2017-01-17,981
2017-01-18,981
2017-01-19,1011
2017-01-20,1011
2017-01-21,1011
2017-01-22,1011
2017-01-23,1011
2017-01-27,1019
2017-01-28,1019
2017-01-29,978
2017-01-30,978
2017-01-31,978
2017-02-01,978
2017-02-02,978
2017-02-03,962
2017-02-04,962
2017-02-05,962
2017-02-06,962
2017-02-07,964
2017-02-08,964
2017-02-09,964
2017-02-10,964
2017-02-11,964
2017-02-12,950
2017-02-13,950
2017-02-14,950
2017-02-15,950
2017-02-16,927
2017-02-18,927
2017-02-19,927
2017-02-20,927
2017-02-21,917
2017-02-22,917
2017-02-23,917
2017-02-24,917
2017-02-25,917
2017-02-26,893
2017-02-27,893
2017-02-28,893
2017-03-01,893
2017-03-02,903
2017-03-03,903
2017-03-04,903
2017-03-05,903
2017-03-06,903
2017-03-07,923
2017-03-08,923
2017-03-09,923
2017-03-10,923
2017-03-11,901
2017-03-12,901
2017-03-13,901
2017-03-14,901
2017-03-15,879
2017-03-16,879
2017-03-17,879
2017-03-18,879
2017-03-19,879
2017-03-20,879
2017-03-21,841
2017-03-22,841
2017-03-23,841
2017-03-24,841
2017-03-25,841
2017-03-26,844
2017-03-27,844
2017-03-28,844
2017-03-29,844
2017-03-30,844
2017-03-31,844
2017-04-01,884
2017-04-02,884
2017-04-03,884
2017-04-04,884
2017-04-12,926
2017-04-13,955
2017-04-14,955
2017-04-15,955
2017-04-16,955
2017-04-17,955
2017-04-18,955
2017-04-19,976
2017-04-20,976
2017-04-21,976
2017-04-22,976
2017-04-23,976
2017-04-24,976
2017-04-25,939
2017-04-26,939
2017-04-27,939
2017-04-28,939
2017-04-29,939
2017-04-30,919
2017-05-01,919
2017-05-02,919
2017-05-03,919
2017-05-04,919
2017-05-05,919
2017-05-06,890
2017-05-07,890
2017-05-08,890
2017-05-09,890
2017-05-10,890
