date_obj,Blamish%20bark%20shell price
2016-02-01,1866
2016-02-02,1866
2016-02-03,1866
2016-02-04,1866
2016-02-05,1866
2016-02-06,1866
2016-02-07,1866
2016-02-08,1866
2016-02-09,1866
2016-02-10,1866
2016-02-11,1866
2016-02-12,1866
2016-02-13,1866
2016-02-14,1866
2016-02-15,1866
2016-02-16,1866
2016-02-17,1866
2016-02-18,1866
2016-02-19,1866
2016-02-20,1866
2016-02-21,1866
2016-02-22,1866
2016-02-23,1866
2016-02-24,1866
2016-02-25,1866
2016-02-26,1866
2016-02-27,1784
2016-02-28,1784
2016-02-29,1784
2016-03-01,1784
2016-03-02,1784
2016-03-03,1784
2016-03-04,1784
2016-03-05,1784
2016-03-06,1784
2016-03-07,1784
2016-03-08,1784
2016-03-09,1784
2016-03-10,1784
2016-03-11,1784
2016-03-12,1784
2016-03-13,1784
2016-03-14,1784
2016-03-15,1784
2016-03-16,1784
2016-03-17,1784
2016-03-18,1784
2016-03-19,1784
2016-03-20,1784
2016-03-21,1784
2016-03-22,1784
2016-03-23,1784
2016-03-24,1784
2016-03-25,1784
2016-03-26,1784
2016-03-27,1784
2016-03-28,1784
2016-03-29,1784
2016-03-30,1784
2016-03-31,1784
2016-04-01,1701
2016-04-02,1701
2016-04-03,1701
2016-04-04,1701
2016-04-05,1701
2016-04-06,1701
2016-04-07,1701
2016-04-08,1701
2016-04-09,1701
2016-04-10,1701
2016-04-11,1701
2016-04-12,1701
2016-04-13,1701
2016-04-14,1701
2016-04-15,1701
2016-04-16,1701
2016-04-17,1701
2016-04-18,1701
2016-04-19,1701
2016-04-20,1701
2016-04-21,1701
2016-04-22,1701
2016-04-23,1701
2016-04-24,1701
2016-04-25,1701
2016-04-26,1701
2016-04-27,1701
2016-04-28,1701
2016-04-29,1701
2016-04-30,1701
2016-05-01,1701
2016-05-02,1701
2016-05-03,1701
2016-05-04,1701
2016-05-05,1623
2016-05-06,1623
2016-05-07,1623
2016-05-08,1623
2016-05-09,1623
2016-05-10,1623
2016-05-11,1623
2016-05-12,1623
2016-05-13,1623
2016-05-14,1623
2016-05-15,1623
2016-05-16,1623
2016-05-17,1623
2016-05-18,1623
2016-05-19,1623
2016-05-22,1623
2016-05-23,1623
2016-05-24,1623
2016-05-25,1623
2016-05-26,1623
2016-05-27,1623
2016-05-28,1623
2016-05-29,1623
2016-05-30,1623
2016-05-31,1623
2016-06-01,1623
2016-06-02,1623
2016-06-03,1623
2016-06-04,1623
2016-06-05,1545
2016-06-06,1545
2016-06-07,1545
2016-06-08,1545
2016-06-09,1545
2016-06-10,1545
2016-06-11,1545
2016-06-12,1545
2016-06-13,1545
2016-06-14,1545
2016-06-15,1545
2016-06-16,1545
2016-06-17,1545
2016-06-18,1545
2016-06-19,1545
2016-06-20,1545
2016-06-21,1545
2016-06-22,1545
2016-06-23,1545
2016-06-24,1545
2016-06-25,1545
2016-06-26,1545
2016-06-27,1545
2016-06-28,1545
2016-06-29,1545
2016-06-30,1545
2016-07-01,1545
2016-07-02,1545
2016-07-03,1545
2016-07-04,1471
2016-07-05,1471
2016-07-06,1471
2016-07-07,1471
2016-07-08,1471
2016-07-09,1471
2016-07-10,1471
2016-07-11,1471
2016-07-12,1471
2016-07-13,1471
2016-07-14,1471
2016-07-15,1471
2016-07-16,1471
2016-07-17,1471
2016-07-18,1471
2016-07-23,1471
2016-07-24,1471
2016-07-25,1471
2016-07-26,1471
2016-07-27,1471
2016-07-28,1471
2016-07-29,1471
2016-07-30,1471
2016-07-31,1471
2016-08-01,1471
2016-08-02,1471
2016-08-03,1471
2016-08-04,1471
2016-08-05,1471
2016-08-06,1471
2016-08-07,1471
2016-08-08,1471
2016-08-09,1403
2016-08-10,1403
2016-08-11,1403
2016-08-12,1403
2016-08-13,1403
2016-08-14,1403
2016-08-15,1403
2016-08-16,1403
2016-08-17,1403
2016-08-18,1403
2016-08-19,1403
2016-08-20,1403
2016-08-21,1403
2016-08-22,1403
2016-08-23,1403
2016-08-24,1403
2016-08-25,1403
2016-08-26,1403
2016-08-28,1403
2016-08-31,1403
2016-09-01,1403
2016-09-02,1403
2016-09-03,1403
2016-09-04,1403
2016-09-05,1403
2016-09-06,1403
2016-09-07,1403
2016-09-08,1403
2016-09-09,1403
2016-09-10,1403
2016-09-11,1403
2016-09-12,1403
2016-09-13,1403
2016-09-14,1403
2016-09-15,1403
2016-09-16,1403
2016-09-17,1403
2016-09-18,1403
2016-09-19,1403
2016-09-20,1336
2016-09-21,1336
2016-09-22,1336
2016-09-23,1336
2016-09-24,1336
2016-09-25,1336
2016-09-26,1336
2016-09-27,1336
2016-09-28,1336
2016-09-29,1336
2016-09-30,1336
2016-10-01,1336
2016-10-02,1336
2016-10-03,1336
2016-10-04,1336
2016-10-05,1336
2016-10-06,1336
2016-10-07,1336
2016-10-08,1336
2016-10-09,1336
2016-10-10,1336
2016-10-11,1336
2016-10-12,1336
2016-10-13,1336
2016-10-14,1336
2016-10-15,1336
2016-10-16,1336
2016-10-17,1336
2016-10-18,1336
2016-10-19,1336
2016-10-20,1336
2016-10-21,1336
2016-10-22,1336
2016-10-23,1336
2016-10-24,1336
2016-10-25,1336
2016-10-26,1336
2016-10-27,1336
2016-10-28,1336
2016-10-29,1336
2016-10-30,1336
2016-10-31,1336
2016-11-01,1336
2016-11-02,1278
2016-11-03,1278
2016-11-04,1278
2016-11-05,1278
2016-11-06,1278
2016-11-07,1278
2016-11-08,1278
2016-11-09,1278
2016-11-10,1278
2016-11-11,1278
2016-11-12,1278
2016-11-13,1278
2016-11-14,1278
2016-11-15,1278
2016-12-07,1217
2016-12-08,1217
2016-12-09,1217
2016-12-10,1217
2016-12-11,1217
2016-12-12,1217
2016-12-13,1217
2016-12-14,1217
2016-12-15,1217
2016-12-16,1217
2016-12-17,1217
2016-12-18,1217
2016-12-19,1217
2016-12-20,1217
2016-12-21,1217
2016-12-22,1217
2016-12-23,1217
2016-12-24,1217
2016-12-25,1217
2016-12-26,1217
2016-12-27,1217
2016-12-28,1217
2016-12-29,1217
2016-12-30,1217
2016-12-31,1217
2017-01-01,1217
2017-01-02,1217
2017-01-03,1217
2017-01-04,1217
2017-01-05,1217
2017-01-06,1217
2017-01-07,1217
2017-01-08,1217
2017-01-09,1163
2017-01-10,1163
2017-01-11,1163
2017-01-12,1163
2017-01-13,1163
2017-01-14,1163
2017-01-15,1163
2017-01-16,1163
2017-01-17,1163
2017-01-18,1163
2017-01-19,1163
2017-01-20,1163
2017-01-21,1163
2017-01-22,1163
2017-01-23,1163
2017-01-27,1163
2017-01-28,1163
2017-01-29,1163
2017-01-30,1163
2017-01-31,1163
2017-02-01,1163
2017-02-02,1163
2017-02-03,1163
2017-02-04,1163
2017-02-05,1163
2017-02-06,1163
2017-02-07,1163
2017-02-08,1108
2017-02-09,1108
2017-02-10,1108
2017-02-11,1108
2017-02-12,1108
2017-02-13,1108
2017-02-14,1108
2017-02-15,1108
2017-02-16,1108
2017-02-18,1108
2017-02-19,1108
2017-02-20,1108
2017-02-21,1108
2017-02-22,1108
2017-02-23,1108
2017-02-24,1108
2017-02-25,1108
2017-02-26,1108
2017-02-27,1108
2017-02-28,1108
2017-03-01,1108
2017-03-02,1108
2017-03-03,1108
2017-03-04,1108
2017-03-05,1108
2017-03-06,1108
2017-03-07,1108
2017-03-08,1108
2017-03-09,1108
2017-03-10,1108
2017-03-11,1108
2017-03-12,1108
2017-03-13,1108
2017-03-14,1056
2017-03-15,1056
2017-03-16,1056
2017-03-17,1056
2017-03-18,1056
2017-03-19,1056
2017-03-20,1056
2017-03-21,1056
2017-03-22,1056
2017-03-23,1056
2017-03-24,1056
2017-03-25,1056
2017-03-26,1056
2017-03-27,1056
2017-03-28,1056
2017-03-29,1056
2017-03-30,1056
2017-03-31,1056
2017-04-01,1056
2017-04-02,1056
2017-04-03,1056
2017-04-04,1056
2017-04-12,1056
2017-04-13,1056
2017-04-14,1056
2017-04-15,1056
2017-04-16,1056
2017-04-17,1056
2017-04-18,1008
2017-04-19,1008
2017-04-20,1008
2017-04-21,1008
2017-04-22,1008
2017-04-23,1008
2017-04-24,1008
2017-04-25,1008
2017-04-26,1008
2017-04-27,1008
2017-04-28,1008
2017-04-29,1008
2017-04-30,1008
2017-05-01,1008
2017-05-02,1008
2017-05-03,1008
2017-05-04,1008
2017-05-05,1008
2017-05-06,1008
2017-05-07,1008
2017-05-08,1008
2017-05-09,1008
2017-05-10,1008
2017-05-11,1008
2017-05-12,1008
2017-05-13,1008
2017-05-14,966
2017-05-15,966
2017-05-16,966
2017-05-17,966
2017-05-18,966
2017-05-19,966
2017-05-20,966
2017-05-21,966
2017-05-22,966
2017-05-23,966
2017-05-24,966
2017-05-25,966
2017-05-26,966
2017-05-27,966
2017-05-28,966
2017-05-29,966
2017-05-30,966
2017-05-31,966
2017-06-01,966
2017-06-02,966
2017-06-03,966
2017-06-04,966
2017-06-05,966
2017-06-06,966
2017-06-07,966
2017-06-08,966
2017-06-09,966
2017-06-10,928
2017-06-11,928
2017-06-12,928
2017-06-13,928
2017-06-14,928
2017-06-15,928
2017-06-16,928
2017-06-17,928
2017-06-18,928
2017-06-19,928
2017-06-20,928
2017-06-21,928
2017-06-22,928
2017-06-23,928
2017-06-24,928
2017-06-25,928
2017-06-26,928
2017-06-27,928
2017-06-28,928
2017-06-29,928
2017-06-30,928
2017-07-01,928
2017-07-02,928
2017-07-03,928
2017-07-04,928
2017-07-05,928
2017-07-06,928
2017-07-07,928
2017-07-08,928
2017-07-13,888
2017-07-14,888
2017-07-15,888
2017-07-16,888
2017-07-17,888
2017-07-18,888
2017-07-19,888
2017-07-20,888
2017-07-21,888
2017-07-22,888
2017-07-23,888
2017-07-24,888
2017-07-25,888
2017-07-26,888
2017-07-27,888
2017-07-28,888
2017-07-29,888
2017-07-30,888
2017-07-31,888
2017-08-01,888
2017-08-02,888
2017-08-03,888
2017-08-04,888
2017-08-05,888
2017-08-06,888
2017-08-09,859
2017-08-10,859
2017-08-11,859
2017-08-12,859
2017-08-13,859
2017-08-14,859
2017-08-15,859
2017-08-16,859
2017-08-17,859
2017-08-18,859
2017-08-19,859
2017-08-20,859
2017-08-21,859
2017-08-22,859
2017-08-23,859
2017-08-24,859
2017-08-25,859
2017-08-26,859
2017-08-27,859
2017-08-28,859
2017-08-29,859
2017-08-30,859
2017-08-31,859
2017-09-01,859
2017-09-02,859
2017-09-03,859
2017-09-04,828
2017-09-05,828
2017-09-06,828
2017-09-07,828
2017-09-08,828
2017-09-09,828
2017-09-10,828
2017-09-11,828
2017-09-12,828
2017-09-13,828
2017-09-14,828
2017-09-15,828
2017-09-16,828
2017-09-17,828
2017-09-18,828
2017-09-19,828
2017-09-20,828
2017-09-22,828
2017-09-23,828
2017-09-24,828
2017-09-25,828
2017-09-26,828
2017-09-27,828
2017-09-28,828
2017-09-29,791
2017-09-30,791
2017-10-01,791
2017-10-02,791
2017-10-03,791
2017-10-04,791
2017-10-05,791
2017-10-06,791
2017-10-07,791
2017-10-08,791
2017-10-09,791
2017-10-10,791
2017-10-11,791
2017-10-12,791
2017-10-13,791
2017-10-14,791
2017-10-15,791
2017-10-16,791
2017-10-17,791
2017-10-18,791
2017-10-19,791
2017-10-20,791
2017-10-21,791
2017-10-22,791
2017-10-23,756
2017-10-24,756
2017-10-25,756
2017-10-26,756
2017-10-27,756
2017-10-28,756
2017-10-29,756
2017-10-30,756
2017-10-31,756
2017-11-01,756
2017-11-02,756
2017-11-03,756
2017-11-04,756
2017-11-05,756
2017-11-06,756
2017-11-07,756
2017-11-08,756
2017-11-09,756
2017-11-10,756
2017-11-11,756
2017-11-12,756
2017-11-13,756
2017-11-14,756
2017-11-15,756
2017-11-16,756
2017-11-17,726
2017-11-18,726
2017-11-19,726
2017-11-20,726
2017-11-21,726
2017-11-22,726
2017-11-23,726
2017-11-24,726
2017-11-25,726
2017-11-26,726
2017-11-27,726
2017-11-28,726
2017-11-29,726
2017-11-30,726
2017-12-01,726
2017-12-02,726
2017-12-03,726
2017-12-04,726
2017-12-05,726
2017-12-06,726
2017-12-07,726
2017-12-08,726
2017-12-09,726
2017-12-10,726
2017-12-11,708
2017-12-12,708
2017-12-13,708
2017-12-14,708
2017-12-15,708
2017-12-16,708
2017-12-17,708
2017-12-18,708
2017-12-19,708
2017-12-20,708
2017-12-21,708
2017-12-22,708
2017-12-23,708
2017-12-24,708
2017-12-25,708
2017-12-26,708
2017-12-27,708
2017-12-28,708
2017-12-29,708
2017-12-30,708
2017-12-31,708
2018-01-01,708
2018-01-02,708
2018-01-03,708
2018-01-04,687
2018-01-05,687
2018-01-06,687
2018-01-07,687
2018-01-08,687
2018-01-09,687
2018-01-10,687
2018-01-11,687
2018-01-12,687
2018-01-13,687
2018-01-14,687
2018-01-15,687
2018-01-16,687
2018-01-17,687
2018-01-18,687
2018-01-19,687
2018-01-20,687
2018-01-21,687
2018-01-22,687
2018-01-23,687
2018-01-24,653
2018-01-25,653
2018-01-26,653
2018-01-27,653
2018-01-28,653
2018-01-29,653
2018-01-30,653
2018-01-31,653
2018-02-01,653
2018-02-02,653
2018-02-03,653
2018-02-04,624
2018-02-05,624
2018-02-06,624
2018-02-07,624
2018-02-08,624
2018-02-09,624
2018-02-10,624
2018-02-11,624
2018-02-12,624
2018-02-13,624
2018-02-14,624
2018-02-15,624
2018-02-16,624
2018-02-17,597
2018-02-18,597
2018-02-19,597
2018-02-20,597
2018-02-21,597
2018-02-22,597
2018-02-23,597
2018-02-24,597
2018-02-25,597
2018-02-26,597
2018-02-27,597
2018-02-28,597
2018-03-01,597
2018-03-02,576
2018-03-03,576
2018-03-04,576
2018-03-05,576
2018-03-06,576
2018-03-07,576
2018-03-08,576
2018-03-09,576
2018-03-10,576
2018-03-11,576
2018-03-12,576
2018-03-13,576
2018-03-14,576
2018-03-15,576
2018-03-16,550
2018-03-17,550
2018-03-18,550
2018-03-20,550
2018-03-21,550
2018-03-22,550
2018-03-23,550
2018-03-24,550
2018-03-25,550
2018-03-26,550
2018-03-27,550
2018-03-28,550
2018-03-29,528
2018-03-30,528
2018-03-31,528
2018-04-01,528
2018-04-02,528
2018-04-03,528
2018-04-04,528
2018-04-05,528
2018-04-06,528
2018-04-07,528
2018-04-08,528
2018-04-09,528
2018-04-10,528
2018-04-11,528
2018-04-12,503
2018-04-13,503
2018-04-14,503
2018-04-15,503
2018-04-16,503
2018-04-17,503
2018-04-18,503
2018-04-19,503
2018-04-20,503
2018-04-21,503
2018-04-22,503
2018-04-23,503
2018-04-24,503
2018-04-25,503
2018-04-26,503
2018-04-27,481
2018-04-28,481
2018-04-29,481
2018-04-30,481
2018-05-01,481
2018-05-02,481
2018-05-03,481
2018-05-04,481
2018-05-05,481
2018-05-06,481
2018-05-07,481
2018-05-08,481
2018-05-09,481
2018-05-10,481
2018-05-11,481
2018-05-12,464
2018-05-13,464
2018-05-14,464
2018-05-15,464
2018-05-16,464
2018-05-17,464
2018-05-18,464
2018-05-19,464
2018-05-20,464
2018-05-21,464
2018-05-22,464
2018-05-23,464
2018-05-24,464
2018-05-25,464
2018-05-26,464
2018-05-27,464
2018-05-28,445
2018-05-29,445
2018-05-30,445
2018-05-31,445
2018-06-01,445
2018-06-02,445
2018-06-03,445
2018-06-04,445
2018-06-05,445
2018-06-06,445
2018-06-07,445
2018-06-08,445
2018-06-09,445
2018-06-10,426
2018-06-11,426
2018-06-12,426
2018-06-13,426
2018-06-14,426
2018-06-15,426
2018-06-16,426
2018-06-17,426
2018-06-18,426
2018-06-19,426
2018-06-20,426
2018-06-21,426
2018-06-22,426
2018-06-23,426
2018-06-24,426
2018-06-25,415
2018-06-26,415
2018-06-27,415
2018-06-28,415
2018-06-29,415
2018-06-30,415
2018-07-01,415
2018-07-02,415
2018-07-03,415
2018-07-04,415
2018-07-05,415
2018-07-06,415
2018-07-07,415
2018-07-08,415
2018-07-09,405
2018-07-10,405
2018-07-11,405
2018-07-12,405
2018-07-13,405
2018-07-14,405
2018-07-15,405
2018-07-16,405
2018-07-17,405
2018-07-18,405
2018-07-19,405
2018-07-20,405
2018-07-21,405
2018-07-22,405
2018-07-23,405
2018-07-24,405
2018-07-25,389
2018-07-26,389
2018-07-27,389
2018-07-28,389
2018-07-29,389
2018-07-30,389
2018-07-31,389
2018-08-01,389
2018-08-02,389
2018-08-03,389
2018-08-04,389
2018-08-05,375
2018-08-06,375
2018-08-07,375
2018-08-08,375
2018-08-09,375
2018-08-10,375
2018-08-11,375
2018-08-12,375
2018-08-14,375
2018-08-16,375
2018-08-17,357
2018-08-18,357
2018-08-19,357
2018-08-20,357
2018-08-21,357
2018-08-22,357
2018-08-23,357
2018-08-24,357
2018-08-25,357
2018-08-26,357
2018-08-27,357
2018-08-28,357
2018-08-29,344
2018-08-30,344
2018-08-31,344
2018-09-01,344
2018-09-02,344
2018-09-03,344
2018-09-04,344
2018-09-05,344
2018-09-06,344
2018-09-07,344
2018-09-08,344
2018-09-09,344
2018-09-10,344
2018-09-11,344
2018-09-12,330
2018-09-13,330
2018-09-14,330
2018-09-15,330
2018-09-16,330
2018-09-17,330
2018-09-18,330
2018-09-19,330
2018-09-20,330
2018-09-21,330
2018-09-22,330
2018-09-23,330
2018-09-24,330
2018-09-25,330
2018-09-26,319
2018-09-27,319
2018-09-28,319
2018-09-29,319
2018-09-30,319
2018-10-01,319
2018-10-02,319
2018-10-03,319
2018-10-04,319
2018-10-05,319
2018-10-06,319
2018-10-07,319
2018-10-08,319
2018-10-09,309
2018-10-10,309
2018-10-11,309
2018-10-12,309
2018-10-13,309
2018-10-14,309
2018-10-15,309
2018-10-16,309
2018-10-17,309
2018-10-18,309
2018-10-19,309
2018-10-20,309
2018-10-21,309
2018-10-22,319
2018-10-23,319
2018-10-24,319
2018-10-25,319
2018-10-26,319
2018-10-27,319
2018-10-28,319
2018-10-29,319
2018-10-30,319
2018-10-31,319
2018-11-01,319
2018-11-03,319
2018-11-04,319
2018-11-05,309
2018-11-06,309
2018-11-07,309
2018-11-08,309
2018-11-09,309
2018-11-10,309
2018-11-11,309
2018-11-12,309
2018-11-13,309
2018-11-15,301
2018-11-16,301
2018-11-17,301
2018-11-18,301
2018-11-19,301
2018-11-20,301
2018-11-21,301
2018-11-22,301
2018-11-23,300
2018-11-24,300
2018-11-25,300
2018-11-26,300
2018-11-27,300
2018-11-28,300
2018-11-29,300
2018-12-01,305
2018-12-02,305
2018-12-03,305
2018-12-04,305
2018-12-05,305
2018-12-07,305
2018-12-09,310
2018-12-10,310
2018-12-11,310
2018-12-12,310
2018-12-13,310
2018-12-14,310
2018-12-15,310
2018-12-16,310
2018-12-17,309
2018-12-18,309
2018-12-19,309
2018-12-20,309
2018-12-21,309
2018-12-22,309
2018-12-23,309
2018-12-24,306
2018-12-25,306
2018-12-26,306
2018-12-27,306
2018-12-28,306
2018-12-29,306
2018-12-30,306
2018-12-31,295
2019-01-01,295
2019-01-02,295
2019-01-03,295
2019-01-04,295
2019-01-05,295
2019-01-06,285
2019-01-08,285
2019-01-10,285
2019-01-11,285
2019-01-12,285
2019-01-13,285
2019-01-14,275
2019-01-15,275
2019-01-16,275
2019-01-17,275
2019-01-18,275
2019-01-19,275
2019-01-20,275
2019-01-21,264
2019-01-22,264
2019-01-23,264
2019-01-24,264
2019-01-25,264
2019-01-26,264
2019-01-27,264
2019-01-28,264
2019-01-29,256
2019-01-30,256
2019-01-31,256
2019-02-01,256
2019-02-02,256
2019-02-03,256
2019-02-04,256
2019-02-05,253
2019-02-06,253
2019-02-07,253
2019-02-08,253
2019-02-09,253
2019-02-10,253
2019-02-11,253
2019-02-12,246
2019-02-13,246
2019-02-14,246
2019-02-15,246
2019-02-16,246
2019-02-17,246
2019-02-18,246
2019-02-19,246
2019-02-20,246
2019-02-21,236
2019-02-22,236
2019-02-23,236
2019-02-24,236
2019-02-25,236
2019-02-26,236
2019-02-27,236
2019-02-28,236
2019-03-01,236
2019-03-02,236
2019-03-03,236
2019-03-04,236
2019-03-05,236
2019-03-06,236
2019-03-07,229
2019-03-08,229
2019-03-09,229
2019-03-10,229
2019-03-11,229
2019-03-12,229
2019-03-13,229
2019-03-14,229
2019-03-15,229
2019-03-16,229
2019-03-17,220
2019-03-18,220
2019-03-19,220
2019-03-20,220
2019-03-21,220
2019-03-22,220
2019-03-23,220
2019-03-24,220
2019-03-25,220
2019-03-26,212
2019-03-27,212
2019-03-28,212
2019-03-29,212
2019-03-30,212
2019-03-31,212
2019-04-01,212
2019-04-02,212
2019-04-03,212
2019-04-04,212
2019-04-05,212
2019-04-06,209
2019-04-07,209
2019-04-08,209
2019-04-09,209
2019-04-10,209
2019-04-11,209
2019-04-12,209
2019-04-13,209
2019-04-14,203
2019-04-15,203
2019-04-16,203
2019-04-17,203
2019-04-18,203
2019-04-19,203
2019-04-20,203
2019-04-21,203
2019-04-22,203
2019-04-23,197
2019-04-24,197
2019-04-25,197
2019-04-26,197
2019-04-27,197
2019-04-28,197
2019-04-29,197
2019-04-30,197
2019-05-01,197
2019-05-02,204
2019-05-03,204
2019-05-04,204
2019-05-05,204
2019-05-06,204
2019-05-07,204
2019-05-08,204
2019-05-09,204
2019-05-10,204
2019-05-11,204
2019-05-12,206
2019-05-13,206
2019-05-14,206
2019-05-15,206
2019-05-16,206
2019-05-17,206
2019-05-18,206
2019-05-19,206
2019-05-20,206
2019-05-21,206
2019-05-22,206
2019-05-23,204
2019-05-24,204
2019-05-25,204
2019-05-26,204
2019-05-27,204
2019-05-28,204
2019-05-29,204
2019-05-30,204
2019-05-31,204
2019-06-01,204
2019-06-02,199
2019-06-03,199
2019-06-04,199
2019-06-05,199
2019-06-06,199
2019-06-07,199
