date_obj,Monkey%20tail price
2016-09-16,9013303
2016-09-17,9013303
2016-09-18,9013303
2016-09-19,9013303
2016-09-20,9013303
2016-09-21,9013303
2016-09-22,9013303
2016-09-23,8562637
2016-09-24,8562637
2016-09-25,8562637
2016-09-26,8562637
2016-09-27,8562637
2016-09-28,8562637
2016-09-29,8562637
2016-09-30,8562637
2016-10-01,8562637
2016-10-02,8562637
2016-10-03,8562637
2016-10-04,8134505
2016-10-05,8134505
2016-10-06,8134505
2016-10-07,8134505
2016-10-08,8134505
2016-10-09,8134505
2016-10-10,8134505
2016-10-11,8134505
2016-10-12,8134505
2016-10-13,8134505
2016-10-14,7732036
2016-10-15,7732036
2016-10-16,7732036
2016-10-17,7732036
2016-10-18,7732036
2016-10-19,7732036
2016-10-20,7732036
2016-10-21,7732036
2016-10-22,7732036
2016-10-23,7732036
2016-10-24,7345434
2016-10-25,7345434
2016-10-26,7345434
2016-10-27,7345434
2016-10-28,7345434
2016-10-29,7345434
2016-10-30,7345434
2016-10-31,7345434
2016-11-01,7345434
2016-11-02,6980410
2016-11-03,6980410
2016-11-04,6980410
2016-11-05,6980410
2016-11-06,6980410
2016-11-07,6980410
2016-11-08,6980410
2016-11-09,6980410
2016-11-10,6631389
2016-11-11,6631389
2016-11-12,6631389
2016-11-13,6631389
2016-11-14,6631389
2016-12-07,5685586
2016-12-08,5685586
2016-12-09,5685586
2016-12-10,5685586
2016-12-11,5685586
2016-12-12,5685586
2016-12-13,5685586
2016-12-14,5401306
2016-12-15,5401306
2016-12-16,5401306
2016-12-17,5401306
2016-12-18,5401306
2016-12-19,5401306
2016-12-20,5401306
2016-12-21,5401306
2016-12-22,5401306
2016-12-23,5131240
2016-12-24,5131240
2016-12-25,5131240
2016-12-26,5131240
2016-12-27,5131240
2016-12-28,5131240
2016-12-29,5131240
2016-12-30,5131240
2016-12-31,5131240
2017-01-01,4874678
2017-01-02,4874678
2017-01-03,4874678
2017-01-04,4874678
2017-01-05,4874678
2017-01-06,4874678
2017-01-07,4874678
2017-01-08,4633269
2017-01-09,4633269
2017-01-10,4633269
2017-01-11,4633269
2017-01-12,4633269
2017-01-13,4633269
2017-01-14,4633269
2017-01-15,4401605
2017-01-16,4401605
2017-01-17,4401605
2017-01-18,4401605
2017-01-19,4401605
2017-01-20,4401605
2017-01-21,4401605
2017-01-22,4401605
2017-01-27,4181524
2017-01-28,4181524
2017-01-29,4181524
2017-01-30,3972447
2017-01-31,3972447
2017-02-01,3972447
2017-02-02,3972447
2017-02-03,3972447
2017-02-04,3972447
2017-02-05,3775861
2017-02-06,3775861
2017-02-07,3775861
2017-02-08,3775861
2017-02-09,3775861
2017-02-10,3775861
2017-02-11,3587067
2017-02-12,3587067
2017-02-13,3587067
2017-02-14,3587067
2017-02-15,3587067
2017-02-16,3587067
2017-02-18,3407713
2017-02-19,3407713
2017-02-20,3407713
2017-02-21,3407713
2017-02-22,3407713
2017-02-23,3407713
2017-02-24,3407713
2017-02-25,3237327
2017-02-26,3237327
2017-02-27,3237327
2017-02-28,3237327
2017-03-01,3237327
2017-03-02,3237327
2017-03-03,3075752
2017-03-04,3075752
2017-03-05,3075752
2017-03-06,3075752
2017-03-07,3075752
2017-03-08,3075752
2017-03-09,2923357
2017-03-10,2923357
2017-03-11,2923357
2017-03-12,2923357
2017-03-13,2923357
2017-03-14,2779728
2017-03-15,2779728
2017-03-16,2779728
2017-03-17,2779728
2017-03-18,2779728
2017-03-19,2779728
2017-03-20,2641494
2017-03-21,2641494
2017-03-22,2641494
2017-03-23,2641494
2017-03-24,2641494
2017-03-25,2641494
2017-03-26,2641494
2017-03-27,2509419
2017-03-28,2509419
2017-03-29,2509419
2017-03-30,2509419
2017-03-31,2509419
2017-04-01,2509419
2017-04-02,2509419
2017-04-03,2385260
2017-04-04,2385260
2017-04-12,721000
2017-04-13,721000
2017-04-14,721000
2017-04-15,721000
2017-04-16,721000
2017-04-17,754573
2017-04-18,754573
2017-04-19,754573
2017-04-20,754573
2017-04-21,754573
2017-04-22,754573
2017-04-23,754573
2017-04-24,791233
2017-04-25,791233
2017-04-26,791233
2017-04-27,791233
2017-04-28,791233
2017-04-29,791233
2017-04-30,828901
2017-05-01,828901
2017-05-02,828901
2017-05-03,828901
2017-05-04,828901
2017-05-05,828901
2017-05-06,828901
2017-05-07,867640
2017-05-08,867640
2017-05-09,867640
2017-05-10,867640
2017-05-11,867640
2017-05-12,867640
2017-05-13,895201
2017-05-14,895201
2017-05-15,895201
2017-05-16,895201
2017-05-17,895201
2017-05-18,895201
2017-05-19,895201
2017-05-20,908536
2017-05-21,908536
2017-05-22,908536
2017-05-23,908536
2017-05-24,908536
2017-05-25,908536
2017-05-26,908536
2017-05-27,898728
2017-05-28,898728
2017-05-29,898728
2017-05-30,898728
2017-05-31,898728
2017-06-01,898728
2017-06-02,854547
2017-06-03,854547
2017-06-06,854547
2017-06-07,854547
2017-06-08,854547
2017-06-09,854547
2017-06-10,811819
2017-06-11,811819
2017-06-12,811819
2017-06-13,811819
2017-06-14,811819
2017-06-15,811819
2017-06-16,811819
2017-06-17,811819
2017-06-18,772128
2017-06-19,772128
2017-06-20,772128
2017-06-21,772128
2017-06-22,772128
2017-06-23,772128
2017-06-24,772128
2017-06-25,772128
2017-06-26,772128
2017-06-27,772128
2017-06-28,772128
2017-06-29,733762
2017-06-30,733762
2017-07-01,733762
2017-07-02,733762
2017-07-03,733762
2017-07-04,733762
2017-07-05,733762
2017-07-06,733762
2017-07-07,733762
2017-07-08,733762
2017-07-13,697562
2017-07-14,697562
2017-07-15,697562
2017-07-16,697562
2017-07-17,697562
2017-07-18,697562
2017-07-19,697562
2017-07-20,697562
2017-07-21,697562
2017-07-22,662930
2017-07-23,662930
2017-07-24,662930
2017-07-25,662930
2017-07-26,662930
2017-07-27,662930
2017-07-28,662930
2017-07-29,662930
2017-07-30,662930
2017-07-31,662930
2017-08-01,662930
2017-08-02,651646
2017-08-03,651646
2017-08-04,651646
2017-08-05,651646
2017-08-06,651646
2017-08-09,651646
2017-08-10,651646
2017-08-11,673851
2017-08-12,673851
2017-08-13,673851
2017-08-14,673851
2017-08-15,673851
2017-08-16,673851
2017-08-17,673851
2017-08-18,673851
2017-08-19,673851
2017-08-20,673851
2017-08-22,652715
2017-08-23,652715
2017-08-24,652715
2017-08-25,652715
2017-08-26,652715
2017-08-27,652715
2017-08-28,652715
2017-08-29,652715
2017-08-30,652715
2017-08-31,620652
2017-09-01,620652
2017-09-02,620652
2017-09-03,620652
2017-09-04,620652
2017-09-05,620652
2017-09-06,620652
2017-09-07,620652
2017-09-08,620652
2017-09-09,589619
2017-09-10,589619
2017-09-11,589619
2017-09-12,589619
2017-09-13,589619
2017-09-14,589619
2017-09-15,589619
2017-09-16,589619
2017-09-17,560563
2017-09-19,560563
2017-09-20,560563
2017-09-21,560563
2017-09-22,560563
2017-09-23,560563
2017-09-24,560563
2017-09-25,560563
2017-09-26,533845
2017-09-27,533845
2017-09-28,533845
2017-09-29,533845
2017-09-30,533845
2017-10-01,533845
2017-10-02,533845
2017-10-03,533845
2017-10-04,533845
2017-10-05,533845
2017-10-06,510578
2017-10-07,510578
2017-10-08,510578
2017-10-09,510578
2017-10-10,510578
2017-10-11,510578
2017-10-12,510578
2017-10-13,510578
2017-10-14,510578
2017-10-15,502706
2017-10-16,502706
2017-10-17,502706
2017-10-18,502706
2017-10-19,502706
2017-10-20,502706
2017-10-21,502706
2017-10-22,502706
2017-10-23,502706
2017-10-24,525476
2017-10-25,525476
2017-10-26,525476
2017-10-27,525476
2017-10-28,525476
2017-10-29,525476
2017-10-30,525476
2017-10-31,544109
2017-11-01,544109
2017-11-02,544109
2017-11-03,544109
2017-11-04,544109
2017-11-05,544109
2017-11-06,544109
2017-11-07,544109
2017-11-08,544109
2017-11-09,569727
2017-11-10,569727
2017-11-11,569727
2017-11-12,569727
2017-11-13,569727
2017-11-14,569727
2017-11-15,569727
2017-11-16,569727
2017-11-17,569727
2017-11-18,588329
2017-11-19,588329
2017-11-20,588329
2017-11-21,588329
2017-11-22,588329
2017-11-23,588329
2017-11-24,588329
2017-11-25,588329
2017-11-26,603677
2017-11-27,603677
2017-11-28,603677
2017-11-29,603677
2017-11-30,603677
2017-12-01,603677
2017-12-02,603677
2017-12-03,631869
2017-12-04,631869
2017-12-05,631869
2017-12-06,631869
2017-12-07,631869
2017-12-08,631869
2017-12-09,631869
2017-12-10,661129
2017-12-11,661129
2017-12-12,661129
2017-12-14,661129
2017-12-15,661129
2017-12-17,661129
2017-12-18,690841
2017-12-19,690841
2017-12-20,690841
2017-12-21,690841
2017-12-22,690841
2017-12-23,690841
2017-12-24,690841
2017-12-25,690841
2017-12-26,721755
2017-12-27,721755
2017-12-28,721755
2017-12-29,721755
2017-12-30,721755
2017-12-31,721755
2018-01-01,721755
2018-01-02,742129
2018-01-03,742129
2018-01-04,742129
2018-01-05,742129
2018-01-06,742129
2018-01-07,742129
2018-01-08,714363
2018-01-09,714363
2018-01-10,714363
2018-01-11,714363
2018-01-12,714363
2018-01-13,714363
2018-01-14,714363
2018-01-15,679218
2018-01-16,679218
2018-01-17,679218
2018-01-18,679218
2018-01-19,679218
2018-01-20,679218
2018-01-21,649196
2018-01-22,649196
2018-01-23,649196
2018-01-25,621240
2018-01-26,621240
2018-01-27,621240
2018-01-28,621240
2018-01-29,596205
2018-01-31,596205
2018-02-01,596205
2018-02-02,596205
2018-02-03,573895
2018-02-04,573895
2018-02-05,573895
2018-02-06,573895
2018-02-07,551909
2018-02-08,551909
2018-02-09,551909
2018-02-10,551909
2018-02-11,569437
2018-02-12,569437
2018-02-13,569437
2018-02-14,569437
2018-02-15,569437
2018-02-16,595687
2018-02-17,595687
2018-02-18,595687
2018-02-19,595687
2018-02-20,623761
2018-02-21,623761
2018-02-22,623761
2018-02-23,623761
2018-02-24,623761
2018-02-25,636993
2018-02-26,636993
2018-02-27,636993
2018-03-01,636993
2018-03-02,609560
2018-03-03,609560
2018-03-04,609560
2018-03-05,609560
2018-03-06,584201
2018-03-07,584201
2018-03-08,584201
2018-03-09,584201
2018-03-10,584201
2018-03-11,582685
2018-03-12,582685
2018-03-13,582685
2018-03-14,582685
2018-03-15,582685
2018-03-16,582583
2018-03-17,582583
2018-03-18,582583
2018-03-19,582583
2018-03-20,582583
2018-03-21,565959
2018-03-23,565959
2018-03-24,565959
2018-03-26,570032
2018-03-27,570032
2018-03-28,570032
2018-03-29,570032
2018-03-30,570032
2018-03-31,571754
2018-04-01,571754
2018-04-02,571754
2018-04-03,571754
2018-04-04,572397
2018-04-05,572397
2018-04-06,572397
2018-04-07,572397
2018-04-08,572397
2018-04-09,575594
2018-04-10,575594
2018-04-11,575594
2018-04-12,575594
2018-04-13,575594
2018-04-14,575594
2018-04-15,576432
2018-04-16,576432
2018-04-17,576432
2018-04-18,576432
2018-04-19,576432
2018-04-20,576432
2018-04-21,577431
2018-04-22,577431
2018-04-23,577431
2018-04-24,577431
2018-04-25,577431
2018-04-26,577431
2018-04-27,581761
2018-04-28,581761
2018-04-29,581761
2018-04-30,581761
2018-05-01,604469
2018-05-04,604469
2018-05-05,606770
2018-05-06,606770
2018-05-07,606770
2018-05-08,606770
2018-05-09,606770
2018-05-10,584275
2018-05-11,584275
2018-05-12,584275
2018-05-13,584275
2018-05-14,584275
2018-05-15,564328
2018-05-16,564328
2018-05-17,564328
2018-05-18,564328
2018-05-19,569651
2018-05-20,569651
2018-05-21,569651
2018-05-22,569651
2018-05-23,573343
2018-05-24,573343
2018-05-25,573343
2018-05-26,573343
2018-05-27,573343
2018-05-28,573012
2018-05-29,573012
2018-05-30,573012
2018-05-31,573012
2018-06-01,578928
2018-06-02,578928
2018-06-03,578928
2018-06-04,578928
2018-06-05,568459
2018-06-06,568459
2018-06-07,568459
2018-06-08,568459
2018-06-09,556414
2018-06-10,556414
2018-06-11,556414
2018-06-12,556414
2018-06-13,529250
2018-06-14,529250
2018-06-15,529250
2018-06-16,529250
2018-06-17,533391
2018-06-18,533391
2018-06-19,533391
2018-06-20,533391
2018-06-21,533391
2018-06-22,541479
2018-06-23,541479
2018-06-24,541479
2018-06-25,541479
2018-06-26,541479
2018-06-27,541479
2018-06-28,532656
2018-06-29,532656
2018-06-30,532656
2018-07-01,532656
2018-07-02,532656
2018-07-03,520148
2018-07-04,520148
2018-07-05,520148
2018-07-06,520148
2018-07-07,533460
2018-07-08,533460
2018-07-09,533460
2018-07-10,533460
2018-07-11,557027
2018-07-12,557027
2018-07-13,557027
2018-07-14,557027
2018-07-15,582340
2018-07-16,582340
2018-07-17,582340
2018-07-18,610078
2018-07-19,610078
2018-07-20,610078
2018-07-21,610078
2018-07-22,636337
2018-07-23,636337
2018-07-24,636337
2018-07-25,636337
2018-07-26,651726
2018-07-27,651726
2018-07-28,651726
2018-07-29,651726
2018-07-30,684170
2018-07-31,684170
2018-08-01,684170
2018-08-02,713422
2018-08-03,713422
2018-08-04,713422
2018-08-05,728546
2018-08-06,728546
2018-08-07,728546
2018-08-08,697308
2018-08-09,697308
2018-08-10,697308
2018-08-11,697308
2018-08-12,662483
2018-08-14,662483
2018-08-16,639457
2018-08-17,639457
2018-08-18,639457
2018-08-19,639457
2018-08-20,625025
2018-08-21,625025
2018-08-22,625025
2018-08-23,625025
2018-08-24,640358
2018-08-25,640358
2018-08-26,640358
2018-08-27,640358
2018-08-28,655004
2018-08-29,655004
2018-08-30,655004
2018-08-31,655004
2018-09-01,677244
2018-09-02,677244
2018-09-03,677244
2018-09-04,677244
2018-09-05,699455
2018-09-06,699455
2018-09-07,699455
2018-09-08,699455
2018-09-09,683003
2018-09-10,683003
2018-09-11,683003
2018-09-12,683003
2018-09-13,683003
2018-09-14,650843
2018-09-15,650843
2018-09-16,650843
2018-09-17,650843
2018-09-18,625167
2018-09-19,625167
2018-09-20,625167
2018-09-21,625167
2018-09-22,624886
2018-09-23,624886
2018-09-24,624886
2018-09-25,624886
2018-09-26,643007
2018-09-27,643007
2018-09-28,643007
2018-09-29,643007
2018-09-30,643007
2018-10-02,651057
2018-10-03,651057
2018-10-04,651057
2018-10-05,651057
2018-10-06,661570
2018-10-07,661570
2018-10-08,661570
2018-10-09,661570
2018-10-10,662132
2018-10-11,662132
2018-10-12,662132
2018-10-13,662132
2018-10-14,637918
2018-10-15,637918
2018-10-16,637918
2018-10-17,637918
2018-10-18,610577
2018-10-19,610577
2018-10-20,610577
2018-10-21,610577
2018-10-22,595768
2018-10-23,595768
2018-10-24,595768
2018-10-25,595768
2018-10-26,595768
2018-10-27,606204
2018-10-28,606204
2018-10-29,606204
2018-10-30,606204
2018-10-31,610479
2018-11-01,610479
2018-11-03,610479
2018-11-04,591080
2018-11-05,591080
2018-11-06,591080
2018-11-07,564666
2018-11-08,564666
2018-11-09,564666
2018-11-10,540198
2018-11-11,540198
2018-11-12,521557
2018-11-13,521557
2018-11-14,521557
2018-11-15,521720
2018-11-16,521720
2018-11-17,521720
2018-11-18,531642
2018-11-19,531642
2018-11-20,540034
2018-11-21,540034
2018-11-22,540034
2018-11-23,552744
2018-11-24,552744
2018-11-25,545343
2018-11-26,545343
2018-11-27,545343
2018-11-28,540647
2018-11-29,540647
2018-12-01,563115
2018-12-02,563115
2018-12-03,563115
2018-12-05,579131
2018-12-07,594562
2018-12-09,593377
2018-12-10,593377
2018-12-11,597743
2018-12-12,597743
2018-12-13,597743
2018-12-14,584702
2018-12-15,584702
2018-12-16,562995
2018-12-17,562995
2018-12-18,562995
2018-12-19,555307
2018-12-20,555307
2018-12-21,555307
2018-12-22,550890
2018-12-23,550890
2018-12-24,559276
2018-12-25,559276
2018-12-26,559276
2018-12-27,559211
2018-12-28,559211
2018-12-29,555717
2018-12-30,555717
2018-12-31,555717
2019-01-01,558630
2019-01-02,558630
2019-01-03,550559
2019-01-04,550559
2019-01-05,538842
2019-01-06,538842
2019-01-08,537092
2019-01-10,530738
2019-01-11,523013
2019-01-12,523013
2019-01-13,523013
2019-01-14,506890
2019-01-15,506890
2019-01-16,506890
2019-01-17,510589
2019-01-18,510589
2019-01-19,510589
2019-01-20,530369
2019-01-21,530369
2019-01-22,530369
2019-01-23,548430
2019-01-24,548430
2019-01-25,548430
2019-01-26,562491
2019-01-27,562491
2019-01-28,562491
2019-01-29,554393
2019-01-30,554393
2019-01-31,554393
2019-02-01,545178
2019-02-02,545178
2019-02-03,545178
2019-02-04,524362
2019-02-05,524362
2019-02-06,524362
2019-02-07,499675
2019-02-08,499675
2019-02-09,499675
2019-02-10,484296
2019-02-11,484296
2019-02-12,484296
2019-02-13,469563
2019-02-14,469563
2019-02-15,469563
2019-02-16,451438
2019-02-17,451438
2019-02-18,451438
2019-02-19,442049
2019-02-20,442049
2019-02-21,442049
2019-02-22,454830
2019-02-23,454830
2019-02-24,454830
2019-02-25,474701
2019-02-26,474701
2019-02-27,474701
2019-02-28,474701
2019-03-01,474701
2019-03-02,496986
2019-03-03,496986
2019-03-04,496986
2019-03-05,482905
2019-03-06,482905
2019-03-07,482905
2019-03-08,478179
2019-03-09,478179
2019-03-10,478179
2019-03-11,487559
2019-03-12,487559
2019-03-13,487559
2019-03-14,497823
2019-03-15,497823
2019-03-16,497823
2019-03-17,498607
2019-03-18,498607
2019-03-19,498607
2019-03-20,495173
2019-03-21,495173
2019-03-22,495173
2019-03-23,481403
2019-03-24,481403
2019-03-25,481403
2019-03-26,480112
2019-03-27,480112
2019-03-28,480112
2019-03-29,479149
2019-03-30,479149
2019-03-31,479149
2019-04-01,479149
2019-04-02,468152
2019-04-03,468152
2019-04-04,468152
2019-04-05,455060
2019-04-06,455060
2019-04-07,455060
2019-04-08,451677
2019-04-09,451677
2019-04-10,451677
2019-04-11,451677
2019-04-12,461097
2019-04-13,461097
2019-04-14,461097
2019-04-15,462328
2019-04-16,462328
2019-04-17,462328
2019-04-18,458002
2019-04-19,458002
2019-04-20,458002
2019-04-21,458002
2019-04-22,460171
2019-04-23,460171
2019-04-24,460171
2019-04-25,462519
2019-04-26,462519
2019-04-27,462519
2019-04-28,463241
2019-04-29,463241
2019-04-30,463241
2019-05-01,468557
2019-05-02,468557
2019-05-03,468557
2019-05-04,468337
2019-05-05,468337
2019-05-06,468337
2019-05-07,471992
2019-05-08,471992
2019-05-09,471992
2019-05-10,471992
2019-05-11,472592
2019-05-12,472592
2019-05-13,465251
2019-05-14,465251
2019-05-15,465251
2019-05-16,465251
2019-05-17,469846
2019-05-18,469846
2019-05-19,469846
2019-05-20,485683
2019-05-21,485683
2019-05-22,485683
2019-05-23,499170
2019-05-24,499170
2019-05-25,499170
2019-05-26,499170
2019-05-27,520746
2019-05-28,520746
2019-05-29,520746
2019-05-30,516193
2019-05-31,516193
2019-06-01,516193
2019-06-02,514502
2019-06-03,514502
2019-06-04,514502
2019-06-05,513568
2019-06-06,513568
2019-06-07,513568
2019-06-08,522048
2019-06-09,522048
2019-06-10,522048
2019-06-11,522048
2019-06-12,527275
2019-06-13,527275
2019-06-14,527275
2019-06-15,527275
2019-06-16,507618
2019-06-17,507618
2019-06-18,507618
2019-06-19,507618
2019-06-20,499189
2019-06-21,499189
2019-06-22,499189
2019-06-23,504409
2019-06-24,504409
2019-06-25,504409
2019-06-26,493065
2019-06-27,493065
2019-06-28,493065
2019-06-29,493088
2019-06-30,493088
2019-07-01,493088
2019-07-02,502509
2019-07-03,502509
2019-07-04,502509
2019-07-05,507589
2019-07-06,507589
2019-07-07,507589
2019-07-08,507589
2019-07-09,508949
2019-07-10,508949
2019-07-11,508949
2019-07-12,510469
2019-07-13,510469
2019-07-14,510469
2019-07-15,510469
2019-07-16,509499
2019-07-17,509499
2019-07-18,509499
2019-07-19,509499
2019-07-20,489795
2019-07-21,489795
2019-07-22,489795
2019-07-23,484324
2019-07-24,484324
2019-07-25,484324
2019-07-26,484324
2019-07-27,488245
2019-07-28,488245
2019-07-29,488245
2019-07-30,488245
2019-07-31,493008
2019-08-01,493008
2019-08-02,493008
2019-08-03,498498
2019-08-04,498498
2019-08-05,498498
2019-08-06,498498
2019-08-07,491758
2019-08-08,491758
2019-08-09,491758
2019-08-10,491758
2019-08-11,478872
2019-08-12,478872
2019-08-13,478872
2019-08-14,464241
2019-08-15,464241
2019-08-16,464241
2019-08-17,471545
2019-08-18,471545
2019-08-19,471545
2019-08-20,480883
2019-08-21,480883
2019-08-22,480883
2019-08-23,480883
2019-08-24,468442
2019-08-24,468442
2019-08-25,468442
2019-08-25,468442
2019-08-26,468442
2019-08-26,468442
2019-08-27,468442
2019-08-27,468442
2019-08-28,459562
2019-08-29,459562
2019-08-30,459562
2019-08-31,459562
2019-09-01,468929
2019-09-02,468929
2019-09-03,468929
2019-09-04,468929
2019-09-05,462941
2019-09-06,462941
2019-09-07,462941
2019-09-08,462941
2019-09-09,468611
2019-09-10,468611
2019-09-11,468611
2019-09-12,468611
2019-09-13,471321
2019-09-14,471321
2019-09-15,471321
2019-09-16,470657
2019-09-17,470657
2019-09-18,470657
2019-09-19,470657
2019-09-20,470066
2019-09-21,470066
2019-09-22,470066
2019-09-23,486766
2019-09-24,486766
2019-09-25,486766
2019-09-26,486766
2019-09-27,491012
2019-09-28,491012
2019-09-29,491012
2019-09-30,491012
2019-10-01,472547
2019-10-02,472547
2019-10-03,472547
2019-10-04,472547
2019-10-05,472547
2019-10-06,462165
2019-10-07,462165
2019-10-08,462165
2019-10-09,462165
2019-10-10,462165
2019-10-11,465936
2019-10-12,465936
2019-10-13,465936
2019-10-14,465936
2019-10-15,465936
2019-10-16,469978
2019-10-17,469978
2019-10-18,469978
2019-10-19,469978
2019-10-20,470136
2019-10-21,470136
2019-10-22,470136
2019-10-23,470136
2019-10-24,470136
2019-10-25,480050
2019-10-26,480050
2019-10-27,480050
2019-10-28,480050
2019-10-29,480050
2019-10-30,481657
2019-10-31,481657
2019-11-01,481657
2019-11-02,481657
2019-11-03,481923
2019-11-04,481923
2019-11-05,481923
2019-11-06,481923
2019-11-07,481923
2019-11-08,487607
2019-11-09,487607
2019-11-10,487607
2019-11-11,487607
2019-11-12,488797
2019-11-13,488797
2019-11-14,488797
2019-11-15,488797
2019-11-16,494962
2019-11-17,494962
2019-11-18,494962
2019-11-19,494962
2019-11-20,494962
2019-11-21,494962
2019-11-22,502046
2019-11-23,502046
2019-11-24,502046
2019-11-25,502046
2019-11-26,504294
2019-11-27,504294
2019-11-28,504294
2019-11-29,504294
2019-11-30,504294
2019-12-01,501217
2019-12-02,501217
2019-12-03,501217
2019-12-04,501217
2019-12-05,501217
2019-12-06,498558
2019-12-07,498558
2019-12-08,498558
2019-12-09,498558
2019-12-10,500222
2019-12-11,500222
2019-12-12,500222
2019-12-13,500222
2019-12-14,500222
2019-12-15,497274
2019-12-16,497274
2019-12-17,497274
2019-12-18,497274
2019-12-19,497274
2019-12-20,499129
2019-12-21,499129
2019-12-22,499129
2019-12-23,499129
2019-12-24,508385
2019-12-25,508385
2019-12-26,508385
2019-12-27,508385
2019-12-28,506749
2019-12-29,506749
2019-12-30,506749
2019-12-31,506749
2020-01-01,509355
2020-01-02,509355
2020-01-03,509355
2020-01-04,509355
2020-01-05,507301
2020-01-06,507301
2020-01-07,507301
2020-01-08,494200
2020-01-09,494200
2020-01-10,494200
2020-01-11,500033
2020-01-12,500033
2020-01-13,500033
2020-01-14,500033
2020-01-15,493843
2020-01-16,493843
2020-01-17,493843
2020-01-18,493843
2020-01-19,489720
2020-01-20,489720
2020-01-21,489720
2020-01-22,489720
2020-01-23,468796
2020-01-24,468796
2020-01-25,468796
2020-01-26,449519
2020-01-27,449519
2020-01-28,449519
2020-01-29,429685
2020-01-30,429685
2020-01-31,429685
2020-02-01,420377
2020-02-02,420377
2020-02-03,420377
2020-02-04,418484
2020-02-05,418484
2020-02-06,418484
2020-02-07,416748
2020-02-08,416748
2020-02-09,416748
2020-02-10,423166
2020-02-11,423166
2020-02-12,423166
2020-02-13,423166
2020-02-14,424878
2020-02-15,424878
2020-02-16,424878
2020-02-17,419995
2020-02-18,419995
2020-02-19,419995
2020-02-20,428707
2020-02-21,428707
2020-02-22,428707
2020-02-23,433913
2020-02-24,433913
2020-02-25,433913
2020-02-26,442742
2020-02-27,442742
2020-02-28,442742
2020-02-29,446506
2020-03-01,446506
2020-03-02,446506
2020-03-03,451387
2020-03-04,451387
2020-03-05,451387
2020-03-06,451387
2020-03-07,452784
2020-03-08,452784
2020-03-09,452784
2020-03-10,453538
2020-03-11,453538
2020-03-12,453538
2020-03-13,451921
2020-03-14,451921
2020-03-15,451921
2020-03-16,455504
2020-03-17,455504
2020-03-18,455504
2020-03-19,452799
2020-03-20,452799
2020-03-21,452799
2020-03-22,448446
2020-03-23,448446
2020-03-24,448446
2020-03-25,441809
2020-03-26,441809
2020-03-27,450285
2020-03-28,450285
2020-03-29,449061
2020-03-30,449061
2020-03-31,444778
2020-04-01,444778
2020-04-02,452027
2020-04-03,452027
2020-04-04,452916
2020-04-05,452916
2020-04-06,442068
2020-04-07,442068
2020-04-08,437180
