date_obj,Oil%20lamp price
2019-06-08,836
2019-06-09,872
2019-06-10,872
2019-06-11,872
2019-06-12,872
2019-06-13,872
2019-06-14,872
2019-06-15,872
2019-06-16,863
2019-06-17,863
2019-06-18,863
2019-06-19,898
2019-06-20,898
2019-06-21,898
2019-06-22,918
2019-06-23,918
2019-06-24,918
2019-06-25,946
2019-06-26,946
2019-06-27,956
2019-06-28,956
2019-06-29,956
2019-06-30,954
2019-07-01,954
2019-07-02,954
2019-07-03,978
2019-07-04,978
2019-07-05,978
2019-07-06,1015
2019-07-07,1015
2019-07-08,1015
2019-07-09,1023
2019-07-10,1023
2019-07-11,1023
2019-07-12,986
2019-07-13,986
2019-07-14,986
2019-07-15,986
2019-07-16,986
2019-07-17,986
2019-07-18,1003
2019-07-19,1003
2019-07-20,1003
2019-07-21,1003
2019-07-22,1004
2019-07-23,1004
2019-07-24,1004
2019-07-25,1004
2019-07-26,995
2019-07-27,995
2019-07-28,995
2019-07-29,1021
2019-07-30,1021
2019-07-31,1021
2019-08-01,1010
2019-08-02,1010
2019-08-03,1010
2019-08-04,986
2019-08-05,986
2019-08-06,986
2019-08-07,942
2019-08-08,942
2019-08-09,942
2019-08-10,907
2019-08-11,907
2019-08-12,907
2019-08-13,934
2019-08-14,934
2019-08-15,934
2019-08-16,934
2019-08-17,934
2019-08-18,934
2019-08-19,934
2019-08-20,971
2019-08-21,971
2019-08-22,971
2019-08-23,971
2019-08-24,990
2019-08-24,990
2019-08-25,990
2019-08-25,990
2019-08-26,990
2019-08-26,990
2019-08-27,990
2019-08-27,990
2019-08-28,974
2019-08-29,974
2019-08-30,974
2019-08-31,974
2019-09-01,986
2019-09-02,986
2019-09-03,986
2019-09-04,986
2019-09-05,947
2019-09-06,947
2019-09-07,947
2019-09-08,956
2019-09-09,956
2019-09-10,956
2019-09-11,956
2019-09-12,942
2019-09-13,942
2019-09-14,942
2019-09-15,942
2019-09-16,960
2019-09-17,960
2019-09-18,960
2019-09-19,960
2019-09-20,960
2019-09-21,954
2019-09-22,954
2019-09-23,954
2019-09-24,954
2019-09-25,987
2019-09-26,987
2019-09-27,987
2019-09-28,957
2019-09-29,957
2019-09-30,957
2019-10-01,912
2019-10-02,912
2019-10-03,912
2019-10-04,912
2019-10-05,935
2019-10-06,935
2019-10-07,935
2019-10-08,909
2019-10-09,909
2019-10-10,909
2019-10-11,909
2019-10-12,909
2019-10-13,937
2019-10-14,937
2019-10-15,937
2019-10-16,915
2019-10-17,915
2019-10-18,915
2019-10-19,929
2019-10-20,929
2019-10-21,929
2019-10-22,929
2019-10-23,905
2019-10-24,905
2019-10-25,905
2019-10-26,905
2019-10-27,890
2019-10-28,890
2019-10-29,890
2019-10-30,890
2019-10-31,858
2019-11-01,858
2019-11-02,858
2019-11-03,854
2019-11-04,854
2019-11-05,854
2019-11-06,854
2019-11-07,854
2019-11-08,815
2019-11-09,815
2019-11-10,815
2019-11-11,777
2019-11-12,777
2019-11-13,777
2019-11-14,777
2019-11-15,780
2019-11-16,780
2019-11-17,780
2019-11-18,741
2019-11-19,741
2019-11-20,741
2019-11-21,741
2019-11-22,741
2019-11-23,715
2019-11-24,715
2019-11-25,715
2019-11-26,715
2019-11-27,730
2019-11-28,730
2019-11-29,730
2019-11-30,730
2019-12-01,737
2019-12-02,737
2019-12-03,737
2019-12-04,737
2019-12-05,737
2019-12-06,763
2019-12-07,763
2019-12-08,763
2019-12-09,763
2019-12-10,780
2019-12-11,780
2019-12-12,780
2019-12-13,780
2019-12-14,755
2019-12-15,755
2019-12-16,755
2019-12-17,751
2019-12-18,751
2019-12-19,751
2019-12-20,751
2019-12-21,737
2019-12-22,737
2019-12-23,737
2019-12-24,737
2019-12-25,750
2019-12-26,750
2019-12-27,750
2019-12-28,771
2019-12-29,771
2019-12-30,771
2019-12-31,771
2020-01-01,742
2020-01-02,742
2020-01-03,742
2020-01-04,742
2020-01-05,742
2020-01-06,742
2020-01-07,742
2020-01-08,742
2020-01-09,774
2020-01-10,774
2020-01-11,797
2020-01-12,797
2020-01-13,797
2020-01-14,797
2020-01-15,824
2020-01-16,824
2020-01-17,824
2020-01-18,824
2020-01-19,825
2020-01-20,825
2020-01-21,825
2020-01-22,825
2020-01-23,866
2020-01-24,866
2020-01-25,866
2020-01-26,908
2020-01-27,908
2020-01-28,908
2020-01-29,951
2020-01-30,951
2020-01-31,951
2020-02-01,951
2020-02-02,983
2020-02-03,983
2020-02-04,983
2020-02-05,983
2020-02-06,1023
2020-02-07,1023
2020-02-08,1023
2020-02-09,1041
2020-02-10,1041
2020-02-11,1041
2020-02-12,1055
2020-02-13,1055
2020-02-14,1055
2020-02-15,1073
2020-02-16,1073
2020-02-17,1073
2020-02-18,1072
2020-02-19,1072
2020-02-20,1072
2020-02-21,1019
2020-02-22,1019
2020-02-23,1019
2020-02-24,986
2020-02-25,986
2020-02-26,986
2020-02-27,1004
2020-02-28,1004
2020-02-29,1004
2020-03-01,1043
2020-03-02,1043
2020-03-03,1043
2020-03-04,1043
2020-03-05,1093
2020-03-06,1093
2020-03-07,1093
2020-03-08,1135
2020-03-09,1135
2020-03-10,1170
2020-03-11,1170
2020-03-12,1170
2020-03-13,1170
2020-03-14,1170
2020-03-15,1170
2020-03-16,1119
2020-03-17,1119
2020-03-18,1119
2020-03-19,1154
2020-03-20,1154
2020-03-21,1155
2020-03-22,1155
2020-03-23,1119
2020-03-24,1119
2020-03-25,1085
2020-03-26,1085
2020-03-27,1083
2020-03-28,1083
2020-03-29,1082
2020-03-30,1082
2020-03-31,1126
2020-04-01,1126
2020-04-02,1145
2020-04-03,1145
2020-04-04,1176
2020-04-05,1176
2020-04-06,1126
2020-04-07,1126
2020-04-08,1079
2020-04-09,1079
2020-04-10,1059
2020-04-11,1017
2020-04-12,1017
2020-04-13,966
2020-04-14,966
2020-04-15,917
2020-04-16,917
2020-04-17,892
2020-04-18,892
2020-04-19,901
2020-04-20,890
2020-04-21,890
2020-04-22,898
2020-04-23,898
2020-04-24,898
2020-04-25,911
2020-04-26,911
2020-04-27,927
2020-04-28,927
2020-04-29,973
2020-04-30,973
2020-05-01,984
2020-05-02,984
2020-05-03,993
2020-05-04,993
2020-05-05,966
2020-05-06,966
2020-05-07,987
2020-05-08,987
2020-05-09,1000
2020-05-10,1000
2020-05-11,1000
2020-05-12,1000
2020-05-13,1032
