date_obj,Black%20dart price
2019-08-25,870
2019-08-25,870
2019-08-26,904
2019-08-27,904
2019-08-27,904
2019-08-28,904
2019-08-29,904
2019-08-30,904
2019-08-31,904
2019-09-01,904
2019-09-02,904
2019-09-03,904
2019-09-04,904
2019-09-05,904
2019-09-06,904
2019-09-07,904
2019-09-08,904
2019-09-09,904
2019-09-10,904
2019-09-11,904
2019-09-12,904
2019-09-13,904
2019-09-14,904
2019-09-15,904
2019-09-16,904
2019-09-17,904
2019-09-18,904
2019-09-19,904
2019-09-20,904
2019-09-21,904
2019-09-22,904
2019-09-23,904
2019-09-24,904
2019-09-25,941
2019-09-26,941
2019-09-27,941
2019-09-28,941
2019-09-29,941
2019-09-30,941
2019-10-01,941
2019-10-02,941
2019-10-03,941
2019-10-04,941
2019-10-05,941
2019-10-06,941
2019-10-07,941
2019-10-08,941
2019-10-09,941
2019-10-10,941
2019-10-11,941
2019-10-12,941
2019-10-13,941
2019-10-14,941
2019-10-15,941
2019-10-16,941
2019-10-17,941
2019-10-18,941
2019-10-19,941
2019-10-20,941
2019-10-21,941
2019-10-22,941
2019-10-23,941
2019-10-24,976
2019-10-25,976
2019-10-26,976
2019-10-27,976
2019-10-28,976
2019-10-29,976
2019-10-30,976
2019-10-31,976
2019-11-01,976
2019-11-02,976
2019-11-03,976
2019-11-04,976
2019-11-05,976
2019-11-06,976
2019-11-07,976
2019-11-08,976
2019-11-09,976
2019-11-10,976
2019-11-11,976
2019-11-12,976
2019-11-13,976
2019-11-14,976
2019-11-15,976
2019-11-16,976
2019-11-17,976
2019-11-18,976
2019-11-19,976
2019-11-20,976
2019-11-21,976
2019-11-22,976
2019-11-23,976
2019-11-24,976
2019-11-25,976
2019-11-26,1012
2019-11-27,1012
2019-11-28,1012
2019-11-29,1012
2019-11-30,1012
2019-12-01,1012
2019-12-02,1012
2019-12-03,1012
2019-12-04,1012
2019-12-05,1012
2019-12-06,1012
2019-12-07,1012
2019-12-08,1012
2019-12-09,1012
2019-12-10,1012
2019-12-11,1012
2019-12-12,1012
2019-12-13,1012
2019-12-14,1012
2019-12-15,1012
2019-12-16,1012
2019-12-17,1012
2019-12-18,1012
2019-12-19,1012
2019-12-20,1012
2019-12-21,1012
2019-12-22,1012
2019-12-23,1012
2019-12-24,1012
2019-12-25,1012
2019-12-26,1012
2019-12-27,1012
2019-12-28,1057
2019-12-29,1057
2019-12-30,1057
2019-12-31,1057
2020-01-01,1057
2020-01-02,1057
2020-01-03,1057
2020-01-04,1057
2020-01-05,1057
2020-01-06,1057
2020-01-07,1057
2020-01-08,1057
2020-01-09,1057
2020-01-10,1057
2020-01-11,1057
2020-01-12,1057
2020-01-13,1057
2020-01-14,1057
2020-01-15,1057
2020-01-16,1057
2020-01-17,1057
2020-01-18,1057
2020-01-19,1057
2020-01-20,1057
2020-01-21,1057
2020-01-22,1057
2020-01-23,1057
2020-01-24,1089
2020-01-25,1089
2020-01-26,1089
2020-01-27,1089
2020-01-28,1089
2020-01-29,1089
2020-01-30,1089
2020-01-31,1089
2020-02-01,1089
2020-02-02,1089
2020-02-03,1089
2020-02-04,1089
2020-02-05,1089
2020-02-06,1089
2020-02-07,1089
2020-02-08,1089
2020-02-09,1089
2020-02-10,1089
2020-02-11,1089
2020-02-12,1089
2020-02-13,1089
2020-02-14,1089
2020-02-15,1089
2020-02-16,1089
2020-02-17,1089
2020-02-18,1089
2020-02-19,1089
2020-02-20,1089
2020-02-21,1089
2020-02-22,1122
2020-02-23,1122
2020-02-24,1122
2020-02-25,1122
2020-02-26,1122
2020-02-27,1122
2020-02-28,1122
2020-02-29,1122
2020-03-01,1122
2020-03-02,1122
2020-03-03,1122
2020-03-04,1122
2020-03-05,1122
2020-03-06,1122
2020-03-07,1122
2020-03-08,1122
2020-03-09,1122
2020-03-10,1122
2020-03-11,1122
2020-03-12,1122
2020-03-13,1122
2020-03-14,1122
2020-03-15,1122
2020-03-16,1162
2020-03-17,1162
2020-03-18,1162
2020-03-19,1162
2020-03-20,1162
2020-03-21,1162
2020-03-22,1162
2020-03-23,1162
2020-03-24,1162
2020-03-25,1162
2020-03-26,1162
2020-03-27,1162
2020-03-28,1162
2020-03-29,1162
2020-03-30,1162
2020-03-31,1162
2020-04-01,1162
2020-04-02,1162
2020-04-03,1162
2020-04-04,1200
2020-04-05,1200
2020-04-06,1200
2020-04-07,1200
2020-04-08,1200
2020-04-09,1200
2020-04-10,1200
2020-04-11,1200
2020-04-12,1200
2020-04-13,1200
2020-04-14,1200
2020-04-15,1200
2020-04-16,1200
2020-04-17,1200
2020-04-18,1200
2020-04-19,1235
2020-04-20,1235
2020-04-21,1235
2020-04-22,1235
2020-04-23,1235
2020-04-24,1235
2020-04-25,1235
2020-04-26,1235
2020-04-27,1235
2020-04-28,1235
2020-04-29,1235
2020-04-30,1235
2020-05-01,1235
2020-05-02,1235
2020-05-03,1235
2020-05-04,1235
2020-05-05,1235
2020-05-06,1285
2020-05-07,1285
2020-05-08,1285
2020-05-09,1285
2020-05-10,1285
2020-05-11,1285
2020-05-12,1285
2020-05-13,1285
