date_obj,Raw%20ugthanki%20meat price
2019-08-27,392
2019-08-28,392
2019-08-29,392
2019-08-30,411
2019-08-31,411
2019-09-01,411
2019-09-02,411
2019-09-03,411
2019-09-04,411
2019-09-05,411
2019-09-06,411
2019-09-07,411
2019-09-08,411
2019-09-09,430
2019-09-10,430
2019-09-11,430
2019-09-12,430
2019-09-13,430
2019-09-14,430
2019-09-15,430
2019-09-16,430
2019-09-17,430
2019-09-18,430
2019-09-19,430
2019-09-20,430
2019-09-21,430
2019-09-22,429
2019-09-23,429
2019-09-24,429
2019-09-25,429
2019-09-26,429
2019-09-27,429
2019-09-28,429
2019-09-29,429
2019-09-30,429
2019-10-01,436
2019-10-02,436
2019-10-03,436
2019-10-04,436
2019-10-05,436
2019-10-06,436
2019-10-07,436
2019-10-08,436
2019-10-09,436
2019-10-10,436
2019-10-11,436
2019-10-12,436
2019-10-13,436
2019-10-14,436
2019-10-15,436
2019-10-16,436
2019-10-17,436
2019-10-18,436
2019-10-19,436
2019-10-20,436
2019-10-21,436
2019-10-22,436
2019-10-23,436
2019-10-24,436
2019-10-25,449
2019-10-26,449
2019-10-27,449
2019-10-28,449
2019-10-29,449
2019-10-30,449
2019-10-31,449
2019-11-01,449
2019-11-02,449
2019-11-03,449
2019-11-04,449
2019-11-05,449
2019-11-06,449
2019-11-07,460
2019-11-08,460
2019-11-09,460
2019-11-10,460
2019-11-11,460
2019-11-12,460
2019-11-13,460
2019-11-14,460
2019-11-15,460
2019-11-16,460
2019-11-17,460
2019-11-18,460
2019-11-19,465
2019-11-20,465
2019-11-21,465
2019-11-22,465
2019-11-23,465
2019-11-24,465
2019-11-25,465
2019-11-26,465
2019-11-27,465
2019-11-28,465
2019-11-29,465
2019-11-30,465
2019-12-01,465
2019-12-02,465
2019-12-03,485
2019-12-04,485
2019-12-05,485
2019-12-06,485
2019-12-07,485
2019-12-08,485
2019-12-09,485
2019-12-10,485
2019-12-11,485
2019-12-12,485
2019-12-13,485
2019-12-14,485
2019-12-15,485
2019-12-16,485
2019-12-17,498
2019-12-18,498
2019-12-19,498
2019-12-20,498
2019-12-21,498
2019-12-22,498
2019-12-23,498
2019-12-24,498
2019-12-25,498
2019-12-26,498
2019-12-27,498
2019-12-28,498
2019-12-29,498
2019-12-30,498
2019-12-31,498
2020-01-01,517
2020-01-02,517
2020-01-03,517
2020-01-04,517
2020-01-05,517
2020-01-06,517
2020-01-07,517
2020-01-08,517
2020-01-09,517
2020-01-10,517
2020-01-11,502
2020-01-12,502
2020-01-13,502
2020-01-14,502
2020-01-15,502
2020-01-16,502
2020-01-17,502
2020-01-18,502
2020-01-19,502
2020-01-20,502
2020-01-21,502
2020-01-22,496
2020-01-23,496
2020-01-24,496
2020-01-25,496
2020-01-26,496
2020-01-27,496
2020-01-28,496
2020-01-29,496
2020-01-30,496
2020-01-31,496
2020-02-01,496
2020-02-02,505
2020-02-03,505
2020-02-04,505
2020-02-05,505
2020-02-06,505
2020-02-07,505
2020-02-08,505
2020-02-09,505
2020-02-10,505
2020-02-11,505
2020-02-12,505
2020-02-13,505
2020-02-14,523
2020-02-15,523
2020-02-16,523
2020-02-17,523
2020-02-18,523
2020-02-19,523
2020-02-20,523
2020-02-21,523
2020-02-22,523
2020-02-23,523
2020-02-24,549
2020-02-25,549
2020-02-26,549
2020-02-27,549
2020-02-28,549
2020-02-29,549
2020-03-01,549
2020-03-02,549
2020-03-03,549
2020-03-04,549
2020-03-05,549
2020-03-06,568
2020-03-07,568
2020-03-08,568
2020-03-09,568
2020-03-10,568
2020-03-11,568
2020-03-12,568
2020-03-13,568
2020-03-14,568
2020-03-15,568
2020-03-16,574
2020-03-17,574
2020-03-18,574
2020-03-19,574
2020-03-20,574
2020-03-21,574
2020-03-22,574
2020-03-23,574
2020-03-24,574
2020-03-25,578
2020-03-26,578
2020-03-27,578
2020-03-28,578
2020-03-29,578
2020-03-30,578
2020-03-31,595
2020-04-01,595
2020-04-02,595
2020-04-03,595
2020-04-04,595
2020-04-05,595
2020-04-06,623
2020-04-07,623
2020-04-08,623
2020-04-09,623
2020-04-10,623
2020-04-11,633
2020-04-12,633
2020-04-13,633
2020-04-14,633
2020-04-15,633
2020-04-16,633
2020-04-17,644
2020-04-18,644
2020-04-19,644
2020-04-20,644
2020-04-21,644
2020-04-22,625
2020-04-23,625
2020-04-24,625
2020-04-25,625
2020-04-26,625
2020-04-27,625
2020-04-28,651
2020-04-29,651
2020-04-30,651
2020-05-01,651
2020-05-02,651
2020-05-03,651
2020-05-04,627
2020-05-05,627
2020-05-06,627
2020-05-07,627
2020-05-08,627
2020-05-09,627
2020-05-10,653
2020-05-11,653
2020-05-12,653
2020-05-13,653
