date_obj,Ruby%20bolts price
2017-06-09,331
2017-06-10,333
2017-06-11,326
2017-06-12,326
2017-06-13,322
2017-06-14,320
2017-06-15,320
2017-06-16,326
2017-06-17,326
2017-06-18,328
2017-06-19,328
2017-06-20,335
2017-06-21,347
2017-06-22,347
2017-06-23,334
2017-06-24,334
2017-06-25,342
2017-06-26,346
2017-06-27,352
2017-06-28,352
2017-06-29,353
2017-06-30,349
2017-07-01,349
2017-07-02,343
2017-07-03,339
2017-07-04,340
2017-07-05,340
2017-07-06,345
2017-07-07,345
2017-07-08,343
2017-07-13,341
2017-07-14,336
2017-07-15,336
2017-07-16,329
2017-07-17,323
2017-07-18,323
2017-07-19,327
2017-07-20,330
2017-07-21,330
2017-07-22,325
2017-07-23,325
2017-07-24,333
2017-07-25,333
2017-07-26,329
2017-07-27,329
2017-07-28,332
2017-07-29,332
2017-07-30,338
2017-07-31,338
2017-08-01,337
2017-08-02,337
2017-08-03,337
2017-08-04,336
2017-08-05,339
2017-08-06,339
2017-08-09,336
2017-08-10,337
2017-08-11,337
2017-08-12,338
2017-08-13,338
2017-08-14,336
2017-08-15,339
2017-08-17,338
2017-08-18,338
2017-08-19,339
2017-08-20,332
2017-08-21,332
2017-08-22,333
2017-08-23,333
2017-08-24,339
2017-08-25,339
2017-08-26,335
2017-08-27,335
2017-08-28,336
2017-08-29,336
2017-08-30,330
2017-08-31,330
2017-09-01,334
2017-09-02,335
2017-09-03,335
2017-09-04,334
2017-09-05,334
2017-09-06,326
2017-09-07,326
2017-09-08,330
2017-09-09,330
2017-09-10,330
2017-09-11,329
2017-09-12,329
2017-09-13,335
2017-09-14,335
2017-09-15,332
2017-09-16,332
2017-09-17,327
2017-09-19,313
2017-09-20,313
2017-09-21,315
2017-09-22,315
2017-09-23,313
2017-09-24,313
2017-09-25,303
2017-09-26,303
2017-09-27,303
2017-09-28,303
2017-09-29,310
2017-09-30,310
2017-10-01,311
2017-10-02,311
2017-10-03,321
2017-10-04,321
2017-10-05,335
2017-10-06,335
2017-10-07,338
2017-10-08,338
2017-10-09,345
2017-10-10,330
2017-10-11,330
2017-10-12,327
2017-10-13,324
2017-10-14,319
2017-10-15,319
2017-10-16,318
2017-10-17,318
2017-10-18,320
2017-10-19,315
2017-10-20,315
2017-10-21,316
2017-10-22,312
2017-10-23,312
2017-10-24,311
2017-10-25,313
2017-10-26,313
2017-10-27,319
2017-10-28,319
2017-10-29,319
2017-10-30,319
2017-10-31,317
2017-11-01,317
2017-11-02,310
2017-11-03,310
2017-11-04,307
2017-11-05,307
2017-11-06,305
2017-11-07,305
2017-11-08,306
2017-11-09,306
2017-11-10,312
2017-11-11,312
2017-11-12,311
2017-11-13,311
2017-11-14,305
2017-11-15,305
2017-11-16,297
2017-11-17,297
2017-11-18,300
2017-11-19,300
2017-11-20,311
2017-11-21,311
2017-11-22,308
2017-11-23,307
2017-11-24,307
2017-11-25,317
2017-11-26,317
2017-11-27,317
2017-11-28,321
2017-11-29,321
2017-11-30,318
2017-12-01,315
2017-12-02,315
2017-12-03,327
2017-12-04,327
2017-12-05,331
2017-12-06,331
2017-12-07,344
2017-12-08,344
2017-12-09,343
2017-12-10,331
2017-12-11,322
2017-12-12,322
2017-12-13,316
2017-12-14,316
2017-12-15,317
2017-12-16,317
2017-12-17,317
2017-12-18,314
2017-12-19,314
2017-12-20,310
2017-12-21,310
2017-12-22,313
2017-12-23,313
2017-12-24,322
2017-12-25,322
2017-12-26,316
2017-12-27,316
2017-12-28,307
2017-12-29,307
2017-12-30,311
2017-12-31,311
2018-01-01,312
2018-01-02,312
2018-01-03,313
2018-01-04,315
2018-01-05,319
2018-01-06,315
2018-01-07,320
2018-01-08,320
2018-01-09,315
2018-01-10,315
2018-01-11,305
2018-01-12,305
2018-01-13,298
2018-01-14,298
2018-01-15,300
2018-01-16,303
2018-01-17,300
2018-01-18,300
2018-01-19,298
2018-01-20,298
2018-01-21,292
2018-01-22,292
2018-01-23,304
2018-01-24,313
2018-01-25,307
2018-01-26,309
2018-01-27,305
2018-01-28,315
2018-01-29,330
2018-01-31,337
2018-02-01,331
2018-02-02,323
2018-02-03,308
2018-02-04,295
2018-02-05,283
2018-02-06,277
2018-02-07,279
2018-02-08,279
2018-02-09,283
2018-02-10,283
2018-02-11,276
2018-02-12,282
2018-02-13,287
2018-02-14,297
2018-02-15,305
2018-02-16,313
2018-02-17,316
2018-02-18,319
2018-02-19,315
2018-02-20,314
2018-02-21,307
2018-02-22,297
2018-02-23,298
2018-02-24,294
2018-02-25,303
2018-02-26,310
2018-02-27,314
2018-02-28,316
2018-03-01,314
2018-03-02,314
2018-03-03,312
2018-03-04,312
2018-03-05,311
2018-03-06,309
2018-03-07,316
2018-03-08,324
2018-03-09,323
2018-03-10,328
2018-03-11,330
2018-03-12,323
2018-03-13,315
2018-03-14,317
2018-03-15,312
2018-03-16,311
2018-03-17,312
2018-03-18,312
2018-03-19,309
2018-03-20,311
2018-03-21,316
2018-03-23,317
2018-03-24,314
2018-03-26,316
2018-03-27,317
2018-03-29,321
2018-03-30,321
2018-03-31,312
2018-04-01,312
2018-04-02,316
2018-04-03,325
2018-04-04,312
2018-04-05,309
2018-04-06,312
2018-04-08,311
2018-04-09,314
2018-04-10,310
2018-04-11,308
2018-04-12,310
2018-04-13,314
2018-04-14,315
2018-04-15,322
2018-04-16,336
2018-04-17,330
2018-04-18,318
2018-04-19,315
2018-04-20,312
2018-04-21,308
2018-04-22,303
2018-04-23,300
2018-04-24,301
2018-04-25,297
2018-04-26,293
2018-04-27,284
2018-04-28,292
2018-04-29,300
2018-04-30,310
2018-05-01,310
2018-05-02,312
2018-05-03,309
2018-05-04,307
2018-05-05,304
2018-05-06,304
2018-05-07,310
2018-05-08,313
2018-05-09,311
2018-05-10,312
2018-05-11,314
2018-05-12,317
2018-05-13,317
2018-05-14,309
2018-05-15,307
2018-05-16,312
2018-05-17,310
2018-05-18,309
2018-05-19,306
2018-05-20,299
2018-05-21,300
2018-05-22,300
2018-05-23,300
2018-05-24,308
2018-05-25,319
2018-05-26,321
2018-05-27,314
2018-05-28,314
2018-05-29,312
2018-05-30,307
2018-05-31,302
2018-06-01,290
2018-06-02,300
2018-06-03,300
2018-06-04,306
2018-06-05,306
2018-06-06,309
2018-06-07,309
2018-06-08,305
2018-06-09,305
2018-06-10,300
2018-06-11,299
2018-06-12,301
2018-06-13,295
2018-06-14,290
2018-06-15,299
2018-06-16,309
2018-06-17,309
2018-06-18,318
2018-06-19,323
2018-06-20,323
2018-06-21,324
2018-06-22,317
2018-06-23,317
2018-06-24,312
2018-06-25,315
2018-06-26,300
2018-06-27,293
2018-06-28,296
2018-06-29,297
2018-06-30,301
2018-07-01,301
2018-07-02,301
2018-07-03,309
2018-07-04,318
2018-07-05,318
2018-07-06,323
2018-07-07,320
2018-07-08,324
2018-07-09,319
2018-07-10,326
2018-07-11,328
2018-07-12,321
2018-07-13,318
2018-07-14,322
2018-07-15,322
2018-07-16,323
2018-07-17,329
2018-07-18,336
2018-07-19,337
2018-07-20,324
2018-07-21,314
2018-07-22,317
2018-07-23,318
2018-07-24,319
2018-07-25,313
2018-07-26,310
2018-07-27,312
2018-07-28,324
2018-07-29,322
2018-07-30,324
2018-07-31,321
2018-08-01,321
2018-08-02,323
2018-08-03,315
2018-08-04,313
2018-08-05,315
2018-08-06,316
2018-08-07,313
2018-08-08,322
2018-08-09,325
2018-08-10,320
2018-08-11,312
2018-08-12,311
2018-08-14,319
2018-08-16,322
2018-08-17,316
2018-08-18,313
2018-08-19,310
2018-08-20,313
2018-08-21,318
2018-08-22,315
2018-08-23,312
2018-08-24,321
2018-08-25,318
2018-08-26,312
2018-08-27,316
2018-08-28,312
2018-08-29,311
2018-08-30,315
2018-08-31,318
2018-09-01,318
2018-09-02,316
2018-09-03,322
2018-09-04,325
2018-09-05,321
2018-09-06,321
2018-09-07,318
2018-09-08,316
2018-09-09,311
2018-09-10,316
2018-09-11,320
2018-09-12,330
2018-09-13,345
2018-09-14,345
2018-09-15,346
2018-09-16,334
2018-09-17,326
2018-09-18,324
2018-09-19,314
2018-09-20,310
2018-09-21,317
2018-09-22,322
2018-09-23,315
2018-09-24,312
2018-09-25,312
2018-09-26,311
2018-09-27,315
2018-09-28,319
2018-09-29,328
2018-09-30,324
2018-10-02,311
2018-10-03,310
2018-10-04,311
2018-10-05,321
2018-10-06,319
2018-10-07,314
2018-10-08,317
2018-10-09,317
2018-10-10,319
2018-10-11,315
2018-10-12,318
2018-10-13,322
2018-10-14,326
2018-10-15,320
2018-10-16,317
2018-10-17,316
2018-10-18,315
2018-10-19,315
2018-10-20,312
2018-10-21,317
2018-10-22,325
2018-10-23,330
2018-10-24,334
2018-10-25,333
2018-10-26,338
2018-10-27,338
2018-10-28,335
2018-10-29,325
2018-10-30,318
2018-10-31,315
2018-11-01,317
2018-11-03,309
2018-11-04,305
2018-11-05,310
2018-11-06,316
2018-11-07,322
2018-11-08,333
2018-11-09,335
2018-11-10,339
2018-11-11,335
2018-11-12,330
2018-11-13,323
2018-11-14,318
2018-11-15,319
2018-11-16,319
2018-11-17,328
2018-11-19,322
2018-11-20,319
2018-11-21,314
2018-11-22,314
2018-11-23,321
2018-11-24,326
2018-11-25,326
2018-11-26,323
2018-11-27,317
2018-11-28,313
2018-11-29,314
2018-12-01,320
2018-12-02,313
2018-12-03,306
2018-12-04,305
2018-12-05,312
2018-12-07,331
2018-12-09,337
2018-12-10,330
2018-12-11,334
2018-12-12,331
2018-12-13,329
2018-12-14,325
2018-12-15,322
2018-12-16,318
2018-12-17,311
2018-12-18,315
2018-12-19,319
2018-12-20,322
2018-12-21,322
2018-12-22,318
2018-12-23,319
2018-12-24,320
2018-12-25,316
2018-12-26,310
2018-12-27,305
2018-12-28,303
2018-12-29,307
2018-12-30,307
2018-12-31,304
2019-01-01,303
2019-01-02,306
2019-01-03,307
2019-01-04,306
2019-01-05,308
2019-01-06,307
2019-01-08,304
2019-01-10,310
2019-01-11,310
2019-01-12,304
2019-01-13,296
2019-01-14,292
2019-01-15,295
2019-01-16,294
2019-01-17,296
2019-01-18,301
2019-01-19,297
2019-01-20,299
2019-01-22,304
2019-01-23,307
2019-01-24,309
2019-01-25,312
2019-01-26,323
2019-01-27,318
2019-01-29,315
2019-01-30,317
2019-01-31,318
2019-02-01,314
2019-02-02,309
2019-02-03,303
2019-02-04,307
2019-02-05,305
2019-02-06,305
2019-02-07,303
2019-02-08,300
2019-02-09,295
2019-02-10,295
2019-02-11,296
2019-02-12,300
2019-02-13,299
2019-02-14,290
2019-02-15,297
2019-02-16,304
2019-02-17,308
2019-02-18,307
2019-02-19,305
2019-02-20,308
2019-02-21,310
2019-02-22,318
2019-02-23,320
2019-02-24,322
2019-02-25,320
2019-02-26,319
2019-02-27,317
2019-02-28,310
2019-03-01,301
2019-03-02,300
2019-03-03,302
2019-03-04,310
2019-03-05,310
2019-03-06,306
2019-03-07,304
2019-03-08,304
2019-03-09,304
2019-03-10,309
2019-03-11,309
2019-03-12,308
2019-03-13,307
2019-03-14,299
2019-03-15,299
2019-03-16,299
2019-03-17,302
2019-03-18,306
2019-03-19,308
2019-03-20,308
2019-03-21,306
2019-03-22,313
2019-03-23,319
2019-03-24,308
2019-03-25,305
2019-03-26,303
2019-03-27,299
2019-03-28,301
2019-03-29,301
2019-03-30,300
2019-03-31,304
2019-04-01,311
2019-04-02,307
2019-04-03,307
2019-04-04,309
2019-04-05,312
2019-04-06,311
2019-04-07,312
2019-04-08,315
2019-04-09,309
2019-04-10,306
2019-04-11,306
2019-04-12,304
2019-04-13,301
2019-04-14,301
2019-04-15,308
2019-04-16,315
2019-04-17,319
2019-04-18,316
2019-04-19,309
2019-04-20,304
2019-04-21,303
2019-04-22,300
2019-04-23,296
2019-04-24,293
2019-04-25,291
2019-04-26,295
2019-04-27,295
2019-04-28,299
2019-04-29,303
2019-04-30,309
2019-05-01,307
2019-05-02,303
2019-05-03,303
2019-05-04,302
2019-05-05,302
2019-05-06,305
2019-05-07,307
2019-05-08,310
2019-05-09,312
2019-05-10,315
2019-05-11,309
2019-05-12,305
2019-05-13,303
2019-05-14,309
2019-05-15,316
2019-05-16,306
2019-05-17,296
2019-05-18,301
2019-05-19,299
2019-05-20,305
2019-05-21,311
2019-05-22,310
2019-05-23,309
2019-05-24,314
2019-05-25,312
2019-05-26,308
2019-05-27,305
2019-05-28,305
2019-05-29,305
2019-05-30,308
2019-05-31,314
2019-06-01,309
2019-06-02,301
2019-06-03,297
2019-06-04,301
2019-06-05,308
2019-06-06,315
2019-06-07,316
2019-06-08,315
2019-06-09,314
2019-06-10,310
2019-06-11,308
2019-06-12,304
2019-06-13,303
2019-06-14,302
2019-06-15,302
2019-06-16,307
2019-06-17,305
2019-06-18,304
2019-06-19,297
2019-06-20,297
2019-06-21,301
2019-06-22,301
2019-06-23,303
2019-06-24,298
2019-06-25,291
2019-06-26,285
2019-06-27,291
2019-06-28,298
2019-06-29,300
2019-06-30,304
2019-07-01,302
2019-07-02,305
2019-07-03,301
2019-07-04,305
2019-07-05,307
2019-07-06,304
2019-07-07,306
2019-07-08,303
2019-07-09,304
2019-07-10,313
2019-07-11,315
2019-07-12,315
2019-07-13,314
2019-07-14,312
2019-07-15,310
2019-07-16,311
2019-07-17,314
2019-07-18,317
2019-07-19,319
2019-07-20,307
2019-07-21,298
2019-07-22,299
2019-07-23,299
2019-07-24,301
2019-07-25,302
2019-07-26,300
2019-07-27,300
2019-07-28,294
2019-07-29,292
2019-07-30,298
2019-07-31,295
2019-08-01,305
2019-08-02,304
2019-08-03,303
2019-08-04,298
2019-08-05,296
2019-08-06,291
2019-08-07,294
2019-08-08,301
2019-08-09,302
2019-08-10,300
2019-08-11,297
2019-08-12,295
2019-08-13,293
2019-08-14,297
2019-08-15,293
2019-08-16,294
2019-08-17,294
2019-08-18,299
2019-08-19,302
2019-08-20,302
2019-08-21,299
2019-08-22,292
2019-08-23,288
2019-08-24,292
2019-08-24,292
2019-08-25,299
2019-08-25,299
2019-08-26,301
2019-08-26,301
2019-08-27,299
2019-08-27,299
2019-08-28,301
2019-08-29,298
2019-08-30,299
2019-08-31,300
2019-09-01,301
2019-09-02,300
2019-09-03,300
2019-09-04,299
2019-09-05,302
2019-09-06,298
