date_obj,Cream%20hat price
2016-01-15,970
2016-01-16,970
2016-01-17,976
2016-01-18,976
2016-01-19,976
2016-01-20,976
2016-01-21,976
2016-01-22,976
2016-01-23,965
2016-01-24,965
2016-01-25,965
2016-01-26,994
2016-01-27,994
2016-01-28,994
2016-01-29,976
2016-01-30,976
2016-01-31,976
2016-02-01,950
2016-02-02,950
2016-02-03,950
2016-02-04,950
2016-02-05,903
2016-02-06,903
2016-02-07,903
2016-02-08,868
2016-02-09,868
2016-02-10,868
2016-02-11,839
2016-02-12,839
2016-02-13,839
2016-02-14,817
2016-02-15,817
2016-02-16,817
2016-02-17,828
2016-02-18,828
2016-02-19,828
2016-02-20,856
2016-02-21,856
2016-02-22,884
2016-02-23,884
2016-02-24,884
2016-02-25,890
2016-02-26,890
2016-02-27,890
2016-02-28,872
2016-03-01,872
2016-03-02,858
2016-03-03,858
2016-03-04,858
2016-03-05,876
2016-03-06,876
2016-03-07,876
2016-03-08,891
2016-03-09,891
2016-03-10,891
2016-03-11,925
2016-03-12,925
2016-03-13,925
2016-03-14,950
2016-03-15,950
2016-03-16,950
2016-03-17,954
2016-03-18,954
2016-03-19,954
2016-03-20,957
2016-03-21,957
2016-03-22,957
2016-03-23,953
2016-03-24,953
2016-03-25,953
2016-03-26,930
2016-03-27,930
2016-03-28,930
2016-03-29,933
2016-03-30,933
2016-03-31,933
2016-04-01,933
2016-04-02,939
2016-04-03,939
2016-04-04,939
2016-04-05,967
2016-04-06,967
2016-04-07,967
2016-04-08,963
2016-04-09,963
2016-04-10,963
2016-04-11,983
2016-04-12,983
2016-04-13,983
2016-04-14,978
2016-04-15,978
2016-04-16,978
2016-04-17,985
2016-04-18,985
2016-04-19,985
2016-04-20,976
2016-04-21,976
2016-04-22,976
2016-04-23,976
2016-04-24,960
2016-04-25,960
2016-04-26,960
2016-04-27,968
2016-04-28,968
2016-04-29,968
2016-04-30,972
2016-05-01,972
2016-05-02,972
2016-05-03,980
2016-05-04,980
2016-05-05,980
2016-05-06,980
2016-05-07,980
2016-05-08,980
2016-05-09,980
2016-05-10,1011
2016-05-11,1011
2016-05-12,1011
2016-05-13,982
2016-05-14,982
2016-05-15,982
2016-05-16,976
2016-05-17,976
2016-05-18,976
2016-05-19,1001
2016-05-22,1003
2016-05-23,1003
2016-05-24,1003
2016-05-25,1009
2016-05-26,1009
2016-05-27,1009
2016-05-28,1003
2016-05-29,1003
2016-05-30,1003
2016-05-31,1022
2016-06-01,1022
2016-06-02,1022
2016-06-03,979
2016-06-04,979
2016-06-05,979
2016-06-06,944
2016-06-07,944
2016-06-08,944
2016-06-09,959
2016-06-10,959
2016-06-11,959
2016-06-12,928
2016-06-13,928
2016-06-14,928
2016-06-15,908
2016-06-16,908
2016-06-17,908
2016-06-18,922
2016-06-19,922
2016-06-20,922
2016-06-21,898
2016-06-22,898
2016-06-23,898
2016-06-24,886
2016-06-25,886
2016-06-26,886
2016-06-27,876
2016-06-28,876
2016-06-29,876
2016-06-30,866
2016-07-01,866
2016-07-02,866
2016-07-03,853
2016-07-04,853
2016-07-05,853
2016-07-06,845
2016-07-07,845
2016-07-08,845
2016-07-09,824
2016-07-10,824
2016-07-11,824
2016-07-12,823
2016-07-13,823
2016-07-14,823
2016-07-15,816
2016-07-16,816
2016-07-17,816
2016-07-18,775
2016-07-23,737
2016-07-24,737
2016-07-25,733
2016-07-26,733
2016-07-27,733
2016-07-28,733
2016-07-29,706
2016-07-30,706
2016-07-31,706
2016-08-01,706
2016-08-02,695
2016-08-03,695
2016-08-04,695
2016-08-05,695
2016-08-06,690
2016-08-07,690
2016-08-08,690
2016-08-09,674
2016-08-10,674
2016-08-11,674
2016-08-12,674
2016-08-13,683
2016-08-14,683
2016-08-15,683
2016-08-16,683
2016-08-17,681
2016-08-18,681
2016-08-19,681
2016-08-20,681
2016-08-21,703
2016-08-22,703
2016-08-23,703
2016-08-24,703
2016-08-25,727
2016-08-26,727
2016-08-28,727
2016-08-31,730
2016-09-01,730
2016-09-02,730
2016-09-03,724
2016-09-04,724
2016-09-05,724
2016-09-06,724
2016-09-07,715
2016-09-08,715
2016-09-09,715
2016-09-10,715
2016-09-11,715
2016-09-12,728
2016-09-13,728
2016-09-14,728
2016-09-15,728
2016-09-16,732
2016-09-17,732
2016-09-18,732
2016-09-19,732
2016-09-20,747
2016-09-21,747
2016-09-22,747
2016-09-23,747
2016-09-24,747
2016-09-25,759
2016-09-26,759
2016-09-27,759
2016-09-28,759
2016-09-29,759
2016-09-30,766
2016-10-01,766
2016-10-02,766
2016-10-03,766
2016-10-04,766
2016-10-05,773
2016-10-06,773
2016-10-07,773
2016-10-08,773
2016-10-09,794
2016-10-10,794
2016-10-11,794
2016-10-12,794
2016-10-13,812
2016-10-14,812
2016-10-15,812
2016-10-16,812
2016-10-17,823
2016-10-18,823
2016-10-19,823
2016-10-20,823
2016-10-21,840
2016-10-22,840
2016-10-23,840
2016-10-24,840
2016-10-25,865
2016-10-26,865
2016-10-27,865
2016-10-28,865
2016-10-29,879
2016-10-30,879
2016-10-31,879
2016-11-01,879
2016-11-02,883
2016-11-03,883
2016-11-04,883
2016-11-05,883
2016-11-06,883
2016-11-07,883
2016-11-08,883
2016-11-09,883
2016-11-10,900
2016-11-11,900
2016-11-12,900
2016-11-13,900
2016-11-14,900
2016-11-15,931
2016-12-07,964
2016-12-08,964
2016-12-09,943
2016-12-10,943
2016-12-11,943
2016-12-12,943
2016-12-13,939
2016-12-14,939
2016-12-15,939
2016-12-16,939
2016-12-17,938
2016-12-18,938
2016-12-19,938
2016-12-20,938
2016-12-21,953
2016-12-22,953
2016-12-23,953
2016-12-24,953
2016-12-25,947
2016-12-26,947
2016-12-27,947
2016-12-28,947
2016-12-29,938
2016-12-30,938
2016-12-31,938
2017-01-01,938
2017-01-02,930
2017-01-03,930
2017-01-04,930
2017-01-05,930
2017-01-06,904
2017-01-07,904
2017-01-08,904
2017-01-09,859
2017-01-10,859
2017-01-11,859
2017-01-12,877
2017-01-13,877
2017-01-14,877
2017-01-15,875
2017-01-16,875
2017-01-17,875
2017-01-18,874
2017-01-19,874
2017-01-20,874
2017-01-21,881
2017-01-22,881
2017-01-23,881
2017-01-27,852
2017-01-28,852
2017-01-29,852
2017-01-30,858
2017-01-31,858
2017-02-01,848
2017-02-02,848
2017-02-03,848
2017-02-04,836
2017-02-05,836
2017-02-06,836
2017-02-07,813
2017-02-08,813
2017-02-09,813
2017-02-10,810
2017-02-11,810
2017-02-12,810
2017-02-13,819
2017-02-14,819
2017-02-15,819
2017-02-16,845
2017-02-18,845
2017-02-19,876
2017-02-20,876
2017-02-21,876
2017-02-22,876
2017-02-23,886
2017-02-24,886
2017-02-25,886
2017-02-26,886
2017-02-27,886
2017-02-28,886
2017-03-01,843
2017-03-02,843
2017-03-03,843
2017-03-04,869
2017-03-05,869
2017-03-06,901
2017-03-07,901
2017-03-08,901
2017-03-09,901
2017-03-10,919
2017-03-11,919
2017-03-12,919
2017-03-13,898
2017-03-14,898
2017-03-15,898
2017-03-16,900
2017-03-17,900
2017-03-18,900
2017-03-19,905
2017-03-20,905
2017-03-21,905
2017-03-22,905
2017-03-23,905
2017-03-24,905
2017-03-25,888
2017-03-26,888
2017-03-27,888
2017-03-28,845
2017-03-29,845
2017-03-30,808
2017-03-31,808
2017-04-01,808
2017-04-02,795
2017-04-03,795
2017-04-04,795
2017-04-12,837
2017-04-13,853
2017-04-14,853
2017-04-15,853
2017-04-16,867
2017-04-17,867
2017-04-18,867
2017-04-19,876
2017-04-20,876
2017-04-21,876
2017-04-22,886
2017-04-23,886
2017-04-24,886
2017-04-25,906
2017-04-26,906
2017-04-27,906
2017-04-28,920
2017-04-29,920
2017-04-30,920
2017-05-01,929
2017-05-02,929
2017-05-03,929
2017-05-04,923
2017-05-05,923
2017-05-06,923
2017-05-07,895
2017-05-08,895
2017-05-09,886
2017-05-10,886
2017-05-11,886
2017-05-12,862
2017-05-13,862
2017-05-14,862
2017-05-15,876
2017-05-16,876
2017-05-17,876
2017-05-18,882
2017-05-19,882
2017-05-20,882
2017-05-21,882
2017-05-22,853
2017-05-23,853
2017-05-24,853
2017-05-25,853
2017-05-26,832
2017-05-27,832
2017-05-28,832
2017-05-29,834
2017-05-30,834
2017-05-31,834
2017-06-01,805
2017-06-02,805
2017-06-03,805
2017-06-04,777
2017-06-05,777
2017-06-06,773
2017-06-07,773
2017-06-08,744
2017-06-09,744
2017-06-10,738
2017-06-11,738
2017-06-12,738
2017-06-13,722
2017-06-14,722
2017-06-15,722
2017-06-16,734
2017-06-17,734
2017-06-18,734
2017-06-19,734
2017-06-20,745
2017-06-21,745
2017-06-22,745
2017-06-23,745
2017-06-24,765
2017-06-25,765
2017-06-26,765
2017-06-27,793
2017-06-28,793
2017-06-29,793
2017-06-30,803
2017-07-01,803
2017-07-02,803
2017-07-03,803
2017-07-04,804
2017-07-05,804
2017-07-06,804
2017-07-07,804
2017-07-08,833
2017-07-13,862
2017-07-14,892
2017-07-15,892
2017-07-16,892
2017-07-17,928
2017-07-18,928
2017-07-19,928
2017-07-20,941
2017-07-21,941
2017-07-22,941
2017-07-23,955
2017-07-24,955
2017-07-25,955
2017-07-26,954
2017-07-27,954
2017-07-28,954
2017-07-29,948
2017-07-30,948
2017-07-31,948
2017-08-01,966
2017-08-02,966
2017-08-03,929
2017-08-04,929
2017-08-05,961
2017-08-06,961
2017-08-09,949
2017-08-10,954
2017-08-11,954
2017-08-12,954
2017-08-13,972
2017-08-14,972
2017-08-15,972
2017-08-16,978
2017-08-17,978
2017-08-18,978
2017-08-19,970
2017-08-20,970
2017-08-21,947
2017-08-22,947
2017-08-23,928
2017-08-24,928
2017-08-25,928
2017-08-26,911
2017-08-27,911
2017-08-28,911
2017-08-29,932
2017-08-30,932
2017-08-31,932
2017-09-01,958
2017-09-03,958
2017-09-04,969
2017-09-05,969
2017-09-06,969
2017-09-07,971
2017-09-08,971
2017-09-09,971
2017-09-10,1005
2017-09-11,1005
2017-09-12,1005
2017-09-13,971
2017-09-14,971
2017-09-15,971
2017-09-16,925
2017-09-17,925
2017-09-18,883
2017-09-19,883
2017-09-20,883
2017-09-21,910
2017-09-22,910
2017-09-23,910
2017-09-24,933
2017-09-25,933
2017-09-26,933
2017-09-27,916
2017-09-28,916
2017-09-29,916
2017-09-30,917
2017-10-01,917
2017-10-02,917
2017-10-03,896
2017-10-04,896
2017-10-05,896
2017-10-06,856
2017-10-07,856
2017-10-08,856
2017-10-09,837
2017-10-10,837
2017-10-11,837
2017-10-12,829
2017-10-13,829
2017-10-14,829
2017-10-15,819
2017-10-16,819
2017-10-17,819
2017-10-18,819
2017-10-19,819
2017-10-20,819
2017-10-21,780
2017-10-22,780
2017-10-23,768
2017-10-24,768
2017-10-25,768
2017-10-26,731
2017-10-27,731
2017-10-28,731
2017-10-29,718
2017-10-30,718
2017-10-31,718
2017-11-01,708
2017-11-02,708
2017-11-03,708
2017-11-04,708
2017-11-05,708
2017-11-06,708
2017-11-07,721
2017-11-08,721
2017-11-09,721
2017-11-10,706
2017-11-11,706
2017-11-12,706
2017-11-13,671
2017-11-14,671
2017-11-15,671
2017-11-16,661
2017-11-17,661
2017-11-18,661
2017-11-19,660
2017-11-20,660
2017-11-21,660
2017-11-22,650
2017-11-23,650
2017-11-24,658
2017-11-25,658
2017-11-26,678
2017-11-27,678
2017-11-28,678
2017-11-29,696
2017-11-30,696
2017-12-01,679
2017-12-02,679
2017-12-03,679
2017-12-04,712
2017-12-05,712
2017-12-06,730
2017-12-07,730
2017-12-08,730
2017-12-09,751
2017-12-10,751
2017-12-11,733
2017-12-12,733
2017-12-13,733
2017-12-14,723
2017-12-15,723
2017-12-16,723
2017-12-17,723
2017-12-18,723
2017-12-19,730
2017-12-20,730
2017-12-21,730
2017-12-22,730
2017-12-23,730
2017-12-24,730
2017-12-25,761
2017-12-26,761
2017-12-27,761
2017-12-28,788
2017-12-29,788
2017-12-30,788
2017-12-31,805
2018-01-01,805
2018-01-02,805
2018-01-03,816
2018-01-04,816
2018-01-05,794
2018-01-06,794
2018-01-07,761
2018-01-08,761
2018-01-09,761
2018-01-10,774
2018-01-11,774
2018-01-12,774
2018-01-13,780
2018-01-14,780
2018-01-15,791
2018-01-16,791
2018-01-17,798
2018-01-18,798
2018-01-19,798
2018-01-20,776
2018-01-21,776
2018-01-22,789
2018-01-23,789
2018-01-24,779
2018-01-25,779
2018-01-26,801
2018-01-27,801
2018-01-28,815
2018-01-29,811
2018-01-30,811
2018-01-31,815
2018-02-01,815
2018-02-02,837
2018-02-03,847
2018-02-04,847
2018-02-05,858
2018-02-06,858
2018-02-07,878
2018-02-08,878
2018-02-09,848
2018-02-10,848
2018-02-11,856
2018-02-12,888
2018-02-13,888
2018-02-14,894
2018-02-15,877
2018-02-16,877
2018-02-17,885
2018-02-18,917
2018-02-19,905
2018-02-20,905
2018-02-21,880
2018-02-22,880
2018-02-23,851
2018-02-24,851
2018-02-25,817
2018-02-26,821
2018-02-27,821
2018-02-28,803
2018-03-01,803
2018-03-02,806
2018-03-03,819
2018-03-04,819
2018-03-05,787
2018-03-06,787
2018-03-07,761
2018-03-08,761
2018-03-09,746
2018-03-10,746
2018-03-11,726
2018-03-12,726
2018-03-13,734
2018-03-14,734
2018-03-15,707
2018-03-16,707
2018-03-17,673
2018-03-18,673
2018-03-19,642
2018-03-20,650
2018-03-21,650
2018-03-23,655
2018-03-24,667
2018-03-25,667
2018-03-26,695
2018-03-27,721
2018-03-28,721
2018-03-29,743
2018-03-30,743
2018-03-31,759
2018-04-02,779
2018-04-03,779
2018-04-04,791
2018-04-05,791
2018-04-06,807
2018-04-07,807
2018-04-08,811
2018-04-09,811
2018-04-10,817
2018-04-11,817
2018-04-12,785
2018-04-13,785
2018-04-14,782
2018-04-15,765
2018-04-16,765
2018-04-17,787
2018-04-18,787
2018-04-19,783
2018-04-20,783
2018-04-21,805
2018-04-22,805
2018-04-23,828
2018-04-24,828
2018-04-25,850
2018-04-26,850
2018-04-27,868
2018-04-28,852
2018-04-29,852
2018-04-30,836
2018-05-01,836
2018-05-03,849
2018-05-04,872
2018-05-05,847
2018-05-07,805
2018-05-08,805
2018-05-09,782
2018-05-10,797
2018-05-11,797
2018-05-12,807
2018-05-13,807
2018-05-14,775
2018-05-15,775
2018-05-16,736
2018-05-17,736
2018-05-18,699
2018-05-19,664
2018-05-20,664
2018-05-21,630
2018-05-22,630
2018-05-23,598
2018-05-24,568
2018-05-25,539
2018-05-26,513
2018-05-27,513
2018-05-28,531
2018-05-29,557
2018-05-30,557
2018-05-31,559
2018-06-01,559
2018-06-02,555
2018-06-03,555
2018-06-04,555
2018-06-05,555
2018-06-06,561
2018-06-07,561
2018-06-08,587
2018-06-09,587
2018-06-10,582
2018-06-11,582
2018-06-12,594
2018-06-13,605
2018-06-14,605
2018-06-15,620
2018-06-16,620
2018-06-17,644
2018-06-18,644
2018-06-19,654
2018-06-20,654
2018-06-21,683
2018-06-22,683
2018-06-23,708
2018-06-24,708
2018-06-25,720
2018-06-26,720
2018-06-27,723
2018-06-28,723
2018-06-29,731
2018-06-30,731
2018-07-01,719
2018-07-02,719
2018-07-03,684
2018-07-04,684
2018-07-05,672
2018-07-06,672
2018-07-07,682
2018-07-08,682
2018-07-09,660
2018-07-10,660
2018-07-11,667
2018-07-12,667
2018-07-13,693
2018-07-14,666
2018-07-15,666
2018-07-16,648
2018-07-17,647
2018-07-18,647
2018-07-19,641
2018-07-20,641
2018-07-21,622
2018-07-22,622
2018-07-23,639
2018-07-24,639
2018-07-25,649
2018-07-26,649
2018-07-27,642
2018-07-28,642
2018-07-29,659
2018-07-30,659
2018-07-31,663
2018-08-01,663
2018-08-02,673
2018-08-03,673
2018-08-04,681
2018-08-05,681
2018-08-06,692
2018-08-07,692
2018-08-08,713
2018-08-09,713
2018-08-10,734
2018-08-11,746
2018-08-12,766
2018-08-14,752
2018-08-16,732
2018-08-17,743
2018-08-18,743
2018-08-19,740
2018-08-20,728
2018-08-21,728
2018-08-22,750
2018-08-23,750
2018-08-24,744
2018-08-25,758
2018-08-26,758
2018-08-27,779
2018-08-28,798
2018-08-29,798
2018-08-30,820
2018-08-31,854
2018-09-01,868
2018-09-02,868
2018-09-03,847
2018-09-04,856
2018-09-05,840
2018-09-06,840
2018-09-07,848
2018-09-08,842
2018-09-09,842
2018-09-10,815
2018-09-11,815
2018-09-12,828
2018-09-13,828
2018-09-14,834
2018-09-15,821
2018-09-16,821
2018-09-17,825
2018-09-18,810
2018-09-19,810
2018-09-20,793
2018-09-21,793
2018-09-22,819
2018-09-23,837
2018-09-24,837
2018-09-25,848
2018-09-26,879
2018-09-27,879
2018-09-28,872
2018-09-29,872
2018-09-30,860
2018-10-01,878
2018-10-02,878
2018-10-03,863
2018-10-04,863
2018-10-05,831
2018-10-06,811
2018-10-07,811
2018-10-08,788
2018-10-09,748
2018-10-10,711
2018-10-11,721
2018-10-12,721
2018-10-13,700
2018-10-14,700
2018-10-15,686
2018-10-16,686
2018-10-17,674
2018-10-18,674
2018-10-19,692
2018-10-20,692
2018-10-21,726
2018-10-22,752
2018-10-23,752
2018-10-24,774
2018-10-25,774
2018-10-26,800
2018-10-27,793
2018-10-28,832
2018-10-29,832
2018-10-30,798
2018-10-31,799
2018-11-01,778
2018-11-03,766
2018-11-04,766
2018-11-05,776
2018-11-06,763
2018-11-07,763
2018-11-08,769
2018-11-09,769
2018-11-10,758
2018-11-11,758
2018-11-12,758
2018-11-13,728
2018-11-14,728
2018-11-15,744
2018-11-16,739
2018-11-17,739
2018-11-18,715
2018-11-19,715
2018-11-20,690
2018-11-21,690
2018-11-22,684
2018-11-23,684
2018-11-24,693
2018-11-25,705
2018-11-26,705
2018-11-27,705
2018-11-28,726
2018-11-29,718
2018-12-01,717
2018-12-02,721
2018-12-03,721
2018-12-04,706
2018-12-05,675
2018-12-07,656
2018-12-09,654
2018-12-10,664
2018-12-11,664
2018-12-12,672
2018-12-13,704
2018-12-14,725
2018-12-15,725
2018-12-16,718
2018-12-17,718
2018-12-18,700
2018-12-19,675
2018-12-20,675
2018-12-21,650
2018-12-22,650
2018-12-23,632
2018-12-24,622
2018-12-25,622
2018-12-26,641
2018-12-27,665
2018-12-28,665
2018-12-29,671
2018-12-30,671
2018-12-31,668
2019-01-01,668
2019-01-02,676
2019-01-03,683
2019-01-04,683
2019-01-05,682
2019-01-06,695
2019-01-08,688
2019-01-10,667
2019-01-11,639
2019-01-12,613
2019-01-13,611
2019-01-14,620
2019-01-15,617
2019-01-16,621
2019-01-17,611
2019-01-18,615
2019-01-19,607
2019-01-20,605
2019-01-21,605
2019-01-22,586
2019-01-23,598
2019-01-24,614
2019-01-25,620
2019-01-26,630
2019-01-27,641
2019-01-28,617
2019-01-29,621
2019-01-30,616
2019-01-31,616
2019-02-01,610
2019-02-02,610
2019-02-03,609
2019-02-04,609
2019-02-05,587
2019-02-06,587
2019-02-07,562
2019-02-08,551
2019-02-09,549
2019-02-10,523
2019-02-11,498
2019-02-12,475
2019-02-13,479
2019-02-14,479
2019-02-15,474
2019-02-16,476
2019-02-17,452
2019-02-18,429
2019-02-19,411
2019-02-20,428
2019-02-21,428
2019-02-22,428
2019-02-23,441
2019-02-24,444
2019-02-25,427
2019-02-26,406
2019-02-27,390
2019-02-28,390
2019-03-01,398
2019-03-02,407
2019-03-03,412
2019-03-04,429
2019-03-05,432
2019-03-06,423
2019-03-07,423
2019-03-08,438
2019-03-09,450
2019-03-10,459
2019-03-11,465
2019-03-12,466
2019-03-13,466
2019-03-14,473
2019-03-15,473
2019-03-16,494
2019-03-17,513
2019-03-18,513
2019-03-19,524
2019-03-20,544
2019-03-21,562
2019-03-22,562
2019-03-23,576
2019-03-24,596
2019-03-25,596
2019-03-26,609
2019-03-27,609
2019-03-28,594
2019-03-29,573
2019-03-30,573
2019-03-31,576
2019-04-01,596
2019-04-02,596
2019-04-03,608
2019-04-04,608
2019-04-05,626
2019-04-06,626
2019-04-07,642
2019-04-08,616
2019-04-09,616
2019-04-10,603
2019-04-11,619
2019-04-12,623
2019-04-13,623
2019-04-14,621
2019-04-15,615
2019-04-16,641
2019-04-17,674
2019-04-18,704
2019-04-19,737
2019-04-20,737
2019-04-21,761
2019-04-22,786
2019-04-23,786
2019-04-24,781
2019-04-25,790
2019-04-26,763
2019-04-27,784
2019-04-28,773
2019-04-29,755
2019-04-30,747
2019-05-01,718
2019-05-02,718
2019-05-03,712
2019-05-04,708
2019-05-05,700
2019-05-06,719
2019-05-07,697
2019-05-08,689
2019-05-09,670
2019-05-10,667
2019-05-11,676
2019-05-12,679
2019-05-13,661
2019-05-14,663
2019-05-15,663
2019-05-16,678
2019-05-17,678
2019-05-18,702
2019-05-19,718
2019-05-20,724
2019-05-21,724
2019-05-22,745
2019-05-23,735
2019-05-24,725
2019-05-25,720
2019-05-26,723
2019-05-27,747
2019-05-28,731
2019-05-29,700
2019-05-30,686
2019-05-31,686
2019-06-01,684
2019-06-02,658
2019-06-03,641
2019-06-04,614
2019-06-05,635
2019-06-06,655
2019-06-07,654
2019-06-08,665
2019-06-09,689
2019-06-10,689
2019-06-11,681
2019-06-12,690
2019-06-13,718
2019-06-14,745
2019-06-15,745
2019-06-16,769
2019-06-17,782
2019-06-18,782
2019-06-19,811
2019-06-20,801
2019-06-21,799
2019-06-22,799
2019-06-23,788
2019-06-24,774
2019-06-25,758
2019-06-26,736
2019-06-27,718
2019-06-28,718
2019-06-29,712
2019-06-30,705
2019-07-01,705
2019-07-02,698
2019-07-03,720
2019-07-04,720
2019-07-05,733
2019-07-06,758
2019-07-07,752
2019-07-08,762
2019-07-09,788
2019-07-10,799
2019-07-11,799
2019-07-12,810
2019-07-13,810
2019-07-14,790
2019-07-15,790
2019-07-16,777
2019-07-17,749
2019-07-18,749
2019-07-19,757
2019-07-20,757
2019-07-21,761
2019-07-22,761
2019-07-23,780
2019-07-24,780
2019-07-25,776
2019-07-26,776
2019-07-27,761
2019-07-28,760
2019-07-29,760
2019-07-30,754
2019-07-31,730
2019-08-01,730
2019-08-02,711
2019-08-03,703
2019-08-04,703
