date_obj,Mort%20myre%20pear price
2019-09-08,548
2019-09-09,548
2019-09-10,548
2019-09-11,548
2019-09-12,548
2019-09-13,548
2019-09-14,548
2019-09-15,548
2019-09-16,548
2019-09-17,548
2019-09-18,548
2019-09-19,548
2019-09-20,548
2019-09-21,548
2019-09-22,548
2019-09-23,548
2019-09-24,548
2019-09-25,548
2019-09-26,548
2019-09-27,548
2019-09-28,548
2019-09-29,548
2019-09-30,574
2019-10-01,574
2019-10-02,574
2019-10-03,574
2019-10-04,574
2019-10-05,574
2019-10-06,574
2019-10-07,574
2019-10-08,574
2019-10-09,574
2019-10-10,574
2019-10-11,574
2019-10-12,574
2019-10-13,574
2019-10-14,574
2019-10-15,574
2019-10-16,574
2019-10-17,574
2019-10-18,574
2019-10-19,574
2019-10-20,574
2019-10-21,574
2019-10-22,583
2019-10-23,583
2019-10-24,583
2019-10-25,583
2019-10-26,583
2019-10-27,583
2019-10-28,583
2019-10-29,583
2019-10-30,583
2019-10-31,583
2019-11-01,583
2019-11-02,583
2019-11-03,583
2019-11-04,583
2019-11-05,583
2019-11-06,583
2019-11-07,583
2019-11-08,583
2019-11-09,583
2019-11-10,611
2019-11-11,611
2019-11-12,611
2019-11-13,611
2019-11-14,611
2019-11-15,611
2019-11-16,611
2019-11-17,611
2019-11-18,611
2019-11-19,611
2019-11-20,611
2019-11-21,611
2019-11-22,611
2019-11-23,611
2019-11-24,611
2019-11-25,611
2019-11-26,611
2019-11-27,611
2019-11-28,611
2019-11-29,611
2019-11-30,611
2019-12-01,611
2019-12-02,611
2019-12-03,637
2019-12-04,637
2019-12-05,637
2019-12-06,637
2019-12-07,637
2019-12-08,637
2019-12-09,637
2019-12-10,637
2019-12-11,637
2019-12-12,637
2019-12-13,637
2019-12-14,637
2019-12-15,637
2019-12-16,637
2019-12-17,637
2019-12-18,637
2019-12-19,637
2019-12-20,637
2019-12-21,637
2019-12-22,637
2019-12-23,637
2019-12-24,637
2019-12-25,646
2019-12-26,646
2019-12-27,646
2019-12-28,646
2019-12-29,646
2019-12-30,646
2019-12-31,646
2020-01-01,646
2020-01-02,646
2020-01-03,646
2020-01-04,646
2020-01-05,646
2020-01-06,646
2020-01-07,646
2020-01-08,646
2020-01-09,646
2020-01-10,646
2020-01-11,646
2020-01-12,646
2020-01-13,646
2020-01-14,676
2020-01-15,676
2020-01-16,676
2020-01-17,676
2020-01-18,676
2020-01-19,676
2020-01-20,676
2020-01-21,676
2020-01-22,676
2020-01-23,676
2020-01-24,676
2020-01-25,676
2020-01-26,676
2020-01-27,676
2020-01-28,676
2020-01-29,676
2020-01-30,676
2020-01-31,676
2020-02-01,697
2020-02-02,697
2020-02-03,697
2020-02-04,697
2020-02-05,697
2020-02-06,697
2020-02-07,697
2020-02-08,697
2020-02-09,697
2020-02-10,697
2020-02-11,697
2020-02-12,697
2020-02-13,697
2020-02-14,697
2020-02-15,697
2020-02-16,697
2020-02-17,697
2020-02-18,697
2020-02-19,722
2020-02-20,722
2020-02-21,722
2020-02-22,722
2020-02-23,722
2020-02-24,722
2020-02-25,722
2020-02-26,722
2020-02-27,722
2020-02-28,722
2020-02-29,722
2020-03-01,722
2020-03-02,722
2020-03-03,722
2020-03-04,722
2020-03-05,722
2020-03-06,753
2020-03-07,753
2020-03-08,753
2020-03-09,753
2020-03-10,753
2020-03-11,753
2020-03-12,753
2020-03-13,753
2020-03-14,753
2020-03-15,753
2020-03-16,753
2020-03-17,753
2020-03-18,753
2020-03-19,753
2020-03-20,788
2020-03-21,788
2020-03-22,788
2020-03-23,788
2020-03-24,788
2020-03-25,788
2020-03-26,788
2020-03-27,788
2020-03-28,788
2020-03-29,788
2020-03-30,802
2020-03-31,802
2020-04-01,802
2020-04-02,802
2020-04-03,802
2020-04-04,802
2020-04-05,802
2020-04-06,802
2020-04-07,802
2020-04-08,801
2020-04-09,801
2020-04-10,801
2020-04-11,801
2020-04-12,801
2020-04-13,801
2020-04-14,801
2020-04-15,801
2020-04-16,787
2020-04-17,787
2020-04-18,787
2020-04-19,787
2020-04-20,787
2020-04-21,787
2020-04-22,787
2020-04-23,787
2020-04-24,759
2020-04-25,759
2020-04-26,759
2020-04-27,759
2020-04-28,759
2020-04-29,759
2020-04-30,759
2020-05-01,759
2020-05-02,737
2020-05-03,737
2020-05-04,737
2020-05-05,737
2020-05-06,737
2020-05-07,737
2020-05-08,737
2020-05-09,737
2020-05-10,710
2020-05-11,710
2020-05-12,710
2020-05-13,710
