date_obj,Ankou%20gloves price
2017-06-12,6285666
2017-06-13,6285666
2017-06-14,6285666
2017-06-15,6285666
2017-06-16,6285666
2017-06-17,6285666
2017-06-18,6285666
2017-06-19,6285666
2017-06-20,6285666
2017-06-21,6285666
2017-06-22,6285666
2017-06-23,6285666
2017-06-24,6285666
2017-06-25,6285666
2017-06-26,6285666
2017-06-27,6285666
2017-06-28,6285666
2017-06-29,6285666
2017-06-30,6559628
2017-07-01,6559628
2017-07-02,6559628
2017-07-03,6559628
2017-07-04,6559628
2017-07-05,6559628
2017-07-06,6559628
2017-07-07,6559628
2017-07-08,6559628
2017-07-09,6559628
2017-07-13,6559628
2017-07-14,6559628
2017-07-15,6559628
2017-07-16,6559628
2017-07-17,6559628
2017-07-18,6559628
2017-07-19,6559628
2017-07-20,6559628
2017-07-21,6559628
2017-07-22,6341388
2017-07-23,6341388
2017-07-24,6341388
2017-07-25,6341388
2017-07-26,6341388
2017-07-27,6341388
2017-07-28,6341388
2017-07-29,6341388
2017-07-30,6341388
2017-07-31,6341388
2017-08-01,6341388
2017-08-02,6341388
2017-08-03,6341388
2017-08-04,6341388
2017-08-05,6341388
2017-08-06,6341388
2017-08-07,6341388
2017-08-08,6341388
2017-08-09,6341388
2017-08-10,6341388
2017-08-11,6341388
2017-08-12,6341388
2017-08-13,6341388
2017-08-14,6341388
2017-08-15,6027364
2017-08-16,6027364
2017-08-17,6027364
2017-08-18,6027364
2017-08-19,6027364
2017-08-20,6027364
2017-08-21,6027364
2017-08-22,6027364
2017-08-23,6027364
2017-08-24,6027364
2017-08-25,6027364
2017-08-26,6027364
2017-08-27,6027364
2017-08-28,6027364
2017-08-29,6027364
2017-08-30,6027364
2017-08-31,6027364
2017-09-01,6027364
2017-09-02,6027364
2017-09-03,6027364
2017-09-04,5732972
2017-09-05,5732972
2017-09-06,5732972
2017-09-07,5732972
2017-09-08,5732972
2017-09-09,5732972
2017-09-10,5732972
2017-09-11,5732972
2017-09-12,5732972
2017-09-13,5732972
2017-09-14,5732972
2017-09-15,5732972
2017-09-16,5732972
2017-09-17,5732972
2017-09-18,5732972
2017-09-19,5732972
2017-09-20,5732972
2017-09-22,5565432
2017-09-23,5565432
2017-09-24,5565432
2017-09-25,5565432
2017-09-26,5565432
2017-09-27,5565432
2017-09-28,5565432
2017-09-29,5565432
2017-09-30,5565432
2017-10-01,5565432
2017-10-02,5565432
2017-10-03,5565432
2017-10-04,5565432
2017-10-05,5565432
2017-10-06,5565432
2017-10-07,5565432
2017-10-08,5565432
2017-10-09,5565432
2017-10-10,5639310
2017-10-11,5639310
2017-10-12,5639310
2017-10-13,5639310
2017-10-14,5639310
2017-10-15,5639310
2017-10-16,5639310
2017-10-17,5639310
2017-10-18,5639310
2017-10-19,5639310
2017-10-20,5639310
2017-10-21,5639310
2017-10-22,5639310
2017-10-23,5639310
2017-10-24,5639310
2017-10-25,5639310
2017-10-26,5639310
2017-10-27,5364530
2017-10-28,5364530
2017-10-29,5364530
2017-10-30,5364530
2017-10-31,5364530
2017-11-01,5364530
2017-11-02,5364530
2017-11-03,5364530
2017-11-04,5364530
2017-11-05,5364530
2017-11-06,5364530
2017-11-07,5364530
2017-11-08,5364530
2017-11-09,5364530
2017-11-10,5364530
2017-11-11,5364530
2017-11-12,5364530
2017-11-13,5364530
2017-11-14,5097900
2017-11-15,5097900
2017-11-16,5097900
2017-11-17,5097900
2017-11-18,5097900
2017-11-19,5097900
2017-11-20,5097900
2017-11-21,5097900
2017-11-22,5097900
2017-11-23,5097900
2017-11-24,5097900
2017-11-25,5097900
2017-11-26,5097900
2017-11-27,5097900
2017-11-28,5097900
2017-11-29,5097900
2017-11-30,5097900
2017-12-01,4982344
2017-12-02,4982344
2017-12-03,4982344
2017-12-04,4982344
2017-12-05,4982344
2017-12-06,4982344
2017-12-07,4982344
2017-12-08,4982344
2017-12-09,4982344
2017-12-10,4982344
2017-12-11,4982344
2017-12-12,4982344
2017-12-13,4982344
2017-12-14,4982344
2017-12-15,4982344
2017-12-16,4982344
2017-12-17,4874387
2017-12-18,4874387
2017-12-19,4874387
2017-12-20,4874387
2017-12-21,4874387
2017-12-22,4874387
2017-12-23,4874387
2017-12-24,4874387
2017-12-25,4874387
2017-12-26,4874387
2017-12-27,4874387
2017-12-28,4874387
2017-12-29,5058828
2017-12-30,5058828
2017-12-31,5058828
2018-01-01,5058828
2018-01-02,5058828
2018-01-03,5058828
2018-01-04,5058828
2018-01-05,5058828
2018-01-06,5058828
2018-01-07,5058828
2018-01-08,5058828
2018-01-09,5058828
2018-01-10,5058828
2018-01-11,5058828
2018-01-12,5058828
2018-01-13,5296862
2018-01-14,5296862
2018-01-15,5296862
2018-01-16,5296862
2018-01-17,5296862
2018-01-18,5296862
2018-01-19,5296862
2018-01-20,5296862
2018-01-21,5296862
2018-01-22,5296862
2018-01-23,5296862
2018-01-24,5537420
2018-01-25,5537420
2018-01-26,5537420
2018-01-27,5537420
2018-01-28,5537420
2018-01-29,5537420
2018-01-30,5791749
2018-01-31,5791749
2018-02-01,5791749
2018-02-02,5791749
2018-02-03,5791749
2018-02-04,5791749
2018-02-05,5791749
2018-02-06,6015408
2018-02-07,6015408
2018-02-08,6015408
2018-02-09,6015408
2018-02-10,6015408
2018-02-11,6015408
2018-02-12,6293012
2018-02-13,6293012
2018-02-14,6293012
2018-02-15,6293012
2018-02-16,6293012
2018-02-17,6293012
2018-02-18,6293012
2018-02-19,6583220
2018-02-20,6583220
2018-02-21,6583220
2018-02-22,6583220
2018-02-23,6583220
2018-02-24,6583220
2018-02-25,6887324
2018-02-26,6887324
2018-02-27,6887324
2018-02-28,6887324
2018-03-01,6887324
2018-03-02,7120947
2018-03-03,7120947
2018-03-04,7120947
2018-03-05,7120947
2018-03-06,7120947
2018-03-07,7120947
2018-03-08,7097867
2018-03-09,7097867
2018-03-10,7097867
2018-03-11,7097867
2018-03-12,7097867
2018-03-13,7097867
2018-03-14,7097867
2018-03-15,6784211
2018-03-16,6784211
2018-03-17,6784211
2018-03-18,6784211
2018-03-19,6784211
2018-03-20,6784211
2018-03-21,6784211
2018-03-22,6784211
2018-03-23,6784211
2018-03-24,6445217
2018-03-25,6445217
2018-03-26,6445217
2018-03-27,6445217
2018-03-28,6445217
2018-03-29,6384865
2018-03-30,6384865
2018-03-31,6384865
2018-04-01,6384865
2018-04-02,6384865
2018-04-03,6384865
2018-04-04,6638580
2018-04-05,6638580
2018-04-06,6638580
2018-04-07,6638580
2018-04-08,6638580
2018-04-09,6638580
2018-04-10,6638580
2018-04-11,6326304
2018-04-12,6326304
2018-04-13,6326304
2018-04-14,6326304
2018-04-15,6326304
2018-04-16,6326304
2018-04-17,6326304
2018-04-18,6024177
2018-04-19,6024177
2018-04-20,6024177
2018-04-21,6024177
2018-04-22,6024177
2018-04-23,6024177
2018-04-24,5858849
2018-04-25,5858849
2018-04-26,5858849
2018-04-27,5858849
2018-04-28,5858849
2018-04-29,5858849
2018-04-30,5910543
2018-05-01,5910543
2018-05-02,5910543
2018-05-03,5910543
2018-05-04,5910543
2018-05-05,5989388
2018-05-06,5989388
2018-05-07,5989388
2018-05-08,5989388
2018-05-09,5989388
2018-05-10,5932390
2018-05-11,5932390
2018-05-12,5932390
2018-05-13,5932390
2018-05-14,5932390
2018-05-15,5932390
2018-05-16,5755518
2018-05-17,5755518
2018-05-18,5755518
2018-05-19,5755518
2018-05-20,5755518
2018-05-21,5755518
2018-05-22,5622118
2018-05-23,5622118
2018-05-24,5622118
2018-05-25,5622118
2018-05-26,5622118
2018-05-27,5622118
2018-05-28,5611282
2018-05-29,5611282
2018-05-30,5611282
2018-05-31,5814220
2018-06-01,5814220
2018-06-02,5814220
2018-06-03,5814220
2018-06-04,5814220
2018-06-05,5803908
2018-06-06,5803908
2018-06-07,5803908
2018-06-08,5803908
2018-06-09,5803908
2018-06-10,5803908
2018-06-11,5549535
2018-06-12,5549535
2018-06-13,5549535
2018-06-14,5549535
2018-06-15,5549535
2018-06-16,5549535
2018-06-17,5310590
2018-06-18,5310590
2018-06-19,5310590
2018-06-20,5310590
2018-06-21,5310590
2018-06-22,5354077
2018-06-23,5354077
2018-06-24,5354077
2018-06-25,5354077
2018-06-26,5354077
2018-06-27,5610916
2018-06-28,5610916
2018-06-29,5610916
2018-06-30,5610916
2018-07-01,5610916
2018-07-02,5735717
2018-07-03,5735717
2018-07-04,5735717
2018-07-05,5735717
2018-07-06,5735717
2018-07-07,5735717
2018-07-08,5545261
2018-07-09,5545261
2018-07-10,5545261
2018-07-11,5545261
2018-07-12,5545261
2018-07-13,5545261
2018-07-14,5545261
2018-07-15,5545261
2018-07-16,5611276
2018-07-17,5611276
2018-07-18,5611276
2018-07-19,5611276
2018-07-20,5611276
2018-07-21,5444483
2018-07-22,5444483
2018-07-23,5444483
2018-07-24,5444483
2018-07-25,5444483
2018-07-26,5184010
2018-07-27,5184010
2018-07-28,5184010
2018-07-29,5184010
2018-07-30,5184010
2018-07-31,4927646
2018-08-01,4927646
2018-08-02,4927646
2018-08-03,4927646
2018-08-04,4927646
2018-08-05,4927646
2018-08-06,4718438
2018-08-07,4718438
2018-08-08,4718438
2018-08-09,4718438
2018-08-10,4718438
2018-08-11,4657000
2018-08-12,4657000
2018-08-14,4657000
2018-08-16,4657000
2018-08-17,4731491
2018-08-18,4731491
2018-08-19,4731491
2018-08-20,4731491
2018-08-21,4731491
2018-08-22,4894899
2018-08-23,4894899
2018-08-24,4894899
2018-08-25,4894899
2018-08-26,5072008
2018-08-27,5072008
2018-08-28,5072008
2018-08-29,5072008
2018-08-30,5072008
2018-08-31,5072008
2018-09-01,5051950
2018-09-02,5051950
2018-09-03,5051950
2018-09-04,5051950
2018-09-05,5051950
2018-09-06,4985176
2018-09-07,4985176
2018-09-08,4985176
2018-09-09,4985176
2018-09-10,5085121
2018-09-11,5085121
2018-09-12,5085121
2018-09-13,5085121
2018-09-14,5085121
2018-09-15,5139441
2018-09-16,5139441
2018-09-17,5139441
2018-09-18,5139441
2018-09-19,5139441
2018-09-20,5139441
2018-09-21,5139441
2018-09-22,5146293
2018-09-23,5146293
2018-09-24,5146293
2018-09-25,5146293
2018-09-26,5146293
2018-09-27,5146293
2018-09-28,5166665
2018-09-29,5166665
2018-09-30,5166665
2018-10-01,5166665
2018-10-02,5166665
2018-10-03,5254404
2018-10-04,5254404
2018-10-05,5254404
2018-10-06,5254404
2018-10-07,5354934
2018-10-08,5354934
2018-10-09,5354934
2018-10-10,5354934
2018-10-11,5553092
2018-10-12,5553092
2018-10-13,5553092
2018-10-14,5553092
2018-10-15,5744365
2018-10-16,5744365
2018-10-17,5744365
2018-10-18,5744365
2018-10-19,5744365
2018-10-20,5744365
2018-10-21,5618382
2018-10-22,5618382
2018-10-23,5618382
2018-10-24,5618382
2018-10-25,5618382
2018-10-26,5730709
2018-10-27,5730709
2018-10-28,5730709
2018-10-29,5730709
2018-10-30,5887706
2018-10-31,5887706
2018-11-01,5887706
2018-11-03,6157332
2018-11-04,6157332
2018-11-05,6157332
2018-11-06,6339381
2018-11-07,6339381
2018-11-08,6339381
2018-11-09,6339381
2018-11-10,6573412
2018-11-11,6573412
2018-11-12,6573412
2018-11-13,6880073
2018-11-14,6880073
2018-11-15,6880073
2018-11-16,6880073
2018-11-17,7119642
2018-11-18,7119642
2018-11-19,7119642
2018-11-20,7119642
2018-11-21,7145649
2018-11-22,7145649
2018-11-23,7145649
2018-11-24,7145649
2018-11-25,6857257
2018-11-26,6857257
2018-11-27,6857257
2018-11-28,6857257
2018-11-29,6552097
2018-12-01,6552097
2018-12-02,6241001
2018-12-03,6241001
2018-12-04,6241001
2018-12-05,6058806
2018-12-07,6058806
2018-12-09,6063646
2018-12-10,6063646
2018-12-11,6063646
2018-12-12,6063646
2018-12-13,6211600
2018-12-14,6211600
2018-12-15,6211600
2018-12-16,6211600
2018-12-17,6380922
2018-12-18,6380922
2018-12-19,6380922
2018-12-20,6380922
2018-12-21,6281688
2018-12-22,6281688
2018-12-23,6281688
2018-12-24,6281688
2018-12-25,6207407
2018-12-26,6207407
2018-12-27,6207407
2018-12-28,6207407
2018-12-29,6183978
2018-12-30,6183978
2018-12-31,6183978
2019-01-01,6354500
2019-01-02,6354500
2019-01-03,6354500
2019-01-04,6354500
2019-01-05,6408246
2019-01-06,6408246
2019-01-08,6467697
2019-01-10,6467697
2019-01-11,6467697
2019-01-12,6587783
2019-01-13,6587783
2019-01-14,6587783
2019-01-15,6587783
2019-01-16,6587783
2019-01-17,6373579
2019-01-18,6373579
2019-01-19,6373579
2019-01-20,6373579
2019-01-21,6254755
2019-01-22,6254755
2019-01-23,6254755
2019-01-24,6254755
2019-01-25,6300754
2019-01-26,6300754
2019-01-27,6300754
2019-01-28,6357686
2019-01-29,6357686
2019-01-30,6357686
2019-01-31,6357686
2019-02-01,6263744
2019-02-02,6263744
2019-02-03,6263744
2019-02-04,6263744
2019-02-05,6263744
2019-02-06,6215139
2019-02-07,6215139
2019-02-08,6215139
2019-02-09,6215139
2019-02-10,6181072
2019-02-11,6181072
2019-02-12,6181072
2019-02-13,6181072
2019-02-14,6192522
2019-02-15,6192522
2019-02-16,6192522
2019-02-17,6113544
2019-02-18,6113544
2019-02-19,6113544
2019-02-20,6113544
2019-02-21,6142787
2019-02-22,6142787
2019-02-23,6142787
2019-02-24,6201067
2019-02-25,6201067
2019-02-26,6201067
2019-02-27,6201067
2019-02-28,6201067
2019-03-01,6201067
2019-03-02,6201067
2019-03-03,6290040
2019-03-04,6290040
2019-03-05,6290040
2019-03-06,6255670
2019-03-07,6255670
2019-03-08,6255670
2019-03-09,6255670
2019-03-10,6307300
2019-03-11,6307300
2019-03-12,6307300
2019-03-13,6307300
2019-03-14,6326798
2019-03-15,6326798
2019-03-16,6326798
2019-03-17,6326798
2019-03-18,6314962
2019-03-19,6314962
2019-03-20,6314962
2019-03-21,6314962
2019-03-22,6436652
2019-03-23,6436652
2019-03-24,6436652
2019-03-25,6457783
2019-03-26,6457783
2019-03-27,6457783
2019-03-28,6457783
2019-03-29,6498509
2019-03-30,6498509
2019-03-31,6498509
2019-04-01,6498509
2019-04-02,6498509
2019-04-03,6521933
2019-04-04,6521933
2019-04-05,6521933
2019-04-06,6521933
2019-04-07,6521933
2019-04-08,6547434
2019-04-09,6547434
2019-04-10,6547434
2019-04-11,6547434
2019-04-12,6656141
2019-04-13,6656141
2019-04-14,6656141
2019-04-15,6656141
2019-04-16,6656141
2019-04-17,6550175
2019-04-18,6550175
2019-04-19,6550175
2019-04-20,6550175
2019-04-21,6459889
2019-04-22,6459889
2019-04-23,6459889
2019-04-24,6381992
2019-04-25,6381992
2019-04-26,6381992
2019-04-27,6381992
2019-04-28,6259732
2019-04-29,6259732
2019-04-30,6259732
2019-05-01,6259732
2019-05-02,6090631
2019-05-03,6090631
2019-05-04,6090631
2019-05-05,6090631
2019-05-06,5872361
2019-05-07,5872361
2019-05-08,5872361
2019-05-09,5872361
2019-05-10,5630813
2019-05-11,5630813
2019-05-12,5630813
2019-05-13,5371801
2019-05-14,5371801
2019-05-15,5371801
2019-05-16,5227672
2019-05-17,5227672
2019-05-18,5227672
2019-05-19,5227672
2019-05-20,5087304
2019-05-21,5087304
2019-05-22,5087304
2019-05-23,5087304
2019-05-24,4878659
2019-05-25,4878659
2019-05-26,4878659
2019-05-27,4878659
2019-05-28,4726594
2019-05-29,4726594
2019-05-30,4726594
2019-05-31,4726594
2019-06-01,4617825
2019-06-02,4617825
2019-06-03,4617825
2019-06-04,4617825
2019-06-05,4526702
2019-06-06,4526702
2019-06-07,4526702
2019-06-08,4526702
2019-06-09,4460252
2019-06-10,4460252
2019-06-11,4460252
2019-06-12,4460252
2019-06-13,4375776
2019-06-14,4375776
2019-06-15,4375776
2019-06-16,4250549
2019-06-17,4250549
2019-06-18,4250549
2019-06-19,4250549
2019-06-20,4134138
2019-06-21,4134138
2019-06-22,4134138
2019-06-23,4134138
2019-06-24,3973887
2019-06-25,3973887
2019-06-26,3973887
2019-06-27,3909248
2019-06-28,3909248
2019-06-29,3909248
2019-06-30,3963993
2019-07-01,3963993
2019-07-02,3963993
2019-07-03,4082690
2019-07-04,4082690
2019-07-05,4082690
2019-07-06,4082690
2019-07-07,4205541
2019-07-08,4205541
2019-07-09,4205541
2019-07-10,4166071
2019-07-11,4166071
2019-07-12,4166071
2019-07-13,4020143
2019-07-14,4020143
2019-07-15,4141069
2019-07-16,4141069
2019-07-17,4141069
2019-07-18,4285329
2019-07-19,4285329
2019-07-20,4285329
2019-07-21,4349861
2019-07-22,4349861
2019-07-23,4349861
2019-07-24,4349861
2019-07-25,4493557
2019-07-26,4493557
2019-07-27,4493557
2019-07-28,4493557
2019-07-29,4643236
2019-07-30,4643236
2019-07-31,4643236
2019-08-01,4643236
2019-08-02,4553611
2019-08-03,4553611
2019-08-04,4553611
2019-08-05,4623108
2019-08-06,4623108
2019-08-07,4623108
2019-08-08,4623108
2019-08-09,4640557
2019-08-10,4640557
2019-08-11,4640557
2019-08-12,4542801
2019-08-13,4542801
2019-08-14,4542801
2019-08-15,4586891
2019-08-16,4586891
2019-08-17,4586891
2019-08-18,4781596
2019-08-19,4781596
2019-08-20,4781596
2019-08-21,5001581
2019-08-22,5001581
2019-08-23,5001581
2019-08-24,5138138
2019-08-24,5138138
2019-08-25,5138138
2019-08-25,5138138
2019-08-26,5138138
2019-08-27,5138138
2019-08-27,5138138
2019-08-28,5280416
2019-08-29,5280416
2019-08-30,5280416
2019-08-31,5412698
2019-09-01,5412698
2019-09-02,5412698
2019-09-03,5613476
2019-09-04,5613476
2019-09-05,5613476
2019-09-06,5613476
2019-09-07,5754729
2019-09-08,5754729
2019-09-09,5754729
2019-09-10,5754729
2019-09-11,5869362
2019-09-12,5869362
2019-09-13,5869362
2019-09-14,5869362
2019-09-15,5955836
2019-09-16,5955836
2019-09-17,5955836
2019-09-18,6215553
2019-09-19,6215553
2019-09-20,6215553
2019-09-21,6215553
2019-09-22,6479298
2019-09-23,6479298
2019-09-24,6479298
2019-09-25,6479298
2019-09-26,6446541
2019-09-27,6446541
2019-09-28,6446541
2019-09-29,6446541
2019-09-30,6314744
2019-10-01,6314744
2019-10-02,6314744
2019-10-03,6395980
2019-10-04,6395980
2019-10-05,6395980
2019-10-06,6395980
2019-10-07,6468907
2019-10-08,6468907
2019-10-09,6468907
2019-10-10,6468907
2019-10-11,6468907
2019-10-12,6366170
2019-10-13,6366170
2019-10-14,6366170
2019-10-15,6282213
2019-10-16,6282213
2019-10-17,6282213
2019-10-18,6282213
2019-10-19,6299198
2019-10-20,6299198
2019-10-21,6299198
2019-10-22,6299198
2019-10-23,6109861
2019-10-24,6109861
2019-10-25,6109861
2019-10-26,6087686
2019-10-27,6087686
2019-10-28,6087686
2019-10-29,6087686
2019-10-30,5989793
2019-10-31,5989793
2019-11-01,5989793
2019-11-02,5893833
2019-11-03,5893833
2019-11-04,5893833
2019-11-05,5893833
2019-11-06,5788091
2019-11-07,5788091
2019-11-08,5788091
2019-11-09,5788091
2019-11-10,5633105
2019-11-11,5633105
2019-11-12,5633105
2019-11-13,5633105
2019-11-14,5662430
2019-11-15,5662430
2019-11-16,5662430
2019-11-17,5851587
2019-11-18,5851587
2019-11-19,5851587
2019-11-20,6013567
2019-11-21,6013567
2019-11-22,6013567
2019-11-23,6013567
2019-11-24,5972477
2019-11-25,5972477
2019-11-26,5972477
2019-11-27,5972477
2019-11-28,5884984
2019-11-29,5884984
2019-11-30,5884984
2019-12-01,5884984
2019-12-02,5809524
2019-12-03,5809524
2019-12-04,5809524
2019-12-05,5809524
2019-12-06,5657274
2019-12-07,5657274
2019-12-08,5657274
2019-12-09,5657274
2019-12-10,5593783
2019-12-11,5593783
2019-12-12,5593783
2019-12-13,5593783
2019-12-14,5426870
2019-12-15,5426870
2019-12-16,5426870
2019-12-17,5294566
2019-12-18,5294566
2019-12-19,5294566
2019-12-20,5294566
2019-12-21,5295047
2019-12-22,5295047
2019-12-23,5295047
2019-12-24,5443937
2019-12-25,5443937
2019-12-26,5443937
2019-12-27,5443937
2019-12-28,5444413
2019-12-29,5444413
2019-12-30,5444413
2019-12-31,5444413
2020-01-01,5398420
2020-01-02,5398420
2020-01-03,5398420
2020-01-04,5398420
2020-01-05,5368292
2020-01-06,5368292
2020-01-07,5368292
2020-01-08,5368292
2020-01-09,5265022
2020-01-10,5265022
2020-01-11,5056508
2020-01-12,5056508
2020-01-13,5056508
2020-01-14,5056508
2020-01-15,5061415
2020-01-16,5061415
2020-01-17,5061415
2020-01-18,5061415
2020-01-19,5031731
2020-01-20,5031731
2020-01-21,5031731
2020-01-22,5031731
2020-01-23,4965197
2020-01-24,4965197
2020-01-25,4965197
2020-01-26,4813973
2020-01-27,4813973
2020-01-28,4813973
2020-01-29,4590629
2020-01-30,4590629
2020-01-31,4590629
2020-02-01,4590629
2020-02-02,4362761
2020-02-03,4362761
2020-02-04,4362761
2020-02-05,4152308
2020-02-06,4152308
2020-02-07,4152308
2020-02-08,3961797
2020-02-09,3961797
2020-02-10,3961797
