date_obj,Purple%20elegant%20blouse price
2015-09-10,5709
2015-09-11,5709
2015-09-12,5669
2015-09-13,5669
2015-09-14,5669
2015-09-15,5685
2015-09-16,5685
2015-09-17,5685
2015-09-18,5685
2015-09-19,5685
2015-09-20,5685
2015-09-21,5604
2015-09-22,5604
2015-09-23,5604
2015-09-24,5604
2015-09-25,5604
2015-09-27,5487
2015-09-28,5487
2015-09-29,5487
2015-09-30,5242
2015-10-05,5242
2015-10-06,5058
2015-10-07,5058
2015-10-08,5058
2015-10-09,5058
2015-10-10,5058
2015-10-11,4899
2015-10-12,4899
2015-10-13,4899
2015-10-14,4899
2015-10-15,4736
2015-10-16,4736
2015-10-17,4736
2015-10-18,4736
2015-10-19,4679
2015-10-20,4679
2015-10-22,4679
2015-10-23,4598
2015-10-24,4598
2015-10-25,4598
2015-10-26,4598
2015-10-27,4598
2015-10-29,4483
2015-10-30,4483
2015-10-31,4483
2015-11-01,4483
2015-11-02,4483
2015-11-03,4279
2015-11-04,4279
2015-11-05,4279
2015-11-06,4279
2015-11-07,4142
2015-11-08,4142
2015-11-09,4142
2015-11-10,4142
2015-11-11,4142
2015-11-12,4197
2015-11-13,4197
2015-11-14,4197
2015-11-15,4197
2015-11-16,4197
2015-11-17,4045
2015-11-18,4045
2015-11-19,4045
2015-11-20,4045
2015-11-21,4045
2015-11-22,4006
2015-11-23,4006
2015-11-24,4006
2015-11-25,4006
2015-11-26,4006
2015-11-27,3910
2015-11-28,3910
2015-11-29,3910
2015-11-30,3910
2015-12-01,3910
2015-12-02,3963
2015-12-03,3963
2015-12-04,3963
2015-12-05,3963
2015-12-06,4000
2015-12-07,4000
2015-12-08,4000
2015-12-09,4000
2015-12-10,4000
2015-12-11,3978
2015-12-12,3978
2015-12-13,3978
2015-12-14,3978
2015-12-15,3978
2015-12-16,3922
2015-12-17,3922
2015-12-18,3922
2015-12-19,3922
2015-12-20,3922
2015-12-21,3867
2015-12-22,3867
2015-12-23,3867
2015-12-24,3867
2015-12-25,3867
2015-12-26,3867
2015-12-27,3709
2015-12-28,3709
2015-12-29,3709
2015-12-30,3709
2015-12-31,3534
2016-01-01,3534
2016-01-02,3534
2016-01-03,3534
2016-01-04,3420
2016-01-05,3420
2016-01-06,3420
2016-01-07,3420
2016-01-08,3420
2016-01-09,3391
2016-01-10,3391
2016-01-11,3391
2016-01-12,3391
2016-01-13,3263
2016-01-14,3263
2016-01-15,3263
2016-01-16,3111
2016-01-17,3111
2016-01-18,3111
2016-01-19,3111
2016-01-20,3111
2016-01-21,3111
2016-01-22,3093
2016-01-23,3093
2016-01-24,3093
2016-01-25,3181
2016-01-26,3181
2016-01-27,3181
2016-01-28,3181
2016-01-29,3239
2016-01-30,3239
2016-01-31,3239
2016-02-01,3239
2016-02-02,3239
2016-02-03,3196
2016-02-04,3196
2016-02-05,3196
2016-02-06,3066
2016-02-07,3066
2016-02-08,3066
2016-02-09,3066
2016-02-10,2969
2016-02-11,2969
2016-02-12,2969
2016-02-13,2904
2016-02-14,2904
2016-02-15,2904
2016-02-16,2904
2016-02-17,2892
2016-02-18,2892
2016-02-19,2892
2016-02-20,2892
2016-02-21,2912
2016-02-22,2912
2016-02-23,2912
2016-02-24,2912
2016-02-25,2924
2016-02-26,2924
2016-02-27,2924
2016-02-28,2924
2016-02-29,2856
2016-03-01,2856
2016-03-02,2856
2016-03-03,2759
2016-03-04,2759
2016-03-05,2759
2016-03-06,2671
2016-03-07,2671
2016-03-08,2671
2016-03-09,2671
2016-03-10,2676
2016-03-11,2676
2016-03-12,2676
2016-03-13,2747
2016-03-14,2747
2016-03-15,2747
2016-03-16,2747
2016-03-17,2773
2016-03-18,2773
2016-03-19,2773
2016-03-20,2736
2016-03-21,2736
2016-03-22,2736
2016-03-23,2736
2016-03-24,2757
2016-03-25,2757
2016-03-26,2757
2016-03-27,2757
2016-03-28,2757
2016-03-29,2735
2016-03-30,2735
2016-03-31,2735
2016-04-01,2735
2016-04-02,2735
2016-04-03,2872
2016-04-04,2872
2016-04-05,2872
2016-04-06,2872
2016-04-07,2872
2016-04-08,3016
2016-04-09,3016
2016-04-10,3016
2016-04-11,3016
2016-04-12,3158
2016-04-13,3158
2016-04-14,3158
2016-04-15,3180
2016-04-16,3180
2016-04-17,3180
2016-04-18,3175
2016-04-19,3175
2016-04-20,3175
2016-04-21,3175
2016-04-22,3141
2016-04-23,3141
2016-04-24,3141
2016-04-25,3141
2016-04-26,3065
2016-04-27,3065
2016-04-28,3065
2016-04-29,2988
2016-04-30,2988
2016-05-01,2988
2016-05-02,2863
2016-05-03,2863
2016-05-04,2863
2016-05-05,2730
2016-05-06,2730
2016-05-07,2730
2016-05-08,2730
2016-05-09,2730
2016-05-10,2600
2016-05-11,2600
2016-05-12,2600
2016-05-13,2479
2016-05-14,2479
2016-05-15,2479
2016-05-16,2479
2016-05-17,2355
2016-05-18,2355
2016-05-19,2355
2016-05-22,2241
2016-05-23,2142
2016-05-24,2142
2016-05-25,2142
2016-05-26,2040
2016-05-27,2040
2016-05-28,2040
2016-05-29,2009
2016-05-30,2009
2016-05-31,2009
2016-06-01,1995
2016-06-02,1995
2016-06-03,1995
2016-06-04,2012
2016-06-05,2012
2016-06-06,2012
2016-06-07,2012
2016-06-08,1968
2016-06-09,1968
2016-06-10,1968
2016-06-11,2005
2016-06-12,2005
2016-06-13,2005
2016-06-14,2090
2016-06-15,2090
2016-06-16,2090
2016-06-17,2180
2016-06-18,2180
2016-06-19,2180
2016-06-20,2286
2016-06-21,2286
2016-06-22,2286
2016-06-23,2316
2016-06-24,2316
2016-06-25,2316
2016-06-26,2316
2016-06-27,2369
2016-06-28,2369
2016-06-29,2369
2016-06-30,2329
2016-07-01,2329
2016-07-02,2329
2016-07-03,2329
2016-07-04,2325
2016-07-05,2325
2016-07-06,2325
2016-07-07,2337
2016-07-08,2337
2016-07-09,2337
2016-07-10,2339
2016-07-11,2339
2016-07-12,2236
2016-07-13,2236
2016-07-14,2236
2016-07-15,2158
2016-07-16,2158
2016-07-17,2158
2016-07-18,2130
2016-07-23,2040
2016-07-24,2040
2016-07-25,1946
2016-07-26,1946
2016-07-27,1946
2016-07-28,1946
2016-07-29,1910
2016-07-30,1910
2016-07-31,1910
2016-08-01,1910
2016-08-02,1826
2016-08-03,1826
2016-08-04,1826
2016-08-05,1826
2016-08-06,1742
2016-08-07,1742
2016-08-08,1742
2016-08-09,1742
2016-08-10,1655
2016-08-11,1655
2016-08-12,1655
2016-08-13,1655
2016-08-14,1655
2016-08-15,1610
2016-08-16,1610
2016-08-17,1610
2016-08-18,1610
2016-08-19,1610
2016-08-20,1572
2016-08-21,1572
2016-08-22,1572
2016-08-23,1572
2016-08-24,1572
2016-08-25,1502
2016-08-26,1502
2016-08-28,1502
2016-08-31,1497
2016-09-01,1497
2016-09-02,1497
2016-09-03,1443
2016-09-04,1443
2016-09-05,1443
2016-09-06,1394
2016-09-07,1394
2016-09-08,1394
2016-09-09,1394
2016-09-10,1394
2016-09-11,1377
2016-09-12,1377
2016-09-13,1377
2016-09-14,1377
2016-09-15,1378
2016-09-16,1378
2016-09-17,1378
2016-09-18,1378
2016-09-19,1376
2016-09-20,1376
2016-09-21,1376
2016-09-22,1376
2016-09-23,1354
2016-09-24,1354
2016-09-25,1354
2016-09-26,1354
2016-09-27,1354
2016-09-28,1290
2016-09-29,1290
2016-09-30,1290
2016-10-01,1290
2016-10-02,1267
2016-10-03,1267
2016-10-04,1267
2016-10-05,1267
2016-10-06,1229
2016-10-07,1229
2016-10-08,1229
2016-10-09,1229
2016-10-10,1187
2016-10-11,1187
2016-10-12,1187
2016-10-13,1187
2016-10-14,1157
2016-10-15,1157
2016-10-16,1157
2016-10-17,1157
2016-10-18,1157
2016-10-19,1141
2016-10-20,1141
2016-10-21,1141
2016-10-22,1141
2016-10-23,1110
2016-10-24,1110
2016-10-25,1110
2016-10-26,1110
2016-10-27,1110
2016-10-28,1094
2016-10-29,1094
2016-10-30,1094
2016-10-31,1094
2016-11-01,1094
2016-11-02,1053
2016-11-03,1053
2016-11-04,1053
2016-11-05,1053
2016-11-06,1053
2016-11-07,1071
2016-11-08,1071
2016-11-09,1071
2016-11-10,1071
2016-11-11,1071
2016-11-12,1067
2016-11-13,1067
2016-11-14,1067
2016-12-08,1141
2016-12-09,1141
2016-12-10,1141
2016-12-11,1119
2016-12-12,1119
2016-12-13,1119
2016-12-14,1119
2016-12-15,1119
2016-12-16,1098
2016-12-17,1098
2016-12-18,1098
2016-12-19,1098
2016-12-20,1098
2016-12-21,1075
2016-12-22,1075
2016-12-23,1075
2016-12-24,1075
2016-12-25,1075
2016-12-26,1069
2016-12-27,1069
2016-12-28,1069
2016-12-29,1069
2016-12-30,1062
2016-12-31,1062
2017-01-01,1062
2017-01-02,1089
2017-01-03,1089
2017-01-04,1089
2017-01-05,1089
2017-01-06,1095
2017-01-07,1095
2017-01-08,1095
2017-01-09,1095
2017-01-10,1137
2017-01-11,1137
2017-01-12,1137
2017-01-13,1137
2017-01-14,1151
2017-01-15,1151
2017-01-16,1151
2017-01-17,1179
2017-01-18,1179
2017-01-19,1179
2017-01-20,1179
2017-01-21,1185
2017-01-22,1185
2017-01-27,1183
2017-01-28,1232
2017-01-29,1232
2017-01-30,1232
2017-01-31,1232
2017-02-01,1228
2017-02-02,1228
2017-02-03,1228
2017-02-04,1228
2017-02-05,1258
2017-02-06,1258
2017-02-07,1258
2017-02-08,1272
2017-02-09,1272
2017-02-10,1272
2017-02-11,1272
2017-02-12,1301
2017-02-13,1301
2017-02-14,1301
2017-02-15,1335
2017-02-16,1335
2017-02-18,1335
2017-02-19,1312
2017-02-20,1312
2017-02-21,1312
2017-02-22,1312
2017-02-23,1339
2017-02-24,1339
2017-02-25,1339
2017-02-26,1339
2017-02-27,1316
2017-02-28,1316
2017-03-01,1316
2017-03-02,1337
2017-03-03,1337
2017-03-04,1306
2017-03-05,1306
2017-03-06,1306
2017-03-07,1351
2017-03-08,1351
2017-03-09,1351
2017-03-10,1370
2017-03-11,1370
2017-03-12,1370
2017-03-13,1302
2017-03-14,1302
2017-03-15,1302
2017-03-16,1356
2017-03-17,1356
2017-03-18,1356
2017-03-19,1357
2017-03-20,1357
2017-03-21,1357
2017-03-22,1357
2017-03-23,1352
2017-03-24,1352
2017-03-25,1352
2017-03-26,1352
2017-03-27,1318
2017-03-28,1318
2017-03-29,1318
2017-03-30,1306
2017-03-31,1306
2017-04-01,1306
2017-04-02,1275
2017-04-03,1275
2017-04-04,1275
2017-04-12,1217
2017-04-13,1257
2017-04-14,1257
2017-04-15,1257
2017-04-16,1304
2017-04-17,1304
2017-04-18,1304
2017-04-19,1334
2017-04-20,1334
2017-04-21,1334
2017-04-22,1354
2017-04-23,1354
2017-04-24,1354
2017-04-25,1357
2017-04-26,1357
2017-04-27,1357
2017-04-28,1397
2017-04-29,1397
2017-04-30,1397
2017-05-01,1426
2017-05-02,1426
2017-05-03,1426
2017-05-04,1443
2017-05-05,1443
2017-05-06,1443
2017-05-07,1443
2017-05-08,1513
2017-05-09,1513
2017-05-10,1549
2017-05-11,1549
2017-05-12,1549
2017-05-13,1528
2017-05-14,1528
2017-05-15,1528
2017-05-16,1512
2017-05-17,1512
2017-05-18,1512
2017-05-19,1512
2017-05-20,1476
2017-05-21,1476
2017-05-22,1476
2017-05-23,1476
2017-05-24,1487
2017-05-25,1487
2017-05-26,1487
2017-05-27,1482
2017-05-28,1482
2017-05-29,1482
2017-05-30,1433
2017-05-31,1433
2017-06-01,1391
2017-06-02,1391
2017-06-03,1391
2017-06-06,1334
2017-06-07,1334
2017-06-08,1334
2017-06-09,1315
2017-06-10,1315
2017-06-11,1255
2017-06-12,1255
2017-06-13,1255
2017-06-14,1235
2017-06-15,1235
2017-06-16,1235
2017-06-17,1235
2017-06-18,1175
2017-06-19,1175
2017-06-20,1175
2017-06-21,1128
2017-06-22,1128
2017-06-23,1128
2017-06-24,1128
2017-06-25,1128
2017-06-26,1142
2017-06-27,1142
2017-06-28,1142
2017-06-29,1142
2017-06-30,1125
2017-07-01,1125
2017-07-02,1125
2017-07-03,1125
2017-07-04,1089
2017-07-05,1089
2017-07-06,1089
2017-07-07,1089
2017-07-08,1058
2017-07-13,1065
2017-07-14,1072
2017-07-15,1072
2017-07-16,1072
2017-07-17,1072
2017-07-18,1062
2017-07-19,1062
2017-07-20,1062
2017-07-21,1062
2017-07-22,1039
2017-07-23,1039
2017-07-24,1039
2017-07-25,1007
2017-07-26,1007
2017-07-27,1007
2017-07-28,1022
2017-07-29,1022
2017-07-30,1022
2017-07-31,1042
2017-08-01,1042
2017-08-02,1042
2017-08-03,1041
2017-08-04,1041
2017-08-05,1041
2017-08-06,1017
2017-08-09,1010
2017-08-10,1010
2017-08-11,1010
2017-08-12,1010
2017-08-13,1008
2017-08-14,1008
2017-08-15,1008
2017-08-16,996
2017-08-17,996
2017-08-18,996
2017-08-19,996
2017-08-20,1007
2017-08-22,1007
2017-08-23,1014
2017-08-24,1014
2017-08-25,1014
2017-08-26,1007
2017-08-27,1007
2017-08-28,1007
2017-08-29,1007
2017-08-30,1016
2017-08-31,1016
2017-09-01,1016
2017-09-02,1016
2017-09-03,1016
2017-09-04,1016
2017-09-05,1028
2017-09-06,1028
2017-09-07,1028
2017-09-08,1028
2017-09-09,1065
2017-09-10,1065
2017-09-11,1065
2017-09-12,1065
2017-09-13,1043
2017-09-14,1043
2017-09-15,1043
2017-09-16,1043
2017-09-17,1046
2017-09-19,1046
2017-09-20,1016
2017-09-21,1016
2017-09-22,1016
2017-09-23,1016
2017-09-24,1027
2017-09-25,1027
2017-09-26,1027
2017-09-27,1027
2017-09-28,1024
2017-09-29,1024
2017-09-30,1024
2017-10-01,1024
2017-10-02,1032
2017-10-03,1032
2017-10-04,1032
2017-10-05,1032
2017-10-06,1027
2017-10-07,1027
2017-10-08,1027
2017-10-09,1027
2017-10-10,1030
2017-10-11,1030
2017-10-12,1030
2017-10-13,1030
2017-10-14,1027
2017-10-15,1027
2017-10-16,1027
2017-10-17,1027
2017-10-18,1028
2017-10-19,1028
2017-10-20,1028
2017-10-21,1028
2017-10-22,1065
2017-10-23,1065
2017-10-24,1065
2017-10-25,1065
2017-10-26,1082
2017-10-27,1082
2017-10-28,1082
2017-10-29,1082
2017-10-30,1065
2017-10-31,1065
2017-11-01,1065
2017-11-02,1065
2017-11-03,1065
2017-11-04,1052
2017-11-05,1052
2017-11-06,1052
2017-11-07,1052
2017-11-08,1043
2017-11-09,1043
2017-11-10,1043
2017-11-11,1043
2017-11-12,1065
2017-11-13,1065
2017-11-14,1065
2017-11-15,1065
2017-11-16,1076
2017-11-17,1076
2017-11-18,1076
2017-11-19,1076
2017-11-20,1076
2017-11-21,1061
2017-11-22,1061
2017-11-23,1061
2017-11-24,1061
2017-11-25,1057
2017-11-26,1057
2017-11-27,1057
2017-11-28,1057
2017-11-29,1027
2017-11-30,1027
2017-12-01,1027
2017-12-02,1027
2017-12-03,1012
2017-12-04,1012
2017-12-05,1012
2017-12-06,986
2017-12-07,986
2017-12-08,986
2017-12-09,986
2017-12-10,1001
2017-12-11,1001
2017-12-12,1001
2017-12-14,1028
2017-12-15,1028
2017-12-16,1028
2017-12-17,1045
2017-12-18,1045
2017-12-19,1045
2017-12-20,1018
2017-12-21,1018
2017-12-22,1018
2017-12-23,1005
2017-12-24,1005
2017-12-25,1005
2017-12-26,1005
2017-12-27,972
2017-12-28,972
2017-12-29,972
2017-12-30,983
2017-12-31,983
2018-01-01,983
2018-01-02,983
2018-01-03,1013
2018-01-04,1013
2018-01-05,1013
2018-01-06,1047
2018-01-07,1047
2018-01-08,1047
2018-01-09,1047
2018-01-10,1079
2018-01-11,1079
2018-01-12,1079
2018-01-13,1053
2018-01-14,1053
2018-01-15,1053
2018-01-16,1069
2018-01-17,1069
2018-01-18,1071
2018-01-19,1071
2018-01-20,1071
2018-01-21,1076
2018-01-22,1076
2018-01-23,1076
2018-01-24,1076
2018-01-25,1076
2018-01-26,1096
2018-01-27,1096
2018-01-28,1085
2018-01-29,1085
2018-01-31,1073
2018-02-01,1073
2018-02-02,1073
2018-02-03,1085
2018-02-04,1085
2018-02-05,1085
2018-02-06,1072
2018-02-07,1072
2018-02-08,1072
2018-02-09,1082
2018-02-10,1082
2018-02-11,1082
2018-02-13,1073
2018-02-14,1073
2018-02-15,1063
2018-02-16,1063
2018-02-17,1063
2018-02-18,1079
2018-02-19,1079
2018-02-20,1079
2018-02-21,1071
2018-02-22,1071
2018-02-23,1071
2018-02-24,1045
2018-02-25,1045
2018-02-26,1045
2018-02-27,1045
2018-02-28,1045
2018-03-01,1060
2018-03-02,1060
2018-03-03,1076
2018-03-04,1076
2018-03-05,1061
2018-03-06,1061
2018-03-07,1061
2018-03-08,1099
2018-03-09,1099
2018-03-10,1106
2018-03-11,1106
2018-03-12,1106
2018-03-13,1113
2018-03-14,1113
2018-03-15,1113
2018-03-16,1110
2018-03-17,1110
2018-03-18,1118
2018-03-19,1118
2018-03-20,1118
2018-03-21,1143
2018-03-23,1143
2018-03-24,1144
2018-03-26,1144
2018-03-27,1149
2018-03-28,1149
2018-03-29,1149
2018-03-30,1149
2018-03-31,1205
2018-04-01,1205
2018-04-02,1207
2018-04-03,1207
2018-04-04,1207
2018-04-05,1226
2018-04-06,1226
2018-04-08,1226
2018-04-09,1271
2018-04-10,1271
2018-04-11,1271
2018-04-12,1315
2018-04-13,1315
2018-04-14,1315
2018-04-15,1315
2018-04-16,1346
2018-04-17,1346
2018-04-18,1346
2018-04-19,1346
2018-04-20,1363
2018-04-21,1363
2018-04-22,1363
2018-04-23,1343
2018-04-24,1343
2018-04-25,1343
2018-04-26,1342
2018-04-27,1342
2018-04-28,1342
2018-04-29,1355
2018-04-30,1355
2018-05-01,1355
2018-05-02,1345
2018-05-03,1345
2018-05-04,1345
2018-05-05,1331
2018-05-06,1331
2018-05-07,1331
2018-05-08,1303
2018-05-09,1303
2018-05-10,1258
2018-05-11,1258
2018-05-12,1258
2018-05-13,1214
2018-05-14,1214
2018-05-15,1166
2018-05-16,1166
2018-05-17,1166
2018-05-18,1181
2018-05-19,1181
2018-05-20,1181
2018-05-21,1201
2018-05-22,1201
2018-05-23,1201
2018-05-24,1201
2018-05-25,1183
2018-05-26,1183
2018-05-27,1183
2018-05-28,1207
2018-05-29,1207
2018-05-30,1207
2018-05-31,1215
2018-06-01,1215
2018-06-02,1214
2018-06-03,1214
2018-06-04,1214
2018-06-05,1209
2018-06-06,1209
2018-06-07,1209
2018-06-08,1222
2018-06-09,1222
2018-06-10,1222
2018-06-11,1222
2018-06-12,1227
2018-06-13,1227
2018-06-14,1236
2018-06-15,1236
2018-06-16,1236
2018-06-17,1239
2018-06-18,1239
2018-06-19,1239
2018-06-20,1239
2018-06-21,1238
2018-06-22,1238
2018-06-23,1238
2018-06-24,1193
2018-06-25,1193
2018-06-26,1193
2018-06-27,1193
2018-06-28,1136
2018-06-29,1136
2018-06-30,1136
2018-07-01,1085
2018-07-02,1085
2018-07-03,1085
2018-07-04,1056
2018-07-05,1056
2018-07-06,1037
2018-07-07,1037
2018-07-08,1037
2018-07-09,1005
2018-07-10,1005
2018-07-11,1005
2018-07-12,1005
2018-07-13,1005
2018-07-14,980
2018-07-15,980
2018-07-16,980
2018-07-17,968
2018-07-18,968
2018-07-19,968
2018-07-20,965
2018-07-21,965
2018-07-22,980
2018-07-23,980
2018-07-24,980
2018-07-25,959
2018-07-26,959
2018-07-27,974
2018-07-28,974
2018-07-29,990
2018-07-30,990
2018-07-31,960
2018-08-01,960
2018-08-02,972
2018-08-03,972
2018-08-04,980
2018-08-05,980
2018-08-06,987
2018-08-07,987
2018-08-08,1018
2018-08-09,1018
2018-08-10,1018
2018-08-11,1008
2018-08-12,1008
2018-08-14,995
2018-08-16,981
2018-08-17,981
2018-08-18,996
2018-08-19,996
2018-08-20,1026
2018-08-21,1026
2018-08-22,1026
2018-08-23,1070
2018-08-24,1070
2018-08-25,1094
2018-08-26,1094
2018-08-27,1086
2018-08-28,1086
2018-08-29,1066
2018-08-30,1066
2018-08-31,1052
2018-09-01,1052
2018-09-02,1041
2018-09-03,1041
2018-09-04,1018
2018-09-05,1018
2018-09-06,1018
2018-09-07,999
2018-09-08,999
2018-09-09,996
2018-09-10,996
2018-09-11,996
2018-09-12,1038
2018-09-13,1038
2018-09-14,1038
2018-09-15,1069
2018-09-16,1069
2018-09-17,1069
2018-09-18,1057
2018-09-19,1057
2018-09-20,1057
2018-09-21,1069
2018-09-22,1069
2018-09-23,1061
2018-09-24,1061
2018-09-25,1061
2018-09-26,1081
2018-09-27,1081
2018-09-28,1081
2018-09-29,1102
2018-09-30,1102
2018-10-02,1105
2018-10-03,1105
2018-10-04,1105
2018-10-05,1076
2018-10-06,1076
2018-10-07,1065
2018-10-08,1065
2018-10-09,1069
2018-10-10,1069
2018-10-11,1087
2018-10-12,1087
2018-10-13,1087
2018-10-14,1121
2018-10-15,1121
2018-10-16,1121
2018-10-17,1095
2018-10-18,1095
2018-10-19,1103
2018-10-20,1103
2018-10-21,1103
2018-10-22,1124
2018-10-23,1124
2018-10-24,1124
2018-10-25,1147
2018-10-26,1147
2018-10-27,1178
2018-10-28,1178
2018-10-29,1195
2018-10-30,1195
2018-10-31,1192
2018-11-01,1192
2018-11-03,1171
2018-11-04,1176
2018-11-05,1176
2018-11-06,1214
2018-11-07,1214
2018-11-08,1252
2018-11-09,1252
2018-11-10,1240
2018-11-11,1240
2018-11-12,1223
2018-11-13,1223
2018-11-14,1209
2018-11-15,1245
2018-11-16,1245
2018-11-17,1247
2018-11-18,1247
2018-11-19,1242
2018-11-20,1207
2018-11-21,1207
2018-11-22,1176
2018-11-23,1176
2018-11-24,1136
2018-11-25,1136
2018-11-26,1111
2018-11-27,1111
2018-11-28,1113
2018-11-29,1113
2018-12-01,1071
2018-12-02,1056
2018-12-03,1056
2018-12-04,1054
2018-12-05,1054
2018-12-07,1074
2018-12-09,1064
2018-12-10,1067
2018-12-11,1067
2018-12-12,1092
2018-12-13,1092
2018-12-14,1111
2018-12-15,1111
2018-12-16,1091
2018-12-17,1091
2018-12-18,1094
2018-12-19,1094
2018-12-20,1093
2018-12-21,1093
2018-12-22,1087
2018-12-23,1087
2018-12-24,1100
2018-12-25,1100
2018-12-26,1100
2018-12-27,1105
2018-12-28,1105
2018-12-29,1087
2018-12-30,1087
2018-12-31,1121
2019-01-01,1121
2019-01-02,1121
2019-01-03,1121
2019-01-04,1096
2019-01-05,1096
2019-01-06,1136
2019-01-08,1144
2019-01-10,1100
2019-01-11,1100
2019-01-12,1072
2019-01-13,1072
2019-01-14,1082
2019-01-15,1082
2019-01-16,1094
2019-01-17,1094
2019-01-18,1064
2019-01-19,1032
2019-01-20,1032
2019-01-21,1001
2019-01-22,1001
2019-01-23,980
2019-01-24,980
2019-01-25,990
2019-01-26,990
2019-01-27,997
2019-01-28,997
2019-01-29,1007
2019-01-30,1007
2019-01-31,986
2019-02-01,956
2019-02-02,956
2019-02-03,989
2019-02-04,989
2019-02-05,997
2019-02-06,997
2019-02-07,996
2019-02-08,996
2019-02-09,977
2019-02-10,977
2019-02-11,996
2019-02-12,996
2019-02-13,961
2019-02-14,961
2019-02-15,922
2019-02-16,922
2019-02-17,906
2019-02-18,906
2019-02-19,903
2019-02-20,903
2019-02-21,904
2019-02-22,904
2019-02-23,912
2019-02-24,912
2019-02-25,924
2019-02-26,924
2019-02-27,935
2019-02-28,935
2019-03-01,937
2019-03-02,937
2019-03-03,931
2019-03-04,931
2019-03-05,924
2019-03-06,941
2019-03-07,941
2019-03-08,941
2019-03-09,970
2019-03-10,970
2019-03-11,984
2019-03-12,984
2019-03-13,984
2019-03-14,988
2019-03-15,988
2019-03-16,988
2019-03-17,984
2019-03-18,984
2019-03-19,984
2019-03-20,969
2019-03-21,969
2019-03-22,964
2019-03-23,934
2019-03-24,934
2019-03-25,907
2019-03-26,893
2019-03-27,893
2019-03-28,893
2019-03-29,902
2019-03-30,902
2019-03-31,902
2019-04-01,906
2019-04-02,906
2019-04-03,886
2019-04-04,886
2019-04-05,886
2019-04-06,887
2019-04-07,887
2019-04-08,910
2019-04-09,910
2019-04-10,910
2019-04-11,926
2019-04-12,926
2019-04-13,934
2019-04-14,934
2019-04-15,934
2019-04-16,930
2019-04-17,930
2019-04-18,930
