date_obj,Skeletal%20boots price
2016-06-24,46373
2016-06-25,46373
2016-06-26,46373
2016-06-27,46373
2016-06-28,46373
2016-06-29,46373
2016-06-30,46373
2016-07-01,46373
2016-07-02,46373
2016-07-03,46373
2016-07-04,46373
2016-07-05,46373
2016-07-06,45702
2016-07-07,45702
2016-07-08,45702
2016-07-09,45702
2016-07-10,45702
2016-07-11,45702
2016-07-12,45702
2016-07-13,45702
2016-07-14,45702
2016-07-15,45702
2016-07-16,45702
2016-07-17,45702
2016-07-18,45702
2016-07-24,46989
2016-07-25,46989
2016-07-26,46989
2016-07-27,46989
2016-07-28,46989
2016-07-29,46989
2016-07-30,46989
2016-07-31,46989
2016-08-01,46989
2016-08-02,46989
2016-08-03,46989
2016-08-04,46989
2016-08-05,46989
2016-08-06,46989
2016-08-07,46989
2016-08-08,46989
2016-08-09,46989
2016-08-10,46989
2016-08-11,46989
2016-08-12,47800
2016-08-13,47800
2016-08-14,47800
2016-08-15,47800
2016-08-16,47800
2016-08-17,47800
2016-08-18,47800
2016-08-19,47800
2016-08-20,47800
2016-08-21,47800
2016-08-22,47800
2016-08-23,47800
2016-08-24,47800
2016-08-25,47800
2016-08-26,47800
2016-08-28,47800
2016-08-31,47800
2016-09-01,47800
2016-09-02,47800
2016-09-03,48248
2016-09-04,48248
2016-09-05,48248
2016-09-06,48248
2016-09-07,48248
2016-09-08,48248
2016-09-09,48248
2016-09-10,48248
2016-09-11,48248
2016-09-12,48248
2016-09-13,48248
2016-09-14,48248
2016-09-15,48248
2016-09-16,48248
2016-09-17,48248
2016-09-18,48248
2016-09-19,48248
2016-09-20,48248
2016-09-21,48248
2016-09-22,48248
2016-09-23,48248
2016-09-24,48248
2016-09-25,50162
2016-09-26,50162
2016-09-27,50162
2016-09-28,50162
2016-09-29,50162
2016-09-30,50162
2016-10-01,50162
2016-10-02,50162
2016-10-03,50162
2016-10-04,50162
2016-10-05,50162
2016-10-06,50162
2016-10-07,50162
2016-10-08,50162
2016-10-09,50162
2016-10-11,50162
2016-10-12,50162
2016-10-13,50162
2016-10-14,50162
2016-10-15,50162
2016-10-16,50162
2016-10-17,50162
2016-10-18,51701
2016-10-19,51701
2016-10-20,51701
2016-10-21,51701
2016-10-22,51701
2016-10-23,51701
2016-10-24,51701
2016-10-25,51701
2016-10-26,51701
2016-10-27,51701
2016-10-28,51701
2016-10-29,51701
2016-10-30,51701
2016-10-31,51701
2016-11-01,51701
2016-11-02,51701
2016-11-03,51701
2016-11-04,51701
2016-11-05,51701
2016-11-06,51701
2016-11-07,51701
2016-11-08,51701
2016-11-09,53854
2016-11-10,53854
2016-11-11,53854
2016-11-12,53854
2016-11-13,53854
2016-11-14,53854
2016-12-08,55424
2016-12-09,55424
2016-12-10,55424
2016-12-11,55424
2016-12-12,55424
2016-12-13,55424
2016-12-14,55843
2016-12-15,55843
2016-12-16,55843
2016-12-17,55843
2016-12-18,55843
2016-12-19,55843
2016-12-20,55843
2016-12-21,55843
2016-12-22,55843
2016-12-23,55843
2016-12-24,55843
2016-12-25,55843
2016-12-26,55843
2016-12-27,55843
2016-12-28,55843
2016-12-29,55843
2016-12-30,55843
2016-12-31,55183
2017-01-01,55183
2017-01-02,55183
2017-01-03,55183
2017-01-04,55183
2017-01-05,55183
2017-01-06,55183
2017-01-07,55183
2017-01-08,55183
2017-01-09,55183
2017-01-10,55183
2017-01-11,55183
2017-01-12,55183
2017-01-13,53720
2017-01-14,53720
2017-01-15,53720
2017-01-16,53720
2017-01-17,53720
2017-01-18,53720
2017-01-19,53720
2017-01-20,53720
2017-01-21,53720
2017-01-22,53720
2017-01-27,53645
2017-01-28,53645
2017-01-29,53645
2017-01-30,53645
2017-01-31,53645
2017-02-01,53645
2017-02-02,53645
2017-02-03,53645
2017-02-04,53645
2017-02-05,53645
2017-02-06,53645
2017-02-07,53645
2017-02-08,54447
2017-02-09,54447
2017-02-10,54447
2017-02-11,54447
2017-02-12,54447
2017-02-13,54447
2017-02-14,54447
2017-02-15,54447
2017-02-16,54447
2017-02-18,54447
2017-02-19,54447
2017-02-20,54447
2017-02-21,54447
2017-02-22,54447
2017-02-23,56775
2017-02-24,56775
2017-02-25,56775
2017-02-26,56775
2017-02-27,56775
2017-02-28,56775
2017-03-01,56775
2017-03-02,56775
2017-03-03,56775
2017-03-04,56775
2017-03-05,56775
2017-03-06,56775
2017-03-07,56775
2017-03-08,56775
2017-03-09,56775
2017-03-10,57455
2017-03-11,57455
2017-03-12,57455
2017-03-13,57455
2017-03-14,57455
2017-03-15,57455
2017-03-16,57455
2017-03-17,57455
2017-03-18,57455
2017-03-19,57455
2017-03-20,57455
2017-03-21,57455
2017-03-22,57455
2017-03-23,57455
2017-03-24,57455
2017-03-25,58553
2017-03-26,58553
2017-03-27,58553
2017-03-28,58553
2017-03-29,58553
2017-03-30,58553
2017-03-31,58553
2017-04-01,58553
2017-04-02,58553
2017-04-03,58553
2017-04-04,58553
2017-04-12,59499
2017-04-13,59499
2017-04-14,59499
2017-04-15,59499
2017-04-16,59499
2017-04-17,59499
2017-04-18,59499
2017-04-19,59499
2017-04-20,59499
2017-04-21,59499
2017-04-22,59499
2017-04-23,59499
2017-04-24,59157
2017-04-25,59157
2017-04-26,59157
2017-04-27,59157
2017-04-28,59157
2017-04-29,59157
2017-04-30,59157
2017-05-01,59157
2017-05-02,59157
2017-05-03,59157
2017-05-04,59157
2017-05-05,59157
2017-05-06,59157
2017-05-07,57534
2017-05-08,57534
2017-05-09,57534
2017-05-10,57534
2017-05-11,57534
2017-05-12,57534
2017-05-13,57534
2017-05-14,57534
2017-05-15,57534
2017-05-16,57534
2017-05-17,57534
2017-05-18,57534
2017-05-19,57534
2017-05-20,56769
2017-05-21,56769
2017-05-22,56769
2017-05-23,56769
2017-05-24,56769
2017-05-25,56769
2017-05-26,56769
2017-05-27,56769
2017-05-28,56769
2017-05-29,56769
2017-05-30,56769
2017-05-31,56769
2017-06-01,57427
2017-06-02,57427
2017-06-03,57427
2017-06-06,57427
2017-06-07,57427
2017-06-08,57427
2017-06-09,57427
2017-06-10,57427
2017-06-11,57427
2017-06-12,57427
2017-06-13,56943
2017-06-14,56943
2017-06-15,56943
2017-06-16,56943
2017-06-17,56943
2017-06-18,56943
2017-06-19,56943
2017-06-20,56943
2017-06-21,56943
2017-06-22,56943
2017-06-23,56943
2017-06-24,56943
2017-06-25,56943
2017-06-26,56943
2017-06-27,56943
2017-06-28,57326
2017-06-29,57326
2017-06-30,57326
2017-07-01,57326
2017-07-02,57326
2017-07-03,57326
2017-07-04,57326
2017-07-05,57326
2017-07-06,57326
2017-07-07,57326
2017-07-08,57326
2017-07-13,57326
2017-07-14,57716
2017-07-15,57716
2017-07-16,57716
2017-07-17,57716
2017-07-18,57716
2017-07-19,57716
2017-07-20,57716
2017-07-21,57716
2017-07-22,57716
2017-07-23,57716
2017-07-24,57716
2017-07-25,57716
2017-07-26,57716
2017-07-27,57716
2017-07-28,57716
2017-07-29,57716
2017-07-30,59808
2017-07-31,59808
2017-08-01,59808
2017-08-02,59808
2017-08-03,59808
2017-08-04,59808
2017-08-05,59808
2017-08-06,59808
2017-08-09,59808
2017-08-10,59808
2017-08-11,59808
2017-08-12,61763
2017-08-13,61763
2017-08-14,61763
2017-08-15,61763
2017-08-17,61763
2017-08-18,61763
2017-08-19,61763
2017-08-20,61763
2017-08-21,61763
2017-08-22,61763
2017-08-23,61763
2017-08-24,61763
2017-08-25,61763
2017-08-26,61763
2017-08-27,61763
2017-08-28,62579
2017-08-29,62579
2017-08-30,62579
2017-08-31,62579
2017-09-01,62579
2017-09-02,62579
2017-09-03,62579
2017-09-04,62579
2017-09-05,62579
2017-09-06,62579
2017-09-07,62579
2017-09-08,62579
2017-09-09,62579
2017-09-10,62579
2017-09-11,62579
2017-09-12,61326
2017-09-13,61326
2017-09-14,61326
2017-09-15,61326
2017-09-16,61326
2017-09-17,61326
2017-09-19,61326
2017-09-20,61326
2017-09-21,61326
2017-09-22,61326
2017-09-23,61326
2017-09-24,61326
2017-09-25,59926
2017-09-26,59926
2017-09-27,59926
2017-09-28,59926
2017-09-29,59926
2017-09-30,59926
2017-10-01,59926
2017-10-02,59926
2017-10-03,59926
2017-10-04,59926
2017-10-05,59926
2017-10-06,59926
2017-10-07,59926
2017-10-08,59926
2017-10-09,59926
2017-10-10,59926
2017-10-11,59511
2017-10-12,59511
2017-10-13,59511
2017-10-14,59511
2017-10-15,59511
2017-10-16,59511
2017-10-17,59511
2017-10-18,59511
2017-10-19,59511
2017-10-20,59511
2017-10-21,59511
2017-10-22,59511
2017-10-23,59511
2017-10-24,57241
2017-10-25,57241
2017-10-26,57241
2017-10-27,57241
2017-10-28,57241
2017-10-29,57241
2017-10-30,57241
2017-10-31,57241
2017-11-01,57241
2017-11-02,57241
2017-11-03,57241
2017-11-04,57241
2017-11-05,57241
2017-11-06,57241
2017-11-07,54459
2017-11-08,54459
2017-11-09,54459
2017-11-10,54459
2017-11-11,54459
2017-11-12,54459
2017-11-13,54459
2017-11-14,54459
2017-11-15,54459
2017-11-16,54459
2017-11-17,54459
2017-11-18,54459
2017-11-19,54459
2017-11-20,54459
2017-11-21,53168
2017-11-22,53168
2017-11-23,53168
2017-11-24,53168
2017-11-25,53168
2017-11-26,53168
2017-11-27,53168
2017-11-28,53168
2017-11-29,53168
2017-11-30,53168
2017-12-01,53168
2017-12-02,53168
2017-12-03,53168
2017-12-04,53168
2017-12-05,53168
2017-12-06,52738
2017-12-07,52738
2017-12-08,52738
2017-12-09,52738
2017-12-10,52738
2017-12-11,52738
2017-12-12,52738
2017-12-13,52738
2017-12-14,52738
2017-12-15,52738
2017-12-16,52738
2017-12-17,52738
2017-12-18,52738
2017-12-19,50413
2017-12-20,50413
2017-12-21,50413
2017-12-22,50413
2017-12-23,50413
2017-12-24,50413
2017-12-25,50413
2017-12-26,50413
2017-12-27,50413
2017-12-28,50413
2017-12-29,50413
2017-12-30,50413
2017-12-31,50413
2018-01-01,47935
2018-01-02,47935
2018-01-03,47935
2018-01-04,47935
2018-01-05,47935
2018-01-06,47935
2018-01-07,47935
2018-01-08,47935
2018-01-09,47935
2018-01-10,47935
2018-01-11,47162
2018-01-12,47162
2018-01-13,47162
2018-01-14,47162
2018-01-15,47162
2018-01-16,47162
2018-01-17,47162
2018-01-18,47162
2018-01-19,47162
2018-01-20,47162
2018-01-21,48813
2018-01-22,48813
2018-01-23,48813
2018-01-24,48813
2018-01-25,48813
2018-01-26,48813
2018-01-27,50237
2018-01-28,50237
2018-01-29,50237
2018-01-30,50237
2018-01-31,50237
2018-02-01,50237
2018-02-02,49056
2018-02-03,49056
2018-02-04,49056
2018-02-05,49056
2018-02-06,49056
2018-02-07,47785
2018-02-08,47785
2018-02-09,47785
2018-02-10,47785
2018-02-11,47785
2018-02-12,46029
2018-02-13,46029
2018-02-14,46029
2018-02-15,46029
2018-02-16,46029
2018-02-17,45609
2018-02-18,45609
2018-02-19,45609
2018-02-20,45609
2018-02-21,45609
2018-02-22,47276
2018-02-23,47276
2018-02-24,47276
2018-02-25,47276
2018-02-26,47276
2018-02-27,48821
2018-02-28,48821
2018-03-01,48821
2018-03-02,48821
2018-03-03,48821
2018-03-04,48821
2018-03-05,50716
2018-03-06,50716
2018-03-07,50716
2018-03-08,50716
2018-03-09,50716
2018-03-10,50716
2018-03-11,51730
2018-03-12,51730
2018-03-13,51730
2018-03-14,51730
2018-03-15,51730
2018-03-16,51730
2018-03-17,51730
2018-03-18,51890
2018-03-19,51890
2018-03-20,51890
2018-03-21,51890
2018-03-23,51890
2018-03-24,52003
2018-03-26,52003
2018-03-27,52003
2018-03-28,52003
2018-03-29,52304
2018-03-30,52304
2018-03-31,52304
2018-04-01,52304
2018-04-02,52304
2018-04-03,52304
2018-04-04,52120
2018-04-05,52120
2018-04-06,52120
2018-04-08,52120
2018-04-09,52120
2018-04-10,52120
2018-04-11,53479
2018-04-12,53479
2018-04-13,53479
2018-04-14,53479
2018-04-16,53479
2018-04-17,53479
2018-04-18,53479
2018-04-19,53032
2018-04-20,53032
2018-04-21,53032
2018-04-22,53032
2018-04-23,53032
2018-04-24,53032
2018-04-25,53032
2018-04-26,53953
2018-04-27,53953
2018-04-28,53953
2018-04-29,53953
2018-04-30,53953
2018-05-01,53953
2018-05-02,53953
2018-05-03,55705
2018-05-04,55705
2018-05-05,55705
2018-05-06,55705
2018-05-07,55705
2018-05-08,55705
2018-05-09,55705
2018-05-10,55477
2018-05-11,55477
2018-05-12,55477
2018-05-13,55477
2018-05-14,55477
2018-05-15,55477
2018-05-16,55652
2018-05-17,55652
2018-05-18,55652
2018-05-19,55652
2018-05-20,55652
2018-05-21,55652
2018-05-22,55652
2018-05-23,57008
2018-05-24,57008
2018-05-25,57008
2018-05-26,57008
2018-05-27,57008
2018-05-28,57008
2018-05-29,57008
2018-05-30,58826
2018-05-31,58826
2018-06-01,58826
2018-06-02,58826
2018-06-03,58826
2018-06-04,58826
2018-06-05,58826
2018-06-06,59542
2018-06-07,59542
2018-06-08,59542
2018-06-09,59542
2018-06-10,59542
2018-06-11,59542
2018-06-12,59542
2018-06-13,59542
2018-06-14,60669
2018-06-15,60669
2018-06-16,60669
2018-06-17,60669
2018-06-18,60669
2018-06-19,60669
2018-06-20,60669
2018-06-21,62404
2018-06-22,62404
2018-06-23,62404
2018-06-24,62404
2018-06-25,62404
2018-06-26,62404
2018-06-27,62404
2018-06-28,62404
2018-06-29,63969
2018-06-30,63969
2018-07-01,63969
2018-07-02,63969
2018-07-03,63969
2018-07-04,63969
2018-07-05,63969
2018-07-06,63969
2018-07-07,64543
2018-07-08,64543
2018-07-09,64543
2018-07-10,64543
2018-07-11,64543
2018-07-12,64543
2018-07-13,64543
2018-07-14,64543
2018-07-15,64543
2018-07-16,64543
2018-07-17,65536
2018-07-18,65536
2018-07-19,65536
2018-07-20,65536
2018-07-21,65536
2018-07-22,63229
2018-07-23,63229
2018-07-24,63229
2018-07-25,63229
2018-07-26,63229
2018-07-27,63170
2018-07-28,63170
2018-07-29,63170
2018-07-30,63170
2018-07-31,64077
2018-08-01,64077
2018-08-02,64077
2018-08-03,64077
2018-08-04,64077
2018-08-05,64808
2018-08-06,64808
2018-08-07,64808
2018-08-08,64808
2018-08-09,64808
2018-08-10,65833
2018-08-11,65833
2018-08-12,65833
2018-08-14,65833
2018-08-16,67535
2018-08-17,67535
2018-08-18,67535
2018-08-19,68482
2018-08-20,68482
2018-08-21,68482
2018-08-22,68482
2018-08-23,70574
2018-08-24,70574
2018-08-25,70574
2018-08-26,70574
2018-08-27,70574
2018-08-28,73030
2018-08-29,73030
2018-08-30,73030
2018-08-31,73030
2018-09-01,76483
2018-09-02,76483
2018-09-03,76483
2018-09-04,76483
2018-09-05,79973
2018-09-06,79973
2018-09-07,79973
2018-09-08,79973
2018-09-09,79973
2018-09-10,82183
2018-09-11,82183
2018-09-12,82183
2018-09-13,82183
2018-09-14,82183
2018-09-15,82183
2018-09-16,84322
2018-09-17,84322
2018-09-18,84322
2018-09-19,84322
2018-09-20,84322
2018-09-21,86835
2018-09-22,86835
2018-09-23,86835
2018-09-24,86835
2018-09-25,89281
2018-09-26,89281
2018-09-27,89281
2018-09-28,89281
2018-09-29,92521
2018-09-30,92521
2018-10-02,92185
2018-10-03,92185
2018-10-04,92185
2018-10-05,92185
2018-10-06,95048
2018-10-07,95048
2018-10-08,95048
2018-10-09,95048
2018-10-10,97475
2018-10-11,97475
2018-10-12,97475
2018-10-13,97475
2018-10-14,95083
2018-10-15,95083
2018-10-16,95083
2018-10-17,95083
2018-10-18,94264
2018-10-19,94264
2018-10-20,94264
2018-10-21,94264
2018-10-22,95178
2018-10-23,95178
2018-10-24,95178
2018-10-25,95178
2018-10-26,95178
2018-10-27,92228
2018-10-28,92228
2018-10-29,92228
2018-10-30,92228
2018-10-31,88327
2018-11-01,88327
2018-11-03,88882
2018-11-04,88882
2018-11-05,88882
2018-11-06,89937
2018-11-07,89937
2018-11-08,89937
2018-11-09,89937
2018-11-10,91471
2018-11-11,91471
2018-11-12,91471
2018-11-13,91712
2018-11-14,91712
2018-11-15,91712
2018-11-16,92880
2018-11-17,92880
2018-11-18,92880
2018-11-19,97133
2018-11-20,97133
2018-11-21,99637
2018-11-22,99637
2018-11-23,99717
2018-11-24,99717
2018-11-25,100153
2018-11-26,100153
2018-11-27,100153
2018-11-28,96687
2018-11-29,96687
2018-12-01,96259
2018-12-02,96259
2018-12-03,96259
2018-12-04,93507
2018-12-05,93507
2018-12-09,92301
2018-12-10,89393
2018-12-11,89393
2018-12-12,87533
2018-12-13,87533
2018-12-14,85452
2018-12-15,85452
2018-12-16,83243
2018-12-17,83243
2018-12-18,83243
2018-12-19,79872
2018-12-20,79872
2018-12-21,77696
2018-12-22,77696
2018-12-23,76866
2018-12-24,76866
2018-12-25,76525
2018-12-26,76525
2018-12-27,76091
2018-12-28,76091
2018-12-29,75223
2018-12-30,75223
2018-12-31,74827
2019-01-01,74827
2019-01-02,73814
2019-01-03,73814
2019-01-04,73814
2019-01-05,72685
2019-01-06,72685
2019-01-08,70983
2019-01-10,70248
2019-01-11,69394
2019-01-12,69394
2019-01-13,67458
2019-01-14,67458
2019-01-15,65119
2019-01-16,65119
2019-01-17,64330
2019-01-18,64330
2019-01-19,64885
2019-01-20,64885
2019-01-21,65127
2019-01-22,65127
2019-01-23,64928
2019-01-24,64928
2019-01-25,64928
2019-01-26,65498
2019-01-27,65498
2019-01-28,66104
2019-01-29,66104
2019-01-30,66087
2019-01-31,66087
2019-02-01,66583
2019-02-02,66583
2019-02-03,65998
2019-02-04,65998
2019-02-05,65998
2019-02-06,62882
2019-02-07,62882
2019-02-08,59974
2019-02-09,59974
2019-02-10,57848
2019-02-11,57848
2019-02-12,55194
2019-02-13,52760
2019-02-14,52760
2019-02-15,50337
2019-02-16,50337
2019-02-17,48024
2019-02-18,48024
2019-02-19,45885
2019-02-20,45885
2019-02-21,43590
2019-02-22,43590
2019-02-23,41410
2019-02-24,41410
2019-02-25,39339
2019-02-26,39339
2019-02-27,39339
2019-02-28,39339
2019-03-01,37775
2019-03-02,37775
2019-03-03,36543
2019-03-04,36543
2019-03-05,34810
2019-03-06,34810
2019-03-07,33335
2019-03-08,33335
2019-03-09,33335
2019-03-10,32790
2019-03-11,32790
2019-03-12,31874
2019-03-13,31874
2019-03-14,31874
2019-03-15,31390
2019-03-16,31390
2019-03-17,31077
2019-03-18,31077
2019-03-19,31077
2019-03-20,30404
2019-03-21,30404
2019-03-22,30404
2019-03-23,29615
2019-03-24,29615
2019-03-25,29615
2019-03-26,28582
2019-03-27,28582
2019-03-28,28582
2019-03-29,27949
2019-03-30,27949
2019-03-31,27949
2019-04-01,27949
2019-04-02,28351
2019-04-03,28351
2019-04-04,28351
2019-04-05,28942
2019-04-06,28942
