date_obj,Lava%20dragon%20bones price
2019-04-01,5165
2019-04-02,5255
2019-04-03,5154
2019-04-04,5053
2019-04-05,5064
2019-04-06,5096
2019-04-07,5064
2019-04-08,4976
2019-04-09,4939
2019-04-10,4823
2019-04-11,4801
2019-04-12,4749
2019-04-13,4688
2019-04-14,4554
2019-04-15,4521
2019-04-16,4648
2019-04-17,4585
2019-04-18,4688
2019-04-19,4634
2019-04-20,4484
2019-04-21,4565
2019-04-22,4556
2019-04-23,4485
2019-04-24,4499
2019-04-25,4560
2019-04-26,4450
2019-04-27,4390
2019-04-28,4329
2019-04-29,4287
2019-04-30,4291
2019-05-01,4263
2019-05-02,4305
2019-05-03,4312
2019-05-04,4434
2019-05-05,4344
2019-05-06,4399
2019-05-07,4596
2019-05-08,4767
2019-05-09,5006
2019-05-10,5174
2019-05-11,5401
2019-05-12,5187
2019-05-13,4978
2019-05-14,4805
2019-05-15,4681
2019-05-16,4604
2019-05-17,4552
2019-05-18,4563
2019-05-19,4522
2019-05-20,4670
2019-05-21,4739
2019-05-22,4681
2019-05-23,4617
2019-05-24,4552
2019-05-25,4472
2019-05-26,4352
2019-05-27,4274
2019-05-28,4269
2019-05-29,4423
2019-05-30,4596
2019-05-31,4752
2019-06-01,4878
2019-06-02,4767
2019-06-03,4864
2019-06-04,4934
2019-06-05,4974
2019-06-06,4896
2019-06-07,4881
2019-06-08,4794
2019-06-09,4864
2019-06-10,4859
2019-06-11,4854
2019-06-12,4743
2019-06-13,4825
2019-06-14,4759
2019-06-15,4736
2019-06-16,4669
2019-06-17,4674
2019-06-18,4678
2019-06-19,4642
2019-06-20,4630
2019-06-21,4506
2019-06-22,4487
2019-06-23,4327
2019-06-24,4208
2019-06-25,4343
2019-06-26,4461
2019-06-27,4461
2019-06-28,4481
2019-06-29,4477
2019-06-30,4582
2019-07-01,4578
2019-07-02,4605
2019-07-03,4433
2019-07-04,4347
2019-07-05,4330
2019-07-06,4380
2019-07-07,4365
2019-07-08,4287
2019-07-09,4408
2019-07-10,4484
2019-07-11,4426
2019-07-12,4603
2019-07-13,4598
2019-07-14,4565
2019-07-15,4506
2019-07-16,4484
2019-07-17,4430
2019-07-18,4465
2019-07-19,4409
2019-07-20,4427
2019-07-21,4474
2019-07-22,4497
2019-07-23,4559
2019-07-24,4515
2019-07-25,4421
2019-07-26,4445
2019-07-27,4546
2019-07-28,4774
2019-07-29,4873
2019-07-30,4821
2019-07-31,4835
2019-08-01,4741
2019-08-02,4856
2019-08-03,4932
2019-08-04,4794
2019-08-05,4923
2019-08-06,4871
2019-08-07,4934
2019-08-08,5013
2019-08-09,4948
2019-08-10,4917
2019-08-11,4747
2019-08-12,4555
2019-08-13,4456
2019-08-14,4601
2019-08-15,4753
2019-08-16,4789
2019-08-17,4984
2019-08-18,5046
2019-08-19,5225
2019-08-20,5228
2019-08-21,5342
2019-08-22,5161
2019-08-23,5111
2019-08-24,5010
2019-08-24,5010
2019-08-25,4997
2019-08-25,4997
2019-08-26,5031
2019-08-26,5031
2019-08-27,5039
2019-08-27,5039
2019-08-28,4942
2019-08-29,5055
2019-08-30,5107
2019-08-31,4947
2019-09-01,4912
2019-09-02,4871
2019-09-03,4805
2019-09-04,4891
2019-09-05,4941
2019-09-06,4883
2019-09-07,4820
2019-09-08,4838
2019-09-09,4979
2019-09-10,4968
2019-09-11,4939
2019-09-12,4940
2019-09-13,5002
2019-09-14,4986
2019-09-15,4974
2019-09-16,4996
2019-09-17,5005
2019-09-18,4929
2019-09-19,4908
2019-09-20,4837
2019-09-21,4916
2019-09-22,4977
2019-09-23,5049
2019-09-24,5039
2019-09-25,4972
2019-09-26,4965
2019-09-27,4927
2019-09-28,4872
2019-09-29,4832
2019-09-30,4812
2019-10-01,4820
2019-10-02,4827
2019-10-03,4833
2019-10-04,4851
2019-10-05,4784
2019-10-06,4750
2019-10-07,4706
2019-10-08,4666
2019-10-09,4498
2019-10-10,4291
2019-10-11,4232
2019-10-12,4247
2019-10-13,4172
2019-10-14,4368
2019-10-15,4579
2019-10-16,4530
2019-10-17,4314
2019-10-18,4254
2019-10-19,4271
2019-10-20,4390
2019-10-21,4335
2019-10-22,4304
2019-10-23,4276
2019-10-24,4324
2019-10-25,4236
2019-10-26,4208
2019-10-27,4204
2019-10-28,4189
2019-10-29,4181
2019-10-30,4195
2019-10-31,4110
2019-11-01,4165
2019-11-02,4091
2019-11-03,4032
2019-11-04,4121
2019-11-05,4177
2019-11-06,4215
2019-11-07,4336
2019-11-08,4279
2019-11-09,4261
2019-11-10,4255
2019-11-11,4307
2019-11-12,4315
2019-11-13,4336
2019-11-14,4496
2019-11-15,4512
2019-11-16,4692
2019-11-17,4823
2019-11-18,4902
2019-11-19,4922
2019-11-20,4959
2019-11-21,4925
2019-11-22,4972
2019-11-23,5193
2019-11-24,5219
2019-11-25,5464
2019-11-26,5498
2019-11-27,5408
2019-11-28,5222
2019-11-29,4963
2019-11-30,5054
2019-12-01,5252
2019-12-02,5291
2019-12-03,5353
2019-12-04,5494
2019-12-05,5461
2019-12-06,5404
2019-12-07,5357
2019-12-08,5355
2019-12-09,5337
2019-12-10,5396
2019-12-11,5317
2019-12-12,5244
2019-12-13,5226
2019-12-14,5233
2019-12-15,5253
2019-12-16,5180
2019-12-17,5209
2019-12-18,5186
2019-12-19,5111
2019-12-20,5207
2019-12-21,5055
2019-12-22,4949
2019-12-23,5018
2019-12-24,4990
2019-12-25,5131
2019-12-26,5170
2019-12-27,5207
2019-12-28,5343
2019-12-29,5429
2019-12-30,5284
2019-12-31,5358
2020-01-01,5383
2020-01-02,5549
2020-01-03,5776
2020-01-04,5982
2020-01-05,6222
2020-01-06,6150
2020-01-07,6002
2020-01-08,5701
2020-01-09,5420
2020-01-10,5439
2020-01-11,5573
2020-01-12,5665
2020-01-13,5671
2020-01-14,5545
2020-01-15,5554
2020-01-16,5528
2020-01-17,5582
2020-01-18,5656
2020-01-19,5877
2020-01-20,5783
2020-01-21,5718
2020-01-22,5693
2020-01-23,5677
2020-01-24,5632
2020-01-25,5552
2020-01-26,5513
2020-01-27,5436
2020-01-28,5443
2020-01-29,5449
2020-01-30,5419
2020-01-31,5382
2020-02-01,5361
2020-02-02,5352
2020-02-03,5387
2020-02-04,5390
2020-02-05,5494
2020-02-06,5431
2020-02-07,5418
2020-02-08,5355
2020-02-09,5368
2020-02-10,5129
2020-02-11,4967
2020-02-12,5064
2020-02-13,5256
2020-02-14,5229
2020-02-15,5403
2020-02-16,5494
2020-02-17,5449
2020-02-18,5391
2020-02-19,5370
2020-02-20,5376
2020-02-21,5338
2020-02-22,5402
2020-02-23,5321
2020-02-24,5291
2020-02-25,5468
2020-02-26,5429
2020-02-27,5361
2020-02-28,5423
2020-02-29,5432
2020-03-01,5495
2020-03-02,5593
2020-03-03,5534
2020-03-04,5531
2020-03-05,5612
2020-03-06,5582
2020-03-07,5471
2020-03-08,5434
2020-03-09,5374
2020-03-10,5343
2020-03-11,5296
2020-03-12,5052
2020-03-13,5046
2020-03-14,5111
2020-03-15,5185
2020-03-16,5197
2020-03-17,5235
2020-03-18,5190
2020-03-19,5165
2020-03-20,5144
2020-03-21,5126
2020-03-22,5101
2020-03-23,5106
2020-03-24,5167
2020-03-25,5175
2020-03-26,5259
2020-03-27,5258
2020-03-28,5299
2020-03-29,5320
2020-03-30,5239
2020-03-31,5298
2020-04-01,5242
2020-04-02,5173
2020-04-03,5210
2020-04-04,5298
2020-04-05,5554
2020-04-06,5329
2020-04-07,5293
2020-04-08,5258
2020-04-09,5227
2020-04-10,5254
2020-04-11,5288
2020-04-12,5271
2020-04-13,5257
2020-04-14,5356
2020-04-15,5371
2020-04-16,5244
2020-04-17,5253
2020-04-18,5353
2020-04-19,5403
2020-04-20,5460
2020-04-21,5484
2020-04-22,5662
2020-04-23,5726
2020-04-24,5747
2020-04-25,5733
2020-04-26,5679
2020-04-27,5635
2020-04-28,5548
2020-04-29,5485
2020-04-30,5416
2020-05-01,5448
2020-05-02,5413
2020-05-03,5400
2020-05-04,5537
2020-05-05,5509
2020-05-06,5520
2020-05-07,5460
2020-05-08,5394
2020-05-09,5355
2020-05-10,5232
2020-05-11,5252
2020-05-12,5305
2020-05-13,5291
