date_obj,White%20plateskirt price
2015-12-31,30907
2016-01-01,30907
2016-01-02,30907
2016-01-03,30907
2016-01-04,30907
2016-01-05,30907
2016-01-06,30907
2016-01-07,30907
2016-01-08,30907
2016-01-09,30907
2016-01-10,30907
2016-01-11,30907
2016-01-12,30907
2016-01-13,30907
2016-01-14,30907
2016-01-15,30907
2016-01-16,30907
2016-01-17,30907
2016-01-18,30907
2016-01-19,30907
2016-01-20,30907
2016-01-21,29540
2016-01-22,29540
2016-01-23,29540
2016-01-24,29540
2016-01-25,29540
2016-01-26,29540
2016-01-27,29540
2016-01-28,29540
2016-01-29,29540
2016-01-30,29540
2016-01-31,29540
2016-02-01,29540
2016-02-02,29540
2016-02-03,29540
2016-02-04,29540
2016-02-05,29540
2016-02-06,29540
2016-02-07,29540
2016-02-08,29540
2016-02-09,29540
2016-02-10,29540
2016-02-11,29540
2016-02-12,29540
2016-02-13,29540
2016-02-14,29540
2016-02-15,29540
2016-02-16,29540
2016-02-17,29540
2016-02-18,29540
2016-02-19,29540
2016-02-20,29540
2016-02-21,29540
2016-02-22,29540
2016-02-23,29540
2016-02-24,29540
2016-02-25,29540
2016-02-26,29540
2016-02-27,29540
2016-02-28,29540
2016-02-29,29540
2016-03-01,29540
2016-03-02,29540
2016-03-03,29540
2016-03-04,29540
2016-03-05,29540
2016-03-06,29540
2016-03-07,29540
2016-03-08,29540
2016-03-09,29540
2016-03-10,29540
2016-03-11,29540
2016-03-12,29540
2016-03-13,29540
2016-03-14,29540
2016-03-15,29540
2016-03-16,29540
2016-03-17,29540
2016-03-18,29540
2016-03-19,29540
2016-03-20,29540
2016-03-21,29540
2016-03-22,29540
2016-03-23,29540
2016-03-24,29540
2016-03-25,29540
2016-03-26,29540
2016-03-27,29540
2016-03-28,29540
2016-03-29,29540
2016-03-30,29540
2016-03-31,29540
2016-04-01,29540
2016-04-02,29540
2016-04-03,29540
2016-04-04,29540
2016-04-05,29540
2016-04-06,29540
2016-04-07,29540
2016-04-08,29540
2016-04-09,29540
2016-04-10,29540
2016-04-11,29540
2016-04-12,29540
2016-04-13,29540
2016-04-14,29540
2016-04-15,29540
2016-04-16,29540
2016-04-17,29540
2016-04-18,29540
2016-04-19,29540
2016-04-20,29540
2016-04-21,29540
2016-04-22,29540
2016-04-23,29540
2016-04-24,29540
2016-04-25,29540
2016-04-26,29540
2016-04-27,28193
2016-04-28,28193
2016-04-29,28193
2016-04-30,28193
2016-05-01,28193
2016-05-02,28193
2016-05-03,28193
2016-05-04,28193
2016-05-05,28193
2016-05-06,28193
2016-05-07,28193
2016-05-08,28193
2016-05-09,28193
2016-05-10,28193
2016-05-11,28193
2016-05-12,28193
2016-05-13,28193
2016-05-14,28193
2016-05-15,28193
2016-05-16,28193
2016-05-17,28193
2016-05-18,28193
2016-05-19,28193
2016-05-22,28193
2016-05-23,28193
2016-05-24,28193
2016-05-25,28193
2016-05-26,28193
2016-05-27,28193
2016-05-28,28193
2016-05-29,28193
2016-05-30,28193
2016-05-31,28193
2016-06-01,28193
2016-06-02,28193
2016-06-03,28193
2016-06-04,28193
2016-06-05,28193
2016-06-06,28193
2016-06-07,28193
2016-06-08,28193
2016-06-09,28193
2016-06-10,28193
2016-06-11,28193
2016-06-12,28193
2016-06-13,28193
2016-06-14,28193
2016-06-15,28193
2016-06-16,28193
2016-06-17,28193
2016-06-18,28193
2016-06-19,28193
2016-06-20,28193
2016-06-21,28193
2016-06-22,28193
2016-06-23,28193
2016-06-24,28193
2016-06-25,28193
2016-06-26,28193
2016-06-27,28193
2016-06-28,28193
2016-06-29,28193
2016-06-30,28193
2016-07-01,28193
2016-07-02,28193
2016-07-03,28193
2016-07-04,28193
2016-07-05,28193
2016-07-06,28193
2016-07-07,28193
2016-07-08,26797
2016-07-09,26797
2016-07-10,26797
2016-07-11,26797
2016-07-12,26797
2016-07-13,26797
2016-07-14,26797
2016-07-15,26797
2016-07-16,26797
2016-07-17,26797
2016-07-18,26797
2016-07-24,26797
2016-07-25,26797
2016-07-26,26797
2016-07-27,26797
2016-07-28,26797
2016-07-29,26797
2016-07-30,26797
2016-07-31,26797
2016-08-01,26797
2016-08-02,26797
2016-08-03,26797
2016-08-04,26797
2016-08-05,26797
2016-08-06,26797
2016-08-07,26797
2016-08-08,26797
2016-08-09,26797
2016-08-10,26797
2016-08-11,26797
2016-08-12,26797
2016-08-13,26797
2016-08-14,26797
2016-08-15,26797
2016-08-16,26797
2016-08-17,26797
2016-08-18,26797
2016-08-19,26797
2016-08-20,26797
2016-08-21,26797
2016-08-22,26797
2016-08-23,26797
2016-08-24,26797
2016-08-25,26797
2016-08-26,26797
2016-08-28,26797
2016-08-31,26797
2016-09-01,26797
2016-09-02,26797
2016-09-03,26797
2016-09-04,26797
2016-09-05,26797
2016-09-06,26797
2016-09-07,26797
2016-09-08,26797
2016-09-09,26797
2016-09-10,26797
2016-09-11,26797
2016-09-12,26797
2016-09-13,26797
2016-09-14,26797
2016-09-15,26797
2016-09-16,26797
2016-09-17,26797
2016-09-18,26797
2016-09-19,26797
2016-09-20,26797
2016-09-21,26797
2016-09-22,26797
2016-09-23,26797
2016-09-24,26797
2016-09-25,26797
2016-09-26,26797
2016-09-27,26797
2016-09-28,26797
2016-09-29,26797
2016-09-30,26797
2016-10-01,26797
2016-10-02,26797
2016-10-03,26797
2016-10-04,26797
2016-10-05,26797
2016-10-06,26797
2016-10-07,26797
2016-10-08,26797
2016-10-09,26797
2016-10-10,26797
2016-10-11,26797
2016-10-12,26797
2016-10-13,25471
2016-10-14,25471
2016-10-15,25471
2016-10-16,25471
2016-10-17,25471
2016-10-18,25471
2016-10-19,25471
2016-10-20,25471
2016-10-21,25471
2016-10-22,25471
2016-10-23,25471
2016-10-24,25471
2016-10-25,25471
2016-10-26,25471
2016-10-27,25471
2016-10-28,25471
2016-10-29,25471
2016-10-30,25471
2016-10-31,25471
2016-11-01,25471
2016-11-02,25471
2016-11-03,25471
2016-11-04,25471
2016-11-05,25471
2016-11-06,25471
2016-11-07,25471
2016-11-08,25471
2016-11-09,25471
2016-11-10,25471
2016-11-11,25471
2016-11-12,25471
2016-11-13,25471
2016-11-14,25471
2016-12-08,25471
2016-12-09,25471
2016-12-10,25471
2016-12-11,25471
2016-12-12,25471
2016-12-13,25471
2016-12-14,25471
2016-12-15,25471
2016-12-16,25471
2016-12-17,25471
2016-12-18,25471
2016-12-19,25471
2016-12-20,25471
2016-12-21,25471
2016-12-22,25471
2016-12-23,25471
2016-12-24,25471
2016-12-25,25471
2016-12-26,25471
2016-12-27,25471
2016-12-28,25471
2016-12-29,25471
2016-12-30,25471
2016-12-31,25471
2017-01-01,25471
2017-01-02,25471
2017-01-03,25471
2017-01-04,25471
2017-01-05,25471
2017-01-06,25471
2017-01-07,25471
2017-01-08,24377
2017-01-09,24377
2017-01-10,24377
2017-01-11,24377
2017-01-12,24377
2017-01-13,24377
2017-01-14,24377
2017-01-15,24377
2017-01-16,24377
2017-01-17,24377
2017-01-18,24377
2017-01-19,24377
2017-01-20,24377
2017-01-21,24377
2017-01-22,24377
2017-01-27,24377
2017-01-28,24377
2017-01-29,24377
2017-01-30,24377
2017-01-31,24377
2017-02-01,24377
2017-02-02,24377
2017-02-03,24377
2017-02-04,24377
2017-02-05,24377
2017-02-06,24377
2017-02-07,24377
2017-02-08,24377
2017-02-09,24377
2017-02-10,24377
2017-02-11,24377
2017-02-12,24377
2017-02-13,24377
2017-02-14,24377
2017-02-15,24377
2017-02-16,24377
2017-02-18,24377
2017-02-19,24377
2017-02-20,24377
2017-02-21,24377
2017-02-22,24377
2017-02-23,24377
2017-02-24,24377
2017-02-25,24377
2017-02-26,24377
2017-02-27,24377
2017-02-28,24377
2017-03-01,24377
2017-03-02,24377
2017-03-03,24377
2017-03-04,24377
2017-03-05,24377
2017-03-06,24377
2017-03-07,24377
2017-03-08,24377
2017-03-09,24377
2017-03-10,24377
2017-03-11,24377
2017-03-12,24377
2017-03-13,24377
2017-03-14,24377
2017-03-15,24377
2017-03-16,24377
2017-03-17,24377
2017-03-18,24377
2017-03-19,24377
2017-03-20,24377
2017-03-21,24377
2017-03-22,24377
2017-03-23,24377
2017-03-24,24377
2017-03-25,23200
2017-03-26,23200
2017-03-27,23200
2017-03-28,23200
2017-03-29,23200
2017-03-30,23200
2017-03-31,23200
2017-04-01,23200
2017-04-02,23200
2017-04-03,23200
2017-04-04,23200
2017-04-12,23200
2017-04-13,23200
2017-04-14,23200
2017-04-15,23200
2017-04-16,23200
2017-04-17,23200
2017-04-18,23200
2017-04-19,23200
2017-04-20,23200
2017-04-21,23200
2017-04-22,23200
2017-04-23,23200
2017-04-24,23200
2017-04-25,23200
2017-04-26,23200
2017-04-27,23200
2017-04-28,23200
2017-04-29,23200
2017-04-30,23200
2017-05-01,23200
2017-05-02,23200
2017-05-03,23200
2017-05-04,23200
2017-05-05,23200
2017-05-06,23200
2017-05-07,23200
2017-05-08,23200
2017-05-09,23200
2017-05-10,23200
2017-05-11,23200
2017-05-12,23200
2017-05-13,23200
2017-05-14,23200
2017-05-15,23200
2017-05-16,23200
2017-05-17,23200
2017-05-18,23200
2017-05-19,23200
2017-05-20,23200
2017-05-21,23200
2017-05-22,23200
2017-05-23,23200
2017-05-24,23200
2017-05-25,23200
2017-05-26,23200
2017-05-27,23200
2017-05-28,23200
2017-05-29,23200
2017-05-30,23200
2017-05-31,23200
2017-06-01,23200
2017-06-02,23200
2017-06-03,23200
2017-06-06,23200
2017-06-07,23200
2017-06-08,23200
2017-06-09,23200
2017-06-10,22173
2017-06-11,22173
2017-06-12,22173
2017-06-13,22173
2017-06-14,22173
2017-06-15,22173
2017-06-16,22173
2017-06-17,22173
2017-06-18,22173
2017-06-19,22173
2017-06-20,22173
2017-06-21,22173
2017-06-22,22173
2017-06-23,22173
2017-06-24,22173
2017-06-25,22173
2017-06-26,22173
2017-06-27,22173
2017-06-28,22173
2017-06-29,22173
2017-06-30,22173
2017-07-01,22173
2017-07-02,22173
2017-07-03,22173
2017-07-04,22173
2017-07-05,22173
2017-07-06,22173
2017-07-07,22173
2017-07-08,22173
2017-07-13,22173
2017-07-14,22173
2017-07-15,22173
2017-07-16,22173
2017-07-17,22173
2017-07-18,22173
2017-07-19,22173
2017-07-20,22173
2017-07-21,22173
2017-07-22,22173
2017-07-23,22173
2017-07-24,22173
2017-07-25,22173
2017-07-26,22173
2017-07-27,22173
2017-07-28,22173
2017-07-29,22173
2017-07-30,22173
2017-07-31,22173
2017-08-01,22173
2017-08-02,22173
2017-08-03,22173
2017-08-04,22173
2017-08-05,22173
2017-08-06,22173
2017-08-09,21230
2017-08-10,21230
2017-08-11,21230
2017-08-12,21230
2017-08-13,21230
2017-08-14,21230
2017-08-15,21230
2017-08-16,21230
2017-08-17,21230
2017-08-18,21230
2017-08-19,21230
2017-08-20,21230
2017-08-21,21230
2017-08-22,21230
2017-08-23,21230
2017-08-24,21230
2017-08-25,21230
2017-08-26,21230
2017-08-27,21230
2017-08-28,21230
2017-08-29,21230
2017-08-30,21230
2017-08-31,21230
2017-09-01,21230
2017-09-02,21230
2017-09-03,21230
2017-09-04,21230
2017-09-05,21230
2017-09-06,21230
2017-09-07,21230
2017-09-08,21230
2017-09-09,21230
2017-09-10,21230
2017-09-11,21230
2017-09-12,21230
2017-09-13,21230
2017-09-14,21230
2017-09-15,21230
2017-09-16,21230
2017-09-17,21230
2017-09-18,21230
2017-09-19,21230
2017-09-20,21230
2017-09-21,21230
2017-09-22,21230
2017-09-23,21230
2017-09-24,21230
2017-09-25,21230
2017-09-26,21230
2017-09-27,21230
2017-09-28,21230
2017-09-29,21230
2017-09-30,21230
2017-10-01,21230
2017-10-02,21230
2017-10-03,21230
2017-10-04,21230
2017-10-05,21230
2017-10-06,21230
2017-10-07,21230
2017-10-08,21230
2017-10-09,21230
2017-10-10,21230
2017-10-11,21230
2017-10-12,21230
2017-10-13,21230
2017-10-14,21230
2017-10-15,21230
2017-10-16,21230
2017-10-17,21230
2017-10-18,21230
2017-10-19,21230
2017-10-20,21230
2017-10-21,20179
2017-10-22,20179
2017-10-23,20179
2017-10-24,20179
2017-10-25,20179
2017-10-26,20179
2017-10-27,20179
2017-10-28,20179
2017-10-29,20179
2017-10-30,20179
2017-10-31,20179
2017-11-01,20179
2017-11-02,20179
2017-11-03,20179
2017-11-04,20179
2017-11-05,20179
2017-11-06,20179
2017-11-07,20179
2017-11-08,20179
2017-11-09,20179
2017-11-10,20179
2017-11-11,20179
2017-11-12,20179
2017-11-13,20179
2017-11-14,20179
2017-11-15,20179
2017-11-16,20179
2017-11-17,20179
2017-11-18,20179
2017-11-19,20179
2017-11-20,20179
2017-11-21,20179
2017-11-22,20179
2017-11-23,20179
2017-11-24,20179
2017-11-25,20179
2017-11-26,20179
2017-11-27,20179
2017-11-28,20179
2017-11-29,20179
2017-11-30,20179
2017-12-01,20179
2017-12-02,20179
2017-12-03,20179
2017-12-04,20179
2017-12-05,20179
2017-12-06,20179
2017-12-07,20179
2017-12-08,20179
2017-12-09,20179
2017-12-10,20179
2017-12-11,20179
2017-12-12,20179
2017-12-13,20179
2017-12-14,20179
2017-12-15,20179
2017-12-16,20179
2017-12-17,20179
2017-12-18,20179
2017-12-19,20179
2017-12-20,20179
2017-12-21,19171
2017-12-22,19171
2017-12-23,19171
2017-12-24,19171
2017-12-25,19171
2017-12-26,19171
2017-12-27,19171
2017-12-28,19171
2017-12-29,19171
2017-12-30,19171
2017-12-31,19171
2018-01-01,19171
2018-01-02,19171
2018-01-03,19171
2018-01-04,19171
2018-01-05,19171
2018-01-06,19171
2018-01-07,19171
2018-01-08,19171
2018-01-09,19171
2018-01-10,19171
2018-01-11,19171
2018-01-12,19171
2018-01-13,19171
2018-01-14,19171
2018-01-15,19171
2018-01-16,19171
2018-01-17,19171
2018-01-18,19171
2018-01-19,19171
2018-01-20,19171
2018-01-21,19171
2018-01-22,19171
2018-01-23,19171
2018-01-24,18214
2018-01-25,18214
2018-01-26,18214
2018-01-27,18214
2018-01-28,18214
2018-01-29,18214
2018-01-30,18214
2018-02-01,18214
2018-02-02,18214
2018-02-03,18214
2018-02-04,18214
2018-02-05,18214
2018-02-06,18214
2018-02-07,18214
2018-02-08,18214
2018-02-09,18214
2018-02-10,18214
2018-02-11,18214
2018-02-12,18214
2018-02-13,18214
2018-02-14,18214
2018-02-15,18214
2018-02-16,18214
2018-02-17,18214
2018-02-18,18214
2018-02-19,17353
2018-02-20,17353
2018-02-21,17353
2018-02-22,17353
2018-02-23,17353
2018-02-24,17353
2018-02-25,17353
2018-02-26,17353
2018-02-27,17353
2018-02-28,17353
2018-03-01,17353
2018-03-02,17353
2018-03-03,17353
2018-03-04,17353
2018-03-05,17353
2018-03-06,17353
2018-03-07,17353
2018-03-08,17353
2018-03-09,17353
2018-03-10,17353
2018-03-11,17353
2018-03-12,17353
2018-03-13,17353
2018-03-14,17353
2018-03-15,17353
2018-03-16,17353
2018-03-17,17353
2018-03-18,17353
2018-03-19,17353
2018-03-20,16488
2018-03-21,16488
2018-03-23,16488
2018-03-24,16488
2018-03-26,16488
2018-03-27,16488
2018-03-28,16488
2018-03-29,16488
2018-03-30,16488
2018-03-31,16488
2018-04-01,16488
2018-04-02,16488
2018-04-03,16488
2018-04-04,16488
2018-04-05,16488
2018-04-06,16488
2018-04-08,16488
2018-04-09,16488
2018-04-10,16488
2018-04-11,16488
2018-04-12,16488
2018-04-13,16488
2018-04-14,16488
2018-04-16,15871
2018-04-17,15871
2018-04-18,15871
2018-04-19,15871
2018-04-20,15871
2018-04-21,15871
2018-04-22,15871
2018-04-23,15871
2018-04-24,15871
2018-04-25,15871
2018-04-26,15871
2018-04-27,15871
2018-04-28,15871
2018-04-29,15871
2018-04-30,15871
2018-05-02,15871
2018-05-03,15871
2018-05-04,15871
2018-05-05,15871
2018-05-06,15871
2018-05-07,15871
2018-05-08,15871
2018-05-09,15871
2018-05-10,15871
2018-05-11,15871
2018-05-12,15871
2018-05-13,15871
2018-05-14,15871
2018-05-15,15871
2018-05-16,15871
2018-05-17,15871
2018-05-18,15871
2018-05-19,15871
2018-05-20,15871
2018-05-21,15127
2018-05-22,15127
2018-05-23,15127
2018-05-24,15127
2018-05-25,15127
2018-05-26,15127
2018-05-27,15127
2018-05-28,15127
2018-05-29,15127
2018-05-30,15127
2018-05-31,15127
2018-06-01,15127
2018-06-02,15127
2018-06-03,15127
2018-06-04,15127
2018-06-05,15127
2018-06-06,15127
2018-06-07,15127
2018-06-08,15127
2018-06-09,15127
2018-06-10,15127
2018-06-11,15127
2018-06-12,15127
2018-06-13,15127
2018-06-14,15127
2018-06-15,15127
2018-06-16,15127
2018-06-17,15127
2018-06-18,15127
2018-06-19,15127
2018-06-20,15127
2018-06-21,15127
2018-06-22,14421
2018-06-23,14421
2018-06-24,14421
2018-06-25,14421
2018-06-26,14421
2018-06-27,14421
2018-06-28,14421
2018-06-29,14421
2018-06-30,14421
2018-07-01,14421
2018-07-02,14421
2018-07-03,14421
2018-07-04,14421
2018-07-05,14421
2018-07-06,14421
2018-07-07,14421
2018-07-08,14421
2018-07-09,14421
2018-07-10,14421
2018-07-11,14421
2018-07-12,14421
2018-07-13,14421
2018-07-14,14421
2018-07-15,14421
2018-07-16,14421
2018-07-17,14421
2018-07-18,14421
2018-07-19,14421
2018-07-20,14421
2018-07-21,14421
2018-07-22,14421
2018-07-23,14421
2018-07-24,14421
2018-07-25,14421
2018-07-26,14421
2018-07-27,14421
2018-07-28,14421
2018-07-29,14421
2018-07-30,14421
2018-07-31,14421
2018-08-01,14421
2018-08-02,14421
2018-08-03,14421
2018-08-04,13749
2018-08-05,13749
2018-08-06,13749
2018-08-07,13749
2018-08-08,13749
2018-08-09,13749
2018-08-10,13749
2018-08-11,13749
2018-08-12,13749
2018-08-14,13749
2018-08-16,13749
2018-08-17,13749
2018-08-18,13749
2018-08-19,13749
2018-08-20,13749
2018-08-21,13749
2018-08-22,13749
2018-08-23,13094
2018-08-24,13094
2018-08-25,13094
2018-08-26,13094
2018-08-27,13094
2018-08-28,13094
2018-08-29,13094
2018-08-30,13094
2018-08-31,13094
2018-09-01,13094
2018-09-02,13094
2018-09-03,13094
2018-09-04,13094
2018-09-05,13094
2018-09-06,13094
2018-09-07,13094
2018-09-08,13094
2018-09-09,13094
2018-09-10,13094
2018-09-11,13094
2018-09-12,12452
2018-09-13,12452
2018-09-14,12452
2018-09-15,12452
2018-09-16,12452
2018-09-17,12452
2018-09-18,12452
2018-09-19,12452
2018-09-20,12452
2018-09-21,12452
2018-09-22,12452
2018-09-23,12452
2018-09-24,12452
2018-09-25,12452
2018-09-26,12452
2018-09-27,12452
2018-09-28,12452
2018-09-29,11836
2018-09-30,11836
2018-10-02,11836
2018-10-03,11836
2018-10-04,11836
2018-10-05,11836
2018-10-06,11836
2018-10-07,11836
2018-10-08,11836
2018-10-09,11836
2018-10-10,11836
2018-10-11,11836
2018-10-12,11836
2018-10-13,11836
2018-10-14,11836
2018-10-15,11836
2018-10-16,11836
2018-10-17,11836
2018-10-18,11268
2018-10-19,11268
2018-10-20,11268
2018-10-21,11268
2018-10-22,11268
2018-10-23,11268
2018-10-24,11268
2018-10-25,11268
2018-10-26,11268
2018-10-27,11268
2018-10-28,11268
2018-10-29,11268
2018-10-30,11268
2018-10-31,11268
2018-11-01,11268
2018-11-03,11268
2018-11-04,11268
2018-11-05,11268
2018-11-06,11268
2018-11-07,10738
2018-11-08,10738
2018-11-09,10738
2018-11-10,10738
2018-11-11,10738
2018-11-12,10738
2018-11-13,10738
2018-11-14,10738
2018-11-15,10738
2018-11-16,10738
2018-11-17,10738
2018-11-18,10738
2018-11-19,10738
2018-11-20,10218
2018-11-21,10218
2018-11-22,10218
2018-11-23,10218
2018-11-24,10218
2018-11-25,10218
2018-11-26,10218
2018-11-27,10218
2018-11-28,10218
2018-11-29,10218
2018-12-01,10218
2018-12-02,10218
2018-12-03,10218
2018-12-04,9755
2018-12-05,9755
2018-12-07,9755
2018-12-09,9755
2018-12-10,9755
2018-12-11,9755
2018-12-12,9755
2018-12-13,9755
2018-12-14,9755
2018-12-15,9755
2018-12-16,9755
2018-12-17,9755
2018-12-18,9755
2018-12-19,9280
2018-12-20,9280
2018-12-21,9280
2018-12-22,9280
2018-12-23,9280
2018-12-24,9280
2018-12-25,9280
2018-12-26,9280
2018-12-27,9280
2018-12-28,9280
2018-12-29,9280
2018-12-30,9280
2018-12-31,9280
2019-01-01,9280
2019-01-02,9280
2019-01-03,8865
2019-01-04,8865
2019-01-05,8865
2019-01-06,8865
2019-01-08,8865
2019-01-10,8865
2019-01-11,8865
2019-01-12,8865
2019-01-13,8865
2019-01-14,8865
2019-01-15,8865
2019-01-16,8468
2019-01-17,8468
2019-01-18,8468
2019-01-19,8468
2019-01-20,8468
2019-01-22,8468
2019-01-23,8468
2019-01-24,8468
2019-01-25,8468
2019-01-26,8468
2019-01-27,8468
2019-01-28,8468
2019-01-29,8468
2019-01-30,8468
2019-01-31,8053
2019-02-01,8053
2019-02-02,8053
2019-02-03,8053
2019-02-04,8053
2019-02-05,8053
2019-02-06,8053
2019-02-07,8053
2019-02-08,8053
2019-02-09,8053
2019-02-10,8053
2019-02-11,8053
2019-02-12,8053
2019-02-13,8053
2019-02-14,8053
2019-02-15,8053
2019-02-16,8053
2019-02-17,7701
2019-02-18,7701
2019-02-19,7701
2019-02-20,7701
2019-02-21,7701
2019-02-22,7701
2019-02-23,7701
2019-02-24,7701
2019-02-25,7701
2019-02-26,7701
2019-02-27,7701
2019-02-28,7701
2019-03-01,7701
2019-03-02,7701
2019-03-03,7701
2019-03-04,7701
2019-03-05,7701
2019-03-06,7701
2019-03-07,7701
2019-03-08,7701
2019-03-09,7701
2019-03-10,7701
2019-03-11,7701
2019-03-12,7442
2019-03-13,7442
2019-03-14,7442
2019-03-15,7442
2019-03-16,7442
2019-03-17,7442
2019-03-18,7442
2019-03-19,7442
2019-03-20,7442
2019-03-21,7442
2019-03-22,7442
2019-03-23,7442
2019-03-24,7442
2019-03-25,7442
2019-03-26,7442
2019-03-27,7442
2019-03-28,7442
2019-03-29,7442
2019-03-30,7442
2019-03-31,7442
2019-04-01,7442
2019-04-02,7442
2019-04-03,7442
2019-04-04,7442
2019-04-05,7227
2019-04-06,7227
2019-04-07,7227
