date_obj,Team%20cape%20i price
2018-01-04,1241646
2018-01-05,1241646
2018-01-06,1200182
2018-01-07,1200182
2018-01-08,1200182
2018-01-09,1200857
2018-01-10,1200857
2018-01-11,1200857
2018-01-12,1200857
2018-01-13,1216829
2018-01-14,1216829
2018-01-15,1216829
2018-01-16,1190208
2018-01-17,1190208
2018-01-18,1190208
2018-01-19,1190208
2018-01-20,1177851
2018-01-21,1177851
2018-01-22,1177851
2018-01-23,1188983
2018-01-24,1188983
2018-01-25,1236744
2018-01-26,1236744
2018-01-27,1281552
2018-01-28,1318960
2018-01-29,1318960
2018-01-30,1333194
2018-02-01,1302139
2018-02-02,1302139
2018-02-03,1299625
2018-02-04,1299625
2018-02-05,1320434
2018-02-06,1314239
2018-02-07,1314239
2018-02-08,1315834
2018-02-09,1326265
2018-02-10,1326265
2018-02-11,1326309
2018-02-12,1326309
2018-02-13,1332540
2018-02-14,1332540
2018-02-15,1343668
2018-02-16,1343668
2018-02-17,1381770
2018-02-18,1381770
2018-02-19,1363178
2018-02-20,1363178
2018-02-21,1381561
2018-02-22,1381561
2018-02-23,1392501
2018-02-24,1392501
2018-02-25,1399262
2018-02-26,1399262
2018-02-27,1397455
2018-02-28,1397455
2018-03-01,1404046
2018-03-02,1410961
2018-03-03,1410961
2018-03-04,1410961
2018-03-05,1408724
2018-03-06,1408724
2018-03-07,1394042
2018-03-08,1394042
2018-03-09,1394042
2018-03-10,1394652
2018-03-11,1394652
2018-03-12,1413256
2018-03-13,1413256
2018-03-14,1409984
2018-03-15,1409984
2018-03-16,1409984
2018-03-17,1426934
2018-03-18,1426934
2018-03-19,1426934
2018-03-20,1453316
2018-03-21,1453316
2018-03-23,1434862
2018-03-24,1434862
2018-03-26,1448644
2018-03-27,1456788
2018-03-28,1456788
2018-03-29,1458886
2018-03-30,1458886
2018-03-31,1458886
2018-04-01,1456586
2018-04-02,1456586
2018-04-03,1448214
2018-04-04,1448214
2018-04-05,1448214
2018-04-06,1441877
2018-04-08,1425374
2018-04-09,1425374
2018-04-10,1478045
2018-04-11,1478045
2018-04-12,1528931
2018-04-13,1528931
2018-04-14,1514344
2018-04-16,1502562
2018-04-17,1523136
2018-04-18,1523136
2018-04-19,1591245
2018-04-20,1591245
2018-04-21,1667177
2018-04-22,1667177
2018-04-23,1650384
2018-04-24,1650384
2018-04-25,1650384
2018-04-26,1629512
2018-04-27,1629512
2018-04-28,1595052
2018-04-29,1595052
2018-04-30,1630337
2018-05-02,1667367
2018-05-03,1667367
2018-05-04,1693866
2018-05-05,1693866
2018-05-06,1727195
2018-05-07,1727195
2018-05-08,1752978
2018-05-09,1752978
2018-05-10,1798344
2018-05-11,1798344
2018-05-12,1787943
2018-05-13,1787943
2018-05-14,1803355
2018-05-15,1803355
2018-05-16,1833852
2018-05-17,1833852
2018-05-18,1840901
2018-05-19,1840901
2018-05-20,1900632
2018-05-21,1900632
2018-05-22,1934750
2018-05-23,1934750
2018-05-24,1952706
2018-05-25,1952706
2018-05-26,1920483
2018-05-27,1920483
2018-05-28,1904499
2018-05-29,1904499
2018-05-30,1894703
2018-05-31,1894703
2018-06-01,1856254
2018-06-02,1855428
2018-06-03,1855428
2018-06-04,1855428
2018-06-05,1880519
2018-06-06,1880519
2018-06-07,1845554
2018-06-08,1845554
2018-06-09,1775576
2018-06-10,1775576
2018-06-11,1693031
2018-06-12,1693031
2018-06-13,1652788
2018-06-14,1652788
2018-06-15,1641983
2018-06-16,1641983
2018-06-17,1625141
2018-06-18,1625141
2018-06-19,1590813
2018-06-20,1590813
2018-06-21,1590813
2018-06-22,1556237
2018-06-23,1556237
2018-06-24,1524761
2018-06-25,1524761
2018-06-26,1508480
2018-06-27,1508480
2018-06-28,1528496
2018-06-29,1528496
2018-06-30,1515993
2018-07-01,1515993
2018-07-02,1513616
2018-07-03,1513616
2018-07-04,1515888
2018-07-05,1515888
2018-07-06,1508220
2018-07-07,1508220
2018-07-08,1508220
2018-07-09,1477989
2018-07-10,1477989
2018-07-11,1449042
2018-07-12,1449042
2018-07-13,1441641
2018-07-14,1441641
2018-07-15,1428371
2018-07-16,1428371
2018-07-17,1421890
2018-07-18,1421890
2018-07-19,1421890
2018-07-20,1377046
2018-07-21,1359461
2018-07-22,1359461
2018-07-23,1390407
2018-07-24,1390407
2018-07-25,1417317
2018-07-26,1417317
2018-07-27,1417888
2018-07-28,1417888
2018-07-29,1414265
2018-07-30,1414265
2018-07-31,1396671
2018-08-01,1396671
2018-08-02,1406629
2018-08-03,1406629
2018-08-04,1378017
2018-08-05,1378017
2018-08-06,1374712
2018-08-07,1374712
2018-08-08,1381635
2018-08-09,1381635
2018-08-10,1345645
2018-08-11,1345645
2018-08-12,1313370
2018-08-14,1315040
2018-08-16,1321642
2018-08-17,1314423
2018-08-18,1314423
2018-08-19,1264770
2018-08-20,1282363
2018-08-21,1282363
2018-08-22,1297307
2018-08-23,1297307
2018-08-24,1314254
2018-08-25,1290104
2018-08-26,1290104
2018-08-27,1288996
2018-08-28,1277693
2018-08-29,1277693
2018-08-30,1274958
2018-08-31,1312036
2018-09-01,1351872
2018-09-02,1351872
2018-09-03,1387437
2018-09-04,1451909
2018-09-05,1451909
2018-09-06,1505729
2018-09-07,1562063
2018-09-08,1562063
2018-09-09,1591368
2018-09-10,1586002
2018-09-11,1586002
2018-09-12,1595888
2018-09-13,1595888
2018-09-14,1630677
2018-09-15,1630677
2018-09-16,1622449
2018-09-17,1622449
2018-09-18,1641126
2018-09-19,1641126
2018-09-20,1687923
2018-09-21,1687923
2018-09-22,1693750
2018-09-23,1693750
2018-09-24,1736507
2018-09-25,1736507
2018-09-26,1724395
2018-09-27,1724395
2018-09-28,1723313
2018-09-29,1723313
2018-09-30,1722851
2018-10-02,1728950
2018-10-03,1712406
2018-10-04,1712406
2018-10-05,1712406
2018-10-06,1699217
2018-10-07,1699217
2018-10-08,1714603
2018-10-09,1714603
2018-10-10,1665800
2018-10-11,1665800
2018-10-12,1647129
2018-10-13,1649493
2018-10-14,1649493
2018-10-15,1615125
2018-10-16,1615125
2018-10-17,1592023
2018-10-18,1592023
2018-10-19,1586133
2018-10-20,1586133
2018-10-21,1547610
2018-10-22,1518499
2018-10-23,1518499
2018-10-24,1509332
2018-10-25,1563232
2018-10-26,1563232
2018-10-27,1591237
2018-10-28,1608593
2018-10-29,1608593
2018-10-30,1629842
2018-10-31,1689559
2018-11-01,1751991
2018-11-03,1869327
2018-11-04,1930310
2018-11-05,2025898
2018-11-06,2127193
2018-11-07,2220817
2018-11-08,2320112
2018-11-09,2421886
2018-11-10,2542981
2018-11-11,2653946
2018-11-12,2786644
2018-11-13,2913785
2018-11-14,2913785
2018-11-15,3058268
2018-11-16,3037445
2018-11-17,3037445
2018-11-18,3040432
2018-11-19,3040432
2018-11-20,3012428
2018-11-21,3012428
2018-11-22,2952391
2018-11-23,2901263
2018-11-24,2831439
2018-11-25,2771789
2018-11-26,2771789
2018-11-27,2717449
2018-11-28,2598949
2018-11-29,2519638
2018-12-01,2447598
2018-12-02,2385954
2018-12-03,2385954
2018-12-04,2295668
2018-12-05,2295988
2018-12-07,2316338
2018-12-09,2349972
2018-12-10,2357042
2018-12-11,2357042
2018-12-12,2314848
2018-12-13,2320213
2018-12-14,2320213
2018-12-15,2277385
2018-12-16,2261683
2018-12-17,2261683
2018-12-18,2224718
2018-12-19,2224718
2018-12-20,2187666
2018-12-21,2178394
2018-12-22,2178394
2018-12-23,2115361
2018-12-24,2047042
2018-12-25,2047042
2018-12-26,1984290
2018-12-27,1929062
2018-12-28,1929062
2018-12-29,1854017
2018-12-30,1816818
2018-12-31,1780505
2019-01-01,1780505
2019-01-02,1725490
2019-01-03,1679791
2019-01-04,1679791
2019-01-05,1669623
2019-01-06,1669049
2019-01-08,1684680
2019-01-10,1670609
2019-01-11,1658783
2019-01-12,1620979
2019-01-13,1610440
2019-01-14,1587247
2019-01-15,1587247
2019-01-16,1632983
2019-01-17,1634888
2019-01-18,1634888
2019-01-19,1641667
2019-01-20,1650356
2019-01-22,1661499
2019-01-23,1631851
2019-01-24,1631851
2019-01-25,1657695
2019-01-26,1730840
2019-01-27,1777276
2019-01-29,1785094
2019-01-30,1785094
2019-01-31,1785899
2019-02-01,1742398
2019-02-02,1718105
2019-02-03,1731731
2019-02-04,1731731
2019-02-05,1714585
2019-02-06,1714585
2019-02-07,1716678
2019-02-08,1774414
2019-02-09,1774414
2019-02-10,1774611
2019-02-11,1783688
2019-02-12,1783688
2019-02-13,1771642
2019-02-14,1771642
2019-02-15,1778614
2019-02-16,1783417
2019-02-17,1805362
2019-02-18,1798256
2019-02-19,1831300
2019-02-20,1831300
2019-02-21,1872187
2019-02-22,1872187
2019-02-23,1939867
2019-02-24,2023500
2019-02-25,2024673
2019-02-26,2024673
2019-02-27,2029374
2019-02-28,2029374
2019-03-01,1990409
2019-03-02,1990409
2019-03-03,1971663
2019-03-04,1896712
2019-03-05,1896712
2019-03-06,1825991
2019-03-07,1825991
2019-03-08,1840556
2019-03-09,1840556
2019-03-10,1855817
2019-03-11,1855817
2019-03-12,1886612
2019-03-13,1886612
2019-03-14,1954100
2019-03-15,1954100
2019-03-16,2000481
2019-03-17,2012964
2019-03-18,2012964
2019-03-19,1993521
2019-03-20,1966344
2019-03-21,1966344
2019-03-22,1980216
2019-03-23,2027717
2019-03-24,2027717
2019-03-25,2033794
2019-03-26,2033794
2019-03-27,2023951
2019-03-28,2023951
2019-03-29,2021430
2019-03-30,2021430
2019-03-31,2033924
2019-04-01,2033924
2019-04-02,2059727
2019-04-03,2075233
2019-04-04,2075233
2019-04-05,2127725
2019-04-06,2127725
2019-04-07,2110133
2019-04-08,2110133
2019-04-09,2152613
2019-04-10,2152613
2019-04-11,2145512
2019-04-12,2134997
2019-04-13,2075747
2019-04-14,2043421
2019-04-15,2043421
2019-04-16,1968826
2019-04-17,1968826
2019-04-18,1889801
2019-04-19,1889801
2019-04-20,1806366
2019-04-21,1806366
2019-04-22,1720899
2019-04-23,1647412
2019-04-24,1647412
2019-04-25,1572892
2019-04-26,1494559
2019-04-27,1494559
2019-04-28,1445286
2019-04-29,1445286
2019-04-30,1407078
2019-05-01,1407078
2019-05-02,1353042
2019-05-03,1336915
2019-05-04,1278713
2019-05-05,1239357
2019-05-06,1239357
2019-05-07,1242041
2019-05-08,1273623
2019-05-09,1273623
2019-05-10,1248000
2019-05-11,1251090
2019-05-12,1253329
2019-05-13,1264342
2019-05-14,1302409
2019-05-15,1302409
2019-05-16,1323222
2019-05-17,1323222
2019-05-18,1358043
2019-05-19,1358043
2019-05-20,1365743
2019-05-21,1365743
2019-05-22,1333787
2019-05-23,1353784
2019-05-24,1353784
2019-05-25,1385232
2019-05-26,1385232
2019-05-27,1398195
2019-05-28,1370820
2019-05-29,1380098
2019-05-30,1363656
2019-05-31,1363656
2019-06-01,1368317
2019-06-02,1399210
2019-06-03,1399210
2019-06-04,1425174
2019-06-05,1425174
2019-06-06,1419570
2019-06-07,1419570
2019-06-08,1406393
2019-06-09,1405284
2019-06-10,1405284
2019-06-11,1399957
2019-06-12,1433561
2019-06-13,1476068
2019-06-14,1525672
2019-06-15,1525672
2019-06-16,1556970
2019-06-17,1571113
2019-06-18,1571113
2019-06-19,1571166
2019-06-20,1533974
2019-06-21,1533974
2019-06-22,1519019
2019-06-23,1547283
2019-06-24,1547283
2019-06-25,1540493
2019-06-26,1540493
2019-06-27,1531605
2019-06-28,1531605
2019-06-29,1543289
2019-06-30,1563601
2019-07-01,1563601
2019-07-02,1545521
2019-07-03,1545521
2019-07-04,1534559
2019-07-05,1534559
2019-07-06,1561409
2019-07-07,1561409
2019-07-08,1549598
2019-07-09,1549598
2019-07-10,1529589
2019-07-11,1529589
2019-07-12,1504535
2019-07-13,1504535
2019-07-14,1489879
2019-07-15,1489879
2019-07-16,1504195
2019-07-17,1527685
2019-07-18,1527685
2019-07-19,1536753
2019-07-20,1536753
2019-07-21,1529038
2019-07-22,1529038
2019-07-23,1493289
2019-07-24,1493289
2019-07-25,1477197
2019-07-26,1477197
2019-07-27,1477273
2019-07-28,1477273
2019-07-29,1445312
2019-07-30,1442710
2019-07-31,1420836
2019-08-01,1420836
2019-08-02,1408743
2019-08-03,1420694
2019-08-04,1420694
2019-08-05,1462260
2019-08-06,1462260
2019-08-07,1468694
2019-08-08,1468694
2019-08-09,1447164
2019-08-10,1477011
2019-08-11,1477011
2019-08-12,1518400
2019-08-13,1518400
2019-08-14,1496531
2019-08-15,1508752
2019-08-16,1522318
2019-08-17,1522318
2019-08-18,1534504
2019-08-19,1572347
2019-08-20,1572347
2019-08-21,1605248
2019-08-22,1587650
2019-08-23,1587650
2019-08-24,1612492
2019-08-24,1612492
2019-08-25,1612492
2019-08-25,1612492
2019-08-26,1649127
2019-08-26,1649127
2019-08-27,1649127
2019-08-27,1649127
2019-08-28,1616445
2019-08-29,1616445
2019-08-30,1617830
2019-08-31,1617830
2019-09-01,1646960
2019-09-02,1646960
2019-09-03,1641771
2019-09-04,1641771
2019-09-05,1637339
2019-09-06,1637339
2019-09-07,1696273
2019-09-08,1696273
2019-09-09,1755879
2019-09-10,1755879
2019-09-11,1802848
2019-09-12,1802848
2019-09-13,1805250
2019-09-14,1805250
2019-09-15,1868344
2019-09-16,1868344
2019-09-17,1887093
2019-09-18,1887093
2019-09-19,1866205
2019-09-20,1866205
2019-09-21,1899567
2019-09-22,1899567
2019-09-23,1855032
2019-09-24,1855032
2019-09-25,1847933
2019-09-26,1843691
2019-09-27,1843691
2019-09-28,1841649
2019-09-29,1841649
2019-09-30,1800696
2019-10-01,1800696
2019-10-02,1780916
2019-10-03,1780916
2019-10-04,1791154
2019-10-05,1791154
2019-10-06,1823304
2019-10-07,1823304
2019-10-08,1850194
2019-10-09,1850194
2019-10-10,1857883
2019-10-11,1857883
2019-10-12,1869936
2019-10-13,1877380
2019-10-14,1877380
2019-10-15,1909816
2019-10-16,1909816
2019-10-17,1937538
2019-10-18,1937538
2019-10-19,1950147
2019-10-20,1950147
2019-10-21,1943015
2019-10-22,1943015
2019-10-23,1972645
2019-10-24,1972645
2019-10-25,2006448
2019-10-26,2006448
2019-10-27,2000189
2019-10-28,2009064
2019-10-29,2009064
2019-10-30,2028941
2019-10-31,2028941
2019-11-01,2031936
2019-11-02,2031936
2019-11-03,2036797
2019-11-04,2036797
2019-11-05,2067366
2019-11-06,2067366
2019-11-07,2060818
2019-11-08,2060818
2019-11-09,2044934
2019-11-10,1974605
2019-11-11,1974605
2019-11-12,1939404
2019-11-13,1939404
2019-11-14,1920627
2019-11-15,1920627
2019-11-16,1959079
2019-11-17,1959079
2019-11-18,1977622
2019-11-19,1977622
2019-11-20,2024408
2019-11-21,2024408
2019-11-22,2031406
2019-11-23,2031406
2019-11-24,1985944
2019-11-25,1985944
2019-11-26,1974101
2019-11-27,1974101
2019-11-28,1974172
2019-11-29,1974172
2019-11-30,2016992
2019-12-01,2016992
2019-12-02,2010768
2019-12-03,2010768
2019-12-04,2024860
2019-12-05,2024860
2019-12-06,2019553
2019-12-07,2019553
2019-12-08,2028345
2019-12-09,2028345
2019-12-10,2005333
2019-12-11,2005333
2019-12-12,1977386
2019-12-13,1977386
2019-12-14,1988839
2019-12-15,1963297
2019-12-16,1963297
2019-12-17,1923068
2019-12-18,1923068
2019-12-19,1934461
2019-12-20,1934461
2019-12-21,1965179
2019-12-22,1965179
2019-12-23,1966332
2019-12-24,1966332
2019-12-25,1975597
2019-12-26,1975597
2019-12-27,2029349
2019-12-28,2101153
2019-12-29,2101153
2019-12-30,2040892
2019-12-31,2040892
2020-01-01,1987850
2020-01-02,1987850
2020-01-03,1981867
2020-01-04,1981867
2020-01-05,1970109
2020-01-06,1970109
2020-01-07,1958722
2020-01-08,1958722
2020-01-09,1944140
2020-01-10,1905345
2020-01-11,1903822
2020-01-12,1903822
2020-01-13,1907818
2020-01-14,1907818
2020-01-15,1885615
2020-01-16,1918233
2020-01-17,1968095
2020-01-18,1968095
2020-01-19,2013864
2020-01-20,2013864
2020-01-21,2058976
2020-01-22,2058976
2020-01-23,1985192
2020-01-24,1985192
2020-01-25,1997692
2020-01-26,1965394
2020-01-27,1965394
2020-01-28,1943154
2020-01-29,1943154
2020-01-30,1944691
2020-01-31,1944691
2020-02-01,1978914
2020-02-02,2004904
2020-02-03,2004904
2020-02-04,1989667
2020-02-05,1989667
2020-02-06,1958474
2020-02-07,1958474
2020-02-08,1954862
2020-02-09,1954862
2020-02-10,1946707
2020-02-11,1946707
2020-02-12,1913867
2020-02-13,1913867
2020-02-14,1896465
2020-02-15,1896465
2020-02-16,1861751
2020-02-17,1861751
2020-02-18,1839571
2020-02-19,1839571
2020-02-20,1826231
2020-02-21,1826231
2020-02-22,1793954
2020-02-23,1793954
2020-02-24,1770910
2020-02-25,1770910
2020-02-26,1760979
2020-02-27,1760979
2020-02-28,1790554
2020-02-29,1790554
2020-03-01,1793499
