date_obj,Fur price
2015-08-23,145
2015-08-24,145
2015-08-25,145
2015-08-26,145
2015-08-27,145
2015-08-28,145
2015-08-29,149
2015-08-30,149
2015-08-31,149
2015-09-01,149
2015-09-02,149
2015-09-03,149
2015-09-04,149
2015-09-05,149
2015-09-06,149
2015-09-07,149
2015-09-08,149
2015-09-09,149
2015-09-10,149
2015-09-11,149
2015-09-12,149
2015-09-13,149
2015-09-14,149
2015-09-15,149
2015-09-16,149
2015-09-17,149
2015-09-18,149
2015-09-19,149
2015-09-20,149
2015-09-21,149
2015-09-22,149
2015-09-23,149
2015-09-24,156
2015-09-25,156
2015-09-27,156
2015-09-28,156
2015-09-29,156
2015-09-30,156
2015-10-05,156
2015-10-06,156
2015-10-07,156
2015-10-08,156
2015-10-09,156
2015-10-10,156
2015-10-11,156
2015-10-12,156
2015-10-13,156
2015-10-14,156
2015-10-15,156
2015-10-16,156
2015-10-17,156
2015-10-18,156
2015-10-19,156
2015-10-20,162
2015-10-22,162
2015-10-23,162
2015-10-24,162
2015-10-25,162
2015-10-26,162
2015-10-27,162
2015-10-29,162
2015-10-30,162
2015-10-31,162
2015-11-01,162
2015-11-02,162
2015-11-03,162
2015-11-04,162
2015-11-05,162
2015-11-06,162
2015-11-07,162
2015-11-08,162
2015-11-09,162
2015-11-10,162
2015-11-11,162
2015-11-12,162
2015-11-13,162
2015-11-14,162
2015-11-15,162
2015-11-16,162
2015-11-17,162
2015-11-18,170
2015-11-19,170
2015-11-20,170
2015-11-21,170
2015-11-22,170
2015-11-23,170
2015-11-24,170
2015-11-25,170
2015-11-26,170
2015-11-27,170
2015-11-28,170
2015-11-29,170
2015-11-30,170
2015-12-01,170
2015-12-02,170
2015-12-03,170
2015-12-04,170
2015-12-05,170
2015-12-06,170
2015-12-07,170
2015-12-08,170
2015-12-09,170
2015-12-10,170
2015-12-11,170
2015-12-12,170
2015-12-13,170
2015-12-14,175
2015-12-15,175
2015-12-16,175
2015-12-17,175
2015-12-18,175
2015-12-19,175
2015-12-20,175
2015-12-21,175
2015-12-22,175
2015-12-23,175
2015-12-24,175
2015-12-25,175
2015-12-26,175
2015-12-27,175
2015-12-28,175
2015-12-29,175
2015-12-30,175
2015-12-31,184
2016-01-01,184
2016-01-02,184
2016-01-03,184
2016-01-04,184
2016-01-05,184
2016-01-06,184
2016-01-07,184
2016-01-08,184
2016-01-09,184
2016-01-10,184
2016-01-11,184
2016-01-12,184
2016-01-13,184
2016-01-14,184
2016-01-15,184
2016-01-16,184
2016-01-17,184
2016-01-18,191
2016-01-19,191
2016-01-20,191
2016-01-21,191
2016-01-22,191
2016-01-23,191
2016-01-24,191
2016-01-25,191
2016-01-26,191
2016-01-27,191
2016-01-28,191
2016-01-29,191
2016-01-30,191
2016-01-31,191
2016-02-01,191
2016-02-02,191
2016-02-03,191
2016-02-04,191
2016-02-05,191
2016-02-06,191
2016-02-07,198
2016-02-08,198
2016-02-09,198
2016-02-10,198
2016-02-11,198
2016-02-12,198
2016-02-13,198
2016-02-14,198
2016-02-15,198
2016-02-16,198
2016-02-17,198
2016-02-18,198
2016-02-19,198
2016-02-20,198
2016-02-21,198
2016-02-22,198
2016-02-23,198
2016-02-24,198
2016-02-25,198
2016-02-26,198
2016-02-27,206
2016-02-28,206
2016-02-29,206
2016-03-01,206
2016-03-02,206
2016-03-03,206
2016-03-04,206
2016-03-05,206
2016-03-06,206
2016-03-07,206
2016-03-08,206
2016-03-09,206
2016-03-10,206
2016-03-11,206
2016-03-12,206
2016-03-13,206
2016-03-14,206
2016-03-15,206
2016-03-16,206
2016-03-17,215
2016-03-18,215
2016-03-19,215
2016-03-20,215
2016-03-21,215
2016-03-22,215
2016-03-23,215
2016-03-24,215
2016-03-25,215
2016-03-26,215
2016-03-27,215
2016-03-28,215
2016-03-29,215
2016-03-30,215
2016-03-31,215
2016-04-01,215
2016-04-02,215
2016-04-03,215
2016-04-04,223
2016-04-05,223
2016-04-06,223
2016-04-07,223
2016-04-08,223
2016-04-09,223
2016-04-10,223
2016-04-11,223
2016-04-12,223
2016-04-13,223
2016-04-14,223
2016-04-15,223
2016-04-16,223
2016-04-17,223
2016-04-18,223
2016-04-19,223
2016-04-20,223
2016-04-21,223
2016-04-22,223
2016-04-23,234
2016-04-24,234
2016-04-25,234
2016-04-26,234
2016-04-27,234
2016-04-28,234
2016-04-29,234
2016-04-30,234
2016-05-01,234
2016-05-02,234
2016-05-03,234
2016-05-04,234
2016-05-05,234
2016-05-06,234
2016-05-07,234
2016-05-08,234
2016-05-09,234
2016-05-10,241
2016-05-11,241
2016-05-12,241
2016-05-13,241
2016-05-14,241
2016-05-15,241
2016-05-16,241
2016-05-17,241
2016-05-18,241
2016-05-19,241
2016-05-22,241
2016-05-23,241
2016-05-24,241
2016-05-25,241
2016-05-26,241
2016-05-27,241
2016-05-28,241
2016-05-29,247
2016-05-30,247
2016-05-31,247
2016-06-01,247
2016-06-02,247
2016-06-03,247
2016-06-04,247
2016-06-05,247
2016-06-06,247
2016-06-07,247
2016-06-08,247
2016-06-09,247
2016-06-10,247
2016-06-11,247
2016-06-12,247
2016-06-13,247
2016-06-14,247
2016-06-15,247
2016-06-16,251
2016-06-17,251
2016-06-18,251
2016-06-19,251
2016-06-20,251
2016-06-21,251
2016-06-22,251
2016-06-23,251
2016-06-24,251
2016-06-25,251
2016-06-26,251
2016-06-27,251
2016-06-28,251
2016-06-29,251
2016-06-30,251
2016-07-01,251
2016-07-02,251
2016-07-03,254
2016-07-04,254
2016-07-05,254
2016-07-06,254
2016-07-07,254
2016-07-08,254
2016-07-09,254
2016-07-10,254
2016-07-11,254
2016-07-12,254
2016-07-13,254
2016-07-14,254
2016-07-15,254
2016-07-16,254
2016-07-17,254
2016-07-18,265
2016-07-23,265
2016-07-24,265
2016-07-25,265
2016-07-26,265
2016-07-27,265
2016-07-28,265
2016-07-29,265
2016-07-30,265
2016-07-31,265
2016-08-01,265
2016-08-02,265
2016-08-03,265
2016-08-04,265
2016-08-05,265
2016-08-06,276
2016-08-07,276
2016-08-08,276
2016-08-09,276
2016-08-10,276
2016-08-11,276
2016-08-12,276
2016-08-13,276
2016-08-14,276
2016-08-15,276
2016-08-16,276
2016-08-17,276
2016-08-18,276
2016-08-19,276
2016-08-20,276
2016-08-21,276
2016-08-22,276
2016-08-23,276
2016-08-24,276
2016-08-25,276
2016-08-26,276
2016-08-28,287
2016-08-31,287
2016-09-01,287
2016-09-02,287
2016-09-03,287
2016-09-04,287
2016-09-05,287
2016-09-06,287
2016-09-07,287
2016-09-08,287
2016-09-09,287
2016-09-10,287
2016-09-11,287
2016-09-12,287
2016-09-13,287
2016-09-14,287
2016-09-15,287
2016-09-16,287
2016-09-17,287
2016-09-18,287
2016-09-19,287
2016-09-20,287
2016-09-21,300
2016-09-22,300
2016-09-23,300
2016-09-24,300
2016-09-25,300
2016-09-26,300
2016-09-27,300
2016-09-28,300
2016-09-29,300
2016-09-30,300
2016-10-01,300
2016-10-02,300
2016-10-03,300
2016-10-04,300
2016-10-05,300
2016-10-06,300
2016-10-07,300
2016-10-08,300
2016-10-09,300
2016-10-10,300
2016-10-11,300
2016-10-12,300
2016-10-13,300
2016-10-14,300
2016-10-15,300
2016-10-16,300
2016-10-17,304
2016-10-18,304
2016-10-19,304
2016-10-20,304
2016-10-21,304
2016-10-22,304
2016-10-23,304
2016-10-24,304
2016-10-25,304
2016-10-26,304
2016-10-27,304
2016-10-28,304
2016-10-29,304
2016-10-30,304
2016-10-31,304
2016-11-01,304
2016-11-02,304
2016-11-03,304
2016-11-04,304
2016-11-05,304
2016-11-06,304
2016-11-07,304
2016-11-08,304
2016-11-09,304
2016-11-10,302
2016-11-11,302
2016-11-12,302
2016-11-13,302
2016-11-14,302
2016-11-15,302
2016-12-07,297
2016-12-08,297
2016-12-09,297
2016-12-10,297
2016-12-11,297
2016-12-12,297
2016-12-13,297
2016-12-14,297
2016-12-15,297
2016-12-16,297
2016-12-17,297
2016-12-18,297
2016-12-19,297
2016-12-20,297
2016-12-21,292
2016-12-22,292
2016-12-23,292
2016-12-24,292
2016-12-25,292
2016-12-26,292
2016-12-27,292
2016-12-28,292
2016-12-29,292
2016-12-30,292
2016-12-31,292
2017-01-01,292
2017-01-02,292
2017-01-03,292
2017-01-04,292
2017-01-05,292
2017-01-06,292
2017-01-07,292
2017-01-08,292
2017-01-09,290
2017-01-10,290
2017-01-11,290
2017-01-12,290
2017-01-13,290
2017-01-14,290
2017-01-15,290
2017-01-16,290
2017-01-17,290
2017-01-18,290
2017-01-19,290
2017-01-20,290
2017-01-21,290
2017-01-22,290
2017-01-23,290
2017-01-27,294
2017-01-28,294
2017-01-29,294
2017-01-30,294
2017-01-31,294
2017-02-01,294
2017-02-02,294
2017-02-03,294
2017-02-04,294
2017-02-05,294
2017-02-06,294
2017-02-07,294
2017-02-08,290
2017-02-09,290
2017-02-10,290
2017-02-11,290
2017-02-12,290
2017-02-13,290
2017-02-14,290
2017-02-15,290
2017-02-16,290
2017-02-18,290
2017-02-19,290
2017-02-20,290
2017-02-21,290
2017-02-22,290
2017-02-23,290
2017-02-24,290
2017-02-25,290
2017-02-26,290
2017-02-27,280
2017-02-28,280
2017-03-01,280
2017-03-02,280
2017-03-03,280
2017-03-04,280
2017-03-05,280
2017-03-06,280
2017-03-07,280
2017-03-08,280
2017-03-09,280
2017-03-10,280
2017-03-11,280
2017-03-12,280
2017-03-13,280
2017-03-14,280
2017-03-15,285
2017-03-16,285
2017-03-17,285
2017-03-18,285
2017-03-19,285
2017-03-20,285
2017-03-21,285
2017-03-22,285
2017-03-23,285
2017-03-24,285
2017-03-25,285
2017-03-26,285
2017-03-27,285
2017-03-28,285
2017-03-29,285
2017-03-30,285
2017-03-31,285
2017-04-01,285
2017-04-02,281
2017-04-03,281
2017-04-04,281
2017-04-12,281
2017-04-13,281
2017-04-14,281
2017-04-15,281
2017-04-16,281
2017-04-17,281
2017-04-18,281
2017-04-19,281
2017-04-20,273
2017-04-21,273
2017-04-22,273
2017-04-23,273
2017-04-24,273
2017-04-25,273
2017-04-26,273
2017-04-27,273
2017-04-28,273
2017-04-29,273
2017-04-30,273
2017-05-01,273
2017-05-02,273
2017-05-03,273
2017-05-04,273
2017-05-05,273
2017-05-06,273
2017-05-07,273
2017-05-08,273
2017-05-09,262
2017-05-10,262
2017-05-11,262
2017-05-12,262
2017-05-13,262
2017-05-14,262
2017-05-15,262
2017-05-16,262
2017-05-17,262
2017-05-18,262
2017-05-19,262
2017-05-20,262
2017-05-21,262
2017-05-22,262
2017-05-23,262
2017-05-24,262
2017-05-25,262
2017-05-26,262
2017-05-27,270
2017-05-28,270
2017-05-29,270
2017-05-30,270
2017-05-31,270
2017-06-01,270
2017-06-02,270
2017-06-03,270
2017-06-04,270
2017-06-05,270
2017-06-06,270
2017-06-07,270
2017-06-08,270
2017-06-09,270
2017-06-10,270
2017-06-11,270
2017-06-12,270
2017-06-13,268
2017-06-14,268
2017-06-15,268
2017-06-16,268
2017-06-17,268
2017-06-18,268
2017-06-19,268
2017-06-20,268
2017-06-21,268
2017-06-22,268
2017-06-23,268
2017-06-24,268
2017-06-25,268
2017-06-26,268
2017-06-27,268
2017-06-28,268
2017-06-29,268
2017-06-30,268
2017-07-01,268
2017-07-02,261
2017-07-03,261
2017-07-04,261
2017-07-05,261
2017-07-06,261
2017-07-07,261
2017-07-08,261
2017-07-13,261
2017-07-14,261
2017-07-15,261
2017-07-16,261
2017-07-17,261
2017-07-18,261
2017-07-19,261
2017-07-20,261
2017-07-21,253
2017-07-22,253
2017-07-23,253
2017-07-24,253
2017-07-25,253
2017-07-26,253
2017-07-27,253
2017-07-28,253
2017-07-29,253
2017-07-30,253
2017-07-31,253
2017-08-01,253
2017-08-02,253
2017-08-03,253
2017-08-04,253
2017-08-05,253
2017-08-06,253
2017-08-09,253
2017-08-10,253
2017-08-11,253
2017-08-12,253
2017-08-13,253
2017-08-14,253
2017-08-15,253
2017-08-16,253
2017-08-17,253
2017-08-18,253
2017-08-19,253
2017-08-20,253
2017-08-21,253
2017-08-22,253
2017-08-23,253
2017-08-24,253
2017-08-25,253
2017-08-26,260
2017-08-27,260
2017-08-28,260
2017-08-29,260
2017-08-30,260
2017-08-31,260
2017-09-01,260
2017-09-02,260
2017-09-03,260
2017-09-04,260
2017-09-05,260
2017-09-06,260
2017-09-07,260
2017-09-08,260
2017-09-09,260
2017-09-10,260
2017-09-11,260
2017-09-12,260
2017-09-13,260
2017-09-14,260
2017-09-15,260
2017-09-16,254
2017-09-17,254
2017-09-18,254
2017-09-19,254
2017-09-20,254
2017-09-21,254
2017-09-22,254
2017-09-23,254
2017-09-24,254
2017-09-25,254
2017-09-26,254
2017-09-27,254
2017-09-28,254
2017-09-29,254
2017-09-30,254
2017-10-01,254
2017-10-02,254
2017-10-03,254
2017-10-04,254
2017-10-05,254
2017-10-06,247
2017-10-07,247
2017-10-08,247
2017-10-09,247
2017-10-10,247
2017-10-11,247
2017-10-12,247
2017-10-13,247
2017-10-14,247
2017-10-15,247
2017-10-16,247
2017-10-17,247
2017-10-18,247
2017-10-19,247
2017-10-20,247
2017-10-21,247
2017-10-22,247
2017-10-23,247
2017-10-24,247
2017-10-25,247
2017-10-26,247
2017-10-27,247
2017-10-28,247
2017-10-29,237
2017-10-30,237
2017-10-31,237
2017-11-01,237
2017-11-02,237
2017-11-03,237
2017-11-04,237
2017-11-05,237
2017-11-06,237
2017-11-07,237
2017-11-08,237
2017-11-09,237
2017-11-10,237
2017-11-11,237
2017-11-12,237
2017-11-13,237
2017-11-14,237
2017-11-15,237
2017-11-16,237
2017-11-17,237
2017-11-18,237
2017-11-19,237
2017-11-20,237
2017-11-21,226
2017-11-22,226
2017-11-23,226
2017-11-24,226
2017-11-25,226
2017-11-26,226
2017-11-27,226
2017-11-28,226
2017-11-29,226
2017-11-30,226
2017-12-01,226
2017-12-02,226
2017-12-03,226
2017-12-04,226
2017-12-05,226
2017-12-06,226
2017-12-07,226
2017-12-08,226
2017-12-09,226
2017-12-10,226
2017-12-11,226
2017-12-12,226
2017-12-13,226
2017-12-14,226
2017-12-15,216
2017-12-16,216
2017-12-17,216
2017-12-18,216
2017-12-19,216
2017-12-20,216
2017-12-21,216
2017-12-22,216
2017-12-23,216
2017-12-24,216
2017-12-25,216
2017-12-26,216
2017-12-27,216
2017-12-28,216
2017-12-29,216
2017-12-30,216
2017-12-31,216
2018-01-01,216
2018-01-02,216
2018-01-03,216
2018-01-04,216
2018-01-05,216
2018-01-06,208
2018-01-07,208
2018-01-08,208
2018-01-09,208
2018-01-10,208
2018-01-11,208
2018-01-12,208
2018-01-13,208
2018-01-14,208
2018-01-15,208
2018-01-16,208
2018-01-17,208
2018-01-18,208
2018-01-19,208
2018-01-20,208
2018-01-21,208
2018-01-22,208
2018-01-23,208
2018-01-24,198
2018-01-25,198
2018-01-26,198
2018-01-27,198
2018-01-28,198
2018-01-29,198
2018-01-30,198
2018-01-31,198
2018-02-01,198
2018-02-02,198
2018-02-03,198
2018-02-04,198
2018-02-05,198
2018-02-06,198
2018-02-07,195
2018-02-08,195
2018-02-09,195
2018-02-10,195
2018-02-11,195
2018-02-12,195
2018-02-13,195
2018-02-14,195
2018-02-15,195
2018-02-16,195
2018-02-17,195
2018-02-18,195
2018-02-19,195
2018-02-20,195
2018-02-21,195
2018-02-22,195
2018-02-23,187
2018-02-24,187
2018-02-25,187
2018-02-26,187
2018-02-27,187
2018-02-28,187
2018-03-01,187
2018-03-02,187
2018-03-03,187
2018-03-04,187
2018-03-05,187
2018-03-06,187
2018-03-07,187
2018-03-08,187
2018-03-09,187
2018-03-10,187
2018-03-11,187
2018-03-12,180
2018-03-13,180
2018-03-14,180
2018-03-15,180
2018-03-16,180
2018-03-17,180
2018-03-18,180
2018-03-20,180
2018-03-21,180
2018-03-23,180
2018-03-24,180
2018-03-25,180
2018-03-26,180
2018-03-27,180
2018-03-28,180
2018-03-29,180
2018-03-30,183
2018-03-31,183
2018-04-01,183
2018-04-02,183
2018-04-03,183
2018-04-04,183
2018-04-05,183
2018-04-06,183
2018-04-07,183
2018-04-08,183
2018-04-09,183
2018-04-10,183
2018-04-11,183
2018-04-12,183
2018-04-13,183
2018-04-14,183
2018-04-15,183
2018-04-16,183
2018-04-17,193
2018-04-18,193
2018-04-19,193
2018-04-20,193
2018-04-21,193
2018-04-22,193
2018-04-23,193
2018-04-24,193
2018-04-25,193
2018-04-26,193
2018-04-27,193
2018-04-28,193
2018-04-29,193
2018-04-30,193
2018-05-01,193
2018-05-02,193
2018-05-03,193
2018-05-04,193
2018-05-05,193
2018-05-06,198
2018-05-07,198
2018-05-08,198
2018-05-09,198
2018-05-10,198
2018-05-11,198
2018-05-12,198
2018-05-13,198
2018-05-14,198
2018-05-15,198
2018-05-16,198
2018-05-17,198
2018-05-18,198
2018-05-19,198
2018-05-20,198
2018-05-21,198
2018-05-22,205
2018-05-23,205
2018-05-24,205
2018-05-25,205
2018-05-26,205
2018-05-27,205
2018-05-28,205
2018-05-29,205
2018-05-30,205
2018-05-31,205
2018-06-01,205
2018-06-02,205
2018-06-03,205
2018-06-04,205
2018-06-05,205
2018-06-06,210
2018-06-07,210
2018-06-08,210
2018-06-09,210
2018-06-10,210
2018-06-11,210
2018-06-12,210
2018-06-13,210
2018-06-14,210
2018-06-15,210
2018-06-16,210
2018-06-17,210
2018-06-18,210
2018-06-19,210
2018-06-20,210
2018-06-21,210
2018-06-22,210
2018-06-23,202
2018-06-24,202
2018-06-25,202
2018-06-26,202
2018-06-27,202
2018-06-28,202
2018-06-29,202
2018-06-30,202
2018-07-01,202
2018-07-02,202
2018-07-03,202
2018-07-04,202
2018-07-05,202
2018-07-06,202
2018-07-07,202
2018-07-08,202
2018-07-09,202
2018-07-10,193
2018-07-11,193
2018-07-12,193
2018-07-13,193
2018-07-14,193
2018-07-15,193
2018-07-16,193
2018-07-17,193
2018-07-18,193
2018-07-19,193
2018-07-20,193
2018-07-21,193
2018-07-22,193
2018-07-23,193
2018-07-24,193
2018-07-25,193
2018-07-26,193
2018-07-27,184
2018-07-28,184
2018-07-29,184
2018-07-30,184
2018-07-31,184
2018-08-01,184
2018-08-02,184
2018-08-03,184
2018-08-04,184
2018-08-05,184
2018-08-06,184
2018-08-07,184
2018-08-08,184
2018-08-09,184
2018-08-10,178
2018-08-11,178
2018-08-12,178
2018-08-14,178
2018-08-16,178
2018-08-17,178
2018-08-18,178
2018-08-19,178
2018-08-20,178
2018-08-21,178
2018-08-22,178
2018-08-23,178
2018-08-24,170
2018-08-25,170
2018-08-26,170
2018-08-27,170
2018-08-28,170
2018-08-29,170
2018-08-30,170
2018-08-31,170
2018-09-01,170
2018-09-02,170
2018-09-03,170
2018-09-04,170
2018-09-05,162
2018-09-06,162
2018-09-07,162
2018-09-08,162
2018-09-09,162
2018-09-10,162
2018-09-11,162
2018-09-12,162
2018-09-13,162
2018-09-14,162
2018-09-15,162
2018-09-16,162
2018-09-17,162
2018-09-18,154
2018-09-19,154
2018-09-20,154
2018-09-21,154
2018-09-22,154
2018-09-23,154
2018-09-24,154
2018-09-25,154
2018-09-26,154
2018-09-27,154
2018-09-28,154
2018-09-29,148
2018-09-30,148
2018-10-01,148
2018-10-02,148
2018-10-03,148
2018-10-04,148
2018-10-05,148
2018-10-06,148
2018-10-07,148
2018-10-08,148
2018-10-09,148
2018-10-10,148
2018-10-11,144
2018-10-12,144
2018-10-13,144
2018-10-14,144
2018-10-15,144
2018-10-16,144
2018-10-17,144
2018-10-18,144
2018-10-19,144
2018-10-20,144
2018-10-21,144
2018-10-22,144
2018-10-23,144
2018-10-24,144
2018-10-25,140
2018-10-26,140
2018-10-27,140
2018-10-28,140
2018-10-29,140
2018-10-30,140
2018-10-31,140
2018-11-01,140
2018-11-03,140
2018-11-04,140
2018-11-05,140
2018-11-06,134
2018-11-07,134
2018-11-08,134
2018-11-09,134
2018-11-10,134
2018-11-11,134
2018-11-12,134
2018-11-13,134
2018-11-14,134
2018-11-15,134
2018-11-16,128
2018-11-17,128
2018-11-18,128
2018-11-19,128
2018-11-20,128
2018-11-21,128
2018-11-22,128
2018-11-23,128
2018-11-24,122
2018-11-25,122
2018-11-26,122
2018-11-27,122
2018-11-28,122
2018-11-29,122
2018-12-01,117
2018-12-02,117
2018-12-03,117
2018-12-04,117
2018-12-05,117
2018-12-07,117
2018-12-09,115
2018-12-10,115
2018-12-11,115
2018-12-12,115
2018-12-13,115
2018-12-14,115
2018-12-15,109
2018-12-16,109
2018-12-17,109
2018-12-18,109
2018-12-19,109
2018-12-20,109
2018-12-21,103
2018-12-22,103
2018-12-23,103
2018-12-24,103
2018-12-25,103
2018-12-26,103
2018-12-27,98
2018-12-28,98
2018-12-29,98
2018-12-30,98
2018-12-31,98
2019-01-01,98
2019-01-02,95
2019-01-03,95
2019-01-04,95
2019-01-05,95
2019-01-06,95
2019-01-08,91
2019-01-10,91
2019-01-11,91
2019-01-12,91
2019-01-13,91
2019-01-14,87
2019-01-15,87
2019-01-16,87
2019-01-17,87
2019-01-18,87
2019-01-19,87
2019-01-20,83
2019-01-21,83
2019-01-22,83
2019-01-23,83
2019-01-24,83
2019-01-25,83
2019-01-26,78
2019-01-27,78
2019-01-28,78
2019-01-29,78
2019-01-30,78
2019-01-31,78
2019-02-01,75
2019-02-02,75
2019-02-03,75
2019-02-04,75
2019-02-05,75
2019-02-06,75
2019-02-07,73
2019-02-08,73
2019-02-09,73
2019-02-10,73
2019-02-11,73
2019-02-12,73
2019-02-13,73
2019-02-14,73
2019-02-15,72
2019-02-16,72
2019-02-17,72
2019-02-18,72
2019-02-19,72
2019-02-20,72
2019-02-21,72
2019-02-22,72
2019-02-23,71
2019-02-24,71
2019-02-25,71
2019-02-26,71
2019-02-27,71
2019-02-28,71
2019-03-01,71
2019-03-02,71
2019-03-03,71
2019-03-04,71
2019-03-05,71
2019-03-06,71
2019-03-07,71
2019-03-08,71
2019-03-09,71
2019-03-10,71
2019-03-11,71
2019-03-12,71
2019-03-13,71
2019-03-14,71
2019-03-15,71
2019-03-16,71
2019-03-17,71
2019-03-18,71
2019-03-19,71
2019-03-20,71
2019-03-21,71
2019-03-22,71
2019-03-23,74
2019-03-24,74
2019-03-25,74
2019-03-26,74
2019-03-27,74
2019-03-28,74
2019-03-29,74
2019-03-30,74
2019-03-31,74
2019-04-01,77
2019-04-02,77
2019-04-03,77
2019-04-04,77
2019-04-05,77
2019-04-06,77
2019-04-07,77
2019-04-08,77
2019-04-09,81
2019-04-10,81
2019-04-11,81
2019-04-12,81
2019-04-13,81
2019-04-14,81
2019-04-15,81
2019-04-16,81
2019-04-17,81
2019-04-18,86
2019-04-19,86
2019-04-20,86
2019-04-21,86
2019-04-22,86
2019-04-23,86
2019-04-24,86
2019-04-25,86
2019-04-26,86
2019-04-27,86
2019-04-28,90
2019-04-29,90
2019-04-30,90
2019-05-01,90
2019-05-02,90
2019-05-03,90
2019-05-04,90
2019-05-05,90
2019-05-06,90
2019-05-07,90
2019-05-08,90
2019-05-09,90
2019-05-10,87
2019-05-11,87
2019-05-12,87
2019-05-13,87
2019-05-14,87
2019-05-15,87
2019-05-16,87
2019-05-17,87
2019-05-18,87
2019-05-19,87
2019-05-20,85
2019-05-21,85
2019-05-22,85
2019-05-23,85
2019-05-24,85
2019-05-25,85
2019-05-26,85
2019-05-27,85
2019-05-28,85
2019-05-29,85
2019-05-30,82
2019-05-31,82
2019-06-01,82
2019-06-02,82
2019-06-03,82
2019-06-04,82
2019-06-05,82
2019-06-06,82
2019-06-07,82
2019-06-08,82
2019-06-09,85
2019-06-10,85
2019-06-11,85
2019-06-12,85
2019-06-13,85
2019-06-14,85
2019-06-15,85
2019-06-16,85
2019-06-17,85
2019-06-18,85
2019-06-19,85
2019-06-20,90
2019-06-21,90
2019-06-22,90
2019-06-23,90
2019-06-24,90
2019-06-25,90
2019-06-26,90
2019-06-27,90
2019-06-28,90
2019-06-29,90
2019-06-30,90
2019-07-01,90
2019-07-02,90
2019-07-03,90
2019-07-04,90
2019-07-05,90
2019-07-06,90
2019-07-07,90
2019-07-08,90
2019-07-09,90
2019-07-10,90
2019-07-11,90
2019-07-12,90
2019-07-13,90
2019-07-14,91
2019-07-15,91
2019-07-16,91
2019-07-17,91
2019-07-18,91
2019-07-19,91
2019-07-20,91
2019-07-21,91
2019-07-22,91
2019-07-23,91
2019-07-24,91
2019-07-25,91
2019-07-26,91
2019-07-27,90
2019-07-28,90
2019-07-29,90
2019-07-30,90
2019-07-31,90
2019-08-01,90
2019-08-02,90
2019-08-03,90
2019-08-04,90
2019-08-05,90
2019-08-06,90
2019-08-07,87
2019-08-08,87
2019-08-09,87
2019-08-10,87
2019-08-11,87
2019-08-12,87
2019-08-13,87
2019-08-14,87
2019-08-15,87
2019-08-16,87
2019-08-17,87
2019-08-18,92
2019-08-19,92
2019-08-20,92
2019-08-21,92
2019-08-22,92
2019-08-23,92
2019-08-24,92
2019-08-24,92
2019-08-25,92
2019-08-25,92
2019-08-26,92
