date_obj,Weapon%20poison price
2019-08-24,147
2019-08-24,147
2019-08-25,147
2019-08-25,147
2019-08-26,147
2019-08-26,147
2019-08-27,147
2019-08-27,147
2019-08-28,142
2019-08-29,142
2019-08-30,142
2019-08-31,142
2019-09-01,137
2019-09-02,137
2019-09-03,137
2019-09-04,137
2019-09-05,131
2019-09-06,131
2019-09-07,131
2019-09-08,131
2019-09-09,126
2019-09-10,126
2019-09-11,126
2019-09-12,126
2019-09-13,126
2019-09-14,121
2019-09-15,121
2019-09-16,121
2019-09-17,121
2019-09-18,117
2019-09-19,117
2019-09-20,117
2019-09-21,117
2019-09-22,117
2019-09-23,115
2019-09-24,115
2019-09-25,115
2019-09-26,115
2019-09-27,115
2019-09-28,115
2019-09-29,115
2019-09-30,115
2019-10-01,115
2019-10-02,115
2019-10-03,112
2019-10-04,112
2019-10-05,112
2019-10-06,112
2019-10-07,110
2019-10-08,110
2019-10-09,110
2019-10-10,110
2019-10-11,110
2019-10-12,106
2019-10-13,106
2019-10-14,106
2019-10-15,106
2019-10-16,105
2019-10-17,105
2019-10-18,105
2019-10-19,105
2019-10-20,105
2019-10-21,105
2019-10-22,105
2019-10-23,105
2019-10-24,105
2019-10-25,110
2019-10-26,110
2019-10-27,110
2019-10-28,110
2019-10-29,114
2019-10-30,114
2019-10-31,114
2019-11-01,114
2019-11-02,119
2019-11-03,119
2019-11-04,119
2019-11-05,119
2019-11-06,119
2019-11-07,123
2019-11-08,123
2019-11-09,123
2019-11-10,123
2019-11-11,129
2019-11-12,129
2019-11-13,129
2019-11-14,129
2019-11-15,129
2019-11-16,136
2019-11-17,136
2019-11-18,136
2019-11-19,136
2019-11-20,136
2019-11-21,134
2019-11-22,134
2019-11-23,134
2019-11-24,134
2019-11-25,137
2019-11-26,137
2019-11-27,137
2019-11-28,137
2019-11-29,137
2019-11-30,139
2019-12-01,139
2019-12-02,139
2019-12-03,139
2019-12-04,139
2019-12-05,138
2019-12-06,138
2019-12-07,138
2019-12-08,138
2019-12-09,138
2019-12-10,144
2019-12-11,144
2019-12-12,144
2019-12-13,144
2019-12-14,144
2019-12-15,148
2019-12-16,148
2019-12-17,148
2019-12-18,148
2019-12-19,148
2019-12-20,150
2019-12-21,150
2019-12-22,150
2019-12-23,150
2019-12-24,148
2019-12-25,148
2019-12-26,148
2019-12-27,148
2019-12-28,150
2019-12-29,150
2019-12-30,150
2019-12-31,150
2020-01-01,154
2020-01-02,154
2020-01-03,154
2020-01-04,154
2020-01-05,154
2020-01-06,154
2020-01-07,154
2020-01-08,154
2020-01-09,154
2020-01-10,157
2020-01-11,157
2020-01-12,157
2020-01-13,157
2020-01-14,156
2020-01-15,156
2020-01-16,156
2020-01-17,156
2020-01-18,155
2020-01-19,155
2020-01-20,155
2020-01-21,155
2020-01-22,157
2020-01-23,157
2020-01-24,157
2020-01-25,157
2020-01-26,153
2020-01-27,153
2020-01-28,153
2020-01-29,153
2020-01-30,149
2020-01-31,149
2020-02-01,149
2020-02-02,149
2020-02-03,146
2020-02-04,146
2020-02-05,146
2020-02-06,146
2020-02-07,145
2020-02-08,145
2020-02-09,145
2020-02-10,145
2020-02-11,145
2020-02-12,145
2020-02-13,145
2020-02-14,149
2020-02-15,149
2020-02-16,149
2020-02-17,149
2020-02-18,149
2020-02-19,149
2020-02-20,149
2020-02-21,149
2020-02-22,154
2020-02-23,154
2020-02-24,154
2020-02-25,154
2020-02-26,160
2020-02-27,160
2020-02-28,160
2020-02-29,160
2020-03-01,162
2020-03-02,162
2020-03-03,162
2020-03-04,162
2020-03-05,162
2020-03-06,163
2020-03-07,163
2020-03-08,163
2020-03-09,163
2020-03-10,160
2020-03-11,160
2020-03-12,160
2020-03-13,160
2020-03-14,159
2020-03-15,159
2020-03-16,159
2020-03-17,159
2020-03-18,153
2020-03-19,153
2020-03-20,153
2020-03-21,155
2020-03-22,155
2020-03-23,155
2020-03-24,155
2020-03-25,155
2020-03-26,155
2020-03-27,161
2020-03-28,161
2020-03-29,153
2020-03-30,153
2020-03-31,153
2020-04-01,146
2020-04-02,146
2020-04-03,146
2020-04-04,139
2020-04-05,139
2020-04-06,139
2020-04-07,137
2020-04-08,137
2020-04-09,139
2020-04-10,139
2020-04-11,139
2020-04-12,142
2020-04-13,142
2020-04-14,142
2020-04-15,139
2020-04-16,139
2020-04-17,139
2020-04-18,137
2020-04-19,137
2020-04-20,132
2020-04-21,132
2020-04-22,131
2020-04-23,131
2020-04-24,131
2020-04-25,131
2020-04-26,131
2020-04-27,130
2020-04-28,130
2020-04-29,130
2020-04-30,137
2020-05-01,137
2020-05-02,137
2020-05-03,144
2020-05-04,144
2020-05-05,144
2020-05-06,149
2020-05-07,149
2020-05-08,149
2020-05-09,153
2020-05-10,153
2020-05-11,153
2020-05-12,153
2020-05-13,153
