date_obj,Toadflax%20potion%20(unf) price
2016-08-15,2496
2016-08-16,2496
2016-08-17,2496
2016-08-18,2496
2016-08-19,2418
2016-08-20,2418
2016-08-21,2418
2016-08-22,2418
2016-08-23,2387
2016-08-24,2387
2016-08-25,2387
2016-08-26,2387
2016-08-28,2316
2016-08-31,2316
2016-09-01,2316
2016-09-02,2233
2016-09-03,2233
2016-09-04,2233
2016-09-05,2121
2016-09-06,2121
2016-09-07,2121
2016-09-08,2121
2016-09-09,2121
2016-09-10,2148
2016-09-11,2148
2016-09-12,2148
2016-09-13,2148
2016-09-14,2148
2016-09-15,2141
2016-09-16,2141
2016-09-17,2141
2016-09-18,2141
2016-09-19,2141
2016-09-20,2226
2016-09-21,2226
2016-09-22,2226
2016-09-23,2226
2016-09-24,2226
2016-09-25,2331
2016-09-26,2331
2016-09-27,2331
2016-09-28,2331
2016-09-29,2331
2016-09-30,2432
2016-10-01,2432
2016-10-02,2432
2016-10-03,2432
2016-10-04,2432
2016-10-05,2432
2016-10-06,2432
2016-10-07,2553
2016-10-08,2553
2016-10-09,2553
2016-10-10,2553
2016-10-11,2553
2016-10-12,2553
2016-10-13,2675
2016-10-14,2675
2016-10-15,2675
2016-10-16,2675
2016-10-17,2675
2016-10-18,2756
2016-10-19,2756
2016-10-20,2756
2016-10-21,2756
2016-10-22,2756
2016-10-23,2838
2016-10-24,2838
2016-10-25,2838
2016-10-26,2838
2016-10-27,2838
2016-10-28,2908
2016-10-29,2908
2016-10-30,2908
2016-10-31,2908
2016-11-01,2908
2016-11-02,3031
2016-11-03,3031
2016-11-04,3031
2016-11-05,3031
2016-11-06,3031
2016-11-07,3031
2016-11-08,3181
2016-11-09,3181
2016-11-10,3181
2016-11-11,3181
2016-11-12,3181
2016-11-13,3181
2016-11-14,3339
2016-12-08,3077
2016-12-09,3077
2016-12-10,3077
2016-12-11,3073
2016-12-12,3073
2016-12-13,3073
2016-12-14,3073
2016-12-15,2986
2016-12-16,2986
2016-12-17,2986
2016-12-18,2986
2016-12-19,2905
2016-12-20,2905
2016-12-21,2905
2016-12-22,2905
2016-12-23,3048
2016-12-24,3048
2016-12-25,3048
2016-12-26,3048
2016-12-27,3177
2016-12-28,3177
2016-12-29,3177
2016-12-30,3177
2016-12-31,3290
2017-01-01,3290
2017-01-02,3290
2017-01-03,3292
2017-01-04,3314
2017-01-05,3314
2017-01-06,3314
2017-01-07,3318
2017-01-08,3318
2017-01-09,3291
2017-01-10,3291
2017-01-11,3291
2017-01-12,3174
2017-01-13,3174
2017-01-14,3174
2017-01-15,3028
2017-01-16,3028
2017-01-17,2877
2017-01-18,2877
2017-01-19,2877
2017-01-20,2754
2017-01-21,2754
2017-01-22,2754
2017-01-27,2360
2017-01-28,2360
2017-01-29,2255
2017-01-30,2255
2017-01-31,2255
2017-02-01,2222
2017-02-02,2222
2017-02-03,2222
2017-02-04,2222
2017-02-05,2199
2017-02-06,2199
2017-02-07,2199
2017-02-08,2199
2017-02-09,2198
2017-02-10,2198
2017-02-11,2222
2017-02-12,2222
2017-02-13,2222
2017-02-14,2222
2017-02-15,2247
2017-02-16,2247
2017-02-18,2247
2017-02-19,2193
2017-02-20,2193
2017-02-21,2193
2017-02-22,2096
2017-02-23,2096
2017-02-24,2096
2017-02-25,2022
2017-02-26,2022
2017-02-27,2022
2017-02-28,2022
2017-03-01,1976
2017-03-02,1976
2017-03-03,1976
2017-03-04,1970
2017-03-05,1970
2017-03-06,1970
2017-03-07,1985
2017-03-08,1985
2017-03-09,1985
2017-03-10,1985
2017-03-11,1994
2017-03-12,1994
2017-03-13,1994
2017-03-14,2050
2017-03-15,2050
2017-03-16,2050
2017-03-17,2050
2017-03-18,1982
2017-03-19,1982
2017-03-20,1982
2017-03-21,1892
2017-03-22,1892
2017-03-23,1892
2017-03-24,1877
2017-03-25,1877
2017-03-26,1877
2017-03-27,1877
2017-03-28,1934
2017-03-29,1934
2017-03-30,1934
2017-03-31,1931
2017-04-01,1931
2017-04-02,1931
2017-04-03,1931
2017-04-04,1988
2017-04-12,2020
2017-04-13,2020
2017-04-14,2020
2017-04-15,2118
2017-04-16,2118
2017-04-17,2224
2017-04-18,2224
2017-04-19,2224
2017-04-20,2224
2017-04-21,2336
2017-04-22,2336
2017-04-23,2336
2017-04-24,2336
2017-04-25,2446
2017-04-26,2446
2017-04-27,2446
2017-04-28,2446
2017-04-29,2559
2017-04-30,2559
2017-05-01,2559
2017-05-02,2681
2017-05-03,2681
2017-05-04,2681
2017-05-05,2647
2017-05-06,2647
2017-05-07,2647
2017-05-08,2649
2017-05-09,2649
2017-05-10,2649
2017-05-11,2631
2017-05-12,2631
2017-05-13,2631
2017-05-14,2679
2017-05-15,2679
2017-05-16,2679
2017-05-17,2679
2017-05-18,2670
2017-05-19,2670
2017-05-20,2670
2017-05-21,2636
2017-05-22,2636
2017-05-23,2636
2017-05-24,2620
2017-05-25,2620
2017-05-26,2620
2017-05-27,2745
2017-05-28,2745
2017-05-29,2745
2017-05-30,2880
2017-05-31,2880
2017-06-01,3018
2017-06-02,3018
2017-06-03,3018
2017-06-06,2923
2017-06-07,2868
2017-06-08,2868
2017-06-09,2868
2017-06-10,3007
2017-06-11,3007
2017-06-12,3007
2017-06-13,3144
2017-06-14,3144
2017-06-15,3144
2017-06-16,3191
2017-06-17,3191
2017-06-18,3191
2017-06-19,3306
2017-06-20,3306
2017-06-21,3368
2017-06-22,3368
2017-06-23,3368
2017-06-24,3321
2017-06-25,3321
2017-06-26,3321
2017-06-27,3225
2017-06-28,3225
2017-06-29,3183
2017-06-30,3183
2017-07-01,3183
2017-07-02,3183
2017-07-03,3167
2017-07-04,3167
2017-07-05,3167
2017-07-06,3091
2017-07-07,3091
2017-07-08,3091
2017-07-13,3055
2017-07-14,2923
2017-07-15,2923
2017-07-16,2923
2017-07-17,2805
2017-07-18,2805
2017-07-19,2704
2017-07-20,2704
2017-07-21,2741
2017-07-22,2741
2017-07-23,2750
2017-07-24,2750
2017-07-25,2750
2017-07-26,2658
2017-07-27,2658
2017-07-28,2658
2017-07-29,2714
2017-07-30,2714
2017-07-31,2714
2017-08-01,2681
2017-08-02,2681
2017-08-03,2727
2017-08-04,2727
2017-08-05,2723
2017-08-06,2723
2017-08-09,2704
2017-08-10,2677
2017-08-11,2677
2017-08-12,2677
2017-08-13,2710
2017-08-14,2710
2017-08-15,2710
2017-08-16,2681
2017-08-17,2681
2017-08-18,2681
2017-08-19,2653
2017-08-20,2653
2017-08-21,2653
2017-08-22,2653
2017-08-23,2653
2017-08-24,2653
2017-08-25,2666
2017-08-26,2666
2017-08-27,2666
2017-08-28,2715
2017-08-29,2715
2017-08-30,2715
2017-08-31,2634
2017-09-01,2634
2017-09-02,2634
2017-09-03,2633
2017-09-04,2633
2017-09-05,2633
2017-09-06,2659
2017-09-07,2659
2017-09-08,2659
2017-09-09,2663
2017-09-10,2663
2017-09-11,2663
2017-09-12,2617
2017-09-13,2617
2017-09-14,2554
2017-09-15,2554
2017-09-16,2554
2017-09-17,2531
2017-09-19,2531
2017-09-20,2552
2017-09-21,2552
2017-09-22,2552
2017-09-23,2592
2017-09-24,2592
2017-09-25,2592
2017-09-26,2580
2017-09-27,2580
2017-09-28,2580
2017-09-29,2590
2017-09-30,2590
2017-10-01,2590
2017-10-02,2553
2017-10-03,2553
2017-10-04,2553
2017-10-05,2553
2017-10-06,2556
2017-10-07,2556
2017-10-08,2556
2017-10-09,2508
2017-10-10,2508
2017-10-11,2508
2017-10-12,2487
2017-10-13,2487
2017-10-14,2487
2017-10-15,2441
2017-10-16,2441
2017-10-17,2441
2017-10-18,2440
2017-10-19,2440
2017-10-20,2440
2017-10-21,2348
2017-10-22,2348
2017-10-23,2309
2017-10-24,2309
2017-10-25,2318
2017-10-26,2318
2017-10-27,2318
2017-10-28,2318
2017-10-29,2257
2017-10-30,2257
2017-10-31,2257
2017-11-01,2223
2017-11-02,2223
2017-11-03,2223
2017-11-04,2284
2017-11-05,2284
2017-11-06,2284
2017-11-07,2284
2017-11-08,2314
2017-11-09,2314
2017-11-10,2314
2017-11-11,2296
2017-11-12,2296
2017-11-13,2296
2017-11-14,2363
2017-11-15,2363
2017-11-16,2363
2017-11-17,2382
2017-11-18,2382
2017-11-19,2382
2017-11-20,2291
2017-11-21,2291
2017-11-22,2291
2017-11-23,2243
2017-11-24,2243
2017-11-25,2243
2017-11-26,2238
2017-11-27,2238
2017-11-28,2238
2017-11-29,2214
2017-11-30,2214
2017-12-01,2194
2017-12-02,2194
2017-12-03,2194
2017-12-04,2270
2017-12-05,2270
2017-12-06,2270
2017-12-07,2247
2017-12-08,2247
2017-12-09,2247
2017-12-10,2229
2017-12-11,2229
2017-12-12,2229
2017-12-13,2254
2017-12-14,2254
2017-12-15,2254
2017-12-16,2310
2017-12-17,2310
2017-12-18,2419
2017-12-19,2419
2017-12-20,2419
2017-12-21,2446
2017-12-22,2446
2017-12-23,2446
2017-12-24,2423
2017-12-25,2423
2017-12-26,2423
2017-12-27,2413
2017-12-28,2413
2017-12-29,2413
2017-12-30,2421
2017-12-31,2421
2018-01-01,2421
2018-01-02,2437
2018-01-03,2437
2018-01-04,2437
2018-01-05,2418
2018-01-06,2418
2018-01-07,2472
2018-01-08,2472
2018-01-09,2468
2018-01-10,2468
2018-01-11,2539
2018-01-12,2539
2018-01-13,2565
2018-01-14,2565
2018-01-15,2684
2018-01-16,2684
2018-01-17,2783
2018-01-18,2783
2018-01-19,2802
2018-01-20,2802
2018-01-21,2910
2018-01-22,2910
2018-01-23,3050
2018-01-24,3167
2018-01-25,3084
2018-01-26,3038
2018-01-27,2950
2018-01-28,2958
2018-01-29,3036
2018-01-30,3093
2018-02-01,3140
2018-02-02,3251
2018-02-03,3358
2018-02-04,3324
2018-02-05,3212
2018-02-06,3113
2018-02-07,3098
2018-02-08,3098
2018-02-09,3147
2018-02-10,3147
2018-02-11,3165
2018-02-12,3102
2018-02-13,3058
2018-02-14,3053
2018-02-15,3098
2018-02-16,3065
2018-02-17,3034
2018-02-18,3032
2018-02-19,3038
2018-02-20,3004
2018-02-21,3027
2018-02-22,3027
2018-02-23,2962
2018-02-24,2962
2018-02-25,2946
2018-02-26,2980
2018-02-27,3053
2018-02-28,3067
2018-03-01,3123
2018-03-02,3161
2018-03-03,3155
2018-03-04,3155
2018-03-05,3089
2018-03-06,3108
2018-03-07,3248
2018-03-08,3271
2018-03-09,3212
2018-03-10,3203
2018-03-11,3229
2018-03-12,3136
2018-03-13,3096
2018-03-14,3126
2018-03-15,3071
2018-03-16,3012
2018-03-17,3117
2018-03-18,3121
2018-03-19,3121
2018-03-20,3084
2018-03-21,3121
2018-03-23,3118
2018-03-24,3143
2018-03-26,3090
2018-03-27,3008
2018-03-28,3008
2018-03-29,2970
2018-03-30,2932
2018-03-31,2955
2018-04-01,2967
2018-04-02,2980
2018-04-03,2978
2018-04-04,2954
2018-04-05,2954
2018-04-06,2942
2018-04-08,2915
2018-04-09,2894
2018-04-10,2862
2018-04-11,2858
2018-04-12,2905
2018-04-13,2905
2018-04-14,2912
2018-04-16,2927
2018-04-17,2911
2018-04-18,2911
2018-04-19,2887
2018-04-20,2809
2018-04-21,2826
2018-04-22,2906
2018-04-23,2850
2018-04-24,2839
2018-04-25,2864
2018-04-26,2864
2018-04-27,2828
2018-04-28,2869
2018-04-29,2925
2018-04-30,2906
2018-05-02,2876
2018-05-03,2904
2018-05-04,2904
2018-05-05,2983
2018-05-06,2983
2018-05-07,3130
2018-05-08,3151
2018-05-09,3244
2018-05-10,3243
2018-05-11,3176
2018-05-12,3159
2018-05-13,3159
2018-05-14,3134
2018-05-15,3097
2018-05-16,3104
2018-05-17,3254
2018-05-18,3341
2018-05-19,3297
2018-05-20,3355
2018-05-21,3451
2018-05-22,3451
2018-05-23,3357
2018-05-24,3189
2018-05-25,3064
2018-05-26,3086
2018-05-27,3086
2018-05-28,3139
2018-05-29,3147
2018-05-30,3140
2018-05-31,3126
2018-06-01,3108
2018-06-02,3098
2018-06-03,3190
2018-06-04,3198
2018-06-05,3149
2018-06-06,3057
2018-06-07,3057
2018-06-08,2932
2018-06-09,2876
2018-06-10,2867
2018-06-11,2848
2018-06-12,2847
2018-06-13,2897
2018-06-14,2995
2018-06-15,2995
2018-06-16,2982
2018-06-17,3040
2018-06-18,3022
2018-06-19,2994
2018-06-20,2994
2018-06-21,2989
2018-06-22,2985
2018-06-23,2985
2018-06-24,2996
2018-06-25,2960
2018-06-26,2876
2018-06-27,2851
2018-06-28,2855
2018-06-29,2812
2018-06-30,2789
2018-07-01,2730
2018-07-02,2681
2018-07-03,2631
2018-07-04,2604
2018-07-05,2600
2018-07-06,2674
2018-07-07,2706
2018-07-08,2805
2018-07-09,2805
2018-07-10,2830
2018-07-11,2783
2018-07-12,2700
2018-07-13,2702
2018-07-14,2672
2018-07-15,2672
2018-07-16,2699
2018-07-17,2703
2018-07-18,2724
2018-07-19,2747
2018-07-20,2795
2018-07-21,2890
2018-07-22,2874
2018-07-23,2802
2018-07-24,2767
2018-07-25,2759
2018-07-26,2808
2018-07-27,2808
2018-07-28,2808
2018-07-29,2891
2018-07-30,2961
2018-07-31,3018
2018-08-01,3018
2018-08-02,2982
2018-08-03,2946
2018-08-04,2957
2018-08-05,2973
2018-08-06,2995
2018-08-07,2936
2018-08-08,2975
2018-08-09,2975
2018-08-10,2974
2018-08-11,2987
2018-08-12,2995
2018-08-14,2944
2018-08-16,2984
2018-08-17,3046
2018-08-18,3004
2018-08-19,2970
2018-08-20,2953
2018-08-21,2925
2018-08-22,2939
2018-08-23,2891
2018-08-24,2862
2018-08-25,2787
2018-08-26,2849
2018-08-27,2898
2018-08-28,2935
2018-08-29,2960
2018-08-30,2999
2018-08-31,2993
2018-09-01,2946
2018-09-02,2914
2018-09-03,2974
2018-09-04,2936
2018-09-05,2947
2018-09-06,2947
2018-09-07,2984
2018-09-08,3007
2018-09-09,2981
2018-09-10,2998
2018-09-11,2998
2018-09-12,2959
2018-09-13,2942
2018-09-14,2918
2018-09-15,2922
2018-09-16,2922
2018-09-17,2887
2018-09-18,2789
2018-09-19,2707
2018-09-20,2614
2018-09-21,2596
2018-09-22,2651
2018-09-23,2706
2018-09-24,2795
2018-09-25,2854
2018-09-26,2844
2018-09-27,2850
2018-09-28,2861
2018-09-29,2889
2018-09-30,2907
2018-10-02,2901
2018-10-03,2891
2018-10-04,2894
2018-10-05,2863
2018-10-06,2797
2018-10-07,2739
2018-10-08,2676
2018-10-09,2673
2018-10-10,2677
2018-10-11,2734
2018-10-12,2689
2018-10-13,2682
2018-10-14,2695
2018-10-15,2706
2018-10-16,2683
2018-10-17,2659
2018-10-18,2638
2018-10-19,2658
2018-10-20,2704
2018-10-21,2760
2018-10-22,2806
2018-10-23,2782
2018-10-24,2792
2018-10-25,2789
2018-10-26,2719
2018-10-27,2688
2018-10-28,2714
2018-10-29,2610
2018-10-30,2600
2018-10-31,2634
2018-11-01,2678
2018-11-03,2648
2018-11-04,2698
2018-11-05,2683
2018-11-06,2639
2018-11-07,2611
2018-11-08,2696
2018-11-09,2702
2018-11-10,2665
2018-11-11,2624
2018-11-12,2636
2018-11-13,2661
2018-11-14,2638
2018-11-15,2669
2018-11-16,2609
2018-11-17,2538
2018-11-18,2472
2018-11-19,2421
2018-11-20,2364
2018-11-21,2283
2018-11-22,2196
2018-11-23,2154
2018-11-24,2112
2018-11-25,2136
2018-11-26,2123
2018-11-27,2101
2018-11-28,2159
2018-11-29,2260
2018-12-01,2301
2018-12-02,2248
2018-12-03,2208
2018-12-04,2179
2018-12-07,2114
2018-12-09,2025
2018-12-10,2032
2018-12-11,2113
2018-12-12,2162
2018-12-13,2176
2018-12-14,2117
2018-12-15,2037
2018-12-16,1987
2018-12-17,1979
2018-12-18,1959
2018-12-19,1924
2018-12-20,1902
2018-12-21,1856
2018-12-22,1846
2018-12-23,1917
2018-12-24,1930
2018-12-25,1932
2018-12-26,1911
2018-12-27,1942
2018-12-28,1960
2018-12-29,2011
2018-12-30,2037
2018-12-31,2068
2019-01-01,2135
2019-01-02,2151
2019-01-03,2194
2019-01-04,2214
2019-01-05,2147
2019-01-06,2118
2019-01-08,2122
2019-01-10,2046
2019-01-11,1943
2019-01-12,1849
2019-01-13,1801
2019-01-14,1811
2019-01-15,1790
2019-01-16,1840
2019-01-17,1885
2019-01-18,1827
2019-01-19,1773
2019-01-20,1744
2019-01-21,1758
2019-01-22,1771
2019-01-23,1751
2019-01-24,1735
2019-01-25,1728
2019-01-26,1713
2019-01-27,1744
2019-01-28,1708
2019-01-29,1693
2019-01-30,1714
2019-01-31,1715
2019-02-01,1680
2019-02-02,1645
2019-02-03,1615
2019-02-04,1600
2019-02-05,1588
2019-02-06,1565
2019-02-07,1552
2019-02-08,1508
2019-02-09,1475
2019-02-10,1495
2019-02-11,1455
2019-02-12,1404
2019-02-13,1374
2019-02-14,1334
2019-02-15,1322
2019-02-16,1299
2019-02-17,1289
2019-02-18,1291
2019-02-19,1287
2019-02-20,1244
2019-02-21,1243
2019-02-22,1208
2019-02-23,1223
2019-02-24,1213
2019-02-25,1207
2019-02-26,1206
2019-02-27,1207
2019-02-28,1261
2019-03-01,1311
2019-03-02,1374
2019-03-03,1407
2019-03-04,1458
2019-03-05,1458
2019-03-06,1418
2019-03-07,1395
2019-03-08,1395
2019-03-09,1383
2019-03-10,1433
2019-03-11,1406
2019-03-12,1377
2019-03-13,1380
2019-03-14,1339
2019-03-15,1296
2019-03-16,1301
2019-03-17,1336
2019-03-18,1385
2019-03-19,1405
2019-03-20,1397
2019-03-21,1357
2019-03-22,1330
2019-03-23,1346
2019-03-24,1311
2019-03-25,1323
2019-03-26,1337
2019-03-27,1337
2019-03-28,1350
2019-03-29,1347
2019-03-30,1347
2019-03-31,1399
2019-04-01,1424
2019-04-02,1428
2019-04-03,1440
2019-04-04,1398
2019-04-05,1406
2019-04-06,1402
