date_obj,Red%20dragonhide price
2016-06-07,3065
2016-06-08,3065
2016-06-09,3125
2016-06-10,3158
2016-06-11,3158
2016-06-12,3265
2016-06-13,3265
2016-06-14,3374
2016-06-15,3374
2016-06-16,3328
2016-06-17,3249
2016-06-18,3249
2016-06-19,3289
2016-06-20,3289
2016-06-21,3186
2016-06-22,3186
2016-06-23,3067
2016-06-24,3067
2016-06-25,3139
2016-06-26,3139
2016-06-27,3139
2016-06-28,3157
2016-06-29,3157
2016-06-30,3157
2016-07-01,3113
2016-07-02,3113
2016-07-03,3113
2016-07-04,3168
2016-07-05,3168
2016-07-06,3168
2016-07-07,3297
2016-07-08,3297
2016-07-09,3299
2016-07-10,3299
2016-07-11,3354
2016-07-12,3354
2016-07-13,3354
2016-07-14,3403
2016-07-15,3403
2016-07-16,3509
2016-07-17,3509
2016-07-18,3545
2016-07-23,3583
2016-07-24,3459
2016-07-25,3459
2016-07-26,3459
2016-07-27,3379
2016-07-28,3379
2016-07-29,3444
2016-07-30,3444
2016-07-31,3444
2016-08-01,3432
2016-08-02,3432
2016-08-03,3357
2016-08-04,3357
2016-08-05,3357
2016-08-06,3422
2016-08-07,3422
2016-08-08,3422
2016-08-09,3401
2016-08-10,3401
2016-08-11,3401
2016-08-12,3269
2016-08-13,3269
2016-08-14,3288
2016-08-15,3288
2016-08-16,3310
2016-08-17,3310
2016-08-18,3310
2016-08-19,3351
2016-08-20,3351
2016-08-21,3351
2016-08-22,3316
2016-08-23,3316
2016-08-24,3221
2016-08-25,3221
2016-08-26,3221
2016-08-28,3224
2016-08-31,3179
2016-09-01,3127
2016-09-02,3127
2016-09-03,3127
2016-09-04,3065
2016-09-05,3065
2016-09-06,3126
2016-09-07,3126
2016-09-08,3126
2016-09-09,3065
2016-09-10,3065
2016-09-11,3065
2016-09-12,3072
2016-09-13,3072
2016-09-14,3072
2016-09-15,3071
2016-09-16,3071
2016-09-17,3071
2016-09-18,3068
2016-09-19,3068
2016-09-20,3068
2016-09-21,3146
2016-09-22,3146
2016-09-23,3129
2016-09-24,3129
2016-09-25,3129
2016-09-26,3179
2016-09-27,3179
2016-09-28,3179
2016-09-29,3086
2016-09-30,3086
2016-10-01,3114
2016-10-02,3114
2016-10-03,3114
2016-10-04,3192
2016-10-05,3192
2016-10-06,3192
2016-10-07,3258
2016-10-08,3258
2016-10-09,3258
2016-10-10,3253
2016-10-11,3253
2016-10-12,3253
2016-10-13,3272
2016-10-14,3272
2016-10-15,3217
2016-10-16,3217
2016-10-17,3221
2016-10-18,3221
2016-10-19,3221
2016-10-20,3240
2016-10-21,3240
2016-10-22,3240
2016-10-23,3254
2016-10-24,3254
2016-10-25,3254
2016-10-26,3268
2016-10-27,3268
2016-10-28,3268
2016-10-29,3293
2016-10-30,3293
2016-10-31,3259
2016-11-01,3259
2016-11-02,3259
2016-11-03,3268
2016-11-04,3268
2016-11-05,3309
2016-11-06,3309
2016-11-07,3354
2016-11-08,3354
2016-11-09,3373
2016-11-10,3373
2016-11-11,3373
2016-11-12,3274
2016-11-13,3274
2016-11-14,3274
2016-12-08,3500
2016-12-09,3500
2016-12-10,3500
2016-12-11,3403
2016-12-12,3403
2016-12-13,3300
2016-12-14,3300
2016-12-15,3278
2016-12-16,3278
2016-12-17,3258
2016-12-18,3258
2016-12-19,3147
2016-12-20,3147
2016-12-21,3161
2016-12-22,3161
2016-12-23,3235
2016-12-24,3235
2016-12-25,3187
2016-12-26,3187
2016-12-27,3155
2016-12-28,3155
2016-12-29,3077
2016-12-30,3077
2016-12-31,3001
2017-01-01,2963
2017-01-02,2964
2017-01-03,2964
2017-01-04,2916
2017-01-05,2916
2017-01-06,2840
2017-01-07,2783
2017-01-08,2838
2017-01-09,2844
2017-01-10,2844
2017-01-11,2844
2017-01-12,2879
2017-01-13,2879
2017-01-14,2954
2017-01-15,2945
2017-01-16,2945
2017-01-17,2925
2017-01-18,2925
2017-01-19,3029
2017-01-20,3029
2017-01-21,3019
2017-01-22,3019
2017-01-27,3125
2017-01-28,3170
2017-01-29,3208
2017-01-30,3208
2017-01-31,3227
2017-02-01,3211
2017-02-02,3211
2017-02-03,3117
2017-02-04,2974
2017-02-05,2974
2017-02-06,3051
2017-02-07,3051
2017-02-08,3093
2017-02-09,3093
2017-02-10,3066
2017-02-11,3124
2017-02-12,3124
2017-02-13,3088
2017-02-14,3088
2017-02-15,3023
2017-02-16,3021
2017-02-18,3103
2017-02-19,3152
2017-02-20,3152
2017-02-21,3184
2017-02-22,3184
2017-02-23,3230
2017-02-24,3230
2017-02-25,3158
2017-02-26,3158
2017-02-27,3075
2017-02-28,3094
2017-03-01,3094
2017-03-02,3186
2017-03-03,3186
2017-03-04,3192
2017-03-05,3192
2017-03-06,3126
2017-03-07,3126
2017-03-08,3160
2017-03-09,3160
2017-03-10,3169
2017-03-11,3169
2017-03-12,3164
2017-03-13,3170
2017-03-14,3119
2017-03-15,3141
2017-03-16,3141
2017-03-17,3199
2017-03-18,3199
2017-03-19,3168
2017-03-20,3156
2017-03-21,3156
2017-03-22,3127
2017-03-23,3127
2017-03-24,3150
2017-03-25,3150
2017-03-26,3155
2017-03-27,3155
2017-03-28,3191
2017-03-29,3191
2017-03-30,3191
2017-03-31,3227
2017-04-01,3227
2017-04-02,3151
2017-04-03,3170
2017-04-04,3170
2017-04-12,3136
2017-04-13,3140
2017-04-14,3140
2017-04-15,3140
2017-04-16,3114
2017-04-17,3146
2017-04-18,3146
2017-04-19,3117
2017-04-20,3117
2017-04-21,3107
2017-04-22,3107
2017-04-23,3046
2017-04-24,2978
2017-04-25,2992
2017-04-26,2992
2017-04-27,3005
2017-04-28,3005
2017-04-29,2966
2017-04-30,3001
2017-05-01,3001
2017-05-02,3046
2017-05-03,3046
2017-05-04,3044
2017-05-05,2972
2017-05-06,2972
2017-05-07,2992
2017-05-08,2992
2017-05-09,2938
2017-05-10,2938
2017-05-11,2998
2017-05-12,2905
2017-05-13,2906
2017-05-14,2906
2017-05-15,2965
2017-05-16,2970
2017-05-17,2970
2017-05-18,2901
2017-05-19,2901
2017-05-20,2985
2017-05-21,2985
2017-05-22,3089
2017-05-23,3089
2017-05-24,3075
2017-05-25,3075
2017-05-26,3022
2017-05-27,3065
2017-05-28,3065
2017-05-29,3125
2017-05-30,3125
2017-05-31,3090
2017-06-01,3068
2017-06-02,3089
2017-06-03,3089
2017-06-06,3076
2017-06-07,3095
2017-06-08,3095
2017-06-09,3113
2017-06-10,3044
2017-06-11,3091
2017-06-12,3091
2017-06-13,3158
2017-06-14,3107
2017-06-15,3107
2017-06-16,3055
2017-06-17,3055
2017-06-18,3036
2017-06-19,3036
2017-06-20,3061
2017-06-21,3044
2017-06-22,3044
2017-06-23,3004
2017-06-24,3002
2017-06-25,3050
2017-06-26,2988
2017-06-27,2994
2017-06-28,2994
2017-06-29,2990
2017-06-30,2894
2017-07-01,2894
2017-07-02,2928
2017-07-03,2911
2017-07-04,2944
2017-07-05,2944
2017-07-06,2947
2017-07-07,2947
2017-07-08,2968
2017-07-13,2869
2017-07-14,2748
2017-07-15,2748
2017-07-16,2651
2017-07-17,2599
2017-07-18,2654
2017-07-19,2718
2017-07-20,2682
2017-07-21,2611
2017-07-22,2506
2017-07-23,2520
2017-07-24,2520
2017-07-25,2559
2017-07-26,2555
2017-07-27,2533
2017-07-28,2584
2017-07-29,2584
2017-07-30,2547
2017-07-31,2547
2017-08-01,2536
2017-08-02,2604
2017-08-03,2604
2017-08-04,2563
2017-08-05,2566
2017-08-06,2566
2017-08-09,2675
2017-08-10,2657
2017-08-11,2596
2017-08-12,2586
2017-08-13,2586
2017-08-14,2617
2017-08-15,2622
2017-08-16,2620
2017-08-17,2625
2017-08-18,2625
2017-08-19,2604
2017-08-20,2589
2017-08-22,2627
2017-08-23,2627
2017-08-24,2630
2017-08-25,2630
2017-08-26,2602
2017-08-27,2598
2017-08-28,2598
2017-08-29,2587
2017-08-30,2551
2017-08-31,2551
2017-09-01,2564
2017-09-02,2556
2017-09-03,2556
2017-09-04,2498
2017-09-05,2508
2017-09-06,2500
2017-09-07,2485
2017-09-08,2485
2017-09-09,2461
2017-09-10,2463
2017-09-11,2448
2017-09-12,2448
2017-09-13,2468
2017-09-14,2494
2017-09-15,2494
2017-09-16,2495
2017-09-17,2465
2017-09-19,2480
2017-09-20,2466
2017-09-21,2466
2017-09-22,2490
2017-09-23,2490
2017-09-24,2520
2017-09-25,2525
2017-09-26,2577
2017-09-27,2577
2017-09-28,2605
2017-09-29,2595
2017-09-30,2595
2017-10-01,2614
2017-10-02,2612
2017-10-03,2612
2017-10-04,2601
2017-10-05,2608
2017-10-06,2619
2017-10-07,2617
2017-10-08,2617
2017-10-09,2592
2017-10-10,2572
2017-10-11,2572
2017-10-12,2570
2017-10-13,2524
2017-10-14,2495
2017-10-15,2495
2017-10-16,2486
2017-10-17,2486
2017-10-18,2472
2017-10-19,2459
2017-10-20,2461
2017-10-21,2464
2017-10-22,2514
2017-10-23,2515
2017-10-24,2505
2017-10-25,2534
2017-10-26,2554
2017-10-27,2511
2017-10-28,2511
2017-10-29,2520
2017-10-30,2478
2017-10-31,2500
2017-11-01,2500
2017-11-02,2527
2017-11-03,2527
2017-11-04,2593
2017-11-05,2593
2017-11-06,2665
2017-11-07,2665
2017-11-08,2714
2017-11-09,2699
2017-11-10,2699
2017-11-11,2700
2017-11-12,2637
2017-11-13,2585
2017-11-14,2585
2017-11-15,2549
2017-11-16,2582
2017-11-17,2602
2017-11-18,2602
2017-11-19,2657
2017-11-20,2657
2017-11-21,2608
2017-11-22,2608
2017-11-23,2692
2017-11-24,2692
2017-11-25,2715
2017-11-26,2772
2017-11-27,2772
2017-11-28,2792
2017-11-29,2792
2017-11-30,2785
2017-12-01,2744
2017-12-02,2744
2017-12-03,2797
2017-12-04,2797
2017-12-05,2844
2017-12-06,2844
2017-12-07,2789
2017-12-08,2789
2017-12-09,2740
2017-12-10,2775
2017-12-11,2769
2017-12-12,2769
2017-12-14,2794
2017-12-15,2804
2017-12-16,2804
2017-12-17,2765
2017-12-18,2688
2017-12-19,2688
2017-12-20,2702
2017-12-21,2729
2017-12-22,2729
2017-12-23,2663
2017-12-24,2581
2017-12-25,2581
2017-12-26,2569
2017-12-27,2506
2017-12-28,2506
2017-12-29,2450
2017-12-30,2393
2017-12-31,2393
2018-01-01,2318
2018-01-02,2403
2018-01-03,2460
2018-01-04,2459
2018-01-05,2433
2018-01-06,2449
2018-01-07,2441
2018-01-08,2328
2018-01-09,2272
2018-01-10,2214
2018-01-11,2220
2018-01-12,2256
2018-01-13,2251
2018-01-14,2281
2018-01-15,2336
2018-01-16,2358
2018-01-17,2349
2018-01-18,2334
2018-01-19,2338
2018-01-20,2367
2018-01-21,2374
2018-01-22,2414
2018-01-23,2421
2018-01-24,2408
2018-01-25,2363
2018-01-26,2390
2018-01-27,2423
2018-01-28,2436
2018-01-29,2386
2018-01-31,2386
2018-02-01,2389
2018-02-02,2421
2018-02-03,2465
2018-02-04,2482
2018-02-05,2456
2018-02-06,2431
2018-02-07,2417
2018-02-08,2403
2018-02-09,2353
2018-02-10,2384
2018-02-11,2324
2018-02-12,2301
2018-02-13,2312
2018-02-14,2312
2018-02-15,2263
2018-02-16,2286
2018-02-17,2319
2018-02-18,2304
2018-02-19,2344
2018-02-20,2334
2018-02-21,2355
2018-02-22,2374
2018-02-23,2426
2018-02-24,2432
2018-02-25,2422
2018-02-26,2423
2018-02-27,2414
2018-02-28,2377
2018-03-01,2351
2018-03-02,2329
2018-03-03,2286
2018-03-04,2274
2018-03-05,2271
2018-03-06,2268
2018-03-07,2280
2018-03-08,2296
2018-03-09,2284
2018-03-10,2283
2018-03-11,2317
2018-03-12,2341
2018-03-13,2376
2018-03-14,2360
2018-03-15,2343
2018-03-16,2355
2018-03-17,2396
2018-03-18,2391
2018-03-19,2397
2018-03-20,2417
2018-03-21,2389
2018-03-23,2310
2018-03-24,2297
2018-03-26,2362
2018-03-27,2352
2018-03-28,2369
2018-03-29,2378
2018-03-30,2384
2018-03-31,2348
2018-04-01,2364
2018-04-02,2362
2018-04-03,2410
2018-04-04,2434
2018-04-05,2449
2018-04-06,2437
2018-04-08,2340
2018-04-09,2316
2018-04-10,2316
2018-04-11,2327
2018-04-12,2354
2018-04-13,2341
2018-04-14,2342
2018-04-15,2344
2018-04-16,2338
2018-04-17,2341
2018-04-18,2332
2018-04-19,2346
2018-04-20,2354
2018-04-21,2335
2018-04-22,2300
2018-04-23,2310
2018-04-24,2359
2018-04-25,2368
2018-04-26,2387
2018-04-27,2402
2018-04-28,2394
2018-04-29,2396
2018-04-30,2401
2018-05-01,2422
2018-05-02,2421
2018-05-03,2426
2018-05-04,2421
2018-05-05,2437
2018-05-06,2439
2018-05-07,2430
2018-05-08,2468
2018-05-09,2408
2018-05-10,2404
2018-05-11,2419
2018-05-12,2435
2018-05-13,2446
2018-05-14,2429
2018-05-15,2407
2018-05-16,2422
2018-05-17,2456
2018-05-18,2458
2018-05-19,2464
2018-05-20,2394
2018-05-21,2422
2018-05-22,2470
2018-05-23,2475
2018-05-24,2502
2018-05-25,2498
2018-05-26,2475
2018-05-27,2481
2018-05-28,2505
2018-05-29,2514
2018-05-30,2519
2018-05-31,2530
2018-06-01,2511
2018-06-02,2486
2018-06-03,2473
2018-06-04,2464
2018-06-05,2420
2018-06-06,2311
2018-06-07,2284
2018-06-08,2289
2018-06-09,2242
2018-06-10,2301
2018-06-11,2322
2018-06-12,2284
2018-06-13,2299
2018-06-14,2300
2018-06-15,2283
2018-06-16,2310
2018-06-17,2291
2018-06-18,2326
2018-06-19,2329
2018-06-20,2346
2018-06-21,2343
2018-06-22,2350
2018-06-23,2330
2018-06-24,2301
2018-06-25,2302
2018-06-26,2342
2018-06-27,2371
2018-06-28,2359
2018-06-29,2371
2018-06-30,2387
2018-07-01,2370
2018-07-02,2343
2018-07-03,2344
2018-07-04,2349
2018-07-05,2347
2018-07-06,2336
2018-07-07,2321
2018-07-08,2321
2018-07-09,2304
2018-07-10,2362
2018-07-11,2368
2018-07-12,2359
2018-07-13,2373
2018-07-14,2395
2018-07-15,2390
2018-07-16,2433
2018-07-17,2462
2018-07-18,2520
2018-07-19,2491
2018-07-20,2506
2018-07-21,2503
2018-07-22,2523
2018-07-23,2465
2018-07-24,2435
2018-07-25,2462
2018-07-26,2519
2018-07-27,2454
2018-07-28,2432
2018-07-29,2458
2018-07-30,2449
2018-07-31,2466
2018-08-01,2498
2018-08-02,2511
2018-08-03,2497
2018-08-04,2446
2018-08-05,2437
2018-08-06,2419
2018-08-07,2413
2018-08-08,2458
2018-08-09,2477
2018-08-10,2516
2018-08-11,2507
2018-08-12,2462
2018-08-14,2480
2018-08-16,2481
2018-08-17,2458
2018-08-18,2426
2018-08-19,2428
2018-08-20,2452
2018-08-21,2474
2018-08-22,2459
2018-08-23,2461
2018-08-24,2482
2018-08-25,2512
2018-08-26,2547
2018-08-27,2503
2018-08-28,2445
2018-08-29,2438
2018-08-30,2449
2018-08-31,2435
2018-09-01,2451
2018-09-02,2461
2018-09-03,2456
2018-09-04,2478
2018-09-05,2509
2018-09-06,2499
2018-09-07,2473
2018-09-08,2492
2018-09-09,2470
2018-09-10,2462
2018-09-11,2480
2018-09-12,2488
2018-09-13,2483
2018-09-14,2446
2018-09-15,2436
2018-09-16,2404
2018-09-17,2439
2018-09-18,2446
2018-09-19,2452
2018-09-20,2470
2018-09-21,2469
2018-09-22,2439
2018-09-23,2410
2018-09-24,2424
2018-09-25,2434
2018-09-26,2441
2018-09-27,2437
2018-09-28,2435
2018-09-29,2441
2018-09-30,2451
2018-10-02,2528
2018-10-03,2548
2018-10-04,2561
2018-10-05,2566
2018-10-06,2534
2018-10-07,2520
2018-10-08,2534
2018-10-09,2543
2018-10-10,2538
2018-10-11,2534
2018-10-12,2516
2018-10-13,2501
2018-10-14,2468
2018-10-15,2485
2018-10-16,2472
2018-10-17,2474
2018-10-18,2454
2018-10-19,2426
2018-10-20,2415
2018-10-21,2410
2018-10-22,2406
2018-10-23,2419
2018-10-24,2388
2018-10-25,2393
2018-10-26,2410
2018-10-27,2425
2018-10-28,2433
2018-10-29,2437
2018-10-30,2423
2018-10-31,2412
2018-11-01,2425
2018-11-03,2464
2018-11-04,2492
2018-11-05,2493
2018-11-06,2476
2018-11-07,2439
2018-11-08,2425
2018-11-09,2401
2018-11-10,2361
2018-11-11,2379
2018-11-12,2410
2018-11-13,2418
2018-11-14,2430
2018-11-15,2408
2018-11-16,2421
2018-11-17,2426
2018-11-18,2425
2018-11-19,2387
2018-11-20,2390
2018-11-21,2410
2018-11-22,2400
2018-11-23,2410
2018-11-24,2397
2018-11-25,2405
2018-11-26,2407
2018-11-27,2376
2018-11-28,2370
2018-11-29,2325
2018-12-01,2346
2018-12-02,2376
2018-12-03,2411
2018-12-04,2422
2018-12-05,2407
2018-12-07,2401
2018-12-09,2366
2018-12-10,2366
2018-12-11,2378
2018-12-12,2369
2018-12-13,2370
2018-12-14,2371
2018-12-15,2365
2018-12-16,2342
2018-12-17,2337
2018-12-18,2304
2018-12-19,2329
2018-12-20,2339
2018-12-21,2328
2018-12-22,2344
2018-12-23,2380
2018-12-24,2384
2018-12-25,2362
2018-12-26,2357
2018-12-27,2369
2018-12-28,2385
2018-12-29,2390
2018-12-30,2387
2018-12-31,2386
2019-01-01,2413
2019-01-02,2436
2019-01-03,2446
2019-01-04,2431
2019-01-05,2398
2019-01-06,2350
2019-01-08,2342
2019-01-10,2283
2019-01-11,2253
2019-01-12,2277
2019-01-13,2333
2019-01-14,2381
2019-01-15,2453
2019-01-16,2562
2019-01-17,2578
2019-01-18,2524
2019-01-19,2478
2019-01-20,2447
2019-01-21,2421
2019-01-22,2411
2019-01-23,2427
2019-01-24,2462
2019-01-25,2548
2019-01-26,2601
2019-01-27,2622
2019-01-28,2666
2019-01-29,2648
2019-01-30,2559
2019-01-31,2557
2019-02-01,2505
2019-02-02,2488
2019-02-03,2534
2019-02-04,2602
2019-02-05,2620
2019-02-06,2567
2019-02-07,2584
2019-02-08,2536
2019-02-09,2560
2019-02-10,2596
2019-02-11,2570
2019-02-12,2570
2019-02-13,2536
2019-02-14,2542
2019-02-15,2509
2019-02-16,2490
2019-02-17,2461
2019-02-18,2457
2019-02-19,2470
2019-02-20,2465
2019-02-21,2475
2019-02-22,2502
2019-02-23,2546
2019-02-24,2596
2019-02-25,2544
2019-02-26,2574
2019-02-27,2584
2019-02-28,2585
2019-03-01,2563
2019-03-02,2550
2019-03-03,2462
2019-03-04,2407
2019-03-05,2462
2019-03-06,2529
2019-03-07,2536
2019-03-08,2569
2019-03-09,2529
2019-03-10,2536
2019-03-11,2551
2019-03-12,2555
2019-03-13,2612
2019-03-14,2608
2019-03-15,2555
2019-03-16,2533
2019-03-17,2533
2019-03-18,2528
2019-03-19,2480
2019-03-20,2474
2019-03-21,2494
2019-03-22,2490
2019-03-23,2465
2019-03-24,2501
2019-03-25,2528
2019-03-26,2502
2019-03-27,2453
2019-03-28,2416
2019-03-29,2419
2019-03-30,2425
2019-03-31,2394
2019-04-01,2349
2019-04-02,2357
2019-04-03,2411
2019-04-04,2404
2019-04-05,2418
