date_obj,Jade%20machete price
2016-05-07,6178
2016-05-08,6178
2016-05-09,6178
2016-05-10,6178
2016-05-11,6178
2016-05-12,6178
2016-05-13,6178
2016-05-14,6178
2016-05-15,6178
2016-05-16,6178
2016-05-17,6178
2016-05-18,6178
2016-05-19,6178
2016-05-22,6178
2016-05-23,6178
2016-05-24,6178
2016-05-25,6178
2016-05-26,6178
2016-05-27,6381
2016-05-28,6381
2016-05-29,6381
2016-05-30,6381
2016-05-31,6381
2016-06-01,6381
2016-06-02,6381
2016-06-03,6381
2016-06-04,6381
2016-06-05,6381
2016-06-06,6381
2016-06-07,6381
2016-06-08,6381
2016-06-09,6381
2016-06-10,6512
2016-06-11,6512
2016-06-12,6512
2016-06-13,6512
2016-06-14,6512
2016-06-15,6512
2016-06-16,6512
2016-06-17,6512
2016-06-18,6512
2016-06-19,6512
2016-06-20,6512
2016-06-21,6603
2016-06-22,6603
2016-06-23,6603
2016-06-24,6603
2016-06-25,6603
2016-06-26,6603
2016-06-27,6603
2016-06-28,6603
2016-06-29,6742
2016-06-30,6742
2016-07-01,6742
2016-07-02,6742
2016-07-03,6742
2016-07-04,6742
2016-07-05,6742
2016-07-06,6742
2016-07-07,6848
2016-07-08,6848
2016-07-09,6848
2016-07-10,6848
2016-07-11,6848
2016-07-12,6848
2016-07-13,6848
2016-07-14,6848
2016-07-15,6848
2016-07-16,7028
2016-07-17,7028
2016-07-18,7028
2016-07-23,7028
2016-07-24,7028
2016-07-25,7245
2016-07-26,7245
2016-07-27,7245
2016-07-28,7245
2016-07-29,7245
2016-07-30,7245
2016-07-31,7245
2016-08-01,7245
2016-08-02,7386
2016-08-03,7386
2016-08-04,7386
2016-08-05,7386
2016-08-06,7386
2016-08-07,7386
2016-08-08,7386
2016-08-09,7386
2016-08-10,7386
2016-08-11,7522
2016-08-12,7522
2016-08-13,7522
2016-08-14,7522
2016-08-15,7522
2016-08-16,7522
2016-08-17,7522
2016-08-18,7522
2016-08-19,7522
2016-08-20,7522
2016-08-21,7522
2016-08-22,7618
2016-08-23,7618
2016-08-24,7618
2016-08-25,7618
2016-08-26,7618
2016-08-28,7618
2016-08-31,7618
2016-09-01,7717
2016-09-02,7717
2016-09-03,7717
2016-09-04,7717
2016-09-05,7717
2016-09-06,7717
2016-09-07,7717
2016-09-08,7717
2016-09-09,7717
2016-09-10,7717
2016-09-11,7717
2016-09-12,7717
2016-09-13,7839
2016-09-14,7839
2016-09-15,7839
2016-09-16,7839
2016-09-17,7839
2016-09-18,7839
2016-09-19,7839
2016-09-20,7839
2016-09-21,7839
2016-09-22,7839
2016-09-23,7839
2016-09-24,7839
2016-09-25,7839
2016-09-26,7926
2016-09-27,7926
2016-09-28,7926
2016-09-29,7926
2016-09-30,7926
2016-10-01,7926
2016-10-02,7926
2016-10-03,7926
2016-10-04,7926
2016-10-05,7926
2016-10-06,7926
2016-10-07,7926
2016-10-08,8073
2016-10-09,8073
2016-10-10,8073
2016-10-11,8073
2016-10-12,8073
2016-10-13,8073
2016-10-14,8073
2016-10-15,8073
2016-10-16,8073
2016-10-17,8073
2016-10-18,8073
2016-10-19,8073
2016-10-20,8073
2016-10-21,8073
2016-10-22,8073
2016-10-23,8073
2016-10-24,8073
2016-10-25,8073
2016-10-26,8073
2016-10-27,8073
2016-10-28,8073
2016-10-29,8073
2016-10-30,8073
2016-10-31,8073
2016-11-01,8073
2016-11-02,8073
2016-11-03,8159
2016-11-04,8159
2016-11-05,8159
2016-11-06,8159
2016-11-07,8159
2016-11-08,8159
2016-11-09,8159
2016-11-10,8159
2016-11-11,8159
2016-11-12,8159
2016-11-13,8159
2016-11-14,8159
2016-12-07,8149
2016-12-08,8149
2016-12-09,8149
2016-12-10,8149
2016-12-11,8149
2016-12-12,8149
2016-12-13,8149
2016-12-14,8149
2016-12-15,8149
2016-12-16,8149
2016-12-17,8149
2016-12-18,8149
2016-12-19,8261
2016-12-20,8261
2016-12-21,8261
2016-12-22,8261
2016-12-23,8261
2016-12-24,8261
2016-12-25,8261
2016-12-26,8261
2016-12-27,8261
2016-12-28,8261
2016-12-29,8261
2016-12-30,8261
2016-12-31,8261
2017-01-01,8261
2017-01-02,8261
2017-01-03,8261
2017-01-04,8261
2017-01-05,8261
2017-01-06,8261
2017-01-07,8261
2017-01-08,8261
2017-01-09,8261
2017-01-10,8261
2017-01-11,8261
2017-01-12,8343
2017-01-13,8343
2017-01-14,8343
2017-01-15,8343
2017-01-16,8343
2017-01-17,8343
2017-01-18,8343
2017-01-19,8343
2017-01-20,8343
2017-01-21,8343
2017-01-22,8343
2017-01-27,8343
2017-01-28,8343
2017-01-29,8343
2017-01-30,8343
2017-01-31,8343
2017-02-01,8343
2017-02-02,8343
2017-02-03,8525
2017-02-04,8525
2017-02-05,8525
2017-02-06,8525
2017-02-07,8525
2017-02-08,8525
2017-02-09,8525
2017-02-10,8525
2017-02-11,8525
2017-02-12,8525
2017-02-13,8525
2017-02-14,8525
2017-02-15,8525
2017-02-16,8525
2017-02-18,8525
2017-02-19,8525
2017-02-20,8525
2017-02-21,8525
2017-02-22,8525
2017-02-23,8525
2017-02-24,8525
2017-02-25,8525
2017-02-26,8525
2017-02-27,8525
2017-02-28,8525
2017-03-01,8525
2017-03-02,8525
2017-03-03,8525
2017-03-04,8525
2017-03-05,8525
2017-03-06,8545
2017-03-07,8545
2017-03-08,8545
2017-03-09,8545
2017-03-10,8545
2017-03-11,8545
2017-03-12,8545
2017-03-13,8545
2017-03-14,8545
2017-03-15,8545
2017-03-16,8545
2017-03-17,8545
2017-03-18,8545
2017-03-19,8545
2017-03-20,8545
2017-03-21,8545
2017-03-22,8545
2017-03-23,8545
2017-03-24,8545
2017-03-25,8545
2017-03-26,8545
2017-03-27,8545
2017-03-28,8545
2017-03-29,8545
2017-03-30,8545
2017-03-31,8545
2017-04-01,8545
2017-04-02,8545
2017-04-03,8545
2017-04-04,8545
2017-04-12,8509
2017-04-13,8509
2017-04-14,8509
2017-04-15,8509
2017-04-16,8509
2017-04-17,8509
2017-04-18,8509
2017-04-19,8509
2017-04-20,8509
2017-04-21,8509
2017-04-22,8509
2017-04-23,8509
2017-04-24,8509
2017-04-25,8509
2017-04-26,8509
2017-04-27,8509
2017-04-28,8509
2017-04-29,8509
2017-04-30,8509
2017-05-01,8509
2017-05-02,8509
2017-05-03,8509
2017-05-04,8476
2017-05-05,8476
2017-05-06,8476
2017-05-07,8476
2017-05-08,8476
2017-05-09,8476
2017-05-10,8476
2017-05-11,8476
2017-05-12,8476
2017-05-13,8476
2017-05-14,8476
2017-05-15,8476
2017-05-16,8476
2017-05-17,8476
2017-05-18,8476
2017-05-19,8476
2017-05-20,8476
2017-05-21,8476
2017-05-22,8476
2017-05-23,8476
2017-05-24,8476
2017-05-25,8476
2017-05-26,8476
2017-05-27,8476
2017-05-28,8476
2017-05-29,8687
2017-05-30,8687
2017-05-31,8687
2017-06-01,8687
2017-06-02,8687
2017-06-03,8687
2017-06-04,8687
2017-06-06,8687
2017-06-07,8687
2017-06-08,8687
2017-06-09,8687
2017-06-10,8687
2017-06-11,8687
2017-06-12,8687
2017-06-13,8687
2017-06-14,8687
2017-06-15,8687
2017-06-16,8687
2017-06-17,8687
2017-06-18,8687
2017-06-19,8687
2017-06-20,8687
2017-06-21,8687
2017-06-22,8687
2017-06-23,8687
2017-06-24,8687
2017-06-25,8687
2017-06-26,8850
2017-06-27,8850
2017-06-28,8850
2017-06-29,8850
2017-06-30,8850
2017-07-01,8850
2017-07-02,8850
2017-07-03,8850
2017-07-04,8850
2017-07-05,8850
2017-07-06,8850
2017-07-07,8850
2017-07-08,8850
2017-07-13,8850
2017-07-14,8850
2017-07-15,8850
2017-07-16,8850
2017-07-17,8850
2017-07-18,8850
2017-07-19,8850
2017-07-20,8850
2017-07-21,8850
2017-07-22,8536
2017-07-23,8536
2017-07-24,8536
2017-07-25,8536
2017-07-26,8536
2017-07-27,8536
2017-07-28,8536
2017-07-29,8536
2017-07-30,8536
2017-07-31,8536
2017-08-01,8536
2017-08-02,8536
2017-08-03,8536
2017-08-04,8536
2017-08-05,8536
2017-08-06,8536
2017-08-09,8536
2017-08-10,8536
2017-08-11,8536
2017-08-12,8536
2017-08-13,8536
2017-08-14,8536
2017-08-15,8536
2017-08-16,8536
2017-08-17,8661
2017-08-18,8661
2017-08-19,8661
2017-08-20,8661
2017-08-21,8661
2017-08-22,8661
2017-08-23,8661
2017-08-24,8661
2017-08-25,8661
2017-08-26,8661
2017-08-27,8661
2017-08-28,8661
2017-08-29,8661
2017-08-30,8661
2017-08-31,8661
2017-09-01,8661
2017-09-02,8661
2017-09-03,8661
2017-09-04,8661
2017-09-05,8661
2017-09-06,8661
2017-09-07,8661
2017-09-08,8818
2017-09-09,8818
2017-09-10,8818
2017-09-11,8818
2017-09-12,8818
2017-09-13,8818
2017-09-14,8818
2017-09-15,8818
2017-09-16,8818
2017-09-17,8818
2017-09-19,8818
2017-09-20,8818
2017-09-21,8818
2017-09-22,8818
2017-09-23,8818
2017-09-24,8818
2017-09-25,8818
2017-09-26,8818
2017-09-27,8818
2017-09-28,8818
2017-09-29,8818
2017-09-30,8818
2017-10-01,8818
2017-10-02,8818
2017-10-03,8818
2017-10-04,8818
2017-10-05,8962
2017-10-06,8962
2017-10-07,8962
2017-10-08,8962
2017-10-09,8962
2017-10-10,8962
2017-10-11,8962
2017-10-12,8962
2017-10-13,8962
2017-10-14,8962
2017-10-15,8962
2017-10-16,8962
2017-10-17,8962
2017-10-18,8962
2017-10-19,8962
2017-10-20,8962
2017-10-21,8962
2017-10-22,8962
2017-10-23,8962
2017-10-24,8962
2017-10-25,8962
2017-10-26,8962
2017-10-27,8962
2017-10-28,8962
2017-10-29,8962
2017-10-30,8962
2017-10-31,8962
2017-11-01,8962
2017-11-02,8962
2017-11-03,8962
2017-11-04,8962
2017-11-05,8997
2017-11-06,8997
2017-11-07,8997
2017-11-08,8997
2017-11-09,8997
2017-11-10,8997
2017-11-11,8997
2017-11-12,8997
2017-11-13,8997
2017-11-14,8997
2017-11-15,8997
2017-11-16,8997
2017-11-17,8997
2017-11-18,8997
2017-11-19,8997
2017-11-20,8997
2017-11-21,8997
2017-11-22,8997
2017-11-23,8997
2017-11-24,8997
2017-11-25,8997
2017-11-26,8997
2017-11-27,8997
2017-11-28,8997
2017-11-29,8997
2017-11-30,8997
2017-12-01,8997
2017-12-02,8997
2017-12-03,9092
2017-12-04,9092
2017-12-05,9092
2017-12-06,9092
2017-12-07,9092
2017-12-08,9092
2017-12-09,9092
2017-12-10,9092
2017-12-11,9092
2017-12-12,9092
2017-12-14,9092
2017-12-15,9092
2017-12-16,9092
2017-12-17,9092
2017-12-18,9092
2017-12-19,9092
2017-12-20,9092
2017-12-21,9092
2017-12-22,9092
2017-12-23,9092
2017-12-24,9092
2017-12-25,9092
2017-12-26,9092
2017-12-27,9092
2017-12-28,9092
2017-12-29,9092
2017-12-30,9092
2017-12-31,9092
2018-01-01,9092
2018-01-02,9092
2018-01-03,9092
2018-01-04,9116
2018-01-05,9116
2018-01-06,9116
2018-01-07,9116
2018-01-08,9116
2018-01-09,9116
2018-01-10,9116
2018-01-11,9116
2018-01-12,9116
2018-01-13,9116
2018-01-14,9116
2018-01-15,9116
2018-01-16,9116
2018-01-17,9116
2018-01-18,9116
2018-01-19,9116
2018-01-20,9116
2018-01-21,9116
2018-01-22,9116
2018-01-23,9116
2018-01-25,9283
2018-01-26,9283
2018-01-27,9283
2018-01-28,9283
2018-01-29,9283
2018-01-30,9283
2018-01-31,9283
2018-02-01,9283
2018-02-02,9283
2018-02-03,9283
2018-02-04,9283
2018-02-05,9283
2018-02-06,9283
2018-02-07,9393
2018-02-08,9393
2018-02-09,9393
2018-02-10,9393
2018-02-11,9393
2018-02-12,9393
2018-02-13,9393
2018-02-14,9393
2018-02-15,9393
2018-02-16,9393
2018-02-17,9393
2018-02-18,9393
2018-02-19,9393
2018-02-20,9204
2018-02-21,9204
2018-02-22,9204
2018-02-23,9204
2018-02-24,9204
2018-02-25,9204
2018-02-26,9204
2018-02-27,9204
2018-02-28,9204
2018-03-01,9204
2018-03-02,9204
2018-03-03,9030
2018-03-04,9030
2018-03-05,9030
2018-03-06,9030
2018-03-07,9030
2018-03-08,9030
2018-03-09,9030
2018-03-10,9030
2018-03-11,9030
2018-03-12,9030
2018-03-13,9030
2018-03-14,9030
2018-03-15,8903
2018-03-16,8903
2018-03-17,8903
2018-03-18,8903
2018-03-19,8903
2018-03-20,8903
2018-03-21,8903
2018-03-23,8903
2018-03-24,8903
2018-03-25,8903
2018-03-26,8903
2018-03-27,8863
2018-03-28,8863
2018-03-29,8863
2018-03-30,8863
2018-03-31,8863
2018-04-01,8863
2018-04-02,8863
2018-04-03,8863
2018-04-04,8863
2018-04-05,8863
2018-04-06,8863
2018-04-07,8863
2018-04-08,8863
2018-04-09,8939
2018-04-10,8939
2018-04-11,8939
2018-04-12,8939
2018-04-13,8939
2018-04-14,8939
2018-04-15,8939
2018-04-16,8939
2018-04-17,8939
2018-04-18,8939
2018-04-19,8939
2018-04-20,8939
2018-04-21,8939
2018-04-22,8939
2018-04-23,8939
2018-04-24,8939
2018-04-25,9004
2018-04-26,9004
2018-04-27,9004
2018-04-28,9004
2018-04-29,9004
2018-04-30,9004
2018-05-01,9004
2018-05-04,9004
2018-05-05,9004
2018-05-06,9004
2018-05-07,9004
2018-05-08,9004
2018-05-09,9087
2018-05-10,9087
2018-05-11,9087
2018-05-12,9087
2018-05-13,9087
2018-05-14,9087
2018-05-15,9087
2018-05-16,9087
2018-05-17,9087
2018-05-18,9087
2018-05-19,9087
2018-05-20,9087
2018-05-21,9234
2018-05-22,9234
2018-05-23,9234
2018-05-24,9234
2018-05-25,9234
2018-05-26,9234
2018-05-27,9234
2018-05-28,9234
2018-05-29,9234
2018-05-30,9234
2018-05-31,9234
2018-06-01,9234
2018-06-02,8912
2018-06-03,8912
2018-06-04,8912
2018-06-05,8912
2018-06-06,8912
2018-06-07,8912
2018-06-08,8912
2018-06-09,8912
2018-06-10,8912
2018-06-11,8912
2018-06-12,8748
2018-06-13,8748
2018-06-14,8748
2018-06-15,8748
2018-06-16,8748
2018-06-17,8748
2018-06-18,8748
2018-06-19,8748
2018-06-20,8748
2018-06-21,8734
2018-06-22,8734
2018-06-23,8734
2018-06-24,8734
2018-06-25,8734
2018-06-26,8734
2018-06-27,8734
2018-06-28,8734
2018-06-29,8734
2018-06-30,8734
2018-07-01,8734
2018-07-02,8815
2018-07-03,8815
2018-07-04,8815
2018-07-05,8815
2018-07-06,8815
2018-07-07,8815
2018-07-08,8815
2018-07-09,8815
2018-07-10,8815
2018-07-11,8815
2018-07-12,8815
2018-07-13,8815
2018-07-14,8815
2018-07-15,8815
2018-07-16,8815
2018-07-17,8815
2018-07-18,8916
2018-07-19,8916
2018-07-20,8916
2018-07-21,8916
2018-07-22,8916
2018-07-23,8916
2018-07-24,8916
2018-07-25,8916
2018-07-26,8916
2018-07-27,8916
2018-07-28,8916
2018-07-29,8745
2018-07-30,8745
2018-07-31,8745
2018-08-01,8745
2018-08-02,8745
2018-08-03,8745
2018-08-04,8745
2018-08-05,8745
2018-08-06,8882
2018-08-07,8882
2018-08-08,8882
2018-08-09,8882
2018-08-10,8882
2018-08-11,8882
2018-08-12,8882
2018-08-14,8882
2018-08-16,8823
2018-08-17,8823
2018-08-18,8823
2018-08-19,8823
2018-08-20,8823
2018-08-21,8823
2018-08-22,8823
2018-08-23,8823
2018-08-24,8752
2018-08-25,8752
2018-08-26,8752
2018-08-27,8752
2018-08-28,8752
2018-08-29,8752
2018-08-30,8752
2018-08-31,8752
2018-09-01,8813
2018-09-02,8813
2018-09-03,8813
2018-09-04,8813
2018-09-05,9095
2018-09-06,9095
2018-09-07,9095
2018-09-08,9095
2018-09-09,9095
2018-09-10,9095
2018-09-11,9296
2018-09-12,9296
2018-09-13,9296
2018-09-14,9296
2018-09-15,9296
2018-09-16,9296
2018-09-17,9296
2018-09-18,9296
2018-09-19,9296
2018-09-20,9440
2018-09-21,9440
2018-09-22,9440
2018-09-23,9440
2018-09-24,9440
2018-09-25,9440
2018-09-26,9440
2018-09-27,9440
2018-09-28,9440
2018-09-29,9641
2018-09-30,9641
2018-10-02,9641
2018-10-03,9641
2018-10-04,9641
2018-10-05,9641
2018-10-06,9544
2018-10-07,9544
2018-10-08,9544
2018-10-09,9544
2018-10-10,9544
2018-10-11,9544
2018-10-12,9544
2018-10-13,9544
2018-10-14,9544
2018-10-15,9544
2018-10-16,9391
2018-10-17,9391
2018-10-18,9391
2018-10-19,9391
2018-10-20,9391
2018-10-21,9391
2018-10-22,9391
2018-10-23,9391
2018-10-24,9404
2018-10-25,9404
2018-10-26,9404
2018-10-27,9404
2018-10-28,9404
2018-10-29,9404
2018-10-30,9404
2018-10-31,9404
2018-11-01,9404
2018-11-03,9680
2018-11-04,9680
2018-11-05,9680
2018-11-06,9680
2018-11-07,9680
2018-11-08,9680
2018-11-09,9680
2018-11-10,9202
2018-11-11,9202
2018-11-12,9202
2018-11-13,9202
2018-11-14,9202
2018-11-15,9391
2018-11-16,9391
2018-11-17,9391
2018-11-18,9391
2018-11-19,9391
2018-11-20,9479
2018-11-21,9479
2018-11-22,9479
2018-11-23,9479
2018-11-24,9479
2018-11-25,9479
2018-11-26,9479
2018-11-27,9479
2018-11-28,9515
2018-11-29,9515
2018-12-01,9515
2018-12-02,9515
2018-12-03,9515
2018-12-04,9534
2018-12-05,9534
2018-12-07,9534
2018-12-09,9534
2018-12-10,9616
2018-12-11,9616
2018-12-12,9616
2018-12-13,9616
2018-12-14,9616
2018-12-15,9616
2018-12-16,9827
2018-12-17,9827
2018-12-18,9827
2018-12-19,9827
2018-12-20,9827
2018-12-21,9827
2018-12-22,9929
2018-12-23,9929
2018-12-24,9929
2018-12-25,9929
2018-12-26,9929
2018-12-27,9929
2018-12-28,10125
2018-12-29,10125
2018-12-30,10125
2018-12-31,10125
2019-01-01,10125
2019-01-02,10337
2019-01-03,10337
2019-01-04,10337
2019-01-05,10649
2019-01-06,10649
2019-01-08,10649
2019-01-10,10795
2019-01-11,10795
2019-01-12,10795
2019-01-13,10795
2019-01-14,10795
2019-01-15,10795
2019-01-16,10795
2019-01-17,10846
2019-01-18,10846
2019-01-19,10846
2019-01-20,10846
2019-01-21,10996
2019-01-22,10996
2019-01-23,10996
2019-01-24,10996
2019-01-25,11285
2019-01-26,11285
2019-01-27,11285
2019-01-29,11475
2019-01-30,11475
2019-01-31,11475
2019-02-01,11475
2019-02-02,11559
2019-02-03,11559
2019-02-04,11559
2019-02-05,11559
2019-02-06,11559
2019-02-07,11733
2019-02-08,11733
2019-02-09,11733
2019-02-10,11733
2019-02-11,11733
2019-02-12,11733
2019-02-13,11715
2019-02-14,11715
2019-02-15,11715
2019-02-16,11715
2019-02-17,11715
2019-02-18,11854
2019-02-19,11854
2019-02-20,11854
2019-02-21,11854
2019-02-22,11854
2019-02-23,11888
2019-02-24,11888
2019-02-25,11888
2019-02-26,11888
2019-02-27,11888
2019-02-28,11888
2019-03-01,11888
2019-03-02,11888
2019-03-03,11888
2019-03-04,11888
2019-03-05,11848
2019-03-06,11848
2019-03-07,11848
2019-03-08,11848
2019-03-09,11848
2019-03-10,11848
2019-03-11,11694
2019-03-12,11694
2019-03-13,11694
2019-03-14,11694
2019-03-15,11694
2019-03-16,11694
2019-03-17,11665
2019-03-18,11665
2019-03-19,11665
2019-03-20,11665
2019-03-21,11665
2019-03-22,11665
2019-03-23,11716
2019-03-24,11716
2019-03-25,11716
2019-03-26,11716
2019-03-27,11716
2019-03-28,11716
2019-03-29,11451
2019-03-30,11451
2019-03-31,11451
2019-04-01,11451
2019-04-02,11451
2019-04-03,11451
