date_obj,Riyl%20remains price
2017-06-20,896
2017-06-21,896
2017-06-22,896
2017-06-23,896
2017-06-24,896
2017-06-25,896
2017-06-26,896
2017-06-27,896
2017-06-28,896
2017-06-29,896
2017-06-30,896
2017-07-01,896
2017-07-02,896
2017-07-03,896
2017-07-04,896
2017-07-05,873
2017-07-06,873
2017-07-07,873
2017-07-08,873
2017-07-13,873
2017-07-14,873
2017-07-15,873
2017-07-16,873
2017-07-17,873
2017-07-18,873
2017-07-19,873
2017-07-20,873
2017-07-21,873
2017-07-22,873
2017-07-23,873
2017-07-24,873
2017-07-25,873
2017-07-26,873
2017-07-27,873
2017-07-28,873
2017-07-29,873
2017-07-30,873
2017-07-31,873
2017-08-01,873
2017-08-02,873
2017-08-03,873
2017-08-04,873
2017-08-05,873
2017-08-06,873
2017-08-09,852
2017-08-10,852
2017-08-11,852
2017-08-12,852
2017-08-13,852
2017-08-14,852
2017-08-15,852
2017-08-17,852
2017-08-18,852
2017-08-19,852
2017-08-20,852
2017-08-22,852
2017-08-23,852
2017-08-24,852
2017-08-25,852
2017-08-26,852
2017-08-27,852
2017-08-28,852
2017-08-29,852
2017-08-30,852
2017-08-31,852
2017-09-01,852
2017-09-02,852
2017-09-03,852
2017-09-04,852
2017-09-05,852
2017-09-06,852
2017-09-07,852
2017-09-08,852
2017-09-09,852
2017-09-10,852
2017-09-11,852
2017-09-12,852
2017-09-13,852
2017-09-14,852
2017-09-15,852
2017-09-16,826
2017-09-17,826
2017-09-19,826
2017-09-20,826
2017-09-21,826
2017-09-22,826
2017-09-23,826
2017-09-24,826
2017-09-25,826
2017-09-26,826
2017-09-27,826
2017-09-28,826
2017-09-29,826
2017-09-30,826
2017-10-01,826
2017-10-02,826
2017-10-03,826
2017-10-04,826
2017-10-05,826
2017-10-06,826
2017-10-07,826
2017-10-08,826
2017-10-09,826
2017-10-10,826
2017-10-11,826
2017-10-12,826
2017-10-13,826
2017-10-14,826
2017-10-15,826
2017-10-16,826
2017-10-17,826
2017-10-18,826
2017-10-19,826
2017-10-20,826
2017-10-21,826
2017-10-22,826
2017-10-23,826
2017-10-24,826
2017-10-25,826
2017-10-26,826
2017-10-27,826
2017-10-28,826
2017-10-29,826
2017-10-30,811
2017-10-31,811
2017-11-01,811
2017-11-02,811
2017-11-03,811
2017-11-04,811
2017-11-05,811
2017-11-06,811
2017-11-07,811
2017-11-08,811
2017-11-09,811
2017-11-10,811
2017-11-11,811
2017-11-12,811
2017-11-13,811
2017-11-14,811
2017-11-15,811
2017-11-16,811
2017-11-17,811
2017-11-18,811
2017-11-19,811
2017-11-20,811
2017-11-21,811
2017-11-22,811
2017-11-23,811
2017-11-24,811
2017-11-25,811
2017-11-26,811
2017-11-27,811
2017-11-28,811
2017-11-29,811
2017-11-30,811
2017-12-01,811
2017-12-02,811
2017-12-03,811
2017-12-04,811
2017-12-05,811
2017-12-06,811
2017-12-07,811
2017-12-08,811
2017-12-09,811
2017-12-10,815
2017-12-11,815
2017-12-12,815
2017-12-14,815
2017-12-15,815
2017-12-16,815
2017-12-17,815
2017-12-18,815
2017-12-19,815
2017-12-20,815
2017-12-21,815
2017-12-22,815
2017-12-23,815
2017-12-24,815
2017-12-25,815
2017-12-26,815
2017-12-27,815
2017-12-28,815
2017-12-29,815
2017-12-30,815
2017-12-31,815
2018-01-01,815
2018-01-02,815
2018-01-03,815
2018-01-04,815
2018-01-05,815
2018-01-06,815
2018-01-07,815
2018-01-08,815
2018-01-09,815
2018-01-10,815
2018-01-11,815
2018-01-12,815
2018-01-13,815
2018-01-14,815
2018-01-15,815
2018-01-16,815
2018-01-17,815
2018-01-18,815
2018-01-19,815
2018-01-20,836
2018-01-21,836
2018-01-22,836
2018-01-23,836
2018-01-24,836
2018-01-25,836
2018-01-26,836
2018-01-27,836
2018-01-28,836
2018-01-29,836
2018-01-31,836
2018-02-01,836
2018-02-02,836
2018-02-03,836
2018-02-04,836
2018-02-05,836
2018-02-06,836
2018-02-07,836
2018-02-08,836
2018-02-09,801
2018-02-10,801
2018-02-11,801
2018-02-12,801
2018-02-13,801
2018-02-14,801
2018-02-15,801
2018-02-16,801
2018-02-17,801
2018-02-18,801
2018-02-19,801
2018-02-20,801
2018-02-21,801
2018-02-22,801
2018-02-23,801
2018-02-24,801
2018-02-25,801
2018-02-26,801
2018-02-27,801
2018-02-28,801
2018-03-01,801
2018-03-02,768
2018-03-03,768
2018-03-04,768
2018-03-05,768
2018-03-06,768
2018-03-07,768
2018-03-08,768
2018-03-09,768
2018-03-10,768
2018-03-11,768
2018-03-12,768
2018-03-13,768
2018-03-14,768
2018-03-15,768
2018-03-16,768
2018-03-17,768
2018-03-18,768
2018-03-19,768
2018-03-20,768
2018-03-21,768
2018-03-23,768
2018-03-24,761
2018-03-26,761
2018-03-27,761
2018-03-29,761
2018-03-30,761
2018-03-31,761
2018-04-01,761
2018-04-02,761
2018-04-03,761
2018-04-04,761
2018-04-05,761
2018-04-06,761
2018-04-08,761
2018-04-09,761
2018-04-10,761
2018-04-11,761
2018-04-12,761
2018-04-13,761
2018-04-14,768
2018-04-15,768
2018-04-16,768
2018-04-17,768
2018-04-18,768
2018-04-19,768
2018-04-20,768
2018-04-21,768
2018-04-22,768
2018-04-23,768
2018-04-24,768
2018-04-25,768
2018-04-26,768
2018-04-27,768
2018-04-28,768
2018-04-29,768
2018-04-30,768
2018-05-01,768
2018-05-02,768
2018-05-03,768
2018-05-04,768
2018-05-05,768
2018-05-06,768
2018-05-07,743
2018-05-08,743
2018-05-09,743
2018-05-10,743
2018-05-11,743
2018-05-12,743
2018-05-13,743
2018-05-14,743
2018-05-15,743
2018-05-16,743
2018-05-17,743
2018-05-18,743
2018-05-19,743
2018-05-20,743
2018-05-21,743
2018-05-22,743
2018-05-23,743
2018-05-24,743
2018-05-25,718
2018-05-26,718
2018-05-27,718
2018-05-28,718
2018-05-29,718
2018-05-30,718
2018-05-31,718
2018-06-01,718
2018-06-02,718
2018-06-03,718
2018-06-04,718
2018-06-05,718
2018-06-06,718
2018-06-07,718
2018-06-08,718
2018-06-09,718
2018-06-10,718
2018-06-11,718
2018-06-12,718
2018-06-13,730
2018-06-14,730
2018-06-15,730
2018-06-16,730
2018-06-17,730
2018-06-18,730
2018-06-19,730
2018-06-20,730
2018-06-21,730
2018-06-22,730
2018-06-23,730
2018-06-24,730
2018-06-25,730
2018-06-26,730
2018-06-27,730
2018-06-28,730
2018-06-29,730
2018-06-30,730
2018-07-01,699
2018-07-02,699
2018-07-03,699
2018-07-04,699
2018-07-05,699
2018-07-06,699
2018-07-07,699
2018-07-08,699
2018-07-09,699
2018-07-10,699
2018-07-11,699
2018-07-12,699
2018-07-13,699
2018-07-14,699
2018-07-15,699
2018-07-16,699
2018-07-17,699
2018-07-18,699
2018-07-19,699
2018-07-20,699
2018-07-21,699
2018-07-22,699
2018-07-23,699
2018-07-24,699
2018-07-25,699
2018-07-26,699
2018-07-27,699
2018-07-28,699
2018-07-29,699
2018-07-30,684
2018-07-31,684
2018-08-01,684
2018-08-02,684
2018-08-03,684
2018-08-04,684
2018-08-05,684
2018-08-06,684
2018-08-07,684
2018-08-08,684
2018-08-09,684
2018-08-10,684
2018-08-11,684
2018-08-12,662
2018-08-14,662
2018-08-16,662
2018-08-17,662
2018-08-18,662
2018-08-19,662
2018-08-20,662
2018-08-21,662
2018-08-22,662
2018-08-23,662
2018-08-24,662
2018-08-25,634
2018-08-26,634
2018-08-27,634
2018-08-28,634
2018-08-29,634
2018-08-30,634
2018-08-31,634
2018-09-01,634
2018-09-02,634
2018-09-03,634
2018-09-04,634
2018-09-05,634
2018-09-06,634
2018-09-07,634
2018-09-08,634
2018-09-09,629
2018-09-10,629
2018-09-11,629
2018-09-12,629
2018-09-13,629
2018-09-14,629
2018-09-15,629
2018-09-16,629
2018-09-17,629
2018-09-18,629
2018-09-19,629
2018-09-20,629
2018-09-21,629
2018-09-22,629
2018-09-23,632
2018-09-24,632
2018-09-25,632
2018-09-26,632
2018-09-27,632
2018-09-28,632
2018-09-29,632
2018-09-30,632
2018-10-02,632
2018-10-03,632
2018-10-04,632
2018-10-05,632
2018-10-06,632
2018-10-07,632
2018-10-08,628
2018-10-09,628
2018-10-10,628
2018-10-11,628
2018-10-12,628
2018-10-13,628
2018-10-14,628
2018-10-15,628
2018-10-16,628
2018-10-17,628
2018-10-18,628
2018-10-19,628
2018-10-20,628
2018-10-21,628
2018-10-22,628
2018-10-23,655
2018-10-24,655
2018-10-25,655
2018-10-26,655
2018-10-27,655
2018-10-28,655
2018-10-29,655
2018-10-30,655
2018-10-31,655
2018-11-01,655
2018-11-03,655
2018-11-04,655
2018-11-05,660
2018-11-06,660
2018-11-07,660
2018-11-08,660
2018-11-09,660
2018-11-10,660
2018-11-11,660
2018-11-12,660
2018-11-13,660
2018-11-14,660
2018-11-15,660
2018-11-16,665
2018-11-17,665
2018-11-18,665
2018-11-19,665
2018-11-20,665
2018-11-21,665
2018-11-22,665
2018-11-23,665
2018-11-24,665
2018-11-25,665
2018-11-26,665
2018-11-27,673
2018-11-28,673
2018-11-29,673
2018-12-01,673
2018-12-02,673
2018-12-03,673
2018-12-04,673
2018-12-05,673
2018-12-07,646
2018-12-09,646
2018-12-10,646
2018-12-11,646
2018-12-12,646
2018-12-13,646
2018-12-14,646
2018-12-15,623
2018-12-16,623
2018-12-17,623
2018-12-18,623
2018-12-19,623
2018-12-20,623
2018-12-21,623
2018-12-22,623
2018-12-23,623
2018-12-24,623
2018-12-25,599
2018-12-26,599
2018-12-27,599
2018-12-28,599
2018-12-29,599
2018-12-30,599
2018-12-31,599
2019-01-01,599
2019-01-02,599
2019-01-03,599
2019-01-04,599
2019-01-05,599
2019-01-06,599
2019-01-08,599
2019-01-10,599
2019-01-11,599
2019-01-12,571
2019-01-13,571
2019-01-14,571
2019-01-15,571
2019-01-16,571
2019-01-17,571
2019-01-18,571
2019-01-19,571
2019-01-20,550
2019-01-21,550
2019-01-22,550
2019-01-23,550
2019-01-25,550
2019-01-26,550
2019-01-27,550
2019-01-28,538
2019-01-29,538
2019-01-30,538
2019-01-31,538
2019-02-01,538
2019-02-02,538
2019-02-03,538
2019-02-04,538
2019-02-05,538
2019-02-06,538
2019-02-07,545
2019-02-08,545
2019-02-09,545
2019-02-10,545
2019-02-11,545
2019-02-12,545
2019-02-13,545
2019-02-14,545
2019-02-15,529
2019-02-16,529
2019-02-17,529
2019-02-18,529
2019-02-19,529
2019-02-20,529
2019-02-21,529
2019-02-22,529
2019-02-23,529
2019-02-24,508
2019-02-25,508
2019-02-26,508
2019-02-27,508
2019-02-28,508
2019-03-01,508
2019-03-02,508
2019-03-03,508
2019-03-04,508
2019-03-05,508
2019-03-06,508
2019-03-07,498
2019-03-08,498
2019-03-09,498
2019-03-10,498
2019-03-11,498
2019-03-12,498
2019-03-13,498
2019-03-14,498
2019-03-15,483
2019-03-16,483
2019-03-17,483
2019-03-18,483
2019-03-19,483
2019-03-20,483
2019-03-21,483
2019-03-22,483
2019-03-23,483
2019-03-24,464
2019-03-25,464
2019-03-26,464
2019-03-27,464
2019-03-28,464
2019-03-29,464
2019-03-30,464
2019-03-31,464
2019-04-01,464
2019-04-02,464
2019-04-03,464
2019-04-04,464
2019-04-05,441
2019-04-06,441
2019-04-07,441
2019-04-08,441
2019-04-09,441
2019-04-10,441
2019-04-11,441
2019-04-12,441
2019-04-13,441
2019-04-14,420
2019-04-15,420
2019-04-16,420
2019-04-17,420
2019-04-18,420
2019-04-19,420
2019-04-20,420
2019-04-21,420
2019-04-22,420
2019-04-23,420
2019-04-24,406
2019-04-25,406
2019-04-26,406
2019-04-27,406
2019-04-28,406
2019-04-29,406
2019-04-30,406
2019-05-01,406
2019-05-02,406
2019-05-03,406
2019-05-04,395
2019-05-05,395
2019-05-06,395
2019-05-07,395
2019-05-08,395
2019-05-09,395
2019-05-10,395
2019-05-11,395
2019-05-12,395
2019-05-13,395
2019-05-14,395
2019-05-15,395
2019-05-16,395
2019-05-17,395
2019-05-18,401
2019-05-19,401
2019-05-20,401
2019-05-21,401
2019-05-22,401
2019-05-23,401
2019-05-24,401
2019-05-25,401
2019-05-26,401
2019-05-27,401
2019-05-28,401
2019-05-29,401
2019-05-30,399
2019-05-31,399
2019-06-01,399
2019-06-02,399
2019-06-03,399
2019-06-04,399
2019-06-05,399
2019-06-06,399
2019-06-07,399
2019-06-08,399
2019-06-09,399
2019-06-10,399
2019-06-11,399
2019-06-12,380
2019-06-13,380
2019-06-14,380
2019-06-15,380
2019-06-16,380
2019-06-17,380
2019-06-18,380
2019-06-19,380
2019-06-20,380
2019-06-21,380
2019-06-22,380
2019-06-23,380
2019-06-24,380
2019-06-25,379
2019-06-26,379
2019-06-27,379
2019-06-28,379
2019-06-29,379
2019-06-30,379
2019-07-01,379
2019-07-02,379
2019-07-03,379
2019-07-04,379
2019-07-05,379
2019-07-06,379
2019-07-07,379
2019-07-08,379
2019-07-09,374
2019-07-10,374
2019-07-11,374
2019-07-12,374
2019-07-13,374
2019-07-14,374
2019-07-15,374
2019-07-16,374
2019-07-17,374
2019-07-18,374
2019-07-19,374
2019-07-20,374
2019-07-21,374
2019-07-22,374
2019-07-23,374
2019-07-24,374
2019-07-25,367
2019-07-26,367
2019-07-27,367
2019-07-28,367
2019-07-29,367
2019-07-30,367
2019-07-31,367
2019-08-01,367
2019-08-02,367
2019-08-03,367
2019-08-04,367
2019-08-05,367
2019-08-06,367
2019-08-07,367
2019-08-08,360
2019-08-09,360
2019-08-10,360
2019-08-11,360
2019-08-12,360
2019-08-13,360
2019-08-14,360
2019-08-15,360
2019-08-16,360
2019-08-17,360
2019-08-18,360
2019-08-19,360
2019-08-20,360
2019-08-21,360
2019-08-22,360
2019-08-23,360
2019-08-24,360
2019-08-24,360
2019-08-25,346
2019-08-25,346
2019-08-26,346
2019-08-26,346
2019-08-27,346
2019-08-27,346
2019-08-28,346
2019-08-29,346
2019-08-30,346
2019-08-31,346
2019-09-01,346
2019-09-02,346
2019-09-03,346
2019-09-04,346
2019-09-05,346
2019-09-06,346
