date_obj,Cured%20yak-hide price
2015-09-05,423
2015-09-06,423
2015-09-07,423
2015-09-08,423
2015-09-09,423
2015-09-10,423
2015-09-11,423
2015-09-12,423
2015-09-13,423
2015-09-14,423
2015-09-15,417
2015-09-16,417
2015-09-17,417
2015-09-18,417
2015-09-19,417
2015-09-20,417
2015-09-21,417
2015-09-22,417
2015-09-23,417
2015-09-24,417
2015-09-25,417
2015-09-27,417
2015-09-28,417
2015-09-29,417
2015-09-30,417
2015-10-05,417
2015-10-06,417
2015-10-07,417
2015-10-08,417
2015-10-09,417
2015-10-10,417
2015-10-11,417
2015-10-12,411
2015-10-13,411
2015-10-14,411
2015-10-15,411
2015-10-16,411
2015-10-17,411
2015-10-18,411
2015-10-19,411
2015-10-20,411
2015-10-22,411
2015-10-23,411
2015-10-24,411
2015-10-25,411
2015-10-26,411
2015-10-27,411
2015-10-29,411
2015-10-30,411
2015-10-31,411
2015-11-01,411
2015-11-02,411
2015-11-03,411
2015-11-04,411
2015-11-05,411
2015-11-06,411
2015-11-07,411
2015-11-08,411
2015-11-09,414
2015-11-10,414
2015-11-11,414
2015-11-12,414
2015-11-13,414
2015-11-14,414
2015-11-15,414
2015-11-16,414
2015-11-17,414
2015-11-18,414
2015-11-19,414
2015-11-20,414
2015-11-21,414
2015-11-22,414
2015-11-23,414
2015-11-24,414
2015-11-25,414
2015-11-26,414
2015-11-27,414
2015-11-28,414
2015-11-29,414
2015-11-30,414
2015-12-01,414
2015-12-02,414
2015-12-03,414
2015-12-04,414
2015-12-05,414
2015-12-06,414
2015-12-07,414
2015-12-08,414
2015-12-09,401
2015-12-10,401
2015-12-11,401
2015-12-12,401
2015-12-13,401
2015-12-14,401
2015-12-15,401
2015-12-16,401
2015-12-17,401
2015-12-18,401
2015-12-19,401
2015-12-20,401
2015-12-21,401
2015-12-22,401
2015-12-23,401
2015-12-24,401
2015-12-25,401
2015-12-26,401
2015-12-27,401
2015-12-28,401
2015-12-29,401
2015-12-30,401
2015-12-31,382
2016-01-01,382
2016-01-02,382
2016-01-03,382
2016-01-04,382
2016-01-05,382
2016-01-06,382
2016-01-07,382
2016-01-08,382
2016-01-09,382
2016-01-10,382
2016-01-11,382
2016-01-12,382
2016-01-13,382
2016-01-14,382
2016-01-15,382
2016-01-16,382
2016-01-17,382
2016-01-18,382
2016-01-19,382
2016-01-20,382
2016-01-21,382
2016-01-22,381
2016-01-23,381
2016-01-24,381
2016-01-25,381
2016-01-26,381
2016-01-27,381
2016-01-28,381
2016-01-29,381
2016-01-30,381
2016-01-31,381
2016-02-01,381
2016-02-02,381
2016-02-03,381
2016-02-04,381
2016-02-05,381
2016-02-06,381
2016-02-07,381
2016-02-08,381
2016-02-09,381
2016-02-10,381
2016-02-11,381
2016-02-12,382
2016-02-13,382
2016-02-14,382
2016-02-15,382
2016-02-16,382
2016-02-17,382
2016-02-18,382
2016-02-19,382
2016-02-20,382
2016-02-21,382
2016-02-22,382
2016-02-23,382
2016-02-24,382
2016-02-25,382
2016-02-26,382
2016-02-27,382
2016-02-28,382
2016-03-01,382
2016-03-02,382
2016-03-03,379
2016-03-04,379
2016-03-05,379
2016-03-06,379
2016-03-07,379
2016-03-08,379
2016-03-09,379
2016-03-10,379
2016-03-11,379
2016-03-12,379
2016-03-13,379
2016-03-14,379
2016-03-15,379
2016-03-16,379
2016-03-17,379
2016-03-18,379
2016-03-19,379
2016-03-20,379
2016-03-21,379
2016-03-22,379
2016-03-23,379
2016-03-24,379
2016-03-25,379
2016-03-26,385
2016-03-27,385
2016-03-28,385
2016-03-29,385
2016-03-30,385
2016-03-31,385
2016-04-01,385
2016-04-02,385
2016-04-03,385
2016-04-04,385
2016-04-05,385
2016-04-06,385
2016-04-07,385
2016-04-08,385
2016-04-09,385
2016-04-10,385
2016-04-11,385
2016-04-12,385
2016-04-13,385
2016-04-14,385
2016-04-15,385
2016-04-16,387
2016-04-17,387
2016-04-18,387
2016-04-19,387
2016-04-20,387
2016-04-21,387
2016-04-22,387
2016-04-23,387
2016-04-24,387
2016-04-25,387
2016-04-26,387
2016-04-27,387
2016-04-28,387
2016-04-29,387
2016-04-30,387
2016-05-01,387
2016-05-02,387
2016-05-03,387
2016-05-04,387
2016-05-05,387
2016-05-06,387
2016-05-07,386
2016-05-08,386
2016-05-09,386
2016-05-10,386
2016-05-11,386
2016-05-12,386
2016-05-13,386
2016-05-14,386
2016-05-15,386
2016-05-16,386
2016-05-17,386
2016-05-18,386
2016-05-19,386
2016-05-22,386
2016-05-23,386
2016-05-24,386
2016-05-25,386
2016-05-26,386
2016-05-27,379
2016-05-28,379
2016-05-29,379
2016-05-30,379
2016-05-31,379
2016-06-01,379
2016-06-02,379
2016-06-03,379
2016-06-04,379
2016-06-05,379
2016-06-06,379
2016-06-07,379
2016-06-08,379
2016-06-09,379
2016-06-10,379
2016-06-11,379
2016-06-12,379
2016-06-13,379
2016-06-14,379
2016-06-15,379
2016-06-16,379
2016-06-17,374
2016-06-18,374
2016-06-19,374
2016-06-20,374
2016-06-21,374
2016-06-22,374
2016-06-23,374
2016-06-24,374
2016-06-25,374
2016-06-26,374
2016-06-27,374
2016-06-28,374
2016-06-29,374
2016-06-30,374
2016-07-01,374
2016-07-02,374
2016-07-03,374
2016-07-04,374
2016-07-05,374
2016-07-06,374
2016-07-07,361
2016-07-08,361
2016-07-09,361
2016-07-10,361
2016-07-11,361
2016-07-12,361
2016-07-13,361
2016-07-14,361
2016-07-15,361
2016-07-16,361
2016-07-17,361
2016-07-18,361
2016-07-23,361
2016-07-24,361
2016-07-25,361
2016-07-26,361
2016-07-27,361
2016-07-28,367
2016-07-29,367
2016-07-30,367
2016-07-31,367
2016-08-01,367
2016-08-02,367
2016-08-03,367
2016-08-04,367
2016-08-05,367
2016-08-06,367
2016-08-07,367
2016-08-08,367
2016-08-09,367
2016-08-10,367
2016-08-11,367
2016-08-12,367
2016-08-13,367
2016-08-14,367
2016-08-15,367
2016-08-16,367
2016-08-17,367
2016-08-18,367
2016-08-19,367
2016-08-20,367
2016-08-21,367
2016-08-22,367
2016-08-23,367
2016-08-24,367
2016-08-25,367
2016-08-26,367
2016-08-28,375
2016-08-31,375
2016-09-01,375
2016-09-02,375
2016-09-03,375
2016-09-04,375
2016-09-05,375
2016-09-06,375
2016-09-07,375
2016-09-08,375
2016-09-09,375
2016-09-10,390
2016-09-11,390
2016-09-12,390
2016-09-13,390
2016-09-14,390
2016-09-15,390
2016-09-16,390
2016-09-17,390
2016-09-18,390
2016-09-19,390
2016-09-20,390
2016-09-21,390
2016-09-22,390
2016-09-23,390
2016-09-24,390
2016-09-25,390
2016-09-26,390
2016-09-27,390
2016-09-28,390
2016-09-29,390
2016-09-30,392
2016-10-01,392
2016-10-02,392
2016-10-03,392
2016-10-04,392
2016-10-05,392
2016-10-06,392
2016-10-07,392
2016-10-08,392
2016-10-09,392
2016-10-10,392
2016-10-11,392
2016-10-12,392
2016-10-13,392
2016-10-14,392
2016-10-15,392
2016-10-16,392
2016-10-17,392
2016-10-18,392
2016-10-19,392
2016-10-20,392
2016-10-21,392
2016-10-22,392
2016-10-23,392
2016-10-24,394
2016-10-25,394
2016-10-26,394
2016-10-27,394
2016-10-28,394
2016-10-29,394
2016-10-30,394
2016-10-31,394
2016-11-01,394
2016-11-02,394
2016-11-03,394
2016-11-04,394
2016-11-05,394
2016-11-06,394
2016-11-07,394
2016-11-08,394
2016-11-09,394
2016-11-10,394
2016-11-11,394
2016-11-12,394
2016-11-13,394
2016-11-14,394
2016-11-15,394
2016-12-07,396
2016-12-08,396
2016-12-09,396
2016-12-10,396
2016-12-11,397
2016-12-12,397
2016-12-13,397
2016-12-14,397
2016-12-15,397
2016-12-16,397
2016-12-17,397
2016-12-18,397
2016-12-19,397
2016-12-20,397
2016-12-21,397
2016-12-22,397
2016-12-23,397
2016-12-24,397
2016-12-25,397
2016-12-26,397
2016-12-27,397
2016-12-28,397
2016-12-29,397
2016-12-30,397
2016-12-31,397
2017-01-01,397
2017-01-02,402
2017-01-03,402
2017-01-04,402
2017-01-05,402
2017-01-06,402
2017-01-07,402
2017-01-08,402
2017-01-09,402
2017-01-10,402
2017-01-11,402
2017-01-12,402
2017-01-13,402
2017-01-14,402
2017-01-15,402
2017-01-16,402
2017-01-17,402
2017-01-18,402
2017-01-19,405
2017-01-20,405
2017-01-21,405
2017-01-22,405
2017-01-23,405
2017-01-27,405
2017-01-28,405
2017-01-29,405
2017-01-30,405
2017-01-31,405
2017-02-01,405
2017-02-02,405
2017-02-03,405
2017-02-04,405
2017-02-05,405
2017-02-06,405
2017-02-07,405
2017-02-08,405
2017-02-09,405
2017-02-10,409
2017-02-11,409
2017-02-12,409
2017-02-13,409
2017-02-14,409
2017-02-15,409
2017-02-16,409
2017-02-18,409
2017-02-19,409
2017-02-20,409
2017-02-21,409
2017-02-22,409
2017-02-23,409
2017-02-24,409
2017-02-25,409
2017-02-26,409
2017-02-27,409
2017-02-28,409
2017-03-01,409
2017-03-02,409
2017-03-03,409
2017-03-04,409
2017-03-05,409
2017-03-06,411
2017-03-07,411
2017-03-08,411
2017-03-09,411
2017-03-10,411
2017-03-11,411
2017-03-12,411
2017-03-13,411
2017-03-14,411
2017-03-15,411
2017-03-16,411
2017-03-17,411
2017-03-18,411
2017-03-19,411
2017-03-20,411
2017-03-21,411
2017-03-22,411
2017-03-23,411
2017-03-24,411
2017-03-25,411
2017-03-26,411
2017-03-27,411
2017-03-28,411
2017-03-29,411
2017-03-30,411
2017-03-31,399
2017-04-01,399
2017-04-02,399
2017-04-03,399
2017-04-04,399
2017-04-12,399
2017-04-13,399
2017-04-14,399
2017-04-15,399
2017-04-16,399
2017-04-17,399
2017-04-18,399
2017-04-19,399
2017-04-20,399
2017-04-21,399
2017-04-22,399
2017-04-23,399
2017-04-24,399
2017-04-25,392
2017-04-26,392
2017-04-27,392
2017-04-28,392
2017-04-29,392
2017-04-30,392
2017-05-01,392
2017-05-02,392
2017-05-03,392
2017-05-04,392
2017-05-05,392
2017-05-06,392
2017-05-07,392
2017-05-08,392
2017-05-09,392
2017-05-10,392
2017-05-11,392
2017-05-12,392
2017-05-13,392
2017-05-14,392
2017-05-15,392
2017-05-16,392
2017-05-17,392
2017-05-18,392
2017-05-19,392
2017-05-20,392
2017-05-21,383
2017-05-22,383
2017-05-23,383
2017-05-24,383
2017-05-25,383
2017-05-26,383
2017-05-27,383
2017-05-28,383
2017-05-29,383
2017-05-30,383
2017-05-31,383
2017-06-01,383
2017-06-02,383
2017-06-03,383
2017-06-04,383
2017-06-05,383
2017-06-06,383
2017-06-07,383
2017-06-08,383
2017-06-09,383
2017-06-10,383
2017-06-11,383
2017-06-12,383
2017-06-13,389
2017-06-14,389
2017-06-15,389
2017-06-16,389
2017-06-17,389
2017-06-18,389
2017-06-19,389
2017-06-20,389
2017-06-21,389
2017-06-22,389
2017-06-23,389
2017-06-24,389
2017-06-25,389
2017-06-26,389
2017-06-27,389
2017-06-28,389
2017-06-29,389
2017-06-30,389
2017-07-01,389
2017-07-02,389
2017-07-03,389
2017-07-04,389
2017-07-05,389
2017-07-06,389
2017-07-07,389
2017-07-08,389
2017-07-13,387
2017-07-14,387
2017-07-15,387
2017-07-16,387
2017-07-17,387
2017-07-18,387
2017-07-19,387
2017-07-20,387
2017-07-21,387
2017-07-22,387
2017-07-23,387
2017-07-24,387
2017-07-25,387
2017-07-26,387
2017-07-27,387
2017-07-28,387
2017-07-29,387
2017-07-30,387
2017-07-31,387
2017-08-01,386
2017-08-02,386
2017-08-03,386
2017-08-04,386
2017-08-05,386
2017-08-06,386
2017-08-09,386
2017-08-10,386
2017-08-11,386
2017-08-12,386
2017-08-13,386
2017-08-14,386
2017-08-15,386
2017-08-16,386
2017-08-17,386
2017-08-18,386
2017-08-19,386
2017-08-20,386
2017-08-21,386
2017-08-22,386
2017-08-23,386
2017-08-24,386
2017-08-25,385
2017-08-26,385
2017-08-27,385
2017-08-28,385
2017-08-29,385
2017-08-30,385
2017-08-31,385
2017-09-01,385
2017-09-03,385
2017-09-04,385
2017-09-05,385
2017-09-06,385
2017-09-07,385
2017-09-08,385
2017-09-09,385
2017-09-10,385
2017-09-11,385
2017-09-12,385
2017-09-13,385
2017-09-14,385
2017-09-15,385
2017-09-16,385
2017-09-17,385
2017-09-18,371
2017-09-19,371
2017-09-20,371
2017-09-21,371
2017-09-22,371
2017-09-23,371
2017-09-24,371
2017-09-25,371
2017-09-26,371
2017-09-27,371
2017-09-28,371
2017-09-29,371
2017-09-30,371
2017-10-01,371
2017-10-02,371
2017-10-03,371
2017-10-04,371
2017-10-05,371
2017-10-06,371
2017-10-07,371
2017-10-08,371
2017-10-09,371
2017-10-10,371
2017-10-11,371
2017-10-12,371
2017-10-13,356
2017-10-14,356
2017-10-15,356
2017-10-16,356
2017-10-17,356
2017-10-18,356
2017-10-19,356
2017-10-20,356
2017-10-21,356
2017-10-22,356
2017-10-23,356
2017-10-24,356
2017-10-25,356
2017-10-26,356
2017-10-27,356
2017-10-28,356
2017-10-29,356
2017-10-30,356
2017-10-31,356
2017-11-01,356
2017-11-02,356
2017-11-03,356
2017-11-04,356
2017-11-05,340
2017-11-06,340
2017-11-07,340
2017-11-08,340
2017-11-09,340
2017-11-10,340
2017-11-11,340
2017-11-12,340
2017-11-13,340
2017-11-14,340
2017-11-15,340
2017-11-16,340
2017-11-17,340
2017-11-18,340
2017-11-19,340
2017-11-20,340
2017-11-21,340
2017-11-22,340
2017-11-23,340
2017-11-24,340
2017-11-25,340
2017-11-26,340
2017-11-27,340
2017-11-28,340
2017-11-29,340
2017-11-30,340
2017-12-01,340
2017-12-02,327
2017-12-03,327
2017-12-04,327
2017-12-05,327
2017-12-06,327
2017-12-07,327
2017-12-08,327
2017-12-09,327
2017-12-10,327
2017-12-11,327
2017-12-12,327
2017-12-13,327
2017-12-14,327
2017-12-15,327
2017-12-16,327
2017-12-17,327
2017-12-18,327
2017-12-19,327
2017-12-20,327
2017-12-21,327
2017-12-22,327
2017-12-23,327
2017-12-24,327
2017-12-25,327
2017-12-26,327
2017-12-27,327
2017-12-28,327
2017-12-29,327
2017-12-30,327
2017-12-31,327
2018-01-01,327
2018-01-02,327
2018-01-03,327
2018-01-04,327
2018-01-05,327
2018-01-06,327
2018-01-07,327
2018-01-08,327
2018-01-09,327
2018-01-10,327
2018-01-11,327
2018-01-12,327
2018-01-13,327
2018-01-14,327
2018-01-15,327
2018-01-16,327
2018-01-17,327
2018-01-18,327
2018-01-19,327
2018-01-20,325
2018-01-21,325
2018-01-22,325
2018-01-23,325
2018-01-24,325
2018-01-25,325
2018-01-26,325
2018-01-27,325
2018-01-28,325
2018-01-29,325
2018-01-30,325
2018-01-31,325
2018-02-01,325
2018-02-02,315
2018-02-03,315
2018-02-04,315
2018-02-05,315
2018-02-06,315
2018-02-07,315
2018-02-08,315
2018-02-09,315
2018-02-10,315
2018-02-11,315
2018-02-12,315
2018-02-13,315
2018-02-14,315
2018-02-15,315
2018-02-16,316
2018-02-17,316
2018-02-18,316
2018-02-19,316
2018-02-20,316
2018-02-21,316
2018-02-22,316
2018-02-23,316
2018-02-24,316
2018-02-25,316
2018-02-26,316
2018-02-27,316
2018-02-28,318
2018-03-01,318
2018-03-02,318
2018-03-03,318
2018-03-04,318
2018-03-05,318
2018-03-06,318
2018-03-07,318
2018-03-08,318
2018-03-09,318
2018-03-10,318
2018-03-11,318
2018-03-12,318
2018-03-13,318
2018-03-14,313
2018-03-15,313
2018-03-16,313
2018-03-17,313
2018-03-18,313
2018-03-19,313
2018-03-20,313
2018-03-21,313
2018-03-23,313
2018-03-24,313
2018-03-25,313
2018-03-26,313
2018-03-27,321
2018-03-28,321
2018-03-29,321
2018-03-30,321
2018-03-31,321
2018-04-01,321
2018-04-02,321
2018-04-03,321
2018-04-04,321
2018-04-05,321
2018-04-06,321
2018-04-07,321
2018-04-08,321
2018-04-09,321
2018-04-10,321
2018-04-11,321
2018-04-12,333
2018-04-13,333
2018-04-14,333
2018-04-15,333
2018-04-16,333
2018-04-17,333
2018-04-18,333
2018-04-19,333
2018-04-20,333
2018-04-21,333
2018-04-22,333
2018-04-23,333
2018-04-24,333
2018-04-25,333
2018-04-26,333
2018-04-27,333
2018-04-28,333
2018-04-29,333
2018-04-30,338
2018-05-01,338
2018-05-03,338
2018-05-04,338
2018-05-05,338
2018-05-07,338
2018-05-08,338
2018-05-09,338
2018-05-10,338
2018-05-11,338
2018-05-12,338
2018-05-13,338
2018-05-14,338
2018-05-15,338
2018-05-16,338
2018-05-17,323
2018-05-18,323
2018-05-19,323
2018-05-20,323
2018-05-21,323
2018-05-22,323
2018-05-23,323
2018-05-24,323
2018-05-25,323
2018-05-26,323
2018-05-27,323
2018-05-28,323
2018-05-29,333
2018-05-30,333
2018-05-31,333
2018-06-01,333
2018-06-02,333
2018-06-03,333
2018-06-04,333
2018-06-05,333
2018-06-06,333
2018-06-07,333
2018-06-08,333
2018-06-09,333
2018-06-10,333
2018-06-11,333
2018-06-12,332
2018-06-13,332
2018-06-14,332
2018-06-15,332
2018-06-16,332
2018-06-17,332
2018-06-18,332
2018-06-19,332
2018-06-20,332
2018-06-21,332
2018-06-22,332
2018-06-23,332
2018-06-24,332
2018-06-25,341
2018-06-26,341
2018-06-27,341
2018-06-28,341
2018-06-29,341
2018-06-30,341
2018-07-01,341
2018-07-02,341
2018-07-03,341
2018-07-04,341
2018-07-05,341
2018-07-06,341
2018-07-07,341
2018-07-08,341
2018-07-09,341
2018-07-10,341
2018-07-11,340
2018-07-12,340
2018-07-13,340
2018-07-14,340
2018-07-15,340
2018-07-16,340
2018-07-17,340
2018-07-18,340
2018-07-19,340
2018-07-20,340
2018-07-21,340
2018-07-22,340
2018-07-23,347
2018-07-24,347
2018-07-25,347
2018-07-26,347
2018-07-27,347
2018-07-28,347
2018-07-29,347
2018-07-30,347
2018-07-31,347
2018-08-01,347
2018-08-02,347
2018-08-03,350
2018-08-04,350
2018-08-05,350
2018-08-06,350
2018-08-07,350
2018-08-08,350
2018-08-09,350
2018-08-10,350
2018-08-11,350
2018-08-12,350
2018-08-14,359
2018-08-16,359
2018-08-17,359
2018-08-18,359
2018-08-19,359
2018-08-20,359
2018-08-21,359
2018-08-22,359
2018-08-23,359
2018-08-24,359
2018-08-25,353
2018-08-26,353
2018-08-27,353
2018-08-28,353
2018-08-29,353
2018-08-30,353
2018-08-31,353
2018-09-01,353
2018-09-02,353
2018-09-03,353
2018-09-04,361
2018-09-05,361
2018-09-06,361
2018-09-07,361
2018-09-08,361
2018-09-09,361
2018-09-10,361
2018-09-11,361
2018-09-12,361
2018-09-13,361
2018-09-14,358
2018-09-15,358
2018-09-16,358
2018-09-17,358
2018-09-18,358
2018-09-19,358
2018-09-20,358
2018-09-21,358
2018-09-22,358
2018-09-23,358
2018-09-24,365
2018-09-25,365
2018-09-26,365
2018-09-27,365
2018-09-28,365
2018-09-29,365
2018-09-30,365
2018-10-01,365
2018-10-02,365
2018-10-03,374
2018-10-04,374
2018-10-05,374
2018-10-06,374
2018-10-07,374
2018-10-08,374
2018-10-09,374
2018-10-10,374
2018-10-11,374
2018-10-12,374
2018-10-13,380
2018-10-14,380
2018-10-15,380
2018-10-16,380
2018-10-17,380
2018-10-18,380
2018-10-19,380
2018-10-20,380
2018-10-21,380
2018-10-22,380
2018-10-23,380
2018-10-24,380
2018-10-25,379
2018-10-26,379
2018-10-27,379
2018-10-28,379
2018-10-29,379
2018-10-30,379
2018-10-31,379
2018-11-01,379
2018-11-03,379
2018-11-04,387
2018-11-05,387
2018-11-06,387
2018-11-07,387
2018-11-08,387
2018-11-09,387
2018-11-10,387
2018-11-11,387
2018-11-12,399
2018-11-13,399
2018-11-14,399
2018-11-15,399
2018-11-16,399
2018-11-17,399
2018-11-18,399
2018-11-19,408
2018-11-20,408
2018-11-21,408
2018-11-22,408
2018-11-23,408
2018-11-24,420
2018-11-25,420
2018-11-26,420
2018-11-27,420
2018-11-28,420
2018-11-29,420
2018-12-01,422
2018-12-02,422
2018-12-03,422
2018-12-04,422
2018-12-05,422
2018-12-07,414
2018-12-09,414
2018-12-10,414
2018-12-11,414
2018-12-12,414
2018-12-13,408
2018-12-14,408
2018-12-15,408
2018-12-16,408
2018-12-17,408
2018-12-18,408
2018-12-19,396
2018-12-20,396
2018-12-21,396
2018-12-22,396
2018-12-23,396
2018-12-24,396
2018-12-25,396
2018-12-26,391
2018-12-27,391
2018-12-28,391
2018-12-29,391
2018-12-30,391
2018-12-31,391
2019-01-01,385
2019-01-02,385
2019-01-03,385
2019-01-04,385
2019-01-05,385
2019-01-06,385
2019-01-08,385
2019-01-10,385
2019-01-11,385
2019-01-12,385
2019-01-13,386
2019-01-14,386
2019-01-15,386
2019-01-16,386
2019-01-17,386
2019-01-18,386
2019-01-19,386
2019-01-20,395
2019-01-21,395
2019-01-22,395
2019-01-23,395
2019-01-24,395
2019-01-25,395
2019-01-26,395
2019-01-27,398
2019-01-28,398
2019-01-29,398
2019-01-30,398
2019-01-31,398
2019-02-01,398
2019-02-02,389
2019-02-03,389
2019-02-04,389
2019-02-05,389
2019-02-06,389
2019-02-07,389
2019-02-08,389
2019-02-09,385
2019-02-10,385
2019-02-11,385
2019-02-12,385
2019-02-13,385
2019-02-14,385
2019-02-15,385
2019-02-16,385
2019-02-17,372
2019-02-18,372
2019-02-19,372
2019-02-20,372
2019-02-21,372
2019-02-22,372
2019-02-23,372
2019-02-24,361
2019-02-25,361
2019-02-26,361
2019-02-27,361
2019-02-28,361
2019-03-01,361
2019-03-02,361
2019-03-03,361
2019-03-04,361
2019-03-05,361
2019-03-06,361
2019-03-07,364
2019-03-08,364
2019-03-09,364
2019-03-10,364
2019-03-11,364
2019-03-12,364
2019-03-13,364
2019-03-14,364
2019-03-15,364
2019-03-16,353
2019-03-17,353
2019-03-18,353
2019-03-19,353
2019-03-20,353
2019-03-21,353
2019-03-22,353
2019-03-23,353
2019-03-24,344
2019-03-25,344
2019-03-26,344
2019-03-27,344
2019-03-28,344
2019-03-29,344
2019-03-30,344
2019-03-31,344
2019-04-01,344
2019-04-02,344
2019-04-03,344
2019-04-04,345
2019-04-05,345
2019-04-06,345
2019-04-07,345
2019-04-08,345
2019-04-09,345
2019-04-10,345
2019-04-11,345
2019-04-12,345
2019-04-13,345
2019-04-14,349
2019-04-15,349
2019-04-16,349
2019-04-17,349
2019-04-18,349
2019-04-19,349
2019-04-20,349
2019-04-21,349
2019-04-22,349
2019-04-23,349
2019-04-24,346
2019-04-25,346
2019-04-26,346
2019-04-27,346
2019-04-28,346
2019-04-29,346
2019-04-30,346
2019-05-01,346
2019-05-02,346
2019-05-03,346
2019-05-04,335
2019-05-05,335
2019-05-06,335
2019-05-07,335
2019-05-08,335
2019-05-09,335
2019-05-10,335
2019-05-11,335
2019-05-12,335
2019-05-13,335
2019-05-14,335
2019-05-15,335
2019-05-16,333
2019-05-17,333
2019-05-18,333
2019-05-19,333
2019-05-20,333
2019-05-21,333
2019-05-22,333
2019-05-23,333
2019-05-24,333
2019-05-25,333
2019-05-26,333
2019-05-27,336
2019-05-28,336
2019-05-29,336
2019-05-30,336
2019-05-31,336
2019-06-01,336
2019-06-02,336
2019-06-03,336
2019-06-04,336
2019-06-05,336
2019-06-06,336
2019-06-07,336
2019-06-08,346
2019-06-09,346
2019-06-10,346
2019-06-11,346
2019-06-12,346
2019-06-13,346
2019-06-14,346
2019-06-15,346
2019-06-16,346
2019-06-17,346
2019-06-18,346
2019-06-19,346
2019-06-20,356
2019-06-21,356
2019-06-22,356
2019-06-23,356
2019-06-24,356
2019-06-25,356
2019-06-26,356
2019-06-27,356
2019-06-28,356
2019-06-29,356
2019-06-30,356
2019-07-01,356
2019-07-02,353
2019-07-03,353
2019-07-04,353
2019-07-05,353
2019-07-06,353
2019-07-07,353
2019-07-08,353
2019-07-09,353
2019-07-10,353
2019-07-11,353
2019-07-12,353
2019-07-13,353
2019-07-14,345
2019-07-15,345
2019-07-16,345
2019-07-17,345
2019-07-18,345
2019-07-19,345
2019-07-20,345
2019-07-21,345
2019-07-22,345
2019-07-23,345
2019-07-24,345
2019-07-25,345
2019-07-26,354
2019-07-27,354
2019-07-28,354
2019-07-29,354
2019-07-30,354
2019-07-31,354
2019-08-01,354
2019-08-02,354
2019-08-03,354
2019-08-04,354
2019-08-05,354
2019-08-06,354
2019-08-07,354
2019-08-08,356
2019-08-09,356
2019-08-10,356
2019-08-11,356
2019-08-12,356
2019-08-13,356
2019-08-14,356
2019-08-15,356
2019-08-16,356
2019-08-17,356
2019-08-18,356
2019-08-19,365
2019-08-20,365
2019-08-21,365
2019-08-22,365
2019-08-23,365
2019-08-24,365
2019-08-24,365
2019-08-25,365
2019-08-25,365
2019-08-26,365
2019-08-27,365
