date_obj,Spined%20gloves price
2016-07-13,41419
2016-07-14,41419
2016-07-15,41419
2016-07-16,41419
2016-07-17,41419
2016-07-18,41175
2016-07-24,41175
2016-07-25,41175
2016-07-26,41178
2016-07-27,41178
2016-07-28,41178
2016-07-29,41178
2016-07-30,41178
2016-07-31,41178
2016-08-01,41178
2016-08-02,40674
2016-08-03,40674
2016-08-04,40674
2016-08-05,40674
2016-08-06,40674
2016-08-07,40674
2016-08-08,40674
2016-08-09,40674
2016-08-10,40557
2016-08-11,40557
2016-08-12,40557
2016-08-13,40557
2016-08-14,40557
2016-08-15,40557
2016-08-16,40060
2016-08-17,40060
2016-08-18,40060
2016-08-19,40060
2016-08-20,40060
2016-08-21,40060
2016-08-22,39070
2016-08-23,39070
2016-08-24,39070
2016-08-25,39070
2016-08-26,39070
2016-08-28,39070
2016-08-31,38312
2016-09-01,38312
2016-09-02,38312
2016-09-03,38312
2016-09-04,38312
2016-09-05,37399
2016-09-06,37399
2016-09-07,37399
2016-09-08,37399
2016-09-09,37399
2016-09-10,37399
2016-09-11,37399
2016-09-12,37399
2016-09-13,35936
2016-09-14,35936
2016-09-15,35936
2016-09-16,35936
2016-09-17,35936
2016-09-18,35936
2016-09-19,35936
2016-09-20,35936
2016-09-21,35936
2016-09-22,34201
2016-09-23,34201
2016-09-24,34201
2016-09-25,34201
2016-09-26,34201
2016-09-27,34201
2016-09-28,34201
2016-09-29,34201
2016-09-30,33472
2016-10-01,33472
2016-10-02,33472
2016-10-03,33472
2016-10-04,33472
2016-10-05,33472
2016-10-06,33472
2016-10-07,32397
2016-10-08,32397
2016-10-09,32397
2016-10-11,32397
2016-10-12,32397
2016-10-13,31927
2016-10-14,31927
2016-10-15,31927
2016-10-16,31927
2016-10-17,31927
2016-10-18,31927
2016-10-19,32209
2016-10-20,32209
2016-10-21,32209
2016-10-22,32209
2016-10-23,32209
2016-10-24,32209
2016-10-25,32209
2016-10-26,32476
2016-10-27,32476
2016-10-28,32476
2016-10-29,32476
2016-10-30,32476
2016-10-31,32476
2016-11-01,32476
2016-11-02,31906
2016-11-03,31906
2016-11-04,31906
2016-11-05,31906
2016-11-06,31906
2016-11-07,31906
2016-11-08,31992
2016-11-09,31992
2016-11-10,31992
2016-11-11,31992
2016-11-12,31992
2016-11-13,31992
2016-11-14,31992
2016-12-08,30474
2016-12-09,29856
2016-12-10,29856
2016-12-11,29856
2016-12-12,29856
2016-12-13,29856
2016-12-14,29856
2016-12-15,29856
2016-12-16,29892
2016-12-17,29892
2016-12-18,29892
2016-12-19,29892
2016-12-20,29892
2016-12-21,29824
2016-12-22,29824
2016-12-23,29824
2016-12-24,29824
2016-12-25,29824
2016-12-26,29824
2016-12-27,29317
2016-12-28,29317
2016-12-29,29317
2016-12-30,29317
2016-12-31,29317
2017-01-01,29317
2017-01-02,28901
2017-01-03,28901
2017-01-04,28901
2017-01-05,28901
2017-01-06,28901
2017-01-07,28871
2017-01-08,28871
2017-01-09,28871
2017-01-10,28871
2017-01-11,28871
2017-01-12,27553
2017-01-13,27553
2017-01-14,27553
2017-01-15,27553
2017-01-16,27553
2017-01-17,26561
2017-01-18,26561
2017-01-19,26561
2017-01-20,26561
2017-01-21,26208
2017-01-22,26208
2017-01-27,26293
2017-01-28,26293
2017-01-29,26293
2017-01-30,25091
2017-01-31,25091
2017-02-01,25091
2017-02-02,25091
2017-02-03,25201
2017-02-04,25201
2017-02-05,25201
2017-02-06,25201
2017-02-07,25201
2017-02-08,24090
2017-02-09,24090
2017-02-10,24090
2017-02-11,24090
2017-02-12,23358
2017-02-13,23358
2017-02-14,23358
2017-02-15,23358
2017-02-16,22694
2017-02-18,22694
2017-02-19,22694
2017-02-20,22776
2017-02-21,22776
2017-02-22,22776
2017-02-23,22776
2017-02-24,22776
2017-02-25,23011
2017-02-26,23011
2017-02-27,23011
2017-02-28,23011
2017-03-01,23011
2017-03-02,23377
2017-03-03,23377
2017-03-04,23377
2017-03-05,23377
2017-03-06,23377
2017-03-07,23865
2017-03-08,23865
2017-03-09,23865
2017-03-10,23865
2017-03-11,23865
2017-03-12,24596
2017-03-13,24596
2017-03-14,24596
2017-03-15,24596
2017-03-16,24596
2017-03-17,25057
2017-03-18,25057
2017-03-19,25057
2017-03-20,25057
2017-03-21,25602
2017-03-22,25602
2017-03-23,25602
2017-03-24,25602
2017-03-25,25602
2017-03-26,25602
2017-03-27,26191
2017-03-28,26191
2017-03-29,26191
2017-03-30,26191
2017-03-31,26037
2017-04-01,26037
2017-04-02,26037
2017-04-03,26037
2017-04-04,26396
2017-04-12,26822
2017-04-13,26822
2017-04-14,26921
2017-04-15,26921
2017-04-16,26921
2017-04-17,26921
2017-04-18,27081
2017-04-19,27081
2017-04-20,27081
2017-04-21,27081
2017-04-22,27081
2017-04-23,26403
2017-04-24,26403
2017-04-25,26403
2017-04-26,26403
2017-04-27,26403
2017-04-28,26926
2017-04-29,26926
2017-04-30,26926
2017-05-01,26926
2017-05-02,27489
2017-05-03,27489
2017-05-04,27489
2017-05-05,27489
2017-05-06,27489
2017-05-07,27682
2017-05-08,27682
2017-05-09,27682
2017-05-10,27682
2017-05-11,27622
2017-05-12,27622
2017-05-13,27622
2017-05-14,27622
2017-05-15,27622
2017-05-16,27681
2017-05-17,27681
2017-05-18,27681
2017-05-19,27681
2017-05-20,27681
2017-05-21,27879
2017-05-22,27879
2017-05-23,27879
2017-05-24,27879
2017-05-25,27879
2017-05-26,28201
2017-05-27,28201
2017-05-28,28201
2017-05-29,28201
2017-05-30,28201
2017-05-31,27827
2017-06-01,27827
2017-06-02,27827
2017-06-03,27827
2017-06-06,28142
2017-06-07,28927
2017-06-08,28927
2017-06-09,28927
2017-06-10,28927
2017-06-11,28956
2017-06-12,28956
2017-06-13,28956
2017-06-14,28956
2017-06-15,28956
2017-06-16,28985
2017-06-17,28985
2017-06-18,28985
2017-06-19,28985
2017-06-20,29066
2017-06-21,29066
2017-06-22,29066
2017-06-23,29066
2017-06-24,29066
2017-06-25,29066
2017-06-26,29121
2017-06-27,29121
2017-06-28,29121
2017-06-29,29121
2017-06-30,29121
2017-07-01,29121
2017-07-02,29190
2017-07-03,29190
2017-07-04,29190
2017-07-05,29190
2017-07-06,29190
2017-07-07,29833
2017-07-08,29833
2017-07-13,30362
2017-07-14,30362
2017-07-15,30362
2017-07-16,30362
2017-07-17,29785
2017-07-18,29785
2017-07-19,29785
2017-07-20,29785
2017-07-21,29785
2017-07-22,29742
2017-07-23,29742
2017-07-24,29742
2017-07-25,29742
2017-07-26,30460
2017-07-27,30460
2017-07-28,30460
2017-07-29,30460
2017-07-30,30460
2017-07-31,30184
2017-08-01,30184
2017-08-02,30184
2017-08-03,30184
2017-08-04,30545
2017-08-05,30545
2017-08-06,30545
2017-08-09,31236
2017-08-10,31236
2017-08-11,31236
2017-08-12,31236
2017-08-13,32160
2017-08-14,32160
2017-08-15,32160
2017-08-17,33343
2017-08-18,33343
2017-08-19,33343
2017-08-20,33343
2017-08-21,33343
2017-08-22,34467
2017-08-23,34467
2017-08-24,34467
2017-08-25,34467
2017-08-26,34467
2017-08-27,35427
2017-08-28,35427
2017-08-29,35427
2017-08-30,35427
2017-08-31,35427
2017-09-01,35427
2017-09-02,35934
2017-09-03,35934
2017-09-04,35934
2017-09-05,35934
2017-09-06,35579
2017-09-07,35579
2017-09-08,35579
2017-09-09,35579
2017-09-10,36142
2017-09-11,36142
2017-09-12,36142
2017-09-13,36142
2017-09-14,36142
2017-09-15,36142
2017-09-16,36580
2017-09-17,36580
2017-09-19,36580
2017-09-20,36580
2017-09-21,36602
2017-09-22,36602
2017-09-23,36602
2017-09-24,36602
2017-09-25,36602
2017-09-26,36602
2017-09-27,36565
2017-09-28,36565
2017-09-29,36565
2017-09-30,36565
2017-10-01,36565
2017-10-02,36859
2017-10-03,36859
2017-10-04,36859
2017-10-05,36859
2017-10-06,36859
2017-10-07,36859
2017-10-08,36859
2017-10-09,36898
2017-10-10,36898
2017-10-11,36898
2017-10-12,36898
2017-10-13,36898
2017-10-14,36978
2017-10-15,36978
2017-10-16,36978
2017-10-17,36978
2017-10-18,36978
2017-10-19,36978
2017-10-20,36955
2017-10-21,36955
2017-10-22,36955
2017-10-23,36955
2017-10-24,36955
2017-10-25,35690
2017-10-26,35690
2017-10-27,35690
2017-10-28,35690
2017-10-29,35690
2017-10-30,35690
2017-10-31,35690
2017-11-01,35966
2017-11-02,35966
2017-11-03,35966
2017-11-04,35966
2017-11-05,35966
2017-11-06,35966
2017-11-07,36393
2017-11-08,36393
2017-11-09,36393
2017-11-10,36393
2017-11-11,36393
2017-11-12,36393
2017-11-13,36393
2017-11-14,37121
2017-11-15,37121
2017-11-16,37121
2017-11-17,37121
2017-11-18,37121
2017-11-19,37121
2017-11-20,37121
2017-11-21,37765
2017-11-22,37765
2017-11-23,37765
2017-11-24,37765
2017-11-25,37765
2017-11-26,37765
2017-11-27,37765
2017-11-28,37765
2017-11-29,38520
2017-11-30,38520
2017-12-01,38520
2017-12-02,38520
2017-12-03,38520
2017-12-04,38520
2017-12-05,38520
2017-12-06,38209
2017-12-07,38209
2017-12-08,38209
2017-12-09,38209
2017-12-10,38209
2017-12-11,38209
2017-12-12,37618
2017-12-13,37618
2017-12-14,37618
2017-12-15,37618
2017-12-16,37618
2017-12-17,37618
2017-12-18,37369
2017-12-19,37369
2017-12-20,37369
2017-12-21,37369
2017-12-22,37369
2017-12-23,37369
2017-12-24,35781
2017-12-25,35781
2017-12-26,35781
2017-12-27,35781
2017-12-28,35781
2017-12-29,35781
2017-12-30,34104
2017-12-31,34104
2018-01-01,34104
2018-01-02,34104
2018-01-03,34104
2018-01-04,32468
2018-01-05,32468
2018-01-06,32468
2018-01-07,31424
2018-01-08,31424
2018-01-09,31424
2018-01-10,31424
2018-01-11,31424
2018-01-12,29953
2018-01-13,29953
2018-01-14,29953
2018-01-15,29953
2018-01-16,28455
2018-01-17,28455
2018-01-18,28455
2018-01-19,28455
2018-01-20,28419
2018-01-21,28419
2018-01-22,28419
2018-01-23,28419
2018-01-24,28419
2018-01-25,28168
2018-01-26,28168
2018-01-27,28168
2018-01-28,28168
2018-01-29,28168
2018-01-30,27781
2018-02-01,27781
2018-02-02,27781
2018-02-04,27804
2018-02-05,27804
2018-02-06,27804
2018-02-07,27804
2018-02-08,27804
2018-02-09,27804
2018-02-10,27741
2018-02-11,27741
2018-02-12,27741
2018-02-13,27741
2018-02-14,27741
2018-02-15,27948
2018-02-16,27948
2018-02-17,27948
2018-02-18,27948
2018-02-19,27948
2018-02-20,27914
2018-02-21,27914
2018-02-22,27914
2018-02-23,27914
2018-02-24,27914
2018-02-25,28661
2018-02-26,28661
2018-02-27,28661
2018-02-28,28661
2018-03-01,28661
2018-03-02,27558
2018-03-03,27558
2018-03-04,27558
2018-03-05,27558
2018-03-06,27558
2018-03-07,26638
2018-03-08,26638
2018-03-09,26638
2018-03-10,26638
2018-03-11,26638
2018-03-12,26193
2018-03-13,26193
2018-03-14,26193
2018-03-15,26193
2018-03-16,26193
2018-03-17,26311
2018-03-18,26311
2018-03-19,26311
2018-03-20,26311
2018-03-21,26311
2018-03-23,26311
2018-03-24,25194
2018-03-26,25194
2018-03-27,25194
2018-03-28,25194
2018-03-29,24835
2018-03-30,24835
2018-03-31,24835
2018-04-01,24835
2018-04-02,24835
2018-04-03,24835
2018-04-04,24862
2018-04-05,24862
2018-04-06,24862
2018-04-08,24862
2018-04-09,24862
2018-04-10,24264
2018-04-11,24264
2018-04-12,24264
2018-04-13,24264
2018-04-14,24264
2018-04-16,24331
2018-04-17,24331
2018-04-18,24331
2018-04-19,24331
2018-04-20,24331
2018-04-21,23230
2018-04-22,23230
2018-04-23,23230
2018-04-24,23230
2018-04-25,23230
2018-04-26,23230
2018-04-27,23676
2018-04-28,23676
2018-04-29,23676
2018-04-30,23676
2018-05-01,23676
2018-05-02,23966
2018-05-03,23966
2018-05-04,23966
2018-05-05,23966
2018-05-06,23966
2018-05-07,23398
2018-05-08,23398
2018-05-09,23398
2018-05-10,23398
2018-05-11,23398
2018-05-12,23398
2018-05-13,23788
2018-05-14,23788
2018-05-15,23788
2018-05-16,23788
2018-05-17,23788
2018-05-18,23865
2018-05-19,23865
2018-05-20,23865
2018-05-21,23865
2018-05-22,23865
2018-05-23,24261
2018-05-24,24261
2018-05-25,24261
2018-05-26,24261
2018-05-27,24261
2018-05-28,24312
2018-05-29,24312
2018-05-30,24312
2018-05-31,24312
2018-06-01,24312
2018-06-02,24385
2018-06-03,24385
2018-06-04,24385
2018-06-05,24385
2018-06-06,24385
2018-06-07,24385
2018-06-08,24385
2018-06-09,24814
2018-06-10,24814
2018-06-11,24814
2018-06-12,24814
2018-06-13,24814
2018-06-14,24666
2018-06-15,24666
2018-06-16,24666
2018-06-17,24666
2018-06-18,24666
2018-06-19,24791
2018-06-20,24791
2018-06-21,24791
2018-06-22,24791
2018-06-23,24791
2018-06-24,24791
2018-06-25,25039
2018-06-26,25039
2018-06-27,25039
2018-06-28,25039
2018-06-29,25039
2018-06-30,25039
2018-07-01,25090
2018-07-02,25090
2018-07-03,25090
2018-07-04,25090
2018-07-05,25090
2018-07-06,25238
2018-07-07,25238
2018-07-08,25238
2018-07-09,25238
2018-07-10,24643
2018-07-11,24643
2018-07-12,24643
2018-07-13,24643
2018-07-14,24643
2018-07-15,24718
2018-07-16,24718
2018-07-17,24718
2018-07-18,24718
2018-07-19,24765
2018-07-20,24765
2018-07-21,24765
2018-07-22,24888
2018-07-23,24888
2018-07-24,24888
2018-07-25,24888
2018-07-26,25074
2018-07-27,25074
2018-07-28,25074
2018-07-29,25182
2018-07-30,25182
2018-07-31,25182
2018-08-01,25462
2018-08-02,25462
2018-08-03,25462
2018-08-04,25246
2018-08-05,25246
2018-08-06,25246
2018-08-07,25311
2018-08-08,25311
2018-08-09,25311
2018-08-10,25924
2018-08-11,25924
2018-08-12,25924
2018-08-14,25442
2018-08-16,25442
2018-08-17,25660
2018-08-18,25660
2018-08-19,25660
2018-08-20,25498
2018-08-21,25498
2018-08-22,25498
2018-08-23,25498
2018-08-24,25348
2018-08-25,25348
2018-08-26,25348
2018-08-27,24972
2018-08-28,24972
2018-08-29,24972
2018-08-30,24829
2018-08-31,24829
2018-09-01,24829
2018-09-02,24799
2018-09-03,24799
2018-09-04,24799
2018-09-05,25795
2018-09-06,25795
2018-09-07,25795
2018-09-08,26670
2018-09-09,26670
2018-09-10,26670
2018-09-11,26670
2018-09-12,27535
2018-09-13,27535
2018-09-14,27535
2018-09-15,27510
2018-09-16,27510
2018-09-17,27510
2018-09-18,27510
2018-09-19,27411
2018-09-20,27411
2018-09-21,27411
2018-09-22,27515
2018-09-23,27515
2018-09-24,27515
2018-09-25,27645
2018-09-26,27645
2018-09-27,27645
2018-09-28,27739
2018-09-29,27739
2018-09-30,27739
2018-10-02,28116
2018-10-03,28116
2018-10-04,28067
2018-10-05,28067
2018-10-06,27942
2018-10-07,27942
2018-10-08,27942
2018-10-09,27942
2018-10-10,27670
2018-10-11,27670
2018-10-12,27670
2018-10-13,27839
2018-10-14,27839
2018-10-15,27839
2018-10-16,27342
2018-10-17,27342
2018-10-18,27342
2018-10-19,27431
2018-10-20,27431
2018-10-21,27431
2018-10-22,27431
2018-10-23,26310
2018-10-24,26310
2018-10-25,26310
2018-10-26,25237
2018-10-27,25237
2018-10-28,25237
2018-10-29,24881
2018-10-30,24881
2018-10-31,25041
2018-11-01,25041
2018-11-03,25654
2018-11-04,25654
2018-11-05,26596
2018-11-06,26596
2018-11-07,27713
2018-11-08,27713
2018-11-09,28838
2018-11-10,30002
2018-11-11,30002
2018-11-12,31020
2018-11-13,31020
2018-11-14,32170
2018-11-15,33370
2018-11-16,33370
2018-11-17,34447
2018-11-18,34447
2018-11-19,35807
2018-11-20,37240
2018-11-21,37240
2018-11-22,38729
2018-11-23,38729
2018-11-24,40329
2018-11-25,40329
2018-11-26,41952
2018-11-27,43877
2018-11-28,43877
2018-11-29,45242
2018-12-01,46454
2018-12-02,46454
2018-12-03,48281
2018-12-04,48281
2018-12-05,50047
2018-12-07,50865
2018-12-09,51144
2018-12-10,51144
2018-12-11,53040
2018-12-12,53040
2018-12-13,54963
2018-12-14,54963
2018-12-15,56534
2018-12-16,57580
2018-12-17,57580
2018-12-18,56362
2018-12-19,56362
2018-12-20,57793
2018-12-21,57793
2018-12-22,57793
2018-12-23,56997
2018-12-24,56997
2018-12-25,56997
2018-12-26,54445
2018-12-27,54445
2018-12-28,51937
2018-12-29,49433
2018-12-30,49433
2018-12-31,46985
2019-01-01,46985
2019-01-02,45296
2019-01-03,45296
2019-01-04,44125
2019-01-05,42769
2019-01-06,41269
2019-01-08,41269
2019-01-10,38215
2019-01-11,38215
2019-01-12,36304
2019-01-13,34578
2019-01-14,33186
2019-01-15,31705
2019-01-16,30181
2019-01-17,28770
2019-01-18,27441
2019-01-19,26184
2019-01-20,24972
2019-01-21,23767
2019-01-22,22578
2019-01-23,21528
2019-01-24,20612
2019-01-25,19581
2019-01-26,18644
2019-01-27,17780
2019-01-28,16994
2019-01-29,16144
2019-01-30,15412
2019-01-31,15412
2019-02-01,14641
2019-02-02,13988
2019-02-03,13288
2019-02-04,13288
2019-02-05,12623
2019-02-06,12072
2019-02-07,11468
2019-02-08,10938
2019-02-09,10459
2019-02-10,10089
2019-02-11,9787
2019-02-12,9787
2019-02-13,9297
2019-02-14,9297
2019-02-15,8847
2019-02-16,8847
2019-02-17,8404
2019-02-18,8404
2019-02-19,7983
2019-02-20,7983
2019-02-21,7613
2019-02-22,7613
2019-02-23,7232
2019-02-24,6870
2019-02-25,6870
2019-02-26,6559
2019-02-27,6559
2019-02-28,6559
2019-03-01,6406
2019-03-02,6406
2019-03-03,6355
2019-03-04,6355
2019-03-05,6063
2019-03-06,6063
2019-03-07,5759
2019-03-08,5759
2019-03-09,5537
2019-03-10,5537
2019-03-11,5277
2019-03-12,5121
2019-03-13,5121
2019-03-14,4923
2019-03-15,4923
2019-03-16,4923
2019-03-17,4744
2019-03-18,4744
2019-03-19,4694
2019-03-20,4694
2019-03-21,4596
2019-03-22,4596
2019-03-23,4450
2019-03-24,4450
2019-03-25,4450
2019-03-26,4237
2019-03-27,4237
2019-03-28,4237
2019-03-29,4067
2019-03-30,4067
2019-03-31,4067
2019-04-01,3959
2019-04-02,3959
2019-04-03,3959
2019-04-04,3928
2019-04-05,3928
2019-04-06,3928
2019-04-07,3766
2019-04-08,3766
2019-04-09,3766
2019-04-10,3810
2019-04-11,3810
2019-04-12,3713
2019-04-13,3713
2019-04-14,3622
2019-04-15,3622
2019-04-16,3478
