date_obj,Bronze%20mace price
2019-08-26,39
2019-08-26,39
2019-08-27,39
2019-08-27,39
2019-08-28,38
2019-08-29,38
2019-08-30,39
2019-08-31,39
2019-09-01,38
2019-09-02,38
2019-09-03,38
2019-09-04,38
2019-09-05,39
2019-09-06,39
2019-09-07,38
2019-09-08,38
2019-09-09,38
2019-09-10,38
2019-09-11,38
2019-09-12,39
2019-09-13,39
2019-09-14,39
2019-09-15,39
2019-09-16,38
2019-09-17,38
2019-09-18,36
2019-09-19,36
2019-09-20,34
2019-09-21,34
2019-09-22,32
2019-09-23,30
2019-09-24,30
2019-09-25,30
2019-09-26,30
2019-09-27,30
2019-09-28,30
2019-09-29,30
2019-09-30,30
2019-10-01,31
2019-10-02,31
2019-10-03,30
2019-10-04,30
2019-10-05,31
2019-10-06,33
2019-10-07,33
2019-10-08,35
2019-10-09,35
2019-10-10,36
2019-10-11,36
2019-10-12,36
2019-10-13,34
2019-10-14,34
2019-10-15,32
2019-10-16,32
2019-10-17,32
2019-10-18,33
2019-10-19,33
2019-10-20,35
2019-10-21,35
2019-10-22,37
2019-10-23,37
2019-10-24,38
2019-10-25,38
2019-10-26,40
2019-10-27,40
2019-10-28,40
2019-10-29,40
2019-10-30,40
2019-10-31,40
2019-11-01,40
2019-11-02,40
2019-11-03,40
2019-11-04,39
2019-11-05,39
2019-11-06,37
2019-11-07,37
2019-11-08,35
2019-11-09,35
2019-11-10,34
2019-11-11,34
2019-11-12,34
2019-11-13,36
2019-11-14,36
2019-11-15,38
2019-11-16,39
2019-11-17,39
2019-11-18,38
2019-11-19,38
2019-11-20,39
2019-11-21,39
2019-11-22,39
2019-11-23,39
2019-11-24,39
2019-11-25,39
2019-11-26,39
2019-11-27,39
2019-11-28,40
2019-11-29,40
2019-11-30,40
2019-12-01,40
2019-12-02,40
2019-12-03,40
2019-12-04,40
2019-12-05,40
2019-12-06,40
2019-12-07,41
2019-12-08,41
2019-12-09,41
2019-12-10,41
2019-12-11,41
2019-12-12,39
2019-12-13,39
2019-12-14,39
2019-12-15,39
2019-12-16,38
2019-12-17,38
2019-12-18,38
2019-12-19,38
2019-12-20,37
2019-12-21,37
2019-12-22,38
2019-12-23,38
2019-12-24,40
2019-12-25,40
2019-12-26,40
2019-12-27,40
2019-12-28,39
2019-12-29,39
2019-12-30,39
2019-12-31,39
2020-01-01,40
2020-01-02,40
2020-01-03,39
2020-01-04,39
2020-01-05,40
2020-01-06,40
2020-01-07,39
2020-01-08,39
2020-01-09,38
2020-01-10,38
2020-01-11,36
2020-01-12,36
2020-01-13,35
2020-01-14,35
2020-01-15,36
2020-01-16,36
2020-01-17,38
2020-01-18,38
2020-01-19,38
2020-01-20,38
2020-01-21,37
2020-01-22,37
2020-01-23,37
2020-01-24,37
2020-01-25,38
2020-01-26,38
2020-01-27,38
2020-01-28,38
2020-01-29,39
2020-01-30,39
2020-01-31,39
2020-02-01,39
2020-02-02,39
2020-02-03,39
2020-02-04,39
2020-02-05,39
2020-02-06,40
2020-02-07,40
2020-02-08,40
2020-02-09,40
2020-02-10,39
2020-02-11,39
2020-02-12,38
2020-02-13,38
2020-02-14,37
2020-02-15,37
2020-02-16,37
2020-02-17,38
2020-02-18,38
2020-02-19,39
2020-02-20,37
2020-02-21,37
2020-02-22,36
2020-02-23,36
2020-02-24,36
2020-02-25,36
2020-02-26,37
2020-02-27,37
2020-02-28,36
2020-02-29,36
2020-03-01,37
2020-03-02,37
2020-03-03,38
2020-03-04,38
2020-03-05,37
2020-03-06,37
2020-03-07,36
2020-03-08,37
2020-03-09,39
2020-03-10,40
2020-03-11,40
2020-03-12,40
2020-03-13,40
2020-03-14,40
2020-03-15,40
2020-03-16,40
2020-03-17,40
2020-03-18,40
2020-03-19,40
2020-03-20,40
2020-03-21,38
2020-03-22,40
2020-03-23,40
2020-03-24,41
2020-03-25,40
2020-03-26,40
2020-03-27,39
2020-03-28,39
2020-03-29,38
2020-03-30,38
2020-03-31,38
2020-04-01,38
2020-04-02,37
2020-04-03,37
2020-04-04,37
2020-04-05,37
2020-04-06,38
2020-04-07,37
2020-04-08,36
2020-04-09,34
2020-04-10,34
2020-04-11,34
2020-04-12,35
2020-04-13,37
2020-04-14,38
2020-04-15,38
2020-04-16,38
2020-04-17,37
2020-04-18,37
2020-04-19,36
2020-04-20,36
2020-04-21,36
2020-04-22,35
2020-04-23,34
2020-04-24,34
2020-04-25,33
2020-04-26,32
2020-04-27,31
2020-04-28,30
2020-04-29,29
2020-04-30,31
2020-05-01,31
2020-05-02,33
2020-05-03,35
2020-05-04,35
2020-05-05,37
2020-05-06,39
2020-05-07,41
2020-05-08,41
2020-05-09,42
2020-05-10,42
2020-05-11,42
2020-05-12,45
2020-05-13,48
