date_obj,Primordial%20crystal price
2015-12-15,26489980
2015-12-16,26489980
2015-12-17,26489980
2015-12-18,26988590
2015-12-19,26988590
2015-12-20,26988590
2015-12-21,26988590
2015-12-22,26988590
2015-12-23,26988590
2015-12-24,26988590
2015-12-25,27521986
2015-12-26,27521986
2015-12-27,27521986
2015-12-28,27521986
2015-12-29,27521986
2015-12-30,27521986
2015-12-31,27521986
2016-01-01,28042354
2016-01-02,28042354
2016-01-03,28042354
2016-01-04,28042354
2016-01-05,28042354
2016-01-06,28042354
2016-01-07,28042354
2016-01-08,28219249
2016-01-09,28219249
2016-01-10,28219249
2016-01-11,28219249
2016-01-12,28219249
2016-01-13,28219249
2016-01-14,28219249
2016-01-15,28187519
2016-01-16,28187519
2016-01-17,28187519
2016-01-18,28187519
2016-01-19,28187519
2016-01-20,28187519
2016-01-21,28324648
2016-01-22,28324648
2016-01-23,28324648
2016-01-24,28324648
2016-01-25,29243289
2016-01-26,29243289
2016-01-27,29243289
2016-01-28,29243289
2016-01-29,29243289
2016-01-30,29243289
2016-01-31,29243289
2016-02-01,28986072
2016-02-02,28986072
2016-02-03,28986072
2016-02-04,28986072
2016-02-05,28986072
2016-02-06,28986072
2016-02-07,28986072
2016-02-08,28986072
2016-02-09,28986072
2016-02-10,27863121
2016-02-11,27863121
2016-02-12,27863121
2016-02-13,27863121
2016-02-14,27863121
2016-02-15,27863121
2016-02-16,27863121
2016-02-17,27863121
2016-02-18,27863121
2016-02-19,27470033
2016-02-20,27470033
2016-02-21,27470033
2016-02-22,27470033
2016-02-23,27470033
2016-02-24,27470033
2016-02-25,27470033
2016-02-26,27470033
2016-02-27,26358843
2016-02-28,26358843
2016-02-29,26358843
2016-03-01,26358843
2016-03-02,26358843
2016-03-03,26358843
2016-03-04,26358843
2016-03-05,26358843
2016-03-06,25601399
2016-03-07,25601399
2016-03-08,25601399
2016-03-09,25601399
2016-03-10,25601399
2016-03-11,25601399
2016-03-12,25601399
2016-03-13,25601399
2016-03-14,25601399
2016-03-15,25064765
2016-03-16,25064765
2016-03-17,25064765
2016-03-18,25064765
2016-03-19,25064765
2016-03-20,25064765
2016-03-21,25064765
2016-03-22,25064765
2016-03-23,24575075
2016-03-24,24575075
2016-03-25,24575075
2016-03-26,24575075
2016-03-27,24575075
2016-03-28,24575075
2016-03-29,24575075
2016-03-30,24575075
2016-03-31,24575075
2016-04-01,24575075
2016-04-02,23805091
2016-04-03,23805091
2016-04-04,23805091
2016-04-05,23805091
2016-04-06,23805091
2016-04-07,23805091
2016-04-08,23805091
2016-04-09,23805091
2016-04-10,23247364
2016-04-11,23247364
2016-04-12,23247364
2016-04-13,23247364
2016-04-14,23247364
2016-04-15,23247364
2016-04-16,23247364
2016-04-17,23504299
2016-04-18,23504299
2016-04-19,23504299
2016-04-20,23504299
2016-04-21,23504299
2016-04-22,23504299
2016-04-23,23504299
2016-04-24,24016621
2016-04-25,24016621
2016-04-26,24016621
2016-04-27,24016621
2016-04-28,24016621
2016-04-29,24819604
2016-04-30,24819604
2016-05-01,24819604
2016-05-02,24819604
2016-05-03,24819604
2016-05-04,24819604
2016-05-05,25058524
2016-05-06,25058524
2016-05-07,25058524
2016-05-08,25058524
2016-05-09,25722947
2016-05-10,25722947
2016-05-11,25722947
2016-05-12,25722947
2016-05-13,26572567
2016-05-14,26572567
2016-05-15,26572567
2016-05-16,26572567
2016-05-17,26572567
2016-05-18,27047239
2016-05-19,27047239
2016-05-22,27047239
2016-05-23,27490317
2016-05-24,27490317
2016-05-25,27490317
2016-05-26,27490317
2016-05-27,27490317
2016-05-28,27729726
2016-05-29,27729726
2016-05-30,27729726
2016-05-31,27729726
2016-06-01,28388080
2016-06-02,28388080
2016-06-03,28388080
2016-06-04,28388080
2016-06-05,28388080
2016-06-06,28388080
2016-06-07,28388080
2016-06-08,28483710
2016-06-09,28483710
2016-06-10,28483710
2016-06-11,28483710
2016-06-12,28483710
2016-06-13,28483710
2016-06-14,28483710
2016-06-15,28483710
2016-06-16,28026504
2016-06-17,28026504
2016-06-18,28026504
2016-06-19,28026504
2016-06-20,28026504
2016-06-21,28026504
2016-06-22,28026504
2016-06-23,27474439
2016-06-24,27474439
2016-06-25,27474439
2016-06-26,27474439
2016-06-27,27474439
2016-06-28,27474439
2016-06-29,27474439
2016-06-30,27474439
2016-07-01,27474439
2016-07-02,26472337
2016-07-03,26472337
2016-07-04,26472337
2016-07-05,26472337
2016-07-06,26472337
2016-07-07,26472337
2016-07-08,26472337
2016-07-09,26746695
2016-07-10,26746695
2016-07-11,26746695
2016-07-12,26746695
2016-07-13,26746695
2016-07-14,26746695
2016-07-15,26746695
2016-07-16,26746695
2016-07-17,26494322
2016-07-18,26494322
2016-07-23,26494322
2016-07-24,26494322
2016-07-25,26494322
2016-07-26,26494322
2016-07-27,26288724
2016-07-28,26288724
2016-07-29,26288724
2016-07-30,26288724
2016-07-31,26288724
2016-08-01,26288724
2016-08-02,26288724
2016-08-03,26932069
2016-08-04,26932069
2016-08-05,26932069
2016-08-06,26932069
2016-08-07,26932069
2016-08-08,26932069
2016-08-09,26932069
2016-08-10,26932069
2016-08-11,26806558
2016-08-12,26806558
2016-08-13,26806558
2016-08-14,26806558
2016-08-15,26806558
2016-08-16,26806558
2016-08-17,26806558
2016-08-18,26806558
2016-08-19,26906718
2016-08-20,26906718
2016-08-21,26906718
2016-08-22,26906718
2016-08-23,26906718
2016-08-24,26906718
2016-08-25,26906718
2016-08-26,26906718
2016-08-28,25672019
2016-08-31,25672019
2016-09-01,25672019
2016-09-02,25672019
2016-09-03,25672019
2016-09-04,25616898
2016-09-05,25616898
2016-09-06,25616898
2016-09-07,25616898
2016-09-08,25616898
2016-09-09,25616898
2016-09-10,25616898
2016-09-11,25616898
2016-09-12,25616898
2016-09-13,25616898
2016-09-14,25616898
2016-09-15,25054448
2016-09-16,25054448
2016-09-17,25054448
2016-09-18,25054448
2016-09-19,25054448
2016-09-20,25054448
2016-09-21,25054448
2016-09-22,25264463
2016-09-23,25264463
2016-09-24,25264463
2016-09-25,25264463
2016-09-26,25264463
2016-09-27,25264463
2016-09-28,25264463
2016-09-29,25264463
2016-09-30,25552272
2016-10-01,25552272
2016-10-02,25552272
2016-10-03,25552272
2016-10-04,25552272
2016-10-05,25552272
2016-10-06,25552272
2016-10-07,25552272
2016-10-08,25552272
2016-10-09,25110359
2016-10-10,25110359
2016-10-11,25110359
2016-10-12,25110359
2016-10-13,25110359
2016-10-14,25110359
2016-10-15,25110359
2016-10-16,25423636
2016-10-17,25423636
2016-10-18,25423636
2016-10-19,25423636
2016-10-20,25423636
2016-10-21,25423636
2016-10-22,25423636
2016-10-23,25710625
2016-10-24,25710625
2016-10-25,25710625
2016-10-26,25710625
2016-10-27,25710625
2016-10-28,25710625
2016-10-29,26134807
2016-10-30,26134807
2016-10-31,26134807
2016-11-01,26134807
2016-11-02,26134807
2016-11-03,26134807
2016-11-04,26315284
2016-11-05,26315284
2016-11-06,26315284
2016-11-07,26315284
2016-11-08,26315284
2016-11-09,26315284
2016-11-10,26315284
2016-11-11,25960230
2016-11-12,25960230
2016-11-13,25960230
2016-11-14,25960230
2016-12-08,25451608
2016-12-09,25316466
2016-12-10,25316466
2016-12-11,25316466
2016-12-12,25316466
2016-12-13,25316466
2016-12-14,25316466
2016-12-15,25316466
2016-12-16,25316466
2016-12-17,24939723
2016-12-18,24939723
2016-12-19,24939723
2016-12-20,24939723
2016-12-21,24939723
2016-12-22,24939723
2016-12-23,25432449
2016-12-24,25432449
2016-12-25,25432449
2016-12-26,25432449
2016-12-27,25432449
2016-12-28,25432449
2016-12-29,26095612
2016-12-30,26095612
2016-12-31,26095612
2017-01-01,26095612
2017-01-02,26095612
2017-01-03,26698175
2017-01-04,26698175
2017-01-05,26698175
2017-01-06,26698175
2017-01-07,26698175
2017-01-08,26698175
2017-01-09,25912773
2017-01-10,25912773
2017-01-11,25912773
2017-01-12,25912773
2017-01-13,25912773
2017-01-14,25912773
2017-01-15,24752361
2017-01-16,24752361
2017-01-17,24752361
2017-01-18,24752361
2017-01-19,24752361
2017-01-20,24752361
2017-01-21,23599456
2017-01-22,23599456
2017-01-27,22633917
2017-01-28,22633917
2017-01-29,22633917
2017-01-30,22633917
2017-01-31,22633917
2017-02-01,21655582
2017-02-02,21655582
2017-02-03,21655582
2017-02-04,21655582
2017-02-05,21655582
2017-02-06,21889578
2017-02-07,21889578
2017-02-08,21889578
2017-02-09,21889578
2017-02-10,21889578
2017-02-11,22112037
2017-02-12,22112037
2017-02-13,22112037
2017-02-14,22112037
2017-02-15,22112037
2017-02-16,22390673
2017-02-18,22390673
2017-02-19,22390673
2017-02-20,22390673
2017-02-21,22390673
2017-02-22,22390673
2017-02-23,22092351
2017-02-24,22092351
2017-02-25,22092351
2017-02-26,22092351
2017-02-27,22092351
2017-02-28,22092351
2017-03-01,21258409
2017-03-02,21258409
2017-03-03,21258409
2017-03-04,21258409
2017-03-05,21258409
2017-03-06,21118157
2017-03-07,21118157
2017-03-08,21118157
2017-03-09,21118157
2017-03-10,21118157
2017-03-11,21118157
2017-03-12,20567867
2017-03-13,20567867
2017-03-14,20567867
2017-03-15,20567867
2017-03-16,20567867
2017-03-17,19645455
2017-03-18,19645455
2017-03-19,19645455
2017-03-20,19645455
2017-03-21,19645455
2017-03-22,19093984
2017-03-23,19093984
2017-03-24,19093984
2017-03-25,19093984
2017-03-26,19093984
2017-03-27,19820621
2017-03-28,19820621
2017-03-29,19820621
2017-03-30,19820621
2017-03-31,19820621
2017-04-01,19820621
2017-04-02,19620483
2017-04-03,19620483
2017-04-04,19620483
2017-04-12,20413036
2017-04-13,20413036
2017-04-14,20413036
2017-04-15,20754325
2017-04-16,20754325
2017-04-17,20754325
2017-04-18,20754325
2017-04-19,20975184
2017-04-20,20975184
2017-04-21,20975184
2017-04-22,20975184
2017-04-23,21214130
2017-04-24,21214130
2017-04-25,21214130
2017-04-26,21214130
2017-04-27,21214130
2017-04-28,21016024
2017-04-29,21016024
2017-04-30,21016024
2017-05-01,21016024
2017-05-02,21016024
2017-05-03,20844185
2017-05-04,20844185
2017-05-05,20844185
2017-05-06,21493804
2017-05-07,21493804
2017-05-08,21493804
2017-05-09,22276689
2017-05-10,22276689
2017-05-11,22276689
2017-05-12,22276689
2017-05-13,22276689
2017-05-14,21637751
2017-05-15,21637751
2017-05-16,21637751
2017-05-17,21637751
2017-05-18,21637751
2017-05-19,21490766
2017-05-20,21490766
2017-05-21,21490766
2017-05-22,21490766
2017-05-23,21490766
2017-05-24,21610875
2017-05-25,21610875
2017-05-26,21610875
2017-05-27,21610875
2017-05-28,21610875
2017-05-29,21143479
2017-05-30,21143479
2017-05-31,21143479
2017-06-01,21143479
2017-06-02,21130599
2017-06-03,21130599
2017-06-06,21468944
2017-06-07,21468944
2017-06-08,21468944
2017-06-09,21468944
2017-06-10,21468944
2017-06-11,20887415
2017-06-12,20887415
2017-06-13,20887415
2017-06-14,20887415
2017-06-15,20887415
2017-06-16,20112508
2017-06-17,20112508
2017-06-18,20112508
2017-06-19,20112508
2017-06-20,20112508
2017-06-21,20233382
2017-06-22,20233382
2017-06-23,20233382
2017-06-24,20233382
2017-06-25,20233382
2017-06-26,20233382
2017-06-27,19535183
2017-06-28,19535183
2017-06-29,19535183
2017-06-30,19535183
2017-07-01,19535183
2017-07-02,19535183
2017-07-03,19290353
2017-07-04,19290353
2017-07-05,19290353
2017-07-06,19290353
2017-07-07,19290353
2017-07-08,19290353
2017-07-13,19104292
2017-07-14,19104292
2017-07-15,18436281
2017-07-16,18436281
2017-07-17,18436281
2017-07-18,18436281
2017-07-19,18436281
2017-07-20,18405108
2017-07-21,18405108
2017-07-22,18405108
2017-07-23,18405108
2017-07-24,18824538
2017-07-25,18824538
2017-07-26,18824538
2017-07-27,18824538
2017-07-28,19185830
2017-07-29,19185830
2017-07-30,19185830
2017-07-31,19185830
2017-08-01,19185830
2017-08-02,18840806
2017-08-03,18840806
2017-08-04,18840806
2017-08-05,18840806
2017-08-06,18840806
2017-08-09,18732334
2017-08-10,18732334
2017-08-11,18732334
2017-08-12,18394468
2017-08-13,18394468
2017-08-14,18394468
2017-08-15,18394468
2017-08-16,18394468
2017-08-17,18030613
2017-08-18,18030613
2017-08-19,18030613
2017-08-20,18030613
2017-08-22,18118980
2017-08-23,18118980
2017-08-24,18118980
2017-08-25,18118980
2017-08-26,18083915
2017-08-27,18083915
2017-08-28,18083915
2017-08-29,18083915
2017-08-30,18129199
2017-08-31,18129199
2017-09-01,18129199
2017-09-02,18631254
2017-09-03,18631254
2017-09-04,18631254
2017-09-05,19433227
2017-09-06,19433227
2017-09-07,19433227
2017-09-08,20086033
2017-09-09,20086033
2017-09-10,20086033
2017-09-11,20533686
2017-09-12,20533686
2017-09-13,20533686
2017-09-14,20533686
2017-09-15,20533686
2017-09-16,20533686
2017-09-17,19930762
2017-09-19,19930762
2017-09-20,19930762
2017-09-21,19930762
2017-09-22,19731837
2017-09-23,19731837
2017-09-24,19731837
2017-09-25,19731837
2017-09-26,19737144
2017-09-27,19737144
2017-09-28,19737144
2017-09-29,19737144
2017-09-30,19972421
2017-10-01,19972421
2017-10-02,19972421
2017-10-03,19972421
2017-10-04,20374782
2017-10-05,20374782
2017-10-06,20374782
2017-10-07,20374782
2017-10-08,20374782
2017-10-09,20242868
2017-10-10,20242868
2017-10-11,20242868
2017-10-12,20242868
2017-10-13,20242868
2017-10-14,20019037
2017-10-15,20019037
2017-10-16,20019037
2017-10-17,20019037
2017-10-18,20019037
2017-10-19,20114585
2017-10-20,20114585
2017-10-21,20114585
2017-10-22,20114585
2017-10-23,20114585
2017-10-24,20018771
2017-10-25,20018771
2017-10-26,20018771
2017-10-27,20018771
2017-10-28,20190617
2017-10-29,20190617
2017-10-30,20190617
2017-10-31,20643846
2017-11-01,20643846
2017-11-02,20643846
2017-11-03,20643846
2017-11-04,20620581
2017-11-05,20620581
2017-11-06,20620581
2017-11-07,20620581
2017-11-08,20620581
2017-11-09,20240481
2017-11-10,20240481
2017-11-11,20240481
2017-11-12,20240481
2017-11-13,20240481
2017-11-14,20240481
2017-11-15,19981258
2017-11-16,19981258
2017-11-17,19981258
2017-11-18,19981258
2017-11-19,19981258
2017-11-20,19400671
2017-11-21,19400671
2017-11-22,19400671
2017-11-23,19400671
2017-11-24,19400671
2017-11-25,19090364
2017-11-26,19090364
2017-11-27,19090364
2017-11-28,19090364
2017-11-29,19090364
2017-11-30,19090364
2017-12-01,18327551
2017-12-02,18327551
2017-12-03,18327551
2017-12-04,18327551
2017-12-05,18816533
2017-12-06,18816533
2017-12-07,18816533
2017-12-08,18816533
2017-12-09,18816533
2017-12-10,19123315
2017-12-11,19123315
2017-12-12,19123315
2017-12-14,19123315
2017-12-15,19456741
2017-12-16,19456741
2017-12-17,19456741
2017-12-18,19456741
2017-12-19,19456741
2017-12-20,19349344
2017-12-21,19349344
2017-12-22,19349344
2017-12-23,19911093
2017-12-24,19911093
2017-12-25,19911093
2017-12-26,19911093
2017-12-27,20345297
2017-12-28,20345297
2017-12-29,20345297
2017-12-30,20345297
2017-12-31,20345297
2018-01-01,20139698
2018-01-02,20139698
2018-01-03,20139698
2018-01-04,20139698
2018-01-05,19608340
2018-01-06,19608340
2018-01-07,19608340
2018-01-08,19773996
2018-01-09,19773996
2018-01-10,19773996
2018-01-11,20576609
2018-01-12,20576609
2018-01-13,20576609
2018-01-14,20576609
2018-01-15,20872135
2018-01-16,20872135
2018-01-17,20872135
2018-01-18,20872135
2018-01-19,20872135
2018-01-20,20458355
2018-01-21,20458355
2018-01-22,20458355
2018-01-23,20620326
2018-01-24,20926177
2018-01-25,20926177
2018-01-26,21078340
2018-01-27,21078340
2018-01-28,21323414
2018-01-29,21323414
2018-01-31,21409537
2018-02-01,21409537
2018-02-02,21020036
2018-02-03,21020036
2018-02-04,20677498
2018-02-05,20677498
2018-02-06,20569156
2018-02-07,20569156
2018-02-08,20649159
2018-02-09,20649159
2018-02-10,20649159
2018-02-11,20574205
2018-02-13,20257884
2018-02-14,20257884
2018-02-15,20500065
2018-02-16,20500065
2018-02-17,20683149
2018-02-18,20683149
2018-02-19,21179850
2018-02-20,21179850
2018-02-21,21332454
2018-02-22,21332454
2018-02-23,21600904
2018-02-24,21600904
2018-02-25,22210130
2018-02-26,22210130
2018-02-27,22143024
2018-02-28,22143024
2018-03-01,22143024
2018-03-02,22189158
2018-03-03,22189158
2018-03-04,22369740
2018-03-05,22369740
2018-03-06,22448171
2018-03-07,22448171
2018-03-08,22665919
2018-03-09,22665919
2018-03-10,22630060
2018-03-11,22630060
2018-03-12,22530457
2018-03-13,22530457
2018-03-14,22530457
2018-03-15,22590965
2018-03-16,22590965
2018-03-17,22825391
2018-03-18,22825391
2018-03-19,22825391
2018-03-20,22973386
2018-03-21,22973386
2018-03-23,23037591
2018-03-24,23037591
2018-03-26,23377498
2018-03-27,23377498
2018-03-28,23502947
2018-03-29,23502947
2018-03-30,23502947
2018-03-31,23089973
2018-04-01,23089973
2018-04-02,23079603
2018-04-03,23079603
2018-04-04,23121593
2018-04-05,23121593
2018-04-06,23121593
2018-04-08,23250615
2018-04-09,23613141
2018-04-10,23613141
2018-04-11,23957375
2018-04-12,23957375
2018-04-13,23957375
2018-04-14,23873760
2018-04-15,23873760
2018-04-16,24129263
2018-04-17,24129263
2018-04-18,24129263
2018-04-19,24156124
2018-04-20,24156124
2018-04-21,24235274
2018-04-22,24235274
2018-04-23,24235274
2018-04-24,24363554
2018-04-25,24363554
2018-04-26,24683070
2018-04-27,24683070
2018-04-28,25108846
2018-04-29,25108846
2018-04-30,25655700
2018-05-01,25655700
2018-05-02,25655700
2018-05-03,25591823
2018-05-04,25591823
2018-05-05,25910267
2018-05-06,25910267
2018-05-07,25910267
2018-05-08,25910267
2018-05-09,25113125
2018-05-10,25113125
2018-05-11,23964169
2018-05-12,23964169
2018-05-13,23957861
2018-05-14,23957861
2018-05-15,24135384
2018-05-16,24135384
2018-05-17,24333628
2018-05-18,24333628
2018-05-19,24611315
2018-05-20,24611315
2018-05-21,24731601
2018-05-22,24731601
2018-05-23,24716304
2018-05-24,24716304
2018-05-25,24716304
2018-05-26,25188192
2018-05-27,25188192
2018-05-28,25188192
2018-05-29,25174667
2018-05-30,25174667
2018-05-31,25174667
2018-06-01,24695948
2018-06-02,24695948
2018-06-03,24102227
2018-06-04,24102227
2018-06-05,23636947
2018-06-06,23636947
2018-06-07,22647198
2018-06-08,22647198
2018-06-09,22316370
2018-06-10,22766132
2018-06-11,22766132
2018-06-12,22782879
2018-06-13,22782879
2018-06-14,22885435
2018-06-15,22885435
2018-06-16,23616169
2018-06-17,24251581
2018-06-18,24251581
2018-06-19,24391740
2018-06-20,24391740
2018-06-21,24713867
2018-06-22,25182659
2018-06-23,25182659
2018-06-24,25627986
2018-06-25,25627986
2018-06-26,25657988
2018-06-27,25657988
2018-06-28,24919001
2018-06-29,24919001
2018-06-30,24142176
2018-07-01,24142176
2018-07-02,24310032
2018-07-03,24310032
2018-07-04,24529329
2018-07-05,24529329
2018-07-06,25121877
2018-07-07,25121877
2018-07-08,25945172
2018-07-09,25945172
2018-07-10,26338116
2018-07-11,26338116
2018-07-12,26338116
2018-07-13,26154594
2018-07-14,26519211
2018-07-15,26519211
2018-07-16,26762017
2018-07-17,26762017
2018-07-18,26845317
2018-07-19,26845317
2018-07-20,26845317
2018-07-21,26474441
2018-07-22,26815743
2018-07-23,26815743
2018-07-24,26803431
2018-07-25,26803431
2018-07-26,26621161
2018-07-27,26621161
2018-07-28,25668155
2018-07-29,25668155
2018-07-30,26061746
2018-07-31,26561746
2018-08-01,26561746
2018-08-02,27212664
2018-08-03,27212664
2018-08-04,27861126
2018-08-05,27861126
2018-08-06,27837571
2018-08-07,27837571
2018-08-08,27270878
2018-08-09,27270878
2018-08-10,27270878
2018-08-11,26339517
2018-08-12,26339517
2018-08-14,25935797
2018-08-16,25720409
2018-08-17,24990815
2018-08-18,24990815
2018-08-19,25553504
2018-08-20,26413227
2018-08-21,26413227
2018-08-22,26413227
2018-08-23,26443572
2018-08-24,26443572
2018-08-25,26528706
2018-08-26,26528706
2018-08-27,26528706
2018-08-28,26462296
2018-08-29,26462296
2018-08-30,26462296
2018-08-31,26281407
2018-09-01,26281407
2018-09-02,26472832
2018-09-03,26472832
2018-09-04,26723193
2018-09-05,26723193
2018-09-06,26723193
2018-09-07,26864441
2018-09-08,26864441
2018-09-09,26864441
2018-09-10,26735217
2018-09-11,26735217
2018-09-12,26735217
2018-09-13,25808147
2018-09-14,25808147
2018-09-15,26050776
2018-09-16,26050776
2018-09-17,26603907
2018-09-18,26603907
2018-09-19,26603907
2018-09-20,26244715
2018-09-21,26244715
2018-09-22,26543515
2018-09-23,26543515
2018-09-24,27185081
2018-09-25,27185081
2018-09-26,27410314
2018-09-27,27410314
2018-09-28,27367162
2018-09-29,27367162
2018-09-30,27448801
2018-10-02,27448801
2018-10-03,27303415
2018-10-04,27303415
2018-10-05,27303415
2018-10-06,27341336
2018-10-07,27341336
2018-10-08,27341336
2018-10-09,27402720
2018-10-10,27402720
2018-10-11,27581076
2018-10-12,27581076
2018-10-13,27658883
2018-10-14,27658883
2018-10-15,27999851
2018-10-16,27999851
2018-10-17,28252487
2018-10-18,28252487
2018-10-19,28048191
2018-10-20,28048191
2018-10-21,28048191
2018-10-22,28112174
2018-10-23,28112174
2018-10-24,28292079
2018-10-25,28292079
2018-10-26,28380338
2018-10-27,28380338
2018-10-28,28541738
2018-10-29,28541738
2018-10-30,28541738
2018-10-31,28331701
2018-11-01,28331701
2018-11-03,28301575
2018-11-04,28483751
2018-11-05,28506073
2018-11-06,28506073
2018-11-07,28386024
2018-11-08,28386024
2018-11-09,28386024
2018-11-10,28382855
2018-11-11,28382855
2018-11-12,28483811
2018-11-13,28483811
2018-11-14,28404798
2018-11-15,28404798
2018-11-16,27748372
2018-11-17,27748372
2018-11-18,27295895
2018-11-19,27295895
2018-11-20,26751502
2018-11-21,26751502
2018-11-22,25872591
2018-11-23,25872591
2018-11-24,24674349
