date_obj,Piscarilius%20hood price
2017-06-24,61654
2017-06-25,61654
2017-06-26,61654
2017-06-27,61654
2017-06-28,61654
2017-06-29,61654
2017-06-30,61654
2017-07-01,61654
2017-07-02,61654
2017-07-03,61654
2017-07-04,58820
2017-07-05,58820
2017-07-06,58820
2017-07-07,58820
2017-07-08,58820
2017-07-13,58820
2017-07-14,58820
2017-07-15,58820
2017-07-16,58820
2017-07-17,56673
2017-07-18,56673
2017-07-19,56673
2017-07-20,56673
2017-07-21,56673
2017-07-22,56673
2017-07-23,56673
2017-07-24,56673
2017-07-25,56673
2017-07-26,56673
2017-07-27,56673
2017-07-28,55772
2017-07-29,55772
2017-07-30,55772
2017-07-31,55772
2017-08-01,55772
2017-08-02,55772
2017-08-03,55772
2017-08-04,55772
2017-08-05,55772
2017-08-06,55772
2017-08-09,53221
2017-08-10,53221
2017-08-11,53221
2017-08-12,53221
2017-08-13,53221
2017-08-14,53221
2017-08-15,53221
2017-08-17,53221
2017-08-18,53221
2017-08-19,53221
2017-08-20,50567
2017-08-22,50567
2017-08-23,50567
2017-08-24,50567
2017-08-25,50567
2017-08-26,50567
2017-08-27,50567
2017-08-28,50567
2017-08-29,50567
2017-08-30,50567
2017-08-31,50567
2017-09-01,48412
2017-09-02,48412
2017-09-03,48412
2017-09-04,48412
2017-09-05,48412
2017-09-06,48412
2017-09-07,48412
2017-09-08,48412
2017-09-09,48412
2017-09-10,48412
2017-09-11,46057
2017-09-12,46057
2017-09-13,46057
2017-09-14,46057
2017-09-15,46057
2017-09-16,46057
2017-09-17,46057
2017-09-19,46057
2017-09-20,46057
2017-09-21,46057
2017-09-22,43915
2017-09-23,43915
2017-09-24,43915
2017-09-25,43915
2017-09-26,43915
2017-09-27,43915
2017-09-28,43915
2017-09-29,43915
2017-09-30,43915
2017-10-01,43915
2017-10-02,43915
2017-10-03,43915
2017-10-04,43915
2017-10-05,41837
2017-10-06,41837
2017-10-07,41837
2017-10-08,41837
2017-10-09,41837
2017-10-10,41837
2017-10-11,41837
2017-10-12,41837
2017-10-13,41837
2017-10-14,41837
2017-10-15,41837
2017-10-16,39815
2017-10-17,39815
2017-10-18,39815
2017-10-19,39815
2017-10-20,39815
2017-10-21,39815
2017-10-22,39815
2017-10-23,39815
2017-10-24,39815
2017-10-25,39815
2017-10-26,39815
2017-10-27,37851
2017-10-28,37851
2017-10-29,37851
2017-10-30,37851
2017-10-31,37851
2017-11-01,37851
2017-11-02,37851
2017-11-03,37851
2017-11-04,37851
2017-11-05,37851
2017-11-06,37851
2017-11-07,37851
2017-11-08,36082
2017-11-09,36082
2017-11-10,36082
2017-11-11,36082
2017-11-12,36082
2017-11-13,36082
2017-11-14,36082
2017-11-15,36082
2017-11-16,36082
2017-11-17,36082
2017-11-18,36082
2017-11-19,34744
2017-11-20,34744
2017-11-21,34744
2017-11-22,34744
2017-11-23,34744
2017-11-24,34744
2017-11-25,34744
2017-11-26,34744
2017-11-27,34744
2017-11-28,34744
2017-11-29,34744
2017-11-30,34744
2017-12-01,33267
2017-12-02,33267
2017-12-03,33267
2017-12-04,33267
2017-12-05,33267
2017-12-06,33267
2017-12-07,33267
2017-12-08,33267
2017-12-09,33267
2017-12-10,33267
2017-12-11,33267
2017-12-12,33267
2017-12-14,31898
2017-12-15,31898
2017-12-16,31898
2017-12-17,31898
2017-12-18,31898
2017-12-19,31898
2017-12-20,31898
2017-12-21,31898
2017-12-22,31898
2017-12-23,31898
2017-12-24,30395
2017-12-25,30395
2017-12-26,30395
2017-12-27,30395
2017-12-28,30395
2017-12-29,30395
2017-12-30,30395
2017-12-31,30395
2018-01-01,30395
2018-01-02,30395
2018-01-03,29138
2018-01-04,29138
2018-01-05,29138
2018-01-06,29138
2018-01-07,29138
2018-01-08,29138
2018-01-09,29138
2018-01-10,29138
2018-01-11,29138
2018-01-12,29138
2018-01-13,27754
2018-01-14,27754
2018-01-15,27754
2018-01-16,27754
2018-01-17,27754
2018-01-18,27754
2018-01-19,27754
2018-01-20,27754
2018-01-21,26605
2018-01-22,26605
2018-01-23,26605
2018-01-24,26605
2018-01-25,25819
2018-01-26,25819
2018-01-27,25819
2018-01-28,25819
2018-01-29,25372
2018-01-31,25372
2018-02-01,25372
2018-02-02,25372
2018-02-03,25183
2018-02-04,25183
2018-02-05,25183
2018-02-06,25183
2018-02-07,24482
2018-02-08,24482
2018-02-09,24482
2018-02-10,24482
2018-02-11,24482
2018-02-12,24385
2018-02-13,24385
2018-02-14,24385
2018-02-15,24385
2018-02-16,24385
2018-02-17,23804
2018-02-18,23804
2018-02-19,23804
2018-02-20,23804
2018-02-21,23804
2018-02-22,23769
2018-02-23,23769
2018-02-24,23769
2018-02-25,23769
2018-02-26,23769
2018-02-27,23393
2018-03-01,23393
2018-03-02,23393
2018-03-03,22963
2018-03-05,22963
2018-03-06,22963
2018-03-07,22963
2018-03-08,22299
2018-03-09,22299
2018-03-10,22299
2018-03-11,22299
2018-03-12,22299
2018-03-13,21513
2018-03-14,21513
2018-03-15,21513
2018-03-16,21513
2018-03-17,21513
2018-03-18,20460
2018-03-19,20460
2018-03-20,20460
2018-03-21,20460
2018-03-23,20460
2018-03-24,19661
2018-03-26,19661
2018-03-27,19661
2018-03-28,19661
2018-03-29,19039
2018-03-30,19039
2018-03-31,19039
2018-04-01,19039
2018-04-02,19039
2018-04-03,18701
2018-04-04,18701
2018-04-05,18701
2018-04-06,18701
2018-04-08,18807
2018-04-09,18807
2018-04-10,18807
2018-04-11,18807
2018-04-12,18807
2018-04-13,18807
2018-04-14,18807
2018-04-15,18768
2018-04-16,18768
2018-04-17,18768
2018-04-18,18768
2018-04-19,18768
2018-04-20,18768
2018-04-21,18520
2018-04-22,18520
2018-04-23,18520
2018-04-24,18520
2018-04-25,18520
2018-04-26,18465
2018-04-27,18465
2018-04-28,18465
2018-04-29,18465
2018-04-30,18521
2018-05-01,18521
2018-05-02,18521
2018-05-03,18521
2018-05-04,18521
2018-05-05,18521
2018-05-06,19038
2018-05-07,19038
2018-05-08,19038
2018-05-09,19038
2018-05-10,19038
2018-05-11,18953
2018-05-12,18953
2018-05-13,18953
2018-05-14,18953
2018-05-15,18953
2018-05-16,18941
2018-05-17,18941
2018-05-18,18941
2018-05-19,18941
2018-05-20,18941
2018-05-21,18897
2018-05-22,18897
2018-05-23,18897
2018-05-24,18897
2018-05-25,18897
2018-05-26,18745
2018-05-27,18745
2018-05-28,18745
2018-05-29,18745
2018-05-30,18745
2018-05-31,18495
2018-06-01,18495
2018-06-02,18495
2018-06-03,18495
2018-06-04,18679
2018-06-05,18679
2018-06-06,18679
2018-06-07,18679
2018-06-08,19521
2018-06-09,19521
2018-06-10,19521
2018-06-11,19521
2018-06-12,19521
2018-06-13,18873
2018-06-14,18873
2018-06-15,18873
2018-06-16,18873
2018-06-17,18382
2018-06-18,18382
2018-06-19,18382
2018-06-20,18382
2018-06-21,18382
2018-06-22,17949
2018-06-23,17949
2018-06-24,17949
2018-06-25,17949
2018-06-26,17949
2018-06-27,17949
2018-06-28,18203
2018-06-29,18203
2018-06-30,18203
2018-07-01,18203
2018-07-02,18203
2018-07-03,18261
2018-07-04,18261
2018-07-05,18261
2018-07-06,18261
2018-07-07,18261
2018-07-08,19127
2018-07-09,19127
2018-07-10,19127
2018-07-11,19127
2018-07-12,19127
2018-07-13,19127
2018-07-14,19127
2018-07-15,20035
2018-07-16,20035
2018-07-17,20035
2018-07-18,20035
2018-07-19,20035
2018-07-20,21008
2018-07-21,21008
2018-07-22,21008
2018-07-23,21986
2018-07-24,21986
2018-07-25,21986
2018-07-26,21986
2018-07-27,22712
2018-07-28,22712
2018-07-29,22712
2018-07-30,22712
2018-07-31,23486
2018-08-01,23486
2018-08-02,23486
2018-08-03,23486
2018-08-04,24008
2018-08-05,24008
2018-08-06,24008
2018-08-07,24008
2018-08-08,24502
2018-08-09,24502
2018-08-10,24502
2018-08-11,24502
2018-08-12,24502
2018-08-14,25323
2018-08-16,25323
2018-08-17,25255
2018-08-18,25255
2018-08-19,25255
2018-08-20,25255
2018-08-21,25993
2018-08-22,25993
2018-08-23,25993
2018-08-24,25993
2018-08-25,26496
2018-08-26,26496
2018-08-27,26496
2018-08-28,26496
2018-08-29,27095
2018-08-30,27095
2018-08-31,27095
2018-09-01,27095
2018-09-02,27980
2018-09-03,27980
2018-09-04,27980
2018-09-05,28941
2018-09-06,28941
2018-09-07,28941
2018-09-08,29802
2018-09-09,29802
2018-09-10,29802
2018-09-11,29802
2018-09-12,30221
2018-09-13,30221
2018-09-14,30221
2018-09-15,28841
2018-09-16,28841
2018-09-17,28841
2018-09-18,28841
2018-09-19,28841
2018-09-20,29071
2018-09-21,29071
2018-09-22,29071
2018-09-23,29071
2018-09-24,28751
2018-09-25,28751
2018-09-26,28751
2018-09-27,28751
2018-09-28,29264
2018-09-29,29264
2018-09-30,29264
2018-10-02,29128
2018-10-03,29128
2018-10-04,29128
2018-10-05,29128
2018-10-06,28667
2018-10-07,28667
2018-10-08,28667
2018-10-09,28667
2018-10-10,28585
2018-10-11,28585
2018-10-12,28585
2018-10-13,28585
2018-10-14,28304
2018-10-15,28304
2018-10-16,28304
2018-10-17,28304
2018-10-18,26947
2018-10-19,26947
2018-10-20,26947
2018-10-21,26947
2018-10-22,25599
2018-10-23,25599
2018-10-24,25599
2018-10-25,25599
2018-10-26,24319
2018-10-27,24319
2018-10-28,24319
2018-10-29,24319
2018-10-30,23631
2018-10-31,23631
2018-11-01,23631
2018-11-03,23703
2018-11-04,23703
2018-11-05,24672
2018-11-06,24672
2018-11-07,24672
2018-11-08,25041
2018-11-09,25041
2018-11-10,24961
2018-11-11,24961
2018-11-12,25090
2018-11-13,25090
2018-11-15,25330
2018-11-16,25330
2018-11-17,25330
2018-11-18,25638
2018-11-19,25638
2018-11-20,26093
2018-11-21,26093
2018-11-22,26093
2018-11-23,26272
2018-11-24,26272
2018-11-25,26971
2018-11-26,26971
2018-11-27,26971
2018-11-28,27877
2018-11-29,27877
2018-12-01,28749
2018-12-02,28749
2018-12-03,28749
2018-12-04,29092
2018-12-05,29092
2018-12-07,29387
2018-12-09,29337
2018-12-11,29337
2018-12-12,30336
2018-12-13,30336
2018-12-14,30336
2018-12-15,30010
2018-12-16,30010
2018-12-17,30010
2018-12-18,29103
2018-12-19,29103
2018-12-20,29103
2018-12-21,27961
2018-12-22,27961
2018-12-23,27961
2018-12-24,27306
2018-12-25,27306
2018-12-26,27306
2018-12-27,26929
2018-12-28,26929
2018-12-29,26929
2018-12-30,26681
2018-12-31,26681
2019-01-01,26681
2019-01-02,26380
2019-01-03,26380
2019-01-04,26380
2019-01-05,26183
2019-01-06,26183
2019-01-08,25721
2019-01-10,25721
2019-01-11,25362
2019-01-12,25362
2019-01-13,25235
2019-01-14,25235
2019-01-15,25235
2019-01-16,24843
2019-01-17,24843
2019-01-18,24843
2019-01-19,24337
2019-01-20,24337
2019-01-21,24337
2019-01-22,23765
2019-01-23,23765
2019-01-24,23765
2019-01-25,23162
2019-01-26,23162
2019-01-27,23162
2019-01-29,22535
2019-01-30,22476
2019-01-31,22476
2019-02-01,22476
2019-02-02,22058
2019-02-03,22058
2019-02-04,22058
2019-02-05,21740
2019-02-06,21740
2019-02-07,21740
2019-02-08,21170
2019-02-09,21170
2019-02-10,21170
2019-02-11,21203
2019-02-12,21203
2019-02-13,21203
2019-02-14,21037
2019-02-15,21037
2019-02-16,21037
2019-02-17,21350
2019-02-18,21350
2019-02-19,21350
2019-02-20,21185
2019-02-21,21185
2019-02-22,21185
2019-02-23,20977
2019-02-24,20977
2019-02-25,20977
2019-02-26,20535
2019-02-27,20535
2019-02-28,20535
2019-03-01,20535
2019-03-02,20357
2019-03-03,20357
2019-03-04,20357
2019-03-05,19611
2019-03-06,19611
2019-03-07,19611
2019-03-08,19527
2019-03-09,19527
2019-03-10,19527
2019-03-11,19979
2019-03-12,19979
2019-03-13,19979
2019-03-14,20834
2019-03-15,20834
2019-03-16,20834
2019-03-17,20980
2019-03-18,20980
2019-03-19,20980
2019-03-20,20891
2019-03-21,20891
2019-03-22,20891
2019-03-23,20855
2019-03-24,20855
2019-03-25,20855
2019-03-26,20631
2019-03-27,20631
2019-03-28,20631
2019-03-29,20390
2019-03-30,20390
2019-03-31,20390
2019-04-01,20390
2019-04-02,20282
2019-04-03,20282
2019-04-04,20282
2019-04-05,19780
2019-04-06,19780
2019-04-07,19780
2019-04-08,19775
2019-04-09,19775
2019-04-10,19775
2019-04-11,18864
2019-04-12,18864
2019-04-13,18042
2019-04-14,18042
2019-04-15,18042
2019-04-16,17193
2019-04-17,17193
2019-04-18,17193
2019-04-19,16468
2019-04-20,16468
2019-04-21,16468
2019-04-22,15767
2019-04-23,15767
2019-04-24,15767
2019-04-25,14978
2019-04-26,14978
2019-04-27,14978
2019-04-28,14234
2019-04-29,14234
2019-04-30,13707
2019-05-01,13707
2019-05-02,13707
2019-05-03,13285
2019-05-04,13285
2019-05-05,13285
2019-05-06,12643
2019-05-07,12643
2019-05-08,12643
2019-05-09,12216
2019-05-10,12216
2019-05-11,12216
2019-05-12,11649
2019-05-13,11649
2019-05-14,11315
2019-05-15,11315
2019-05-16,11315
2019-05-17,11315
2019-05-18,11261
2019-05-19,11261
2019-05-20,11261
2019-05-21,10703
2019-05-22,10703
2019-05-23,10703
2019-05-24,10608
2019-05-25,10608
2019-05-26,10608
2019-05-27,10305
2019-05-28,10305
2019-05-29,10305
2019-05-30,10220
2019-05-31,10220
2019-06-01,10220
2019-06-02,10220
2019-06-03,9814
2019-06-04,9814
2019-06-05,9814
2019-06-06,9563
2019-06-07,9563
2019-06-08,9563
2019-06-09,9456
2019-06-10,9456
2019-06-11,9456
2019-06-12,9456
2019-06-13,9728
2019-06-14,9728
2019-06-15,9728
2019-06-16,9728
2019-06-17,9630
2019-06-18,9630
2019-06-19,9630
2019-06-20,9238
2019-06-21,9238
2019-06-22,9238
2019-06-23,9238
2019-06-24,9221
2019-06-25,9221
2019-06-26,9221
2019-06-27,9571
2019-06-28,9571
2019-06-29,9571
2019-06-30,9798
2019-07-01,9798
2019-07-02,9798
2019-07-03,9798
2019-07-04,9909
2019-07-05,9909
2019-07-06,9909
2019-07-07,9790
2019-07-08,9790
2019-07-09,9790
2019-07-10,10148
2019-07-11,10148
2019-07-12,10148
2019-07-13,10148
2019-07-14,10596
2019-07-15,10596
2019-07-16,10596
2019-07-17,10660
2019-07-18,10660
2019-07-19,10660
2019-07-20,10660
2019-07-21,10767
2019-07-22,10767
2019-07-23,10767
2019-07-24,10767
2019-07-25,10739
2019-07-26,10739
2019-07-27,10739
2019-07-28,10739
2019-07-29,10407
2019-07-30,10407
2019-07-31,10407
2019-08-01,10407
2019-08-02,10733
2019-08-03,10733
2019-08-04,10733
2019-08-05,11076
2019-08-06,11076
2019-08-07,11076
2019-08-08,11076
2019-08-09,11562
2019-08-10,11562
2019-08-11,11562
2019-08-12,11642
2019-08-13,11642
2019-08-14,11642
2019-08-15,11642
2019-08-16,11465
2019-08-17,11465
2019-08-18,11465
2019-08-19,11465
2019-08-20,10912
2019-08-21,10912
2019-08-22,10912
2019-08-23,10412
2019-08-24,10412
2019-08-24,10412
2019-08-25,10412
2019-08-25,10412
2019-08-26,9934
2019-08-26,9934
2019-08-27,9934
2019-08-27,9934
2019-08-28,9934
2019-08-29,9934
2019-08-30,9626
2019-08-31,9626
2019-09-01,9626
2019-09-02,9626
2019-09-03,9201
2019-09-04,9201
2019-09-05,9201
2019-09-06,9201
2019-09-07,8951
2019-09-08,8951
2019-09-09,8951
2019-09-10,8951
2019-09-11,8922
2019-09-12,8922
2019-09-13,8922
2019-09-14,8922
2019-09-15,8618
2019-09-16,8618
2019-09-17,8618
2019-09-18,8483
2019-09-19,8483
2019-09-20,8483
2019-09-21,8483
2019-09-22,8455
2019-09-23,8455
2019-09-24,8455
2019-09-25,8699
2019-09-26,8699
2019-09-27,8699
2019-09-28,8699
2019-09-29,8833
2019-09-30,8833
2019-10-01,8833
2019-10-02,9016
2019-10-03,9016
2019-10-04,9016
2019-10-05,9016
2019-10-06,9220
2019-10-07,9220
2019-10-08,9220
2019-10-09,9220
2019-10-10,8802
2019-10-11,8802
2019-10-12,8802
2019-10-13,8802
2019-10-14,8666
2019-10-15,8666
2019-10-16,8666
2019-10-17,8666
2019-10-18,9080
2019-10-19,9080
2019-10-20,9080
2019-10-21,9080
2019-10-22,9412
2019-10-23,9412
2019-10-24,9412
2019-10-25,9412
2019-10-26,9183
2019-10-27,9183
2019-10-28,9183
2019-10-29,9183
2019-10-30,9183
2019-10-31,9128
2019-11-01,9128
2019-11-02,9128
2019-11-03,9128
2019-11-04,9052
2019-11-05,9052
2019-11-06,9052
2019-11-07,9052
2019-11-08,8949
2019-11-09,8949
2019-11-10,8949
2019-11-11,8812
2019-11-12,8812
2019-11-13,8812
2019-11-14,8812
2019-11-15,9057
2019-11-16,9057
2019-11-17,9057
2019-11-18,9057
2019-11-19,9103
2019-11-20,9103
2019-11-21,9103
2019-11-22,9103
2019-11-23,9285
2019-11-24,9285
2019-11-25,9285
2019-11-26,9285
2019-11-27,9201
2019-11-28,9201
2019-11-29,9201
2019-11-30,9201
2019-12-01,9201
2019-12-02,9116
2019-12-03,9116
2019-12-04,9116
2019-12-05,9116
2019-12-06,9018
2019-12-07,9018
2019-12-08,9018
2019-12-09,9018
2019-12-10,9055
2019-12-11,9055
2019-12-12,9055
2019-12-13,9055
2019-12-14,9055
2019-12-15,8967
2019-12-16,8967
2019-12-17,8967
2019-12-18,8967
2019-12-19,9242
2019-12-20,9242
2019-12-21,9242
2019-12-22,9242
2019-12-23,9634
2019-12-24,9634
2019-12-25,9634
2019-12-26,9634
2019-12-27,10011
2019-12-28,10011
2019-12-29,10011
2019-12-30,10011
2019-12-31,10377
2020-01-01,10377
2020-01-02,10377
2020-01-03,10865
2020-01-04,10865
2020-01-05,10865
2020-01-06,10865
2020-01-07,11374
2020-01-08,11374
2020-01-09,11374
2020-01-10,11374
2020-01-11,11513
2020-01-12,11513
2020-01-13,11513
2020-01-14,11513
2020-01-15,11821
2020-01-16,11821
2020-01-17,11821
2020-01-18,11821
2020-01-19,12213
2020-01-20,12213
2020-01-21,12213
2020-01-22,12213
2020-01-23,11836
2020-01-24,11836
2020-01-25,11836
2020-01-26,11836
2020-01-27,11611
2020-01-28,11611
2020-01-29,11611
2020-01-30,11611
2020-01-31,11295
2020-02-01,11295
2020-02-02,11295
2020-02-03,10786
2020-02-04,10786
2020-02-05,10786
2020-02-06,10281
2020-02-07,10281
2020-02-08,10281
2020-02-09,9826
2020-02-10,9826
2020-02-11,9826
2020-02-12,9334
2020-02-13,9334
2020-02-14,9334
2020-02-15,9022
2020-02-16,9022
2020-02-17,9022
2020-02-18,8943
2020-02-19,8943
2020-02-20,8943
2020-02-21,8943
2020-02-22,8747
2020-02-23,8747
2020-02-24,8747
2020-02-25,8566
2020-02-26,8566
2020-02-27,8566
2020-02-28,8350
2020-02-29,8350
2020-03-01,8350
2020-03-02,8483
2020-03-03,8483
2020-03-04,8483
2020-03-05,8483
2020-03-06,8675
2020-03-07,8675
2020-03-08,8675
2020-03-09,8344
2020-03-10,8344
2020-03-11,8344
2020-03-12,8194
2020-03-13,8194
2020-03-14,8194
2020-03-15,8194
2020-03-16,8124
2020-03-17,8124
2020-03-18,8124
2020-03-19,8521
2020-03-20,8521
2020-03-21,8521
2020-03-22,8908
2020-03-23,8908
2020-03-24,8908
2020-03-25,9325
2020-03-26,9325
2020-03-27,9475
2020-03-28,9475
2020-03-29,9132
2020-03-30,9132
2020-03-31,8734
2020-04-01,8734
2020-04-02,8400
2020-04-03,8400
2020-04-04,8400
2020-04-05,8071
2020-04-06,8071
2020-04-07,8071
2020-04-08,7681
2020-04-09,7681
2020-04-10,7681
2020-04-11,7370
2020-04-12,7370
2020-04-13,7370
2020-04-14,7181
2020-04-15,7181
2020-04-16,6841
2020-04-17,6841
2020-04-18,6648
2020-04-19,6648
2020-04-20,6450
2020-04-21,6450
2020-04-22,6203
2020-04-23,6203
2020-04-24,6203
2020-04-25,6003
2020-04-26,6003
2020-04-27,6125
2020-04-28,6125
2020-04-29,5942
2020-04-30,5942
2020-05-01,5942
2020-05-02,5813
2020-05-03,5813
2020-05-04,5813
2020-05-05,5530
2020-05-06,5530
2020-05-07,5281
2020-05-08,5281
2020-05-09,5156
2020-05-10,5156
2020-05-11,5156
2020-05-12,4982
2020-05-13,4982
