date_obj,Fremennik%20hat price
2016-03-05,1548
2016-03-06,1573
2016-03-07,1573
2016-03-08,1573
2016-03-09,1573
2016-03-10,1573
2016-03-11,1573
2016-03-12,1622
2016-03-13,1622
2016-03-14,1622
2016-03-15,1622
2016-03-16,1622
2016-03-17,1622
2016-03-18,1631
2016-03-19,1631
2016-03-20,1631
2016-03-21,1631
2016-03-22,1631
2016-03-23,1631
2016-03-24,1631
2016-03-25,1627
2016-03-26,1627
2016-03-27,1627
2016-03-28,1627
2016-03-29,1627
2016-03-30,1627
2016-03-31,1627
2016-04-01,1572
2016-04-02,1572
2016-04-03,1572
2016-04-04,1572
2016-04-05,1530
2016-04-06,1530
2016-04-07,1530
2016-04-08,1530
2016-04-09,1530
2016-04-10,1530
2016-04-11,1467
2016-04-12,1467
2016-04-13,1467
2016-04-14,1467
2016-04-15,1467
2016-04-16,1412
2016-04-17,1412
2016-04-18,1412
2016-04-19,1412
2016-04-20,1412
2016-04-21,1353
2016-04-22,1353
2016-04-23,1353
2016-04-24,1353
2016-04-25,1353
2016-04-26,1340
2016-04-27,1340
2016-04-28,1340
2016-04-29,1340
2016-04-30,1340
2016-05-01,1340
2016-05-02,1340
2016-05-03,1322
2016-05-04,1322
2016-05-05,1322
2016-05-06,1322
2016-05-07,1322
2016-05-08,1322
2016-05-09,1291
2016-05-10,1291
2016-05-11,1291
2016-05-12,1291
2016-05-13,1291
2016-05-14,1291
2016-05-15,1338
2016-05-16,1338
2016-05-17,1338
2016-05-18,1338
2016-05-19,1338
2016-05-22,1356
2016-05-23,1356
2016-05-24,1356
2016-05-25,1356
2016-05-26,1356
2016-05-27,1356
2016-05-28,1356
2016-05-29,1362
2016-05-30,1362
2016-05-31,1362
2016-06-01,1362
2016-06-02,1362
2016-06-03,1362
2016-06-04,1362
2016-06-05,1362
2016-06-06,1362
2016-06-07,1362
2016-06-08,1362
2016-06-09,1362
2016-06-10,1362
2016-06-11,1329
2016-06-12,1329
2016-06-13,1329
2016-06-14,1329
2016-06-15,1329
2016-06-16,1329
2016-06-17,1275
2016-06-18,1275
2016-06-19,1275
2016-06-20,1275
2016-06-21,1275
2016-06-22,1275
2016-06-23,1215
2016-06-24,1215
2016-06-25,1215
2016-06-26,1215
2016-06-27,1215
2016-06-28,1215
2016-06-29,1215
2016-06-30,1187
2016-07-01,1187
2016-07-02,1187
2016-07-03,1187
2016-07-04,1187
2016-07-05,1187
2016-07-06,1160
2016-07-07,1160
2016-07-08,1160
2016-07-09,1160
2016-07-10,1160
2016-07-11,1160
2016-07-12,1107
2016-07-13,1107
2016-07-14,1107
2016-07-15,1107
2016-07-16,1107
2016-07-17,1107
2016-07-18,1107
2016-07-23,1080
2016-07-24,1080
2016-07-25,1080
2016-07-26,1080
2016-07-27,1077
2016-07-28,1077
2016-07-29,1077
2016-07-30,1077
2016-07-31,1077
2016-08-01,1077
2016-08-02,1077
2016-08-03,1077
2016-08-04,1077
2016-08-05,1099
2016-08-06,1099
2016-08-07,1099
2016-08-08,1099
2016-08-09,1099
2016-08-10,1099
2016-08-11,1099
2016-08-12,1099
2016-08-13,1099
2016-08-14,1116
2016-08-15,1116
2016-08-16,1116
2016-08-17,1116
2016-08-18,1116
2016-08-19,1116
2016-08-20,1116
2016-08-21,1116
2016-08-22,1116
2016-08-23,1116
2016-08-24,1116
2016-08-25,1116
2016-08-26,1116
2016-08-28,1116
2016-08-31,1116
2016-09-01,1139
2016-09-02,1139
2016-09-03,1139
2016-09-04,1139
2016-09-05,1139
2016-09-06,1139
2016-09-07,1139
2016-09-08,1139
2016-09-09,1139
2016-09-10,1139
2016-09-11,1139
2016-09-12,1184
2016-09-13,1184
2016-09-14,1184
2016-09-15,1184
2016-09-16,1184
2016-09-17,1184
2016-09-18,1184
2016-09-19,1184
2016-09-20,1184
2016-09-21,1184
2016-09-22,1192
2016-09-23,1192
2016-09-24,1192
2016-09-25,1192
2016-09-26,1192
2016-09-27,1192
2016-09-28,1192
2016-09-29,1192
2016-09-30,1192
2016-10-01,1192
2016-10-02,1192
2016-10-03,1214
2016-10-04,1214
2016-10-05,1214
2016-10-06,1214
2016-10-07,1214
2016-10-08,1214
2016-10-09,1214
2016-10-10,1214
2016-10-11,1214
2016-10-12,1214
2016-10-13,1216
2016-10-14,1216
2016-10-15,1216
2016-10-16,1216
2016-10-17,1216
2016-10-18,1216
2016-10-19,1216
2016-10-20,1216
2016-10-21,1216
2016-10-22,1222
2016-10-23,1222
2016-10-24,1222
2016-10-25,1222
2016-10-26,1222
2016-10-27,1222
2016-10-28,1222
2016-10-29,1222
2016-10-30,1222
2016-10-31,1230
2016-11-01,1230
2016-11-02,1230
2016-11-03,1230
2016-11-04,1230
2016-11-05,1230
2016-11-06,1230
2016-11-07,1230
2016-11-08,1230
2016-11-09,1230
2016-11-10,1254
2016-11-11,1254
2016-11-12,1254
2016-11-13,1254
2016-11-14,1254
2016-11-15,1254
2016-12-07,1327
2016-12-08,1327
2016-12-09,1327
2016-12-10,1327
2016-12-11,1327
2016-12-12,1327
2016-12-13,1327
2016-12-14,1327
2016-12-15,1327
2016-12-16,1346
2016-12-17,1346
2016-12-18,1346
2016-12-19,1346
2016-12-20,1346
2016-12-21,1346
2016-12-22,1346
2016-12-23,1346
2016-12-24,1350
2016-12-25,1350
2016-12-26,1350
2016-12-27,1350
2016-12-28,1350
2016-12-29,1350
2016-12-30,1350
2016-12-31,1350
2017-01-01,1367
2017-01-02,1367
2017-01-03,1367
2017-01-04,1367
2017-01-05,1367
2017-01-06,1367
2017-01-07,1367
2017-01-08,1367
2017-01-09,1404
2017-01-10,1404
2017-01-11,1404
2017-01-12,1404
2017-01-13,1404
2017-01-14,1404
2017-01-15,1404
2017-01-16,1416
2017-01-17,1416
2017-01-18,1416
2017-01-19,1416
2017-01-20,1416
2017-01-21,1416
2017-01-22,1449
2017-01-23,1449
2017-01-27,1492
2017-01-28,1492
2017-01-29,1492
2017-01-30,1492
2017-01-31,1492
2017-02-01,1492
2017-02-02,1556
2017-02-03,1556
2017-02-04,1556
2017-02-05,1556
2017-02-06,1556
2017-02-07,1556
2017-02-08,1614
2017-02-09,1614
2017-02-10,1614
2017-02-11,1614
2017-02-12,1614
2017-02-13,1677
2017-02-14,1677
2017-02-15,1677
2017-02-16,1677
2017-02-18,1677
2017-02-19,1707
2017-02-20,1707
2017-02-21,1707
2017-02-22,1707
2017-02-23,1707
2017-02-24,1707
2017-02-25,1707
2017-02-26,1624
2017-02-27,1624
2017-02-28,1624
2017-03-01,1624
2017-03-02,1624
2017-03-03,1624
2017-03-04,1618
2017-03-05,1618
2017-03-06,1618
2017-03-07,1618
2017-03-08,1618
2017-03-09,1618
2017-03-10,1651
2017-03-11,1651
2017-03-12,1651
2017-03-13,1651
2017-03-14,1651
2017-03-15,1650
2017-03-16,1650
2017-03-17,1650
2017-03-18,1650
2017-03-19,1650
2017-03-20,1613
2017-03-21,1613
2017-03-22,1613
2017-03-23,1613
2017-03-24,1613
2017-03-25,1613
2017-03-26,1654
2017-03-27,1654
2017-03-28,1654
2017-03-29,1654
2017-03-30,1654
2017-03-31,1654
2017-04-01,1654
2017-04-02,1654
2017-04-03,1654
2017-04-04,1654
2017-04-12,1652
2017-04-13,1652
2017-04-14,1652
2017-04-15,1652
2017-04-16,1657
2017-04-17,1657
2017-04-18,1657
2017-04-19,1657
2017-04-20,1657
2017-04-21,1657
2017-04-22,1658
2017-04-23,1658
2017-04-24,1658
2017-04-25,1658
2017-04-26,1658
2017-04-27,1658
2017-04-28,1658
2017-04-29,1691
2017-04-30,1691
2017-05-01,1691
2017-05-02,1691
2017-05-03,1691
2017-05-04,1691
2017-05-05,1691
2017-05-06,1691
2017-05-07,1685
2017-05-08,1685
2017-05-09,1685
2017-05-10,1685
2017-05-11,1685
2017-05-12,1685
2017-05-13,1685
2017-05-14,1700
2017-05-15,1700
2017-05-16,1700
2017-05-17,1700
2017-05-18,1700
2017-05-19,1700
2017-05-20,1700
2017-05-21,1700
2017-05-22,1733
2017-05-23,1733
2017-05-24,1733
2017-05-25,1733
2017-05-26,1733
2017-05-27,1733
2017-05-28,1733
2017-05-29,1733
2017-05-30,1658
2017-05-31,1658
2017-06-01,1658
2017-06-02,1658
2017-06-03,1658
2017-06-04,1658
2017-06-05,1658
2017-06-06,1647
2017-06-07,1647
2017-06-08,1647
2017-06-09,1647
2017-06-10,1647
2017-06-11,1596
2017-06-12,1596
2017-06-13,1596
2017-06-14,1596
2017-06-15,1596
2017-06-16,1596
2017-06-17,1596
2017-06-18,1517
2017-06-19,1517
2017-06-20,1517
2017-06-21,1517
2017-06-22,1517
2017-06-23,1517
2017-06-24,1517
2017-06-25,1492
2017-06-26,1492
2017-06-27,1492
2017-06-28,1492
2017-06-29,1492
2017-06-30,1492
2017-07-01,1492
2017-07-02,1492
2017-07-03,1464
2017-07-04,1464
2017-07-05,1464
2017-07-06,1464
2017-07-07,1464
2017-07-08,1464
2017-07-13,1455
2017-07-14,1455
2017-07-15,1455
2017-07-16,1455
2017-07-17,1455
2017-07-18,1443
2017-07-19,1443
2017-07-20,1443
2017-07-21,1443
2017-07-22,1443
2017-07-23,1443
2017-07-24,1468
2017-07-25,1468
2017-07-26,1468
2017-07-27,1468
2017-07-28,1468
2017-07-29,1468
2017-07-30,1468
2017-07-31,1490
2017-08-01,1490
2017-08-02,1490
2017-08-03,1490
2017-08-04,1490
2017-08-05,1490
2017-08-06,1505
2017-08-09,1505
2017-08-10,1505
2017-08-11,1505
2017-08-12,1557
2017-08-13,1557
2017-08-14,1557
2017-08-15,1557
2017-08-16,1557
2017-08-17,1557
2017-08-18,1560
2017-08-19,1560
2017-08-20,1560
2017-08-21,1560
2017-08-22,1560
2017-08-23,1590
2017-08-24,1590
2017-08-25,1590
2017-08-26,1590
2017-08-27,1590
2017-08-28,1590
2017-08-29,1608
2017-08-30,1608
2017-08-31,1608
2017-09-01,1608
2017-09-02,1608
2017-09-03,1617
2017-09-04,1617
2017-09-05,1617
2017-09-06,1617
2017-09-07,1621
2017-09-08,1621
2017-09-09,1621
2017-09-10,1621
2017-09-11,1621
2017-09-12,1621
2017-09-13,1655
2017-09-14,1655
2017-09-15,1655
2017-09-16,1655
2017-09-17,1655
2017-09-18,1669
2017-09-19,1669
2017-09-20,1669
2017-09-21,1669
2017-09-22,1669
2017-09-23,1669
2017-09-24,1699
2017-09-25,1699
2017-09-26,1699
2017-09-27,1699
2017-09-28,1699
2017-09-29,1699
2017-09-30,1783
2017-10-01,1783
2017-10-02,1783
2017-10-03,1783
2017-10-04,1783
2017-10-05,1783
2017-10-06,1783
2017-10-07,1856
2017-10-08,1856
2017-10-09,1856
2017-10-10,1856
2017-10-11,1856
2017-10-12,1856
2017-10-13,1895
2017-10-14,1895
2017-10-15,1895
2017-10-16,1895
2017-10-17,1895
2017-10-18,1895
2017-10-19,1895
2017-10-20,1869
2017-10-21,1869
2017-10-22,1869
2017-10-23,1869
2017-10-24,1869
2017-10-25,1783
2017-10-26,1783
2017-10-27,1783
2017-10-28,1783
2017-10-29,1783
2017-10-30,1783
2017-10-31,1802
2017-11-01,1802
2017-11-02,1802
2017-11-03,1802
2017-11-04,1802
2017-11-05,1802
2017-11-06,1831
2017-11-07,1831
2017-11-08,1831
2017-11-09,1831
2017-11-10,1831
2017-11-11,1831
2017-11-12,1874
2017-11-13,1874
2017-11-14,1874
2017-11-15,1874
2017-11-16,1874
2017-11-17,1874
2017-11-18,1874
2017-11-19,1859
2017-11-20,1859
2017-11-21,1859
2017-11-22,1859
2017-11-23,1859
2017-11-24,1891
2017-11-25,1891
2017-11-26,1891
2017-11-27,1891
2017-11-28,1950
2017-11-29,1950
2017-11-30,1950
2017-12-01,1950
2017-12-02,1950
2017-12-03,1991
2017-12-04,1991
2017-12-05,1991
2017-12-06,1991
2017-12-07,1991
2017-12-08,2062
2017-12-09,2062
2017-12-10,2062
2017-12-11,2062
2017-12-12,2062
2017-12-13,2095
2017-12-14,2095
2017-12-15,2095
2017-12-16,2095
2017-12-17,2095
2017-12-18,2131
2017-12-19,2131
2017-12-20,2131
2017-12-21,2131
2017-12-22,2131
2017-12-23,2131
2017-12-24,2121
2017-12-25,2121
2017-12-26,2121
2017-12-27,2121
2017-12-28,2121
2017-12-29,2121
2017-12-30,2087
2017-12-31,2087
2018-01-01,2087
2018-01-02,2087
2018-01-03,2087
2018-01-04,2129
2018-01-05,2129
2018-01-06,2129
2018-01-07,2129
2018-01-08,2222
2018-01-09,2222
2018-01-10,2222
2018-01-11,2222
2018-01-12,2222
2018-01-13,2161
2018-01-14,2161
2018-01-15,2161
2018-01-16,2161
2018-01-17,2178
2018-01-18,2178
2018-01-19,2178
2018-01-20,2178
2018-01-21,2178
2018-01-22,2098
2018-01-23,2098
2018-01-24,2127
2018-01-25,2127
2018-01-26,2127
2018-01-27,2149
2018-01-28,2149
2018-01-29,2196
2018-01-30,2196
2018-01-31,2172
2018-02-01,2172
2018-02-02,2172
2018-02-03,2102
2018-02-04,2102
2018-02-05,2102
2018-02-06,2089
2018-02-07,2089
2018-02-08,2044
2018-02-09,1941
2018-02-10,1941
2018-02-11,1877
2018-02-12,1960
2018-02-13,1986
2018-02-14,2015
2018-02-15,2029
2018-02-16,2029
2018-02-17,2065
2018-02-18,2022
2018-02-19,1979
2018-02-20,1979
2018-02-21,1971
2018-02-22,1971
2018-02-23,1919
2018-02-24,1919
2018-02-25,1902
2018-02-26,1902
2018-02-27,1832
2018-02-28,1832
2018-03-01,1832
2018-03-02,1878
2018-03-03,1878
2018-03-04,1937
2018-03-05,1937
2018-03-06,1967
2018-03-07,1967
2018-03-08,2024
2018-03-09,2024
2018-03-10,1965
2018-03-11,1965
2018-03-12,2010
2018-03-13,2010
2018-03-14,2026
2018-03-15,2026
2018-03-16,2003
2018-03-17,2055
2018-03-18,2055
2018-03-20,2149
2018-03-21,2149
2018-03-23,2140
2018-03-24,2068
2018-03-25,2068
2018-03-26,2022
2018-03-27,2017
2018-03-28,2017
2018-03-29,2045
2018-03-30,2045
2018-03-31,2047
2018-04-01,2047
2018-04-02,1967
2018-04-03,1967
2018-04-04,1967
2018-04-05,1967
2018-04-06,2010
2018-04-07,2010
2018-04-08,2107
2018-04-09,2107
2018-04-10,2174
2018-04-11,2174
2018-04-12,2183
2018-04-13,2183
2018-04-14,2183
2018-04-15,2224
2018-04-16,2224
2018-04-17,2168
2018-04-18,2168
2018-04-19,2168
2018-04-20,2149
2018-04-21,2149
2018-04-22,2130
2018-04-23,2130
2018-04-24,2029
2018-04-25,2029
2018-04-26,1933
2018-04-27,1933
2018-04-28,1925
2018-04-29,1925
2018-04-30,1951
2018-05-01,1951
2018-05-02,1951
2018-05-03,1962
2018-05-04,1962
2018-05-05,1897
2018-05-06,1897
2018-05-07,1897
2018-05-08,1839
2018-05-09,1839
2018-05-10,1847
2018-05-11,1847
2018-05-12,1802
2018-05-13,1802
2018-05-14,1802
2018-05-15,1731
2018-05-16,1731
2018-05-17,1645
2018-05-18,1565
2018-05-19,1587
2018-05-20,1587
2018-05-21,1618
2018-05-22,1618
2018-05-23,1655
2018-05-24,1655
2018-05-25,1655
2018-05-26,1664
2018-05-27,1664
2018-05-28,1672
2018-05-29,1672
2018-05-30,1635
2018-05-31,1635
2018-06-01,1635
2018-06-02,1665
2018-06-03,1665
2018-06-04,1665
2018-06-05,1700
2018-06-06,1700
2018-06-07,1700
2018-06-08,1710
2018-06-09,1710
2018-06-10,1634
2018-06-11,1634
2018-06-12,1582
2018-06-13,1582
2018-06-14,1561
2018-06-15,1561
2018-06-16,1561
2018-06-17,1594
2018-06-18,1594
2018-06-19,1580
2018-06-20,1580
2018-06-21,1561
2018-06-22,1561
2018-06-23,1561
2018-06-24,1539
2018-06-25,1539
2018-06-26,1539
2018-06-27,1555
2018-06-28,1555
2018-06-29,1524
2018-06-30,1524
2018-07-01,1549
2018-07-02,1549
2018-07-03,1549
2018-07-04,1622
2018-07-05,1622
2018-07-06,1696
2018-07-07,1696
2018-07-08,1696
2018-07-09,1757
2018-07-10,1757
2018-07-11,1797
2018-07-12,1797
2018-07-13,1846
2018-07-14,1897
2018-07-15,1897
2018-07-16,1918
2018-07-17,1918
2018-07-18,1950
2018-07-19,1950
2018-07-20,1950
2018-07-21,1994
2018-07-22,1994
2018-07-23,2064
2018-07-24,2064
2018-07-25,2064
2018-07-26,2009
2018-07-27,2009
2018-07-28,2023
2018-07-29,2023
2018-07-30,2105
2018-07-31,2160
2018-08-01,2160
2018-08-02,2221
2018-08-03,2221
2018-08-04,2191
2018-08-05,2191
2018-08-06,2184
2018-08-07,2184
2018-08-08,2079
2018-08-09,2079
2018-08-10,1979
2018-08-11,1881
2018-08-12,1923
2018-08-14,1873
2018-08-16,1895
2018-08-17,1920
2018-08-18,1920
2018-08-19,1988
2018-08-20,1977
2018-08-21,1977
2018-08-22,2041
2018-08-23,2041
2018-08-24,2064
2018-08-25,2103
2018-08-26,2103
2018-08-27,2012
2018-08-28,1964
2018-08-29,1964
2018-08-30,1943
2018-08-31,1947
2018-09-01,1968
2018-09-02,1968
2018-09-03,2001
2018-09-04,2056
2018-09-05,2056
2018-09-06,2141
2018-09-07,2192
2018-09-08,2222
2018-09-09,2222
2018-09-10,2290
2018-09-11,2290
2018-09-12,2324
2018-09-13,2324
2018-09-14,2296
2018-09-15,2313
2018-09-16,2313
2018-09-17,2292
2018-09-18,2301
2018-09-19,2301
2018-09-20,2330
2018-09-21,2330
2018-09-22,2262
2018-09-23,2208
2018-09-24,2131
2018-09-25,2131
2018-09-26,2097
2018-09-27,2097
2018-09-28,2025
2018-09-29,2035
2018-09-30,2054
2018-10-01,2028
2018-10-02,2028
2018-10-03,2031
2018-10-04,2031
2018-10-05,1966
2018-10-06,1963
2018-10-07,1963
2018-10-08,1978
2018-10-09,1977
2018-10-10,1985
2018-10-11,1992
2018-10-12,1992
2018-10-13,1966
2018-10-14,1981
2018-10-15,1905
2018-10-16,1905
2018-10-17,1932
2018-10-18,1916
2018-10-19,1972
2018-10-20,1972
2018-10-21,2038
2018-10-22,2045
2018-10-23,2045
2018-10-24,1971
2018-10-25,1986
2018-10-26,2029
2018-10-27,2073
2018-10-28,2159
2018-10-29,2159
2018-10-30,2142
2018-10-31,2080
2018-11-01,2010
2018-11-03,1917
2018-11-04,1956
2018-11-05,1871
2018-11-06,1838
2018-11-07,1838
2018-11-08,1892
2018-11-09,1860
2018-11-10,1772
2018-11-11,1683
2018-11-12,1679
2018-11-13,1644
2018-11-14,1644
2018-11-15,1667
2018-11-16,1636
2018-11-17,1559
2018-11-18,1552
2018-11-19,1620
2018-11-20,1661
2018-11-21,1661
2018-11-22,1630
2018-11-23,1664
2018-11-24,1691
2018-11-25,1709
2018-11-26,1709
2018-11-27,1675
2018-11-28,1639
2018-11-29,1636
2018-12-01,1605
2018-12-02,1556
2018-12-03,1556
2018-12-04,1523
2018-12-07,1391
2018-12-09,1394
2018-12-10,1348
2018-12-11,1413
2018-12-12,1411
2018-12-13,1458
2018-12-14,1495
2018-12-15,1525
2018-12-16,1582
2018-12-17,1582
2018-12-18,1612
2018-12-19,1593
2018-12-20,1571
2018-12-21,1557
2018-12-22,1557
2018-12-23,1539
2018-12-24,1563
2018-12-25,1563
2018-12-26,1523
2018-12-27,1563
2018-12-28,1563
2018-12-29,1576
2018-12-30,1654
2018-12-31,1683
2019-01-01,1683
2019-01-02,1694
2019-01-03,1707
2019-01-04,1758
2019-01-05,1755
2019-01-06,1779
2019-01-08,1700
2019-01-10,1561
2019-01-11,1501
2019-01-12,1437
2019-01-13,1365
2019-01-14,1296
2019-01-15,1258
2019-01-16,1272
2019-01-17,1272
2019-01-18,1261
2019-01-19,1286
2019-01-20,1293
2019-01-21,1293
2019-01-22,1271
2019-01-23,1269
2019-01-24,1251
2019-01-25,1195
2019-01-26,1195
2019-01-27,1224
2019-01-28,1193
2019-01-29,1195
2019-01-30,1174
2019-01-31,1174
2019-02-01,1175
2019-02-02,1175
2019-02-03,1116
2019-02-04,1116
2019-02-05,1123
2019-02-06,1123
2019-02-07,1136
2019-02-08,1188
2019-02-09,1205
2019-02-10,1266
2019-02-11,1273
2019-02-12,1273
2019-02-13,1292
2019-02-14,1292
2019-02-15,1273
2019-02-16,1209
2019-02-17,1177
2019-02-18,1187
2019-02-19,1186
2019-02-20,1213
2019-02-21,1208
2019-02-22,1218
2019-02-23,1243
2019-02-24,1267
2019-02-25,1319
2019-02-26,1319
2019-02-27,1284
2019-02-28,1284
2019-03-01,1274
2019-03-02,1287
2019-03-03,1296
2019-03-04,1324
2019-03-05,1358
2019-03-06,1360
2019-03-07,1360
2019-03-08,1397
2019-03-09,1467
2019-03-10,1522
2019-03-11,1549
2019-03-12,1552
2019-03-13,1477
2019-03-14,1517
2019-03-15,1446
2019-03-16,1425
2019-03-17,1415
2019-03-18,1415
2019-03-19,1396
2019-03-20,1405
2019-03-21,1435
2019-03-22,1435
2019-03-23,1430
2019-03-24,1419
2019-03-25,1419
