date_obj,Fruit%20blast price
2015-08-13,123
2015-08-14,123
2015-08-15,123
2015-08-16,127
2015-08-17,127
2015-08-18,127
2015-08-19,127
2015-08-20,127
2015-08-21,127
2015-08-22,127
2015-08-23,127
2015-08-24,134
2015-08-25,134
2015-08-26,134
2015-08-27,134
2015-08-28,134
2015-08-29,134
2015-08-30,134
2015-08-31,134
2015-09-01,141
2015-09-02,141
2015-09-03,141
2015-09-04,141
2015-09-05,141
2015-09-06,141
2015-09-07,141
2015-09-08,141
2015-09-09,141
2015-09-10,149
2015-09-11,149
2015-09-12,149
2015-09-13,149
2015-09-14,149
2015-09-15,149
2015-09-16,149
2015-09-17,149
2015-09-18,156
2015-09-19,156
2015-09-20,156
2015-09-21,156
2015-09-22,156
2015-09-23,156
2015-09-24,156
2015-09-25,156
2015-09-27,156
2015-09-28,163
2015-09-29,163
2015-09-30,163
2015-10-05,163
2015-10-06,163
2015-10-07,163
2015-10-08,168
2015-10-09,168
2015-10-10,168
2015-10-11,168
2015-10-12,168
2015-10-13,168
2015-10-14,168
2015-10-15,168
2015-10-16,168
2015-10-17,177
2015-10-18,177
2015-10-19,177
2015-10-20,177
2015-10-22,177
2015-10-23,177
2015-10-24,177
2015-10-25,185
2015-10-26,185
2015-10-27,185
2015-10-29,185
2015-10-30,185
2015-10-31,185
2015-11-01,185
2015-11-02,185
2015-11-03,185
2015-11-04,185
2015-11-05,192
2015-11-06,192
2015-11-07,192
2015-11-08,192
2015-11-09,192
2015-11-10,192
2015-11-11,192
2015-11-12,192
2015-11-13,192
2015-11-14,192
2015-11-15,202
2015-11-16,202
2015-11-17,202
2015-11-18,202
2015-11-19,202
2015-11-20,202
2015-11-21,202
2015-11-22,202
2015-11-23,202
2015-11-24,213
2015-11-25,213
2015-11-26,213
2015-11-27,213
2015-11-28,213
2015-11-29,213
2015-11-30,213
2015-12-01,224
2015-12-02,224
2015-12-03,224
2015-12-04,224
2015-12-05,224
2015-12-06,224
2015-12-07,224
2015-12-08,224
2015-12-09,236
2015-12-10,236
2015-12-11,236
2015-12-12,236
2015-12-13,236
2015-12-14,236
2015-12-15,236
2015-12-16,248
2015-12-17,248
2015-12-18,248
2015-12-19,248
2015-12-20,248
2015-12-21,248
2015-12-22,248
2015-12-23,261
2015-12-24,261
2015-12-25,261
2015-12-26,261
2015-12-27,261
2015-12-28,261
2015-12-29,273
2015-12-30,273
2015-12-31,273
2016-01-01,273
2016-01-02,273
2016-01-03,273
2016-01-04,287
2016-01-05,287
2016-01-06,287
2016-01-07,287
2016-01-08,287
2016-01-09,287
2016-01-10,302
2016-01-11,302
2016-01-12,302
2016-01-13,302
2016-01-14,302
2016-01-15,302
2016-01-16,318
2016-01-17,318
2016-01-18,318
2016-01-19,318
2016-01-20,318
2016-01-21,318
2016-01-22,325
2016-01-23,325
2016-01-24,325
2016-01-25,325
2016-01-26,325
2016-01-27,325
2016-01-28,325
2016-01-29,342
2016-01-30,342
2016-01-31,342
2016-02-01,342
2016-02-02,342
2016-02-03,342
2016-02-04,360
2016-02-05,360
2016-02-06,360
2016-02-07,360
2016-02-08,360
2016-02-09,360
2016-02-10,377
2016-02-11,377
2016-02-12,377
2016-02-13,377
2016-02-14,377
2016-02-15,377
2016-02-16,396
2016-02-17,396
2016-02-18,396
2016-02-19,396
2016-02-20,396
2016-02-21,396
2016-02-22,416
2016-02-23,416
2016-02-24,416
2016-02-25,416
2016-02-26,416
2016-02-27,437
2016-02-28,437
2016-02-29,437
2016-03-01,437
2016-03-02,437
2016-03-03,437
2016-03-04,459
2016-03-05,459
2016-03-06,459
2016-03-07,459
2016-03-08,459
2016-03-09,459
2016-03-10,482
2016-03-11,482
2016-03-12,482
2016-03-13,482
2016-03-14,482
2016-03-15,482
2016-03-16,507
2016-03-17,507
2016-03-18,507
2016-03-19,507
2016-03-20,507
2016-03-21,507
2016-03-22,533
2016-03-23,533
2016-03-24,533
2016-03-25,533
2016-03-26,533
2016-03-27,533
2016-03-28,555
2016-03-29,555
2016-03-30,555
2016-03-31,555
2016-04-01,555
2016-04-02,555
2016-04-03,583
2016-04-04,583
2016-04-05,583
2016-04-06,583
2016-04-07,583
2016-04-08,583
2016-04-09,613
2016-04-10,613
2016-04-11,613
2016-04-12,613
2016-04-13,613
2016-04-14,613
2016-04-15,644
2016-04-16,644
2016-04-17,644
2016-04-18,644
2016-04-19,644
2016-04-20,676
2016-04-21,676
2016-04-22,676
2016-04-23,676
2016-04-24,676
2016-04-25,709
2016-04-26,709
2016-04-27,709
2016-04-28,709
2016-04-29,709
2016-04-30,709
2016-05-01,745
2016-05-02,745
2016-05-03,745
2016-05-04,745
2016-05-05,745
2016-05-06,782
2016-05-07,782
2016-05-08,782
2016-05-09,782
2016-05-10,782
2016-05-11,822
2016-05-12,822
2016-05-13,822
2016-05-14,822
2016-05-15,822
2016-05-16,861
2016-05-17,861
2016-05-18,861
2016-05-19,861
2016-05-22,905
2016-05-23,905
2016-05-24,905
2016-05-25,905
2016-05-26,942
2016-05-27,942
2016-05-28,942
2016-05-29,942
2016-05-30,942
2016-05-31,990
2016-06-01,990
2016-06-02,990
2016-06-03,990
2016-06-04,990
2016-06-05,1040
2016-06-06,1040
2016-06-07,1040
2016-06-08,1040
2016-06-09,1040
2016-06-10,1092
2016-06-11,1092
2016-06-12,1092
2016-06-13,1092
2016-06-14,1092
2016-06-15,1124
2016-06-16,1124
2016-06-17,1124
2016-06-18,1124
2016-06-19,1124
2016-06-20,1168
2016-06-21,1168
2016-06-22,1168
2016-06-23,1168
2016-06-24,1168
2016-06-25,1207
2016-06-26,1207
2016-06-27,1207
2016-06-28,1207
2016-06-29,1207
2016-06-30,1244
2016-07-01,1244
2016-07-02,1244
2016-07-03,1244
2016-07-04,1280
2016-07-05,1280
2016-07-06,1280
2016-07-07,1280
2016-07-08,1280
2016-07-09,1319
2016-07-10,1319
2016-07-11,1319
2016-07-12,1319
2016-07-13,1319
2016-07-14,1384
2016-07-15,1384
2016-07-16,1384
2016-07-17,1384
2016-07-18,1384
2016-07-23,1451
2016-07-24,1451
2016-07-25,1451
2016-07-26,1378
2016-07-27,1378
2016-07-28,1378
2016-07-29,1378
2016-07-30,1378
2016-07-31,1378
2016-08-01,1397
2016-08-02,1397
2016-08-03,1397
2016-08-04,1397
2016-08-05,1397
2016-08-06,1397
2016-08-07,1453
2016-08-08,1453
2016-08-09,1453
2016-08-10,1453
2016-08-11,1453
2016-08-12,1453
2016-08-13,1501
2016-08-14,1501
2016-08-15,1501
2016-08-16,1501
2016-08-17,1501
2016-08-18,1501
2016-08-19,1531
2016-08-20,1531
2016-08-21,1531
2016-08-22,1531
2016-08-23,1531
2016-08-24,1531
2016-08-25,1584
2016-08-26,1584
2016-08-28,1584
2016-08-31,1584
2016-09-01,1641
2016-09-02,1641
2016-09-03,1641
2016-09-04,1641
2016-09-05,1641
2016-09-06,1641
2016-09-07,1641
2016-09-08,1698
2016-09-09,1698
2016-09-10,1698
2016-09-11,1698
2016-09-12,1698
2016-09-13,1698
2016-09-14,1698
2016-09-15,1753
2016-09-16,1753
2016-09-17,1753
2016-09-18,1753
2016-09-19,1753
2016-09-20,1753
2016-09-21,1753
2016-09-22,1812
2016-09-23,1812
2016-09-24,1812
2016-09-25,1812
2016-09-26,1812
2016-09-27,1812
2016-09-28,1812
2016-09-29,1812
2016-09-30,1886
2016-10-01,1886
2016-10-02,1886
2016-10-03,1886
2016-10-04,1886
2016-10-05,1886
2016-10-06,1886
2016-10-07,1886
2016-10-08,1971
2016-10-09,1971
2016-10-10,1971
2016-10-11,1971
2016-10-12,1971
2016-10-13,1971
2016-10-14,1971
2016-10-15,2017
2016-10-16,2017
2016-10-17,2017
2016-10-18,2017
2016-10-19,2017
2016-10-20,2017
2016-10-21,2016
2016-10-22,2016
2016-10-23,2016
2016-10-24,2016
2016-10-25,2016
2016-10-26,2016
2016-10-27,2058
2016-10-28,2058
2016-10-29,2058
2016-10-30,2058
2016-10-31,2058
2016-11-01,2058
2016-11-02,2058
2016-11-03,2125
2016-11-04,2125
2016-11-05,2125
2016-11-06,2125
2016-11-07,2125
2016-11-08,2125
2016-11-09,2096
2016-11-10,2096
2016-11-11,2096
2016-11-12,2096
2016-11-13,2096
2016-11-14,2096
2016-11-15,2093
2016-12-07,2231
2016-12-08,2231
2016-12-09,2231
2016-12-10,2231
2016-12-11,2210
2016-12-12,2210
2016-12-13,2210
2016-12-14,2210
2016-12-15,2210
2016-12-16,2210
2016-12-17,2130
2016-12-18,2130
2016-12-19,2130
2016-12-20,2130
2016-12-21,2130
2016-12-22,2109
2016-12-23,2109
2016-12-24,2109
2016-12-25,2109
2016-12-26,2109
2016-12-27,2109
2016-12-28,2109
2016-12-29,2109
2016-12-30,2109
2016-12-31,2109
2017-01-01,2094
2017-01-02,2094
2017-01-03,2094
2017-01-04,2094
2017-01-05,2094
2017-01-06,2075
2017-01-07,2075
2017-01-08,2075
2017-01-09,2075
2017-01-10,1986
2017-01-11,1986
2017-01-12,1986
2017-01-13,1986
2017-01-14,1967
2017-01-15,1967
2017-01-16,1967
2017-01-17,1967
2017-01-18,1997
2017-01-19,1997
2017-01-20,1997
2017-01-21,1997
2017-01-22,1997
2017-01-23,2007
2017-01-27,1991
2017-01-28,1991
2017-01-29,1991
2017-01-30,1991
2017-01-31,1953
2017-02-01,1953
2017-02-02,1953
2017-02-03,1953
2017-02-04,1931
2017-02-05,1931
2017-02-06,1931
2017-02-07,1931
2017-02-08,1931
2017-02-09,1874
2017-02-10,1874
2017-02-11,1874
2017-02-12,1874
2017-02-13,1914
2017-02-14,1914
2017-02-15,1914
2017-02-16,1914
2017-02-18,1863
2017-02-19,1863
2017-02-20,1863
2017-02-21,1863
2017-02-22,1788
2017-02-23,1788
2017-02-24,1788
2017-02-25,1788
2017-02-26,1788
2017-02-27,1809
2017-02-28,1809
2017-03-01,1809
2017-03-02,1809
2017-03-03,1809
2017-03-04,1884
2017-03-05,1884
2017-03-06,1884
2017-03-07,1884
2017-03-08,1884
2017-03-09,1974
2017-03-10,1974
2017-03-11,1974
2017-03-12,1974
2017-03-13,2033
2017-03-14,2033
2017-03-15,2033
2017-03-16,2033
2017-03-17,2103
2017-03-18,2103
2017-03-19,2103
2017-03-20,2103
2017-03-21,2038
2017-03-22,2038
2017-03-23,2038
2017-03-24,2038
2017-03-25,2038
2017-03-26,1936
2017-03-27,1936
2017-03-28,1936
2017-03-29,1936
2017-03-30,1936
2017-03-31,1839
2017-04-01,1839
2017-04-02,1839
2017-04-03,1839
2017-04-04,1747
2017-04-12,1759
2017-04-13,1759
2017-04-14,1759
2017-04-15,1759
2017-04-16,1727
2017-04-17,1727
2017-04-18,1727
2017-04-19,1727
2017-04-20,1761
2017-04-21,1761
2017-04-22,1761
2017-04-23,1761
2017-04-24,1783
2017-04-25,1783
2017-04-26,1783
2017-04-27,1783
2017-04-28,1793
2017-04-29,1793
2017-04-30,1793
2017-05-01,1793
2017-05-02,1828
2017-05-03,1828
2017-05-04,1828
2017-05-05,1828
2017-05-06,1839
2017-05-07,1839
2017-05-08,1839
2017-05-09,1839
2017-05-10,1914
2017-05-11,1914
2017-05-12,1914
2017-05-13,1914
2017-05-14,1914
2017-05-15,1986
2017-05-16,1986
2017-05-17,1986
2017-05-18,1986
2017-05-19,1986
2017-05-20,1984
2017-05-21,1984
2017-05-22,1984
2017-05-23,1984
2017-05-24,1984
2017-05-25,1930
2017-05-26,1930
2017-05-27,1930
2017-05-28,1930
2017-05-29,1930
2017-05-30,1852
2017-05-31,1852
2017-06-01,1852
2017-06-02,1852
2017-06-03,1852
2017-06-04,1759
2017-06-05,1759
2017-06-06,1759
2017-06-07,1759
2017-06-08,1682
2017-06-09,1682
2017-06-10,1682
2017-06-11,1626
2017-06-12,1626
2017-06-13,1626
2017-06-14,1626
2017-06-15,1626
2017-06-16,1549
2017-06-17,1549
2017-06-18,1549
2017-06-19,1549
2017-06-20,1549
2017-06-21,1552
2017-06-22,1552
2017-06-23,1552
2017-06-24,1552
2017-06-25,1552
2017-06-26,1535
2017-06-27,1535
2017-06-28,1535
2017-06-29,1535
2017-06-30,1535
2017-07-01,1527
2017-07-02,1527
2017-07-03,1527
2017-07-04,1527
2017-07-05,1527
2017-07-06,1508
2017-07-07,1508
2017-07-08,1508
2017-07-13,1498
2017-07-14,1498
2017-07-15,1498
2017-07-16,1515
2017-07-17,1515
2017-07-18,1515
2017-07-19,1515
2017-07-20,1515
2017-07-21,1445
2017-07-22,1445
2017-07-23,1445
2017-07-24,1445
2017-07-25,1445
2017-07-26,1391
2017-07-27,1391
2017-07-28,1391
2017-07-29,1391
2017-07-30,1421
2017-07-31,1421
2017-08-01,1421
2017-08-02,1421
2017-08-03,1421
2017-08-04,1465
2017-08-05,1465
2017-08-06,1465
2017-08-09,1498
2017-08-10,1498
2017-08-11,1498
2017-08-12,1498
2017-08-13,1515
2017-08-14,1515
2017-08-15,1515
2017-08-16,1515
2017-08-17,1521
2017-08-18,1521
2017-08-19,1521
2017-08-20,1521
2017-08-21,1521
2017-08-22,1562
2017-08-23,1562
2017-08-24,1562
2017-08-25,1562
2017-08-26,1562
2017-08-27,1613
2017-08-28,1613
2017-08-29,1613
2017-08-30,1613
2017-08-31,1613
2017-09-01,1613
2017-09-02,1637
2017-09-03,1637
2017-09-04,1637
2017-09-05,1637
2017-09-06,1637
2017-09-07,1711
2017-09-08,1711
2017-09-09,1711
2017-09-10,1711
2017-09-11,1711
2017-09-12,1786
2017-09-13,1786
2017-09-14,1786
2017-09-15,1786
2017-09-16,1786
2017-09-17,1734
2017-09-18,1734
2017-09-19,1734
2017-09-20,1734
2017-09-21,1734
2017-09-22,1735
2017-09-23,1735
2017-09-24,1735
2017-09-25,1735
2017-09-26,1735
2017-09-27,1710
2017-09-28,1710
2017-09-29,1710
2017-09-30,1710
2017-10-01,1753
2017-10-02,1753
2017-10-03,1753
2017-10-04,1753
2017-10-05,1753
2017-10-06,1770
2017-10-07,1770
2017-10-08,1770
2017-10-09,1770
2017-10-10,1770
2017-10-11,1806
2017-10-12,1806
2017-10-13,1806
2017-10-14,1806
2017-10-15,1806
2017-10-16,1807
2017-10-17,1807
2017-10-18,1807
2017-10-19,1807
2017-10-20,1807
2017-10-21,1870
2017-10-22,1870
2017-10-23,1870
2017-10-24,1870
2017-10-25,1883
2017-10-26,1883
2017-10-27,1883
2017-10-28,1883
2017-10-29,1883
2017-10-30,1843
2017-10-31,1843
2017-11-01,1843
2017-11-02,1843
2017-11-03,1843
2017-11-04,1760
2017-11-05,1760
2017-11-06,1760
2017-11-07,1760
2017-11-08,1760
2017-11-09,1760
2017-11-10,1834
2017-11-11,1834
2017-11-12,1834
2017-11-13,1834
2017-11-14,1834
2017-11-15,1834
2017-11-16,1869
2017-11-17,1869
2017-11-18,1869
2017-11-19,1869
2017-11-20,1869
2017-11-21,1869
2017-11-22,1932
2017-11-23,1932
2017-11-24,1932
2017-11-25,1932
2017-11-26,1932
2017-11-27,1932
2017-11-28,1873
2017-11-29,1873
2017-11-30,1873
2017-12-01,1873
2017-12-02,1873
2017-12-03,1873
2017-12-04,1891
2017-12-05,1891
2017-12-06,1891
2017-12-07,1891
2017-12-08,1891
2017-12-09,1864
2017-12-10,1864
2017-12-11,1864
2017-12-12,1864
2017-12-13,1864
2017-12-14,1836
2017-12-15,1836
2017-12-16,1836
2017-12-17,1836
2017-12-18,1798
2017-12-19,1798
2017-12-20,1798
2017-12-21,1798
2017-12-22,1798
2017-12-23,1816
2017-12-24,1816
2017-12-25,1816
2017-12-26,1816
2017-12-27,1816
2017-12-28,1862
2017-12-29,1862
2017-12-30,1862
2017-12-31,1862
2018-01-01,1939
2018-01-02,1939
2018-01-03,1939
2018-01-04,1939
2018-01-05,1900
2018-01-06,1900
2018-01-07,1900
2018-01-08,1900
2018-01-09,1910
2018-01-10,1910
2018-01-11,1910
2018-01-12,1910
2018-01-13,1910
2018-01-14,1839
2018-01-15,1839
2018-01-16,1839
2018-01-17,1839
2018-01-18,1811
2018-01-19,1811
2018-01-20,1811
2018-01-21,1811
2018-01-22,1811
2018-01-23,1828
2018-01-24,1828
2018-01-25,1828
2018-01-26,1828
2018-01-27,1866
2018-01-28,1866
2018-01-29,1866
2018-01-30,1874
2018-01-31,1874
2018-02-01,1874
2018-02-02,1874
2018-02-03,1850
2018-02-04,1850
2018-02-05,1850
2018-02-06,1850
2018-02-07,1829
2018-02-08,1829
2018-02-09,1829
2018-02-10,1829
2018-02-11,1785
2018-02-12,1785
2018-02-13,1785
2018-02-14,1785
2018-02-15,1779
2018-02-16,1779
2018-02-17,1779
2018-02-18,1779
2018-02-19,1770
2018-02-20,1770
2018-02-21,1770
2018-02-22,1770
2018-02-23,1681
2018-02-24,1681
2018-02-25,1681
2018-02-26,1681
2018-02-27,1618
2018-02-28,1618
2018-03-01,1618
2018-03-02,1618
2018-03-03,1698
2018-03-04,1698
2018-03-05,1698
2018-03-06,1698
2018-03-07,1767
2018-03-08,1767
2018-03-09,1767
2018-03-10,1767
2018-03-11,1803
2018-03-12,1803
2018-03-13,1803
2018-03-14,1803
2018-03-15,1820
2018-03-16,1820
2018-03-17,1820
2018-03-18,1820
2018-03-20,1827
2018-03-21,1827
2018-03-23,1874
2018-03-24,1874
2018-03-25,1874
2018-03-26,1854
2018-03-27,1854
2018-03-28,1854
2018-03-29,1761
2018-03-30,1761
2018-03-31,1761
2018-04-01,1761
2018-04-02,1678
2018-04-03,1678
2018-04-04,1678
2018-04-05,1678
2018-04-06,1597
2018-04-07,1597
2018-04-08,1597
2018-04-09,1597
2018-04-10,1530
2018-04-11,1530
2018-04-12,1530
2018-04-13,1530
2018-04-14,1453
2018-04-15,1453
2018-04-16,1453
2018-04-17,1401
2018-04-18,1401
2018-04-19,1401
2018-04-20,1401
2018-04-21,1459
2018-04-22,1459
2018-04-23,1459
2018-04-24,1459
2018-04-25,1459
2018-04-26,1420
2018-04-27,1420
2018-04-28,1420
2018-04-29,1420
2018-04-30,1401
2018-05-01,1401
2018-05-02,1401
2018-05-03,1401
2018-05-04,1401
2018-05-05,1446
2018-05-06,1446
2018-05-07,1446
2018-05-08,1446
2018-05-09,1502
2018-05-10,1502
2018-05-11,1502
2018-05-12,1502
2018-05-13,1572
2018-05-14,1572
2018-05-15,1572
2018-05-16,1572
2018-05-17,1643
2018-05-18,1643
2018-05-19,1643
2018-05-20,1714
2018-05-21,1714
2018-05-22,1714
2018-05-23,1770
2018-05-24,1770
2018-05-25,1770
2018-05-26,1770
2018-05-27,1807
2018-05-28,1807
2018-05-29,1807
2018-05-30,1756
2018-05-31,1756
2018-06-01,1756
2018-06-02,1797
2018-06-03,1797
2018-06-04,1797
2018-06-05,1797
2018-06-06,1848
2018-06-07,1848
2018-06-08,1848
2018-06-09,1848
2018-06-10,1891
2018-06-11,1891
2018-06-12,1891
2018-06-13,1926
2018-06-14,1926
2018-06-15,1926
2018-06-16,1926
2018-06-17,1892
2018-06-18,1892
2018-06-19,1892
2018-06-20,1892
2018-06-21,1839
2018-06-22,1839
2018-06-23,1839
2018-06-24,1751
2018-06-25,1751
2018-06-26,1751
2018-06-27,1751
2018-06-28,1671
2018-06-29,1671
2018-06-30,1671
2018-07-01,1657
2018-07-02,1657
2018-07-03,1657
2018-07-04,1657
2018-07-05,1675
2018-07-06,1675
2018-07-07,1675
2018-07-08,1700
2018-07-09,1700
2018-07-10,1700
2018-07-11,1689
2018-07-12,1689
2018-07-13,1689
2018-07-14,1672
2018-07-15,1672
2018-07-16,1672
2018-07-17,1662
2018-07-18,1662
2018-07-19,1662
2018-07-20,1662
2018-07-21,1704
2018-07-22,1704
2018-07-23,1659
2018-07-24,1659
2018-07-25,1659
2018-07-26,1719
2018-07-27,1719
2018-07-28,1719
2018-07-29,1771
2018-07-30,1771
2018-07-31,1816
2018-08-01,1816
2018-08-02,1816
2018-08-03,1834
2018-08-04,1834
2018-08-05,1838
2018-08-06,1838
2018-08-07,1838
2018-08-08,1874
2018-08-09,1874
2018-08-10,1874
2018-08-11,1940
2018-08-12,1940
2018-08-14,1934
2018-08-16,1906
2018-08-17,1906
2018-08-18,1906
2018-08-19,1877
2018-08-20,1877
2018-08-21,1877
2018-08-22,1855
2018-08-23,1855
2018-08-24,1855
2018-08-25,1762
2018-08-26,1762
2018-08-27,1762
2018-08-28,1673
2018-08-29,1673
2018-08-30,1673
2018-08-31,1589
2018-09-01,1589
2018-09-02,1530
2018-09-03,1530
2018-09-04,1565
2018-09-05,1565
2018-09-06,1565
2018-09-07,1616
2018-09-08,1616
2018-09-09,1616
2018-09-10,1624
2018-09-11,1624
2018-09-12,1624
2018-09-13,1649
2018-09-14,1649
2018-09-15,1680
2018-09-16,1680
2018-09-17,1680
2018-09-18,1604
2018-09-19,1604
2018-09-20,1604
2018-09-21,1581
2018-09-22,1581
2018-09-23,1622
2018-09-24,1622
2018-09-25,1622
2018-09-26,1657
2018-09-27,1657
2018-09-28,1657
2018-09-29,1619
2018-09-30,1619
2018-10-01,1630
2018-10-02,1630
2018-10-03,1564
2018-10-04,1564
2018-10-05,1564
2018-10-06,1531
2018-10-07,1531
2018-10-08,1531
2018-10-09,1552
2018-10-10,1552
2018-10-11,1552
2018-10-12,1600
2018-10-13,1600
2018-10-14,1600
2018-10-15,1665
2018-10-16,1665
2018-10-17,1665
2018-10-18,1728
2018-10-19,1728
2018-10-20,1728
2018-10-21,1797
2018-10-22,1797
2018-10-23,1797
2018-10-24,1861
2018-10-25,1861
2018-10-26,1861
2018-10-27,1877
2018-10-28,1877
2018-10-29,1877
2018-10-30,1906
2018-10-31,1906
2018-11-01,1977
2018-11-03,1977
2018-11-04,2048
2018-11-05,2048
2018-11-06,2101
2018-11-07,2101
2018-11-08,2101
2018-11-09,2092
2018-11-10,2092
2018-11-11,2160
2018-11-12,2160
2018-11-13,2182
2018-11-14,2182
2018-11-15,2138
2018-11-16,2138
2018-11-17,2112
2018-11-18,2112
2018-11-19,2058
2018-11-20,2056
2018-11-21,2056
2018-11-22,2003
2018-11-23,2003
2018-11-24,1985
2018-11-25,1985
2018-11-26,1922
2018-11-27,1922
2018-11-28,1908
2018-11-29,1908
2018-12-01,1959
2018-12-02,1959
2018-12-03,1967
2018-12-04,1967
2018-12-05,1988
2018-12-07,2018
2018-12-09,2034
2018-12-10,2033
2018-12-11,2033
2018-12-12,1974
2018-12-13,1974
2018-12-14,2042
2018-12-15,2042
2018-12-16,2034
2018-12-17,2034
2018-12-18,1969
2018-12-19,1969
2018-12-20,1940
2018-12-21,1940
2018-12-22,1902
2018-12-23,1909
2018-12-24,1909
2018-12-25,1846
2018-12-26,1846
2018-12-27,1764
2018-12-28,1764
2018-12-29,1761
2018-12-30,1761
2018-12-31,1794
2019-01-01,1794
2019-01-02,1842
2019-01-03,1842
2019-01-04,1862
2019-01-05,1884
2019-01-06,1914
2019-01-08,1954
2019-01-10,1987
2019-01-11,1987
2019-01-12,1933
2019-01-13,1933
2019-01-14,1875
2019-01-15,1875
2019-01-16,1891
2019-01-17,1891
2019-01-18,1922
2019-01-19,1887
2019-01-20,1887
2019-01-22,1792
2019-01-23,1703
2019-01-24,1703
2019-01-25,1765
2019-01-26,1765
2019-01-27,1819
2019-01-28,1819
2019-01-29,1909
2019-01-30,1909
2019-01-31,2005
2019-02-01,2024
2019-02-02,2024
2019-02-03,1961
2019-02-04,1961
2019-02-05,1865
2019-02-06,1865
2019-02-07,1771
2019-02-08,1771
2019-02-09,1682
2019-02-10,1682
2019-02-11,1605
2019-02-12,1605
2019-02-13,1524
2019-02-14,1524
2019-02-15,1458
2019-02-16,1458
2019-02-17,1448
2019-02-18,1448
2019-02-19,1474
2019-02-20,1474
2019-02-21,1493
2019-02-22,1493
2019-02-23,1555
2019-02-24,1555
2019-02-25,1579
2019-02-26,1579
2019-02-27,1642
2019-02-28,1642
2019-03-01,1677
2019-03-02,1677
2019-03-03,1697
2019-03-04,1697
2019-03-05,1617
2019-03-06,1617
2019-03-07,1556
2019-03-08,1556
2019-03-09,1556
2019-03-10,1573
2019-03-11,1573
2019-03-12,1613
2019-03-13,1613
2019-03-14,1651
2019-03-15,1651
2019-03-16,1682
2019-03-17,1671
2019-03-18,1671
2019-03-19,1671
2019-03-20,1706
2019-03-21,1706
2019-03-22,1739
2019-03-23,1691
2019-03-24,1691
2019-03-25,1713
2019-03-26,1713
2019-03-27,1692
2019-03-28,1692
2019-03-29,1766
2019-03-30,1766
2019-03-31,1766
2019-04-01,1834
2019-04-02,1834
2019-04-03,1839
2019-04-04,1839
2019-04-05,1877
2019-04-06,1877
2019-04-07,1918
2019-04-08,1918
2019-04-09,1919
2019-04-10,1919
2019-04-11,1985
2019-04-12,1985
2019-04-13,1941
2019-04-14,1941
2019-04-15,1983
2019-04-16,1983
2019-04-17,2018
2019-04-18,2018
2019-04-19,1984
2019-04-20,1984
2019-04-21,1988
2019-04-22,1988
2019-04-23,1927
2019-04-24,1927
2019-04-25,1854
2019-04-26,1854
2019-04-27,1812
2019-04-28,1812
2019-04-29,1772
2019-04-30,1772
2019-05-01,1755
2019-05-02,1755
2019-05-03,1681
2019-05-04,1681
2019-05-05,1625
2019-05-06,1625
2019-05-07,1575
