date_obj,Light%20tuxedo%20cuffs price
2017-04-14,894060
2017-04-15,894060
2017-04-16,894060
2017-04-17,894060
2017-04-18,894060
2017-04-19,894060
2017-04-20,894060
2017-04-21,894060
2017-04-22,851168
2017-04-23,851168
2017-04-24,851168
2017-04-25,851168
2017-04-26,851168
2017-04-27,851168
2017-04-28,851168
2017-04-29,851168
2017-04-30,851168
2017-05-01,851168
2017-05-02,851168
2017-05-03,851168
2017-05-04,851168
2017-05-05,851168
2017-05-06,851168
2017-05-07,851168
2017-05-08,851168
2017-05-09,851168
2017-05-10,851168
2017-05-11,851168
2017-05-12,851168
2017-05-13,851168
2017-05-14,851168
2017-05-15,851168
2017-05-16,851168
2017-05-17,851168
2017-05-18,851168
2017-05-19,851168
2017-05-20,851168
2017-05-21,851168
2017-05-22,851168
2017-05-23,851168
2017-05-24,851168
2017-05-25,851168
2017-05-26,851168
2017-05-27,851168
2017-05-28,851168
2017-05-29,851168
2017-05-30,851168
2017-05-31,851168
2017-06-01,851168
2017-06-02,851168
2017-06-03,851168
2017-06-06,851168
2017-06-07,851168
2017-06-08,851168
2017-06-09,851168
2017-06-10,851168
2017-06-11,851168
2017-06-12,851168
2017-06-13,851168
2017-06-14,851168
2017-06-15,851168
2017-06-16,851168
2017-06-17,851168
2017-06-18,851168
2017-06-19,809162
2017-06-20,809162
2017-06-21,809162
2017-06-22,809162
2017-06-23,809162
2017-06-24,809162
2017-06-25,809162
2017-06-26,809162
2017-06-27,809162
2017-06-28,809162
2017-06-29,809162
2017-06-30,809162
2017-07-01,809162
2017-07-02,809162
2017-07-03,809162
2017-07-04,809162
2017-07-05,809162
2017-07-06,809162
2017-07-07,809162
2017-07-08,809162
2017-07-13,809162
2017-07-14,809162
2017-07-15,809162
2017-07-16,809162
2017-07-17,809162
2017-07-18,809162
2017-07-19,809162
2017-07-20,809162
2017-07-21,809162
2017-07-22,809162
2017-07-23,809162
2017-07-24,809162
2017-07-25,809162
2017-07-26,809162
2017-07-27,809162
2017-07-28,809162
2017-07-29,809162
2017-07-30,809162
2017-07-31,809162
2017-08-01,809162
2017-08-02,809162
2017-08-03,809162
2017-08-04,809162
2017-08-05,809162
2017-08-06,809162
2017-08-09,809162
2017-08-10,809162
2017-08-11,809162
2017-08-12,809162
2017-08-13,769413
2017-08-14,769413
2017-08-15,769413
2017-08-17,769413
2017-08-18,769413
2017-08-19,769413
2017-08-20,769413
2017-08-21,769413
2017-08-22,769413
2017-08-23,769413
2017-08-24,769413
2017-08-25,769413
2017-08-26,769413
2017-08-27,769413
2017-08-28,769413
2017-08-29,769413
2017-08-30,769413
2017-08-31,769413
2017-09-01,769413
2017-09-02,769413
2017-09-03,769413
2017-09-04,769413
2017-09-05,769413
2017-09-06,769413
2017-09-07,769413
2017-09-08,769413
2017-09-09,769413
2017-09-10,769413
2017-09-11,769413
2017-09-12,769413
2017-09-13,769413
2017-09-14,769413
2017-09-15,769413
2017-09-16,769413
2017-09-17,769413
2017-09-19,769413
2017-09-20,769413
2017-09-21,769413
2017-09-22,769413
2017-09-23,769413
2017-09-24,769413
2017-09-25,769413
2017-09-26,769413
2017-09-27,769413
2017-09-28,769413
2017-09-29,731387
2017-09-30,731387
2017-10-01,731387
2017-10-02,731387
2017-10-03,731387
2017-10-04,731387
2017-10-05,731387
2017-10-06,731387
2017-10-07,731387
2017-10-08,731387
2017-10-09,731387
2017-10-10,731387
2017-10-11,731387
2017-10-12,731387
2017-10-13,731387
2017-10-14,731387
2017-10-15,731387
2017-10-16,731387
2017-10-17,731387
2017-10-18,731387
2017-10-19,731387
2017-10-20,731387
2017-10-21,731387
2017-10-22,731387
2017-10-23,731387
2017-10-24,731387
2017-10-25,731387
2017-10-26,731387
2017-10-27,731387
2017-10-28,731387
2017-10-29,731387
2017-10-30,731387
2017-10-31,731387
2017-11-01,731387
2017-11-02,731387
2017-11-03,731387
2017-11-04,731387
2017-11-05,731387
2017-11-06,695030
2017-11-07,695030
2017-11-08,695030
2017-11-09,695030
2017-11-10,695030
2017-11-11,695030
2017-11-12,695030
2017-11-13,695030
2017-11-14,695030
2017-11-15,695030
2017-11-16,695030
2017-11-17,695030
2017-11-18,695030
2017-11-19,695030
2017-11-20,695030
2017-11-21,695030
2017-11-22,695030
2017-11-23,695030
2017-11-24,695030
2017-11-25,695030
2017-11-26,695030
2017-11-27,695030
2017-11-28,695030
2017-11-29,695030
2017-11-30,695030
2017-12-01,695030
2017-12-02,695030
2017-12-03,695030
2017-12-04,695030
2017-12-05,695030
2017-12-06,695030
2017-12-07,695030
2017-12-08,695030
2017-12-09,695030
2017-12-10,695030
2017-12-11,695030
2017-12-12,695030
2017-12-14,695030
2017-12-15,695030
2017-12-16,695030
2017-12-17,695030
2017-12-18,695030
2017-12-19,695030
2017-12-20,695030
2017-12-21,695030
2017-12-22,695030
2017-12-23,660482
2017-12-24,660482
2017-12-25,660482
2017-12-26,660482
2017-12-27,660482
2017-12-28,660482
2017-12-29,660482
2017-12-30,660482
2017-12-31,660482
2018-01-01,660482
2018-01-02,660482
2018-01-03,660482
2018-01-04,660482
2018-01-05,660482
2018-01-06,660482
2018-01-07,660482
2018-01-08,660482
2018-01-09,660482
2018-01-10,660482
2018-01-11,660482
2018-01-12,660482
2018-01-13,660482
2018-01-14,660482
2018-01-15,660482
2018-01-16,660482
2018-01-17,660482
2018-01-18,660482
2018-01-19,660482
2018-01-20,660482
2018-01-21,660482
2018-01-22,660482
2018-01-23,660482
2018-01-25,627457
2018-01-26,627457
2018-01-27,627457
2018-01-28,627457
2018-01-29,627457
2018-01-31,627457
2018-02-01,627457
2018-02-02,627457
2018-02-03,627457
2018-02-04,627457
2018-02-05,627457
2018-02-06,627457
2018-02-07,597218
2018-02-08,597218
2018-02-09,597218
2018-02-10,597218
2018-02-11,597218
2018-02-12,597218
2018-02-13,597218
2018-02-14,597218
2018-02-15,597218
2018-02-16,597218
2018-02-17,597218
2018-02-18,597218
2018-02-19,568835
2018-02-20,568835
2018-02-21,568835
2018-02-22,568835
2018-02-23,568835
2018-02-24,568835
2018-02-25,568835
2018-02-26,568835
2018-02-27,568835
2018-02-28,568835
2018-03-01,568835
2018-03-02,541009
2018-03-03,541009
2018-03-04,541009
2018-03-05,541009
2018-03-06,541009
2018-03-07,541009
2018-03-08,541009
2018-03-09,514455
2018-03-10,514455
2018-03-11,514455
2018-03-12,514455
2018-03-13,514455
2018-03-14,514455
2018-03-15,514455
2018-03-16,490140
2018-03-17,490140
2018-03-18,490140
2018-03-19,490140
2018-03-20,490140
2018-03-21,490140
2018-03-23,490140
2018-03-24,490140
2018-03-25,490140
2018-03-26,490140
2018-03-27,490140
2018-03-28,465925
2018-03-29,465925
2018-03-30,465925
2018-03-31,465925
2018-04-01,465925
2018-04-02,465925
2018-04-03,465925
2018-04-04,465925
2018-04-05,465925
2018-04-06,465925
2018-04-07,465925
2018-04-08,465925
2018-04-09,465925
2018-04-10,465925
2018-04-11,443331
2018-04-12,443331
2018-04-13,443331
2018-04-14,443331
2018-04-15,443331
2018-04-16,443331
2018-04-17,443331
2018-04-18,443331
2018-04-19,443331
2018-04-20,443331
2018-04-21,443331
2018-04-22,443331
2018-04-23,443331
2018-04-24,421777
2018-04-25,421777
2018-04-26,421777
2018-04-27,421777
2018-04-28,421777
2018-04-29,421777
2018-04-30,421777
2018-05-01,421777
2018-05-04,421777
2018-05-05,421777
2018-05-06,421777
2018-05-08,421777
2018-05-09,421777
2018-05-10,421777
2018-05-11,421777
2018-05-12,421777
2018-05-13,400688
2018-05-14,400688
2018-05-15,400688
2018-05-16,400688
2018-05-17,400688
2018-05-18,400688
2018-05-19,400688
2018-05-20,400688
2018-05-21,400688
2018-05-22,400688
2018-05-23,400688
2018-05-24,400688
2018-05-25,400688
2018-05-26,400688
2018-05-27,400688
2018-05-28,400688
2018-05-29,381423
2018-05-30,381423
2018-05-31,381423
2018-06-01,381423
2018-06-02,381423
2018-06-03,381423
2018-06-04,381423
2018-06-05,381423
2018-06-06,381423
2018-06-07,381423
2018-06-08,381423
2018-06-09,381423
2018-06-10,381423
2018-06-11,381423
2018-06-12,381423
2018-06-13,381423
2018-06-14,381423
2018-06-15,364792
2018-06-16,364792
2018-06-17,364792
2018-06-18,364792
2018-06-19,364792
2018-06-20,364792
2018-06-21,364792
2018-06-22,364792
2018-06-23,364792
2018-06-24,364792
2018-06-25,364792
2018-06-26,364792
2018-06-27,364792
2018-06-28,364792
2018-06-29,364792
2018-06-30,364792
2018-07-01,346772
2018-07-02,346772
2018-07-03,346772
2018-07-04,346772
2018-07-05,346772
2018-07-06,346772
2018-07-07,346772
2018-07-08,346772
2018-07-09,346772
2018-07-10,346772
2018-07-11,346772
2018-07-12,346772
2018-07-13,346772
2018-07-14,346772
2018-07-15,346772
2018-07-16,346772
2018-07-17,346772
2018-07-18,346772
2018-07-19,346772
2018-07-20,346772
2018-07-21,346772
2018-07-22,346772
2018-07-23,330087
2018-07-24,330087
2018-07-25,330087
2018-07-26,330087
2018-07-27,330087
2018-07-28,330087
2018-07-29,330087
2018-07-30,330087
2018-07-31,330087
2018-08-01,330087
2018-08-02,330087
2018-08-03,330087
2018-08-04,330087
2018-08-05,314262
2018-08-06,314262
2018-08-07,314262
2018-08-08,314262
2018-08-09,314262
2018-08-10,314262
2018-08-11,314262
2018-08-12,314262
2018-08-14,314262
2018-08-16,299083
2018-08-17,299083
2018-08-18,299083
2018-08-19,299083
2018-08-20,299083
2018-08-21,299083
2018-08-22,299083
2018-08-23,299083
2018-08-24,299083
2018-08-25,299083
2018-08-26,299083
2018-08-27,299083
2018-08-28,284802
2018-08-29,284802
2018-08-30,284802
2018-08-31,284802
2018-09-01,284802
2018-09-02,284802
2018-09-03,284802
2018-09-04,284802
2018-09-05,284802
2018-09-06,284802
2018-09-07,284802
2018-09-08,284802
2018-09-09,274687
2018-09-10,274687
2018-09-11,274687
2018-09-12,274687
2018-09-13,274687
2018-09-14,274687
2018-09-15,274687
2018-09-16,274687
2018-09-17,274687
2018-09-18,274687
2018-09-19,274687
2018-09-20,274687
2018-09-21,274687
2018-09-22,262997
2018-09-23,262997
2018-09-24,262997
2018-09-25,262997
2018-09-26,262997
2018-09-27,262997
2018-09-28,262997
2018-09-29,262997
2018-09-30,262997
2018-10-02,262997
2018-10-03,262997
2018-10-04,262997
2018-10-05,252161
2018-10-06,252161
2018-10-07,252161
2018-10-08,252161
2018-10-09,252161
2018-10-10,252161
2018-10-11,252161
2018-10-12,252161
2018-10-13,252161
2018-10-14,252161
2018-10-15,252161
2018-10-16,252161
2018-10-17,252161
2018-10-18,244486
2018-10-19,244486
2018-10-20,244486
2018-10-21,244486
2018-10-22,244486
2018-10-23,244486
2018-10-24,244486
2018-10-25,244486
2018-10-26,244486
2018-10-27,244486
2018-10-28,244486
2018-10-29,244486
2018-10-30,244486
2018-10-31,244486
2018-11-01,232475
2018-11-03,232475
2018-11-04,232475
2018-11-05,232475
2018-11-06,232475
2018-11-07,232475
2018-11-08,232475
2018-11-09,232475
2018-11-10,220851
2018-11-11,220851
2018-11-12,220851
2018-11-13,220851
2018-11-14,220851
2018-11-15,220851
2018-11-16,220851
2018-11-17,220851
2018-11-18,220851
2018-11-19,220851
2018-11-20,210462
2018-11-21,210462
2018-11-22,210462
2018-11-23,210462
2018-11-24,210462
2018-11-25,210462
2018-11-26,210462
2018-11-27,210462
2018-11-28,201548
2018-11-29,201548
2018-12-01,201548
2018-12-02,201548
2018-12-03,201548
2018-12-04,201548
2018-12-05,201548
2018-12-07,195259
2018-12-09,195259
2018-12-10,195259
2018-12-11,195259
2018-12-12,195259
2018-12-13,195259
2018-12-14,188005
2018-12-15,188005
2018-12-16,188005
2018-12-17,188005
2018-12-18,188005
2018-12-19,188005
2018-12-20,188005
2018-12-21,188005
2018-12-22,188005
2018-12-23,179911
2018-12-24,179911
2018-12-25,179911
2018-12-26,179911
2018-12-27,179911
2018-12-28,179911
2018-12-29,179911
2018-12-30,179911
2018-12-31,179911
2019-01-01,179911
2019-01-02,179911
2019-01-03,175072
2019-01-04,175072
2019-01-05,175072
2019-01-06,175072
2019-01-08,175072
2019-01-10,175072
2019-01-11,175072
2019-01-12,175072
2019-01-13,166958
2019-01-14,166958
2019-01-15,166958
2019-01-16,166958
2019-01-17,166958
2019-01-18,166958
2019-01-19,166958
2019-01-20,166958
2019-01-22,166958
2019-01-23,159756
2019-01-24,159756
2019-01-25,159756
2019-01-26,159756
2019-01-27,159756
2019-01-28,159756
2019-01-29,159756
2019-01-30,159756
2019-01-31,159756
2019-02-01,159756
2019-02-02,159756
2019-02-03,153411
2019-02-04,153411
2019-02-05,153411
2019-02-06,153411
2019-02-07,153411
2019-02-08,153411
2019-02-09,153411
2019-02-10,153411
2019-02-11,153411
2019-02-12,153411
2019-02-13,147897
2019-02-14,147897
2019-02-15,147897
2019-02-16,147897
2019-02-17,147897
2019-02-18,147897
2019-02-19,147897
2019-02-20,147897
2019-02-21,147897
2019-02-22,147897
2019-02-23,141927
2019-02-24,141927
2019-02-25,141927
2019-02-26,141927
2019-02-27,141927
2019-02-28,141927
2019-03-01,141927
2019-03-02,141927
2019-03-03,141927
2019-03-04,141927
2019-03-05,141927
2019-03-06,141927
2019-03-07,141927
2019-03-08,141927
2019-03-09,136107
2019-03-10,136107
2019-03-11,136107
2019-03-12,136107
2019-03-13,136107
2019-03-14,136107
2019-03-15,136107
2019-03-16,136107
2019-03-17,136107
2019-03-18,133786
2019-03-19,133786
2019-03-20,133786
2019-03-21,133786
2019-03-22,133786
2019-03-23,133786
2019-03-24,133786
2019-03-25,133786
2019-03-26,133786
2019-03-27,133786
2019-03-28,133786
2019-03-29,133786
2019-03-30,130893
2019-03-31,130893
2019-04-01,130893
2019-04-02,130893
2019-04-03,130893
2019-04-04,130893
2019-04-05,130893
2019-04-06,130893
2019-04-07,130893
2019-04-08,130893
2019-04-09,130893
2019-04-10,128360
2019-04-11,128360
2019-04-12,128360
2019-04-13,128360
2019-04-14,128360
2019-04-15,128360
2019-04-16,128360
2019-04-17,128360
2019-04-18,126899
2019-04-19,126899
2019-04-20,126899
2019-04-21,126899
2019-04-22,126899
2019-04-23,126899
2019-04-24,126899
2019-04-25,126899
2019-04-26,126899
2019-04-27,129441
2019-04-28,129441
2019-04-29,129441
2019-04-30,129441
2019-05-01,129441
2019-05-02,129441
2019-05-03,129441
2019-05-04,129441
2019-05-05,129441
2019-05-06,129441
2019-05-07,135464
2019-05-08,135464
2019-05-09,135464
2019-05-10,135464
2019-05-11,135464
2019-05-12,135464
2019-05-13,141740
2019-05-14,141740
2019-05-15,141740
2019-05-16,141740
2019-05-17,141740
2019-05-18,141740
2019-05-19,141740
2019-05-20,141740
2019-05-21,141740
2019-05-22,147922
2019-05-23,147922
2019-05-24,147922
2019-05-25,147922
2019-05-26,147922
2019-05-27,147922
2019-05-28,147922
2019-05-29,147922
2019-05-30,147922
2019-05-31,153001
2019-06-01,153001
2019-06-02,153001
2019-06-03,153001
2019-06-04,153001
2019-06-05,153001
2019-06-06,153001
2019-06-07,153001
2019-06-08,153001
2019-06-09,153001
2019-06-10,153001
2019-06-11,154716
2019-06-12,154716
2019-06-13,154716
2019-06-14,154716
2019-06-15,154716
2019-06-16,154716
2019-06-17,154716
2019-06-18,154716
2019-06-19,154716
2019-06-20,154716
2019-06-21,154716
2019-06-22,153574
2019-06-23,153574
2019-06-24,153574
2019-06-25,153574
2019-06-26,153574
2019-06-27,153574
2019-06-28,153574
2019-06-29,153574
2019-06-30,153574
2019-07-01,153574
2019-07-02,153574
2019-07-03,147523
2019-07-04,147523
2019-07-05,147523
2019-07-06,147523
2019-07-07,147523
2019-07-08,147523
2019-07-09,147523
2019-07-10,147523
2019-07-11,147523
2019-07-12,147523
2019-07-13,147523
2019-07-14,148385
2019-07-15,148385
2019-07-16,148385
2019-07-17,148385
2019-07-18,148385
2019-07-19,148385
2019-07-20,148385
2019-07-21,148385
2019-07-22,148385
2019-07-23,148403
2019-07-24,148403
2019-07-25,148403
2019-07-26,148403
2019-07-27,148403
2019-07-28,148403
2019-07-29,148403
2019-07-30,148403
2019-07-31,148403
2019-08-01,148403
2019-08-02,143101
2019-08-03,143101
2019-08-04,143101
2019-08-05,143101
2019-08-06,143101
2019-08-07,143101
2019-08-08,143101
2019-08-09,143101
2019-08-10,136833
2019-08-11,136833
2019-08-12,136833
2019-08-13,136833
2019-08-14,136833
2019-08-15,136833
2019-08-16,136833
2019-08-17,136833
2019-08-18,136833
2019-08-19,136833
2019-08-20,133784
2019-08-21,133784
2019-08-22,133784
2019-08-23,133784
2019-08-24,133784
2019-08-24,133784
2019-08-25,133784
2019-08-25,133784
2019-08-26,133784
2019-08-26,133784
2019-08-27,133784
2019-08-27,133784
2019-08-28,133784
2019-08-29,133784
2019-08-30,133784
2019-08-31,133784
2019-09-01,128222
2019-09-02,128222
2019-09-03,128222
2019-09-04,128222
2019-09-05,128222
2019-09-06,128222
2019-09-07,128222
2019-09-08,128222
2019-09-09,128222
2019-09-10,128222
2019-09-11,128222
2019-09-12,128222
2019-09-13,128222
2019-09-14,124609
2019-09-15,124609
2019-09-16,124609
2019-09-17,124609
2019-09-18,124609
2019-09-19,124609
2019-09-20,124609
2019-09-21,124609
2019-09-22,124609
2019-09-23,124609
2019-09-24,124609
2019-09-25,124609
2019-09-26,121182
2019-09-27,121182
2019-09-28,121182
2019-09-29,121182
2019-09-30,121182
2019-10-01,121182
2019-10-02,121182
2019-10-03,121182
2019-10-04,121182
2019-10-05,121182
2019-10-06,121440
2019-10-07,121440
2019-10-08,121440
2019-10-09,121440
2019-10-10,121440
2019-10-11,121440
2019-10-12,121440
2019-10-13,121440
2019-10-14,121440
2019-10-15,121440
2019-10-16,121440
2019-10-17,121440
2019-10-18,118238
2019-10-19,118238
2019-10-20,118238
2019-10-21,118238
2019-10-22,118238
2019-10-23,118238
2019-10-24,118238
2019-10-25,118238
2019-10-26,118238
2019-10-27,118238
2019-10-28,118238
2019-10-29,118238
2019-10-30,118238
2019-10-31,118238
2019-11-01,117131
2019-11-02,117131
2019-11-03,117131
2019-11-04,117131
2019-11-05,117131
2019-11-06,117131
2019-11-07,117131
2019-11-08,117131
2019-11-09,117131
2019-11-10,117131
2019-11-11,117131
2019-11-12,117131
2019-11-13,117131
2019-11-14,111633
2019-11-15,111633
2019-11-16,111633
2019-11-17,111633
2019-11-18,111633
2019-11-19,111633
2019-11-20,111633
2019-11-21,111633
2019-11-22,111633
2019-11-23,111633
2019-11-24,111633
2019-11-25,111633
2019-11-26,111633
2019-11-27,111633
2019-11-28,107645
2019-11-29,107645
2019-11-30,107645
2019-12-01,107645
2019-12-02,107645
2019-12-03,107645
2019-12-04,107645
2019-12-05,107645
2019-12-06,107645
2019-12-07,107645
2019-12-08,107645
2019-12-09,107645
2019-12-10,105557
2019-12-11,105557
2019-12-12,105557
2019-12-13,105557
2019-12-14,105557
2019-12-15,105557
2019-12-16,105557
2019-12-17,105557
2019-12-18,105557
2019-12-19,105557
2019-12-20,104765
2019-12-21,104765
2019-12-22,104765
2019-12-23,104765
2019-12-24,104765
2019-12-25,104765
2019-12-26,104765
2019-12-27,104765
2019-12-28,104765
2019-12-29,104765
2019-12-30,107914
2019-12-31,107914
2020-01-01,107914
2020-01-02,107914
2020-01-03,107914
2020-01-04,107914
2020-01-05,107914
2020-01-06,107914
2020-01-07,107914
2020-01-08,107914
2020-01-09,107914
2020-01-10,110429
2020-01-11,110429
2020-01-12,110429
2020-01-13,110429
2020-01-14,110429
2020-01-15,110429
2020-01-16,110429
2020-01-17,110429
2020-01-18,110429
2020-01-19,110429
2020-01-20,110429
2020-01-21,110429
2020-01-22,112159
2020-01-23,112159
2020-01-24,112159
2020-01-25,112159
2020-01-26,112159
2020-01-27,112159
2020-01-28,112159
2020-01-29,112159
2020-01-30,112159
2020-01-31,112159
2020-02-01,112159
2020-02-02,108349
2020-02-03,108349
2020-02-04,108349
2020-02-05,108349
2020-02-06,108349
2020-02-07,108349
2020-02-08,108349
2020-02-09,108349
2020-02-10,108349
2020-02-11,108349
2020-02-12,103154
2020-02-13,103154
2020-02-14,103154
2020-02-15,103154
2020-02-16,103154
2020-02-17,103154
2020-02-18,103154
2020-02-19,103154
2020-02-20,103154
2020-02-21,103154
2020-02-22,103154
2020-02-23,98250
2020-02-24,98250
2020-02-25,98250
2020-02-26,98250
2020-02-27,98250
2020-02-28,98250
2020-02-29,98250
2020-03-01,98250
2020-03-02,98250
2020-03-03,93682
2020-03-04,93682
2020-03-05,93682
2020-03-06,93682
2020-03-07,93682
2020-03-08,93682
2020-03-09,93682
2020-03-10,93682
2020-03-11,93682
2020-03-12,89976
2020-03-13,89976
2020-03-14,89976
2020-03-15,89976
2020-03-16,89976
2020-03-17,89976
2020-03-18,89976
2020-03-19,89976
2020-03-20,89976
2020-03-21,89976
2020-03-22,89976
2020-03-23,86033
2020-03-24,86033
2020-03-25,86033
2020-03-26,86033
2020-03-27,86033
2020-03-28,86033
2020-03-29,86033
2020-03-30,81971
2020-03-31,81971
2020-04-01,81971
2020-04-02,81971
2020-04-03,81971
2020-04-04,81971
2020-04-05,81971
2020-04-06,78014
2020-04-07,78014
2020-04-08,78014
2020-04-09,78014
2020-04-10,74492
2020-04-11,74492
2020-04-12,74492
2020-04-13,74492
2020-04-14,74492
2020-04-15,72643
2020-04-16,72643
2020-04-17,72643
2020-04-18,72643
2020-04-19,72643
2020-04-20,72643
2020-04-21,72643
2020-04-22,69490
2020-04-23,69490
2020-04-24,69490
2020-04-25,69490
2020-04-26,69490
2020-04-27,69490
2020-04-28,69490
2020-04-29,66617
2020-04-30,66617
2020-05-01,66617
2020-05-02,66617
2020-05-03,66617
2020-05-04,66617
2020-05-05,66617
2020-05-06,63519
2020-05-07,63519
2020-05-08,63519
2020-05-09,63519
2020-05-10,63519
2020-05-11,63519
2020-05-12,63519
2020-05-13,63519
