date_obj,White%20flowers price
2015-08-09,92252
2015-08-10,92252
2015-08-11,92252
2015-08-12,92252
2015-08-13,92252
2015-08-14,92252
2015-08-15,92252
2015-08-16,92252
2015-08-17,92252
2015-08-18,92252
2015-08-19,92252
2015-08-20,92252
2015-08-21,92252
2015-08-22,92252
2015-08-23,92252
2015-08-24,92252
2015-08-25,92252
2015-08-26,92252
2015-08-27,92252
2015-08-28,92252
2015-08-29,92252
2015-08-30,92252
2015-08-31,92252
2015-09-02,92252
2015-09-07,93311
2015-09-08,93311
2015-09-10,93311
2015-09-14,93311
2015-09-16,93311
2015-09-22,93311
2015-09-23,93311
2015-09-24,93311
2015-09-25,93311
2015-09-27,93311
2015-09-28,93311
2015-09-29,93311
2015-09-30,93311
2015-10-05,93311
2015-10-06,93311
2015-10-07,93311
2015-10-08,93311
2015-10-09,93311
2015-10-10,93311
2015-10-11,93311
2015-10-12,95037
2015-10-13,95037
2015-10-14,95037
2015-10-15,95037
2015-10-16,95037
2015-10-17,95037
2015-10-18,95037
2015-10-19,95037
2015-10-20,95037
2015-10-22,95037
2015-10-23,95037
2015-10-24,95037
2015-10-25,95037
2015-10-26,95037
2015-10-27,95037
2015-10-29,95037
2015-10-30,95037
2015-10-31,95037
2015-11-01,95037
2015-11-02,95037
2015-11-03,95037
2015-11-04,95037
2015-11-05,95037
2015-11-06,95037
2015-11-07,95037
2015-11-08,95037
2015-11-09,95037
2015-11-10,95037
2015-11-11,95037
2015-11-12,95037
2015-11-13,95037
2015-11-14,95037
2015-11-15,95037
2015-11-16,95037
2015-11-17,95037
2015-11-18,95037
2015-11-19,95037
2015-11-20,95037
2015-11-21,95037
2015-11-22,95037
2015-11-23,95037
2015-11-24,98886
2015-11-25,98886
2015-11-26,98886
2015-11-27,98886
2015-11-28,98886
2015-11-29,98886
2015-11-30,98886
2015-12-01,98886
2015-12-02,98886
2015-12-03,98886
2015-12-04,98886
2015-12-05,98886
2015-12-06,98886
2015-12-07,98886
2015-12-08,98886
2015-12-09,98886
2015-12-10,98886
2015-12-11,98886
2015-12-13,98886
2015-12-14,98886
2015-12-15,98886
2015-12-16,98886
2015-12-17,98886
2015-12-18,98886
2015-12-19,98886
2015-12-20,98886
2015-12-21,98886
2015-12-22,98886
2015-12-23,98886
2015-12-24,98886
2015-12-25,98886
2015-12-26,98886
2015-12-27,98886
2015-12-28,98886
2015-12-29,98886
2015-12-30,98886
2015-12-31,103246
2016-01-01,103246
2016-01-02,103246
2016-01-03,103246
2016-01-04,103246
2016-01-05,103246
2016-01-06,103246
2016-01-07,103246
2016-01-08,103246
2016-01-09,103246
2016-01-10,103246
2016-01-11,103246
2016-01-12,103246
2016-01-13,103246
2016-01-14,103246
2016-01-15,103246
2016-01-16,103246
2016-01-17,103246
2016-01-18,103246
2016-01-19,103246
2016-01-20,103246
2016-01-21,103246
2016-01-22,103246
2016-01-23,103246
2016-01-24,103246
2016-01-25,103246
2016-01-26,103246
2016-01-27,103246
2016-01-28,103246
2016-01-29,103246
2016-01-30,103246
2016-01-31,103246
2016-02-01,103246
2016-02-02,103246
2016-02-03,103246
2016-02-04,103246
2016-02-05,103246
2016-02-06,107520
2016-02-07,107520
2016-02-08,107520
2016-02-09,107520
2016-02-10,107520
2016-02-11,107520
2016-02-12,107520
2016-02-13,107520
2016-02-14,107520
2016-02-15,107520
2016-02-16,107520
2016-02-17,107520
2016-02-18,107520
2016-02-19,107520
2016-02-20,107520
2016-02-21,107520
2016-02-22,107520
2016-02-23,107520
2016-02-24,107520
2016-02-25,107520
2016-02-26,107520
2016-02-27,107520
2016-02-28,107520
2016-02-29,107520
2016-03-01,107520
2016-03-02,107520
2016-03-03,107520
2016-03-04,107520
2016-03-05,107520
2016-03-06,107520
2016-03-07,107520
2016-03-08,107520
2016-03-09,107520
2016-03-10,107520
2016-03-11,107520
2016-03-12,107520
2016-03-13,107520
2016-03-14,107520
2016-03-15,107520
2016-03-16,107520
2016-03-17,112288
2016-03-18,112288
2016-03-19,112288
2016-03-20,112288
2016-03-21,112288
2016-03-22,112288
2016-03-23,112288
2016-03-24,112288
2016-03-25,112288
2016-03-26,112288
2016-03-27,112288
2016-03-28,112288
2016-03-29,112288
2016-03-30,112288
2016-03-31,112288
2016-04-01,112288
2016-04-02,112288
2016-04-03,112288
2016-04-04,112288
2016-04-05,112288
2016-04-06,112288
2016-04-07,112288
2016-04-08,112288
2016-04-09,112288
2016-04-10,112288
2016-04-11,112288
2016-04-12,112288
2016-04-13,112288
2016-04-14,112288
2016-04-15,112288
2016-04-16,112288
2016-04-17,112288
2016-04-18,117417
2016-04-19,117417
2016-04-20,117417
2016-04-21,117417
2016-04-22,117417
2016-04-23,117417
2016-04-24,117417
2016-04-25,117417
2016-04-26,117417
2016-04-27,117417
2016-04-28,117417
2016-04-29,117417
2016-04-30,117417
2016-05-01,117417
2016-05-02,117417
2016-05-03,117417
2016-05-04,117417
2016-05-05,117417
2016-05-06,117417
2016-05-07,117417
2016-05-08,117417
2016-05-09,117417
2016-05-10,117417
2016-05-11,117417
2016-05-12,117417
2016-05-13,117417
2016-05-14,117417
2016-05-15,117417
2016-05-16,117417
2016-05-17,117417
2016-05-18,117417
2016-05-19,117417
2016-05-22,117417
2016-05-23,117417
2016-05-24,117417
2016-05-25,117417
2016-05-26,117417
2016-05-27,117417
2016-05-28,117417
2016-05-29,121749
2016-05-30,121749
2016-05-31,121749
2016-06-01,121749
2016-06-02,121749
2016-06-03,121749
2016-06-04,121749
2016-06-05,121749
2016-06-06,121749
2016-06-07,121749
2016-06-08,121749
2016-06-09,121749
2016-06-10,121749
2016-06-11,121749
2016-06-12,121749
2016-06-13,121749
2016-06-14,121749
2016-06-15,121749
2016-06-16,121749
2016-06-17,121749
2016-06-18,121749
2016-06-19,121749
2016-06-20,121749
2016-06-21,121749
2016-06-22,121749
2016-06-23,121749
2016-06-24,121749
2016-06-25,121749
2016-06-26,121749
2016-06-27,121749
2016-06-28,121749
2016-06-29,120417
2016-06-30,120417
2016-07-01,120417
2016-07-02,120417
2016-07-03,120417
2016-07-04,120417
2016-07-05,120417
2016-07-06,120417
2016-07-07,120417
2016-07-08,120417
2016-07-09,120417
2016-07-10,120417
2016-07-11,120417
2016-07-12,120417
2016-07-13,120417
2016-07-14,120417
2016-07-15,120417
2016-07-16,120417
2016-07-17,120417
2016-07-18,120417
2016-07-24,120417
2016-07-25,120417
2016-07-26,120417
2016-07-27,120417
2016-07-28,120417
2016-07-29,120417
2016-07-30,120417
2016-07-31,120417
2016-08-01,120417
2016-08-02,120417
2016-08-03,120417
2016-08-04,120417
2016-08-05,120417
2016-08-06,123043
2016-08-07,123043
2016-08-08,123043
2016-08-09,123043
2016-08-10,123043
2016-08-11,123043
2016-08-12,123043
2016-08-13,123043
2016-08-14,123043
2016-08-15,123043
2016-08-16,123043
2016-08-17,123043
2016-08-18,123043
2016-08-19,123043
2016-08-20,123043
2016-08-21,123043
2016-08-22,123043
2016-08-23,123043
2016-08-24,123043
2016-08-25,123043
2016-08-26,123043
2016-08-28,123043
2016-08-31,123043
2016-09-01,123043
2016-09-02,123043
2016-09-03,123043
2016-09-04,123043
2016-09-05,123043
2016-09-06,123043
2016-09-07,123043
2016-09-08,123043
2016-09-09,123043
2016-09-10,123043
2016-09-11,123043
2016-09-12,123043
2016-09-13,123043
2016-09-14,123043
2016-09-15,123043
2016-09-16,123043
2016-09-17,123043
2016-09-18,123043
2016-09-19,123043
2016-09-20,123043
2016-09-21,123043
2016-09-22,123043
2016-09-23,123043
2016-09-24,123043
2016-09-25,123043
2016-09-26,123043
2016-09-27,123043
2016-09-28,126220
2016-09-29,126220
2016-09-30,126220
2016-10-01,126220
2016-10-02,126220
2016-10-03,126220
2016-10-04,126220
2016-10-05,126220
2016-10-06,126220
2016-10-07,126220
2016-10-08,126220
2016-10-09,126220
2016-10-10,126220
2016-10-11,126220
2016-10-12,126220
2016-10-13,126220
2016-10-14,126220
2016-10-15,126220
2016-10-16,126220
2016-10-17,126220
2016-10-18,126220
2016-10-19,126220
2016-10-20,126220
2016-10-21,126220
2016-10-22,126220
2016-10-23,126220
2016-10-24,126220
2016-10-25,126220
2016-10-26,126220
2016-10-27,126220
2016-10-28,126220
2016-10-29,126220
2016-10-30,126220
2016-10-31,126220
2016-11-01,126220
2016-11-02,126220
2016-11-03,126220
2016-11-04,126220
2016-11-05,126220
2016-11-06,126220
2016-11-07,126220
2016-11-08,126220
2016-11-09,126220
2016-11-10,126220
2016-11-11,126220
2016-11-12,126220
2016-11-13,126220
2016-11-14,126220
2016-12-08,129999
2016-12-09,129999
2016-12-10,129999
2016-12-11,129999
2016-12-12,129999
2016-12-13,129999
2016-12-14,129999
2016-12-15,129999
2016-12-16,129999
2016-12-17,129999
2016-12-18,129999
2016-12-19,129999
2016-12-20,129999
2016-12-21,129999
2016-12-22,129999
2016-12-23,129999
2016-12-24,129999
2016-12-25,129999
2016-12-26,129999
2016-12-27,129999
2016-12-28,129999
2016-12-29,129999
2016-12-30,129999
2016-12-31,129999
2017-01-01,129999
2017-01-02,129999
2017-01-03,129999
2017-01-04,129999
2017-01-05,133831
2017-01-06,133831
2017-01-07,133831
2017-01-08,133831
2017-01-09,133831
2017-01-10,133831
2017-01-11,133831
2017-01-12,133831
2017-01-13,133831
2017-01-14,133831
2017-01-15,133831
2017-01-16,133831
2017-01-17,133831
2017-01-18,133831
2017-01-19,133831
2017-01-20,133831
2017-01-21,133831
2017-01-22,133831
2017-01-27,133831
2017-01-28,133831
2017-01-29,133831
2017-01-30,133831
2017-01-31,133831
2017-02-01,133831
2017-02-02,133831
2017-02-03,133831
2017-02-04,133831
2017-02-05,133831
2017-02-06,133831
2017-02-07,133831
2017-02-08,133831
2017-02-09,133831
2017-02-10,133831
2017-02-11,133831
2017-02-12,133831
2017-02-13,133831
2017-02-14,133831
2017-02-15,133831
2017-02-16,133831
2017-02-18,136254
2017-02-19,136254
2017-02-20,136254
2017-02-21,136254
2017-02-22,136254
2017-02-23,136254
2017-02-24,136254
2017-02-25,136254
2017-02-26,136254
2017-02-27,136254
2017-02-28,136254
2017-03-01,136254
2017-03-02,136254
2017-03-03,136254
2017-03-04,136254
2017-03-05,136254
2017-03-06,136254
2017-03-07,136254
2017-03-08,136254
2017-03-09,136254
2017-03-10,136254
2017-03-11,136254
2017-03-12,136254
2017-03-13,136254
2017-03-14,136254
2017-03-15,136254
2017-03-16,136254
2017-03-17,136254
2017-03-18,136254
2017-03-19,136254
2017-03-20,136254
2017-03-21,136254
2017-03-22,136254
2017-03-23,136254
2017-03-24,136254
2017-03-25,136254
2017-03-26,136254
2017-03-27,136254
2017-03-28,136254
2017-03-29,136254
2017-03-30,136254
2017-03-31,136254
2017-04-01,136254
2017-04-02,137771
2017-04-03,137771
2017-04-04,137771
2017-04-12,137771
2017-04-13,137771
2017-04-14,137771
2017-04-15,137771
2017-04-16,137771
2017-04-17,137771
2017-04-18,137771
2017-04-19,137771
2017-04-20,137771
2017-04-21,137771
2017-04-22,137771
2017-04-23,137771
2017-04-24,137771
2017-04-25,137771
2017-04-26,137771
2017-04-27,137771
2017-04-28,137771
2017-04-29,137771
2017-04-30,137771
2017-05-01,137771
2017-05-02,137771
2017-05-03,137771
2017-05-04,137771
2017-05-05,137771
2017-05-06,137771
2017-05-07,137771
2017-05-08,137771
2017-05-09,137771
2017-05-10,137771
2017-05-11,137771
2017-05-12,140992
2017-05-13,140992
2017-05-14,140992
2017-05-15,140992
2017-05-16,140992
2017-05-17,140992
2017-05-18,140992
2017-05-19,140992
2017-05-20,140992
2017-05-21,140992
2017-05-22,140992
2017-05-23,140992
2017-05-24,140992
2017-05-25,140992
2017-05-26,140992
2017-05-27,140992
2017-05-28,140992
2017-05-29,140992
2017-05-30,140992
2017-05-31,140992
2017-06-01,140992
2017-06-02,140992
2017-06-03,140992
2017-06-06,140992
2017-06-07,140992
2017-06-08,140992
2017-06-09,140992
2017-06-10,140992
2017-06-11,140992
2017-06-12,140992
2017-06-13,140992
2017-06-14,140992
2017-06-15,140992
2017-06-16,140992
2017-06-17,140992
2017-06-18,140992
2017-06-19,140992
2017-06-20,140992
2017-06-21,140992
2017-06-22,145678
2017-06-23,145678
2017-06-24,145678
2017-06-25,145678
2017-06-26,145678
2017-06-27,145678
2017-06-28,145678
2017-06-29,145678
2017-06-30,145678
2017-07-01,145678
2017-07-02,145678
2017-07-03,145678
2017-07-04,145678
2017-07-05,145678
2017-07-06,145678
2017-07-07,145678
2017-07-08,145678
2017-07-13,145678
2017-07-14,145678
2017-07-15,145678
2017-07-16,145678
2017-07-17,145678
2017-07-18,145678
2017-07-19,145678
2017-07-20,145678
2017-07-21,145678
2017-07-22,145678
2017-07-23,145678
2017-07-24,145678
2017-07-25,145678
2017-07-26,145678
2017-07-27,145678
2017-07-28,145678
2017-07-29,145678
2017-07-30,145678
2017-07-31,145678
2017-08-01,145678
2017-08-02,145678
2017-08-03,145678
2017-08-04,145678
2017-08-05,145678
2017-08-06,145678
2017-08-09,149009
2017-08-10,149009
2017-08-11,149009
2017-08-12,149009
2017-08-13,149009
2017-08-14,149009
2017-08-15,149009
2017-08-16,149009
2017-08-17,149009
2017-08-18,149009
2017-08-19,149009
2017-08-20,149009
2017-08-21,149009
2017-08-22,149009
2017-08-23,149009
2017-08-24,149009
2017-08-25,149009
2017-08-26,149009
2017-08-27,149009
2017-08-28,149009
2017-08-29,149009
2017-08-30,149009
2017-08-31,149009
2017-09-01,149009
2017-09-02,149009
2017-09-03,149009
2017-09-04,149009
2017-09-05,149009
2017-09-06,149009
2017-09-07,149009
2017-09-08,149009
2017-09-09,149009
2017-09-10,149009
2017-09-11,149009
2017-09-12,149009
2017-09-13,149009
2017-09-14,149009
2017-09-15,149009
2017-09-16,149009
2017-09-17,149009
2017-09-18,149009
2017-09-19,149009
2017-09-20,149009
2017-09-21,148724
2017-09-22,148724
2017-09-23,148724
2017-09-24,148724
2017-09-25,148724
2017-09-26,148724
2017-09-27,148724
2017-09-28,148724
2017-09-29,148724
2017-09-30,148724
2017-10-01,148724
2017-10-02,148724
2017-10-03,148724
2017-10-04,148724
2017-10-05,148724
2017-10-06,148724
2017-10-07,148724
2017-10-08,148724
2017-10-09,148724
2017-10-10,148724
2017-10-11,148724
2017-10-12,148724
2017-10-13,148724
2017-10-14,148724
2017-10-15,148724
2017-10-16,148724
2017-10-17,148724
2017-10-18,148724
2017-10-19,148724
2017-10-20,148724
2017-10-21,148724
2017-10-22,148724
2017-10-23,148724
2017-10-24,148724
2017-10-25,148724
2017-10-26,148724
2017-10-27,148724
2017-10-28,148724
2017-10-29,148724
2017-10-30,148724
2017-10-31,148724
2017-11-01,148724
2017-11-02,148724
2017-11-03,148724
2017-11-04,152637
2017-11-05,152637
2017-11-06,152637
2017-11-07,152637
2017-11-08,152637
2017-11-09,152637
2017-11-10,152637
2017-11-11,152637
2017-11-12,152637
2017-11-13,152637
2017-11-14,152637
2017-11-15,152637
2017-11-16,152637
2017-11-17,152637
2017-11-18,152637
2017-11-19,152637
2017-11-20,152637
2017-11-21,152637
2017-11-22,152637
2017-11-23,152637
2017-11-24,152637
2017-11-25,152637
2017-11-26,152637
2017-11-27,152637
2017-11-28,152637
2017-11-29,152637
2017-11-30,152637
2017-12-01,152637
2017-12-02,152637
2017-12-03,152637
2017-12-04,152637
2017-12-05,152637
2017-12-06,152637
2017-12-07,152637
2017-12-08,152637
2017-12-09,152637
2017-12-10,152637
2017-12-11,152637
2017-12-12,152637
2017-12-13,152637
2017-12-14,152637
2017-12-15,152637
2017-12-16,152637
2017-12-17,152637
2017-12-18,152637
2017-12-19,152637
2017-12-20,152637
2017-12-21,157962
2017-12-22,157962
2017-12-23,157962
2017-12-24,157962
2017-12-25,157962
2017-12-26,157962
2017-12-27,157962
2017-12-28,157962
2017-12-29,157962
2017-12-30,157962
2017-12-31,157962
2018-01-01,157962
2018-01-02,157962
2018-01-03,157962
2018-01-04,157962
2018-01-05,157962
2018-01-06,157962
2018-01-07,157962
2018-01-08,157962
2018-01-09,157962
2018-01-10,157962
2018-01-11,157962
2018-01-12,157962
2018-01-13,157962
2018-01-14,157962
2018-01-15,157962
2018-01-16,157962
2018-01-17,157962
2018-01-18,157962
2018-01-19,157962
2018-01-20,157962
2018-01-21,157962
2018-01-22,157962
2018-01-23,157962
2018-01-24,163521
2018-01-25,163521
2018-01-26,163521
2018-01-27,163521
2018-01-28,163521
2018-01-29,163521
2018-01-30,163521
2018-02-01,163521
2018-02-02,163521
2018-02-03,163521
2018-02-04,163521
2018-02-05,163521
2018-02-06,163521
2018-02-07,163521
2018-02-08,163521
2018-02-09,163521
2018-02-10,163521
2018-02-11,163521
2018-02-12,163521
2018-02-13,163521
2018-02-14,163521
2018-02-15,163521
2018-02-16,163521
2018-02-17,163521
2018-02-18,163521
2018-02-19,163521
2018-02-20,163521
2018-02-21,163521
2018-02-22,163521
2018-02-23,170345
2018-02-24,170345
2018-02-25,170345
2018-02-26,170345
2018-02-27,170345
2018-02-28,170345
2018-03-01,170345
2018-03-02,170345
2018-03-03,170345
2018-03-04,170345
2018-03-05,170345
2018-03-06,170345
2018-03-07,170345
2018-03-08,170345
2018-03-09,170345
2018-03-10,170345
2018-03-11,170345
2018-03-12,170345
2018-03-13,170345
2018-03-14,170345
2018-03-15,170345
2018-03-16,170345
2018-03-17,170345
2018-03-18,170345
2018-03-19,170345
2018-03-20,170345
2018-03-21,178483
2018-03-23,178483
2018-03-24,178483
2018-03-26,178483
2018-03-27,178483
2018-03-28,178483
2018-03-29,178483
2018-03-30,178483
2018-03-31,178483
2018-04-01,178483
2018-04-02,178483
2018-04-03,178483
2018-04-04,178483
2018-04-05,178483
2018-04-06,178483
2018-04-08,178483
2018-04-09,178483
2018-04-10,178483
2018-04-11,178483
2018-04-12,178483
2018-04-13,178483
2018-04-14,178483
2018-04-16,178483
2018-04-17,178483
2018-04-18,178483
2018-04-19,184053
2018-04-20,184053
2018-04-21,184053
2018-04-22,184053
2018-04-23,184053
2018-04-24,184053
2018-04-25,184053
2018-04-26,184053
2018-04-27,184053
2018-04-28,184053
2018-04-29,184053
2018-04-30,184053
2018-05-02,184053
2018-05-03,184053
2018-05-04,184053
2018-05-05,184053
2018-05-06,184053
2018-05-07,184053
2018-05-08,184053
2018-05-09,184053
2018-05-10,184053
2018-05-11,184053
2018-05-12,184053
2018-05-13,184053
2018-05-14,184053
2018-05-15,184053
2018-05-16,184053
2018-05-17,184053
2018-05-18,184053
2018-05-19,184891
2018-05-20,184891
2018-05-21,184891
2018-05-22,184891
2018-05-23,184891
2018-05-24,184891
2018-05-25,184891
2018-05-26,184891
2018-05-27,184891
2018-05-28,184891
2018-05-29,184891
2018-05-30,184891
2018-05-31,184891
2018-06-01,184891
2018-06-02,184891
2018-06-03,184891
2018-06-04,184891
2018-06-05,184891
2018-06-06,184891
2018-06-07,184891
2018-06-08,184891
2018-06-09,184891
2018-06-10,184891
2018-06-11,184891
2018-06-12,184891
2018-06-13,184891
2018-06-14,184891
2018-06-15,178780
2018-06-16,178780
2018-06-17,178780
2018-06-18,178780
2018-06-19,178780
2018-06-20,178780
2018-06-21,178780
2018-06-22,178780
2018-06-23,178780
2018-06-24,178780
2018-06-25,178780
2018-06-26,178780
2018-06-27,178780
2018-06-28,178780
2018-06-29,178780
2018-06-30,178780
2018-07-01,178780
2018-07-02,178780
2018-07-03,178780
2018-07-04,178780
2018-07-05,178780
2018-07-06,178780
2018-07-07,178780
2018-07-08,178780
2018-07-09,178780
2018-07-10,178780
2018-07-11,178780
2018-07-12,178780
2018-07-13,178780
2018-07-14,178780
2018-07-15,178780
2018-07-16,178780
2018-07-17,178780
2018-07-18,178780
2018-07-19,178780
2018-07-20,178780
2018-07-21,178780
2018-07-22,178780
2018-07-23,178780
2018-07-24,178780
2018-07-25,178780
2018-07-26,178780
2018-07-27,178780
2018-07-28,178780
2018-07-29,178780
2018-07-30,178780
2018-07-31,178780
2018-08-01,178780
2018-08-02,178780
2018-08-03,178780
2018-08-04,178780
2018-08-05,178780
2018-08-06,178780
2018-08-07,170428
2018-08-08,170428
2018-08-09,170428
2018-08-10,170428
2018-08-11,170428
2018-08-12,170428
2018-08-14,170428
2018-08-16,170428
2018-08-17,170428
2018-08-18,170428
2018-08-19,170428
2018-08-20,170428
2018-08-21,170428
2018-08-22,170428
2018-08-23,170428
2018-08-24,170428
2018-08-25,170428
2018-08-26,170428
2018-08-27,170428
2018-08-28,170428
2018-08-29,170428
2018-08-30,167122
2018-08-31,167122
2018-09-01,167122
2018-09-02,167122
2018-09-03,167122
2018-09-04,167122
2018-09-05,167122
2018-09-06,167122
2018-09-07,167122
2018-09-08,167122
2018-09-09,167122
2018-09-10,167122
2018-09-11,167122
2018-09-12,167122
2018-09-13,167122
2018-09-14,167122
2018-09-15,167122
2018-09-16,167122
2018-09-17,167122
2018-09-18,167122
2018-09-19,167122
2018-09-20,167122
2018-09-21,167122
2018-09-22,167122
2018-09-23,167122
2018-09-24,167122
2018-09-25,168258
2018-09-26,168258
2018-09-27,168258
2018-09-28,168258
2018-09-29,168258
2018-09-30,168258
2018-10-02,168258
2018-10-03,168258
2018-10-04,168258
2018-10-05,168258
2018-10-06,168258
2018-10-07,168258
2018-10-08,168258
2018-10-09,168258
2018-10-10,168258
2018-10-11,168258
2018-10-12,168258
2018-10-13,168258
2018-10-14,168258
2018-10-15,168258
2018-10-16,168258
2018-10-17,168258
2018-10-18,168258
2018-10-19,168258
2018-10-20,168258
2018-10-21,168258
2018-10-22,168258
2018-10-23,168258
2018-10-24,168258
2018-10-25,168045
2018-10-26,168045
2018-10-27,168045
2018-10-28,168045
2018-10-29,168045
2018-10-30,168045
2018-10-31,168045
2018-11-01,168045
2018-11-03,168045
2018-11-04,168045
2018-11-05,168045
2018-11-06,168045
2018-11-07,168045
2018-11-08,168045
2018-11-09,168045
2018-11-10,168045
2018-11-11,168045
2018-11-12,171106
2018-11-13,171106
2018-11-14,171106
2018-11-15,171106
2018-11-16,171106
2018-11-17,171106
2018-11-18,171106
2018-11-19,171106
2018-11-20,171106
2018-11-21,171106
2018-11-22,171106
2018-11-23,171106
2018-11-24,171106
2018-11-25,171106
2018-11-26,171106
2018-11-27,176901
2018-11-28,176901
2018-12-01,176901
2018-12-02,176901
2018-12-03,176901
2018-12-04,176901
2018-12-05,176901
2018-12-07,176901
2018-12-09,174079
2018-12-10,174079
2018-12-11,174079
2018-12-12,174079
2018-12-13,174079
2018-12-14,174079
2018-12-15,174079
2018-12-16,174079
2018-12-17,174079
2018-12-18,174079
2018-12-19,174079
2018-12-20,174079
2018-12-21,174079
2018-12-22,174079
2018-12-23,177463
2018-12-24,177463
2018-12-25,177463
2018-12-26,177463
2018-12-27,177463
2018-12-28,177463
2018-12-29,177463
2018-12-30,177463
2018-12-31,177463
2019-01-01,177463
2019-01-02,177463
2019-01-03,177463
2019-01-04,177463
2019-01-05,177463
2019-01-06,177463
2019-01-08,175690
2019-01-10,175690
2019-01-11,175690
2019-01-12,175690
2019-01-13,175690
2019-01-14,175690
2019-01-15,175690
2019-01-16,175690
2019-01-17,175690
2019-01-18,175690
2019-01-19,175690
2019-01-20,175690
2019-01-21,175690
2019-01-22,175690
2019-01-23,175690
2019-01-24,174774
2019-01-25,174774
2019-01-26,174774
2019-01-27,174774
2019-01-29,174774
2019-01-30,174774
2019-01-31,174774
2019-02-01,174774
2019-02-02,174774
2019-02-03,174774
2019-02-04,174774
2019-02-05,174774
2019-02-06,174774
2019-02-07,174774
2019-02-08,174774
2019-02-09,174774
2019-02-10,174774
2019-02-11,173993
2019-02-12,173993
2019-02-13,173993
2019-02-14,173993
2019-02-15,173993
2019-02-16,173993
2019-02-17,173993
2019-02-18,173993
2019-02-19,173993
2019-02-20,173993
2019-02-21,173993
2019-02-22,173993
2019-02-23,173993
2019-02-24,173993
2019-02-25,173993
2019-02-26,173993
2019-02-27,172188
2019-02-28,172188
2019-03-01,172188
2019-03-02,172188
2019-03-03,172188
2019-03-04,172188
2019-03-05,172188
2019-03-06,172188
2019-03-07,172188
2019-03-08,172188
2019-03-09,172188
2019-03-10,172188
2019-03-11,172188
2019-03-12,172188
2019-03-13,172188
2019-03-14,172188
2019-03-15,172188
2019-03-16,172188
2019-03-17,172188
2019-03-18,172188
2019-03-19,172188
2019-03-20,172188
2019-03-21,175875
2019-03-22,175875
2019-03-23,175875
2019-03-24,175875
2019-03-25,175875
2019-03-26,175875
2019-03-27,175875
2019-03-28,175875
2019-03-29,175875
2019-03-30,175875
2019-03-31,175875
2019-04-01,175875
