date_obj,Godsword%20shard%202 price
2016-01-12,176650
2016-01-13,176650
2016-01-14,179715
2016-01-15,179715
2016-01-16,179715
2016-01-17,179715
2016-01-18,181212
2016-01-19,181212
2016-01-20,181212
2016-01-21,181212
2016-01-22,181212
2016-01-23,174627
2016-01-24,174627
2016-01-25,174627
2016-01-26,174627
2016-01-27,168302
2016-01-28,168302
2016-01-29,168302
2016-01-30,168302
2016-01-31,165895
2016-02-01,165895
2016-02-02,165895
2016-02-03,165895
2016-02-04,168482
2016-02-05,168482
2016-02-06,168482
2016-02-07,168482
2016-02-08,167139
2016-02-09,167139
2016-02-10,167139
2016-02-11,167139
2016-02-12,170746
2016-02-13,170746
2016-02-14,170746
2016-02-15,176757
2016-02-16,176757
2016-02-17,176757
2016-02-18,176757
2016-02-19,176757
2016-02-20,178085
2016-02-21,178085
2016-02-22,178085
2016-02-23,178085
2016-02-24,176271
2016-02-25,176271
2016-02-26,176271
2016-02-27,176271
2016-02-28,172038
2016-02-29,172038
2016-03-01,172038
2016-03-02,172038
2016-03-03,172642
2016-03-04,172642
2016-03-05,172642
2016-03-06,172642
2016-03-07,172642
2016-03-08,176451
2016-03-09,176451
2016-03-10,176451
2016-03-11,176451
2016-03-12,169609
2016-03-13,169609
2016-03-14,169609
2016-03-15,169609
2016-03-16,169609
2016-03-17,167299
2016-03-18,167299
2016-03-19,167299
2016-03-20,167299
2016-03-21,168720
2016-03-22,168720
2016-03-23,168720
2016-03-24,168720
2016-03-25,168720
2016-03-26,171901
2016-03-27,171901
2016-03-28,171901
2016-03-29,171901
2016-03-30,171901
2016-03-31,168569
2016-04-01,168569
2016-04-02,168569
2016-04-03,168569
2016-04-04,168569
2016-04-05,174815
2016-04-06,174815
2016-04-07,174815
2016-04-08,174815
2016-04-09,174815
2016-04-10,175860
2016-04-11,175860
2016-04-12,175860
2016-04-13,175860
2016-04-14,175860
2016-04-15,173705
2016-04-16,173705
2016-04-17,173705
2016-04-18,173705
2016-04-19,173705
2016-04-20,172067
2016-04-21,172067
2016-04-22,172067
2016-04-23,172067
2016-04-24,172067
2016-04-25,170781
2016-04-26,170781
2016-04-27,170781
2016-04-28,170781
2016-04-29,170781
2016-04-30,171764
2016-05-01,171764
2016-05-02,171764
2016-05-03,171764
2016-05-04,171764
2016-05-05,174058
2016-05-06,174058
2016-05-07,174058
2016-05-08,174058
2016-05-09,174058
2016-05-10,169068
2016-05-11,169068
2016-05-12,169068
2016-05-13,169068
2016-05-14,169068
2016-05-15,169508
2016-05-16,169508
2016-05-17,169508
2016-05-18,169508
2016-05-19,169508
2016-05-22,171497
2016-05-23,171497
2016-05-24,171497
2016-05-25,175425
2016-05-26,175425
2016-05-27,175425
2016-05-28,175425
2016-05-29,172300
2016-05-30,172300
2016-05-31,172300
2016-06-01,172300
2016-06-02,172300
2016-06-03,169861
2016-06-04,169861
2016-06-05,169861
2016-06-06,169861
2016-06-07,169861
2016-06-08,169248
2016-06-09,169248
2016-06-10,169248
2016-06-11,169248
2016-06-12,169248
2016-06-13,168563
2016-06-14,168563
2016-06-15,168563
2016-06-16,168563
2016-06-17,168563
2016-06-18,170989
2016-06-19,170989
2016-06-20,170989
2016-06-21,170989
2016-06-22,170989
2016-06-23,171250
2016-06-24,171250
2016-06-25,171250
2016-06-26,171250
2016-06-27,171250
2016-06-28,173874
2016-06-29,173874
2016-06-30,173874
2016-07-01,173874
2016-07-02,173874
2016-07-03,172164
2016-07-04,172164
2016-07-05,172164
2016-07-06,172164
2016-07-07,172164
2016-07-08,174227
2016-07-09,174227
2016-07-10,174227
2016-07-11,174227
2016-07-12,174227
2016-07-13,174227
2016-07-14,176035
2016-07-15,176035
2016-07-16,176035
2016-07-17,176035
2016-07-18,176035
2016-07-23,171344
2016-07-24,171344
2016-07-25,171344
2016-07-26,169237
2016-07-27,169237
2016-07-28,169237
2016-07-29,169237
2016-07-30,169237
2016-07-31,169237
2016-08-01,169330
2016-08-02,169330
2016-08-03,169330
2016-08-04,169330
2016-08-05,169330
2016-08-06,169330
2016-08-07,169111
2016-08-08,169111
2016-08-09,169111
2016-08-10,169111
2016-08-11,169111
2016-08-12,169111
2016-08-13,171141
2016-08-14,171141
2016-08-15,171141
2016-08-16,171141
2016-08-17,171141
2016-08-18,171305
2016-08-19,171305
2016-08-20,171305
2016-08-21,171305
2016-08-22,171305
2016-08-23,171882
2016-08-24,171882
2016-08-25,171882
2016-08-26,171882
2016-08-28,171882
2016-08-31,173133
2016-09-01,173133
2016-09-02,173133
2016-09-03,173133
2016-09-04,175149
2016-09-05,175149
2016-09-06,175149
2016-09-07,175149
2016-09-08,175149
2016-09-09,175149
2016-09-10,171816
2016-09-11,171816
2016-09-12,171816
2016-09-13,171816
2016-09-14,171816
2016-09-15,171816
2016-09-16,171816
2016-09-17,173765
2016-09-18,173765
2016-09-19,173765
2016-09-20,173765
2016-09-21,173765
2016-09-22,173765
2016-09-23,171768
2016-09-24,171768
2016-09-25,171768
2016-09-26,171768
2016-09-27,171768
2016-09-28,171768
2016-09-29,171768
2016-09-30,172052
2016-10-01,172052
2016-10-02,172052
2016-10-03,172052
2016-10-04,172052
2016-10-05,172052
2016-10-06,172052
2016-10-07,173580
2016-10-08,173580
2016-10-09,173580
2016-10-10,173580
2016-10-11,173580
2016-10-12,173580
2016-10-13,171014
2016-10-14,171014
2016-10-15,171014
2016-10-16,171014
2016-10-17,171014
2016-10-18,171014
2016-10-19,169642
2016-10-20,169642
2016-10-21,169642
2016-10-22,169642
2016-10-23,169642
2016-10-24,169642
2016-10-25,167087
2016-10-26,167087
2016-10-27,167087
2016-10-28,167087
2016-10-29,167087
2016-10-30,170196
2016-10-31,170196
2016-11-01,170196
2016-11-02,170196
2016-11-03,170196
2016-11-04,175588
2016-11-05,175588
2016-11-06,175588
2016-11-07,175588
2016-11-08,175588
2016-11-09,177198
2016-11-10,177198
2016-11-11,177198
2016-11-12,177198
2016-11-13,177198
2016-11-14,177198
2016-11-15,174320
2016-12-07,177318
2016-12-08,177318
2016-12-09,177318
2016-12-10,177318
2016-12-11,177318
2016-12-12,179216
2016-12-13,179216
2016-12-14,179216
2016-12-15,179216
2016-12-16,179216
2016-12-17,176961
2016-12-18,176961
2016-12-19,176961
2016-12-20,176961
2016-12-21,176961
2016-12-22,176961
2016-12-23,176547
2016-12-24,176547
2016-12-25,176547
2016-12-26,176547
2016-12-27,176547
2016-12-28,175419
2016-12-29,175419
2016-12-30,175419
2016-12-31,175419
2017-01-01,175419
2017-01-02,172645
2017-01-03,172645
2017-01-04,172645
2017-01-05,172645
2017-01-06,172645
2017-01-07,172335
2017-01-08,172335
2017-01-09,172335
2017-01-10,172335
2017-01-11,173027
2017-01-12,173027
2017-01-13,173027
2017-01-14,173027
2017-01-15,168834
2017-01-16,168834
2017-01-17,168834
2017-01-18,168834
2017-01-19,170851
2017-01-20,170851
2017-01-21,170851
2017-01-22,170851
2017-01-23,170851
2017-01-27,172066
2017-01-28,172160
2017-01-29,172160
2017-01-30,172160
2017-01-31,172160
2017-02-01,173784
2017-02-02,173784
2017-02-03,173784
2017-02-04,173784
2017-02-05,174214
2017-02-06,174214
2017-02-07,174214
2017-02-08,174214
2017-02-09,174214
2017-02-10,172046
2017-02-11,172046
2017-02-12,172046
2017-02-13,172046
2017-02-14,172404
2017-02-15,172404
2017-02-16,172404
2017-02-18,172404
2017-02-19,172250
2017-02-20,172250
2017-02-21,172250
2017-02-22,172250
2017-02-23,172250
2017-02-24,172250
2017-02-25,172250
2017-02-26,168464
2017-02-27,168464
2017-02-28,168464
2017-03-01,168464
2017-03-02,168464
2017-03-03,173122
2017-03-04,173122
2017-03-05,173122
2017-03-06,173122
2017-03-07,173122
2017-03-08,175116
2017-03-09,175116
2017-03-10,175116
2017-03-11,175116
2017-03-12,175116
2017-03-13,172156
2017-03-14,172156
2017-03-15,172156
2017-03-16,172156
2017-03-17,172156
2017-03-18,170319
2017-03-19,170319
2017-03-20,170319
2017-03-21,170319
2017-03-22,170319
2017-03-23,167026
2017-03-24,167026
2017-03-25,167026
2017-03-26,167026
2017-03-27,167026
2017-03-28,167026
2017-03-29,170818
2017-03-30,170818
2017-03-31,170818
2017-04-01,170818
2017-04-02,170818
2017-04-03,171783
2017-04-04,171783
2017-04-12,171478
2017-04-13,171478
2017-04-14,171478
2017-04-15,172700
2017-04-16,172700
2017-04-17,172700
2017-04-18,172700
2017-04-19,172700
2017-04-20,170843
2017-04-21,170843
2017-04-22,170843
2017-04-23,170843
2017-04-24,170843
2017-04-25,174589
2017-04-26,174589
2017-04-27,174589
2017-04-28,174589
2017-04-29,174589
2017-04-30,174589
2017-05-01,174467
2017-05-02,174467
2017-05-03,174467
2017-05-04,174467
2017-05-05,174467
2017-05-06,174096
2017-05-07,174096
2017-05-08,174096
2017-05-09,174096
2017-05-10,174096
2017-05-11,174261
2017-05-12,174261
2017-05-13,174261
2017-05-14,174261
2017-05-15,174261
2017-05-16,175328
2017-05-17,175328
2017-05-18,175328
2017-05-19,175328
2017-05-20,175328
2017-05-21,174566
2017-05-22,174566
2017-05-23,174566
2017-05-24,174566
2017-05-25,174566
2017-05-26,174566
2017-05-27,169520
2017-05-28,169520
2017-05-29,169520
2017-05-30,169520
2017-05-31,161258
2017-06-01,161258
2017-06-02,161258
2017-06-03,161258
2017-06-04,155928
2017-06-05,155928
2017-06-06,155928
2017-06-07,155928
2017-06-08,155928
2017-06-09,157571
2017-06-10,157571
2017-06-11,157571
2017-06-12,157571
2017-06-13,151643
2017-06-14,151643
2017-06-15,151643
2017-06-16,151643
2017-06-17,151643
2017-06-18,151563
2017-06-19,151563
2017-06-20,151563
2017-06-21,151563
2017-06-22,151563
2017-06-23,151563
2017-06-24,150136
2017-06-25,150136
2017-06-26,150136
2017-06-27,150136
2017-06-28,150136
2017-06-29,151962
2017-06-30,151962
2017-07-01,151962
2017-07-02,151962
2017-07-03,151962
2017-07-04,151962
2017-07-05,151790
2017-07-06,151790
2017-07-07,151790
2017-07-08,151790
2017-07-13,152334
2017-07-14,152334
2017-07-15,152334
2017-07-16,151085
2017-07-17,151085
2017-07-18,151085
2017-07-19,151085
2017-07-20,151085
2017-07-21,153562
2017-07-22,153562
2017-07-23,153562
2017-07-24,153562
2017-07-25,153562
2017-07-26,155928
2017-07-27,155928
2017-07-28,155928
2017-07-29,155928
2017-07-30,160408
2017-07-31,160408
2017-08-01,160408
2017-08-02,160408
2017-08-03,160408
2017-08-04,162569
2017-08-05,162569
2017-08-06,162569
2017-08-09,159704
2017-08-10,159704
2017-08-11,159704
2017-08-12,159704
2017-08-13,154119
2017-08-14,154119
2017-08-15,154119
2017-08-16,154119
2017-08-17,154119
2017-08-18,152586
2017-08-19,152586
2017-08-20,152586
2017-08-21,152586
2017-08-22,153038
2017-08-23,153038
2017-08-24,153038
2017-08-25,153038
2017-08-26,153038
2017-08-27,150730
2017-08-28,150730
2017-08-29,150730
2017-08-30,150730
2017-08-31,150730
2017-09-01,150730
2017-09-02,152910
2017-09-03,152910
2017-09-04,152910
2017-09-05,152910
2017-09-06,152910
2017-09-07,153943
2017-09-08,153943
2017-09-09,153943
2017-09-10,153943
2017-09-11,153943
2017-09-12,153943
2017-09-13,152950
2017-09-14,152950
2017-09-15,152950
2017-09-16,152950
2017-09-17,150538
2017-09-18,150538
2017-09-19,150538
2017-09-20,150538
2017-09-21,150538
2017-09-22,150529
2017-09-23,150529
2017-09-24,150529
2017-09-25,150529
2017-09-26,150529
2017-09-27,150529
2017-09-28,150529
2017-09-29,150772
2017-09-30,150772
2017-10-01,150772
2017-10-02,150772
2017-10-03,150772
2017-10-04,150772
2017-10-05,151707
2017-10-06,151707
2017-10-07,151707
2017-10-08,151707
2017-10-09,151707
2017-10-10,154468
2017-10-11,154468
2017-10-12,154468
2017-10-13,154468
2017-10-14,154468
2017-10-15,152686
2017-10-16,152686
2017-10-17,152686
2017-10-18,152686
2017-10-19,152686
2017-10-20,151832
2017-10-21,151832
2017-10-22,151832
2017-10-23,151832
2017-10-24,153483
2017-10-25,153483
2017-10-26,153483
2017-10-27,153483
2017-10-28,153483
2017-10-29,154218
2017-10-30,154218
2017-10-31,154218
2017-11-01,154218
2017-11-02,154218
2017-11-03,152248
2017-11-04,152248
2017-11-05,152248
2017-11-06,152248
2017-11-07,152248
2017-11-08,151663
2017-11-09,151663
2017-11-10,151663
2017-11-11,151663
2017-11-12,152136
2017-11-13,152136
2017-11-14,152136
2017-11-15,152136
2017-11-16,152136
2017-11-17,151422
2017-11-18,151422
2017-11-19,151422
2017-11-20,151422
2017-11-21,151422
2017-11-22,151309
2017-11-23,151309
2017-11-24,151309
2017-11-25,151309
2017-11-26,151309
2017-11-27,151603
2017-11-28,151603
2017-11-29,151603
2017-11-30,151603
2017-12-01,151603
2017-12-02,151636
2017-12-03,151636
2017-12-04,151636
2017-12-05,151636
2017-12-06,151636
2017-12-07,153399
2017-12-08,153399
2017-12-09,153399
2017-12-10,153399
2017-12-11,153399
2017-12-12,153399
2017-12-13,153981
2017-12-14,153981
2017-12-15,153981
2017-12-16,153981
2017-12-17,153981
2017-12-18,155182
2017-12-19,155182
2017-12-20,155182
2017-12-21,155182
2017-12-22,155182
2017-12-23,155678
2017-12-24,155678
2017-12-25,155678
2017-12-26,155678
2017-12-27,155997
2017-12-28,155997
2017-12-29,155997
2017-12-30,155997
2017-12-31,155987
2018-01-01,155987
2018-01-02,155987
2018-01-03,155987
2018-01-04,158448
2018-01-05,158448
2018-01-06,158448
2018-01-07,155884
2018-01-08,155884
2018-01-09,155884
2018-01-10,155884
2018-01-11,155884
2018-01-12,155215
2018-01-13,155215
2018-01-14,155215
2018-01-15,155215
2018-01-16,152640
2018-01-17,152640
2018-01-18,152640
2018-01-19,152640
2018-01-20,154239
2018-01-21,154239
2018-01-22,154239
2018-01-23,154239
2018-01-24,154032
2018-01-25,154032
2018-01-26,154032
2018-01-27,152761
2018-01-28,152761
2018-01-29,151851
2018-01-30,151851
2018-01-31,151851
2018-02-01,152200
2018-02-02,152200
2018-02-03,150044
2018-02-04,150044
2018-02-05,150044
2018-02-06,152067
2018-02-07,152067
2018-02-08,152067
2018-02-09,152002
2018-02-10,152002
2018-02-11,152002
2018-02-12,150069
2018-02-13,150069
2018-02-14,150069
2018-02-15,149686
2018-02-16,149686
2018-02-17,149686
2018-02-18,151232
2018-02-19,151232
2018-02-20,151232
2018-02-21,149068
2018-02-22,149068
2018-02-23,149068
2018-02-24,149806
2018-02-25,149806
2018-02-26,150460
2018-02-27,150460
2018-02-28,150460
2018-03-01,148405
2018-03-02,148405
2018-03-03,152121
2018-03-04,152121
2018-03-05,152121
2018-03-06,150948
2018-03-07,150948
2018-03-08,150948
2018-03-09,150590
2018-03-10,150590
2018-03-11,150590
2018-03-12,152574
2018-03-13,152574
2018-03-14,152574
2018-03-15,153351
2018-03-16,153351
2018-03-17,153351
2018-03-18,155011
2018-03-19,155011
2018-03-20,155011
2018-03-21,156679
2018-03-23,156679
2018-03-24,156217
2018-03-25,156217
2018-03-26,156217
2018-03-27,158541
2018-03-28,158541
2018-03-29,158541
2018-03-30,157359
2018-03-31,157359
2018-04-01,157359
2018-04-02,163485
2018-04-03,163485
2018-04-04,164913
2018-04-05,164913
2018-04-06,164913
2018-04-07,157496
2018-04-08,157496
2018-04-09,155608
2018-04-10,155608
2018-04-11,155608
2018-04-12,154906
2018-04-13,154906
2018-04-14,154906
2018-04-15,153996
2018-04-16,153996
2018-04-17,153996
2018-04-18,153996
2018-04-19,152796
2018-04-20,152796
2018-04-21,150896
2018-04-22,150896
2018-04-23,150896
2018-04-24,155101
2018-04-25,155101
2018-04-26,155101
2018-04-27,154744
2018-04-28,154744
2018-04-29,152864
2018-04-30,152864
2018-05-01,152864
2018-05-03,154199
2018-05-04,154199
2018-05-05,158518
2018-05-06,158518
2018-05-07,158518
2018-05-08,154868
2018-05-09,154868
2018-05-10,154198
2018-05-11,154198
2018-05-12,154198
2018-05-13,154594
2018-05-14,154594
2018-05-15,154594
2018-05-16,152765
2018-05-17,152765
2018-05-18,152765
2018-05-19,151943
2018-05-20,151943
2018-05-21,151943
2018-05-22,158213
2018-05-23,158213
2018-05-24,158213
2018-05-25,158537
2018-05-26,158537
2018-05-27,158537
2018-05-28,160844
2018-05-29,160844
2018-05-30,160844
2018-05-31,162719
2018-06-01,162719
2018-06-02,156331
2018-06-03,156331
2018-06-04,156331
2018-06-05,153870
2018-06-06,153870
2018-06-07,153870
2018-06-08,155756
2018-06-09,155756
2018-06-10,154080
2018-06-11,154080
2018-06-12,154080
2018-06-13,154445
2018-06-14,154445
2018-06-15,154445
2018-06-16,154016
2018-06-17,154016
2018-06-18,154768
2018-06-19,154768
2018-06-20,154768
2018-06-21,152178
2018-06-22,152178
2018-06-23,152178
2018-06-24,152605
2018-06-25,152605
2018-06-26,152605
2018-06-27,152605
2018-06-28,153466
2018-06-29,153466
2018-06-30,153466
2018-07-01,151015
2018-07-02,151015
2018-07-03,151015
2018-07-04,151738
2018-07-05,151738
2018-07-06,151738
2018-07-07,152044
2018-07-08,152044
2018-07-09,152044
2018-07-10,151514
2018-07-11,151514
2018-07-12,151514
2018-07-13,151514
2018-07-14,151954
2018-07-15,151954
2018-07-16,151954
2018-07-17,155829
2018-07-18,155829
2018-07-19,155829
2018-07-20,158265
2018-07-21,158265
2018-07-22,160695
2018-07-23,160695
2018-07-24,162226
2018-07-25,162226
2018-07-26,162226
2018-07-27,163222
2018-07-28,163222
2018-07-29,163222
2018-07-30,163585
2018-07-31,163585
2018-08-01,163585
2018-08-02,165880
2018-08-03,165880
2018-08-04,165880
2018-08-05,159939
2018-08-06,159939
2018-08-07,159939
2018-08-08,157075
2018-08-09,157075
2018-08-10,157075
2018-08-11,159893
2018-08-12,159893
2018-08-14,157209
2018-08-16,158600
2018-08-17,158600
2018-08-18,158600
2018-08-19,157483
2018-08-20,157483
2018-08-21,157483
2018-08-22,156167
2018-08-23,156167
2018-08-24,156167
2018-08-25,158057
2018-08-26,158057
2018-08-27,158057
2018-08-28,158057
2018-08-29,158801
2018-08-30,158801
2018-08-31,158801
2018-09-01,160592
2018-09-02,160592
2018-09-03,160592
2018-09-04,160565
2018-09-05,160565
2018-09-06,160565
2018-09-07,157524
2018-09-08,157524
2018-09-09,157524
2018-09-10,154217
2018-09-11,154217
2018-09-12,154217
2018-09-13,154217
2018-09-14,151763
2018-09-15,151763
2018-09-16,151763
2018-09-17,151763
2018-09-18,152235
2018-09-19,152235
2018-09-20,152235
2018-09-21,152235
2018-09-22,152252
2018-09-23,152252
2018-09-24,152252
2018-09-25,152252
2018-09-26,152655
2018-09-27,152655
2018-09-28,152655
2018-09-29,152655
2018-09-30,153805
2018-10-01,153805
2018-10-02,153805
2018-10-03,157131
2018-10-04,157131
2018-10-05,157131
2018-10-06,154032
2018-10-07,154032
2018-10-08,154032
2018-10-09,153040
2018-10-10,153040
2018-10-11,153040
2018-10-12,155542
2018-10-13,155542
2018-10-14,155542
2018-10-15,155498
2018-10-16,155498
2018-10-17,155498
2018-10-18,153289
2018-10-19,153289
2018-10-20,153289
2018-10-21,153514
2018-10-22,153514
2018-10-23,153514
2018-10-24,155576
2018-10-25,155576
2018-10-26,155576
2018-10-27,154187
2018-10-28,154187
2018-10-29,154187
2018-10-30,154187
2018-10-31,153828
2018-11-01,153828
2018-11-03,153373
2018-11-04,153373
2018-11-05,153373
2018-11-06,154910
2018-11-07,154910
2018-11-08,154910
2018-11-09,154910
2018-11-10,154632
2018-11-11,154632
2018-11-12,154632
2018-11-13,150917
2018-11-14,150917
2018-11-15,150917
2018-11-16,151032
2018-11-17,151032
2018-11-18,151032
2018-11-19,151668
2018-11-20,151668
2018-11-21,151668
2018-11-22,152493
2018-11-23,152493
2018-11-24,152493
2018-11-25,151593
2018-11-26,151593
2018-11-27,151593
2018-11-28,151646
2018-11-29,151646
2018-12-01,153523
2018-12-02,153523
2018-12-03,153523
2018-12-04,155217
2018-12-05,155217
2018-12-07,153245
2018-12-09,151915
2018-12-10,151915
2018-12-11,151318
2018-12-12,151318
2018-12-13,151318
2018-12-14,152682
2018-12-15,152682
2018-12-16,151124
2018-12-17,151124
2018-12-18,150920
2018-12-19,150920
2018-12-20,150920
2018-12-21,151829
2018-12-22,151829
2018-12-23,152472
2018-12-24,152472
2018-12-25,152472
2018-12-26,154022
2018-12-27,156898
2018-12-28,156898
2018-12-29,157149
2018-12-30,157149
2018-12-31,153672
2019-01-01,153672
2019-01-02,152008
2019-01-03,152008
2019-01-04,154780
2019-01-05,154780
2019-01-06,155079
2019-01-08,155079
2019-01-10,156000
2019-01-11,154545
2019-01-12,154545
2019-01-13,153464
2019-01-14,153464
2019-01-15,153705
2019-01-16,153705
2019-01-17,153504
2019-01-18,153504
2019-01-19,153238
2019-01-20,153238
2019-01-21,152615
2019-01-22,152615
2019-01-23,153267
2019-01-24,153267
2019-01-25,152009
2019-01-26,152009
2019-01-27,152835
2019-01-28,152835
2019-01-29,155279
2019-01-30,155279
2019-01-31,155279
2019-02-01,156155
2019-02-02,156155
2019-02-03,155978
2019-02-04,155978
2019-02-05,156666
2019-02-06,156666
2019-02-07,156357
2019-02-08,156357
2019-02-09,156841
2019-02-10,156841
2019-02-11,157005
2019-02-12,157005
2019-02-13,157081
2019-02-14,157081
2019-02-15,157081
2019-02-16,156259
2019-02-17,156259
2019-02-18,155212
2019-02-19,155212
2019-02-20,155202
2019-02-21,155202
2019-02-22,153182
2019-02-23,153182
2019-02-24,153405
2019-02-25,153405
2019-02-26,155664
2019-02-27,155664
2019-02-28,155664
2019-03-01,155852
2019-03-02,155852
2019-03-03,153800
2019-03-04,153800
2019-03-05,153478
2019-03-06,153478
2019-03-07,156974
2019-03-08,156974
2019-03-09,156974
2019-03-10,157145
2019-03-11,157145
2019-03-12,154950
2019-03-13,154950
2019-03-14,154950
2019-03-15,155533
2019-03-16,155533
2019-03-17,156318
2019-03-18,156318
2019-03-19,156318
2019-03-20,156997
2019-03-21,156997
2019-03-22,157901
2019-03-23,157901
2019-03-24,153131
